,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,433.13",-4.84%,$30.9b,$6.5b,-2.15%,28.98%,0.21,+0.0006%,+0.0040%,$62.2m,2022-09-16 20:16:34.824966
1,Bitcoin-BTC,"$19,661.92",-0.87%,$23.8b,$9.5b,+0.90%,42.30%,0.40,+0.0022%,+0.0058%,$23.7m,2022-09-16 20:16:34.824966
2,Ethereum Classic-ETC,$33.80,-9.60%,$3.5b,$429.7m,-7.05%,1.92%,0.12,-0.1257%,-0.1376%,$10.1m,2022-09-16 20:16:34.824966
3,Cosmos-ATOM,$16.04,+5.46%,$1.6b,$194.2m,+27.15%,0.87%,0.12,-0.0070%,-0.0083%,$2.7m,2022-09-16 20:16:34.824966
4,Solana-SOL,$32.19,-4.39%,$1.1b,$384.7m,-1.86%,1.72%,0.34,+0.0106%,+0.0081%,$1.6m,2022-09-16 20:16:34.824966
5,1000LUNC-1000LUNC,$0.3157,+26.89%,$835.4m,$41.9m,+66.00%,0.19%,0.05,-0.0935%,-0.1013%,$1.8m,2022-09-16 20:16:34.824966
6,LUNA2-LUNA2,$3.16,+18.10%,$814.6m,$43.8m,+13.31%,0.20%,0.05,-0.1216%,-0.1430%,$1.5m,2022-09-16 20:16:34.824966
7,Ravencoin-RVN,$0.0508,-10.43%,$779.2m,$57.1m,-9.16%,0.25%,0.07,-0.0027%,-0.0093%,$1.7m,2022-09-16 20:16:34.824966
8,Chiliz-CHZ,$0.2061,+5.95%,$725.8m,$86.7m,+16.57%,0.39%,0.12,+0.0036%,+0.0097%,$789.9k,2022-09-16 20:16:34.824966
9,EOS-EOS,$1.41,-0.94%,$692.4m,$160.6m,+4.60%,0.72%,0.23,-0.0065%,-0.0180%,$1.7m,2022-09-16 20:16:34.824966
10,Ripple-XRP,$0.3424,+3.83%,$648.2m,$310.8m,+0.60%,1.39%,0.48,-0.0066%,-0.0011%,$1.2m,2022-09-16 20:16:34.824966
11,Chainlink-LINK,$7.60,+3.10%,$586.3m,$114.2m,+10.46%,0.51%,0.19,+0.0081%,+0.0080%,$961.5k,2022-09-16 20:16:34.824966
12,Cardano-ADA,$0.4630,-1.38%,$516.9m,$246.4m,-2.87%,1.10%,0.48,+0.0142%,+0.0224%,$854.1k,2022-09-16 20:16:34.824966
13,Binance Coin-BNB,$273.21,+0.35%,$503.0m,$257.5m,+2.95%,1.15%,0.51,+0.0041%,+0.0109%,$240.1k,2022-09-16 20:16:34.824966
14,Polygon-MATIC,$0.8049,-4.08%,$498.0m,$162.1m,-1.87%,0.72%,0.33,-0.0024%,-0.0024%,$836.2k,2022-09-16 20:16:34.824966
15,Litecoin-LTC,$55.73,-2.20%,$429.5m,$171.4m,-9.73%,0.76%,0.40,+0.0028%,+0.0115%,$1.0m,2022-09-16 20:16:34.824966
16,Avalanche-AVAX,$17.91,-3.20%,$424.1m,$133.4m,+3.01%,0.60%,0.31,-0.0277%,-0.0195%,$657.8k,2022-09-16 20:16:34.824966
17,Terra-LUNA,$3.16,+17.73%,$366.9m,$17.5m,+21.64%,0.08%,0.05,-0.0705%,+0.1499%,$1.7m,2022-09-16 20:16:34.824966
18,Polkadot-DOT,$6.83,-2.15%,$353.1m,$247.2m,+0.47%,1.10%,0.70,-0.0108%,+0.0005%,$767.8k,2022-09-16 20:16:34.824966
19,Optimism-OP,$1.10,-4.89%,$351.7m,$56.3m,+2.93%,0.25%,0.16,+0.0032%,+0.0074%,$791.9k,2022-09-16 20:16:34.824966
