,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
16,Chainlink-LINK,$7.47,+5.08%,$404.2m,$118.9m,+11.88%,0.50%,0.29,+0.0031%,+0.0101%,$657.8k,2022-09-09 00:28:34.126030
17,Stargate Finance-STG,$0.8005,-1.49%,$389.8m,$31.7m,-2.26%,0.13%,0.08,+0.0025%,+0.0029%,$674.0k,2022-09-09 00:28:34.126030
18,Chiliz-CHZ,$0.1885,-2.15%,$352.7m,$78.2m,+4.42%,0.33%,0.22,+0.0057%,+0.0094%,$406.8k,2022-09-09 00:28:34.126030
19,Optimism-OP,$1.18,+0.46%,$316.8m,$59.7m,-1.06%,0.25%,0.19,+0.0085%,+0.0017%,$406.8k,2022-09-09 00:28:34.126030
20,Filecoin-FIL,$5.89,-0.12%,$286.9m,$104.9m,+2.65%,0.44%,0.37,+0.0062%,+0.0052%,$330.7k,2022-09-09 00:28:34.126030
21,Dogecoin-DOGE,$0.0612,+0.02%,$275.0m,$120.4m,+1.92%,0.51%,0.44,+0.0092%,+0.0133%,$351.0k,2022-09-09 00:28:34.126030
22,Curve DAO Token-CRV,$1.14,-2.44%,$268.3m,$58.9m,-8.13%,0.25%,0.22,+0.0207%,+0.0119%,$430.7k,2022-09-09 00:28:34.126030
23,STEPN-GMT,$0.6551,-0.13%,$224.4m,$104.3m,-1.01%,0.44%,0.46,+0.0036%,+0.0042%,$216.2k,2022-09-09 00:28:34.126030
24,Terra Classic-LUNC,$0.0005,+18.29%,$219.6m,$32.0m,+364.09%,0.14%,0.15,-0.2819%,-0.3034%,$944.3k,2022-09-09 00:28:34.126030
25,1000SHIB-1000SHIB,$0.0122,-0.62%,$214.3m,$42.1m,-0.01%,0.18%,0.20,+0.0097%,+0.0100%,$282.0k,2022-09-09 00:28:34.126030
26,Axie Infinity-AXS,$13.76,+1.13%,$208.8m,$78.8m,+2.50%,0.33%,0.38,-0.0249%,-0.0328%,$122.2k,2022-09-09 00:28:34.126030
27,ApeCoin-APE,$4.51,+1.26%,$207.2m,$62.8m,-2.41%,0.27%,0.30,-0.0031%,-0.0012%,$291.5k,2022-09-09 00:28:34.126030
28,The Sandbox-SAND,$0.9194,+1.75%,$189.3m,$72.5m,+0.17%,0.31%,0.38,+0.0063%,+0.0048%,$102.5k,2022-09-09 00:28:34.126030
29,Ethereum Name Service-ENS,$15.64,+5.10%,$172.8m,$38.1m,+26.21%,0.16%,0.22,+0.0094%,+0.0103%,$146.2k,2022-09-09 00:28:34.126030
30,SushiSwap-SUSHI,$1.31,+4.70%,$161.8m,$39.2m,+22.98%,0.17%,0.24,-0.0034%,-0.0085%,$253.9k,2022-09-09 00:28:34.126030
31,Tron-TRX,$0.0613,-0.75%,$140.4m,$142.2m,+0.14%,0.60%,1.01,-0.0123%,-0.0206%,$80.8k,2022-09-09 00:28:34.126030
32,Fantom-FTM,$0.2536,-0.72%,$138.4m,$46.3m,-2.76%,0.20%,0.33,+0.0080%,+0.0063%,$52.1k,2022-09-09 00:28:34.126030
33,Tellor-TRB,$15.92,-6.83%,$125.4m,$37.8m,-10.84%,0.16%,0.30,-0.0186%,-0.0209%,$109.9k,2022-09-09 00:28:34.126030
34,Balancer-BAL,$7.33,+2.79%,$121.9m,$16.1m,+15.29%,0.07%,0.13,-0.0066%,+0.0035%,$218.5k,2022-09-09 00:28:34.126030
35,Uniswap-UNI,$6.23,+1.75%,$119.8m,$47.3m,+4.19%,0.20%,0.39,+0.0004%,+0.0046%,$31.2k,2022-09-09 00:28:34.126030
36,Ravencoin-RVN,$0.0366,-1.34%,$115.3m,$17.8m,-9.17%,0.08%,0.15,+0.0050%,+0.0189%,$188.6k,2022-09-09 00:28:34.126030
37,Aave-AAVE,$89.21,+1.58%,$112.8m,$46.6m,+2.32%,0.20%,0.41,+0.0130%,+0.0070%,$52.8k,2022-09-09 00:28:34.126030
38,Terra-LUNA,$1.95,+2.22%,$107.6m,$7.7m,+19.93%,0.03%,0.07,-0.0198%,-0.0076%,$330.0k,2022-09-09 00:28:34.126030
39,dYdX-DYDX,$1.46,+0.12%,$96.9m,$36.2m,-0.57%,0.15%,0.37,+0.0065%,+0.0060%,$83.0k,2022-09-09 00:28:34.126030
40,Unifi Protocol DAO-UNFI,$7.10,-1.75%,$90.0m,$17.5m,-0.24%,0.07%,0.19,+0.0100%,+0.0100%,$127.1k,2022-09-09 00:28:34.126030
41,Decentraland-MANA,$0.7765,+1.30%,$88.5m,$38.7m,+2.25%,0.16%,0.44,+0.0084%,+0.0075%,$76.7k,2022-09-09 00:28:34.126030
42,Flow (Dapper labs)-FLOW,$1.96,+4.86%,$85.8m,$25.0m,+5.06%,0.11%,0.29,+0.0052%,+0.0057%,$70.4k,2022-09-09 00:28:34.126030
43,iExec RLC-RLC,$1.22,-2.16%,$85.8m,$6.5m,-22.48%,0.03%,0.08,-0.0226%,-0.0307%,$199.9k,2022-09-09 00:28:34.126030
44,Gala-GALA,$0.0492,+0.46%,$82.1m,$34.2m,+2.70%,0.14%,0.42,+0.0054%,+0.0049%,$67.5k,2022-09-09 00:28:34.126030
45,Waves-WAVES,$4.47,+0.87%,$77.6m,$50.3m,+3.34%,0.21%,0.65,+0.0068%,+0.0069%,$59.5k,2022-09-09 00:28:34.126030
46,ConstitutionDAO-PEOPLE,$0.0211,-1.61%,$77.2m,$24.3m,-2.46%,0.10%,0.32,+0.0090%,+0.0054%,$84.3k,2022-09-09 00:28:34.126030
47,Tezos-XTZ,$1.59,+6.56%,$75.9m,$31.1m,+20.35%,0.13%,0.41,+0.0086%,+0.0082%,$150.2k,2022-09-09 00:28:34.126030
48,THORChain-RUNE,$1.85,+0.33%,$71.8m,$21.7m,+7.10%,0.09%,0.30,+0.0068%,+0.0079%,$46.4k,2022-09-09 00:28:34.126030
49,yearn.finance-YFI,"$9,325.49",-0.96%,$69.9m,$36.2m,-1.27%,0.15%,0.52,+0.0026%,+0.0042%,$61.9k,2022-09-09 00:28:34.126030
50,Synthetix Network Token-SNX,$2.96,-0.91%,$64.6m,$31.9m,-3.01%,0.13%,0.49,-0.0046%,+0.0001%,$37.8k,2022-09-09 00:28:34.126030
51,Kyber Network Crystal-KNC,$1.78,+2.10%,$63.5m,$21.2m,+6.05%,0.09%,0.33,+0.0054%,+0.0126%,$64.8k,2022-09-09 00:28:34.126030
52,Algorand-ALGO,$0.3090,+2.89%,$62.2m,$29.6m,+2.09%,0.13%,0.48,-0.0011%,+0.0034%,$29.2k,2022-09-09 00:28:34.126030
53,Monero-XMR,$152.80,+1.88%,$61.8m,$42.1m,+4.78%,0.18%,0.68,-0.0016%,+0.0147%,$13.2k,2022-09-09 00:28:34.126030
54,ZCash-ZEC,$61.30,+2.46%,$58.7m,$20.5m,-1.62%,0.09%,0.35,+0.0032%,+0.0025%,$70.8k,2022-09-09 00:28:34.126030
55,BakeryToken-BAKE,$0.2631,+0.54%,$57.7m,$5.0m,+32.97%,0.02%,0.09,+0.0100%,+0.0100%,$114.6k,2022-09-09 00:28:34.126030
56,THETA-THETA,$1.13,+1.55%,$57.7m,$22.5m,+1.39%,0.09%,0.39,+0.0049%,+0.0076%,$31.5k,2022-09-09 00:28:34.126030
57,Ankr-ANKR,$0.0352,+1.87%,$55.9m,$14.8m,+10.13%,0.06%,0.26,-0.0092%,-0.0068%,$119.1k,2022-09-09 00:28:34.126030
58,Metal-MTL,$1.20,+3.42%,$53.5m,$6.4m,+13.50%,0.03%,0.12,-0.0220%,-0.0259%,$75.6k,2022-09-09 00:28:34.126030
59,BinaryX-BNX,$142.26,+3.53%,$47.7m,$32.0m,+10.76%,0.14%,0.67,+0.0069%,+0.0069%,$139.1k,2022-09-09 00:28:34.126030
60,Compound-COMP,$48.80,-0.13%,$47.3m,$23.3m,-0.02%,0.10%,0.49,-0.0109%,+0.0013%,$104.4k,2022-09-09 00:28:34.126030
61,NEO-NEO,$9.44,+5.62%,$46.8m,$16.0m,+27.77%,0.07%,0.34,+0.0111%,+0.0005%,$32.3k,2022-09-09 00:28:34.126030
62,Project Galaxy-GAL,$2.52,-1.25%,$45.2m,$13.3m,-5.41%,0.06%,0.29,-0.0149%,-0.0062%,$21.2k,2022-09-09 00:28:34.126030
63,Enjin Coin-ENJ,$0.5284,+1.17%,$45.2m,$15.1m,+3.04%,0.06%,0.34,+0.0059%,+0.0097%,$144.4k,2022-09-09 00:28:34.126030
64,1inch-1INCH,$0.6490,+0.79%,$45.1m,$21.2m,+4.25%,0.09%,0.47,+0.0042%,+0.0017%,$18.0k,2022-09-09 00:28:34.126030
65,Serum-SRM,$0.8294,+4.64%,$44.9m,$26.6m,+5.82%,0.11%,0.59,+0.0113%,+0.0028%,$37.3k,2022-09-09 00:28:34.126030
66,Elrond-EGLD,$53.23,+3.76%,$43.6m,$16.3m,+8.63%,0.07%,0.37,+0.0111%,+0.0151%,$46.1k,2022-09-09 00:28:34.126030
67,Stellar Lumens-XLM,$0.1050,+2.16%,$42.2m,$37.9m,+0.28%,0.16%,0.90,+0.0025%,+0.0105%,$20.0k,2022-09-09 00:28:34.126030
68,Anchor Protocol-ANC,$0.1100,+16.60%,$41.8m,$1.4m,+75.59%,0.01%,0.03,+0.0011%,-0.0029%,$179.6k,2022-09-09 00:28:34.126030
69,SHIBA INU-SHIB,$0.0000,-0.37%,$41.3m,$20.5m,+6.64%,0.09%,0.50,+0.0069%,+0.0107%,$98.2k,2022-09-09 00:28:34.126030
70,Zilliqa-ZIL,$0.0358,+2.71%,$40.0m,$22.3m,+0.89%,0.09%,0.56,+0.0038%,+0.0051%,$42.7k,2022-09-09 00:28:34.126030
71,Ocean Protocol-OCEAN,$0.1746,-3.31%,$38.9m,$5.6m,-19.76%,0.02%,0.14,+0.0053%,+0.0053%,$100.9k,2022-09-09 00:28:34.126030
72,Spell Token-SPELL,$0.0013,+2.80%,$38.7m,$6.7m,+25.50%,0.03%,0.17,+0.0060%,+0.0056%,$115.8k,2022-09-09 00:28:34.126030
73,Kava-KAVA,$1.66,+4.08%,$38.4m,$11.3m,+7.78%,0.05%,0.29,-0.0135%,-0.0020%,$17.2k,2022-09-09 00:28:34.126030
74,CertiK-CTK,$1.05,+0.27%,$36.2m,$8.9m,-24.37%,0.04%,0.25,+0.0095%,+0.0095%,$125.1k,2022-09-09 00:28:34.126030
75,Harmony-ONE,$0.0202,+1.05%,$34.4m,$14.5m,+0.09%,0.06%,0.42,+0.0060%,+0.0064%,$5.7k,2022-09-09 00:28:34.126030
76,Lido DAO Token-LDO,$1.90,-3.80%,$34.3m,$19.3m,+3.31%,0.08%,0.56,+0.0040%,+0.0048%,$35.3k,2022-09-09 00:28:34.126030
77,VeChain-VET,$0.0243,+1.80%,$33.9m,$16.3m,+3.97%,0.07%,0.48,+0.0088%,+0.0079%,$13.1k,2022-09-09 00:28:34.126030
78,Celsius-CEL,$1.27,-4.75%,$33.8m,$23.3m,+1.73%,0.10%,0.69,-0.1808%,-0.2925%,$128.6k,2022-09-09 00:28:34.126030
79,FTX Token-FTT,$26.06,+0.49%,$32.2m,$67.6m,-0.21%,0.29%,2.10,+0.0010%,+0.0040%,$37.3k,2022-09-09 00:28:34.126030
80,The Graph-GRT,$0.1048,+0.10%,$31.5m,$21.5m,-1.31%,0.09%,0.68,+0.0082%,+0.0105%,$34.7k,2022-09-09 00:28:34.126030
81,LUNA2-LUNA2,n/a,n/a,$31.0m,$3.3m,+6.30%,0.01%,0.11,+0.0100%,+0.0100%,$186.1k,2022-09-09 00:28:34.126030
82,Flamingo-FLM,$0.1143,+2.33%,$30.4m,$18.5m,+2.30%,0.08%,0.61,-0.0217%,+0.0149%,$5.2k,2022-09-09 00:28:34.126030
83,Kusama-KSM,$50.45,+3.86%,$29.7m,$16.2m,+5.19%,0.07%,0.54,-0.0084%,+0.0172%,$62.1k,2022-09-09 00:28:34.126030
84,Mask Network-MASK,$1.40,-1.53%,$29.3m,$7.7m,-7.55%,0.03%,0.26,+0.0022%,+0.0335%,$11.7k,2022-09-09 00:28:34.126030
85,Aragon-ANT,$1.82,-1.17%,$27.9m,$6.6m,+4.77%,0.03%,0.23,+0.0165%,+0.0335%,$28.7k,2022-09-09 00:28:34.126030
86,Bitcoin SV-BSV,$53.18,+3.44%,$27.7m,$33.4m,+4.28%,0.14%,1.21,-0.0106%,-0.0338%,$798.7,2022-09-09 00:28:34.126030
87,Loopring-LRC,$0.3440,+0.45%,$27.7m,$13.1m,+0.76%,0.06%,0.47,+0.0093%,+0.0004%,$26.1k,2022-09-09 00:28:34.126030
88,Jasmy-JASMY,$0.0089,+0.07%,$27.3m,$11.5m,+0.30%,0.05%,0.42,+0.0070%,+0.0075%,$9.9k,2022-09-09 00:28:34.126030
89,Dent-DENT,$0.0010,-4.43%,$27.1m,$5.3m,-17.51%,0.02%,0.20,+0.0124%,+0.0122%,$39.6k,2022-09-09 00:28:34.126030
90,Oasis Network-ROSE,$0.0608,+0.53%,$26.4m,$11.5m,-5.91%,0.05%,0.44,+0.0077%,+0.0078%,$7.6k,2022-09-09 00:28:34.126030
91,MyNeighborAlice-ALICE,$2.09,+1.64%,$26.1m,$10.1m,-0.32%,0.04%,0.39,+0.0083%,+0.0082%,$4.3k,2022-09-09 00:28:34.126030
92,Dash-DASH,$46.50,+3.27%,$26.0m,$14.3m,+4.99%,0.06%,0.55,+0.0001%,+0.0201%,$28.7k,2022-09-09 00:28:34.126030
93,NEM-XEM,$0.0441,+3.46%,$25.7m,$8.5m,+0.76%,0.04%,0.33,+0.0189%,+0.0037%,$2.5k,2022-09-09 00:28:34.126030
94,Storj-STORJ,$0.5298,+2.19%,$25.3m,$10.8m,+2.20%,0.05%,0.43,+0.0042%,+0.0040%,$8.6k,2022-09-09 00:28:34.126030
95,0x-ZRX,$0.3033,+6.63%,$25.3m,$8.9m,+11.65%,0.04%,0.35,-0.0012%,+0.0050%,$31.1k,2022-09-09 00:28:34.126030
96,Qtum-QTUM,$3.17,+2.04%,$25.1m,$15.5m,+0.85%,0.07%,0.62,+0.0085%,+0.0103%,$8.3k,2022-09-09 00:28:34.126030
97,Chromia-CHR,$0.1781,-0.10%,$25.0m,$8.8m,-2.69%,0.04%,0.35,+0.0082%,+0.0075%,$46.7k,2022-09-09 00:28:34.126030
98,Reserve Rights-RSR,$0.0061,+1.76%,$24.7m,$13.2m,+1.40%,0.06%,0.54,-0.0088%,+0.0007%,$3.2k,2022-09-09 00:28:34.126030
99,OmiseGO-OMG,$1.86,+2.18%,$24.2m,$12.8m,-2.05%,0.05%,0.53,+0.0078%,+0.0071%,$5.5k,2022-09-09 00:28:34.126030
100,Civic-CVC,$0.1400,+2.92%,$23.6m,$7.0m,+7.20%,0.03%,0.30,-0.0065%,+0.0113%,$17.2k,2022-09-09 00:28:34.126030
101,Litentry-LIT,$0.6880,-0.43%,$22.3m,$4.6m,-1.67%,0.02%,0.20,+0.0100%,+0.0100%,$6.6k,2022-09-09 00:28:34.126030
102,Tornado Cash-TORN,$9.49,+17.03%,$22.0m,$1.3m,+66.60%,0.01%,0.06,+0.3673%,-0.1061%,$73.6k,2022-09-09 00:28:34.126030
103,Coin98-C98,$0.4010,-0.97%,$22.0m,$12.8m,+4.37%,0.05%,0.58,+0.0057%,+0.0065%,$12.4k,2022-09-09 00:28:34.126030
104,Audius-AUDIO,$0.2821,-0.77%,$21.9m,$7.5m,-0.80%,0.03%,0.34,+0.0065%,+0.0064%,$4.2k,2022-09-09 00:28:34.126030
105,Maker-MKR,$733.68,-0.96%,$21.2m,$15.9m,+0.70%,0.07%,0.75,-0.0010%,+0.0130%,$26.2k,2022-09-09 00:28:34.126030
106,Basic Attention Token-BAT,$0.3318,+2.03%,$20.9m,$10.8m,-0.42%,0.05%,0.52,+0.0068%,+0.0152%,$18.9k,2022-09-09 00:28:34.126030
107,Bluzelle-BLZ,$0.0865,-1.34%,$20.9m,$6.1m,+9.60%,0.03%,0.29,+0.0100%,+0.0100%,$44.0k,2022-09-09 00:28:34.126030
108,Ontology-ONT,$0.2385,+3.86%,$20.5m,$8.6m,+8.38%,0.04%,0.42,-0.0148%,-0.0029%,$4.3k,2022-09-09 00:28:34.126030
109,Swipe-SXP,$0.3706,+2.59%,$20.4m,$7.8m,+3.04%,0.03%,0.38,+0.0079%,+0.0077%,$6.4k,2022-09-09 00:28:34.126030
110,Iota-IOTA,$0.2802,+1.09%,$19.7m,$9.8m,+2.11%,0.04%,0.50,+0.0180%,+0.0214%,$3.9k,2022-09-09 00:28:34.126030
111,1000XEC-1000XEC,$0.0424,+0.40%,$19.4m,$4.7m,-4.28%,0.02%,0.24,+0.0100%,+0.0100%,$9.5k,2022-09-09 00:28:34.126030
112,Bella Protocol-BEL,$0.6478,-0.80%,$19.3m,$4.1m,+27.05%,0.02%,0.21,+0.0100%,+0.0100%,$4.4k,2022-09-09 00:28:34.126030
113,FOOTBALL-FOOTBALL,"$1,110.56",-0.48%,$18.9m,$6.3m,+7.30%,0.03%,0.34,+0.0100%,+0.0100%,$23.5k,2022-09-09 00:28:34.126030
114,Arweave-AR,$10.00,+2.35%,$18.4m,$11.7m,+2.29%,0.05%,0.64,+0.0077%,+0.0072%,$14.4k,2022-09-09 00:28:34.126030
115,Gitcoin-GTC,$2.26,-4.36%,$18.3m,$4.5m,-8.67%,0.02%,0.24,+0.0100%,+0.0100%,$43.4k,2022-09-09 00:28:34.126030
116,Immutable X-IMX,$0.8245,-0.98%,$18.1m,$9.0m,-3.23%,0.04%,0.50,+0.0083%,+0.0051%,$36.7k,2022-09-09 00:28:34.126030
117,Coti-COTI,$0.0969,+1.17%,$17.7m,$5.3m,+8.70%,0.02%,0.30,+0.0969%,+0.0969%,$51.0k,2022-09-09 00:28:34.126030
118,Raydium-RAY,$0.6224,+0.31%,$17.7m,$7.5m,-0.10%,0.03%,0.42,-0.0065%,-0.0061%,$8.4k,2022-09-09 00:28:34.126030
119,BitDAO-BIT,$0.6234,-1.25%,$17.7m,$25.2m,+0.01%,0.11%,1.43,+0.0062%,+0.0079%,$14.9k,2022-09-09 00:28:34.126030
120,Cartesi-CTSI,$0.1497,+4.07%,$16.7m,$4.1m,+24.15%,0.02%,0.25,+0.0086%,+0.0084%,$32.8k,2022-09-09 00:28:34.126030
121,Livepeer-LPT,$9.99,-2.11%,$16.6m,$7.4m,+5.36%,0.03%,0.44,+0.0001%,-0.0234%,$6.2k,2022-09-09 00:28:34.126030
122,Band Protocol-BAND,$1.29,-1.08%,$16.6m,$5.2m,-2.89%,0.02%,0.31,-0.0004%,+0.0163%,$30.0k,2022-09-09 00:28:34.126030
123,API3-API3,$1.76,-1.88%,$16.2m,$5.3m,-11.98%,0.02%,0.33,-0.0046%,-0.0027%,$12.4k,2022-09-09 00:28:34.126030
124,Alpha Finance Lab-ALPHA,$0.1195,+1.42%,$16.0m,$5.4m,+1.68%,0.02%,0.34,+0.0015%,+0.0170%,$30.6k,2022-09-09 00:28:34.126030
125,Hedera-HBAR,$0.0614,+0.61%,$16.0m,$7.9m,+2.55%,0.03%,0.49,+0.0077%,+0.0076%,$8.5k,2022-09-09 00:28:34.126030
126,Internet Computer-ICP,$6.57,+1.31%,$15.9m,$14.3m,+5.63%,0.06%,0.90,+0.0060%,+0.0172%,$244.8,2022-09-09 00:28:34.126030
127,OKB-OKB,$16.78,+19.20%,$15.3m,$5.3m,+20.02%,0.02%,0.35,-0.0461%,-0.0278%,$36.6k,2022-09-09 00:28:34.126030
128,ARPA Chain-ARPA,$0.0386,-0.58%,$15.0m,$4.3m,-14.18%,0.02%,0.28,+0.0100%,+0.0100%,$8.7k,2022-09-09 00:28:34.126030
129,Tether-USDT,$1.00,+0.02%,$14.9m,$279.6m,+22.94%,1.18%,18.79,-0.0006%,-0.0005%,$0.0,2022-09-09 00:28:34.126030
130,Linear-LINA,$0.0081,+1.23%,$14.8m,$4.5m,+6.49%,0.02%,0.31,+0.0050%,+0.0061%,$26.6k,2022-09-09 00:28:34.126030
131,NKN-NKN,$0.0998,+2.39%,$14.7m,$3.2m,+9.98%,0.01%,0.22,+0.0100%,+0.0100%,$36.9k,2022-09-09 00:28:34.126030
132,Origin Protocol-OGN,$0.1716,+0.84%,$14.6m,$6.9m,+2.22%,0.03%,0.47,+0.0100%,+0.0100%,$7.3k,2022-09-09 00:28:34.126030
133,Reef-REEF,$0.0036,+0.52%,$14.5m,$4.6m,+3.91%,0.02%,0.32,-0.0001%,+0.0005%,$17.0k,2022-09-09 00:28:34.126030
134,Ren-REN,$0.1229,+0.72%,$14.3m,$8.1m,+1.16%,0.03%,0.57,+0.0050%,-0.0038%,$13.5k,2022-09-09 00:28:34.126030
135,Celo-CELO,$0.8377,+2.98%,$14.1m,$8.8m,+4.66%,0.04%,0.63,+0.0065%,+0.0114%,$5.2k,2022-09-09 00:28:34.126030
136,Celer Network-CELR,$0.0178,+1.51%,$14.0m,$4.9m,+1.23%,0.02%,0.35,+0.0100%,+0.0084%,$19.7k,2022-09-09 00:28:34.126030
137,Holo-HOT,$0.0020,-0.31%,$14.0m,$4.9m,+3.00%,0.02%,0.35,+0.0040%,+0.0060%,$9.5k,2022-09-09 00:28:34.126030
138,Icon-ICX,$0.2748,+4.14%,$13.6m,$4.4m,+10.52%,0.02%,0.32,+0.0081%,+0.0081%,$7.4k,2022-09-09 00:28:34.126030
139,Injective Protocol-INJ,$1.54,-1.35%,$13.5m,$2.5m,+11.95%,0.01%,0.18,+0.0100%,+0.0100%,$9.7k,2022-09-09 00:28:34.126030
140,StormX-STMX,$0.0078,+3.97%,$13.5m,$3.5m,+2.06%,0.01%,0.26,+0.0018%,+0.0038%,$11.3k,2022-09-09 00:28:34.126030
141,Horizen-ZEN,$15.60,+4.18%,$13.3m,$6.5m,+0.24%,0.03%,0.49,+0.0027%,+0.0387%,$12.6k,2022-09-09 00:28:34.126030
142,DFI.Money-YFII,$952.05,-1.69%,$12.9m,$18.1m,-2.72%,0.08%,1.40,-0.0972%,-0.0474%,$6.6k,2022-09-09 00:28:34.126030
143,SKALE Network-SKL,$0.0487,+2.09%,$12.7m,$6.0m,+8.45%,0.03%,0.47,+0.0014%,+0.0026%,$14.5k,2022-09-09 00:28:34.126030
144,IOST-IOST,$0.0129,+1.33%,$12.4m,$11.1m,-0.87%,0.05%,0.89,+0.0083%,+0.0099%,$8.6k,2022-09-09 00:28:34.126030
145,Wootrade-WOO,$0.1536,+0.49%,$10.6m,$4.1m,+2.57%,0.02%,0.39,+0.0073%,+0.0073%,$8.3k,2022-09-09 00:28:34.126030
146,Binance BTCDOM Index-BTCDOM,"$1,123.20",-0.82%,$10.5m,$11.1m,+2.43%,0.05%,1.06,+0.0415%,+0.0369%,$52.9k,2022-09-09 00:28:34.126030
147,Dusk Network-DUSK,$0.1312,+0.59%,$9.6m,$3.8m,+7.94%,0.02%,0.40,+0.0057%,+0.0076%,$318.3,2022-09-09 00:28:34.126030
148,IoTeX-IOTX,$0.0348,-2.18%,$8.6m,$5.9m,-0.86%,0.02%,0.68,+0.0100%,+0.0100%,$3.5k,2022-09-09 00:28:34.126030
149,Automata Network-ATA,$0.1557,+1.60%,$8.5m,$2.3m,-2.55%,0.01%,0.27,+0.0100%,+0.0100%,$213.9,2022-09-09 00:28:34.126030
150,APENFT-NFT,$0.0000,-0.63%,$8.4m,$457.8k,+8.89%,0.00%,0.05,+0.1127%,-0.0405%,$469.4,2022-09-09 00:28:34.126030
151,Render Token-RNDR,$0.5674,+10.13%,$8.4m,$3.0m,+16.42%,0.01%,0.36,-0.0066%,+0.0069%,$51.0k,2022-09-09 00:28:34.126030
152,SafePal-SFP,$0.3811,+1.56%,$7.7m,$4.6m,+2.57%,0.02%,0.60,+0.0100%,+0.0100%,$11.8k,2022-09-09 00:28:34.126030
153,Mines of Dalarnia-DAR,$0.2396,-0.03%,$7.4m,$3.1m,+12.03%,0.01%,0.41,+0.0100%,+0.0100%,$3.9k,2022-09-09 00:28:34.126030
154,TomoChain-TOMO,$0.4853,+0.43%,$7.4m,$3.2m,+4.25%,0.01%,0.43,+0.0078%,+0.0087%,$9.4k,2022-09-09 00:28:34.126030
155,Yield Guild Games-YGG,$0.4735,-5.04%,$7.4m,$4.1m,-4.44%,0.02%,0.56,-0.0166%,+0.0232%,$8.5k,2022-09-09 00:28:34.126030
156,Adventure Gold-AGLD,$0.4045,-4.33%,$6.7m,$2.3m,-16.85%,0.01%,0.33,-0.0342%,+0.0151%,$7.0k,2022-09-09 00:28:34.126030
157,Klaytn-KLAY,$0.2191,+0.84%,$6.4m,$4.9m,+4.61%,0.02%,0.76,+0.0083%,+0.0091%,$430.8,2022-09-09 00:28:34.126030
