,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
22,NEAR Protocol-NEAR,$4.70,-1.60%,$356.9m,$115.8m,-5.12%,0.46%,0.32,+0.0014%,+0.0014%,$710.7k,2022-09-10 17:16:29.306021
23,Chiliz-CHZ,$0.1992,-1.65%,$348.4m,$79.1m,-4.75%,0.31%,0.23,+0.0099%,+0.0068%,$222.3k,2022-09-10 17:16:29.306021
24,Chainlink-LINK,$7.91,+1.70%,$341.7m,$124.4m,-1.98%,0.49%,0.36,+0.0067%,+0.0087%,$583.5k,2022-09-10 17:16:29.306021
25,1000SHIB-1000SHIB,$0.0130,+1.08%,$329.8m,$46.5m,+0.35%,0.18%,0.14,+0.0100%,+0.0100%,$591.9k,2022-09-10 17:16:29.306021
26,Waves-WAVES,$4.87,+4.58%,$315.3m,$57.2m,+12.80%,0.23%,0.18,+0.0112%,+0.0101%,$645.0k,2022-09-10 17:16:29.306021
27,The Sandbox-SAND,$0.9835,+1.13%,$297.2m,$78.4m,+3.13%,0.31%,0.26,+0.0037%,+0.0105%,$370.9k,2022-09-10 17:16:29.306021
28,ApeCoin-APE,$5.02,-1.90%,$284.5m,$74.1m,-6.38%,0.29%,0.26,+0.0073%,+0.0060%,$456.8k,2022-09-10 17:16:29.306021
29,Project Galaxy-GAL,$2.95,+3.39%,$277.0m,$19.0m,+21.44%,0.08%,0.07,-0.0139%,-0.0115%,$569.7k,2022-09-10 17:16:29.306021
30,Bitcoin Cash-BCH,$130.77,-2.57%,$266.7m,$197.8m,-5.99%,0.78%,0.74,+0.0013%,-0.0005%,$412.3k,2022-09-10 17:16:29.306021
31,Terra Classic-LUNC,$0.0005,+5.88%,$236.0m,$46.6m,+44.83%,0.18%,0.20,-0.1135%,-0.0083%,$825.9k,2022-09-10 17:16:29.306021
32,Fantom-FTM,$0.2728,+0.79%,$202.2m,$50.3m,+2.96%,0.20%,0.25,+0.0075%,+0.0078%,$202.1k,2022-09-10 17:16:29.306021
33,Curve DAO Token-CRV,$1.19,-1.67%,$201.7m,$64.8m,-1.64%,0.26%,0.32,-0.0029%,+0.0092%,$111.4k,2022-09-10 17:16:29.306021
34,Axie Infinity-AXS,$15.40,-2.46%,$173.8m,$82.0m,-2.84%,0.33%,0.47,-0.0202%,-0.0263%,$167.1k,2022-09-10 17:16:29.306021
35,Stargate Finance-STG,$0.7535,-9.27%,$139.9m,$21.2m,-23.04%,0.08%,0.15,+0.0068%,+0.0060%,$197.8k,2022-09-10 17:16:29.306021
36,Uniswap-UNI,$6.52,-0.22%,$133.2m,$48.4m,-1.78%,0.19%,0.36,-0.0042%,-0.0069%,$55.1k,2022-09-10 17:16:29.306021
37,Ethereum Name Service-ENS,$15.32,-1.24%,$125.7m,$31.9m,-10.53%,0.13%,0.25,+0.0063%,+0.0099%,$76.4k,2022-09-10 17:16:29.306021
38,Tellor-TRB,$17.45,-0.14%,$125.5m,$36.4m,-8.58%,0.14%,0.29,-0.0255%,-0.0517%,$104.7k,2022-09-10 17:16:29.306021
39,Unifi Protocol DAO-UNFI,$7.78,-3.07%,$122.7m,$17.6m,+1.99%,0.07%,0.14,+0.0100%,+0.0100%,$83.3k,2022-09-10 17:16:29.306021
40,dYdX-DYDX,$1.58,+2.59%,$117.8m,$37.9m,+1.42%,0.15%,0.32,+0.0052%,+0.0132%,$40.3k,2022-09-10 17:16:29.306021
41,SHIBA INU-SHIB,$0.0000,+0.98%,$117.1m,$22.1m,+3.15%,0.09%,0.19,+0.0069%,+0.0097%,$99.2k,2022-09-10 17:16:29.306021
42,Decentraland-MANA,$0.8099,+0.94%,$114.0m,$40.8m,+1.47%,0.16%,0.36,+0.0058%,+0.0074%,$76.2k,2022-09-10 17:16:29.306021
43,Kyber Network Crystal-KNC,$1.96,+6.26%,$108.5m,$24.2m,+15.62%,0.10%,0.22,-0.0076%,-0.0043%,$166.2k,2022-09-10 17:16:29.306021
44,yearn.finance-YFI,"$10,174.51",-2.55%,$105.9m,$38.7m,-11.24%,0.15%,0.37,+0.0027%,-0.0169%,$102.7k,2022-09-10 17:16:29.306021
45,Aave-AAVE,$90.30,-0.72%,$103.1m,$46.2m,-1.56%,0.18%,0.45,-0.0016%,+0.0064%,$167.1k,2022-09-10 17:16:29.306021
46,Tron-TRX,$0.0642,+1.28%,$101.9m,$141.8m,+3.42%,0.56%,1.39,+0.0016%,+0.0092%,$88.0k,2022-09-10 17:16:29.306021
47,ConstitutionDAO-PEOPLE,$0.0229,-2.67%,$99.1m,$26.4m,-8.44%,0.10%,0.27,+0.0036%,-0.0040%,$51.7k,2022-09-10 17:16:29.306021
48,SushiSwap-SUSHI,$1.36,+2.19%,$92.1m,$35.7m,-0.71%,0.14%,0.39,-0.0009%,+0.0250%,$156.0k,2022-09-10 17:16:29.306021
49,Gala-GALA,$0.0515,-0.04%,$92.0m,$34.4m,-0.47%,0.14%,0.37,+0.0074%,+0.0057%,$43.0k,2022-09-10 17:16:29.306021
50,THETA-THETA,$1.17,-0.27%,$74.3m,$23.5m,+0.27%,0.09%,0.32,-0.0170%,-0.0042%,$42.4k,2022-09-10 17:16:29.306021
51,Algorand-ALGO,$0.3202,+0.43%,$73.7m,$31.1m,-0.05%,0.12%,0.42,+0.0063%,+0.0161%,$38.4k,2022-09-10 17:16:29.306021
52,Anchor Protocol-ANC,$0.1715,+4.88%,$73.4m,$2.6m,-10.04%,0.01%,0.04,-0.0011%,-0.0037%,$513.9k,2022-09-10 17:16:29.306021
53,Synthetix Network Token-SNX,$2.96,-1.88%,$72.0m,$32.5m,-0.47%,0.13%,0.45,-0.0127%,-0.0260%,$71.6k,2022-09-10 17:16:29.306021
54,THORChain-RUNE,$1.99,-0.81%,$68.7m,$25.1m,+5.40%,0.10%,0.36,+0.0083%,+0.0079%,$87.2k,2022-09-10 17:16:29.306021
55,Zilliqa-ZIL,$0.0372,+1.78%,$59.0m,$23.7m,+0.92%,0.09%,0.40,+0.0062%,+0.0038%,$35.5k,2022-09-10 17:16:29.306021
56,Oasis Network-ROSE,$0.0652,+0.77%,$57.9m,$14.0m,+6.89%,0.06%,0.24,+0.0084%,+0.0085%,$134.6k,2022-09-10 17:16:29.306021
57,Stellar Lumens-XLM,$0.1142,+2.71%,$57.5m,$43.4m,+7.70%,0.17%,0.75,+0.0104%,+0.0069%,$110.7k,2022-09-10 17:16:29.306021
58,Flow (Dapper labs)-FLOW,$2.07,-2.81%,$57.0m,$24.8m,-5.66%,0.10%,0.43,+0.0047%,+0.0057%,$10.3k,2022-09-10 17:16:29.306021
59,Tezos-XTZ,$1.66,+2.04%,$56.6m,$32.9m,+4.99%,0.13%,0.58,+0.0051%,+0.0058%,$76.1k,2022-09-10 17:16:29.306021
60,Monero-XMR,$158.32,+1.08%,$51.6m,$43.4m,+3.23%,0.17%,0.84,-0.0098%,-0.0097%,$94.1k,2022-09-10 17:16:29.306021
61,Jasmy-JASMY,$0.0095,-2.25%,$51.3m,$15.1m,+4.43%,0.06%,0.29,+0.0068%,+0.0067%,$35.5k,2022-09-10 17:16:29.306021
62,1inch-1INCH,$0.6559,-0.04%,$50.9m,$21.3m,+0.97%,0.08%,0.42,-0.0032%,-0.0118%,$34.2k,2022-09-10 17:16:29.306021
63,Ankr-ANKR,$0.0375,+0.18%,$50.6m,$14.9m,-2.37%,0.06%,0.29,+0.0100%,+0.0100%,$183.7k,2022-09-10 17:16:29.306021
64,ZCash-ZEC,$65.05,+0.71%,$47.4m,$21.8m,-0.32%,0.09%,0.46,+0.0066%,-0.0038%,$30.6k,2022-09-10 17:16:29.306021
65,Enjin Coin-ENJ,$0.5392,-0.53%,$42.3m,$16.0m,+0.36%,0.06%,0.38,+0.0057%,+0.0037%,$35.0k,2022-09-10 17:16:29.306021
66,Flamingo-FLM,$0.1212,+0.60%,$40.5m,$19.0m,-0.75%,0.08%,0.47,-0.0033%,+0.0039%,$35.3k,2022-09-10 17:16:29.306021
67,iExec RLC-RLC,$1.33,+1.03%,$39.7m,$6.9m,-11.83%,0.03%,0.17,-0.0077%,-0.0062%,$113.7k,2022-09-10 17:16:29.306021
68,Elrond-EGLD,$53.49,-1.29%,$39.5m,$16.8m,-3.88%,0.07%,0.43,+0.0023%,+0.0051%,$11.2k,2022-09-10 17:16:29.306021
69,Balancer-BAL,$7.50,-0.42%,$39.3m,$14.4m,-6.20%,0.06%,0.37,+0.0050%,+0.0027%,$36.6k,2022-09-10 17:16:29.306021
70,Compound-COMP,$52.81,+2.72%,$37.1m,$26.1m,+11.85%,0.10%,0.70,+0.0077%,+0.0106%,$41.1k,2022-09-10 17:16:29.306021
71,Loopring-LRC,$0.3635,+1.53%,$37.0m,$15.1m,+5.33%,0.06%,0.41,+0.0087%,+0.0078%,$31.6k,2022-09-10 17:16:29.306021
72,Lido DAO Token-LDO,$1.96,-7.07%,$36.6m,$20.0m,-0.62%,0.08%,0.55,-0.0012%,-0.0012%,$108.0k,2022-09-10 17:16:29.306021
73,The Graph-GRT,$0.1136,+2.73%,$35.6m,$23.5m,+1.95%,0.09%,0.66,+0.0118%,+0.0054%,$45.9k,2022-09-10 17:16:29.306021
74,Coin98-C98,$0.4374,-0.11%,$34.6m,$14.5m,+1.59%,0.06%,0.42,+0.0072%,+0.0066%,$85.7k,2022-09-10 17:16:29.306021
75,Dash-DASH,$48.87,+1.34%,$34.0m,$16.2m,+10.18%,0.06%,0.48,+0.0159%,+0.0088%,$28.5k,2022-09-10 17:16:29.306021
76,NEO-NEO,$9.76,+0.53%,$30.8m,$14.8m,-0.04%,0.06%,0.48,-0.0106%,-0.0026%,$45.3k,2022-09-10 17:16:29.306021
77,VeChain-VET,$0.0255,+0.41%,$30.5m,$17.4m,+1.10%,0.07%,0.57,+0.0020%,+0.0027%,$5.4k,2022-09-10 17:16:29.306021
78,Kava-KAVA,$1.72,-1.52%,$29.7m,$10.6m,-7.32%,0.04%,0.36,+0.0063%,+0.0041%,$15.0k,2022-09-10 17:16:29.306021
79,Ocean Protocol-OCEAN,$0.1852,+2.21%,$29.4m,$5.9m,+3.35%,0.02%,0.20,+0.0100%,+0.0100%,$93.1k,2022-09-10 17:16:29.306021
80,Kusama-KSM,$51.64,-1.93%,$29.0m,$16.3m,-2.83%,0.06%,0.56,+0.0150%,-0.0052%,$27.5k,2022-09-10 17:16:29.306021
81,Harmony-ONE,$0.0216,-1.50%,$28.8m,$15.1m,-1.46%,0.06%,0.52,+0.0073%,+0.0066%,$62.6k,2022-09-10 17:16:29.306021
82,Chromia-CHR,$0.1847,-0.04%,$27.2m,$8.7m,+4.82%,0.03%,0.32,+0.0068%,+0.0061%,$43.2k,2022-09-10 17:16:29.306021
83,Litentry-LIT,$0.7390,-0.40%,$27.1m,$5.9m,+3.59%,0.02%,0.22,+0.0100%,+0.0100%,$41.1k,2022-09-10 17:16:29.306021
84,Serum-SRM,$0.8546,-0.41%,$26.9m,$27.4m,-2.71%,0.11%,1.02,+0.0014%,+0.0059%,$32.8k,2022-09-10 17:16:29.306021
85,Internet Computer-ICP,$7.08,+0.81%,$26.5m,$15.8m,+5.44%,0.06%,0.60,+0.0031%,-0.0025%,$1.2k,2022-09-10 17:16:29.306021
86,TerraClassicUSD-USTC,$0.0640,+27.50%,$26.1m,$1.3m,+62.34%,0.01%,0.05,-0.0164%,-0.0052%,$55.5k,2022-09-10 17:16:29.306021
87,Qtum-QTUM,$3.34,+0.98%,$25.5m,$16.5m,+2.78%,0.07%,0.65,+0.0036%,+0.0094%,$20.3k,2022-09-10 17:16:29.306021
88,Tether-USDT,$1.00,+0.00%,$25.4m,$281.1m,+24.84%,1.12%,11.07,-0.0010%,-0.0008%,$2.3k,2022-09-10 17:16:29.306021
89,Arweave-AR,$11.12,-1.62%,$24.8m,$13.0m,-17.89%,0.05%,0.52,+0.0071%,+0.0060%,$29.4k,2022-09-10 17:16:29.306021
90,Livepeer-LPT,$10.84,+4.36%,$24.5m,$7.9m,+8.93%,0.03%,0.32,+0.0069%,+0.0012%,$14.5k,2022-09-10 17:16:29.306021
91,Reserve Rights-RSR,$0.0062,-0.53%,$23.6m,$13.3m,+0.95%,0.05%,0.57,-0.0009%,+0.0081%,$24.4k,2022-09-10 17:16:29.306021
92,MyNeighborAlice-ALICE,$2.20,+1.48%,$23.1m,$11.2m,+3.47%,0.04%,0.49,+0.0073%,+0.0068%,$22.2k,2022-09-10 17:16:29.306021
93,Maker-MKR,$757.10,-1.75%,$22.9m,$16.4m,+0.51%,0.06%,0.71,+0.0107%,-0.0032%,$14.9k,2022-09-10 17:16:29.306021
94,FTX Token-FTT,$27.20,-0.78%,$22.9m,$67.6m,-0.79%,0.27%,2.95,+0.0076%,+0.0076%,$72.6k,2022-09-10 17:16:29.306021
95,Storj-STORJ,$0.5501,+0.39%,$22.8m,$11.0m,+0.77%,0.04%,0.48,+0.0101%,+0.0103%,$25.5k,2022-09-10 17:16:29.306021
96,OmiseGO-OMG,$1.91,+0.29%,$22.7m,$13.0m,-1.49%,0.05%,0.57,+0.0041%,+0.0023%,$35.9k,2022-09-10 17:16:29.306021
97,DFI.Money-YFII,$997.63,-3.23%,$22.6m,$17.8m,-8.12%,0.07%,0.79,-0.3438%,-0.2721%,$120.8k,2022-09-10 17:16:29.306021
98,Dent-DENT,$0.0010,+2.26%,$22.0m,$4.9m,+5.44%,0.02%,0.22,-0.0002%,-0.0061%,$105.5k,2022-09-10 17:16:29.306021
99,NEM-XEM,$0.0453,-0.03%,$21.9m,$8.7m,+1.03%,0.03%,0.39,-0.0057%,-0.0025%,$4.1k,2022-09-10 17:16:29.306021
100,Ontology-ONT,$0.2487,-0.59%,$21.9m,$8.8m,-0.73%,0.03%,0.40,+0.0053%,-0.0040%,$16.7k,2022-09-10 17:16:29.306021
101,Bitcoin SV-BSV,$54.70,-1.44%,$21.7m,$33.8m,-2.26%,0.13%,1.55,-0.0047%,-0.0059%,$3.1k,2022-09-10 17:16:29.306021
102,BakeryToken-BAKE,$0.2696,+0.15%,$20.5m,$4.6m,-6.36%,0.02%,0.22,+0.0100%,+0.0100%,$18.9k,2022-09-10 17:16:29.306021
103,Basic Attention Token-BAT,$0.3491,-0.20%,$20.3m,$11.3m,+0.00%,0.04%,0.55,+0.0087%,+0.0112%,$30.5k,2022-09-10 17:16:29.306021
104,CertiK-CTK,$1.02,-2.00%,$19.9m,$8.2m,-2.03%,0.03%,0.41,+0.0070%,+0.0070%,$26.4k,2022-09-10 17:16:29.306021
105,Swipe-SXP,$0.3840,+0.46%,$19.6m,$8.7m,+0.87%,0.03%,0.45,+0.0080%,+0.0073%,$5.6k,2022-09-10 17:16:29.306021
106,Celsius-CEL,$1.34,+1.89%,$19.0m,$22.7m,-0.51%,0.09%,1.20,-0.1598%,-0.1939%,$52.6k,2022-09-10 17:16:29.306021
107,1000XEC-1000XEC,$0.0441,+0.25%,$18.7m,$4.3m,-5.81%,0.02%,0.23,+0.0100%,+0.0100%,$16.2k,2022-09-10 17:16:29.306021
108,0x-ZRX,$0.3078,-0.64%,$17.8m,$9.1m,-0.11%,0.04%,0.51,+0.0064%,+0.0013%,$12.6k,2022-09-10 17:16:29.306021
109,Ren-REN,$0.1309,-0.06%,$17.6m,$8.6m,-2.37%,0.03%,0.49,+0.0027%,+0.0172%,$74.2k,2022-09-10 17:16:29.306021
110,Iota-IOTA,$0.2929,+0.82%,$17.4m,$10.7m,+2.30%,0.04%,0.61,+0.0206%,+0.0029%,$60.6k,2022-09-10 17:16:29.306021
111,Band Protocol-BAND,$1.36,+0.02%,$17.3m,$5.7m,-3.77%,0.02%,0.33,+0.0103%,+0.0103%,$43.4k,2022-09-10 17:16:29.306021
112,Mask Network-MASK,$1.46,-0.28%,$17.3m,$8.0m,-2.33%,0.03%,0.46,+0.0324%,+0.0062%,$9.9k,2022-09-10 17:16:29.306021
113,Aragon-ANT,$1.95,-3.30%,$17.3m,$5.7m,-18.42%,0.02%,0.33,+0.0009%,+0.0091%,$15.9k,2022-09-10 17:16:29.306021
114,SKALE Network-SKL,$0.0570,+0.21%,$17.2m,$6.4m,+5.03%,0.03%,0.37,+0.0061%,+0.0057%,$16.5k,2022-09-10 17:16:29.306021
115,Raydium-RAY,$0.6758,+1.81%,$17.2m,$8.6m,+3.94%,0.03%,0.50,+0.0060%,+0.0060%,$10.6k,2022-09-10 17:16:29.306021
116,API3-API3,$1.76,-2.53%,$16.7m,$5.5m,-0.73%,0.02%,0.33,-0.0094%,-0.0102%,$10.5k,2022-09-10 17:16:29.306021
117,Immutable X-IMX,$0.8648,+0.05%,$16.5m,$9.1m,-0.61%,0.04%,0.55,+0.0088%,+0.0056%,$3.0k,2022-09-10 17:16:29.306021
118,Holo-HOT,$0.0022,-0.51%,$16.2m,$5.3m,-3.07%,0.02%,0.33,+0.0067%,+0.0068%,$20.0k,2022-09-10 17:16:29.306021
119,Audius-AUDIO,$0.2860,-0.77%,$16.1m,$8.1m,+2.13%,0.03%,0.51,+0.0056%,+0.0061%,$5.1k,2022-09-10 17:16:29.306021
120,BinaryX-BNX,$150.39,+0.06%,$16.0m,$31.4m,-1.10%,0.12%,1.97,+0.0100%,+0.0100%,$12.2k,2022-09-10 17:16:29.306021
121,Injective Protocol-INJ,$1.60,-0.23%,$15.8m,$2.8m,+12.11%,0.01%,0.18,+0.0100%,+0.0100%,$36.7k,2022-09-10 17:16:29.306021
122,Celo-CELO,$0.8743,-0.24%,$15.7m,$9.7m,-0.97%,0.04%,0.61,+0.0108%,+0.0059%,$16.8k,2022-09-10 17:16:29.306021
123,Alpha Finance Lab-ALPHA,$0.1271,-4.48%,$15.7m,$6.2m,+3.41%,0.02%,0.40,-0.0088%,-0.0016%,$12.9k,2022-09-10 17:16:29.306021
124,Linear-LINA,$0.0086,-0.15%,$15.6m,$5.1m,+1.95%,0.02%,0.33,+0.0076%,+0.0073%,$25.2k,2022-09-10 17:16:29.306021
125,Bluzelle-BLZ,$0.0881,-2.24%,$15.2m,$6.0m,-1.82%,0.02%,0.39,+0.0050%,+0.0051%,$40.3k,2022-09-10 17:16:29.306021
126,Bella Protocol-BEL,$0.6759,-1.49%,$15.2m,$4.8m,+3.41%,0.02%,0.31,+0.0100%,+0.0082%,$15.3k,2022-09-10 17:16:29.306021
127,Metal-MTL,$1.21,-0.59%,$15.1m,$6.4m,-5.20%,0.03%,0.42,-0.0020%,-0.0164%,$18.3k,2022-09-10 17:16:29.306021
128,FOOTBALL-FOOTBALL,"$1,107.39",-0.96%,$14.8m,$6.9m,+1.67%,0.03%,0.47,+0.0894%,+0.0627%,$32.3k,2022-09-10 17:16:29.306021
129,Hedera-HBAR,$0.0635,+0.37%,$14.6m,$8.3m,+0.05%,0.03%,0.57,+0.0078%,+0.0076%,$11.5k,2022-09-10 17:16:29.306021
130,Gitcoin-GTC,$2.31,-0.97%,$14.2m,$4.8m,-0.79%,0.02%,0.34,+0.0100%,+0.0100%,$93.9k,2022-09-10 17:16:29.306021
131,Horizen-ZEN,$16.68,+0.44%,$13.9m,$7.6m,-3.03%,0.03%,0.55,+0.0390%,+0.0008%,$28.3k,2022-09-10 17:16:29.306021
132,Moonbeam-GLMR,$0.5793,+7.87%,$12.8m,$3.6m,+37.02%,0.01%,0.28,-0.0774%,-0.0452%,$15.1k,2022-09-10 17:16:29.306021
133,Tornado Cash-TORN,$9.68,+0.36%,$12.3m,$1.3m,-7.63%,0.00%,0.10,+0.0075%,-0.0112%,$23.1k,2022-09-10 17:16:29.306021
134,Coti-COTI,$0.0997,+1.34%,$12.2m,$5.3m,+1.64%,0.02%,0.43,+0.0100%,+0.0100%,$16.3k,2022-09-10 17:16:29.306021
135,Spell Token-SPELL,$0.0014,+0.09%,$12.1m,$5.6m,-15.30%,0.02%,0.46,+0.0032%,+0.0054%,$38.9k,2022-09-10 17:16:29.306021
136,TomoChain-TOMO,$0.5190,-0.27%,$11.9m,$3.7m,+3.26%,0.01%,0.31,+0.0063%,+0.0062%,$12.7k,2022-09-10 17:16:29.306021
137,Origin Protocol-OGN,$0.1770,-0.67%,$11.6m,$7.4m,+0.51%,0.03%,0.64,+0.0044%,+0.0044%,$4.0k,2022-09-10 17:16:29.306021
138,IOST-IOST,$0.0132,-0.42%,$11.6m,$11.3m,-1.44%,0.04%,0.97,+0.0045%,+0.0120%,$12.1k,2022-09-10 17:16:29.306021
139,Reef-REEF,$0.0039,+1.25%,$11.5m,$5.2m,+6.84%,0.02%,0.46,-0.0079%,-0.0213%,$13.9k,2022-09-10 17:16:29.306021
140,Wootrade-WOO,$0.1641,+1.51%,$11.3m,$4.3m,-1.44%,0.02%,0.38,+0.0100%,+0.0100%,$3.5k,2022-09-10 17:16:29.306021
141,Yield Guild Games-YGG,$0.5053,+1.39%,$11.3m,$4.5m,+2.52%,0.02%,0.40,+0.0122%,-0.0013%,$1.4k,2022-09-10 17:16:29.306021
142,BitDAO-BIT,$0.6194,-2.36%,$10.7m,$25.3m,-4.19%,0.10%,2.36,-0.0110%,-0.0124%,$17.2k,2022-09-10 17:16:29.306021
143,Icon-ICX,$0.2853,+0.64%,$10.6m,$4.6m,+2.01%,0.02%,0.43,+0.0018%,+0.0015%,$12.3k,2022-09-10 17:16:29.306021
144,NKN-NKN,$0.1028,+0.50%,$10.0m,$3.0m,-2.49%,0.01%,0.30,+0.0100%,+0.0100%,$19.5k,2022-09-10 17:16:29.306021
145,Civic-CVC,$0.1473,-0.30%,$9.5m,$6.8m,-2.80%,0.03%,0.72,-0.0034%,+0.0055%,$2.8k,2022-09-10 17:16:29.306021
146,Step App-FITFI,$0.0696,-0.60%,$9.5m,$2.1m,-4.95%,0.01%,0.22,+0.0304%,-0.0283%,$37.5k,2022-09-10 17:16:29.306021
147,ARPA Chain-ARPA,$0.0389,-0.13%,$9.4m,$3.7m,-5.68%,0.01%,0.40,+0.0085%,+0.0085%,$2.3k,2022-09-10 17:16:29.306021
148,Mines of Dalarnia-DAR,$0.2507,-1.60%,$9.3m,$3.7m,-5.73%,0.01%,0.39,+0.0100%,+0.0100%,$11.3k,2022-09-10 17:16:29.306021
149,StormX-STMX,$0.0079,+0.18%,$9.1m,$3.7m,+0.08%,0.01%,0.41,+0.0061%,+0.0051%,$18.2k,2022-09-10 17:16:29.306021
150,Celer Network-CELR,$0.0186,+0.99%,$9.1m,$5.1m,+1.02%,0.02%,0.56,+0.0100%,+0.0096%,$11.0k,2022-09-10 17:16:29.306021
151,IoTeX-IOTX,$0.0377,+5.77%,$9.0m,$6.5m,-3.81%,0.03%,0.72,+0.0100%,+0.0100%,$13.9k,2022-09-10 17:16:29.306021
152,Cartesi-CTSI,$0.1536,+1.74%,$8.6m,$3.8m,-5.49%,0.02%,0.45,+0.0080%,+0.0097%,$18.3k,2022-09-10 17:16:29.306021
153,LooksRare-LOOKS,$0.2767,-0.78%,$8.4m,$13.2m,-1.32%,0.05%,1.56,-0.0034%,+0.0230%,$3.7k,2022-09-10 17:16:29.306021
154,Binance BTCDOM Index-BTCDOM,"$1,182.60",-0.50%,$8.3m,$10.7m,+3.75%,0.04%,1.28,+0.0216%,+0.0431%,$7.6k,2022-09-10 17:16:29.306021
155,Dusk Network-DUSK,$0.1384,+1.48%,$8.1m,$3.4m,-2.64%,0.01%,0.42,+0.0056%,+0.0044%,$7.9k,2022-09-10 17:16:29.306021
156,Automata Network-ATA,$0.1671,+2.23%,$7.9m,$2.8m,+5.23%,0.01%,0.36,+0.0100%,+0.0100%,$11.0k,2022-09-10 17:16:29.306021
157,Klaytn-KLAY,$0.2288,-0.10%,$6.9m,$5.6m,+5.74%,0.02%,0.80,+0.0100%,+0.0100%,$15.0k,2022-09-10 17:16:29.306021
