,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,576.63",+1.51%,$21.4b,$10.7b,+1.24%,41.84%,0.50,+0.0041%,+0.0014%,$40.5m,2022-09-11 13:16:29.084598
1,Ethereum-ETH,"$1,768.53",+2.62%,$17.5b,$7.8b,+1.95%,30.42%,0.44,-0.0160%,-0.0231%,$58.7m,2022-09-11 13:16:29.084598
2,LUNA2-LUNA2,$5.56,-11.69%,$1.6b,$36.2m,+15.52%,0.14%,0.02,-0.0292%,-0.0397%,$2.7m,2022-09-11 13:16:29.084598
3,Ethereum Classic-ETC,$38.49,-1.91%,$1.3b,$479.3m,-4.98%,1.88%,0.36,+0.0025%,+0.0039%,$4.6m,2022-09-11 13:16:29.084598
4,EOS-EOS,$1.73,-6.18%,$1.0b,$213.6m,-10.77%,0.84%,0.21,+0.0084%,+0.0125%,$1.4m,2022-09-11 13:16:29.084598
5,Terra-LUNA,$5.57,-10.62%,$986.1m,$21.8m,-8.13%,0.09%,0.02,-0.0498%,-0.0351%,$5.3m,2022-09-11 13:16:29.084598
6,Solana-SOL,$34.61,-0.13%,$773.2m,$397.6m,-2.56%,1.56%,0.51,+0.0033%,+0.0039%,$881.1k,2022-09-11 13:16:29.084598
7,Cardano-ADA,$0.5134,-0.18%,$750.3m,$314.8m,+0.84%,1.23%,0.42,+0.0002%,+0.0018%,$658.3k,2022-09-11 13:16:29.084598
8,ApeCoin-APE,$5.65,+12.56%,$713.2m,$109.8m,+49.75%,0.43%,0.15,+0.0123%,-0.0032%,$1.4m,2022-09-11 13:16:29.084598
9,Cosmos-ATOM,$15.63,-1.56%,$616.3m,$165.0m,-5.34%,0.65%,0.27,+0.0052%,+0.0072%,$966.1k,2022-09-11 13:16:29.084598
10,Chiliz-CHZ,$0.2119,+4.69%,$542.1m,$85.3m,+5.67%,0.33%,0.16,+0.0099%,+0.0118%,$682.9k,2022-09-11 13:16:29.084598
11,Litecoin-LTC,$62.41,-1.13%,$497.4m,$216.8m,+1.98%,0.85%,0.44,+0.0088%,+0.0081%,$577.6k,2022-09-11 13:16:29.084598
12,Filecoin-FIL,$6.73,+6.26%,$455.9m,$131.0m,+14.52%,0.51%,0.29,+0.0047%,+0.0016%,$722.3k,2022-09-11 13:16:29.084598
13,Ravencoin-RVN,$0.0509,-4.86%,$426.9m,$34.0m,-16.19%,0.13%,0.08,+0.0079%,+0.0146%,$953.1k,2022-09-11 13:16:29.084598
14,Helium-HNT,$5.26,-11.01%,$413.1m,$26.2m,-22.44%,0.10%,0.06,+0.0050%,-0.0055%,$596.0k,2022-09-11 13:16:29.084598
15,1000LUNC-1000LUNC,$0.4131,-5.71%,$396.4m,$17.8m,+24.04%,0.07%,0.05,-0.0619%,-0.0678%,$1.0m,2022-09-11 13:16:29.084598
16,Binance Coin-BNB,$294.77,+0.62%,$395.0m,$282.3m,+0.23%,1.11%,0.71,+0.0069%,+0.0073%,$267.4k,2022-09-11 13:16:29.084598
17,Optimism-OP,$1.37,-4.12%,$392.5m,$66.8m,-10.61%,0.26%,0.17,+0.0158%,+0.0116%,$557.5k,2022-09-11 13:16:29.084598
18,STEPN-GMT,$0.7500,+0.19%,$375.4m,$109.3m,-1.78%,0.43%,0.29,-0.0075%,-0.0018%,$862.3k,2022-09-11 13:16:29.084598
19,Chainlink-LINK,$7.93,+2.20%,$368.6m,$126.4m,+4.48%,0.50%,0.34,+0.0075%,+0.0090%,$390.4k,2022-09-11 13:16:29.084598
20,Ripple-XRP,$0.3546,-0.20%,$357.0m,$341.5m,+0.51%,1.34%,0.96,+0.0016%,+0.0016%,$446.4k,2022-09-11 13:16:29.084598
21,Avalanche-AVAX,$20.38,+0.17%,$355.1m,$135.3m,-2.16%,0.53%,0.38,+0.0111%,+0.0058%,$277.2k,2022-09-11 13:16:29.084598
22,Polygon-MATIC,$0.8952,+1.06%,$334.3m,$198.1m,+1.25%,0.78%,0.59,+0.0082%,+0.0042%,$697.2k,2022-09-11 13:16:29.084598
23,1000SHIB-1000SHIB,$0.0129,-1.10%,$299.4m,$46.6m,+0.27%,0.18%,0.16,+0.0029%,+0.0084%,$541.4k,2022-09-11 13:16:29.084598
24,Dogecoin-DOGE,$0.0639,-0.19%,$298.4m,$123.0m,+0.40%,0.48%,0.41,+0.0108%,+0.0032%,$327.1k,2022-09-11 13:16:29.084598
25,Polkadot-DOT,$7.82,+1.69%,$282.6m,$278.8m,+0.92%,1.09%,0.99,-0.0009%,-0.0031%,$292.4k,2022-09-11 13:16:29.084598
26,NEAR Protocol-NEAR,$4.69,-0.33%,$270.6m,$112.8m,-2.77%,0.44%,0.42,-0.0004%,+0.0030%,$441.9k,2022-09-11 13:16:29.084598
27,Curve DAO Token-CRV,$1.22,+2.63%,$254.2m,$67.6m,+5.93%,0.26%,0.27,-0.0138%,+0.0254%,$356.3k,2022-09-11 13:16:29.084598
28,The Sandbox-SAND,$0.9773,-1.58%,$211.7m,$78.3m,-1.10%,0.31%,0.37,+0.0039%,+0.0144%,$142.8k,2022-09-11 13:16:29.084598
29,Bitcoin Cash-BCH,$130.37,-2.19%,$211.1m,$190.6m,-5.69%,0.75%,0.90,-0.0021%,-0.0057%,$335.0k,2022-09-11 13:16:29.084598
30,Terra Classic-LUNC,$0.0004,-5.51%,$206.7m,$41.9m,-5.93%,0.16%,0.20,-0.1018%,-0.0005%,$760.3k,2022-09-11 13:16:29.084598
31,Waves-WAVES,$4.87,-0.39%,$198.6m,$56.5m,-1.03%,0.22%,0.28,+0.0094%,+0.0074%,$349.7k,2022-09-11 13:16:29.084598
32,Kyber Network Crystal-KNC,$2.01,+3.21%,$157.3m,$27.7m,+20.91%,0.11%,0.18,+0.0036%,+0.0026%,$502.8k,2022-09-11 13:16:29.084598
33,Unifi Protocol DAO-UNFI,$8.05,+3.03%,$141.8m,$19.5m,+12.66%,0.08%,0.14,+0.0100%,+0.0100%,$124.4k,2022-09-11 13:16:29.084598
34,Project Galaxy-GAL,$3.10,+2.30%,$137.1m,$21.3m,+8.47%,0.08%,0.16,-0.0122%,-0.0072%,$333.5k,2022-09-11 13:16:29.084598
35,Axie Infinity-AXS,$15.38,-0.75%,$126.5m,$81.4m,+0.61%,0.32%,0.64,-0.0178%,-0.0076%,$66.5k,2022-09-11 13:16:29.084598
36,Stargate Finance-STG,$0.7385,-1.49%,$125.3m,$18.7m,-12.28%,0.07%,0.15,+0.0059%,+0.0058%,$198.0k,2022-09-11 13:16:29.084598
37,Tron-TRX,$0.0640,+0.55%,$120.3m,$143.3m,+2.58%,0.56%,1.19,-0.0028%,-0.0009%,$71.6k,2022-09-11 13:16:29.084598
38,SHIBA INU-SHIB,$0.0000,-1.02%,$117.5m,$23.3m,+5.86%,0.09%,0.20,+0.0060%,+0.0098%,$430.5k,2022-09-11 13:16:29.084598
39,Fantom-FTM,$0.2737,-0.32%,$109.6m,$49.7m,-0.63%,0.19%,0.45,+0.0086%,+0.0094%,$51.7k,2022-09-11 13:16:29.084598
40,Uniswap-UNI,$6.54,-0.61%,$105.8m,$48.6m,+0.04%,0.19%,0.46,-0.0097%,-0.0115%,$35.9k,2022-09-11 13:16:29.084598
41,Aave-AAVE,$91.57,+0.52%,$100.2m,$45.5m,-1.86%,0.18%,0.45,+0.0035%,+0.0112%,$84.2k,2022-09-11 13:16:29.084598
42,ConstitutionDAO-PEOPLE,$0.0240,+4.70%,$92.4m,$29.2m,+9.00%,0.11%,0.32,+0.0000%,+0.0024%,$196.9k,2022-09-11 13:16:29.084598
43,Ethereum Name Service-ENS,$15.21,-3.38%,$87.3m,$30.0m,-12.30%,0.12%,0.34,+0.0068%,+0.0033%,$49.3k,2022-09-11 13:16:29.084598
44,dYdX-DYDX,$1.64,+1.53%,$87.0m,$38.7m,-0.84%,0.15%,0.44,+0.0049%,-0.0011%,$60.8k,2022-09-11 13:16:29.084598
45,SushiSwap-SUSHI,$1.32,-0.60%,$86.7m,$32.2m,-4.54%,0.13%,0.37,-0.0059%,+0.0134%,$140.4k,2022-09-11 13:16:29.084598
46,yearn.finance-YFI,"$10,282.65",+0.40%,$78.0m,$37.4m,-3.82%,0.15%,0.48,-0.0030%,-0.0065%,$76.2k,2022-09-11 13:16:29.084598
47,Tellor-TRB,$17.19,-2.54%,$74.9m,$35.1m,-7.19%,0.14%,0.47,-0.0385%,-0.0490%,$64.5k,2022-09-11 13:16:29.084598
