,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,630.50",+2.36%,$42.9b,$7.3b,+3.56%,31.24%,0.17,-0.2123%,-0.0484%,$87.7m,2022-09-15 08:16:24.117761
1,Bitcoin-BTC,"$20,150.05",-0.30%,$32.5b,$9.5b,-1.23%,40.80%,0.29,+0.0005%,+0.0054%,$43.1m,2022-09-15 08:16:24.117761
2,Ethereum Classic-ETC,$38.65,+5.61%,$5.3b,$526.2m,+20.76%,2.27%,0.10,-0.0290%,-0.0180%,$19.5m,2022-09-15 08:16:24.117761
3,LUNA2-LUNA2,$3.00,+15.49%,$2.0b,$50.5m,+1.66%,0.22%,0.03,-0.1459%,-0.1384%,$2.1m,2022-09-15 08:16:24.117761
4,Ravencoin-RVN,$0.0658,+4.43%,$1.9b,$67.5m,+25.17%,0.29%,0.03,-0.0284%,-0.0737%,$3.9m,2022-09-15 08:16:24.117761
5,Solana-SOL,$34.61,+4.66%,$1.6b,$404.4m,+1.21%,1.74%,0.26,-0.0024%,+0.0019%,$2.8m,2022-09-15 08:16:24.117761
6,Terra-LUNA,$3.02,+12.09%,$857.6m,$22.9m,-5.11%,0.10%,0.03,-0.3369%,-0.1478%,$4.7m,2022-09-15 08:16:24.117761
7,Cardano-ADA,$0.4752,+1.11%,$848.8m,$262.4m,+0.27%,1.13%,0.31,-0.0045%,-0.0013%,$898.1k,2022-09-15 08:16:24.117761
8,EOS-EOS,$1.46,-0.13%,$697.2m,$160.7m,+0.99%,0.69%,0.23,-0.0097%,-0.0169%,$1.2m,2022-09-15 08:16:24.117761
9,Binance Coin-BNB,$275.12,-1.13%,$695.2m,$244.2m,-0.23%,1.05%,0.35,-0.0022%,-0.0161%,$763.2k,2022-09-15 08:16:24.117761
10,Cosmos-ATOM,$14.55,+3.63%,$646.8m,$119.9m,-2.09%,0.52%,0.19,+0.0029%,+0.0061%,$1.0m,2022-09-15 08:16:24.117761
11,Ripple-XRP,$0.3399,+1.35%,$627.6m,$316.4m,-0.23%,1.36%,0.50,-0.0130%,-0.0174%,$668.1k,2022-09-15 08:16:24.117761
12,Litecoin-LTC,$60.13,+2.60%,$584.2m,$217.2m,+0.03%,0.94%,0.37,+0.0056%,+0.0128%,$796.3k,2022-09-15 08:16:24.117761
13,Polygon-MATIC,$0.8641,+1.35%,$571.6m,$165.1m,-2.65%,0.71%,0.29,-0.0015%,+0.0023%,$820.9k,2022-09-15 08:16:24.117761
14,1000LUNC-1000LUNC,$0.2814,-0.46%,$537.9m,$27.9m,-11.13%,0.12%,0.05,-0.0260%,-0.0255%,$1.2m,2022-09-15 08:16:24.117761
15,Avalanche-AVAX,$19.09,+1.14%,$524.5m,$128.1m,+0.25%,0.55%,0.24,-0.0093%,-0.0028%,$853.3k,2022-09-15 08:16:24.117761
16,ApeCoin-APE,$5.18,+2.48%,$488.9m,$78.6m,-1.96%,0.34%,0.16,+0.0075%,+0.0053%,$977.0k,2022-09-15 08:16:24.117761
17,Optimism-OP,$1.25,+5.69%,$485.7m,$59.1m,+7.14%,0.25%,0.12,+0.0025%,+0.0048%,$1.3m,2022-09-15 08:16:24.117761
