,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,482.06",-8.49%,$53.0b,$6.6b,-9.11%,29.49%,0.12,+0.0181%,-0.0400%,$141.2m,2022-09-15 22:16:36.642069
1,Bitcoin-BTC,"$19,786.84",-2.17%,$30.2b,$9.4b,-1.48%,42.19%,0.31,-0.0009%,-0.0066%,$35.7m,2022-09-15 22:16:36.642069
2,Ethereum Classic-ETC,$36.82,-3.29%,$6.2b,$441.9m,-2.68%,1.98%,0.07,+0.0054%,-0.0091%,$21.1m,2022-09-15 22:16:36.642069
3,Solana-SOL,$33.23,-2.46%,$1.6b,$389.6m,-4.47%,1.75%,0.24,+0.0016%,+0.0088%,$2.9m,2022-09-15 22:16:36.642069
4,Ravencoin-RVN,$0.0566,-24.48%,$1.4b,$62.2m,-41.70%,0.28%,0.04,-0.0200%,-0.0396%,$3.1m,2022-09-15 22:16:36.642069
5,Cosmos-ATOM,$15.42,+10.42%,$1.2b,$162.1m,+36.84%,0.73%,0.13,-0.0194%,-0.0330%,$2.1m,2022-09-15 22:16:36.642069
6,LUNA2-LUNA2,$2.71,-11.69%,$881.4m,$37.7m,-31.18%,0.17%,0.04,-0.0479%,-0.0298%,$1.2m,2022-09-15 22:16:36.642069
7,Cardano-ADA,$0.4657,-3.24%,$710.4m,$250.9m,-5.54%,1.13%,0.35,+0.0069%,-0.0021%,$776.2k,2022-09-15 22:16:36.642069
8,Ripple-XRP,$0.3279,-4.39%,$695.1m,$306.0m,-4.01%,1.37%,0.44,+0.0080%,+0.0017%,$1.1m,2022-09-15 22:16:36.642069
9,EOS-EOS,$1.41,-3.14%,$655.8m,$152.0m,-4.98%,0.68%,0.23,-0.0092%,-0.0101%,$1.2m,2022-09-15 22:16:36.642069
10,Binance Coin-BNB,$270.71,-2.93%,$652.7m,$249.0m,+2.26%,1.12%,0.38,-0.0171%,-0.0158%,$606.6k,2022-09-15 22:16:36.642069
11,Litecoin-LTC,$56.59,-5.58%,$617.2m,$187.7m,-13.64%,0.84%,0.30,+0.0060%,-0.0129%,$1.2m,2022-09-15 22:16:36.642069
12,Polygon-MATIC,$0.8350,-2.65%,$610.4m,$164.3m,-1.99%,0.74%,0.27,+0.0008%,-0.0075%,$1.1m,2022-09-15 22:16:36.642069
13,Optimism-OP,$1.13,-5.27%,$583.6m,$54.7m,+0.31%,0.25%,0.09,+0.0082%,+0.0057%,$1.2m,2022-09-15 22:16:36.642069
14,Chiliz-CHZ,$0.1921,-0.44%,$542.9m,$72.6m,+5.23%,0.33%,0.13,-0.0004%,+0.0070%,$1.0m,2022-09-15 22:16:36.642069
15,Avalanche-AVAX,$18.31,-3.97%,$507.3m,$129.7m,+0.75%,0.58%,0.26,-0.0026%,-0.0226%,$932.4k,2022-09-15 22:16:36.642069
16,ApeCoin-APE,$4.97,-2.08%,$480.1m,$74.0m,-6.26%,0.33%,0.15,+0.0118%,+0.0050%,$818.8k,2022-09-15 22:16:36.642069
17,Chainlink-LINK,$7.48,+0.24%,$452.2m,$103.8m,-4.40%,0.47%,0.23,+0.0050%,+0.0095%,$951.3k,2022-09-15 22:16:36.642069
18,Polkadot-DOT,$6.94,-3.62%,$449.0m,$244.8m,-3.15%,1.10%,0.55,-0.0141%,-0.0075%,$572.9k,2022-09-15 22:16:36.642069
19,STEPN-GMT,$0.6690,+0.73%,$443.3m,$95.0m,-3.75%,0.43%,0.21,+0.0066%,+0.0007%,$902.0k,2022-09-15 22:16:36.642069
20,1000LUNC-1000LUNC,$0.2523,-15.42%,$435.9m,$25.4m,-11.19%,0.11%,0.06,-0.0412%,-0.0409%,$987.5k,2022-09-15 22:16:36.642069
21,Terra-LUNA,$2.72,-11.69%,$417.6m,$14.3m,-40.62%,0.06%,0.03,-0.1032%,-0.0388%,$1.4m,2022-09-15 22:16:36.642069
22,NEAR Protocol-NEAR,$4.22,-6.48%,$373.5m,$102.2m,+0.37%,0.46%,0.27,+0.0067%,-0.0062%,$949.4k,2022-09-15 22:16:36.642069
23,Dogecoin-DOGE,$0.0593,-3.19%,$331.5m,$119.4m,-0.10%,0.54%,0.36,+0.0032%,-0.0010%,$712.6k,2022-09-15 22:16:36.642069
24,Filecoin-FIL,$5.75,-3.17%,$316.8m,$102.2m,-3.25%,0.46%,0.32,+0.0038%,-0.0087%,$602.3k,2022-09-15 22:16:36.642069
25,Celsius-CEL,$1.83,-0.88%,$307.1m,$21.7m,-22.67%,0.10%,0.07,+0.4182%,-0.4347%,$5.2m,2022-09-15 22:16:36.642069
26,Curve DAO Token-CRV,$1.06,-0.44%,$266.5m,$55.4m,+3.02%,0.25%,0.21,+0.0261%,-0.0129%,$542.2k,2022-09-15 22:16:36.642069
27,Tellor-TRB,$15.87,-14.99%,$264.9m,$27.9m,-25.48%,0.13%,0.11,+0.0022%,-0.0361%,$426.6k,2022-09-15 22:16:36.642069
28,1000SHIB-1000SHIB,$0.0118,-3.42%,$264.1m,$40.1m,-3.01%,0.18%,0.15,-0.0014%,-0.0078%,$618.9k,2022-09-15 22:16:36.642069
29,Bitcoin Cash-BCH,$119.37,-0.43%,$260.6m,$158.7m,-2.38%,0.71%,0.61,-0.0136%,-0.0260%,$338.0k,2022-09-15 22:16:36.642069
