,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,717.45",+0.62%,$30.0b,$10.4b,-2.10%,41.96%,0.35,+0.0039%,+0.0055%,$71.3m,2022-09-12 05:16:27.417330
1,Ethereum-ETH,"$1,724.97",-2.18%,$23.1b,$7.6b,-1.48%,30.48%,0.33,-0.0202%,-0.0244%,$42.5m,2022-09-12 05:16:27.417330
2,Ethereum Classic-ETC,$37.69,-3.30%,$1.6b,$456.3m,-6.99%,1.83%,0.28,-0.0016%,-0.0057%,$6.3m,2022-09-12 05:16:27.417330
3,Solana-SOL,$34.76,+0.15%,$1.2b,$388.0m,-3.21%,1.56%,0.33,+0.0029%,+0.0050%,$1.9m,2022-09-12 05:16:27.417330
4,ApeCoin-APE,$5.42,+5.78%,$1.1b,$89.6m,+17.42%,0.36%,0.08,+0.0012%,+0.0036%,$2.1m,2022-09-12 05:16:27.417330
5,LUNA2-LUNA2,$5.30,-12.70%,$1.0b,$34.5m,-0.89%,0.14%,0.03,-0.0393%,-0.0214%,$1.5m,2022-09-12 05:16:27.417330
6,Cardano-ADA,$0.5042,-1.63%,$813.1m,$296.1m,-3.79%,1.19%,0.36,+0.0045%,-0.0002%,$1.2m,2022-09-12 05:16:27.417330
7,EOS-EOS,$1.67,-5.90%,$768.5m,$196.1m,-10.14%,0.79%,0.26,+0.0091%,+0.0058%,$1.6m,2022-09-12 05:16:27.417330
8,Terra-LUNA,$5.29,-13.02%,$717.4m,$22.3m,-12.75%,0.09%,0.03,-0.0569%,-0.0120%,$3.6m,2022-09-12 05:16:27.417330
9,Filecoin-FIL,$6.39,+0.82%,$716.2m,$119.5m,+3.57%,0.48%,0.17,+0.0025%,-0.0049%,$1.7m,2022-09-12 05:16:27.417330
10,Chiliz-CHZ,$0.2039,+1.15%,$653.1m,$79.0m,-0.25%,0.32%,0.12,+0.0024%,+0.0116%,$1.1m,2022-09-12 05:16:27.417330
11,Cosmos-ATOM,$15.35,-2.95%,$568.9m,$156.1m,-7.97%,0.63%,0.27,+0.0012%,+0.0009%,$820.9k,2022-09-12 05:16:27.417330
12,Chainlink-LINK,$7.94,+0.30%,$499.8m,$126.7m,+1.81%,0.51%,0.25,+0.0073%,+0.0054%,$575.3k,2022-09-12 05:16:27.417330
13,NEAR Protocol-NEAR,$4.78,+0.84%,$496.1m,$111.3m,-3.14%,0.45%,0.22,+0.0020%,+0.0050%,$1.1m,2022-09-12 05:16:27.417330
14,Optimism-OP,$1.36,-0.68%,$494.5m,$66.2m,-0.30%,0.27%,0.13,+0.0090%,+0.0088%,$871.6k,2022-09-12 05:16:27.417330
15,Avalanche-AVAX,$20.32,-0.31%,$474.2m,$131.2m,-3.89%,0.53%,0.28,+0.0105%,+0.0006%,$572.9k,2022-09-12 05:16:27.417330
16,Ripple-XRP,$0.3512,-1.31%,$473.6m,$336.4m,-1.52%,1.35%,0.71,-0.0014%,-0.0006%,$491.9k,2022-09-12 05:16:27.417330
17,Binance Coin-BNB,$293.25,-0.61%,$460.4m,$275.8m,-1.70%,1.11%,0.60,+0.0053%,+0.0020%,$235.5k,2022-09-12 05:16:27.417330
18,Litecoin-LTC,$61.08,-3.65%,$443.7m,$202.9m,-7.84%,0.82%,0.46,+0.0054%,+0.0072%,$716.1k,2022-09-12 05:16:27.417330
19,STEPN-GMT,$0.7417,-2.70%,$400.5m,$108.8m,-2.43%,0.44%,0.27,-0.0066%,-0.0030%,$1.2m,2022-09-12 05:16:27.417330
20,Polkadot-DOT,$7.64,-1.22%,$365.2m,$270.2m,-1.88%,1.09%,0.74,-0.0008%,-0.0008%,$443.6k,2022-09-12 05:16:27.417330
21,Polygon-MATIC,$0.8815,-1.86%,$363.2m,$189.1m,-5.62%,0.76%,0.52,+0.0020%,-0.0029%,$752.7k,2022-09-12 05:16:27.417330
22,Dogecoin-DOGE,$0.0632,-1.57%,$330.7m,$122.2m,-2.25%,0.49%,0.37,+0.0075%,+0.0064%,$544.1k,2022-09-12 05:16:27.417330
23,1000LUNC-1000LUNC,$0.4046,-11.00%,$318.6m,$22.5m,+43.26%,0.09%,0.07,-0.0760%,-0.0819%,$674.6k,2022-09-12 05:16:27.417330
24,Ravencoin-RVN,$0.0552,+4.74%,$305.9m,$37.2m,-0.61%,0.15%,0.12,+0.0064%,+0.0110%,$540.1k,2022-09-12 05:16:27.417330
25,1000SHIB-1000SHIB,$0.0129,-0.97%,$274.2m,$45.5m,-6.93%,0.18%,0.17,+0.0080%,+0.0096%,$703.3k,2022-09-12 05:16:27.417330
26,Curve DAO Token-CRV,$1.17,-4.45%,$259.8m,$63.4m,-7.32%,0.25%,0.24,-0.0064%,+0.0111%,$352.5k,2022-09-12 05:16:27.417330
27,Bitcoin Cash-BCH,$128.95,-1.62%,$238.0m,$185.0m,-4.37%,0.74%,0.78,+0.0012%,+0.0030%,$380.3k,2022-09-12 05:16:27.417330
28,Helium-HNT,$5.48,+1.82%,$225.1m,$25.3m,-9.77%,0.10%,0.11,-0.0057%,+0.0002%,$369.2k,2022-09-12 05:16:27.417330
29,The Sandbox-SAND,$0.9645,-1.88%,$222.8m,$75.8m,-3.39%,0.30%,0.34,+0.0018%,+0.0103%,$259.1k,2022-09-12 05:16:27.417330
30,Terra Classic-LUNC,$0.0004,-11.37%,$184.0m,$44.5m,-2.66%,0.18%,0.24,-0.1160%,-0.0169%,$666.0k,2022-09-12 05:16:27.417330
31,Unifi Protocol DAO-UNFI,$7.83,-0.54%,$176.0m,$17.1m,-10.47%,0.07%,0.10,+0.0100%,+0.0100%,$220.2k,2022-09-12 05:16:27.417330
32,Fantom-FTM,$0.2729,-0.06%,$161.7m,$48.5m,-2.67%,0.20%,0.30,+0.0079%,+0.0078%,$221.8k,2022-09-12 05:16:27.417330
33,Injective Protocol-INJ,$1.80,+6.34%,$157.1m,$6.3m,+114.86%,0.03%,0.04,-0.0971%,-0.0318%,$336.1k,2022-09-12 05:16:27.417330
34,Project Galaxy-GAL,$3.02,-1.63%,$150.8m,$17.3m,-11.25%,0.07%,0.11,-0.0054%,+0.0029%,$464.2k,2022-09-12 05:16:27.417330
35,Axie Infinity-AXS,$15.28,-1.31%,$150.1m,$79.1m,-5.17%,0.32%,0.53,-0.0220%,+0.0020%,$189.1k,2022-09-12 05:16:27.417330
36,Waves-WAVES,$4.81,-4.98%,$143.6m,$53.2m,-12.39%,0.21%,0.37,+0.0064%,+0.0075%,$299.0k,2022-09-12 05:16:27.417330
37,Ethereum Name Service-ENS,$15.30,-2.40%,$122.7m,$29.6m,-8.27%,0.12%,0.24,+0.0093%,+0.0041%,$78.4k,2022-09-12 05:16:27.417330
38,ConstitutionDAO-PEOPLE,$0.0231,-1.89%,$120.6m,$27.2m,-0.18%,0.11%,0.23,+0.0059%,+0.0053%,$263.3k,2022-09-12 05:16:27.417330
39,Stargate Finance-STG,$0.7183,-5.02%,$119.0m,$18.6m,-1.72%,0.07%,0.16,+0.0061%,+0.0063%,$217.7k,2022-09-12 05:16:27.417330
40,dYdX-DYDX,$1.61,+1.26%,$114.1m,$35.7m,-5.48%,0.14%,0.31,+0.0072%,+0.0059%,$147.0k,2022-09-12 05:16:27.417330
41,Aave-AAVE,$90.47,-1.05%,$113.7m,$44.4m,-3.47%,0.18%,0.39,+0.0043%,+0.0063%,$88.7k,2022-09-12 05:16:27.417330
42,Uniswap-UNI,$6.47,-1.35%,$113.7m,$48.3m,-1.52%,0.19%,0.43,-0.0061%,-0.0028%,$50.7k,2022-09-12 05:16:27.417330
43,SHIBA INU-SHIB,$0.0000,-0.63%,$112.2m,$23.4m,-1.16%,0.09%,0.21,+0.0025%,+0.0054%,$480.1k,2022-09-12 05:16:27.417330
44,Gala-GALA,$0.0518,+0.19%,$106.8m,$35.2m,+1.83%,0.14%,0.33,+0.0077%,+0.0071%,$127.5k,2022-09-12 05:16:27.417330
45,Tellor-TRB,$16.82,-4.09%,$106.7m,$33.5m,-6.70%,0.13%,0.31,-0.2234%,-0.1893%,$146.7k,2022-09-12 05:16:27.417330
46,Kyber Network Crystal-KNC,$1.94,-2.98%,$105.3m,$24.4m,-19.11%,0.10%,0.23,+0.0076%,+0.0084%,$190.1k,2022-09-12 05:16:27.417330
47,Tron-TRX,$0.0638,-1.64%,$104.9m,$141.6m,-2.56%,0.57%,1.35,-0.0069%,-0.0063%,$9.7k,2022-09-12 05:16:27.417330
48,Celsius-CEL,$1.55,+11.88%,$92.7m,$23.1m,+1.52%,0.09%,0.25,+0.0242%,-0.0300%,$1.3m,2022-09-12 05:16:27.417330
49,Decentraland-MANA,$0.8001,-1.35%,$89.3m,$39.9m,-3.02%,0.16%,0.45,+0.0082%,+0.0065%,$83.1k,2022-09-12 05:16:27.417330
50,Tezos-XTZ,$1.66,-0.71%,$86.9m,$32.7m,-0.92%,0.13%,0.38,-0.0105%,-0.0021%,$418.6k,2022-09-12 05:16:27.417330
51,Algorand-ALGO,$0.3209,-0.70%,$77.0m,$31.7m,-0.26%,0.13%,0.41,+0.0192%,+0.0056%,$23.5k,2022-09-12 05:16:27.417330
52,THETA-THETA,$1.17,-0.98%,$74.9m,$22.9m,-2.85%,0.09%,0.31,-0.0051%,-0.0090%,$147.3k,2022-09-12 05:16:27.417330
53,Compound-COMP,$55.06,-0.04%,$74.4m,$28.6m,+0.91%,0.12%,0.38,-0.0050%,-0.0244%,$143.5k,2022-09-12 05:16:27.417330
54,SushiSwap-SUSHI,$1.30,-2.00%,$72.2m,$30.3m,-8.39%,0.12%,0.42,-0.0157%,+0.0184%,$71.1k,2022-09-12 05:16:27.417330
55,FOOTBALL-FOOTBALL,"$1,132.18",+2.27%,$69.3m,$9.3m,+32.69%,0.04%,0.13,+0.0651%,+0.1032%,$139.9k,2022-09-12 05:16:27.417330
56,THORChain-RUNE,$1.99,-1.44%,$69.3m,$23.6m,-5.30%,0.09%,0.34,+0.0080%,+0.0081%,$89.1k,2022-09-12 05:16:27.417330
57,yearn.finance-YFI,"$10,191.90",-2.17%,$64.9m,$35.8m,-7.47%,0.14%,0.55,-0.0071%,-0.0057%,$105.5k,2022-09-12 05:16:27.417330
58,1000XEC-1000XEC,$0.0452,+2.42%,$62.7m,$5.6m,+39.87%,0.02%,0.09,+0.0100%,+0.0100%,$96.6k,2022-09-12 05:16:27.417330
59,Synthetix Network Token-SNX,$2.96,-2.48%,$57.3m,$31.6m,-6.15%,0.13%,0.55,-0.0039%,-0.0038%,$103.5k,2022-09-12 05:16:27.417330
60,Balancer-BAL,$7.36,-4.20%,$53.9m,$14.3m,-0.41%,0.06%,0.27,+0.0035%,-0.0039%,$174.2k,2022-09-12 05:16:27.417330
61,Monero-XMR,$159.44,+1.60%,$53.9m,$44.3m,+4.28%,0.18%,0.82,-0.0182%,+0.0045%,$83.6k,2022-09-12 05:16:27.417330
62,Jasmy-JASMY,$0.0093,-0.63%,$52.1m,$15.0m,+0.19%,0.06%,0.29,+0.0075%,+0.0077%,$107.3k,2022-09-12 05:16:27.417330
63,1inch-1INCH,$0.6590,-1.89%,$51.6m,$20.9m,-1.72%,0.08%,0.41,-0.0079%,+0.0029%,$41.2k,2022-09-12 05:16:27.417330
64,ZCash-ZEC,$63.96,-0.78%,$50.7m,$21.8m,-0.30%,0.09%,0.43,+0.0037%,+0.0124%,$192.5k,2022-09-12 05:16:27.417330
65,Enjin Coin-ENJ,$0.5457,+0.25%,$47.3m,$15.9m,-1.14%,0.06%,0.34,+0.0020%,+0.0074%,$95.9k,2022-09-12 05:16:27.417330
66,The Graph-GRT,$0.1180,-1.09%,$46.2m,$24.4m,-8.34%,0.10%,0.53,-0.0052%,+0.0083%,$45.8k,2022-09-12 05:16:27.417330
67,Lido DAO Token-LDO,$2.03,-1.90%,$43.0m,$19.9m,-3.66%,0.08%,0.46,+0.0032%,+0.0028%,$16.2k,2022-09-12 05:16:27.417330
68,Oasis Network-ROSE,$0.0649,-1.82%,$42.6m,$13.5m,-4.40%,0.05%,0.32,+0.0078%,+0.0079%,$92.5k,2022-09-12 05:16:27.417330
69,Elrond-EGLD,$52.49,-2.90%,$40.2m,$16.0m,-7.39%,0.06%,0.40,+0.0032%,+0.0062%,$60.5k,2022-09-12 05:16:27.417330
70,Zilliqa-ZIL,$0.0373,+0.41%,$39.9m,$23.3m,-2.61%,0.09%,0.58,+0.0066%,+0.0092%,$44.1k,2022-09-12 05:16:27.417330
71,Stellar Lumens-XLM,$0.1147,+0.19%,$37.8m,$42.5m,-0.48%,0.17%,1.12,+0.0052%,+0.0071%,$52.3k,2022-09-12 05:16:27.417330
72,Storj-STORJ,$0.5580,+1.57%,$36.4m,$10.7m,-1.62%,0.04%,0.29,+0.0083%,+0.0023%,$46.4k,2022-09-12 05:16:27.417330
73,Flow (Dapper labs)-FLOW,$2.08,-1.08%,$35.9m,$24.0m,-3.19%,0.10%,0.67,+0.0049%,+0.0049%,$17.7k,2022-09-12 05:16:27.417330
74,Kusama-KSM,$52.18,-0.34%,$35.5m,$15.6m,-4.59%,0.06%,0.44,+0.0009%,-0.0053%,$48.1k,2022-09-12 05:16:27.417330
75,Dash-DASH,$48.14,-0.49%,$34.3m,$14.6m,-6.25%,0.06%,0.42,+0.0059%,+0.0063%,$60.0k,2022-09-12 05:16:27.417330
76,BinaryX-BNX,$155.08,+3.75%,$33.4m,$33.3m,+6.61%,0.13%,1.00,+0.0100%,+0.0100%,$251.7k,2022-09-12 05:16:27.417330
77,Metal-MTL,$1.26,+3.70%,$33.0m,$7.2m,+14.20%,0.03%,0.22,-0.0124%,-0.0255%,$58.0k,2022-09-12 05:16:27.417330
78,Loopring-LRC,$0.3626,-0.61%,$32.5m,$15.1m,+0.58%,0.06%,0.47,+0.0046%,+0.0052%,$39.3k,2022-09-12 05:16:27.417330
79,VeChain-VET,$0.0256,-0.38%,$30.7m,$17.9m,+1.00%,0.07%,0.58,+0.0075%,+0.0083%,$12.1k,2022-09-12 05:16:27.417330
80,NEO-NEO,$9.88,+0.22%,$29.7m,$14.6m,-1.31%,0.06%,0.49,-0.0021%,+0.0003%,$27.2k,2022-09-12 05:16:27.417330
81,API3-API3,$1.82,+0.63%,$29.6m,$6.1m,+7.65%,0.02%,0.21,-0.0025%,+0.0040%,$35.1k,2022-09-12 05:16:27.417330
82,Arweave-AR,$11.29,+1.58%,$29.5m,$13.4m,+4.47%,0.05%,0.45,+0.0078%,+0.0080%,$38.5k,2022-09-12 05:16:27.417330
83,FTX Token-FTT,$27.73,+0.69%,$29.3m,$69.8m,+1.38%,0.28%,2.39,+0.0063%,+0.0076%,$12.8k,2022-09-12 05:16:27.417330
84,NEM-XEM,$0.0475,+3.64%,$29.2m,$9.4m,+6.09%,0.04%,0.32,-0.0096%,-0.0096%,$45.0k,2022-09-12 05:16:27.417330
85,Flamingo-FLM,$0.1218,-0.04%,$29.0m,$18.8m,-0.03%,0.08%,0.65,-0.0590%,-0.0494%,$31.7k,2022-09-12 05:16:27.417330
86,iExec RLC-RLC,$1.34,+2.47%,$28.7m,$6.6m,+0.87%,0.03%,0.23,-0.0075%,-0.0585%,$78.9k,2022-09-12 05:16:27.417330
87,Harmony-ONE,$0.0215,-1.72%,$28.6m,$14.7m,-4.74%,0.06%,0.51,+0.0058%,+0.0028%,$46.4k,2022-09-12 05:16:27.417330
88,Step App-FITFI,$0.0751,+7.66%,$26.7m,$2.6m,+10.12%,0.01%,0.10,+0.0008%,-0.0042%,$212.6k,2022-09-12 05:16:27.417330
89,Ankr-ANKR,$0.0374,-0.59%,$26.6m,$12.9m,-9.76%,0.05%,0.49,+0.0100%,+0.0100%,$43.1k,2022-09-12 05:16:27.417330
90,Reserve Rights-RSR,$0.0062,-0.74%,$26.2m,$13.3m,-1.88%,0.05%,0.51,+0.0018%,+0.0037%,$84.5k,2022-09-12 05:16:27.417330
91,Serum-SRM,$0.8505,-1.47%,$25.7m,$26.6m,-2.45%,0.11%,1.04,-0.0090%,+0.0038%,$22.4k,2022-09-12 05:16:27.417330
92,Maker-MKR,$747.14,-3.10%,$24.7m,$16.4m,-1.38%,0.07%,0.66,+0.0070%,-0.0003%,$22.6k,2022-09-12 05:16:27.417330
93,Coin98-C98,$0.4480,+0.53%,$23.9m,$14.6m,+1.86%,0.06%,0.61,+0.0071%,+0.0073%,$33.8k,2022-09-12 05:16:27.417330
94,Internet Computer-ICP,$7.03,-1.87%,$23.2m,$14.9m,-6.97%,0.06%,0.64,+0.0079%,+0.0059%,$9.0k,2022-09-12 05:16:27.417330
95,Chromia-CHR,$0.1843,-1.54%,$22.3m,$8.7m,+0.58%,0.03%,0.39,+0.0076%,+0.0073%,$40.4k,2022-09-12 05:16:27.417330
96,MyNeighborAlice-ALICE,$2.19,-0.68%,$22.0m,$10.7m,-2.82%,0.04%,0.49,+0.0075%,+0.0073%,$8.3k,2022-09-12 05:16:27.417330
97,Litentry-LIT,$0.7580,+1.07%,$21.9m,$5.7m,-3.39%,0.02%,0.26,+0.0100%,+0.0100%,$40.2k,2022-09-12 05:16:27.417330
98,Basic Attention Token-BAT,$0.3510,-0.41%,$21.7m,$10.9m,-1.94%,0.04%,0.50,+0.0055%,+0.0059%,$38.2k,2022-09-12 05:16:27.417330
99,OmiseGO-OMG,$1.95,+0.41%,$20.5m,$13.2m,+0.05%,0.05%,0.64,+0.0028%,+0.0003%,$6.9k,2022-09-12 05:16:27.417330
100,BakeryToken-BAKE,$0.2710,-1.45%,$20.3m,$4.9m,+3.33%,0.02%,0.24,+0.0100%,+0.0100%,$37.2k,2022-09-12 05:16:27.417330
101,Ren-REN,$0.1335,+1.24%,$19.9m,$8.3m,-3.11%,0.03%,0.42,+0.0059%,+0.0042%,$16.7k,2022-09-12 05:16:27.417330
102,Audius-AUDIO,$0.2826,-2.39%,$19.7m,$8.6m,+1.79%,0.03%,0.44,+0.0071%,+0.0064%,$9.1k,2022-09-12 05:16:27.417330
103,Qtum-QTUM,$3.29,-1.54%,$19.6m,$15.7m,-3.50%,0.06%,0.80,-0.0008%,+0.0145%,$37.1k,2022-09-12 05:16:27.417330
104,Civic-CVC,$0.1515,+1.64%,$19.5m,$7.2m,+4.88%,0.03%,0.37,+0.0076%,+0.0016%,$19.5k,2022-09-12 05:16:27.417330
105,Ontology-ONT,$0.2511,-0.06%,$19.0m,$8.4m,-4.03%,0.03%,0.44,+0.0053%,+0.0011%,$14.0k,2022-09-12 05:16:27.417330
106,Bitcoin SV-BSV,$54.12,-1.43%,$18.8m,$33.3m,-1.93%,0.13%,1.77,-0.0596%,-0.0897%,$13.2k,2022-09-12 05:16:27.417330
107,Iota-IOTA,$0.2927,-0.36%,$18.7m,$10.6m,-1.94%,0.04%,0.56,+0.0013%,-0.0148%,$26.6k,2022-09-12 05:16:27.417330
108,Linear-LINA,$0.0088,+0.00%,$17.9m,$5.4m,+3.93%,0.02%,0.30,+0.0080%,+0.0071%,$59.0k,2022-09-12 05:16:27.417330
109,Swipe-SXP,$0.3857,-0.27%,$17.8m,$8.7m,+1.48%,0.03%,0.49,+0.0073%,+0.0080%,$17.0k,2022-09-12 05:16:27.417330
110,Aragon-ANT,$2.02,+1.13%,$17.5m,$6.5m,+14.34%,0.03%,0.37,-0.0006%,+0.0200%,$40.6k,2022-09-12 05:16:27.417330
111,Ocean Protocol-OCEAN,$0.1862,+2.38%,$17.4m,$4.5m,-14.88%,0.02%,0.26,+0.0080%,+0.0100%,$47.6k,2022-09-12 05:16:27.417330
112,DFI.Money-YFII,"$1,010.81",-1.02%,$17.4m,$18.2m,-0.78%,0.07%,1.05,-0.1397%,-0.1303%,$20.7k,2022-09-12 05:16:27.417330
113,0x-ZRX,$0.3156,+1.89%,$17.4m,$8.6m,-3.85%,0.03%,0.49,+0.0005%,-0.0038%,$42.3k,2022-09-12 05:16:27.417330
