,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
33,yearn.finance-YFI,"$10,348.84",+11.95%,$246.9m,$42.8m,+17.53%,0.17%,0.17,+0.0106%,-0.0019%,$450.4k,2022-09-09 18:17:12.116538
34,Tellor-TRB,$17.22,+6.21%,$195.6m,$38.5m,+2.05%,0.15%,0.20,+0.0087%,+0.0058%,$405.6k,2022-09-09 18:17:12.116538
35,Fantom-FTM,$0.2673,+6.42%,$191.3m,$48.3m,+4.56%,0.19%,0.25,+0.0096%,+0.0093%,$244.0k,2022-09-09 18:17:12.116538
36,Ethereum Name Service-ENS,$15.49,+1.74%,$177.1m,$35.2m,-5.99%,0.14%,0.20,+0.0105%,+0.0115%,$425.6k,2022-09-09 18:17:12.116538
37,SHIBA INU-SHIB,$0.0000,+4.82%,$175.0m,$21.5m,+5.40%,0.09%,0.12,+0.0055%,+0.0138%,$499.7k,2022-09-09 18:17:12.116538
38,SushiSwap-SUSHI,$1.32,+1.61%,$163.8m,$35.3m,-5.96%,0.14%,0.22,+0.0157%,+0.0051%,$303.4k,2022-09-09 18:17:12.116538
39,Uniswap-UNI,$6.43,+5.04%,$159.5m,$47.9m,+4.47%,0.19%,0.30,-0.0039%,-0.0041%,$133.6k,2022-09-09 18:17:12.116538
40,ConstitutionDAO-PEOPLE,$0.0232,+11.51%,$138.0m,$27.8m,+16.05%,0.11%,0.20,+0.0046%,+0.0037%,$271.1k,2022-09-09 18:17:12.116538
41,Tron-TRX,$0.0633,+4.09%,$128.9m,$137.4m,-3.13%,0.55%,1.07,+0.0041%,+0.0029%,$312.3k,2022-09-09 18:17:12.116538
42,Gala-GALA,$0.0511,+2.83%,$122.7m,$34.5m,+1.73%,0.14%,0.28,+0.0082%,+0.0069%,$192.3k,2022-09-09 18:17:12.116538
43,Project Galaxy-GAL,$3.12,+27.06%,$121.7m,$20.0m,+51.90%,0.08%,0.16,-0.0162%,-0.0108%,$264.6k,2022-09-09 18:17:12.116538
44,Decentraland-MANA,$0.7973,+4.50%,$118.6m,$39.9m,+4.63%,0.16%,0.34,+0.0089%,+0.0020%,$238.3k,2022-09-09 18:17:12.116538
45,Aave-AAVE,$89.77,+2.28%,$116.0m,$46.6m,+2.80%,0.19%,0.40,+0.0102%,+0.0022%,$185.9k,2022-09-09 18:17:12.116538
46,Waves-WAVES,$4.64,+5.40%,$115.9m,$51.2m,+3.61%,0.20%,0.44,+0.0080%,+0.0089%,$270.7k,2022-09-09 18:17:12.116538
47,Flow (Dapper labs)-FLOW,$2.09,+8.55%,$112.0m,$26.1m,+5.71%,0.10%,0.23,+0.0054%,+0.0055%,$102.2k,2022-09-09 18:17:12.116538
48,dYdX-DYDX,$1.54,+6.75%,$100.8m,$37.3m,+3.70%,0.15%,0.37,+0.0088%,+0.0121%,$320.2k,2022-09-09 18:17:12.116538
49,THETA-THETA,$1.17,+5.02%,$88.4m,$23.3m,+4.19%,0.09%,0.26,+0.0060%,-0.0076%,$148.6k,2022-09-09 18:17:12.116538
50,Tezos-XTZ,$1.62,+3.45%,$86.8m,$32.1m,+7.93%,0.13%,0.37,+0.0053%,-0.0025%,$235.4k,2022-09-09 18:17:12.116538
51,THORChain-RUNE,$1.98,+7.77%,$86.4m,$23.7m,+11.72%,0.09%,0.27,+0.0053%,+0.0047%,$138.8k,2022-09-09 18:17:12.116538
52,Arweave-AR,$11.18,+12.88%,$85.5m,$15.4m,+28.29%,0.06%,0.18,+0.0081%,+0.0080%,$198.6k,2022-09-09 18:17:12.116538
53,Jasmy-JASMY,$0.0096,+8.80%,$85.1m,$14.3m,+24.87%,0.06%,0.17,+0.0008%,+0.0051%,$144.5k,2022-09-09 18:17:12.116538
54,Algorand-ALGO,$0.3190,+5.56%,$81.0m,$31.1m,+6.95%,0.12%,0.38,-0.0075%,+0.0023%,$94.6k,2022-09-09 18:17:12.116538
55,Kyber Network Crystal-KNC,$1.84,+3.22%,$75.8m,$20.7m,-2.04%,0.08%,0.27,+0.0055%,+0.0087%,$360.7k,2022-09-09 18:17:12.116538
56,Synthetix Network Token-SNX,$3.00,+3.74%,$74.5m,$32.4m,+2.24%,0.13%,0.43,+0.0011%,+0.0099%,$174.8k,2022-09-09 18:17:12.116538
57,Ankr-ANKR,$0.0375,+6.54%,$73.5m,$15.2m,-4.70%,0.06%,0.21,+0.0100%,+0.0100%,$101.5k,2022-09-09 18:17:12.116538
58,Anchor Protocol-ANC,$0.1508,+41.00%,$73.5m,$2.8m,+100.48%,0.01%,0.04,+0.0046%,-0.0024%,$438.6k,2022-09-09 18:17:12.116538
59,Balancer-BAL,$7.60,+3.94%,$65.2m,$15.7m,-9.82%,0.06%,0.24,-0.0208%,-0.0135%,$114.0k,2022-09-09 18:17:12.116538
60,Monero-XMR,$156.34,+3.91%,$64.8m,$42.2m,+0.93%,0.17%,0.65,+0.0011%,-0.0145%,$166.4k,2022-09-09 18:17:12.116538
61,BinaryX-BNX,$149.54,+3.98%,$62.4m,$31.6m,-3.93%,0.13%,0.51,+0.0100%,+0.0083%,$227.0k,2022-09-09 18:17:12.116538
62,Stellar Lumens-XLM,$0.1109,+8.04%,$59.2m,$40.3m,+7.44%,0.16%,0.68,+0.0006%,+0.0049%,$59.7k,2022-09-09 18:17:12.116538
63,Flamingo-FLM,$0.1190,+6.47%,$56.6m,$18.9m,+4.56%,0.08%,0.33,-0.0013%,-0.0087%,$127.7k,2022-09-09 18:17:12.116538
64,ZCash-ZEC,$64.34,+6.14%,$56.4m,$21.8m,+5.14%,0.09%,0.39,-0.0012%,+0.0000%,$97.6k,2022-09-09 18:17:12.116538
65,Elrond-EGLD,$53.44,+3.74%,$55.9m,$17.0m,+13.82%,0.07%,0.31,+0.0042%,+0.0056%,$106.0k,2022-09-09 18:17:12.116538
66,NEO-NEO,$9.63,+5.27%,$54.2m,$14.7m,+9.39%,0.06%,0.27,+0.0098%,-0.0208%,$64.6k,2022-09-09 18:17:12.116538
67,iExec RLC-RLC,$1.30,+6.88%,$53.3m,$7.8m,+8.81%,0.03%,0.15,-0.1324%,-0.1602%,$194.7k,2022-09-09 18:17:12.116538
68,Zilliqa-ZIL,$0.0364,+4.09%,$53.2m,$23.0m,+3.94%,0.09%,0.43,-0.0148%,-0.0219%,$89.5k,2022-09-09 18:17:12.116538
69,DFI.Money-YFII,"$1,032.13",+9.32%,$51.5m,$19.2m,+6.57%,0.08%,0.37,-0.1115%,-0.0247%,$75.9k,2022-09-09 18:17:12.116538
70,Lido DAO Token-LDO,$2.04,+8.77%,$49.5m,$19.5m,+4.26%,0.08%,0.39,+0.0050%,+0.0045%,$41.2k,2022-09-09 18:17:12.116538
71,Enjin Coin-ENJ,$0.5387,+4.84%,$48.3m,$15.7m,+7.71%,0.06%,0.33,+0.0053%,+0.0040%,$169.2k,2022-09-09 18:17:12.116538
72,1inch-1INCH,$0.6626,+2.96%,$47.4m,$20.9m,-0.68%,0.08%,0.44,+0.0009%,+0.0039%,$66.7k,2022-09-09 18:17:12.116538
73,Compound-COMP,$50.91,+3.94%,$43.4m,$23.4m,-2.01%,0.09%,0.54,+0.0047%,+0.0024%,$88.8k,2022-09-09 18:17:12.116538
74,Serum-SRM,$0.8473,+3.00%,$43.0m,$27.9m,+5.56%,0.11%,0.65,-0.0011%,-0.0228%,$96.1k,2022-09-09 18:17:12.116538
75,VeChain-VET,$0.0252,+5.57%,$43.0m,$17.0m,+5.64%,0.07%,0.39,+0.0033%,+0.0072%,$105.8k,2022-09-09 18:17:12.116538
76,1000XEC-1000XEC,$0.0436,+5.18%,$43.0m,$4.4m,-11.32%,0.02%,0.10,+0.0100%,+0.0092%,$18.4k,2022-09-09 18:17:12.116538
77,The Graph-GRT,$0.1098,+6.00%,$42.6m,$22.9m,+7.10%,0.09%,0.54,+0.0103%,+0.0087%,$63.6k,2022-09-09 18:17:12.116538
78,Harmony-ONE,$0.0216,+8.68%,$41.4m,$15.2m,+5.61%,0.06%,0.37,+0.0072%,+0.0074%,$161.2k,2022-09-09 18:17:12.116538
79,Kava-KAVA,$1.72,+5.67%,$41.0m,$11.2m,-0.92%,0.04%,0.27,+0.0063%,+0.0057%,$54.8k,2022-09-09 18:17:12.116538
80,Kusama-KSM,$52.16,+5.85%,$39.8m,$16.5m,+5.21%,0.07%,0.41,+0.0081%,-0.0014%,$84.0k,2022-09-09 18:17:12.116538
81,Litentry-LIT,$0.7340,+8.26%,$39.6m,$5.7m,+26.47%,0.02%,0.14,+0.0100%,+0.0100%,$42.6k,2022-09-09 18:17:12.116538
82,Oasis Network-ROSE,$0.0644,+7.62%,$39.1m,$13.1m,+12.54%,0.05%,0.33,+0.0082%,+0.0085%,$67.7k,2022-09-09 18:17:12.116538
83,Celsius-CEL,$1.33,+4.21%,$37.9m,$22.6m,-3.72%,0.09%,0.60,-0.1004%,-0.2318%,$202.6k,2022-09-09 18:17:12.116538
84,Ocean Protocol-OCEAN,$0.1776,+1.76%,$37.7m,$5.6m,-8.99%,0.02%,0.15,-0.0205%,-0.0356%,$82.0k,2022-09-09 18:17:12.116538
85,FTX Token-FTT,$27.35,+5.55%,$37.2m,$67.5m,+0.48%,0.27%,1.81,+0.0032%,+0.0037%,$27.8k,2022-09-09 18:17:12.116538
86,Aragon-ANT,$2.02,+11.74%,$36.0m,$6.9m,+0.79%,0.03%,0.19,+0.0190%,-0.0145%,$130.1k,2022-09-09 18:17:12.116538
87,BakeryToken-BAKE,$0.2676,+3.84%,$34.7m,$4.9m,-2.82%,0.02%,0.14,+0.0100%,+0.0100%,$66.0k,2022-09-09 18:17:12.116538
88,Loopring-LRC,$0.3567,+4.92%,$34.2m,$14.3m,+9.87%,0.06%,0.42,+0.0082%,+0.0053%,$42.0k,2022-09-09 18:17:12.116538
89,Dash-DASH,$48.04,+5.47%,$34.2m,$14.6m,+2.90%,0.06%,0.43,-0.0020%,+0.0171%,$76.0k,2022-09-09 18:17:12.116538
90,Spell Token-SPELL,$0.0014,+3.40%,$33.1m,$6.4m,-2.42%,0.03%,0.19,+0.0031%,+0.0043%,$71.7k,2022-09-09 18:17:12.116538
91,Maker-MKR,$763.22,+5.25%,$32.6m,$16.2m,+4.97%,0.06%,0.50,-0.0007%,+0.0125%,$20.0k,2022-09-09 18:17:12.116538
92,Coin98-C98,$0.4370,+10.80%,$32.0m,$14.3m,+13.66%,0.06%,0.45,+0.0074%,+0.0077%,$69.8k,2022-09-09 18:17:12.116538
93,Basic Attention Token-BAT,$0.3462,+6.12%,$30.7m,$11.0m,+3.83%,0.04%,0.36,+0.0126%,+0.0057%,$72.6k,2022-09-09 18:17:12.116538
94,CertiK-CTK,$1.03,+0.83%,$30.7m,$8.3m,-4.67%,0.03%,0.27,+0.0100%,+0.0100%,$99.3k,2022-09-09 18:17:12.116538
95,0x-ZRX,$0.3080,+6.51%,$30.4m,$9.0m,+11.16%,0.04%,0.30,+0.0044%,+0.0027%,$55.8k,2022-09-09 18:17:12.116538
96,Bitcoin SV-BSV,$55.23,+3.57%,$30.1m,$34.4m,+1.93%,0.14%,1.14,-0.0184%,-0.0759%,$10.7k,2022-09-09 18:17:12.116538
97,Storj-STORJ,$0.5475,+4.76%,$28.3m,$10.9m,+4.26%,0.04%,0.38,+0.0073%,+0.0159%,$21.4k,2022-09-09 18:17:12.116538
98,Horizen-ZEN,$16.68,+8.88%,$28.1m,$7.8m,+19.52%,0.03%,0.28,-0.0062%,+0.0600%,$106.1k,2022-09-09 18:17:12.116538
99,Reserve Rights-RSR,$0.0062,+4.58%,$28.0m,$13.1m,+3.32%,0.05%,0.47,+0.0055%,+0.0031%,$24.2k,2022-09-09 18:17:12.116538
100,Bella Protocol-BEL,$0.6864,+6.43%,$27.7m,$4.6m,+24.91%,0.02%,0.17,+0.0100%,+0.0100%,$38.9k,2022-09-09 18:17:12.116538
101,MyNeighborAlice-ALICE,$2.16,+5.10%,$27.7m,$10.9m,+11.64%,0.04%,0.39,+0.0072%,+0.0076%,$61.7k,2022-09-09 18:17:12.116538
102,Ontology-ONT,$0.2488,+4.32%,$27.4m,$8.7m,+3.28%,0.03%,0.32,+0.0008%,+0.0024%,$84.6k,2022-09-09 18:17:12.116538
103,Swipe-SXP,$0.3791,+3.95%,$26.5m,$8.7m,+14.65%,0.03%,0.33,+0.0073%,+0.0081%,$38.4k,2022-09-09 18:17:12.116538
104,NEM-XEM,$0.0454,+4.95%,$26.3m,$8.5m,+1.67%,0.03%,0.32,+0.0195%,-0.0020%,$30.6k,2022-09-09 18:17:12.116538
105,Internet Computer-ICP,$6.96,+8.73%,$26.2m,$15.1m,+8.69%,0.06%,0.57,+0.0045%,+0.0045%,$78.5k,2022-09-09 18:17:12.116538
106,Chromia-CHR,$0.1830,+4.90%,$25.5m,$8.3m,-8.58%,0.03%,0.32,+0.0052%,+0.0065%,$70.6k,2022-09-09 18:17:12.116538
107,Mask Network-MASK,$1.45,+6.26%,$25.0m,$8.2m,+10.12%,0.03%,0.33,+0.0061%,+0.0240%,$37.4k,2022-09-09 18:17:12.116538
108,OmiseGO-OMG,$1.89,+3.25%,$24.9m,$13.0m,+4.13%,0.05%,0.52,+0.0083%,+0.0025%,$106.2k,2022-09-09 18:17:12.116538
109,Tether-USDT,$1.00,+0.02%,$23.9m,$281.4m,+25.99%,1.12%,11.76,-0.0009%,-0.0009%,$512.0,2022-09-09 18:17:12.116538
110,Immutable X-IMX,$0.8558,+4.81%,$23.2m,$9.1m,+2.11%,0.04%,0.39,+0.0098%,+0.0132%,$13.9k,2022-09-09 18:17:12.116538
111,Dent-DENT,$0.0010,+3.29%,$23.2m,$4.7m,-17.85%,0.02%,0.20,-0.0075%,-0.0040%,$54.5k,2022-09-09 18:17:12.116538
112,Iota-IOTA,$0.2882,+4.45%,$22.3m,$10.4m,+8.12%,0.04%,0.47,-0.0008%,+0.0037%,$32.4k,2022-09-09 18:17:12.116538
113,Ren-REN,$0.1306,+7.87%,$21.9m,$8.9m,+10.29%,0.04%,0.41,+0.0071%,+0.0088%,$50.5k,2022-09-09 18:17:12.116538
114,Qtum-QTUM,$3.28,+5.18%,$21.6m,$16.0m,+4.13%,0.06%,0.74,+0.0108%,-0.0035%,$9.9k,2022-09-09 18:17:12.116538
115,Audius-AUDIO,$0.2867,+2.66%,$21.4m,$7.9m,+8.04%,0.03%,0.37,+0.0043%,+0.0056%,$21.2k,2022-09-09 18:17:12.116538
116,API3-API3,$1.80,+3.43%,$21.3m,$5.5m,+3.84%,0.02%,0.26,-0.0195%,-0.0241%,$28.5k,2022-09-09 18:17:12.116538
117,FOOTBALL-FOOTBALL,"$1,120.76",+2.56%,$20.7m,$7.0m,+9.86%,0.03%,0.34,+0.2776%,+0.2952%,$23.8k,2022-09-09 18:17:12.116538
118,Gitcoin-GTC,$2.32,+2.72%,$20.4m,$4.8m,+12.62%,0.02%,0.24,+0.0100%,+0.0100%,$46.5k,2022-09-09 18:17:12.116538
119,Livepeer-LPT,$10.37,+4.78%,$20.4m,$7.2m,+3.62%,0.03%,0.35,+0.0186%,+0.0073%,$8.2k,2022-09-09 18:17:12.116538
120,Celo-CELO,$0.8773,+7.59%,$20.4m,$9.6m,+11.90%,0.04%,0.47,+0.0044%,+0.0075%,$39.9k,2022-09-09 18:17:12.116538
121,Bluzelle-BLZ,$0.0892,+4.33%,$20.2m,$6.0m,-2.05%,0.02%,0.30,+0.0100%,+0.0100%,$73.1k,2022-09-09 18:17:12.116538
122,Hedera-HBAR,$0.0629,+4.10%,$20.2m,$8.2m,+2.42%,0.03%,0.41,+0.0076%,+0.0078%,$26.2k,2022-09-09 18:17:12.116538
123,Holo-HOT,$0.0021,+6.75%,$20.0m,$5.4m,+10.21%,0.02%,0.27,+0.0076%,+0.0076%,$77.6k,2022-09-09 18:17:12.116538
124,Metal-MTL,$1.21,+3.03%,$19.8m,$6.7m,+3.17%,0.03%,0.34,-0.0169%,-0.0114%,$13.7k,2022-09-09 18:17:12.116538
125,Alpha Finance Lab-ALPHA,$0.1273,+7.17%,$18.9m,$6.0m,+10.24%,0.02%,0.32,+0.0106%,-0.0060%,$56.4k,2022-09-09 18:17:12.116538
126,Raydium-RAY,$0.6569,+7.75%,$18.3m,$8.3m,+10.04%,0.03%,0.45,+0.0068%,+0.0070%,$19.4k,2022-09-09 18:17:12.116538
127,IoTeX-IOTX,$0.0377,+11.92%,$18.2m,$6.7m,+14.22%,0.03%,0.37,+0.0054%,+0.0055%,$59.2k,2022-09-09 18:17:12.116538
128,Linear-LINA,$0.0085,+7.50%,$18.2m,$4.9m,+12.87%,0.02%,0.27,+0.0074%,+0.0080%,$71.8k,2022-09-09 18:17:12.116538
129,Origin Protocol-OGN,$0.1772,+4.61%,$17.9m,$7.4m,+10.66%,0.03%,0.41,+0.0100%,+0.0100%,$52.7k,2022-09-09 18:17:12.116538
130,Band Protocol-BAND,$1.34,+4.26%,$17.4m,$5.9m,+15.17%,0.02%,0.34,+0.0032%,+0.0101%,$40.6k,2022-09-09 18:17:12.116538
131,Wootrade-WOO,$0.1613,+3.99%,$16.7m,$4.4m,+9.53%,0.02%,0.26,+0.0100%,+0.0100%,$20.5k,2022-09-09 18:17:12.116538
132,ARPA Chain-ARPA,$0.0388,+1.85%,$16.6m,$3.9m,-6.20%,0.02%,0.24,-0.0053%,-0.0146%,$73.2k,2022-09-09 18:17:12.116538
133,StormX-STMX,$0.0079,+1.58%,$16.1m,$3.7m,-0.43%,0.01%,0.23,+0.0057%,+0.0060%,$17.7k,2022-09-09 18:17:12.116538
134,Civic-CVC,$0.1465,+5.11%,$16.0m,$6.9m,-6.74%,0.03%,0.43,-0.0047%,+0.0028%,$20.4k,2022-09-09 18:17:12.116538
135,SKALE Network-SKL,$0.0506,+6.02%,$16.0m,$6.1m,+10.20%,0.02%,0.38,+0.0070%,+0.0076%,$18.9k,2022-09-09 18:17:12.116538
136,IOST-IOST,$0.0131,+3.69%,$15.7m,$11.3m,+2.57%,0.05%,0.72,+0.0174%,+0.0024%,$28.7k,2022-09-09 18:17:12.116538
137,Tornado Cash-TORN,$9.68,+5.39%,$15.7m,$1.4m,+6.33%,0.01%,0.09,+0.1869%,+0.0249%,$41.2k,2022-09-09 18:17:12.116538
138,BitDAO-BIT,$0.6303,+1.62%,$15.5m,$26.0m,+3.48%,0.10%,1.68,+0.0013%,-0.0010%,$19.1k,2022-09-09 18:17:12.116538
139,Binance BTCDOM Index-BTCDOM,"$1,186.80",+5.41%,$15.0m,$10.2m,-8.87%,0.04%,0.68,+0.0100%,+0.0100%,$28.2k,2022-09-09 18:17:12.116538
140,Icon-ICX,$0.2826,+5.86%,$14.7m,$4.5m,+16.02%,0.02%,0.30,+0.0073%,+0.0079%,$50.8k,2022-09-09 18:17:12.116538
141,Reef-REEF,$0.0038,+6.15%,$14.7m,$4.8m,+3.80%,0.02%,0.33,+0.0074%,+0.0076%,$19.6k,2022-09-09 18:17:12.116538
142,NKN-NKN,$0.1007,+2.46%,$14.6m,$3.0m,-8.25%,0.01%,0.21,+0.0100%,+0.0100%,$16.1k,2022-09-09 18:17:12.116538
143,Celer Network-CELR,$0.0182,+4.94%,$14.6m,$5.0m,+2.33%,0.02%,0.34,+0.0100%,+0.0100%,$63.8k,2022-09-09 18:17:12.116538
144,Coti-COTI,$0.0971,+0.79%,$14.2m,$5.1m,-1.78%,0.02%,0.36,+0.0094%,+0.0052%,$30.5k,2022-09-09 18:17:12.116538
145,Injective Protocol-INJ,$1.60,+5.00%,$13.4m,$2.5m,-1.09%,0.01%,0.19,+0.0100%,+0.0100%,$7.1k,2022-09-09 18:17:12.116538
146,Mines of Dalarnia-DAR,$0.2532,+6.94%,$13.0m,$4.0m,+38.02%,0.02%,0.30,+0.0100%,+0.0100%,$9.7k,2022-09-09 18:17:12.116538
147,Cartesi-CTSI,$0.1502,+0.95%,$11.3m,$4.0m,+1.75%,0.02%,0.36,+0.0072%,+0.0073%,$9.9k,2022-09-09 18:17:12.116538
148,Automata Network-ATA,$0.1645,+8.15%,$11.2m,$2.7m,+11.47%,0.01%,0.24,+0.0100%,+0.0100%,$9.0k,2022-09-09 18:17:12.116538
149,Dusk Network-DUSK,$0.1361,+5.69%,$10.2m,$3.5m,-6.81%,0.01%,0.34,+0.0098%,+0.0100%,$17.7k,2022-09-09 18:17:12.116538
150,TomoChain-TOMO,$0.5168,+7.98%,$10.0m,$3.5m,+16.33%,0.01%,0.35,+0.0069%,+0.0073%,$36.7k,2022-09-09 18:17:12.116538
151,Yield Guild Games-YGG,$0.4900,+4.92%,$9.2m,$4.3m,+6.48%,0.02%,0.47,-0.0192%,+0.0160%,$4.9k,2022-09-09 18:17:12.116538
152,SafePal-SFP,$0.3885,+3.78%,$9.1m,$4.6m,+0.57%,0.02%,0.51,-0.0077%,-0.0077%,$16.7k,2022-09-09 18:17:12.116538
153,OKB-OKB,$16.38,-0.76%,$9.0m,$5.3m,+1.95%,0.02%,0.59,-0.0340%,+0.0059%,$38.8k,2022-09-09 18:17:12.116538
154,LooksRare-LOOKS,$0.2763,+6.21%,$8.7m,$13.2m,+5.24%,0.05%,1.51,+0.0058%,-0.0012%,$17.3k,2022-09-09 18:17:12.116538
155,Bancor-BNT,$0.4976,+3.91%,$8.6m,$1.9m,+1.39%,0.01%,0.22,+0.0871%,-0.0694%,$6.3k,2022-09-09 18:17:12.116538
156,Everdome-DOME,$0.0021,+31.85%,$8.3m,$1.0m,+12.93%,0.00%,0.12,+0.0030%,+0.0648%,$56.4k,2022-09-09 18:17:12.116538
157,Adventure Gold-AGLD,$0.4139,+3.13%,$8.1m,$2.4m,+7.62%,0.01%,0.30,-0.0286%,-0.0117%,$10.1k,2022-09-09 18:17:12.116538
