,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,441.02",-1.52%,$27.0b,$6.6b,+0.24%,29.12%,0.24,+0.0056%,+0.0008%,$47.1m,2022-09-17 03:16:23.528165
1,Bitcoin-BTC,"$19,889.04",+0.92%,$24.2b,$9.5b,+1.66%,42.20%,0.39,+0.0007%,-0.0087%,$25.9m,2022-09-17 03:16:23.528165
2,Ethereum Classic-ETC,$34.47,+2.33%,$2.7b,$425.9m,+6.98%,1.89%,0.16,-0.0923%,-0.0662%,$4.0m,2022-09-17 03:16:23.528165
3,Cosmos-ATOM,$16.18,+7.65%,$1.6b,$202.1m,+23.35%,0.89%,0.13,-0.0095%,-0.0085%,$3.0m,2022-09-17 03:16:23.528165
4,Solana-SOL,$32.71,+0.22%,$1.0b,$387.3m,+0.36%,1.71%,0.37,+0.0066%,+0.0089%,$1.8m,2022-09-17 03:16:23.528165
5,Ripple-XRP,$0.3502,+7.75%,$933.5m,$323.1m,+6.56%,1.43%,0.35,+0.0017%,-0.0004%,$2.2m,2022-09-17 03:16:23.528165
6,1000LUNC-1000LUNC,$0.3047,+3.99%,$840.3m,$39.2m,+31.71%,0.17%,0.05,-0.1347%,-0.1769%,$1.5m,2022-09-17 03:16:23.528165
7,LUNA2-LUNA2,$3.03,+5.91%,$835.6m,$40.5m,+0.44%,0.18%,0.05,-0.1754%,-0.2060%,$1.5m,2022-09-17 03:16:23.528165
8,Chiliz-CHZ,$0.2156,+9.68%,$778.1m,$97.6m,+22.48%,0.43%,0.13,+0.0083%,-0.0017%,$1.2m,2022-09-17 03:16:23.528165
9,Ravencoin-RVN,$0.0523,-4.52%,$679.2m,$57.5m,-5.35%,0.25%,0.08,-0.0077%,-0.0060%,$1.4m,2022-09-17 03:16:23.528165
10,Cardano-ADA,$0.4786,+2.68%,$573.9m,$253.3m,+1.12%,1.12%,0.44,+0.0044%,-0.0039%,$811.1k,2022-09-17 03:16:23.528165
11,EOS-EOS,$1.43,+1.34%,$545.6m,$160.2m,+3.59%,0.71%,0.29,-0.0070%,-0.0012%,$908.9k,2022-09-17 03:16:23.528165
12,Chainlink-LINK,$7.79,+4.11%,$479.5m,$117.4m,+9.35%,0.52%,0.24,+0.0113%,+0.0144%,$662.5k,2022-09-17 03:16:23.528165
13,Binance Coin-BNB,$276.41,+1.61%,$474.4m,$260.2m,+2.23%,1.15%,0.55,+0.0029%,-0.0007%,$245.4k,2022-09-17 03:16:23.528165
14,Polygon-MATIC,$0.8135,-0.53%,$464.5m,$160.2m,-1.05%,0.71%,0.34,-0.0035%,-0.0078%,$827.1k,2022-09-17 03:16:23.528165
15,Avalanche-AVAX,$18.30,+1.22%,$391.8m,$134.8m,+3.14%,0.60%,0.34,-0.0129%,-0.0111%,$835.0k,2022-09-17 03:16:23.528165
16,Litecoin-LTC,$56.15,+0.62%,$375.2m,$172.2m,-4.03%,0.76%,0.46,+0.0094%,-0.0006%,$497.3k,2022-09-17 03:16:23.528165
17,Terra-LUNA,$3.04,+6.17%,$349.8m,$16.9m,+3.29%,0.07%,0.05,-0.0488%,-0.1170%,$1.5m,2022-09-17 03:16:23.528165
18,Polkadot-DOT,$7.00,+1.63%,$346.7m,$248.9m,+1.73%,1.10%,0.72,+0.0007%,+0.0054%,$647.4k,2022-09-17 03:16:23.528165
19,ApeCoin-APE,$4.76,-2.44%,$320.5m,$80.2m,+11.80%,0.36%,0.25,-0.0078%,-0.0088%,$666.2k,2022-09-17 03:16:23.528165
20,Optimism-OP,$1.12,+0.71%,$310.1m,$55.7m,+1.75%,0.25%,0.18,+0.0072%,+0.0004%,$513.6k,2022-09-17 03:16:23.528165
21,Terra Classic-LUNC,$0.0003,+4.42%,$280.2m,$45.3m,+13.52%,0.20%,0.16,-0.0453%,-0.1244%,$1.3m,2022-09-17 03:16:23.528165
22,NEAR Protocol-NEAR,$4.26,+1.97%,$260.4m,$102.8m,+0.78%,0.46%,0.39,-0.0151%,-0.0185%,$356.3k,2022-09-17 03:16:23.528165
23,Filecoin-FIL,$5.86,+2.58%,$222.6m,$107.4m,+3.29%,0.48%,0.48,-0.0010%,-0.0051%,$277.5k,2022-09-17 03:16:23.528165
24,Bitcoin Cash-BCH,$120.27,+2.13%,$213.7m,$159.4m,+2.88%,0.71%,0.75,-0.0013%,+0.0020%,$116.1k,2022-09-17 03:16:23.528165
25,Dogecoin-DOGE,$0.0606,+2.46%,$211.0m,$118.5m,+0.31%,0.52%,0.56,+0.0007%,-0.0197%,$200.8k,2022-09-17 03:16:23.528165
26,STEPN-GMT,$0.6580,-0.71%,$209.2m,$94.2m,+2.46%,0.42%,0.45,-0.0006%,+0.0019%,$300.9k,2022-09-17 03:16:23.528165
27,1000SHIB-1000SHIB,$0.0117,+0.52%,$198.2m,$39.9m,-1.30%,0.18%,0.20,+0.0004%,+0.0069%,$368.2k,2022-09-17 03:16:23.528165
28,Reef-REEF,$0.0051,+5.53%,$164.0m,$19.9m,+9.62%,0.09%,0.12,-0.0847%,-0.1218%,$210.9k,2022-09-17 03:16:23.528165
29,Curve DAO Token-CRV,$1.06,+1.74%,$160.2m,$55.6m,+3.33%,0.25%,0.35,+0.0240%,+0.0098%,$140.2k,2022-09-17 03:16:23.528165
30,The Sandbox-SAND,$0.8828,+3.52%,$155.2m,$65.9m,+2.56%,0.29%,0.42,+0.0018%,+0.0047%,$196.2k,2022-09-17 03:16:23.528165
31,Ethereum Name Service-ENS,$14.35,-1.43%,$144.1m,$24.8m,+5.68%,0.11%,0.17,-0.0073%,+0.0011%,$85.6k,2022-09-17 03:16:23.528165
32,Coti-COTI,$0.0961,+6.06%,$139.9m,$7.8m,+94.52%,0.03%,0.06,-0.0517%,-0.0485%,$426.5k,2022-09-17 03:16:23.528165
33,Tellor-TRB,$17.28,+10.61%,$134.3m,$28.7m,+5.30%,0.13%,0.21,+0.0350%,-0.0024%,$192.4k,2022-09-17 03:16:23.528165
34,Kyber Network Crystal-KNC,$1.88,-6.93%,$129.2m,$27.1m,-20.84%,0.12%,0.21,-0.0591%,-0.0196%,$180.5k,2022-09-17 03:16:23.528165
35,Helium-HNT,$4.27,+3.70%,$116.0m,$21.9m,+0.39%,0.10%,0.19,+0.0044%,-0.0018%,$173.5k,2022-09-17 03:16:23.528165
36,Axie Infinity-AXS,$12.71,+0.92%,$115.5m,$81.8m,+6.04%,0.36%,0.71,-0.0425%,-0.0270%,$182.8k,2022-09-17 03:16:23.528165
37,Aave-AAVE,$79.63,+1.70%,$102.8m,$45.4m,+7.26%,0.20%,0.44,-0.0134%,-0.0097%,$51.6k,2022-09-17 03:16:23.528165
38,Tron-TRX,$0.0617,+0.61%,$102.6m,$125.8m,-8.11%,0.56%,1.23,-0.0046%,+0.0022%,$1.9k,2022-09-17 03:16:23.528165
39,Compound-COMP,$53.51,-1.97%,$99.6m,$25.8m,-4.91%,0.11%,0.26,+0.0086%,-0.0017%,$225.8k,2022-09-17 03:16:23.528165
40,Fantom-FTM,$0.2475,+2.71%,$97.1m,$44.1m,+3.14%,0.20%,0.45,+0.0085%,+0.0096%,$66.3k,2022-09-17 03:16:23.528165
41,Decentraland-MANA,$0.7390,+2.78%,$94.7m,$38.6m,+0.58%,0.17%,0.41,+0.0097%,+0.0089%,$144.9k,2022-09-17 03:16:23.528165
42,BinaryX-BNX,$146.07,-9.54%,$90.2m,$32.3m,-19.56%,0.14%,0.36,+0.0047%,+0.0020%,$281.4k,2022-09-17 03:16:23.528165
43,Uniswap-UNI,$5.88,+0.32%,$89.5m,$46.3m,+5.96%,0.20%,0.52,+0.0064%,-0.0106%,$130.9k,2022-09-17 03:16:23.528165
44,Waves-WAVES,$4.32,+2.56%,$83.4m,$48.0m,+4.26%,0.21%,0.58,+0.0109%,+0.0095%,$76.0k,2022-09-17 03:16:23.528165
