,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,468.22",-9.99%,$52.6b,$6.5b,-9.23%,29.54%,0.12,+0.0222%,-0.0355%,$143.1m,2022-09-15 23:16:44.681217
1,Bitcoin-BTC,"$19,660.74",-3.07%,$30.2b,$9.3b,-1.84%,42.22%,0.31,-0.0006%,-0.0035%,$36.0m,2022-09-15 23:16:44.681217
2,Ethereum Classic-ETC,$35.50,-8.90%,$6.2b,$419.4m,-11.22%,1.89%,0.07,+0.0049%,-0.0152%,$24.3m,2022-09-15 23:16:44.681217
3,Solana-SOL,$32.92,-3.38%,$1.6b,$386.8m,-4.34%,1.75%,0.24,+0.0016%,+0.0085%,$2.8m,2022-09-15 23:16:44.681217
4,Ravencoin-RVN,$0.0553,-24.83%,$1.4b,$63.2m,-39.53%,0.29%,0.05,-0.0179%,-0.0315%,$3.1m,2022-09-15 23:16:44.681217
5,Cosmos-ATOM,$15.05,+7.63%,$1.3b,$161.0m,+36.99%,0.73%,0.13,-0.0199%,-0.0346%,$2.1m,2022-09-15 23:16:44.681217
6,LUNA2-LUNA2,$2.74,-6.00%,$863.2m,$39.5m,-22.41%,0.18%,0.05,-0.0554%,-0.0281%,$1.1m,2022-09-15 23:16:44.681217
7,Cardano-ADA,$0.4632,-3.79%,$710.2m,$250.1m,-5.59%,1.13%,0.35,+0.0073%,-0.0002%,$795.2k,2022-09-15 23:16:44.681217
8,Ripple-XRP,$0.3249,-4.86%,$704.1m,$303.0m,-4.62%,1.37%,0.43,+0.0078%,+0.0020%,$1.2m,2022-09-15 23:16:44.681217
9,EOS-EOS,$1.38,-6.48%,$676.6m,$151.3m,-5.88%,0.68%,0.22,-0.0099%,-0.0117%,$1.9m,2022-09-15 23:16:44.681217
10,Binance Coin-BNB,$269.66,-3.29%,$652.9m,$248.1m,+1.80%,1.12%,0.38,-0.0174%,-0.0139%,$636.4k,2022-09-15 23:16:44.681217
11,Litecoin-LTC,$56.01,-6.65%,$620.1m,$184.7m,-15.14%,0.83%,0.30,+0.0061%,-0.0110%,$1.3m,2022-09-15 23:16:44.681217
12,Polygon-MATIC,$0.8253,-3.96%,$606.3m,$162.0m,-3.46%,0.73%,0.27,+0.0004%,-0.0098%,$1.1m,2022-09-15 23:16:44.681217
13,Optimism-OP,$1.12,-7.12%,$591.8m,$53.8m,-1.74%,0.24%,0.09,+0.0083%,+0.0056%,$1.3m,2022-09-15 23:16:44.681217
14,Chiliz-CHZ,$0.1904,-1.04%,$547.9m,$72.0m,+5.17%,0.33%,0.13,+0.0007%,+0.0092%,$1.1m,2022-09-15 23:16:44.681217
15,Avalanche-AVAX,$18.15,-4.74%,$506.4m,$129.1m,+0.04%,0.58%,0.25,-0.0032%,-0.0232%,$970.9k,2022-09-15 23:16:44.681217
16,ApeCoin-APE,$4.89,-4.27%,$475.7m,$72.9m,-6.58%,0.33%,0.15,+0.0113%,+0.0044%,$825.0k,2022-09-15 23:16:44.681217
17,Chainlink-LINK,$7.46,+0.24%,$470.6m,$104.7m,-2.78%,0.47%,0.22,+0.0046%,+0.0076%,$898.2k,2022-09-15 23:16:44.681217
18,Polkadot-DOT,$6.90,-4.31%,$453.7m,$243.8m,-3.59%,1.10%,0.54,-0.0146%,-0.0089%,$604.9k,2022-09-15 23:16:44.681217
19,1000LUNC-1000LUNC,$0.2574,-13.16%,$446.2m,$24.5m,-14.05%,0.11%,0.05,-0.0415%,-0.0430%,$1.1m,2022-09-15 23:16:44.681217
20,STEPN-GMT,$0.6633,-2.57%,$419.8m,$93.5m,-4.89%,0.42%,0.22,+0.0067%,-0.0010%,$698.7k,2022-09-15 23:16:44.681217
21,Terra-LUNA,$2.75,-7.22%,$410.8m,$15.7m,-32.65%,0.07%,0.04,-0.1032%,-0.0785%,$1.4m,2022-09-15 23:16:44.681217
22,NEAR Protocol-NEAR,$4.16,-7.85%,$384.5m,$100.6m,-1.12%,0.45%,0.26,+0.0066%,-0.0063%,$1.0m,2022-09-15 23:16:44.681217
23,Dogecoin-DOGE,$0.0587,-4.15%,$336.0m,$117.8m,-1.13%,0.53%,0.35,+0.0033%,+0.0002%,$753.2k,2022-09-15 23:16:44.681217
24,Filecoin-FIL,$5.67,-4.86%,$315.2m,$103.2m,-1.86%,0.47%,0.33,+0.0038%,-0.0062%,$617.3k,2022-09-15 23:16:44.681217
25,Celsius-CEL,$1.84,-1.24%,$307.3m,$21.0m,-26.35%,0.09%,0.07,+0.4159%,-0.4328%,$5.1m,2022-09-15 23:16:44.681217
26,Curve DAO Token-CRV,$1.05,-2.01%,$267.8m,$54.5m,+1.17%,0.25%,0.20,+0.0261%,-0.0133%,$578.9k,2022-09-15 23:16:44.681217
27,1000SHIB-1000SHIB,$0.0117,-4.17%,$264.8m,$39.8m,-3.95%,0.18%,0.15,-0.0008%,-0.0050%,$673.9k,2022-09-15 23:16:44.681217
28,Bitcoin Cash-BCH,$117.63,-2.05%,$260.7m,$155.9m,-3.99%,0.70%,0.60,-0.0140%,-0.0258%,$341.3k,2022-09-15 23:16:44.681217
29,Tellor-TRB,$15.78,-13.82%,$250.9m,$27.6m,-23.30%,0.12%,0.11,+0.0043%,-0.0315%,$454.4k,2022-09-15 23:16:44.681217
30,Reef-REEF,$0.0047,-8.78%,$239.7m,$18.6m,-31.30%,0.08%,0.08,-0.1786%,-0.1604%,$328.1k,2022-09-15 23:16:44.681217
31,Kyber Network Crystal-KNC,$2.01,+4.28%,$219.6m,$33.6m,+38.87%,0.15%,0.15,-0.0322%,-0.0174%,$248.6k,2022-09-15 23:16:44.681217
32,The Sandbox-SAND,$0.8534,-4.83%,$198.7m,$64.1m,-3.39%,0.29%,0.32,-0.0020%,+0.0086%,$470.7k,2022-09-15 23:16:44.681217
33,Compound-COMP,$57.04,-4.88%,$193.4m,$29.5m,-8.53%,0.13%,0.15,-0.0193%,-0.0302%,$370.8k,2022-09-15 23:16:44.681217
34,Axie Infinity-AXS,$12.55,-5.27%,$181.7m,$77.0m,-1.18%,0.35%,0.42,-0.0262%,-0.0296%,$936.3k,2022-09-15 23:16:44.681217
35,Terra Classic-LUNC,$0.0003,-12.11%,$166.2m,$35.5m,-5.93%,0.16%,0.21,+0.0110%,-0.0135%,$539.4k,2022-09-15 23:16:44.681217
36,Aave-AAVE,$78.44,-6.06%,$158.1m,$42.2m,-2.46%,0.19%,0.27,+0.0031%,+0.0031%,$336.4k,2022-09-15 23:16:44.681217
37,Helium-HNT,$4.08,-3.42%,$150.5m,$21.5m,-4.90%,0.10%,0.14,-0.0027%,+0.0050%,$341.8k,2022-09-15 23:16:44.681217
38,Uniswap-UNI,$5.88,-4.77%,$136.9m,$44.0m,-4.10%,0.20%,0.32,-0.0524%,-0.0075%,$216.0k,2022-09-15 23:16:44.681217
39,Fantom-FTM,$0.2397,-4.29%,$132.7m,$42.4m,-2.76%,0.19%,0.32,+0.0043%,+0.0060%,$337.3k,2022-09-15 23:16:44.681217
40,Ethereum Name Service-ENS,$14.25,-2.95%,$132.2m,$22.5m,-5.16%,0.10%,0.17,+0.0071%,+0.0044%,$144.8k,2022-09-15 23:16:44.681217
41,Waves-WAVES,$4.22,-4.92%,$119.0m,$45.8m,-0.23%,0.21%,0.38,+0.0007%,+0.0038%,$266.5k,2022-09-15 23:16:44.681217
42,Decentraland-MANA,$0.7191,-3.00%,$111.7m,$38.4m,-2.57%,0.17%,0.34,+0.0034%,+0.0022%,$271.6k,2022-09-15 23:16:44.681217
43,Lido DAO Token-LDO,$1.68,-6.66%,$109.5m,$17.1m,-7.89%,0.08%,0.16,-0.0339%,-0.0364%,$449.8k,2022-09-15 23:16:44.681217
