,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
98,Ocean Protocol-OCEAN,$0.1783,-3.12%,$27.8m,$3.7m,-17.23%,0.01%,0.13,-0.0186%,-0.0227%,$101.7k,2022-09-13 03:17:28.492198
99,BinaryX-BNX,$155.43,+0.21%,$27.6m,$33.0m,-0.69%,0.13%,1.19,+0.0094%,+0.0100%,$97.1k,2022-09-13 03:17:28.492198
100,Chromia-CHR,$0.1825,-1.50%,$27.1m,$7.8m,-10.23%,0.03%,0.29,+0.0077%,+0.0077%,$89.9k,2022-09-13 03:17:28.492198
101,Litentry-LIT,$0.7195,-4.89%,$27.0m,$5.1m,-9.75%,0.02%,0.19,+0.0097%,+0.0100%,$67.6k,2022-09-13 03:17:28.492198
102,NEM-XEM,$0.0462,-2.67%,$25.2m,$8.9m,-1.72%,0.04%,0.35,-0.0075%,+0.0029%,$18.4k,2022-09-13 03:17:28.492198
103,Ankr-ANKR,$0.0371,-1.58%,$25.1m,$12.1m,-7.20%,0.05%,0.48,+0.0100%,+0.0100%,$65.0k,2022-09-13 03:17:28.492198
104,Step App-FITFI,$0.0794,+5.68%,$24.6m,$2.7m,+5.79%,0.01%,0.11,-0.0132%,+0.0116%,$127.3k,2022-09-13 03:17:28.492198
105,MyNeighborAlice-ALICE,$2.11,-4.55%,$24.4m,$10.0m,-7.10%,0.04%,0.41,+0.0070%,+0.0068%,$75.6k,2022-09-13 03:17:28.492198
106,Bitcoin SV-BSV,$54.20,-0.41%,$23.8m,$33.7m,+0.64%,0.13%,1.42,-0.0594%,-0.0581%,$7.2k,2022-09-13 03:17:28.492198
107,Arweave-AR,$10.65,-4.97%,$23.1m,$11.7m,-12.05%,0.05%,0.51,+0.0076%,+0.0074%,$69.6k,2022-09-13 03:17:28.492198
108,Qtum-QTUM,$3.23,-2.19%,$22.3m,$15.4m,-2.44%,0.06%,0.69,+0.0141%,-0.0198%,$11.8k,2022-09-13 03:17:28.492198
109,Maker-MKR,$726.14,-3.15%,$21.5m,$15.8m,-3.33%,0.06%,0.73,-0.0014%,-0.0059%,$43.3k,2022-09-13 03:17:28.492198
110,Iota-IOTA,$0.2868,-2.39%,$21.4m,$10.3m,-2.49%,0.04%,0.48,+0.0001%,+0.0123%,$22.3k,2022-09-13 03:17:28.492198
111,Bella Protocol-BEL,$0.6606,-3.42%,$21.1m,$4.0m,-6.72%,0.02%,0.19,-0.0039%,-0.0098%,$8.2k,2022-09-13 03:17:28.492198
112,BakeryToken-BAKE,$0.2591,-4.50%,$20.6m,$4.5m,-8.71%,0.02%,0.22,+0.0100%,+0.0100%,$45.8k,2022-09-13 03:17:28.492198
113,Swipe-SXP,$0.3846,-0.79%,$20.4m,$9.2m,+5.60%,0.04%,0.45,+0.0074%,+0.0059%,$15.0k,2022-09-13 03:17:28.492198
114,Basic Attention Token-BAT,$0.3497,-0.82%,$19.9m,$10.8m,-0.89%,0.04%,0.54,-0.0001%,-0.0009%,$27.2k,2022-09-13 03:17:28.492198
115,Gitcoin-GTC,$2.17,-7.43%,$19.4m,$5.1m,-4.86%,0.02%,0.26,+0.0100%,+0.0100%,$81.0k,2022-09-13 03:17:28.492198
116,Celo-CELO,$0.8774,-0.13%,$18.5m,$9.6m,-1.57%,0.04%,0.52,+0.0056%,+0.0075%,$20.1k,2022-09-13 03:17:28.492198
117,Bluzelle-BLZ,$0.0874,-0.27%,$18.4m,$5.2m,+3.04%,0.02%,0.28,+0.0100%,+0.0025%,$54.5k,2022-09-13 03:17:28.492198
118,Ontology-ONT,$0.2457,-1.56%,$17.8m,$8.0m,-5.53%,0.03%,0.45,-0.0120%,-0.0194%,$18.8k,2022-09-13 03:17:28.492198
119,Coti-COTI,$0.1022,+1.52%,$17.7m,$4.9m,+1.38%,0.02%,0.28,+0.0088%,+0.0091%,$49.5k,2022-09-13 03:17:28.492198
120,Aragon-ANT,$1.90,-5.36%,$17.6m,$5.4m,-12.47%,0.02%,0.30,+0.0150%,-0.0052%,$72.0k,2022-09-13 03:17:28.492198
121,FOOTBALL-FOOTBALL,"$1,105.46",-2.95%,$17.5m,$8.1m,-12.95%,0.03%,0.46,+0.0406%,+0.0155%,$90.0k,2022-09-13 03:17:28.492198
122,Mask Network-MASK,$1.39,-5.13%,$17.3m,$7.2m,-9.79%,0.03%,0.42,-0.0061%,+0.0249%,$49.7k,2022-09-13 03:17:28.492198
123,Internet Computer-ICP,$6.85,-3.08%,$17.1m,$14.3m,-4.11%,0.06%,0.84,+0.0111%,+0.0001%,$14.3k,2022-09-13 03:17:28.492198
124,API3-API3,$1.88,-2.21%,$16.9m,$5.6m,-10.89%,0.02%,0.33,-0.0393%,-0.0470%,$24.8k,2022-09-13 03:17:28.492198
125,NKN-NKN,$0.1035,-1.83%,$16.9m,$2.8m,-7.67%,0.01%,0.16,+0.0075%,+0.0100%,$13.9k,2022-09-13 03:17:28.492198
126,DFI.Money-YFII,$991.11,-2.93%,$16.9m,$17.5m,-4.64%,0.07%,1.04,-0.0666%,-0.2051%,$47.3k,2022-09-13 03:17:28.492198
127,Band Protocol-BAND,$1.37,-2.49%,$16.7m,$5.6m,-1.80%,0.02%,0.34,+0.0102%,-0.0052%,$24.9k,2022-09-13 03:17:28.492198
128,Horizen-ZEN,$16.09,-2.95%,$16.3m,$6.9m,-6.47%,0.03%,0.42,-0.0152%,+0.0034%,$18.6k,2022-09-13 03:17:28.492198
129,SKALE Network-SKL,$0.0548,-3.49%,$16.2m,$7.1m,-5.30%,0.03%,0.44,+0.0071%,+0.0068%,$35.6k,2022-09-13 03:17:28.492198
130,SafePal-SFP,$0.3924,-1.92%,$15.8m,$4.7m,-1.23%,0.02%,0.29,-0.0007%,-0.0101%,$103.5k,2022-09-13 03:17:28.492198
131,CertiK-CTK,$0.9842,-4.00%,$15.5m,$7.2m,-4.69%,0.03%,0.47,-0.0015%,-0.0015%,$58.9k,2022-09-13 03:17:28.492198
132,Celer Network-CELR,$0.0181,-3.39%,$15.2m,$5.1m,-1.07%,0.02%,0.33,+0.0086%,+0.0100%,$35.9k,2022-09-13 03:17:28.492198
133,Origin Protocol-OGN,$0.1730,-3.14%,$14.9m,$7.3m,-1.46%,0.03%,0.49,-0.0035%,-0.0035%,$8.5k,2022-09-13 03:17:28.492198
134,Binance BTCDOM Index-BTCDOM,"$1,235.80",+2.65%,$14.5m,$10.5m,-3.24%,0.04%,0.72,+0.0100%,+0.0100%,$37.4k,2022-09-13 03:17:28.492198
135,IOST-IOST,$0.0133,-1.26%,$14.4m,$11.0m,-1.48%,0.04%,0.76,+0.0068%,-0.0070%,$14.3k,2022-09-13 03:17:28.492198
136,StormX-STMX,$0.0080,-4.25%,$14.0m,$3.5m,-5.43%,0.01%,0.25,+0.0082%,+0.0094%,$43.0k,2022-09-13 03:17:28.492198
137,Mines of Dalarnia-DAR,$0.2444,-3.45%,$13.8m,$3.4m,-5.79%,0.01%,0.24,+0.0100%,+0.0100%,$29.4k,2022-09-13 03:17:28.492198
138,Alpha Finance Lab-ALPHA,$0.1262,-2.97%,$13.4m,$5.7m,-5.20%,0.02%,0.43,-0.0043%,+0.0136%,$24.3k,2022-09-13 03:17:28.492198
139,Tether-USDT,$1.00,+0.00%,$12.9m,$283.2m,+27.16%,1.12%,22.02,-0.0005%,-0.0004%,$0.0,2022-09-13 03:17:28.492198
140,LooksRare-LOOKS,$0.2861,-4.49%,$12.6m,$13.2m,-6.99%,0.05%,1.04,-0.0067%,-0.0074%,$31.0k,2022-09-13 03:17:28.492198
141,BitDAO-BIT,$0.6193,-1.34%,$12.5m,$23.7m,+2.66%,0.09%,1.89,-0.0174%,-0.0188%,$20.8k,2022-09-13 03:17:28.492198
142,Civic-CVC,$0.1494,-2.46%,$12.5m,$6.8m,-7.50%,0.03%,0.54,+0.0014%,+0.0019%,$33.0k,2022-09-13 03:17:28.492198
143,Wootrade-WOO,$0.1633,+0.71%,$12.4m,$3.9m,-4.06%,0.02%,0.31,-0.0048%,-0.0048%,$21.4k,2022-09-13 03:17:28.492198
144,Spell Token-SPELL,$0.0013,-3.78%,$11.7m,$5.2m,-3.75%,0.02%,0.44,-0.0204%,-0.0035%,$61.8k,2022-09-13 03:17:28.492198
145,Livepeer-LPT,$10.85,-3.52%,$11.5m,$7.0m,-9.09%,0.03%,0.60,-0.0089%,+0.0092%,$14.8k,2022-09-13 03:17:28.492198
146,Cream Finance-CREAM,$17.75,-11.97%,$10.3m,$1.5m,+5.92%,0.01%,0.15,+0.2040%,+0.2053%,$34.1k,2022-09-13 03:17:28.492198
147,TomoChain-TOMO,$0.5251,-0.11%,$10.2m,$3.5m,+1.37%,0.01%,0.35,+0.0074%,+0.0072%,$53.7k,2022-09-13 03:17:28.492198
148,Icon-ICX,$0.2863,-0.51%,$9.2m,$4.6m,+4.38%,0.02%,0.50,+0.0042%,+0.0046%,$4.7k,2022-09-13 03:17:28.492198
149,Cartesi-CTSI,$0.1509,-3.48%,$8.8m,$3.1m,-16.42%,0.01%,0.35,+0.0034%,+0.0016%,$4.5k,2022-09-13 03:17:28.492198
150,IoTeX-IOTX,$0.0349,-3.00%,$8.7m,$6.3m,-2.48%,0.02%,0.72,+0.0100%,+0.0100%,$20.3k,2022-09-13 03:17:28.492198
151,Automata Network-ATA,$0.1648,-2.37%,$8.5m,$2.4m,-16.04%,0.01%,0.28,+0.0100%,+0.0100%,$41.8k,2022-09-13 03:17:28.492198
152,Astar-ASTR,$0.0431,+12.05%,$8.5m,$1.2m,+30.94%,0.00%,0.14,+0.0106%,+0.0339%,$79.7k,2022-09-13 03:17:28.492198
153,Crypto.com Coin-CRO,$0.1203,-2.27%,$7.9m,$12.6m,+0.02%,0.05%,1.59,+0.0083%,+0.0075%,$1.7k,2022-09-13 03:17:28.492198
154,ARPA Chain-ARPA,$0.0388,-1.42%,$7.6m,$3.3m,-5.93%,0.01%,0.43,+0.0100%,+0.0100%,$3.8k,2022-09-13 03:17:28.492198
155,Klaytn-KLAY,$0.2257,-1.14%,$7.5m,$5.6m,-5.02%,0.02%,0.74,-0.0073%,-0.0219%,$4.7k,2022-09-13 03:17:28.492198
156,Moonbeam-GLMR,$0.5570,-6.84%,$7.5m,$3.6m,-10.40%,0.01%,0.49,+0.0059%,+0.0057%,$7.8k,2022-09-13 03:17:28.492198
157,Yield Guild Games-YGG,$0.4773,-4.79%,$7.2m,$4.3m,-3.33%,0.02%,0.59,-0.0044%,+0.0042%,$4.4k,2022-09-13 03:17:28.492198
