,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,367.66",+1.75%,$30.1b,$10.6b,+1.01%,41.84%,0.35,+0.0072%,+0.0086%,$71.3m,2022-09-10 11:16:28.097734
1,Ethereum-ETH,"$1,726.90",+1.33%,$23.1b,$7.6b,+0.68%,30.17%,0.33,-0.0104%,-0.0095%,$48.5m,2022-09-10 11:16:28.097734
2,Ethereum Classic-ETC,$39.14,+0.89%,$2.4b,$506.4m,-0.73%,2.00%,0.21,+0.0091%,+0.0029%,$7.7m,2022-09-10 11:16:28.097734
3,Terra-LUNA,$6.61,+146.09%,$2.3b,$28.8m,+115.23%,0.11%,0.01,-0.0410%,-0.1139%,$23.5m,2022-09-10 11:16:28.097734
4,LUNA2-LUNA2,$6.54,+29.12%,$1.5b,$34.3m,+498.59%,0.14%,0.02,-0.1407%,-0.1666%,$5.6m,2022-09-10 11:16:28.097734
5,Cosmos-ATOM,$15.86,-0.36%,$1.3b,$175.3m,-3.31%,0.69%,0.14,+0.0084%,+0.0083%,$1.7m,2022-09-10 11:16:28.097734
6,Solana-SOL,$34.73,-1.96%,$1.2b,$410.1m,-5.29%,1.62%,0.34,+0.0104%,+0.0103%,$1.1m,2022-09-10 11:16:28.097734
7,Cardano-ADA,$0.5117,+3.32%,$1.0b,$311.6m,+7.55%,1.23%,0.30,+0.0141%,+0.0123%,$1.7m,2022-09-10 11:16:28.097734
8,Ravencoin-RVN,$0.0555,+27.17%,$1.0b,$42.3m,+21.48%,0.17%,0.04,+0.0135%,+0.0085%,$2.8m,2022-09-10 11:16:28.097734
9,EOS-EOS,$1.73,+2.39%,$840.6m,$216.1m,+1.72%,0.85%,0.26,+0.0093%,+0.0094%,$1.8m,2022-09-10 11:16:28.097734
10,Optimism-OP,$1.40,+11.94%,$799.8m,$69.5m,+10.90%,0.27%,0.09,+0.0206%,+0.0221%,$1.9m,2022-09-10 11:16:28.097734
11,Ripple-XRP,$0.3545,+0.60%,$752.9m,$339.7m,-0.38%,1.34%,0.45,+0.0072%,+0.0091%,$783.5k,2022-09-10 11:16:28.097734
12,STEPN-GMT,$0.7593,+9.16%,$719.2m,$113.1m,+5.24%,0.45%,0.16,-0.0008%,+0.0047%,$1.9m,2022-09-10 11:16:28.097734
13,Avalanche-AVAX,$20.41,+1.26%,$578.7m,$138.8m,+1.10%,0.55%,0.24,+0.0077%,+0.0126%,$565.6k,2022-09-10 11:16:28.097734
14,Binance Coin-BNB,$294.12,+0.68%,$559.1m,$282.5m,-2.11%,1.12%,0.51,+0.0078%,+0.0103%,$418.1k,2022-09-10 11:16:28.097734
15,Filecoin-FIL,$6.35,+3.17%,$543.4m,$114.4m,+7.66%,0.45%,0.21,-0.0032%,+0.0088%,$783.6k,2022-09-10 11:16:28.097734
16,Chiliz-CHZ,$0.2004,-0.84%,$468.8m,$79.7m,-5.12%,0.32%,0.17,+0.0103%,+0.0136%,$392.2k,2022-09-10 11:16:28.097734
17,Polygon-MATIC,$0.8874,-0.31%,$458.6m,$196.7m,-0.07%,0.78%,0.43,+0.0075%,+0.0080%,$584.1k,2022-09-10 11:16:28.097734
18,Dogecoin-DOGE,$0.0638,+0.74%,$429.7m,$122.1m,+1.47%,0.48%,0.28,+0.0085%,+0.0152%,$831.7k,2022-09-10 11:16:28.097734
19,1000SHIB-1000SHIB,$0.0130,-1.82%,$426.8m,$46.9m,-1.26%,0.19%,0.11,+0.0085%,+0.0100%,$1.0m,2022-09-10 11:16:28.097734
20,Bitcoin Cash-BCH,$132.53,+0.81%,$425.2m,$202.8m,-0.68%,0.80%,0.48,-0.0011%,-0.0007%,$1.1m,2022-09-10 11:16:28.097734
21,Polkadot-DOT,$7.70,-1.45%,$421.0m,$277.5m,-2.52%,1.10%,0.66,-0.0075%,-0.0072%,$455.8k,2022-09-10 11:16:28.097734
22,NEAR Protocol-NEAR,$4.74,-0.63%,$411.8m,$118.3m,-4.97%,0.47%,0.29,-0.0022%,-0.0001%,$1.1m,2022-09-10 11:16:28.097734
23,Litecoin-LTC,$61.92,+1.33%,$397.1m,$204.6m,+4.70%,0.81%,0.52,+0.0057%,+0.0074%,$543.3k,2022-09-10 11:16:28.097734
24,ApeCoin-APE,$5.00,-3.92%,$366.7m,$73.0m,-9.21%,0.29%,0.20,+0.0054%,+0.0060%,$776.3k,2022-09-10 11:16:28.097734
25,Chainlink-LINK,$7.75,-2.33%,$363.5m,$120.5m,-9.84%,0.48%,0.33,+0.0096%,+0.0074%,$753.6k,2022-09-10 11:16:28.097734
26,1000LUNC-1000LUNC,$0.4300,-9.05%,$318.5m,$12.0m,+592.22%,0.05%,0.04,-0.1053%,-0.1082%,$1.6m,2022-09-10 11:16:28.097734
27,The Sandbox-SAND,$1.00,+2.90%,$315.8m,$80.6m,+3.95%,0.32%,0.26,+0.0140%,+0.0070%,$473.7k,2022-09-10 11:16:28.097734
28,Waves-WAVES,$4.93,+6.26%,$311.3m,$57.0m,+10.92%,0.23%,0.18,+0.0094%,+0.0107%,$772.3k,2022-09-10 11:16:28.097734
29,Terra Classic-LUNC,$0.0004,-17.48%,$300.3m,$40.1m,+14.78%,0.16%,0.13,-0.0405%,-0.1268%,$1.8m,2022-09-10 11:16:28.097734
30,Project Galaxy-GAL,$3.12,+19.15%,$287.4m,$20.8m,+58.37%,0.08%,0.07,-0.0220%,-0.0139%,$577.7k,2022-09-10 11:16:28.097734
31,Curve DAO Token-CRV,$1.19,-0.34%,$265.5m,$64.3m,-1.59%,0.25%,0.24,+0.0231%,+0.0027%,$257.8k,2022-09-10 11:16:28.097734
32,yearn.finance-YFI,"$10,327.58",+6.98%,$265.5m,$39.6m,+10.47%,0.16%,0.15,-0.0098%,+0.0019%,$460.5k,2022-09-10 11:16:28.097734
33,Helium-HNT,$5.38,+10.48%,$258.2m,$28.3m,-5.84%,0.11%,0.11,+0.0046%,+0.0073%,$523.6k,2022-09-10 11:16:28.097734
34,Axie Infinity-AXS,$15.51,-1.46%,$239.3m,$81.6m,-3.07%,0.32%,0.34,-0.0182%,-0.0299%,$218.6k,2022-09-10 11:16:28.097734
35,Fantom-FTM,$0.2744,+3.59%,$229.7m,$50.3m,+1.78%,0.20%,0.22,+0.0084%,+0.0095%,$303.5k,2022-09-10 11:16:28.097734
36,Unifi Protocol DAO-UNFI,$7.93,-3.30%,$172.9m,$18.0m,-3.48%,0.07%,0.10,+0.0100%,+0.0100%,$260.5k,2022-09-10 11:16:28.097734
37,Stargate Finance-STG,$0.7385,-11.41%,$170.6m,$21.6m,-28.92%,0.09%,0.13,+0.0060%,+0.0068%,$269.9k,2022-09-10 11:16:28.097734
38,Tellor-TRB,$17.77,+3.42%,$160.3m,$38.7m,-2.03%,0.15%,0.24,-0.0054%,-0.0132%,$283.4k,2022-09-10 11:16:28.097734
39,ConstitutionDAO-PEOPLE,$0.0233,+4.44%,$152.1m,$27.4m,+4.46%,0.11%,0.18,+0.0011%,+0.0082%,$246.0k,2022-09-10 11:16:28.097734
40,SHIBA INU-SHIB,$0.0000,-2.07%,$150.3m,$22.2m,+2.31%,0.09%,0.15,+0.0057%,+0.0066%,$189.9k,2022-09-10 11:16:28.097734
41,Uniswap-UNI,$6.56,-0.98%,$150.0m,$48.5m,-2.80%,0.19%,0.32,-0.0044%,-0.0049%,$70.4k,2022-09-10 11:16:28.097734
42,Decentraland-MANA,$0.8200,+1.47%,$136.6m,$41.4m,+2.97%,0.16%,0.30,+0.0110%,+0.0065%,$136.8k,2022-09-10 11:16:28.097734
43,Ethereum Name Service-ENS,$15.80,-1.54%,$125.3m,$34.4m,-6.96%,0.14%,0.27,+0.0089%,+0.0079%,$95.3k,2022-09-10 11:16:28.097734
44,Gala-GALA,$0.0519,+1.16%,$123.5m,$34.7m,+0.49%,0.14%,0.28,+0.0067%,+0.0083%,$74.8k,2022-09-10 11:16:28.097734
45,Anchor Protocol-ANC,$0.1915,+53.40%,$117.2m,$3.2m,+103.93%,0.01%,0.03,-0.0077%,-0.0072%,$834.9k,2022-09-10 11:16:28.097734
46,SushiSwap-SUSHI,$1.32,+0.37%,$114.3m,$33.7m,-7.40%,0.13%,0.29,+0.0161%,-0.0007%,$84.3k,2022-09-10 11:16:28.097734
47,dYdX-DYDX,$1.61,+5.30%,$111.9m,$39.0m,+4.02%,0.15%,0.35,+0.0093%,+0.0021%,$229.2k,2022-09-10 11:16:28.097734
48,Aave-AAVE,$91.08,-0.82%,$110.5m,$46.5m,-2.70%,0.18%,0.42,+0.0089%,+0.0041%,$144.3k,2022-09-10 11:16:28.097734
49,Tron-TRX,$0.0636,+1.03%,$105.6m,$139.9m,+3.06%,0.55%,1.32,+0.0008%,+0.0002%,$205.1k,2022-09-10 11:16:28.097734
50,Flow (Dapper labs)-FLOW,$2.11,+2.80%,$99.1m,$25.6m,+0.23%,0.10%,0.26,+0.0048%,+0.0049%,$79.4k,2022-09-10 11:16:28.097734
51,THETA-THETA,$1.18,+0.99%,$98.7m,$24.0m,+4.47%,0.09%,0.24,-0.0032%,-0.0140%,$119.6k,2022-09-10 11:16:28.097734
52,Kyber Network Crystal-KNC,$1.95,+5.21%,$98.7m,$23.6m,+9.41%,0.09%,0.24,+0.0076%,+0.0063%,$202.7k,2022-09-10 11:16:28.097734
53,Jasmy-JASMY,$0.0095,+2.91%,$91.5m,$14.5m,+18.76%,0.06%,0.16,+0.0067%,+0.0071%,$139.3k,2022-09-10 11:16:28.097734
54,THORChain-RUNE,$2.00,+1.71%,$84.1m,$24.0m,+0.74%,0.09%,0.29,+0.0082%,+0.0083%,$119.5k,2022-09-10 11:16:28.097734
55,Synthetix Network Token-SNX,$3.03,+0.47%,$79.4m,$33.0m,+1.00%,0.13%,0.42,-0.0015%,-0.0032%,$174.5k,2022-09-10 11:16:28.097734
56,Algorand-ALGO,$0.3210,+1.04%,$74.5m,$31.2m,-1.27%,0.12%,0.42,-0.0050%,+0.0006%,$52.2k,2022-09-10 11:16:28.097734
