,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,604.91",+1.18%,$23.0b,$10.6b,+0.83%,41.94%,0.46,+0.0021%,+0.0068%,$42.3m,2022-09-11 04:16:21.509371
1,Ethereum-ETH,"$1,763.43",+1.41%,$17.6b,$7.7b,+0.54%,30.35%,0.44,-0.0096%,-0.0074%,$58.4m,2022-09-11 04:16:21.509371
2,LUNA2-LUNA2,$6.45,+5.09%,$1.9b,$38.6m,+93.48%,0.15%,0.02,-0.0224%,-0.0177%,$3.8m,2022-09-11 04:16:21.509371
3,Ethereum Classic-ETC,$39.12,-2.23%,$1.6b,$492.4m,-6.94%,1.94%,0.32,+0.0046%,+0.0057%,$3.8m,2022-09-11 04:16:21.509371
4,EOS-EOS,$1.77,+6.32%,$1.4b,$218.0m,+8.84%,0.86%,0.16,+0.0084%,+0.0059%,$2.8m,2022-09-11 04:16:21.509371
5,Terra-LUNA,$6.44,+4.86%,$1.3b,$25.3m,+2.09%,0.10%,0.02,-0.0235%,-0.0286%,$7.2m,2022-09-11 04:16:21.509371
6,Solana-SOL,$34.88,-0.06%,$868.9m,$401.2m,-3.65%,1.58%,0.46,+0.0051%,+0.0019%,$990.7k,2022-09-11 04:16:21.509371
7,Cardano-ADA,$0.5131,-1.30%,$782.0m,$308.1m,-2.56%,1.22%,0.39,+0.0020%,+0.0043%,$665.5k,2022-09-11 04:16:21.509371
8,Cosmos-ATOM,$15.85,-0.76%,$716.3m,$170.3m,-4.76%,0.67%,0.24,+0.0067%,+0.0033%,$1.1m,2022-09-11 04:16:21.509371
9,Helium-HNT,$5.47,+13.92%,$549.6m,$27.7m,+6.99%,0.11%,0.05,+0.0066%,+0.0052%,$1.0m,2022-09-11 04:16:21.509371
10,Litecoin-LTC,$63.67,+3.34%,$541.1m,$222.3m,+8.98%,0.88%,0.41,+0.0038%,+0.0036%,$838.7k,2022-09-11 04:16:21.509371
11,Ravencoin-RVN,$0.0532,-2.14%,$527.7m,$38.1m,-12.17%,0.15%,0.07,+0.0119%,+0.0117%,$1.2m,2022-09-11 04:16:21.509371
12,Optimism-OP,$1.38,-0.25%,$493.6m,$67.2m,-3.83%,0.27%,0.14,+0.0186%,+0.0215%,$653.1k,2022-09-11 04:16:21.509371
13,Binance Coin-BNB,$294.71,-0.23%,$465.0m,$279.8m,-1.11%,1.10%,0.60,+0.0049%,+0.0013%,$297.9k,2022-09-11 04:16:21.509371
14,Ripple-XRP,$0.3561,-0.14%,$451.0m,$341.6m,+0.27%,1.35%,0.76,-0.0018%,-0.0068%,$552.2k,2022-09-11 04:16:21.509371
15,Polygon-MATIC,$0.9009,+0.74%,$428.7m,$200.7m,+1.20%,0.79%,0.47,+0.0062%,+0.0055%,$683.4k,2022-09-11 04:16:21.509371
16,Avalanche-AVAX,$20.43,-1.06%,$389.2m,$136.1m,-5.22%,0.54%,0.35,+0.0090%,+0.0041%,$341.6k,2022-09-11 04:16:21.509371
17,Waves-WAVES,$5.05,+7.46%,$374.3m,$60.0m,+15.97%,0.24%,0.16,+0.0060%,+0.0092%,$790.7k,2022-09-11 04:16:21.509371
18,1000LUNC-1000LUNC,$0.4552,+5.84%,$365.2m,$15.8m,+55.50%,0.06%,0.04,-0.1109%,-0.1261%,$1.1m,2022-09-11 04:16:21.509371
19,Dogecoin-DOGE,$0.0644,+0.15%,$356.4m,$125.5m,+1.89%,0.49%,0.35,+0.0115%,+0.0145%,$395.8k,2022-09-11 04:16:21.509371
20,STEPN-GMT,$0.7489,-5.08%,$348.9m,$109.3m,-9.02%,0.43%,0.31,-0.0018%,-0.0100%,$646.5k,2022-09-11 04:16:21.509371
21,1000SHIB-1000SHIB,$0.0130,-0.64%,$347.1m,$49.5m,+3.11%,0.20%,0.14,+0.0100%,+0.0100%,$550.9k,2022-09-11 04:16:21.509371
22,Filecoin-FIL,$6.38,+0.31%,$344.8m,$115.9m,+1.81%,0.46%,0.34,-0.0038%,+0.0038%,$283.9k,2022-09-11 04:16:21.509371
23,Chainlink-LINK,$7.90,+1.39%,$332.1m,$124.5m,+2.56%,0.49%,0.37,+0.0036%,-0.0020%,$316.8k,2022-09-11 04:16:21.509371
24,Polkadot-DOT,$7.76,-0.20%,$325.7m,$275.7m,-2.27%,1.09%,0.85,-0.0077%,+0.0000%,$213.6k,2022-09-11 04:16:21.509371
25,NEAR Protocol-NEAR,$4.75,-1.39%,$307.6m,$115.6m,-4.71%,0.46%,0.38,+0.0026%,-0.0030%,$502.8k,2022-09-11 04:16:21.509371
26,The Sandbox-SAND,$0.9882,+0.97%,$297.5m,$78.9m,+1.54%,0.31%,0.27,+0.0133%,+0.0065%,$287.3k,2022-09-11 04:16:21.509371
27,Curve DAO Token-CRV,$1.24,+2.48%,$253.2m,$68.6m,+4.57%,0.27%,0.27,+0.0153%,-0.0125%,$308.9k,2022-09-11 04:16:21.509371
28,ApeCoin-APE,$5.21,+3.88%,$248.6m,$79.2m,+8.97%,0.31%,0.32,+0.0074%,+0.0082%,$335.2k,2022-09-11 04:16:21.509371
29,Bitcoin Cash-BCH,$131.48,-1.74%,$246.0m,$195.0m,-3.92%,0.77%,0.79,-0.0022%,+0.0031%,$259.7k,2022-09-11 04:16:21.509371
30,Chiliz-CHZ,$0.2032,-0.40%,$239.8m,$79.7m,-2.51%,0.31%,0.33,+0.0100%,+0.0162%,$142.3k,2022-09-11 04:16:21.509371
31,Terra Classic-LUNC,$0.0005,+6.88%,$204.7m,$45.5m,+25.31%,0.18%,0.22,-0.0229%,-0.0965%,$631.9k,2022-09-11 04:16:21.509371
32,Kyber Network Crystal-KNC,$2.03,+8.74%,$175.6m,$29.9m,+42.65%,0.12%,0.17,-0.0065%,-0.0019%,$530.8k,2022-09-11 04:16:21.509371
33,Axie Infinity-AXS,$15.55,-0.75%,$153.5m,$83.6m,-0.15%,0.33%,0.54,-0.0210%,-0.0176%,$147.3k,2022-09-11 04:16:21.509371
34,Fantom-FTM,$0.2744,-0.97%,$148.2m,$49.9m,-0.68%,0.20%,0.34,+0.0084%,+0.0087%,$39.2k,2022-09-11 04:16:21.509371
35,SHIBA INU-SHIB,$0.0000,-0.57%,$138.1m,$23.4m,+3.39%,0.09%,0.17,+0.0105%,+0.0092%,$165.1k,2022-09-11 04:16:21.509371
36,Stargate Finance-STG,$0.7529,-5.29%,$125.1m,$18.8m,-19.90%,0.07%,0.15,+0.0057%,+0.0064%,$226.3k,2022-09-11 04:16:21.509371
37,Uniswap-UNI,$6.58,-0.33%,$122.2m,$49.0m,-0.30%,0.19%,0.40,-0.0033%,-0.0115%,$37.1k,2022-09-11 04:16:21.509371
38,Tron-TRX,$0.0648,+1.92%,$117.0m,$145.2m,+4.76%,0.57%,1.24,+0.0086%,+0.0022%,$91.7k,2022-09-11 04:16:21.509371
39,Aave-AAVE,$91.71,-0.90%,$112.5m,$46.1m,-2.20%,0.18%,0.41,+0.0100%,+0.0050%,$153.1k,2022-09-11 04:16:21.509371
40,Tellor-TRB,$17.60,+1.11%,$111.8m,$36.0m,-5.34%,0.14%,0.32,-0.0588%,-0.0207%,$85.6k,2022-09-11 04:16:21.509371
41,dYdX-DYDX,$1.60,+1.61%,$109.3m,$37.9m,-1.66%,0.15%,0.35,+0.0147%,+0.0071%,$27.8k,2022-09-11 04:16:21.509371
42,Decentraland-MANA,$0.8150,+0.39%,$105.2m,$41.3m,+0.28%,0.16%,0.39,+0.0090%,+0.0069%,$74.5k,2022-09-11 04:16:21.509371
43,Ethereum Name Service-ENS,$15.61,+1.04%,$103.2m,$32.1m,-5.12%,0.13%,0.31,+0.0084%,+0.0087%,$72.2k,2022-09-11 04:16:21.509371
44,Project Galaxy-GAL,$3.10,+0.06%,$101.8m,$19.7m,+0.45%,0.08%,0.19,-0.0117%,-0.0117%,$164.3k,2022-09-11 04:16:21.509371
45,Unifi Protocol DAO-UNFI,$8.03,+0.59%,$101.6m,$19.2m,+15.75%,0.08%,0.19,+0.0100%,+0.0100%,$68.2k,2022-09-11 04:16:21.509371
46,SushiSwap-SUSHI,$1.34,+0.64%,$99.9m,$33.4m,-3.08%,0.13%,0.33,+0.0163%,-0.0022%,$147.7k,2022-09-11 04:16:21.509371
47,yearn.finance-YFI,"$10,438.22",+0.66%,$87.4m,$38.8m,-2.46%,0.15%,0.44,-0.0131%,-0.0055%,$62.6k,2022-09-11 04:16:21.509371
48,Gala-GALA,$0.0519,-0.88%,$76.2m,$34.6m,-0.16%,0.14%,0.45,+0.0065%,+0.0075%,$33.8k,2022-09-11 04:16:21.509371
49,ConstitutionDAO-PEOPLE,$0.0233,+0.79%,$76.2m,$26.8m,-2.95%,0.11%,0.35,-0.0036%,+0.0001%,$51.7k,2022-09-11 04:16:21.509371
50,Synthetix Network Token-SNX,$3.05,+0.31%,$69.4m,$33.7m,+0.85%,0.13%,0.49,-0.0216%,+0.0117%,$65.1k,2022-09-11 04:16:21.509371
51,THETA-THETA,$1.19,-0.63%,$67.1m,$23.6m,-2.82%,0.09%,0.35,+0.0062%,+0.0041%,$29.8k,2022-09-11 04:16:21.509371
52,THORChain-RUNE,$2.03,+0.07%,$66.7m,$25.0m,+2.51%,0.10%,0.37,+0.0085%,+0.0083%,$52.8k,2022-09-11 04:16:21.509371
53,Anchor Protocol-ANC,$0.1875,+9.46%,$59.7m,$2.6m,-9.66%,0.01%,0.04,-0.0023%,+0.0012%,$396.6k,2022-09-11 04:16:21.509371
54,Algorand-ALGO,$0.3241,-0.77%,$56.5m,$31.9m,+0.08%,0.13%,0.56,+0.0274%,+0.0414%,$7.8k,2022-09-11 04:16:21.509371
55,The Graph-GRT,$0.1198,+4.70%,$50.5m,$26.6m,+13.60%,0.10%,0.53,+0.0013%,+0.0007%,$65.4k,2022-09-11 04:16:21.509371
56,Flow (Dapper labs)-FLOW,$2.11,-0.51%,$50.3m,$24.8m,-4.98%,0.10%,0.49,+0.0060%,+0.0059%,$10.3k,2022-09-11 04:16:21.509371
57,Zilliqa-ZIL,$0.0372,-0.45%,$49.3m,$24.0m,+2.73%,0.09%,0.49,+0.0058%,+0.0126%,$50.3k,2022-09-11 04:16:21.509371
