,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
10,Avalanche-AVAX,$19.59,-7.14%,$856.5m,$134.8m,-7.96%,0.57%,0.16,-0.0088%,-0.0099%,$1.3m,2022-09-13 18:16:29.707911
11,ApeCoin-APE,$5.23,-3.27%,$847.1m,$82.4m,-0.52%,0.35%,0.10,+0.0074%,-0.0010%,$1.8m,2022-09-13 18:16:29.707911
12,Binance Coin-BNB,$283.20,-3.32%,$829.8m,$249.5m,-9.21%,1.05%,0.30,+0.0000%,-0.0153%,$563.3k,2022-09-13 18:16:29.707911
13,Terra-LUNA,$4.25,+0.71%,$797.4m,$14.8m,-9.43%,0.06%,0.02,-0.0004%,+0.0050%,$3.7m,2022-09-13 18:16:29.707911
14,Cosmos-ATOM,$14.30,-7.13%,$793.5m,$129.6m,-15.30%,0.55%,0.16,+0.0060%,+0.0048%,$1.6m,2022-09-13 18:16:29.707911
15,EOS-EOS,$1.55,-7.19%,$787.4m,$168.1m,-12.09%,0.71%,0.21,+0.0036%,-0.0043%,$1.6m,2022-09-13 18:16:29.707911
16,1000LUNC-1000LUNC,$0.3583,+6.04%,$713.5m,$31.0m,+35.50%,0.13%,0.04,-0.1742%,-0.1825%,$2.4m,2022-09-13 18:16:29.707911
17,Ripple-XRP,$0.3405,-3.72%,$710.9m,$326.5m,-3.67%,1.37%,0.46,+0.0080%,+0.0053%,$940.6k,2022-09-13 18:16:29.707911
18,NEAR Protocol-NEAR,$4.57,-8.89%,$658.3m,$103.1m,-22.66%,0.43%,0.16,-0.0056%,-0.0106%,$1.3m,2022-09-13 18:16:29.707911
19,Chiliz-CHZ,$0.2041,+1.83%,$571.5m,$76.6m,+3.08%,0.32%,0.13,+0.0053%,+0.0052%,$943.6k,2022-09-13 18:16:29.707911
20,Optimism-OP,$1.19,-8.08%,$524.0m,$57.2m,-12.47%,0.24%,0.11,+0.0095%,+0.0070%,$1.3m,2022-09-13 18:16:29.707911
21,Filecoin-FIL,$6.01,-7.41%,$518.0m,$109.6m,-7.11%,0.46%,0.21,-0.0069%,-0.0097%,$1.2m,2022-09-13 18:16:29.707911
22,Polkadot-DOT,$7.23,-6.19%,$516.9m,$255.6m,-6.29%,1.08%,0.49,-0.0023%,-0.0065%,$860.3k,2022-09-13 18:16:29.707911
23,Dogecoin-DOGE,$0.0605,-4.92%,$414.3m,$118.9m,-4.02%,0.50%,0.29,+0.0174%,+0.0079%,$1.3m,2022-09-13 18:16:29.707911
24,STEPN-GMT,$0.6852,-6.76%,$399.1m,$98.6m,-7.58%,0.41%,0.25,+0.0086%,+0.0011%,$923.2k,2022-09-13 18:16:29.707911
25,Chainlink-LINK,$7.24,-6.94%,$398.1m,$107.3m,-12.24%,0.45%,0.27,+0.0145%,+0.0064%,$1.1m,2022-09-13 18:16:29.707911
26,Terra Classic-LUNC,$0.0004,+5.60%,$383.8m,$49.5m,+35.02%,0.21%,0.13,-0.0410%,-0.0676%,$1.7m,2022-09-13 18:16:29.707911
27,Bitcoin Cash-BCH,$120.39,-6.45%,$332.7m,$167.3m,-6.70%,0.70%,0.50,-0.0048%,-0.0232%,$873.9k,2022-09-13 18:16:29.707911
28,Curve DAO Token-CRV,$1.09,-5.76%,$285.4m,$57.0m,-9.36%,0.24%,0.20,+0.0146%,-0.0349%,$655.8k,2022-09-13 18:16:29.707911
29,The Sandbox-SAND,$0.9032,-6.83%,$256.2m,$69.0m,-7.56%,0.29%,0.27,+0.0084%,+0.0005%,$775.6k,2022-09-13 18:16:29.707911
30,1000SHIB-1000SHIB,$0.0122,-4.43%,$253.1m,$41.1m,-12.20%,0.17%,0.16,-0.0042%,-0.0092%,$737.6k,2022-09-13 18:16:29.707911
31,Axie Infinity-AXS,$14.77,-5.33%,$228.4m,$80.2m,+1.08%,0.34%,0.35,-0.0268%,-0.0054%,$608.8k,2022-09-13 18:16:29.707911
32,Aave-AAVE,$85.82,-6.55%,$215.8m,$42.0m,-11.65%,0.18%,0.19,+0.0070%,+0.0046%,$162.3k,2022-09-13 18:16:29.707911
33,Unifi Protocol DAO-UNFI,$7.29,-6.25%,$202.0m,$15.6m,-5.29%,0.07%,0.08,+0.0100%,+0.0093%,$342.5k,2022-09-13 18:16:29.707911
34,Fantom-FTM,$0.2547,-5.42%,$175.7m,$44.7m,-6.09%,0.19%,0.25,+0.0077%,+0.0095%,$332.9k,2022-09-13 18:16:29.707911
35,Helium-HNT,$4.77,-6.61%,$173.6m,$18.5m,-11.38%,0.08%,0.11,+0.0059%,+0.0065%,$513.0k,2022-09-13 18:16:29.707911
36,Uniswap-UNI,$6.21,-8.15%,$151.5m,$46.7m,-12.16%,0.20%,0.31,-0.0125%,-0.0241%,$247.0k,2022-09-13 18:16:29.707911
37,Hedera-HBAR,$0.0664,-1.32%,$146.5m,$15.0m,+13.06%,0.06%,0.10,-0.0030%,+0.0052%,$491.6k,2022-09-13 18:16:29.707911
38,Waves-WAVES,$4.47,-7.43%,$142.7m,$47.7m,-10.23%,0.20%,0.33,+0.0049%,+0.0033%,$315.8k,2022-09-13 18:16:29.707911
39,Monero-XMR,$151.99,-5.88%,$130.5m,$42.9m,-7.22%,0.18%,0.33,-0.0040%,-0.0023%,$189.6k,2022-09-13 18:16:29.707911
40,SHIBA INU-SHIB,$0.0000,-4.88%,$126.1m,$21.5m,-10.95%,0.09%,0.17,+0.0045%,+0.0043%,$623.3k,2022-09-13 18:16:29.707911
41,FTX Token-FTT,$26.75,-4.58%,$125.8m,$71.7m,+1.21%,0.30%,0.57,+0.0041%,+0.0037%,$457.0k,2022-09-13 18:16:29.707911
42,Decentraland-MANA,$0.7529,-5.37%,$125.4m,$39.2m,-4.83%,0.16%,0.31,+0.0057%,+0.0064%,$392.7k,2022-09-13 18:16:29.707911
43,Kyber Network Crystal-KNC,$1.96,+2.19%,$121.3m,$24.7m,+8.64%,0.10%,0.20,-0.0086%,+0.0086%,$239.9k,2022-09-13 18:16:29.707911
44,Gala-GALA,$0.0486,-4.59%,$117.4m,$32.8m,-5.92%,0.14%,0.28,+0.0044%,-0.0003%,$235.9k,2022-09-13 18:16:29.707911
45,Ethereum Name Service-ENS,$14.64,-2.73%,$113.6m,$24.2m,-9.21%,0.10%,0.21,+0.0056%,+0.0094%,$217.2k,2022-09-13 18:16:29.707911
46,Tron-TRX,$0.0615,-3.33%,$113.5m,$136.3m,-2.92%,0.57%,1.20,-0.0337%,-0.0516%,$87.6k,2022-09-13 18:16:29.707911
47,Tellor-TRB,$15.55,-5.50%,$112.7m,$30.1m,-7.85%,0.13%,0.27,-0.1840%,-0.2231%,$285.9k,2022-09-13 18:16:29.707911
48,Stargate Finance-STG,$0.6579,+1.80%,$109.6m,$14.4m,+6.36%,0.06%,0.13,+0.0050%,+0.0023%,$231.8k,2022-09-13 18:16:29.707911
49,Injective Protocol-INJ,$1.76,-5.74%,$107.1m,$4.9m,-34.32%,0.02%,0.05,+0.0100%,+0.0093%,$483.3k,2022-09-13 18:16:29.707911
50,The Graph-GRT,$0.1135,-11.87%,$106.6m,$24.6m,-16.44%,0.10%,0.23,+0.0050%,-0.0111%,$254.6k,2022-09-13 18:16:29.707911
51,THORChain-RUNE,$1.82,-9.10%,$104.0m,$22.2m,-10.59%,0.09%,0.21,+0.0035%,+0.0007%,$228.4k,2022-09-13 18:16:29.707911
52,dYdX-DYDX,$1.49,-4.45%,$100.4m,$32.5m,-4.79%,0.14%,0.32,+0.0067%,+0.0072%,$247.6k,2022-09-13 18:16:29.707911
53,THETA-THETA,$1.12,-5.05%,$96.3m,$22.2m,-2.23%,0.09%,0.23,-0.0051%,-0.0064%,$302.6k,2022-09-13 18:16:29.707911
54,SushiSwap-SUSHI,$1.22,-4.47%,$89.6m,$28.6m,-3.59%,0.12%,0.32,+0.0070%,-0.0096%,$227.8k,2022-09-13 18:16:29.707911
55,1000XEC-1000XEC,$0.0470,+4.78%,$82.0m,$5.4m,+15.17%,0.02%,0.07,+0.0089%,+0.0089%,$110.2k,2022-09-13 18:16:29.707911
56,ConstitutionDAO-PEOPLE,$0.0213,-7.37%,$80.8m,$23.0m,-11.08%,0.10%,0.28,+0.0009%,+0.0004%,$193.6k,2022-09-13 18:16:29.707911
57,Tezos-XTZ,$1.57,-4.61%,$79.9m,$28.3m,-8.55%,0.12%,0.35,+0.0023%,-0.0075%,$166.9k,2022-09-13 18:16:29.707911
58,Algorand-ALGO,$0.3027,-5.67%,$76.8m,$29.4m,-7.71%,0.12%,0.38,-0.0039%,+0.0133%,$101.3k,2022-09-13 18:16:29.707911
59,yearn.finance-YFI,"$9,335.76",-6.22%,$76.5m,$31.6m,-3.82%,0.13%,0.41,-0.0051%,-0.0195%,$176.8k,2022-09-13 18:16:29.707911
60,iExec RLC-RLC,$1.30,-3.23%,$73.8m,$6.7m,+1.92%,0.03%,0.09,-0.0175%,-0.0259%,$166.6k,2022-09-13 18:16:29.707911
61,ZCash-ZEC,$60.63,-4.89%,$71.9m,$21.3m,-3.89%,0.09%,0.30,-0.0042%,-0.0018%,$229.2k,2022-09-13 18:16:29.707911
62,Compound-COMP,$53.43,-1.77%,$71.7m,$24.9m,-4.45%,0.10%,0.35,-0.0026%,-0.0321%,$198.0k,2022-09-13 18:16:29.707911
63,Synthetix Network Token-SNX,$2.80,-5.31%,$67.6m,$30.0m,-4.16%,0.13%,0.44,-0.0153%,-0.0335%,$118.4k,2022-09-13 18:16:29.707911
64,Project Galaxy-GAL,$2.75,-6.40%,$64.1m,$14.7m,-11.82%,0.06%,0.23,-0.0054%,-0.0083%,$351.5k,2022-09-13 18:16:29.707911
65,Audius-AUDIO,$0.2619,-9.92%,$64.0m,$8.3m,-3.41%,0.03%,0.13,-0.0042%,-0.0181%,$198.6k,2022-09-13 18:16:29.707911
66,Harmony-ONE,$0.0212,-5.58%,$61.9m,$15.1m,-5.07%,0.06%,0.24,+0.0039%,-0.0096%,$154.7k,2022-09-13 18:16:29.707911
67,Zilliqa-ZIL,$0.0351,-6.23%,$61.6m,$21.7m,-7.01%,0.09%,0.35,+0.0046%,+0.0069%,$86.6k,2022-09-13 18:16:29.707911
68,IOST-IOST,$0.0128,-3.73%,$61.0m,$11.7m,+6.18%,0.05%,0.19,-0.0114%,-0.0214%,$156.8k,2022-09-13 18:16:29.707911
69,Stellar Lumens-XLM,$0.1066,-6.55%,$57.3m,$36.9m,-11.12%,0.16%,0.64,-0.0108%,-0.0097%,$71.9k,2022-09-13 18:16:29.707911
70,Elrond-EGLD,$49.69,-4.78%,$56.1m,$15.1m,-5.92%,0.06%,0.27,-0.0010%,-0.0079%,$118.3k,2022-09-13 18:16:29.707911
71,Flow (Dapper labs)-FLOW,$1.92,-8.79%,$55.5m,$22.2m,-11.17%,0.09%,0.40,+0.0043%,+0.0039%,$172.2k,2022-09-13 18:16:29.707911
72,1inch-1INCH,$0.6172,-5.34%,$54.6m,$19.8m,-3.99%,0.08%,0.36,+0.0077%,-0.0222%,$101.4k,2022-09-13 18:16:29.707911
73,BinaryX-BNX,$162.73,+4.54%,$53.4m,$36.7m,+10.38%,0.15%,0.69,+0.0100%,+0.0100%,$405.7k,2022-09-13 18:16:29.707911
74,Dash-DASH,$44.56,-6.82%,$47.2m,$12.8m,-8.99%,0.05%,0.27,+0.0039%,-0.0035%,$145.6k,2022-09-13 18:16:29.707911
75,Enjin Coin-ENJ,$0.5054,-6.37%,$46.6m,$14.4m,-5.51%,0.06%,0.31,+0.0002%,-0.0041%,$107.6k,2022-09-13 18:16:29.707911
76,Lido DAO Token-LDO,$1.84,-8.71%,$45.8m,$17.3m,-12.76%,0.07%,0.38,-0.0068%,-0.0112%,$69.2k,2022-09-13 18:16:29.707911
77,VeChain-VET,$0.0239,-7.00%,$45.8m,$16.9m,-6.44%,0.07%,0.37,+0.0080%,-0.0382%,$166.1k,2022-09-13 18:16:29.707911
78,NEM-XEM,$0.0433,-6.81%,$45.2m,$7.8m,-14.71%,0.03%,0.17,-0.0031%,-0.0044%,$79.7k,2022-09-13 18:16:29.707911
79,Tether-USDT,$1.00,+0.00%,$44.6m,$291.5m,+4.82%,1.23%,6.54,-0.0003%,-0.0003%,$16.0,2022-09-13 18:16:29.707911
80,Holo-HOT,$0.0021,-6.31%,$43.1m,$5.1m,-19.76%,0.02%,0.12,+0.0019%,+0.0032%,$138.8k,2022-09-13 18:16:29.707911
81,Serum-SRM,$0.8204,-5.07%,$42.1m,$24.0m,-11.85%,0.10%,0.57,+0.0017%,-0.0023%,$86.8k,2022-09-13 18:16:29.707911
82,Jasmy-JASMY,$0.0086,-5.16%,$39.0m,$14.1m,-6.99%,0.06%,0.36,+0.0057%,+0.0065%,$117.9k,2022-09-13 18:16:29.707911
83,Kusama-KSM,$48.09,-7.76%,$38.0m,$15.1m,-2.31%,0.06%,0.40,-0.0225%,-0.0036%,$67.3k,2022-09-13 18:16:29.707911
84,Flamingo-FLM,$0.1108,-5.40%,$38.0m,$17.2m,-4.62%,0.07%,0.45,-0.0923%,-0.0484%,$91.6k,2022-09-13 18:16:29.707911
85,Loopring-LRC,$0.3385,-4.24%,$37.9m,$13.4m,-7.54%,0.06%,0.35,+0.0033%,+0.0056%,$31.4k,2022-09-13 18:16:29.707911
86,Balancer-BAL,$6.66,-7.24%,$37.6m,$13.0m,-8.92%,0.05%,0.35,-0.0150%,-0.0047%,$96.6k,2022-09-13 18:16:29.707911
87,NEO-NEO,$9.15,-7.45%,$37.4m,$12.9m,-11.37%,0.05%,0.34,-0.0077%,-0.0246%,$58.7k,2022-09-13 18:16:29.707911
88,Oasis Network-ROSE,$0.0609,-5.95%,$37.1m,$11.8m,-8.41%,0.05%,0.32,+0.0073%,+0.0070%,$71.7k,2022-09-13 18:16:29.707911
89,Pundi X-PUNDIX,$0.7155,+28.13%,$36.0m,$3.1m,+188.02%,0.01%,0.09,-0.2797%,-0.3115%,$195.1k,2022-09-13 18:16:29.707911
90,Celsius-CEL,$1.46,+0.34%,$35.2m,$22.3m,+6.40%,0.09%,0.63,-0.0260%,-0.0371%,$164.6k,2022-09-13 18:16:29.707911
91,OmiseGO-OMG,$1.83,-5.49%,$35.1m,$12.5m,-5.78%,0.05%,0.36,-0.0021%,-0.0060%,$46.3k,2022-09-13 18:16:29.707911
92,FOOTBALL-FOOTBALL,"$1,084.19",-1.84%,$34.8m,$8.4m,+4.45%,0.04%,0.24,+0.0100%,+0.0100%,$104.8k,2022-09-13 18:16:29.707911
93,Ankr-ANKR,$0.0350,-7.09%,$32.8m,$12.2m,-2.96%,0.05%,0.37,+0.0015%,+0.0015%,$128.1k,2022-09-13 18:16:29.707911
94,Litentry-LIT,$0.7010,-2.77%,$32.4m,$4.9m,-4.11%,0.02%,0.15,+0.0100%,+0.0100%,$60.3k,2022-09-13 18:16:29.707911
95,Chromia-CHR,$0.1682,-8.71%,$32.0m,$7.7m,-6.21%,0.03%,0.24,+0.0068%,+0.0068%,$90.2k,2022-09-13 18:16:29.707911
96,Storj-STORJ,$0.5245,-5.87%,$31.1m,$10.2m,-8.32%,0.04%,0.33,+0.0080%,+0.0036%,$57.8k,2022-09-13 18:16:29.707911
97,Reserve Rights-RSR,$0.0059,-6.82%,$29.4m,$12.6m,-4.10%,0.05%,0.43,-0.0008%,-0.0075%,$50.5k,2022-09-13 18:16:29.707911
98,MyNeighborAlice-ALICE,$2.06,-5.68%,$29.3m,$9.9m,-5.91%,0.04%,0.34,+0.0067%,+0.0067%,$104.2k,2022-09-13 18:16:29.707911
99,Wootrade-WOO,$0.1534,-6.37%,$29.1m,$4.1m,+8.10%,0.02%,0.14,+0.0100%,+0.0100%,$69.3k,2022-09-13 18:16:29.707911
100,Ren-REN,$0.1228,-8.96%,$27.8m,$7.8m,-11.41%,0.03%,0.28,+0.0055%,-0.0022%,$67.2k,2022-09-13 18:16:29.707911
101,Kava-KAVA,$1.57,-7.64%,$27.8m,$9.9m,-3.10%,0.04%,0.36,-0.0095%,-0.0114%,$62.9k,2022-09-13 18:16:29.707911
102,0x-ZRX,$0.2977,-6.63%,$27.0m,$8.4m,-7.02%,0.04%,0.31,-0.0014%,-0.0060%,$52.6k,2022-09-13 18:16:29.707911
103,Gitcoin-GTC,$2.08,-5.67%,$26.3m,$5.0m,-1.61%,0.02%,0.19,+0.0100%,+0.0067%,$117.8k,2022-09-13 18:16:29.707911
104,DFI.Money-YFII,$956.49,-4.78%,$25.6m,$16.1m,-10.06%,0.07%,0.63,-0.3382%,-0.2672%,$225.2k,2022-09-13 18:16:29.707911
105,Swipe-SXP,$0.3646,-6.23%,$25.5m,$8.8m,-5.14%,0.04%,0.35,+0.0070%,+0.0078%,$32.1k,2022-09-13 18:16:29.707911
106,Metal-MTL,$1.18,-6.59%,$25.4m,$6.1m,-16.58%,0.03%,0.24,-0.0086%,-0.0195%,$89.0k,2022-09-13 18:16:29.707911
107,Immutable X-IMX,$0.8209,-4.28%,$25.0m,$8.5m,-8.69%,0.04%,0.34,+0.0054%,-0.0012%,$53.6k,2022-09-13 18:16:29.707911
108,Iota-IOTA,$0.2753,-5.36%,$23.9m,$9.8m,-6.93%,0.04%,0.41,-0.0029%,-0.0116%,$46.3k,2022-09-13 18:16:29.707911
109,Arweave-AR,$10.01,-8.23%,$23.8m,$11.4m,-9.78%,0.05%,0.48,-0.0007%,-0.0007%,$66.8k,2022-09-13 18:16:29.707911
110,Maker-MKR,$709.94,-3.97%,$23.8m,$15.2m,-5.69%,0.06%,0.64,-0.0097%,-0.0234%,$67.4k,2022-09-13 18:16:29.707911
111,Basic Attention Token-BAT,$0.3313,-6.33%,$23.8m,$10.3m,-6.93%,0.04%,0.43,+0.0033%,-0.0052%,$82.1k,2022-09-13 18:16:29.707911
112,Bitcoin SV-BSV,$52.33,-4.39%,$23.7m,$32.5m,-4.24%,0.14%,1.37,-0.0166%,-0.0197%,$70.6k,2022-09-13 18:16:29.707911
113,Qtum-QTUM,$3.09,-6.62%,$23.6m,$14.7m,-7.37%,0.06%,0.62,+0.0003%,-0.0082%,$75.1k,2022-09-13 18:16:29.707911
114,Linear-LINA,$0.0082,-6.07%,$23.6m,$4.7m,-15.54%,0.02%,0.20,+0.0061%,+0.0064%,$69.1k,2022-09-13 18:16:29.707911
115,Raydium-RAY,$0.6243,-8.08%,$23.6m,$8.1m,-9.61%,0.03%,0.34,-0.0182%,-0.0194%,$115.2k,2022-09-13 18:16:29.707911
116,Coin98-C98,$0.4191,-4.63%,$23.0m,$12.5m,-7.39%,0.05%,0.54,+0.0070%,+0.0072%,$47.2k,2022-09-13 18:16:29.707911
117,BitDAO-BIT,$0.5834,-6.29%,$22.9m,$23.1m,-3.56%,0.10%,1.01,-0.0015%,-0.0028%,$105.3k,2022-09-13 18:16:29.707911
118,Ontology-ONT,$0.2350,-5.71%,$22.6m,$7.4m,-12.45%,0.03%,0.33,-0.0075%,-0.0315%,$48.7k,2022-09-13 18:16:29.707911
119,Bella Protocol-BEL,$0.6366,-5.25%,$22.3m,$3.6m,-22.03%,0.01%,0.16,+0.0007%,+0.0004%,$44.9k,2022-09-13 18:16:29.707911
120,StormX-STMX,$0.0078,-6.25%,$21.9m,$3.6m,+3.60%,0.02%,0.16,+0.0077%,+0.0064%,$64.2k,2022-09-13 18:16:29.707911
121,CertiK-CTK,$0.9446,-6.63%,$21.0m,$7.2m,-3.21%,0.03%,0.34,-0.0248%,-0.0325%,$66.5k,2022-09-13 18:16:29.707911
122,Internet Computer-ICP,$6.71,-3.76%,$21.0m,$14.0m,-4.84%,0.06%,0.67,+0.0224%,+0.0241%,$38.3k,2022-09-13 18:16:29.707911
123,Dent-DENT,$0.0010,-5.41%,$20.5m,$5.0m,-10.03%,0.02%,0.24,-0.0103%,-0.0098%,$120.1k,2022-09-13 18:16:29.707911
124,SKALE Network-SKL,$0.0525,-6.46%,$20.4m,$7.4m,+3.48%,0.03%,0.36,+0.0061%,+0.0065%,$94.1k,2022-09-13 18:16:29.707911
125,Bluzelle-BLZ,$0.0826,-6.24%,$20.0m,$5.1m,-5.33%,0.02%,0.26,+0.0100%,+0.0100%,$91.2k,2022-09-13 18:16:29.707911
126,BakeryToken-BAKE,$0.2506,-4.46%,$19.7m,$4.5m,-10.85%,0.02%,0.23,+0.0100%,+0.0100%,$70.0k,2022-09-13 18:16:29.707911
127,Coti-COTI,$0.0946,-6.99%,$19.3m,$4.4m,-10.12%,0.02%,0.23,+0.0086%,+0.0026%,$86.3k,2022-09-13 18:16:29.707911
128,API3-API3,$1.78,-4.98%,$18.9m,$5.8m,-0.21%,0.02%,0.30,-0.0527%,-0.0292%,$74.8k,2022-09-13 18:16:29.707911
129,Ocean Protocol-OCEAN,$0.1677,-6.70%,$18.4m,$3.6m,-10.18%,0.02%,0.20,+0.0100%,+0.0100%,$59.6k,2022-09-13 18:16:29.707911
130,Cartesi-CTSI,$0.1475,-3.35%,$17.5m,$3.2m,-1.43%,0.01%,0.18,-0.0153%,-0.0173%,$16.4k,2022-09-13 18:16:29.707911
131,Mask Network-MASK,$1.34,-5.60%,$17.5m,$7.0m,-4.31%,0.03%,0.40,-0.0078%,+0.0083%,$33.0k,2022-09-13 18:16:29.707911
132,Celer Network-CELR,$0.0173,-7.27%,$17.0m,$4.9m,-2.37%,0.02%,0.29,+0.0100%,+0.0100%,$45.8k,2022-09-13 18:16:29.707911
133,Binance BTCDOM Index-BTCDOM,"$1,209.70",-1.73%,$16.3m,$10.4m,-2.89%,0.04%,0.64,+0.0100%,-0.0079%,$12.4k,2022-09-13 18:16:29.707911
134,Origin Protocol-OGN,$0.1664,-6.30%,$16.3m,$7.0m,-7.22%,0.03%,0.43,+0.0100%,+0.0100%,$98.8k,2022-09-13 18:16:29.707911
135,Band Protocol-BAND,$1.31,-4.22%,$16.2m,$5.5m,-4.84%,0.02%,0.34,-0.0006%,-0.0104%,$56.0k,2022-09-13 18:16:29.707911
136,Step App-FITFI,$0.0719,-8.58%,$16.0m,$2.5m,-13.00%,0.01%,0.15,-0.0006%,+0.0025%,$61.8k,2022-09-13 18:16:29.707911
137,Celo-CELO,$0.8194,-6.10%,$15.9m,$8.9m,-9.42%,0.04%,0.56,+0.0012%,+0.0012%,$74.6k,2022-09-13 18:16:29.707911
138,Civic-CVC,$0.1428,-5.47%,$15.8m,$6.4m,-7.98%,0.03%,0.40,+0.0007%,+0.0278%,$53.5k,2022-09-13 18:16:29.707911
139,Horizen-ZEN,$15.22,-7.71%,$15.7m,$6.7m,-5.14%,0.03%,0.42,-0.0087%,-0.0118%,$34.7k,2022-09-13 18:16:29.707911
140,Adventure Gold-AGLD,$0.4321,+5.75%,$14.4m,$3.3m,+26.31%,0.01%,0.23,-0.0387%,-0.0725%,$33.0k,2022-09-13 18:16:29.707911
141,Livepeer-LPT,$10.12,-4.89%,$13.6m,$7.0m,-1.74%,0.03%,0.51,-0.0025%,+0.0013%,$29.2k,2022-09-13 18:16:29.707911
142,NKN-NKN,$0.0984,-5.58%,$13.6m,$2.7m,-5.95%,0.01%,0.20,+0.0100%,+0.0074%,$35.6k,2022-09-13 18:16:29.707911
143,Alpha Finance Lab-ALPHA,$0.1194,-6.34%,$13.4m,$5.2m,-9.15%,0.02%,0.39,-0.0048%,+0.0017%,$40.5k,2022-09-13 18:16:29.707911
144,Icon-ICX,$0.2698,-7.50%,$12.5m,$4.1m,-13.43%,0.02%,0.33,-0.0181%,-0.0270%,$28.7k,2022-09-13 18:16:29.707911
145,TomoChain-TOMO,$0.4980,-4.76%,$12.3m,$3.3m,-3.52%,0.01%,0.27,+0.0019%,-0.0002%,$40.6k,2022-09-13 18:16:29.707911
146,Aragon-ANT,$1.78,-7.35%,$12.3m,$4.9m,-12.93%,0.02%,0.40,+0.0102%,-0.0082%,$43.0k,2022-09-13 18:16:29.707911
147,Mines of Dalarnia-DAR,$0.2378,-5.25%,$11.8m,$3.3m,-6.29%,0.01%,0.28,+0.0100%,+0.0100%,$59.0k,2022-09-13 18:16:29.707911
148,SafePal-SFP,$0.3732,-7.69%,$10.3m,$4.3m,-12.93%,0.02%,0.42,-0.0239%,-0.0426%,$52.1k,2022-09-13 18:16:29.707911
149,IoTeX-IOTX,$0.0357,-0.87%,$10.2m,$6.3m,-1.71%,0.03%,0.61,+0.0100%,+0.0100%,$26.8k,2022-09-13 18:16:29.707911
150,LooksRare-LOOKS,$0.2743,-5.73%,$9.7m,$12.5m,-7.47%,0.05%,1.29,-0.0157%,-0.0261%,$20.7k,2022-09-13 18:16:29.707911
151,Klaytn-KLAY,$0.2202,-2.70%,$8.7m,$5.3m,-5.78%,0.02%,0.61,-0.0372%,-0.0377%,$90.9k,2022-09-13 18:16:29.707911
152,Automata Network-ATA,$0.1550,-6.23%,$8.5m,$2.3m,-2.50%,0.01%,0.27,+0.0100%,+0.0100%,$23.9k,2022-09-13 18:16:29.707911
153,ARPA Chain-ARPA,$0.0374,-4.27%,$8.4m,$3.2m,-4.13%,0.01%,0.38,-0.0224%,-0.0267%,$16.3k,2022-09-13 18:16:29.707911
154,TerraClassicUSD-USTC,$0.0459,+2.49%,$8.2m,$1.2m,+2.81%,0.00%,0.14,-0.0017%,-0.0082%,$14.2k,2022-09-13 18:16:29.707911
155,Astar-ASTR,$0.0408,-0.16%,$8.0m,$1.1m,-0.22%,0.00%,0.13,+0.0512%,-0.0121%,$28.6k,2022-09-13 18:16:29.707911
156,DigiByte-DGB,$0.0102,-6.00%,$7.9m,$3.6m,-3.63%,0.01%,0.45,+0.0077%,-0.0183%,$22.6k,2022-09-13 18:16:29.707911
157,Crypto.com Coin-CRO,$0.1133,-7.95%,$7.4m,$11.6m,-9.36%,0.05%,1.57,+0.0025%,-0.0140%,$76.0k,2022-09-13 18:16:29.707911
