,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
29,The Sandbox-SAND,$0.9041,-6.50%,$258.2m,$68.7m,-7.68%,0.29%,0.27,+0.0085%,+0.0043%,$774.1k,2022-09-13 17:16:27.664878
30,1000SHIB-1000SHIB,$0.0123,-3.59%,$257.3m,$41.0m,-13.20%,0.17%,0.16,-0.0034%,-0.0061%,$734.0k,2022-09-13 17:16:27.664878
31,Axie Infinity-AXS,$14.76,-5.64%,$235.2m,$80.0m,+1.98%,0.33%,0.34,-0.0266%,-0.0089%,$608.3k,2022-09-13 17:16:27.664878
32,Aave-AAVE,$85.80,-6.01%,$228.7m,$42.1m,-11.28%,0.18%,0.18,+0.0069%,+0.0064%,$162.2k,2022-09-13 17:16:27.664878
33,Unifi Protocol DAO-UNFI,$7.34,-5.04%,$202.7m,$15.7m,-4.39%,0.07%,0.08,+0.0100%,+0.0100%,$336.6k,2022-09-13 17:16:27.664878
34,Helium-HNT,$4.76,-6.56%,$178.0m,$18.5m,-11.16%,0.08%,0.10,+0.0065%,+0.0058%,$514.3k,2022-09-13 17:16:27.664878
35,Fantom-FTM,$0.2552,-4.76%,$177.6m,$44.8m,-6.58%,0.19%,0.25,+0.0076%,+0.0089%,$335.7k,2022-09-13 17:16:27.664878
36,Uniswap-UNI,$6.23,-7.99%,$155.6m,$46.9m,-11.91%,0.20%,0.30,-0.0124%,-0.0166%,$247.0k,2022-09-13 17:16:27.664878
37,Hedera-HBAR,$0.0666,-1.22%,$154.4m,$15.0m,+24.44%,0.06%,0.10,-0.0032%,+0.0019%,$502.0k,2022-09-13 17:16:27.664878
38,Waves-WAVES,$4.49,-6.34%,$143.8m,$48.0m,-9.29%,0.20%,0.33,+0.0050%,+0.0051%,$312.0k,2022-09-13 17:16:27.664878
39,Monero-XMR,$152.45,-4.63%,$132.4m,$43.4m,-5.25%,0.18%,0.33,-0.0041%,-0.0001%,$190.2k,2022-09-13 17:16:27.664878
40,SHIBA INU-SHIB,$0.0000,-3.64%,$127.6m,$21.8m,-9.37%,0.09%,0.17,+0.0042%,+0.0043%,$623.3k,2022-09-13 17:16:27.664878
41,Decentraland-MANA,$0.7536,-5.22%,$127.2m,$39.4m,-3.52%,0.16%,0.31,+0.0057%,+0.0073%,$389.1k,2022-09-13 17:16:27.664878
42,FTX Token-FTT,$26.78,-4.19%,$125.3m,$71.7m,+1.21%,0.30%,0.57,+0.0046%,+0.0047%,$457.0k,2022-09-13 17:16:27.664878
43,The Graph-GRT,$0.1136,-10.03%,$120.8m,$24.7m,-15.03%,0.10%,0.20,+0.0048%,-0.0114%,$305.6k,2022-09-13 17:16:27.664878
44,Gala-GALA,$0.0488,-4.01%,$118.1m,$33.0m,-5.50%,0.14%,0.28,+0.0050%,+0.0022%,$235.7k,2022-09-13 17:16:27.664878
45,Kyber Network Crystal-KNC,$1.94,+1.47%,$117.9m,$24.5m,+6.86%,0.10%,0.21,-0.0110%,+0.0002%,$231.2k,2022-09-13 17:16:27.664878
46,Tron-TRX,$0.0615,-2.98%,$114.0m,$136.4m,-2.80%,0.57%,1.20,-0.0336%,-0.0514%,$87.7k,2022-09-13 17:16:27.664878
47,Tellor-TRB,$15.62,-4.92%,$113.9m,$30.0m,-8.05%,0.13%,0.26,-0.1876%,-0.2206%,$284.1k,2022-09-13 17:16:27.664878
48,Ethereum Name Service-ENS,$14.58,-2.63%,$113.0m,$23.9m,-10.43%,0.10%,0.21,+0.0055%,+0.0100%,$211.0k,2022-09-13 17:16:27.664878
49,Injective Protocol-INJ,$1.76,-4.89%,$108.2m,$5.0m,-33.18%,0.02%,0.05,+0.0042%,+0.0042%,$482.8k,2022-09-13 17:16:27.664878
50,THORChain-RUNE,$1.83,-8.30%,$104.3m,$22.3m,-8.72%,0.09%,0.21,+0.0036%,+0.0028%,$225.1k,2022-09-13 17:16:27.664878
51,Stargate Finance-STG,$0.6531,+1.62%,$104.1m,$13.7m,+0.66%,0.06%,0.13,+0.0053%,+0.0037%,$210.4k,2022-09-13 17:16:27.664878
52,dYdX-DYDX,$1.49,-3.80%,$101.8m,$32.4m,-4.99%,0.14%,0.32,+0.0064%,+0.0061%,$247.3k,2022-09-13 17:16:27.664878
53,THETA-THETA,$1.12,-4.69%,$97.0m,$22.2m,-2.82%,0.09%,0.23,-0.0050%,-0.0057%,$302.1k,2022-09-13 17:16:27.664878
54,SushiSwap-SUSHI,$1.22,-4.29%,$89.3m,$28.7m,-3.68%,0.12%,0.32,+0.0071%,-0.0021%,$202.2k,2022-09-13 17:16:27.664878
55,ConstitutionDAO-PEOPLE,$0.0212,-6.74%,$82.9m,$22.8m,-12.33%,0.10%,0.28,-0.0010%,+0.0006%,$196.0k,2022-09-13 17:16:27.664878
56,1000XEC-1000XEC,$0.0463,+3.63%,$80.6m,$5.3m,+10.50%,0.02%,0.07,+0.0100%,+0.0100%,$110.2k,2022-09-13 17:16:27.664878
57,yearn.finance-YFI,"$9,342.38",-5.46%,$76.8m,$31.7m,-5.22%,0.13%,0.41,-0.0050%,-0.0148%,$171.6k,2022-09-13 17:16:27.664878
58,Algorand-ALGO,$0.3030,-5.42%,$76.7m,$29.3m,-8.26%,0.12%,0.38,-0.0041%,+0.0134%,$101.3k,2022-09-13 17:16:27.664878
59,ZCash-ZEC,$60.63,-4.45%,$72.6m,$21.4m,-3.57%,0.09%,0.30,-0.0063%,-0.0028%,$228.3k,2022-09-13 17:16:27.664878
60,iExec RLC-RLC,$1.31,-1.11%,$72.5m,$6.8m,+5.17%,0.03%,0.09,-0.0175%,-0.0167%,$154.8k,2022-09-13 17:16:27.664878
61,Compound-COMP,$52.57,-2.47%,$71.2m,$24.6m,-5.72%,0.10%,0.34,+0.0010%,-0.0238%,$197.9k,2022-09-13 17:16:27.664878
62,Tezos-XTZ,$1.57,-4.34%,$69.9m,$28.1m,-9.51%,0.12%,0.40,+0.0001%,-0.0136%,$165.7k,2022-09-13 17:16:27.664878
63,Synthetix Network Token-SNX,$2.81,-4.28%,$67.7m,$30.0m,-3.77%,0.13%,0.44,-0.0137%,-0.0229%,$118.0k,2022-09-13 17:16:27.664878
64,Project Galaxy-GAL,$2.77,-5.79%,$64.8m,$14.8m,-10.52%,0.06%,0.23,-0.0056%,-0.0084%,$362.9k,2022-09-13 17:16:27.664878
65,Audius-AUDIO,$0.2612,-8.73%,$64.1m,$8.3m,-2.28%,0.03%,0.13,+0.0005%,-0.0006%,$198.4k,2022-09-13 17:16:27.664878
66,Harmony-ONE,$0.0211,-6.26%,$63.3m,$15.1m,-6.58%,0.06%,0.24,+0.0042%,-0.0043%,$152.4k,2022-09-13 17:16:27.664878
67,Zilliqa-ZIL,$0.0352,-5.71%,$61.6m,$21.6m,-7.49%,0.09%,0.35,+0.0046%,+0.0078%,$86.6k,2022-09-13 17:16:27.664878
68,IOST-IOST,$0.0129,-3.06%,$60.8m,$11.8m,+7.09%,0.05%,0.19,-0.0119%,-0.0183%,$156.8k,2022-09-13 17:16:27.664878
69,Holo-HOT,$0.0021,-2.00%,$59.6m,$5.1m,+2.51%,0.02%,0.09,+0.0040%,+0.0052%,$179.3k,2022-09-13 17:16:27.664878
70,Stellar Lumens-XLM,$0.1073,-5.38%,$57.3m,$37.3m,-9.65%,0.16%,0.65,-0.0132%,-0.0139%,$71.9k,2022-09-13 17:16:27.664878
71,Elrond-EGLD,$49.64,-4.84%,$56.3m,$15.1m,-5.52%,0.06%,0.27,-0.0010%,-0.0042%,$118.2k,2022-09-13 17:16:27.664878
72,Flow (Dapper labs)-FLOW,$1.93,-8.12%,$55.9m,$22.3m,-11.61%,0.09%,0.40,+0.0041%,+0.0041%,$172.3k,2022-09-13 17:16:27.664878
73,1inch-1INCH,$0.6175,-5.01%,$55.2m,$19.8m,-4.73%,0.08%,0.36,+0.0061%,-0.0201%,$102.0k,2022-09-13 17:16:27.664878
74,BinaryX-BNX,$161.71,+3.33%,$52.3m,$36.3m,+8.48%,0.15%,0.69,+0.0100%,+0.0100%,$399.0k,2022-09-13 17:16:27.664878
75,Enjin Coin-ENJ,$0.5069,-6.19%,$47.9m,$14.3m,-7.62%,0.06%,0.30,+0.0003%,-0.0016%,$124.4k,2022-09-13 17:16:27.664878
76,Dash-DASH,$44.62,-6.60%,$47.8m,$12.7m,-10.33%,0.05%,0.27,+0.0039%,-0.0028%,$145.6k,2022-09-13 17:16:27.664878
77,VeChain-VET,$0.0240,-6.12%,$46.5m,$17.0m,-5.86%,0.07%,0.37,+0.0081%,-0.0302%,$166.1k,2022-09-13 17:16:27.664878
78,Lido DAO Token-LDO,$1.81,-9.66%,$45.5m,$16.9m,-13.56%,0.07%,0.37,-0.0100%,-0.0082%,$68.7k,2022-09-13 17:16:27.664878
79,Tether-USDT,$1.00,-0.01%,$44.6m,$291.5m,+4.85%,1.22%,6.53,-0.0001%,-0.0002%,$16.0,2022-09-13 17:16:27.664878
80,Serum-SRM,$0.8217,-4.49%,$43.2m,$24.1m,-11.55%,0.10%,0.56,+0.0020%,+0.0051%,$86.8k,2022-09-13 17:16:27.664878
81,Jasmy-JASMY,$0.0086,-4.69%,$39.4m,$14.1m,-6.98%,0.06%,0.36,+0.0056%,+0.0071%,$117.8k,2022-09-13 17:16:27.664878
82,Loopring-LRC,$0.3389,-3.83%,$38.5m,$13.4m,-8.00%,0.06%,0.35,+0.0034%,+0.0082%,$31.4k,2022-09-13 17:16:27.664878
83,Balancer-BAL,$6.67,-6.81%,$38.5m,$13.0m,-7.91%,0.05%,0.34,-0.0143%,-0.0023%,$96.6k,2022-09-13 17:16:27.664878
84,Flamingo-FLM,$0.1109,-5.11%,$38.3m,$17.2m,-4.53%,0.07%,0.45,-0.0922%,-0.0498%,$84.6k,2022-09-13 17:16:27.664878
85,NEO-NEO,$9.17,-6.82%,$38.1m,$13.0m,-10.95%,0.05%,0.34,-0.0086%,-0.0288%,$58.7k,2022-09-13 17:16:27.664878
86,Kusama-KSM,$48.27,-7.35%,$38.1m,$14.9m,-4.55%,0.06%,0.39,-0.0222%,-0.0007%,$65.2k,2022-09-13 17:16:27.664878
87,NEM-XEM,$0.0436,-6.45%,$37.9m,$7.7m,-15.34%,0.03%,0.20,-0.0031%,-0.0071%,$77.9k,2022-09-13 17:16:27.664878
88,Oasis Network-ROSE,$0.0610,-5.67%,$37.4m,$11.8m,-9.37%,0.05%,0.32,+0.0076%,+0.0073%,$72.5k,2022-09-13 17:16:27.664878
89,Celsius-CEL,$1.47,+2.48%,$35.7m,$22.6m,+8.77%,0.09%,0.63,-0.0276%,-0.0346%,$164.9k,2022-09-13 17:16:27.664878
90,Pundi X-PUNDIX,$0.7230,+31.29%,$35.4m,$3.1m,+188.44%,0.01%,0.09,-0.1746%,-0.2060%,$185.3k,2022-09-13 17:16:27.664878
91,OmiseGO-OMG,$1.84,-5.11%,$35.2m,$12.7m,-4.93%,0.05%,0.36,-0.0033%,-0.0090%,$46.1k,2022-09-13 17:16:27.664878
92,FOOTBALL-FOOTBALL,"$1,095.35",-0.49%,$34.5m,$8.5m,+5.89%,0.04%,0.25,+0.0100%,+0.0100%,$104.7k,2022-09-13 17:16:27.664878
93,Litentry-LIT,$0.6995,-2.58%,$32.7m,$4.9m,-2.14%,0.02%,0.15,+0.0100%,+0.0100%,$60.3k,2022-09-13 17:16:27.664878
94,Ankr-ANKR,$0.0351,-6.72%,$32.3m,$12.1m,-4.15%,0.05%,0.37,+0.0084%,+0.0084%,$112.8k,2022-09-13 17:16:27.664878
95,Chromia-CHR,$0.1682,-8.45%,$32.2m,$7.7m,-7.43%,0.03%,0.24,+0.0058%,+0.0052%,$90.2k,2022-09-13 17:16:27.664878
96,Storj-STORJ,$0.5256,-5.39%,$31.3m,$10.2m,-8.75%,0.04%,0.33,+0.0084%,+0.0056%,$57.8k,2022-09-13 17:16:27.664878
97,Reserve Rights-RSR,$0.0059,-6.72%,$30.1m,$12.5m,-5.67%,0.05%,0.41,-0.0007%,-0.0083%,$50.5k,2022-09-13 17:16:27.664878
98,MyNeighborAlice-ALICE,$2.06,-5.56%,$29.7m,$10.0m,-7.12%,0.04%,0.34,+0.0073%,+0.0064%,$103.9k,2022-09-13 17:16:27.664878
99,Wootrade-WOO,$0.1534,-6.14%,$29.2m,$4.2m,+7.72%,0.02%,0.14,+0.0100%,+0.0100%,$69.3k,2022-09-13 17:16:27.664878
100,Ren-REN,$0.1230,-7.93%,$28.5m,$7.8m,-11.50%,0.03%,0.27,+0.0060%,-0.0063%,$67.2k,2022-09-13 17:16:27.664878
101,Kava-KAVA,$1.58,-7.03%,$27.9m,$9.8m,-4.00%,0.04%,0.35,-0.0074%,-0.0071%,$63.0k,2022-09-13 17:16:27.664878
102,0x-ZRX,$0.2982,-6.37%,$27.5m,$8.5m,-7.25%,0.04%,0.31,-0.0014%,-0.0022%,$52.7k,2022-09-13 17:16:27.664878
103,Gitcoin-GTC,$2.08,-7.62%,$26.9m,$5.0m,-2.43%,0.02%,0.19,+0.0100%,+0.0100%,$118.2k,2022-09-13 17:16:27.664878
104,Metal-MTL,$1.18,-6.06%,$25.9m,$6.1m,-17.14%,0.03%,0.24,-0.0059%,-0.0200%,$91.6k,2022-09-13 17:16:27.664878
105,Immutable X-IMX,$0.8235,-3.31%,$25.2m,$8.6m,-8.40%,0.04%,0.34,+0.0055%,+0.0004%,$52.7k,2022-09-13 17:16:27.664878
106,Swipe-SXP,$0.3662,-5.29%,$25.1m,$8.8m,-4.87%,0.04%,0.35,+0.0073%,+0.0071%,$32.0k,2022-09-13 17:16:27.664878
107,Iota-IOTA,$0.2757,-5.06%,$24.3m,$9.8m,-7.36%,0.04%,0.40,-0.0029%,-0.0055%,$46.3k,2022-09-13 17:16:27.664878
108,Raydium-RAY,$0.6258,-7.56%,$24.2m,$8.1m,-10.63%,0.03%,0.33,-0.0160%,-0.0170%,$115.2k,2022-09-13 17:16:27.664878
109,Linear-LINA,$0.0082,-5.85%,$24.2m,$4.7m,-16.80%,0.02%,0.19,+0.0067%,+0.0057%,$66.9k,2022-09-13 17:16:27.664878
110,Maker-MKR,$711.47,-3.95%,$23.9m,$15.2m,-5.76%,0.06%,0.63,-0.0084%,-0.0155%,$67.3k,2022-09-13 17:16:27.664878
111,Qtum-QTUM,$3.09,-6.18%,$23.9m,$14.7m,-7.02%,0.06%,0.61,+0.0001%,-0.0056%,$75.1k,2022-09-13 17:16:27.664878
112,Bitcoin SV-BSV,$52.44,-4.07%,$23.9m,$32.5m,-4.28%,0.14%,1.36,-0.0164%,-0.0198%,$70.6k,2022-09-13 17:16:27.664878
113,Bella Protocol-BEL,$0.6379,-4.94%,$23.8m,$3.6m,-13.42%,0.01%,0.15,+0.0008%,+0.0001%,$44.9k,2022-09-13 17:16:27.664878
114,DFI.Money-YFII,$951.60,-5.00%,$23.8m,$16.1m,-10.03%,0.07%,0.68,-0.3381%,-0.2953%,$224.3k,2022-09-13 17:16:27.664878
115,Basic Attention Token-BAT,$0.3325,-5.60%,$23.8m,$10.4m,-5.95%,0.04%,0.44,+0.0033%,-0.0080%,$82.1k,2022-09-13 17:16:27.664878
116,Arweave-AR,$10.05,-7.47%,$23.5m,$11.5m,-9.40%,0.05%,0.49,-0.0028%,-0.0034%,$66.8k,2022-09-13 17:16:27.664878
117,Coin98-C98,$0.4186,-5.09%,$23.4m,$12.4m,-8.84%,0.05%,0.53,+0.0066%,+0.0068%,$47.0k,2022-09-13 17:16:27.664878
118,BitDAO-BIT,$0.5807,-6.69%,$23.0m,$23.0m,-2.85%,0.10%,1.00,+0.0013%,+0.0007%,$102.9k,2022-09-13 17:16:27.664878
119,Ontology-ONT,$0.2354,-5.01%,$22.9m,$7.4m,-12.57%,0.03%,0.32,-0.0084%,-0.0389%,$48.7k,2022-09-13 17:16:27.664878
120,StormX-STMX,$0.0078,-5.93%,$22.0m,$3.6m,+2.38%,0.01%,0.16,+0.0073%,+0.0076%,$64.2k,2022-09-13 17:16:27.664878
121,Dent-DENT,$0.0010,-5.51%,$21.4m,$5.0m,-12.22%,0.02%,0.23,-0.0050%,-0.0059%,$120.5k,2022-09-13 17:16:27.664878
122,Internet Computer-ICP,$6.71,-3.10%,$21.3m,$14.0m,-3.95%,0.06%,0.66,+0.0205%,+0.0275%,$38.1k,2022-09-13 17:16:27.664878
123,BakeryToken-BAKE,$0.2516,-4.70%,$21.1m,$4.5m,-5.64%,0.02%,0.21,+0.0100%,+0.0100%,$70.2k,2022-09-13 17:16:27.664878
124,CertiK-CTK,$0.9435,-6.30%,$20.8m,$7.1m,-4.88%,0.03%,0.34,-0.0145%,-0.0189%,$58.2k,2022-09-13 17:16:27.664878
125,SKALE Network-SKL,$0.0527,-5.87%,$20.3m,$7.5m,+3.94%,0.03%,0.37,+0.0061%,+0.0060%,$93.9k,2022-09-13 17:16:27.664878
126,Bluzelle-BLZ,$0.0830,-5.24%,$19.9m,$5.1m,-5.92%,0.02%,0.25,+0.0100%,+0.0100%,$91.2k,2022-09-13 17:16:27.664878
127,Coti-COTI,$0.0946,-5.89%,$19.7m,$4.4m,-8.80%,0.02%,0.22,+0.0086%,+0.0060%,$86.3k,2022-09-13 17:16:27.664878
128,API3-API3,$1.78,-4.89%,$19.0m,$5.7m,-1.55%,0.02%,0.30,-0.0570%,-0.0377%,$74.9k,2022-09-13 17:16:27.664878
129,Ocean Protocol-OCEAN,$0.1687,-5.53%,$18.3m,$3.5m,-14.27%,0.01%,0.19,+0.0100%,+0.0100%,$55.4k,2022-09-13 17:16:27.664878
130,Mask Network-MASK,$1.34,-5.72%,$18.0m,$7.0m,-5.92%,0.03%,0.39,-0.0078%,+0.0124%,$33.0k,2022-09-13 17:16:27.664878
131,Celer Network-CELR,$0.0173,-7.06%,$17.3m,$4.9m,+0.17%,0.02%,0.29,+0.0100%,+0.0100%,$38.4k,2022-09-13 17:16:27.664878
132,Cartesi-CTSI,$0.1487,-2.14%,$16.9m,$3.2m,-1.54%,0.01%,0.19,-0.0171%,-0.0210%,$16.6k,2022-09-13 17:16:27.664878
133,Step App-FITFI,$0.0716,-7.79%,$16.5m,$2.4m,-12.51%,0.01%,0.15,-0.0006%,+0.0033%,$61.8k,2022-09-13 17:16:27.664878
134,Band Protocol-BAND,$1.31,-3.87%,$16.5m,$5.5m,-3.21%,0.02%,0.33,-0.0014%,-0.0138%,$56.0k,2022-09-13 17:16:27.664878
135,Celo-CELO,$0.8193,-5.97%,$16.5m,$8.9m,-10.46%,0.04%,0.54,+0.0013%,+0.0026%,$74.6k,2022-09-13 17:16:27.664878
136,Binance BTCDOM Index-BTCDOM,"$1,210.80",-1.81%,$16.4m,$10.4m,-3.66%,0.04%,0.63,+0.0100%,-0.0151%,$12.4k,2022-09-13 17:16:27.664878
137,Origin Protocol-OGN,$0.1669,-5.55%,$16.3m,$7.0m,-7.20%,0.03%,0.43,+0.0100%,+0.0100%,$98.8k,2022-09-13 17:16:27.664878
138,Civic-CVC,$0.1425,-5.39%,$15.8m,$6.4m,-8.93%,0.03%,0.40,+0.0006%,+0.0318%,$53.6k,2022-09-13 17:16:27.664878
139,Horizen-ZEN,$15.28,-7.15%,$15.7m,$6.7m,-5.57%,0.03%,0.42,-0.0087%,+0.0028%,$34.7k,2022-09-13 17:16:27.664878
140,NKN-NKN,$0.0988,-4.59%,$13.6m,$2.7m,-7.05%,0.01%,0.19,+0.0100%,+0.0083%,$35.6k,2022-09-13 17:16:27.664878
141,Adventure Gold-AGLD,$0.4233,+4.13%,$13.5m,$3.2m,+21.35%,0.01%,0.24,-0.0309%,-0.0311%,$32.6k,2022-09-13 17:16:27.664878
142,Livepeer-LPT,$10.10,-4.40%,$13.5m,$6.8m,-4.55%,0.03%,0.51,-0.0025%,+0.0108%,$29.2k,2022-09-13 17:16:27.664878
143,Alpha Finance Lab-ALPHA,$0.1195,-5.81%,$13.4m,$5.2m,-9.35%,0.02%,0.39,-0.0046%,+0.0035%,$40.6k,2022-09-13 17:16:27.664878
144,Aragon-ANT,$1.79,-6.89%,$12.3m,$4.9m,-14.28%,0.02%,0.40,+0.0102%,-0.0169%,$43.0k,2022-09-13 17:16:27.664878
145,TomoChain-TOMO,$0.4982,-4.50%,$12.3m,$3.3m,-4.56%,0.01%,0.27,+0.0029%,+0.0018%,$40.4k,2022-09-13 17:16:27.664878
146,Icon-ICX,$0.2692,-7.28%,$12.1m,$4.1m,-13.16%,0.02%,0.33,-0.0173%,-0.0221%,$28.7k,2022-09-13 17:16:27.664878
147,Mines of Dalarnia-DAR,$0.2387,-5.72%,$11.9m,$3.4m,-4.67%,0.01%,0.28,+0.0100%,+0.0100%,$59.0k,2022-09-13 17:16:27.664878
148,SafePal-SFP,$0.3727,-7.58%,$10.6m,$4.3m,-14.02%,0.02%,0.41,-0.0209%,-0.0313%,$52.1k,2022-09-13 17:16:27.664878
149,IoTeX-IOTX,$0.0356,-0.72%,$10.1m,$6.2m,-2.91%,0.03%,0.62,+0.0100%,+0.0100%,$25.3k,2022-09-13 17:16:27.664878
150,LooksRare-LOOKS,$0.2737,-5.24%,$9.9m,$12.5m,-7.58%,0.05%,1.26,-0.0194%,-0.0283%,$20.7k,2022-09-13 17:16:27.664878
151,Klaytn-KLAY,$0.2204,-2.85%,$9.0m,$5.3m,-7.65%,0.02%,0.59,-0.0313%,-0.0293%,$90.9k,2022-09-13 17:16:27.664878
152,Automata Network-ATA,$0.1558,-6.00%,$8.7m,$2.3m,-5.95%,0.01%,0.26,+0.0100%,+0.0100%,$23.9k,2022-09-13 17:16:27.664878
153,ARPA Chain-ARPA,$0.0373,-4.27%,$8.3m,$3.2m,-5.00%,0.01%,0.38,-0.0215%,-0.0303%,$16.3k,2022-09-13 17:16:27.664878
154,TerraClassicUSD-USTC,$0.0459,+1.74%,$8.1m,$1.2m,+7.85%,0.01%,0.15,-0.0163%,-0.0061%,$14.2k,2022-09-13 17:16:27.664878
155,Astar-ASTR,$0.0414,+1.97%,$8.1m,$1.1m,+0.26%,0.00%,0.14,+0.0512%,-0.0266%,$29.0k,2022-09-13 17:16:27.664878
156,DigiByte-DGB,$0.0102,-5.53%,$7.9m,$3.6m,-2.92%,0.01%,0.45,+0.0077%,+0.0055%,$22.6k,2022-09-13 17:16:27.664878
157,Crypto.com Coin-CRO,$0.1135,-7.40%,$7.3m,$11.6m,-8.27%,0.05%,1.59,+0.0022%,-0.0136%,$76.0k,2022-09-13 17:16:27.664878
