,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
25,STEPN-GMT,$0.6576,-1.02%,$205.3m,$94.1m,-0.81%,0.42%,0.46,-0.0013%,+0.0008%,$273.6k,2022-09-17 07:16:21.049463
26,Dogecoin-DOGE,$0.0604,+1.36%,$202.4m,$117.0m,-1.35%,0.52%,0.58,-0.0078%,-0.0247%,$252.1k,2022-09-17 07:16:21.049463
27,1000SHIB-1000SHIB,$0.0117,-0.85%,$195.6m,$39.8m,-2.60%,0.18%,0.20,+0.0004%,+0.0065%,$371.8k,2022-09-17 07:16:21.049463
28,Reef-REEF,$0.0051,+5.39%,$170.6m,$21.0m,+14.93%,0.09%,0.12,-0.0781%,-0.1085%,$240.5k,2022-09-17 07:16:21.049463
29,The Sandbox-SAND,$0.8768,+1.84%,$155.3m,$65.5m,+0.05%,0.29%,0.42,+0.0023%,+0.0052%,$196.6k,2022-09-17 07:16:21.049463
30,Curve DAO Token-CRV,$1.05,-0.51%,$148.8m,$54.5m,-0.59%,0.24%,0.37,+0.0239%,+0.0032%,$178.0k,2022-09-17 07:16:21.049463
31,Tellor-TRB,$16.96,+7.34%,$146.4m,$27.4m,-0.54%,0.12%,0.19,+0.0350%,-0.0063%,$188.1k,2022-09-17 07:16:21.049463
32,Coti-COTI,$0.0946,+4.27%,$144.2m,$7.4m,+88.78%,0.03%,0.05,-0.0391%,-0.0166%,$434.2k,2022-09-17 07:16:21.049463
33,ETHPoW-ETHW,$10.49,-17.82%,$139.8m,$11.4m,+3.11k%,0.05%,0.08,-1.2925%,-1.1175%,$2.1m,2022-09-17 07:16:21.049463
34,Ethereum Name Service-ENS,$14.22,-3.69%,$131.9m,$24.5m,-7.21%,0.11%,0.19,-0.0072%,+0.0080%,$85.2k,2022-09-17 07:16:21.049463
35,Helium-HNT,$4.24,+2.43%,$109.6m,$21.5m,-1.22%,0.09%,0.20,+0.0044%,-0.0069%,$169.5k,2022-09-17 07:16:21.049463
36,Axie Infinity-AXS,$12.71,-0.32%,$107.7m,$81.8m,+3.89%,0.36%,0.76,-0.0413%,-0.0147%,$181.6k,2022-09-17 07:16:21.049463
37,Kyber Network Crystal-KNC,$1.94,+0.68%,$104.5m,$28.0m,-6.36%,0.12%,0.27,-0.0568%,+0.0119%,$127.6k,2022-09-17 07:16:21.049463
38,Tron-TRX,$0.0614,+0.07%,$102.7m,$124.0m,-9.24%,0.55%,1.21,-0.0053%,-0.0042%,$2.0k,2022-09-17 07:16:21.049463
39,Aave-AAVE,$79.49,+0.65%,$100.2m,$45.3m,+4.52%,0.20%,0.45,-0.0134%,-0.0060%,$51.6k,2022-09-17 07:16:21.049463
40,BinaryX-BNX,$143.42,-9.60%,$98.7m,$31.1m,-20.94%,0.14%,0.32,+0.0047%,+0.0012%,$294.4k,2022-09-17 07:16:21.049463
41,Coin98-C98,$0.4398,+8.69%,$98.6m,$19.4m,+54.88%,0.09%,0.20,-0.0085%,-0.0074%,$162.4k,2022-09-17 07:16:21.049463
42,Compound-COMP,$53.69,+0.18%,$96.5m,$25.4m,-5.75%,0.11%,0.26,+0.0079%,-0.0100%,$194.9k,2022-09-17 07:16:21.049463
43,Decentraland-MANA,$0.7376,+1.40%,$96.0m,$38.8m,-0.16%,0.17%,0.40,+0.0096%,+0.0067%,$144.7k,2022-09-17 07:16:21.049463
44,Fantom-FTM,$0.2468,+2.00%,$95.4m,$43.8m,+1.73%,0.19%,0.46,+0.0084%,+0.0083%,$66.3k,2022-09-17 07:16:21.049463
45,Uniswap-UNI,$5.90,+0.33%,$95.1m,$46.1m,+5.86%,0.20%,0.48,+0.0051%,-0.0132%,$131.0k,2022-09-17 07:16:21.049463
46,Waves-WAVES,$4.30,+1.61%,$89.8m,$47.9m,+3.26%,0.21%,0.53,+0.0108%,+0.0076%,$89.3k,2022-09-17 07:16:21.049463
47,Unifi Protocol DAO-UNFI,$7.14,+1.87%,$78.4m,$16.7m,-1.96%,0.07%,0.21,+0.0100%,+0.0100%,$29.5k,2022-09-17 07:16:21.049463
48,Celsius-CEL,$1.58,-10.22%,$71.6m,$17.0m,-11.45%,0.08%,0.24,+0.1471%,-0.1055%,$607.7k,2022-09-17 07:16:21.049463
49,Gala-GALA,$0.0480,+0.88%,$69.0m,$33.4m,+0.60%,0.15%,0.48,+0.0056%,+0.0061%,$38.3k,2022-09-17 07:16:21.049463
50,dYdX-DYDX,$1.36,+1.22%,$62.4m,$32.2m,-1.50%,0.14%,0.51,+0.0023%,-0.0002%,$104.2k,2022-09-17 07:16:21.049463
51,yearn.finance-YFI,"$8,789.91",+2.20%,$57.8m,$29.7m,+3.07%,0.13%,0.51,-0.0177%,-0.0278%,$79.6k,2022-09-17 07:16:21.049463
52,Monero-XMR,$150.48,+2.92%,$57.6m,$41.5m,+3.97%,0.18%,0.72,+0.0143%,-0.0019%,$26.8k,2022-09-17 07:16:21.049463
53,Stargate Finance-STG,$0.5682,-2.88%,$56.4m,$13.2m,+0.64%,0.06%,0.23,+0.0064%,+0.0070%,$134.8k,2022-09-17 07:16:21.049463
54,THORChain-RUNE,$1.74,+1.18%,$55.3m,$21.7m,+1.85%,0.10%,0.39,+0.0069%,+0.0050%,$30.2k,2022-09-17 07:16:21.049463
55,iExec RLC-RLC,$1.24,+1.02%,$53.4m,$5.1m,-4.90%,0.02%,0.10,-0.0071%,-0.0762%,$104.8k,2022-09-17 07:16:21.049463
56,ConstitutionDAO-PEOPLE,$0.0205,+3.01%,$51.4m,$25.3m,+3.99%,0.11%,0.49,+0.0095%,+0.0103%,$27.9k,2022-09-17 07:16:21.049463
57,SHIBA INU-SHIB,$0.0000,-0.94%,$50.1m,$20.5m,-0.06%,0.09%,0.41,+0.0031%,+0.0034%,$141.6k,2022-09-17 07:16:21.049463
58,THETA-THETA,$1.09,+0.63%,$45.9m,$21.9m,+2.82%,0.10%,0.48,+0.0116%,+0.0020%,$18.0k,2022-09-17 07:16:21.049463
59,ZCash-ZEC,$57.03,-2.49%,$44.4m,$21.9m,+7.64%,0.10%,0.49,-0.0149%,+0.0217%,$55.8k,2022-09-17 07:16:21.049463
60,Algorand-ALGO,$0.3015,+1.48%,$44.0m,$29.4m,+2.11%,0.13%,0.67,+0.0013%,+0.0102%,$29.7k,2022-09-17 07:16:21.049463
61,SushiSwap-SUSHI,$1.15,+1.92%,$44.0m,$25.5m,-1.51%,0.11%,0.58,+0.0135%,-0.0036%,$25.3k,2022-09-17 07:16:21.049463
62,FOOTBALL-FOOTBALL,$982.76,-3.32%,$43.7m,$8.2m,-18.11%,0.04%,0.19,+0.1636%,+0.1726%,$74.2k,2022-09-17 07:16:21.049463
63,Metal-MTL,$1.16,+2.61%,$43.3m,$6.8m,+25.79%,0.03%,0.16,-0.0014%,-0.0038%,$62.7k,2022-09-17 07:16:21.049463
64,Project Galaxy-GAL,$2.61,+2.33%,$42.4m,$13.0m,+1.47%,0.06%,0.31,+0.0075%,+0.0036%,$34.2k,2022-09-17 07:16:21.049463
65,Synthetix Network Token-SNX,$2.67,+2.22%,$41.4m,$28.3m,+1.41%,0.13%,0.68,-0.0092%,-0.0234%,$29.3k,2022-09-17 07:16:21.049463
66,Stellar Lumens-XLM,$0.1061,+3.56%,$40.1m,$37.0m,+6.01%,0.16%,0.92,+0.0091%,+0.0001%,$14.7k,2022-09-17 07:16:21.049463
67,Lido DAO Token-LDO,$1.79,+2.00%,$38.8m,$18.7m,+6.14%,0.08%,0.48,-0.0252%,-0.0253%,$40.6k,2022-09-17 07:16:21.049463
68,1inch-1INCH,$0.6184,+1.46%,$38.5m,$24.0m,+2.22%,0.11%,0.62,+0.0128%,-0.0145%,$40.7k,2022-09-17 07:16:21.049463
69,Tether-USDT,$0.9999,-0.01%,$38.1m,$303.2m,+1.38%,1.34%,7.96,-0.0003%,-0.0002%,$0.0,2022-09-17 07:16:21.049463
70,The Graph-GRT,$0.1070,-1.55%,$37.0m,$22.5m,-0.57%,0.10%,0.61,-0.0089%,+0.0029%,$104.3k,2022-09-17 07:16:21.049463
71,Tezos-XTZ,$1.52,-0.24%,$36.6m,$26.9m,+0.54%,0.12%,0.73,+0.0058%,-0.0090%,$31.7k,2022-09-17 07:16:21.049463
72,Jasmy-JASMY,$0.0084,-0.01%,$35.9m,$16.2m,+4.04%,0.07%,0.45,+0.0076%,+0.0066%,$44.2k,2022-09-17 07:16:21.049463
73,Kava-KAVA,$1.56,+1.05%,$33.6m,$10.7m,+2.53%,0.05%,0.32,+0.0030%,+0.0062%,$50.4k,2022-09-17 07:16:21.049463
74,Flow (Dapper labs)-FLOW,$1.79,+1.39%,$33.3m,$22.6m,+4.51%,0.10%,0.68,-0.0199%,-0.0026%,$7.6k,2022-09-17 07:16:21.049463
75,Elrond-EGLD,$50.37,+2.93%,$32.7m,$15.5m,+1.29%,0.07%,0.47,+0.0097%,-0.0002%,$49.0k,2022-09-17 07:16:21.049463
76,NEO-NEO,$8.94,-1.81%,$31.3m,$14.4m,+0.89%,0.06%,0.46,-0.0062%,-0.0049%,$18.0k,2022-09-17 07:16:21.049463
77,Arweave-AR,$9.99,+1.79%,$31.1m,$12.1m,+6.83%,0.05%,0.39,+0.0078%,+0.0069%,$25.5k,2022-09-17 07:16:21.049463
78,Enjin Coin-ENJ,$0.5001,+2.02%,$28.8m,$13.5m,+3.90%,0.06%,0.47,+0.0101%,+0.0018%,$9.2k,2022-09-17 07:16:21.049463
79,Oasis Network-ROSE,$0.0612,+1.60%,$27.3m,$11.7m,+0.26%,0.05%,0.43,+0.0070%,+0.0023%,$14.5k,2022-09-17 07:16:21.049463
80,Kusama-KSM,$44.85,+1.97%,$27.1m,$16.6m,+2.63%,0.07%,0.62,-0.0044%,-0.0016%,$33.2k,2022-09-17 07:16:21.049463
81,VeChain-VET,$0.0235,+0.54%,$26.9m,$16.2m,+1.81%,0.07%,0.60,-0.0005%,+0.0063%,$7.6k,2022-09-17 07:16:21.049463
82,BitDAO-BIT,$0.5278,+6.15%,$26.6m,$22.4m,+5.95%,0.10%,0.84,+0.0045%,+0.0023%,$121.7k,2022-09-17 07:16:21.049463
83,Storj-STORJ,$0.5030,+0.94%,$26.1m,$10.5m,+6.33%,0.05%,0.40,-0.0005%,-0.0153%,$9.3k,2022-09-17 07:16:21.049463
84,NEM-XEM,$0.0420,+1.17%,$25.3m,$7.3m,-3.28%,0.03%,0.29,-0.0049%,-0.0098%,$6.1k,2022-09-17 07:16:21.049463
85,Loopring-LRC,$0.3262,+0.64%,$24.8m,$12.9m,-3.03%,0.06%,0.52,+0.0083%,+0.0026%,$92.5k,2022-09-17 07:16:21.049463
86,FTX Token-FTT,$24.18,-0.15%,$24.7m,$66.6m,-0.49%,0.29%,2.69,+0.0069%,+0.0069%,$73.0k,2022-09-17 07:16:21.049463
87,Bluzelle-BLZ,$0.0854,+2.35%,$24.4m,$5.4m,-8.92%,0.02%,0.22,+0.0100%,+0.0100%,$65.2k,2022-09-17 07:16:21.049463
88,Dash-DASH,$44.14,-0.15%,$24.3m,$13.5m,+1.32%,0.06%,0.56,+0.0094%,+0.0151%,$49.6k,2022-09-17 07:16:21.049463
89,Reserve Rights-RSR,$0.0059,+1.95%,$23.6m,$13.1m,+5.25%,0.06%,0.56,-0.0015%,+0.0127%,$17.4k,2022-09-17 07:16:21.049463
90,Flamingo-FLM,$0.1056,-0.09%,$23.4m,$16.6m,-2.05%,0.07%,0.71,-0.0078%,-0.0110%,$14.9k,2022-09-17 07:16:21.049463
91,StormX-STMX,$0.0077,+1.70%,$22.4m,$5.7m,+40.02%,0.03%,0.26,-0.1229%,-0.1603%,$28.1k,2022-09-17 07:16:21.049463
92,Zilliqa-ZIL,$0.0340,+0.29%,$22.3m,$21.7m,+1.17%,0.10%,0.97,+0.0117%,+0.0007%,$22.0k,2022-09-17 07:16:21.049463
93,Litentry-LIT,$0.6620,-0.68%,$21.9m,$4.8m,-1.07%,0.02%,0.22,+0.0080%,+0.0100%,$15.5k,2022-09-17 07:16:21.049463
94,Hedera-HBAR,$0.0614,+0.20%,$21.7m,$8.7m,-2.78%,0.04%,0.40,+0.0080%,+0.0083%,$25.9k,2022-09-17 07:16:21.049463
95,Ocean Protocol-OCEAN,$0.1583,+1.87%,$20.8m,$3.8m,+9.15%,0.02%,0.18,+0.0032%,+0.0072%,$19.3k,2022-09-17 07:16:21.049463
96,Balancer-BAL,$5.91,-1.43%,$20.7m,$10.7m,-3.62%,0.05%,0.52,-0.0081%,-0.0010%,$79.5k,2022-09-17 07:16:21.049463
97,Audius-AUDIO,$0.2510,+2.56%,$19.7m,$7.0m,-0.39%,0.03%,0.35,-0.0056%,+0.0056%,$11.8k,2022-09-17 07:16:21.049463
98,Serum-SRM,$0.7861,-0.61%,$18.7m,$22.2m,-2.68%,0.10%,1.19,+0.0054%,+0.0064%,$61.0k,2022-09-17 07:16:21.049463
99,1000XEC-1000XEC,$0.0422,+0.05%,$18.6m,$4.6m,+0.74%,0.02%,0.25,+0.0100%,+0.0100%,$16.1k,2022-09-17 07:16:21.049463
100,Ankr-ANKR,$0.0333,-0.32%,$18.5m,$11.2m,-3.44%,0.05%,0.60,+0.0100%,-0.0065%,$34.2k,2022-09-17 07:16:21.049463
101,Harmony-ONE,$0.0204,+0.38%,$18.1m,$13.2m,-2.08%,0.06%,0.73,-0.0209%,+0.0021%,$8.7k,2022-09-17 07:16:21.049463
102,Ren-REN,$0.1134,+1.56%,$17.3m,$6.4m,-3.74%,0.03%,0.37,+0.0115%,-0.0054%,$11.1k,2022-09-17 07:16:21.049463
103,Iota-IOTA,$0.2638,+0.55%,$17.2m,$9.7m,+2.98%,0.04%,0.56,+0.0078%,+0.0006%,$28.7k,2022-09-17 07:16:21.049463
104,Sweat Economy-SWEAT,$0.0581,+2.96%,$17.1m,$1.2m,+81.05%,0.01%,0.07,-0.4492%,-0.3604%,$228.8k,2022-09-17 07:16:21.049463
105,MyNeighborAlice-ALICE,$2.00,+1.50%,$17.1m,$10.5m,+3.40%,0.05%,0.62,+0.0069%,+0.0068%,$13.4k,2022-09-17 07:16:21.049463
106,Bella Protocol-BEL,$0.5873,-0.90%,$16.6m,$3.5m,+2.03%,0.02%,0.21,+0.0004%,+0.0100%,$12.0k,2022-09-17 07:16:21.049463
107,OmiseGO-OMG,$1.76,+1.13%,$16.2m,$11.5m,+1.28%,0.05%,0.71,+0.0068%,+0.0017%,$12.8k,2022-09-17 07:16:21.049463
108,Injective Protocol-INJ,$1.70,+0.93%,$16.0m,$3.4m,-10.58%,0.02%,0.21,+0.0100%,+0.0100%,$11.9k,2022-09-17 07:16:21.049463
109,Qtum-QTUM,$3.01,+1.03%,$15.4m,$14.3m,+2.86%,0.06%,0.92,+0.0102%,+0.0064%,$34.1k,2022-09-17 07:16:21.049463
110,Maker-MKR,$670.21,+0.72%,$15.3m,$14.8m,+2.18%,0.07%,0.97,-0.0043%,+0.0036%,$16.7k,2022-09-17 07:16:21.049463
111,Chromia-CHR,$0.1586,+2.61%,$15.2m,$7.0m,-2.34%,0.03%,0.46,-0.0042%,+0.0005%,$11.3k,2022-09-17 07:16:21.049463
112,API3-API3,$1.55,-0.96%,$14.9m,$5.0m,-6.76%,0.02%,0.34,+0.0115%,-0.0012%,$41.4k,2022-09-17 07:16:21.049463
113,Internet Computer-ICP,$6.23,+2.27%,$14.6m,$12.6m,-0.60%,0.06%,0.86,+0.0028%,-0.0012%,$4.9k,2022-09-17 07:16:21.049463
114,DFI.Money-YFII,$915.89,-0.47%,$14.1m,$13.8m,-5.11%,0.06%,0.98,-0.0092%,-0.0225%,$16.8k,2022-09-17 07:16:21.049463
115,Binance BTCDOM Index-BTCDOM,"$1,257.30",+1.38%,$12.9m,$10.1m,-2.79%,0.04%,0.78,+0.0100%,+0.0100%,$1.6k,2022-09-17 07:16:21.049463
116,Immutable X-IMX,$0.7966,-1.01%,$12.8m,$8.1m,-0.45%,0.04%,0.63,+0.0057%,+0.0004%,$12.5k,2022-09-17 07:16:21.049463
117,SKALE Network-SKL,$0.0486,+0.28%,$12.7m,$6.8m,-4.19%,0.03%,0.53,-0.0033%,+0.0005%,$26.0k,2022-09-17 07:16:21.049463
118,Cartesi-CTSI,$0.1552,+3.61%,$12.6m,$3.8m,+10.57%,0.02%,0.30,+0.0100%,+0.0100%,$6.1k,2022-09-17 07:16:21.049463
119,Linear-LINA,$0.0077,+1.21%,$12.4m,$4.9m,+6.25%,0.02%,0.40,+0.0065%,+0.0016%,$19.9k,2022-09-17 07:16:21.049463
120,Swipe-SXP,$0.3516,+0.44%,$12.3m,$7.6m,-0.39%,0.03%,0.62,+0.0069%,+0.0077%,$6.6k,2022-09-17 07:16:21.049463
121,Bitcoin SV-BSV,$51.89,-0.66%,$12.3m,$34.0m,+2.89%,0.15%,2.77,-0.0184%,-0.0284%,$3.2k,2022-09-17 07:16:21.049463
122,Holo-HOT,$0.0021,+0.89%,$12.2m,$5.3m,+1.95%,0.02%,0.43,+0.0035%,+0.0054%,$20.5k,2022-09-17 07:16:21.049463
123,Origin Protocol-OGN,$0.1553,+0.64%,$12.0m,$6.8m,+3.32%,0.03%,0.56,+0.0100%,+0.0100%,$4.4k,2022-09-17 07:16:21.049463
124,Band Protocol-BAND,$1.25,+2.07%,$11.6m,$5.5m,-3.38%,0.02%,0.47,+0.0109%,-0.0002%,$10.0k,2022-09-17 07:16:21.049463
125,CertiK-CTK,$0.9402,+1.33%,$11.5m,$6.4m,-4.92%,0.03%,0.56,+0.0080%,-0.0011%,$17.0k,2022-09-17 07:16:21.049463
126,Ontology-ONT,$0.2288,+0.40%,$11.4m,$7.6m,+1.43%,0.03%,0.67,+0.0034%,-0.0013%,$3.4k,2022-09-17 07:16:21.049463
127,Basic Attention Token-BAT,$0.3202,+1.49%,$11.3m,$10.0m,+1.34%,0.04%,0.89,+0.0046%,+0.0125%,$16.2k,2022-09-17 07:16:21.049463
128,Gitcoin-GTC,$1.99,+0.69%,$10.6m,$4.0m,-4.27%,0.02%,0.38,-0.0003%,+0.0100%,$54.5k,2022-09-17 07:16:21.049463
129,0x-ZRX,$0.2842,+0.51%,$10.4m,$8.1m,+0.12%,0.04%,0.78,+0.0015%,-0.0103%,$3.5k,2022-09-17 07:16:21.049463
130,BakeryToken-BAKE,$0.2294,+0.95%,$10.3m,$4.1m,-6.53%,0.02%,0.40,+0.0100%,+0.0100%,$15.8k,2022-09-17 07:16:21.049463
131,Mask Network-MASK,$1.29,+1.38%,$9.9m,$6.8m,-2.01%,0.03%,0.68,-0.0129%,+0.0141%,$10.5k,2022-09-17 07:16:21.049463
132,Livepeer-LPT,$9.50,+1.32%,$9.5m,$6.3m,-0.71%,0.03%,0.67,+0.0184%,-0.0403%,$204.8,2022-09-17 07:16:21.049463
133,Celo-CELO,$0.8016,+2.29%,$9.1m,$8.7m,+2.72%,0.04%,0.95,-0.0057%,+0.0082%,$3.8k,2022-09-17 07:16:21.049463
134,Dent-DENT,$0.0010,+1.40%,$9.1m,$5.4m,+1.11%,0.02%,0.59,+0.0057%,+0.0001%,$9.7k,2022-09-17 07:16:21.049463
135,Raydium-RAY,$0.5909,-0.33%,$9.1m,$7.2m,-0.25%,0.03%,0.79,-0.0035%,-0.0067%,$28.9k,2022-09-17 07:16:21.049463
136,Horizen-ZEN,$14.47,-0.50%,$9.0m,$6.7m,+2.66%,0.03%,0.75,+0.0236%,+0.0088%,$6.3k,2022-09-17 07:16:21.049463
137,TomoChain-TOMO,$0.4582,-1.58%,$8.9m,$3.3m,+5.98%,0.01%,0.37,+0.0034%,+0.0069%,$21.0k,2022-09-17 07:16:21.049463
138,Wootrade-WOO,$0.1465,+2.15%,$8.9m,$3.9m,+1.52%,0.02%,0.44,+0.0059%,+0.0100%,$2.0k,2022-09-17 07:16:21.049463
139,Civic-CVC,$0.1388,+2.65%,$8.2m,$6.4m,-1.00%,0.03%,0.78,+0.0138%,-0.0153%,$6.6k,2022-09-17 07:16:21.049463
140,IOST-IOST,$0.0124,+1.48%,$8.1m,$10.9m,+1.44%,0.05%,1.35,+0.0101%,+0.0001%,$6.8k,2022-09-17 07:16:21.049463
141,NKN-NKN,$0.0934,+1.33%,$8.1m,$3.1m,-1.58%,0.01%,0.38,+0.0077%,+0.0072%,$12.7k,2022-09-17 07:16:21.049463
142,Step App-FITFI,$0.0708,-1.46%,$8.0m,$2.6m,+0.92%,0.01%,0.32,+0.0082%,+0.0286%,$18.4k,2022-09-17 07:16:21.049463
143,Akropolis -AKRO,$0.0044,+1.20%,$7.9m,$554.1k,+17.12%,0.00%,0.07,+0.0003%,+0.0003%,$52.0k,2022-09-17 07:16:21.049463
144,Celer Network-CELR,$0.0166,-0.42%,$7.6m,$4.4m,-2.18%,0.02%,0.58,+0.0100%,+0.0064%,$15.4k,2022-09-17 07:16:21.049463
145,Render Token-RNDR,$0.4624,+9.39%,$7.6m,$5.1m,-4.00%,0.02%,0.68,-0.1847%,-0.1265%,$12.9k,2022-09-17 07:16:21.049463
146,Aragon-ANT,$1.72,+2.77%,$7.5m,$4.0m,+1.97%,0.02%,0.54,+0.0256%,+0.0007%,$14.4k,2022-09-17 07:16:21.049463
147,Alpha Finance Lab-ALPHA,$0.1133,-0.58%,$7.4m,$5.1m,+0.01%,0.02%,0.68,+0.0074%,-0.0019%,$4.8k,2022-09-17 07:16:21.049463
148,Mines of Dalarnia-DAR,$0.2274,+0.04%,$7.2m,$3.2m,-0.12%,0.01%,0.44,+0.0100%,+0.0100%,$6.5k,2022-09-17 07:16:21.049463
149,Spell Token-SPELL,$0.0012,-0.88%,$7.1m,$5.0m,-4.56%,0.02%,0.70,+0.0040%,+0.0048%,$4.6k,2022-09-17 07:16:21.049463
150,Crypto.com Coin-CRO,$0.1072,+1.03%,$6.6m,$11.0m,+2.84%,0.05%,1.67,+0.0030%,+0.0053%,$1.2k,2022-09-17 07:16:21.049463
151,Icon-ICX,$0.2581,+1.33%,$6.5m,$4.0m,+2.33%,0.02%,0.62,+0.0039%,-0.0021%,$5.9k,2022-09-17 07:16:21.049463
152,Klaytn-KLAY,$0.2033,-0.88%,$5.7m,$4.6m,+3.06%,0.02%,0.79,+0.0078%,+0.0063%,$13.0k,2022-09-17 07:16:21.049463
153,IoTeX-IOTX,$0.0314,-1.02%,$5.7m,$5.6m,+0.64%,0.02%,0.98,+0.0100%,+0.0100%,$4.6k,2022-09-17 07:16:21.049463
154,TerraClassicUSD-USTC,$0.0346,+0.41%,$5.5m,$847.4k,-14.02%,0.00%,0.15,-0.0003%,+0.0021%,$7.0k,2022-09-17 07:16:21.049463
155,LooksRare-LOOKS,$0.2387,-2.00%,$5.4m,$11.3m,+0.23%,0.05%,2.07,+0.0001%,-0.0020%,$10.7k,2022-09-17 07:16:21.049463
156,ARPA Chain-ARPA,$0.0354,-0.50%,$5.4m,$3.2m,-2.39%,0.01%,0.59,+0.0100%,+0.0100%,$28.2k,2022-09-17 07:16:21.049463
157,SafePal-SFP,$0.3644,+3.11%,$5.1m,$4.4m,+3.97%,0.02%,0.86,+0.0041%,-0.0126%,$10.0k,2022-09-17 07:16:21.049463
