,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
20,NEAR Protocol-NEAR,$4.44,-0.47%,$355.9m,$100.1m,-1.93%,0.43%,0.28,+0.0010%,+0.0038%,$663.0k,2022-09-15 02:16:20.121894
21,Dogecoin-DOGE,$0.0607,+0.81%,$352.1m,$117.8m,+0.60%,0.51%,0.33,+0.0026%,-0.0032%,$531.8k,2022-09-15 02:16:20.121894
22,Polkadot-DOT,$7.09,-0.91%,$347.6m,$251.2m,-0.85%,1.08%,0.72,-0.0023%,-0.0030%,$268.0k,2022-09-15 02:16:20.121894
23,Optimism-OP,$1.18,-1.83%,$336.3m,$51.9m,-10.77%,0.22%,0.15,+0.0060%,+0.0033%,$743.1k,2022-09-15 02:16:20.121894
24,Chiliz-CHZ,$0.1893,-3.11%,$322.9m,$69.8m,-3.05%,0.30%,0.22,+0.0082%,+0.0109%,$695.9k,2022-09-15 02:16:20.121894
25,STEPN-GMT,$0.6594,-1.86%,$306.2m,$94.1m,-1.82%,0.41%,0.31,+0.0053%,+0.0029%,$786.0k,2022-09-15 02:16:20.121894
26,Filecoin-FIL,$5.90,-0.46%,$291.9m,$103.9m,-3.68%,0.45%,0.36,-0.0012%,+0.0019%,$450.4k,2022-09-15 02:16:20.121894
27,Terra Classic-LUNC,$0.0003,-16.86%,$286.9m,$37.1m,-23.25%,0.16%,0.13,-0.0012%,-0.0303%,$1.5m,2022-09-15 02:16:20.121894
28,Curve DAO Token-CRV,$1.05,-3.62%,$241.1m,$53.1m,-2.92%,0.23%,0.22,+0.0192%,-0.0284%,$500.4k,2022-09-15 02:16:20.121894
29,1000SHIB-1000SHIB,$0.0121,-1.39%,$209.3m,$40.9m,+0.56%,0.18%,0.20,-0.0033%,-0.0016%,$922.2k,2022-09-15 02:16:20.121894
30,1000XEC-1000XEC,$0.0455,+0.15%,$185.1m,$4.9m,+3.48%,0.02%,0.03,+0.0068%,+0.0009%,$393.2k,2022-09-15 02:16:20.121894
31,Bitcoin Cash-BCH,$118.62,-0.60%,$179.4m,$160.3m,-1.88%,0.69%,0.89,-0.0097%,-0.0153%,$423.6k,2022-09-15 02:16:20.121894
32,The Sandbox-SAND,$0.8838,-0.37%,$155.0m,$65.2m,-2.92%,0.28%,0.42,+0.0004%,+0.0112%,$197.2k,2022-09-15 02:16:20.121894
33,Axie Infinity-AXS,$12.95,-2.43%,$138.9m,$76.4m,-2.91%,0.33%,0.55,-0.0184%,-0.0126%,$244.3k,2022-09-15 02:16:20.121894
34,Compound-COMP,$56.77,+6.43%,$135.0m,$28.6m,+11.14%,0.12%,0.21,+0.0020%,+0.0033%,$345.5k,2022-09-15 02:16:20.121894
35,Helium-HNT,$4.08,-11.21%,$130.6m,$22.1m,+2.37%,0.10%,0.17,+0.0044%,+0.0052%,$324.5k,2022-09-15 02:16:20.121894
36,Ethereum Name Service-ENS,$14.45,-0.70%,$128.5m,$23.1m,-3.86%,0.10%,0.18,+0.0059%,+0.0071%,$142.5k,2022-09-15 02:16:20.121894
37,Kyber Network Crystal-KNC,$1.91,-2.07%,$116.2m,$23.6m,-5.96%,0.10%,0.20,-0.0155%,-0.0030%,$186.0k,2022-09-15 02:16:20.121894
38,Aave-AAVE,$82.53,-2.01%,$113.8m,$42.5m,+3.04%,0.18%,0.37,+0.0084%,+0.0008%,$94.5k,2022-09-15 02:16:20.121894
39,Stargate Finance-STG,$0.5805,-11.30%,$111.9m,$13.4m,-4.62%,0.06%,0.12,+0.0052%,+0.0021%,$442.7k,2022-09-15 02:16:20.121894
40,Fantom-FTM,$0.2467,-1.66%,$107.1m,$43.4m,-1.16%,0.19%,0.41,+0.0063%,+0.0062%,$458.4k,2022-09-15 02:16:20.121894
41,dYdX-DYDX,$1.35,-4.85%,$104.8m,$32.7m,+1.68%,0.14%,0.31,+0.0070%,+0.0078%,$219.5k,2022-09-15 02:16:20.121894
42,Unifi Protocol DAO-UNFI,$6.99,-2.97%,$103.3m,$16.6m,-3.58%,0.07%,0.16,+0.0068%,+0.0078%,$183.6k,2022-09-15 02:16:20.121894
43,Uniswap-UNI,$6.08,-0.98%,$100.5m,$44.7m,-1.06%,0.19%,0.44,+0.0033%,-0.0107%,$91.4k,2022-09-15 02:16:20.121894
44,Decentraland-MANA,$0.7330,-0.28%,$100.0m,$38.7m,-1.15%,0.17%,0.39,+0.0060%,+0.0045%,$280.0k,2022-09-15 02:16:20.121894
45,Celsius-CEL,$1.86,+24.35%,$96.1m,$29.3m,+30.80%,0.13%,0.30,+0.0253%,-0.0116%,$2.4m,2022-09-15 02:16:20.121894
46,Tron-TRX,$0.0612,+0.14%,$87.3m,$135.9m,-0.51%,0.59%,1.56,-0.0153%,-0.0190%,$12.4k,2022-09-15 02:16:20.121894
47,Gala-GALA,$0.0480,-1.30%,$77.6m,$32.5m,-1.16%,0.14%,0.42,+0.0067%,+0.0023%,$75.1k,2022-09-15 02:16:20.121894
48,Waves-WAVES,$4.37,-0.94%,$73.4m,$45.1m,-2.68%,0.19%,0.61,+0.0092%,+0.0016%,$220.1k,2022-09-15 02:16:20.121894
49,SHIBA INU-SHIB,$0.0000,-1.24%,$70.1m,$20.8m,-3.19%,0.09%,0.30,+0.0093%,+0.0068%,$88.7k,2022-09-15 02:16:20.121894
50,Monero-XMR,$149.04,+1.96%,$70.1m,$41.0m,-0.97%,0.18%,0.58,+0.0105%,-0.0089%,$66.2k,2022-09-15 02:16:20.121894
51,THETA-THETA,$1.09,-1.46%,$69.1m,$21.6m,-1.29%,0.09%,0.31,+0.0054%,-0.0104%,$73.8k,2022-09-15 02:16:20.121894
52,THORChain-RUNE,$1.77,-1.72%,$68.6m,$20.9m,-2.62%,0.09%,0.30,+0.0064%,+0.0036%,$108.8k,2022-09-15 02:16:20.121894
53,yearn.finance-YFI,"$9,063.47",-1.29%,$57.2m,$29.8m,-3.60%,0.13%,0.52,-0.0070%,-0.0109%,$123.2k,2022-09-15 02:16:20.121894
54,Tezos-XTZ,$1.56,+1.39%,$56.7m,$28.1m,+2.84%,0.12%,0.49,+0.0115%,-0.0011%,$124.9k,2022-09-15 02:16:20.121894
55,ZCash-ZEC,$60.74,+1.52%,$54.1m,$20.6m,-2.03%,0.09%,0.38,+0.0012%,+0.0248%,$72.2k,2022-09-15 02:16:20.121894
56,SushiSwap-SUSHI,$1.18,-0.95%,$53.7m,$27.0m,-1.53%,0.12%,0.50,+0.0032%,-0.0208%,$39.0k,2022-09-15 02:16:20.121894
57,Synthetix Network Token-SNX,$2.70,-1.91%,$52.2m,$28.9m,-2.44%,0.12%,0.55,-0.0182%,-0.0214%,$80.8k,2022-09-15 02:16:20.121894
58,1inch-1INCH,$0.6082,+0.29%,$51.8m,$21.5m,+10.25%,0.09%,0.41,+0.0116%,-0.0214%,$44.4k,2022-09-15 02:16:20.121894
59,ConstitutionDAO-PEOPLE,$0.0202,-2.74%,$50.5m,$22.7m,-0.99%,0.10%,0.45,+0.0017%,+0.0024%,$273.8k,2022-09-15 02:16:20.121894
60,The Graph-GRT,$0.1117,+1.77%,$46.7m,$22.9m,-3.14%,0.10%,0.49,+0.0076%,-0.0104%,$72.4k,2022-09-15 02:16:20.121894
61,Project Galaxy-GAL,$2.62,-5.67%,$45.9m,$13.0m,-8.44%,0.06%,0.28,+0.0009%,-0.0044%,$86.8k,2022-09-15 02:16:20.121894
62,Algorand-ALGO,$0.2989,+0.01%,$45.3m,$28.8m,-0.83%,0.12%,0.64,+0.0047%,+0.0075%,$27.8k,2022-09-15 02:16:20.121894
63,Lido DAO Token-LDO,$1.76,-4.83%,$43.8m,$17.3m,-2.27%,0.07%,0.40,-0.0031%,-0.0028%,$96.0k,2022-09-15 02:16:20.121894
64,Jasmy-JASMY,$0.0084,-2.57%,$41.5m,$15.2m,+3.97%,0.07%,0.37,+0.0060%,+0.0066%,$118.9k,2022-09-15 02:16:20.121894
65,Stellar Lumens-XLM,$0.1038,-1.02%,$40.4m,$36.3m,+0.47%,0.16%,0.90,-0.0067%,-0.0092%,$36.2k,2022-09-15 02:16:20.121894
66,BinaryX-BNX,$158.64,+0.95%,$40.1m,$36.3m,+2.89%,0.16%,0.91,+0.0100%,+0.0100%,$56.9k,2022-09-15 02:16:20.121894
67,Flow (Dapper labs)-FLOW,$1.84,-1.18%,$37.1m,$21.4m,-5.85%,0.09%,0.58,-0.0040%,-0.0059%,$41.7k,2022-09-15 02:16:20.121894
68,FTX Token-FTT,$25.31,-2.72%,$36.2m,$68.3m,-2.19%,0.29%,1.88,+0.0069%,+0.0046%,$281.6k,2022-09-15 02:16:20.121894
69,FOOTBALL-FOOTBALL,$919.79,-14.33%,$35.6m,$6.7m,-24.00%,0.03%,0.19,+0.0100%,+0.0100%,$346.3k,2022-09-15 02:16:20.121894
70,Hedera-HBAR,$0.0632,-2.74%,$35.5m,$10.9m,-18.71%,0.05%,0.31,+0.0057%,+0.0083%,$114.9k,2022-09-15 02:16:20.121894
71,Elrond-EGLD,$49.18,-0.09%,$35.4m,$15.1m,+0.49%,0.07%,0.43,+0.0048%,+0.0002%,$55.0k,2022-09-15 02:16:20.121894
72,VeChain-VET,$0.0237,-0.27%,$34.6m,$15.5m,-7.47%,0.07%,0.45,+0.0074%,+0.0060%,$32.0k,2022-09-15 02:16:20.121894
73,Dash-DASH,$44.92,+0.55%,$33.9m,$13.1m,+2.34%,0.06%,0.39,+0.0282%,-0.0029%,$28.3k,2022-09-15 02:16:20.121894
74,Coin98-C98,$0.3984,-1.60%,$31.7m,$11.7m,-1.92%,0.05%,0.37,+0.0020%,-0.0053%,$71.5k,2022-09-15 02:16:20.121894
75,Zilliqa-ZIL,$0.0344,-1.01%,$31.6m,$20.9m,-3.24%,0.09%,0.66,+0.0099%,+0.0024%,$14.4k,2022-09-15 02:16:20.121894
76,NEM-XEM,$0.0424,-1.83%,$30.0m,$7.7m,+5.12%,0.03%,0.26,-0.0066%,-0.0013%,$6.0k,2022-09-15 02:16:20.121894
77,Flamingo-FLM,$0.1067,-3.31%,$29.4m,$17.0m,-0.67%,0.07%,0.58,-0.0279%,-0.0056%,$80.7k,2022-09-15 02:16:20.121894
78,Litentry-LIT,$0.6720,-1.25%,$28.7m,$4.8m,+0.03%,0.02%,0.17,+0.0085%,+0.0100%,$14.6k,2022-09-15 02:16:20.121894
79,Kusama-KSM,$46.90,-0.08%,$28.4m,$14.6m,-2.53%,0.06%,0.51,-0.0159%,-0.0034%,$18.9k,2022-09-15 02:16:20.121894
80,Audius-AUDIO,$0.2538,-2.42%,$28.1m,$7.4m,-15.66%,0.03%,0.26,-0.0002%,-0.0014%,$56.9k,2022-09-15 02:16:20.121894
81,Enjin Coin-ENJ,$0.4994,-0.11%,$27.4m,$13.4m,-3.79%,0.06%,0.49,+0.0044%,-0.0014%,$70.1k,2022-09-15 02:16:20.121894
82,Harmony-ONE,$0.0206,-2.33%,$27.0m,$13.8m,-5.57%,0.06%,0.51,+0.0014%,+0.0006%,$26.2k,2022-09-15 02:16:20.121894
83,iExec RLC-RLC,$1.22,-2.84%,$26.7m,$5.9m,-7.41%,0.03%,0.22,-0.1271%,-0.1215%,$53.3k,2022-09-15 02:16:20.121894
84,Kava-KAVA,$1.55,+0.54%,$26.0m,$9.9m,+0.86%,0.04%,0.38,-0.0063%,-0.0030%,$35.3k,2022-09-15 02:16:20.121894
85,Reserve Rights-RSR,$0.0058,-0.54%,$25.7m,$12.5m,+1.74%,0.05%,0.48,+0.0094%,+0.0011%,$15.2k,2022-09-15 02:16:20.121894
86,Serum-SRM,$0.8162,+0.11%,$25.2m,$23.8m,-1.01%,0.10%,0.94,+0.0102%,-0.0020%,$30.8k,2022-09-15 02:16:20.121894
87,Oasis Network-ROSE,$0.0597,-0.85%,$25.0m,$11.2m,-3.77%,0.05%,0.45,+0.0061%,+0.0049%,$24.5k,2022-09-15 02:16:20.121894
88,DFI.Money-YFII,$920.89,-3.21%,$23.6m,$15.3m,-5.27%,0.07%,0.65,-0.3146%,-0.4222%,$450.8k,2022-09-15 02:16:20.121894
89,Loopring-LRC,$0.3314,-0.97%,$23.6m,$13.4m,+0.77%,0.06%,0.57,+0.0001%,+0.0098%,$39.4k,2022-09-15 02:16:20.121894
90,Injective Protocol-INJ,$1.68,-2.19%,$22.6m,$3.9m,-11.74%,0.02%,0.17,+0.0094%,+0.0100%,$47.5k,2022-09-15 02:16:20.121894
91,Ankr-ANKR,$0.0338,-1.53%,$22.3m,$11.1m,+0.71%,0.05%,0.50,+0.0043%,+0.0070%,$32.5k,2022-09-15 02:16:20.121894
92,MyNeighborAlice-ALICE,$2.00,-2.10%,$22.1m,$10.0m,+0.79%,0.04%,0.45,+0.0043%,-0.0014%,$54.6k,2022-09-15 02:16:20.121894
93,Iota-IOTA,$0.2682,-0.85%,$21.4m,$9.5m,-2.04%,0.04%,0.44,+0.0076%,+0.0091%,$49.3k,2022-09-15 02:16:20.121894
94,Bluzelle-BLZ,$0.0803,-3.04%,$21.4m,$5.1m,-4.14%,0.02%,0.24,+0.0100%,+0.0100%,$65.5k,2022-09-15 02:16:20.121894
95,Balancer-BAL,$6.38,-1.54%,$21.2m,$11.6m,-3.59%,0.05%,0.55,-0.0404%,-0.0670%,$49.4k,2022-09-15 02:16:20.121894
96,NEO-NEO,$8.94,-0.75%,$21.2m,$12.8m,+0.92%,0.06%,0.61,+0.0070%,-0.0206%,$23.7k,2022-09-15 02:16:20.121894
97,OmiseGO-OMG,$1.78,-1.05%,$20.7m,$11.8m,-1.90%,0.05%,0.57,-0.0014%,-0.0179%,$6.2k,2022-09-15 02:16:20.121894
98,Holo-HOT,$0.0021,-1.71%,$20.1m,$5.0m,+2.21%,0.02%,0.25,-0.0163%,-0.0112%,$67.5k,2022-09-15 02:16:20.121894
99,Cartesi-CTSI,$0.1469,-1.11%,$19.4m,$3.3m,+0.78%,0.01%,0.17,-0.0301%,-0.0332%,$23.5k,2022-09-15 02:16:20.121894
100,Storj-STORJ,$0.5141,-0.11%,$19.2m,$9.4m,-5.37%,0.04%,0.49,+0.0076%,-0.0001%,$24.6k,2022-09-15 02:16:20.121894
101,Bitcoin SV-BSV,$51.88,-1.41%,$19.2m,$32.3m,-1.92%,0.14%,1.68,-0.0174%,-0.0361%,$1.6,2022-09-15 02:16:20.121894
102,Conflux Network-CFX,$0.0582,+21.02%,$19.0m,$1.7m,+43.87%,0.01%,0.09,-0.0447%,+0.0067%,$64.8k,2022-09-15 02:16:20.121894
103,Maker-MKR,$692.58,-1.18%,$18.9m,$14.1m,-3.45%,0.06%,0.75,-0.0170%,-0.0159%,$22.3k,2022-09-15 02:16:20.121894
104,BakeryToken-BAKE,$0.2360,-4.07%,$18.6m,$4.1m,-9.48%,0.02%,0.22,+0.0100%,+0.0087%,$49.9k,2022-09-15 02:16:20.121894
105,Chromia-CHR,$0.1603,-2.94%,$18.5m,$7.1m,-5.18%,0.03%,0.38,-0.0078%,-0.0126%,$39.8k,2022-09-15 02:16:20.121894
106,Qtum-QTUM,$3.04,-0.47%,$17.6m,$14.2m,-2.35%,0.06%,0.81,+0.0044%,-0.0184%,$9.5k,2022-09-15 02:16:20.121894
107,Immutable X-IMX,$0.8114,-0.44%,$17.5m,$8.1m,-4.81%,0.03%,0.46,-0.0077%,-0.0086%,$204.9k,2022-09-15 02:16:20.121894
108,Akropolis -AKRO,$0.0040,+6.32%,$17.3m,$400.9k,+61.47%,0.00%,0.02,+0.0100%,+0.0100%,$157.0k,2022-09-15 02:16:20.121894
109,Bella Protocol-BEL,$0.6177,-1.42%,$16.4m,$3.3m,-3.11%,0.01%,0.20,+0.0100%,+0.0079%,$28.2k,2022-09-15 02:16:20.121894
110,Swipe-SXP,$0.3555,-1.40%,$15.9m,$7.7m,-7.16%,0.03%,0.48,+0.0072%,+0.0068%,$22.8k,2022-09-15 02:16:20.121894
111,CertiK-CTK,$0.9142,-0.63%,$15.6m,$6.4m,-3.72%,0.03%,0.41,-0.0444%,-0.0275%,$58.8k,2022-09-15 02:16:20.121894
112,Ontology-ONT,$0.2314,-0.25%,$15.3m,$7.4m,+1.34%,0.03%,0.48,-0.0004%,-0.0111%,$6.3k,2022-09-15 02:16:20.121894
113,Internet Computer-ICP,$6.27,-2.70%,$15.1m,$13.2m,-1.18%,0.06%,0.88,+0.0082%,+0.0073%,$26.9k,2022-09-15 02:16:20.121894
114,Basic Attention Token-BAT,$0.3214,-1.23%,$15.1m,$10.1m,+0.03%,0.04%,0.67,+0.0115%,-0.0067%,$54.9k,2022-09-15 02:16:20.121894
115,Celo-CELO,$0.7965,-0.42%,$14.9m,$8.8m,-0.69%,0.04%,0.59,+0.0119%,-0.0049%,$29.0k,2022-09-15 02:16:20.121894
116,IOST-IOST,$0.0125,-2.23%,$14.7m,$11.2m,-3.94%,0.05%,0.76,+0.0011%,-0.0005%,$15.7k,2022-09-15 02:16:20.121894
117,API3-API3,$1.74,-2.64%,$14.6m,$5.4m,-6.46%,0.02%,0.37,-0.0233%,-0.0580%,$11.7k,2022-09-15 02:16:20.121894
118,SKALE Network-SKL,$0.0495,-3.99%,$13.7m,$6.7m,-5.36%,0.03%,0.49,+0.0067%,+0.0065%,$236.0k,2022-09-15 02:16:20.121894
119,Gitcoin-GTC,$2.04,-1.38%,$13.1m,$4.4m,-5.74%,0.02%,0.33,+0.0089%,+0.0100%,$79.3k,2022-09-15 02:16:20.121894
120,Pundi X-PUNDIX,$0.5958,-25.72%,$13.1m,$1.9m,-49.54%,0.01%,0.15,-0.1129%,-0.1583%,$21.3k,2022-09-15 02:16:20.121894
121,Ocean Protocol-OCEAN,$0.1601,-2.03%,$13.1m,$3.6m,-3.34%,0.02%,0.27,-0.0566%,-0.0785%,$58.5k,2022-09-15 02:16:20.121894
122,Ren-REN,$0.1190,-1.93%,$13.0m,$6.8m,-7.59%,0.03%,0.52,+0.0160%,+0.0024%,$33.1k,2022-09-15 02:16:20.121894
123,Metal-MTL,$1.15,-0.52%,$12.9m,$5.8m,-4.73%,0.02%,0.45,-0.0038%,-0.0030%,$29.3k,2022-09-15 02:16:20.121894
124,Linear-LINA,$0.0079,-1.88%,$12.7m,$4.4m,-5.93%,0.02%,0.34,+0.0070%,+0.0055%,$40.4k,2022-09-15 02:16:20.121894
125,0x-ZRX,$0.2904,-1.71%,$12.5m,$8.2m,+1.22%,0.04%,0.66,-0.0113%,-0.0056%,$7.5k,2022-09-15 02:16:20.121894
126,Band Protocol-BAND,$1.28,-1.22%,$12.3m,$5.6m,-1.59%,0.02%,0.45,+0.0006%,-0.0204%,$34.8k,2022-09-15 02:16:20.121894
127,BitDAO-BIT,$0.5702,-1.19%,$12.2m,$22.8m,-0.77%,0.10%,1.87,-0.0844%,-0.0870%,$14.0k,2022-09-15 02:16:20.121894
128,Arweave-AR,$9.61,-3.33%,$12.1m,$10.6m,-3.04%,0.05%,0.87,+0.0019%,+0.0031%,$43.1k,2022-09-15 02:16:20.121894
129,Origin Protocol-OGN,$0.1593,-3.21%,$12.1m,$6.6m,-4.60%,0.03%,0.54,+0.0100%,+0.0100%,$43.4k,2022-09-15 02:16:20.121894
130,Dent-DENT,$0.0010,-0.02%,$12.0m,$5.0m,+8.08%,0.02%,0.42,+0.0018%,+0.0065%,$37.6k,2022-09-15 02:16:20.121894
131,Raydium-RAY,$0.6082,-0.97%,$11.6m,$7.2m,-8.02%,0.03%,0.62,+0.0003%,-0.0063%,$12.4k,2022-09-15 02:16:20.121894
132,Horizen-ZEN,$14.90,-0.64%,$11.3m,$6.6m,+2.89%,0.03%,0.59,+0.0401%,-0.0327%,$22.2k,2022-09-15 02:16:20.121894
133,TomoChain-TOMO,$0.4743,-1.45%,$11.3m,$3.2m,-2.80%,0.01%,0.28,-0.0006%,+0.0024%,$16.6k,2022-09-15 02:16:20.121894
134,Wootrade-WOO,$0.1456,-4.02%,$11.3m,$3.8m,-9.10%,0.02%,0.34,+0.0100%,+0.0100%,$28.9k,2022-09-15 02:16:20.121894
135,Mask Network-MASK,$1.30,-2.35%,$11.2m,$7.0m,-3.73%,0.03%,0.63,+0.0059%,-0.0037%,$12.4k,2022-09-15 02:16:20.121894
136,Aragon-ANT,$1.74,-1.37%,$11.2m,$4.1m,-11.12%,0.02%,0.37,+0.0288%,+0.0036%,$8.3k,2022-09-15 02:16:20.121894
137,NKN-NKN,$0.0947,-3.58%,$11.1m,$2.8m,+3.43%,0.01%,0.25,+0.0020%,-0.0074%,$20.7k,2022-09-15 02:16:20.121894
138,Binance BTCDOM Index-BTCDOM,"$1,188.80",-1.79%,$10.7m,$10.1m,+2.45%,0.04%,0.95,+0.1914%,+0.2653%,$6.7k,2022-09-15 02:16:20.121894
139,Alpha Finance Lab-ALPHA,$0.1168,-2.20%,$10.0m,$5.0m,-2.97%,0.02%,0.50,-0.0136%,+0.0234%,$12.4k,2022-09-15 02:16:20.121894
140,Tether-USDT,$1.00,+0.01%,$9.8m,$287.7m,-0.19%,1.24%,29.35,-0.0004%,-0.0005%,$220.0,2022-09-15 02:16:20.121894
141,Livepeer-LPT,$9.79,-0.58%,$9.5m,$6.5m,-5.12%,0.03%,0.68,-0.0120%,+0.0032%,$22.0k,2022-09-15 02:16:20.121894
142,Civic-CVC,$0.1378,-2.16%,$9.3m,$6.4m,-0.70%,0.03%,0.68,-0.0045%,-0.0093%,$26.9k,2022-09-15 02:16:20.121894
143,Celer Network-CELR,$0.0173,+0.97%,$9.3m,$4.5m,-4.60%,0.02%,0.48,+0.0100%,+0.0089%,$4.8k,2022-09-15 02:16:20.121894
144,Coti-COTI,$0.0934,+0.07%,$8.6m,$4.2m,+1.51%,0.02%,0.49,+0.0057%,+0.0063%,$25.5k,2022-09-15 02:16:20.121894
145,IoTeX-IOTX,$0.0328,-1.38%,$8.5m,$5.6m,-8.10%,0.02%,0.66,+0.0090%,+0.0100%,$21.0k,2022-09-15 02:16:20.121894
146,StormX-STMX,$0.0075,-2.70%,$8.4m,$3.4m,-6.17%,0.01%,0.40,+0.0077%,+0.0079%,$40.8k,2022-09-15 02:16:20.121894
147,Automata Network-ATA,$0.1488,-1.65%,$8.0m,$2.2m,-2.49%,0.01%,0.28,+0.0083%,+0.0100%,$17.9k,2022-09-15 02:16:20.121894
148,Nervos Network-CKB,$0.0042,-8.43%,$7.9m,$364.0k,+3.74%,0.00%,0.05,+0.0230%,+0.0230%,$97.2k,2022-09-15 02:16:20.121894
149,Mines of Dalarnia-DAR,$0.2300,-1.77%,$7.9m,$3.1m,-5.90%,0.01%,0.39,+0.0100%,+0.0100%,$47.2k,2022-09-15 02:16:20.121894
150,TerraClassicUSD-USTC,$0.0350,-21.41%,$7.9m,$917.3k,-16.69%,0.00%,0.12,-0.0139%,-0.0054%,$39.0k,2022-09-15 02:16:20.121894
151,Klaytn-KLAY,$0.2098,-3.68%,$7.8m,$4.7m,-8.59%,0.02%,0.60,+0.0100%,+0.0090%,$2.0k,2022-09-15 02:16:20.121894
152,ARPA Chain-ARPA,$0.0360,-0.88%,$7.6m,$2.9m,-5.28%,0.01%,0.39,+0.0041%,+0.0041%,$6.3k,2022-09-15 02:16:20.121894
153,Icon-ICX,$0.2611,-1.14%,$7.6m,$3.9m,-2.01%,0.02%,0.52,-0.0178%,-0.0221%,$7.5k,2022-09-15 02:16:20.121894
154,LooksRare-LOOKS,$0.2531,-4.87%,$7.5m,$11.5m,-6.58%,0.05%,1.54,-0.0101%,-0.0098%,$38.5k,2022-09-15 02:16:20.121894
155,Bancor-BNT,$0.4806,+2.22%,$7.1m,$1.9m,+4.74%,0.01%,0.27,+0.0140%,-0.0836%,$3.5k,2022-09-15 02:16:20.121894
156,Adventure Gold-AGLD,$0.3701,-8.04%,$7.0m,$2.5m,-17.97%,0.01%,0.36,-0.0094%,-0.0363%,$7.1k,2022-09-15 02:16:20.121894
157,SafePal-SFP,$0.3630,-2.14%,$6.7m,$4.2m,-1.03%,0.02%,0.62,+0.0089%,+0.0020%,$13.3k,2022-09-15 02:16:20.121894
