,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
21,Polygon-MATIC,$0.8863,-0.88%,$352.4m,$189.4m,-4.71%,0.76%,0.54,+0.0027%,-0.0004%,$500.8k,2022-09-12 07:16:32.429172
22,Ravencoin-RVN,$0.0553,+5.86%,$327.5m,$39.6m,+8.43%,0.16%,0.12,+0.0064%,+0.0113%,$515.8k,2022-09-12 07:16:32.429172
23,Dogecoin-DOGE,$0.0635,-0.14%,$314.5m,$122.8m,+0.15%,0.49%,0.39,+0.0075%,+0.0158%,$364.5k,2022-09-12 07:16:32.429172
24,1000LUNC-1000LUNC,$0.4016,-10.28%,$310.8m,$22.8m,+44.45%,0.09%,0.07,-0.0632%,-0.0637%,$644.8k,2022-09-12 07:16:32.429172
25,1000SHIB-1000SHIB,$0.0131,+2.22%,$256.1m,$46.9m,+2.22%,0.19%,0.18,+0.0080%,+0.0100%,$675.6k,2022-09-12 07:16:32.429172
26,Curve DAO Token-CRV,$1.19,-4.07%,$246.2m,$63.9m,-10.01%,0.26%,0.26,-0.0062%,+0.0130%,$322.4k,2022-09-12 07:16:32.429172
27,Helium-HNT,$5.45,+2.40%,$239.4m,$24.7m,-12.98%,0.10%,0.10,-0.0072%,-0.0113%,$374.6k,2022-09-12 07:16:32.429172
28,Bitcoin Cash-BCH,$128.76,-0.83%,$229.2m,$185.0m,-2.34%,0.74%,0.81,+0.0012%,+0.0060%,$224.7k,2022-09-12 07:16:32.429172
29,The Sandbox-SAND,$0.9713,-0.22%,$207.3m,$76.4m,-0.68%,0.30%,0.37,+0.0019%,+0.0131%,$192.2k,2022-09-12 07:16:32.429172
30,Terra Classic-LUNC,$0.0004,-10.27%,$179.3m,$43.9m,-3.69%,0.18%,0.24,-0.1131%,-0.0044%,$664.4k,2022-09-12 07:16:32.429172
31,Unifi Protocol DAO-UNFI,$7.89,+1.69%,$167.1m,$17.7m,+0.36%,0.07%,0.11,+0.0100%,+0.0100%,$197.3k,2022-09-12 07:16:32.429172
32,Injective Protocol-INJ,$1.83,+8.21%,$165.5m,$6.9m,+126.49%,0.03%,0.04,-0.0955%,-0.0236%,$341.2k,2022-09-12 07:16:32.429172
33,Fantom-FTM,$0.2723,+0.69%,$156.4m,$48.7m,-0.14%,0.19%,0.31,+0.0079%,+0.0084%,$187.3k,2022-09-12 07:16:32.429172
34,Axie Infinity-AXS,$15.36,+0.52%,$143.1m,$79.8m,-1.61%,0.32%,0.56,-0.0217%,+0.0051%,$169.1k,2022-09-12 07:16:32.429172
35,Project Galaxy-GAL,$3.04,-5.57%,$130.2m,$17.2m,-23.80%,0.07%,0.13,-0.0055%,-0.0015%,$413.5k,2022-09-12 07:16:32.429172
36,Waves-WAVES,$4.85,-2.17%,$123.4m,$53.6m,-6.03%,0.21%,0.43,+0.0066%,+0.0076%,$207.6k,2022-09-12 07:16:32.429172
37,ConstitutionDAO-PEOPLE,$0.0233,+0.71%,$117.3m,$28.0m,+4.86%,0.11%,0.24,+0.0063%,+0.0083%,$234.8k,2022-09-12 07:16:32.429172
38,Ethereum Name Service-ENS,$15.37,-0.46%,$113.5m,$29.2m,-8.28%,0.12%,0.26,+0.0088%,+0.0022%,$60.2k,2022-09-12 07:16:32.429172
39,Stargate Finance-STG,$0.7211,-3.20%,$112.1m,$18.8m,-1.83%,0.08%,0.17,+0.0064%,+0.0061%,$197.9k,2022-09-12 07:16:32.429172
40,Uniswap-UNI,$6.58,+0.84%,$110.6m,$49.1m,+3.54%,0.20%,0.44,-0.0061%,-0.0029%,$44.3k,2022-09-12 07:16:32.429172
41,Aave-AAVE,$91.02,+0.19%,$110.2m,$44.7m,-1.25%,0.18%,0.41,+0.0052%,+0.0077%,$18.4k,2022-09-12 07:16:32.429172
42,dYdX-DYDX,$1.62,+2.17%,$109.7m,$35.9m,-3.48%,0.14%,0.33,+0.0068%,+0.0088%,$143.8k,2022-09-12 07:16:32.429172
43,Tellor-TRB,$17.02,-0.71%,$108.5m,$34.3m,-1.39%,0.14%,0.32,-0.2191%,-0.1756%,$139.1k,2022-09-12 07:16:32.429172
44,SHIBA INU-SHIB,$0.0000,+1.84%,$102.7m,$23.9m,+7.65%,0.10%,0.23,+0.0028%,+0.0070%,$221.3k,2022-09-12 07:16:32.429172
45,Gala-GALA,$0.0522,+1.84%,$100.5m,$35.8m,+5.45%,0.14%,0.36,+0.0076%,+0.0070%,$99.4k,2022-09-12 07:16:32.429172
46,Celsius-CEL,$1.56,+13.16%,$95.7m,$23.0m,+2.22%,0.09%,0.24,+0.0239%,-0.0340%,$1.3m,2022-09-12 07:16:32.429172
47,Tron-TRX,$0.0641,-0.18%,$95.4m,$142.3m,-1.18%,0.57%,1.49,-0.0062%,-0.0051%,$8.2k,2022-09-12 07:16:32.429172
48,Kyber Network Crystal-KNC,$1.96,-0.29%,$93.3m,$24.3m,-12.86%,0.10%,0.26,+0.0074%,+0.0092%,$133.6k,2022-09-12 07:16:32.429172
49,Decentraland-MANA,$0.8044,+0.00%,$85.0m,$40.3m,+0.02%,0.16%,0.47,+0.0084%,+0.0070%,$55.0k,2022-09-12 07:16:32.429172
50,Tezos-XTZ,$1.67,-0.32%,$83.7m,$32.8m,-2.81%,0.13%,0.39,-0.0105%,-0.0032%,$411.6k,2022-09-12 07:16:32.429172
51,Algorand-ALGO,$0.3222,+0.36%,$75.1m,$32.0m,+1.00%,0.13%,0.43,+0.0190%,+0.0026%,$22.3k,2022-09-12 07:16:32.429172
52,THETA-THETA,$1.19,+1.41%,$72.5m,$23.1m,-0.54%,0.09%,0.32,-0.0051%,-0.0138%,$60.0k,2022-09-12 07:16:32.429172
53,1000XEC-1000XEC,$0.0464,+5.56%,$72.3m,$6.7m,+60.93%,0.03%,0.09,+0.0100%,+0.0100%,$100.3k,2022-09-12 07:16:32.429172
54,Compound-COMP,$55.27,+0.62%,$71.8m,$28.6m,-0.65%,0.11%,0.40,-0.0038%,-0.0167%,$138.9k,2022-09-12 07:16:32.429172
55,SushiSwap-SUSHI,$1.31,+0.19%,$68.3m,$30.8m,-5.20%,0.12%,0.45,-0.0156%,+0.0194%,$47.3k,2022-09-12 07:16:32.429172
56,THORChain-RUNE,$2.02,+0.64%,$66.9m,$23.8m,-1.50%,0.10%,0.36,+0.0080%,+0.0077%,$81.7k,2022-09-12 07:16:32.429172
57,FOOTBALL-FOOTBALL,"$1,122.04",-4.26%,$60.4m,$9.0m,-5.24%,0.04%,0.15,+0.0651%,+0.0188%,$114.1k,2022-09-12 07:16:32.429172
58,yearn.finance-YFI,"$10,223.58",-0.61%,$57.3m,$35.7m,-4.37%,0.14%,0.62,-0.0061%,-0.0015%,$66.9k,2022-09-12 07:16:32.429172
59,Synthetix Network Token-SNX,$2.97,-0.99%,$55.4m,$31.8m,-5.16%,0.13%,0.57,-0.0031%,+0.0024%,$97.5k,2022-09-12 07:16:32.429172
60,Monero-XMR,$160.40,+2.89%,$53.3m,$44.5m,+5.25%,0.18%,0.83,-0.0171%,+0.0054%,$75.1k,2022-09-12 07:16:32.429172
61,Balancer-BAL,$7.38,-4.53%,$52.3m,$14.5m,-1.89%,0.06%,0.28,+0.0032%,-0.0027%,$173.5k,2022-09-12 07:16:32.429172
62,1inch-1INCH,$0.6619,-0.77%,$51.2m,$21.0m,-0.03%,0.08%,0.41,-0.0076%,+0.0054%,$42.0k,2022-09-12 07:16:32.429172
63,ZCash-ZEC,$64.24,+0.51%,$47.9m,$22.2m,+2.49%,0.09%,0.46,+0.0038%,+0.0124%,$128.8k,2022-09-12 07:16:32.429172
64,Enjin Coin-ENJ,$0.5533,+2.12%,$47.9m,$16.6m,+4.41%,0.07%,0.35,+0.0021%,+0.0091%,$90.9k,2022-09-12 07:16:32.429172
65,Jasmy-JASMY,$0.0094,+1.32%,$47.5m,$15.2m,+1.73%,0.06%,0.32,+0.0074%,+0.0076%,$51.5k,2022-09-12 07:16:32.429172
66,Lido DAO Token-LDO,$2.03,-0.74%,$44.0m,$19.8m,-2.88%,0.08%,0.45,+0.0032%,+0.0031%,$20.7k,2022-09-12 07:16:32.429172
67,The Graph-GRT,$0.1192,+1.10%,$42.2m,$24.7m,-5.84%,0.10%,0.59,-0.0051%,+0.0136%,$45.4k,2022-09-12 07:16:32.429172
68,Oasis Network-ROSE,$0.0654,+0.21%,$40.3m,$13.7m,+1.18%,0.05%,0.34,+0.0080%,+0.0079%,$79.2k,2022-09-12 07:16:32.429172
69,Elrond-EGLD,$52.97,-0.34%,$37.6m,$16.1m,-3.73%,0.06%,0.43,+0.0032%,+0.0076%,$47.2k,2022-09-12 07:16:32.429172
70,Stellar Lumens-XLM,$0.1153,+1.24%,$36.5m,$42.8m,+0.79%,0.17%,1.17,+0.0048%,+0.0062%,$17.6k,2022-09-12 07:16:32.429172
71,Metal-MTL,$1.28,+5.71%,$36.4m,$7.8m,+23.92%,0.03%,0.21,-0.0183%,-0.0488%,$56.6k,2022-09-12 07:16:32.429172
72,Storj-STORJ,$0.5625,+3.08%,$36.2m,$11.0m,+1.81%,0.04%,0.30,+0.0083%,+0.0031%,$12.4k,2022-09-12 07:16:32.429172
73,Zilliqa-ZIL,$0.0376,+2.11%,$36.1m,$23.7m,-0.19%,0.09%,0.66,+0.0065%,+0.0098%,$24.8k,2022-09-12 07:16:32.429172
74,Flow (Dapper labs)-FLOW,$2.09,+0.51%,$35.8m,$24.2m,-0.97%,0.10%,0.68,+0.0047%,+0.0049%,$10.9k,2022-09-12 07:16:32.429172
75,Kusama-KSM,$52.77,+1.90%,$34.8m,$15.8m,-1.54%,0.06%,0.45,+0.0000%,-0.0020%,$42.5k,2022-09-12 07:16:32.429172
76,BinaryX-BNX,$155.13,+3.06%,$34.1m,$33.3m,+5.23%,0.13%,0.98,+0.0100%,+0.0100%,$249.4k,2022-09-12 07:16:32.429172
77,Loopring-LRC,$0.3653,+1.00%,$31.7m,$15.3m,+3.83%,0.06%,0.48,+0.0045%,+0.0066%,$30.6k,2022-09-12 07:16:32.429172
78,Dash-DASH,$48.42,+1.20%,$31.4m,$14.6m,-2.38%,0.06%,0.47,+0.0059%,+0.0041%,$38.4k,2022-09-12 07:16:32.429172
79,VeChain-VET,$0.0258,+0.88%,$30.0m,$18.1m,+2.57%,0.07%,0.61,+0.0075%,+0.0088%,$12.0k,2022-09-12 07:16:32.429172
80,NEM-XEM,$0.0476,+3.87%,$29.7m,$9.4m,+6.75%,0.04%,0.32,-0.0096%,-0.0050%,$45.3k,2022-09-12 07:16:32.429172
81,NEO-NEO,$9.96,+1.67%,$29.2m,$14.6m,-0.68%,0.06%,0.50,-0.0016%,+0.0049%,$26.9k,2022-09-12 07:16:32.429172
82,iExec RLC-RLC,$1.33,+2.11%,$28.9m,$6.5m,+2.38%,0.03%,0.23,-0.0075%,-0.0465%,$69.2k,2022-09-12 07:16:32.429172
83,Step App-FITFI,$0.0770,+9.67%,$28.7m,$2.5m,+8.54%,0.01%,0.09,+0.0008%,-0.0020%,$225.1k,2022-09-12 07:16:32.429172
84,API3-API3,$1.82,+0.85%,$28.6m,$6.1m,+4.59%,0.02%,0.21,-0.0023%,+0.0078%,$34.4k,2022-09-12 07:16:32.429172
85,Flamingo-FLM,$0.1218,+1.31%,$28.4m,$18.8m,+1.00%,0.07%,0.66,-0.0530%,-0.0227%,$24.8k,2022-09-12 07:16:32.429172
86,FTX Token-FTT,$27.87,+1.16%,$28.2m,$70.6m,+2.71%,0.28%,2.50,+0.0065%,+0.0080%,$11.7k,2022-09-12 07:16:32.429172
87,Arweave-AR,$11.29,+0.69%,$28.0m,$13.6m,+4.79%,0.05%,0.48,+0.0080%,+0.0080%,$32.5k,2022-09-12 07:16:32.429172
88,Harmony-ONE,$0.0218,+0.91%,$27.9m,$14.7m,-3.13%,0.06%,0.53,+0.0055%,+0.0029%,$34.5k,2022-09-12 07:16:32.429172
89,Ankr-ANKR,$0.0379,+1.45%,$25.9m,$13.0m,-6.17%,0.05%,0.50,+0.0100%,+0.0100%,$26.7k,2022-09-12 07:16:32.429172
90,Reserve Rights-RSR,$0.0063,+1.74%,$25.6m,$13.4m,+0.10%,0.05%,0.52,+0.0019%,+0.0051%,$83.4k,2022-09-12 07:16:32.429172
91,Serum-SRM,$0.8573,+0.08%,$25.5m,$26.8m,-0.80%,0.11%,1.05,-0.0078%,+0.0089%,$14.2k,2022-09-12 07:16:32.429172
92,Maker-MKR,$749.81,-1.62%,$24.2m,$16.4m,-0.34%,0.07%,0.68,+0.0080%,+0.0034%,$19.7k,2022-09-12 07:16:32.429172
93,Coin98-C98,$0.4506,+2.35%,$23.6m,$14.8m,+3.93%,0.06%,0.63,+0.0069%,+0.0069%,$29.8k,2022-09-12 07:16:32.429172
94,Linear-LINA,$0.0093,+7.16%,$22.8m,$6.9m,+35.67%,0.03%,0.30,+0.0076%,+0.0084%,$98.3k,2022-09-12 07:16:32.429172
95,Internet Computer-ICP,$7.05,-0.45%,$22.2m,$15.0m,-4.62%,0.06%,0.67,+0.0080%,+0.0082%,$8.9k,2022-09-12 07:16:32.429172
96,Litentry-LIT,$0.7580,+1.95%,$21.5m,$5.6m,-2.20%,0.02%,0.26,+0.0100%,+0.0100%,$15.6k,2022-09-12 07:16:32.429172
97,Chromia-CHR,$0.1863,+0.81%,$21.5m,$8.7m,+1.43%,0.03%,0.40,+0.0072%,+0.0069%,$21.8k,2022-09-12 07:16:32.429172
98,Basic Attention Token-BAT,$0.3542,+0.86%,$21.2m,$11.1m,+0.21%,0.04%,0.52,+0.0051%,+0.0071%,$37.7k,2022-09-12 07:16:32.429172
99,MyNeighborAlice-ALICE,$2.21,+1.23%,$20.7m,$10.8m,+0.76%,0.04%,0.52,+0.0075%,+0.0077%,$3.5k,2022-09-12 07:16:32.429172
100,BakeryToken-BAKE,$0.2742,+1.29%,$20.2m,$4.9m,+6.27%,0.02%,0.24,+0.0100%,+0.0100%,$27.2k,2022-09-12 07:16:32.429172
101,OmiseGO-OMG,$1.95,+1.38%,$19.6m,$13.2m,+1.02%,0.05%,0.67,+0.0034%,+0.0021%,$5.5k,2022-09-12 07:16:32.429172
102,Ren-REN,$0.1337,+1.76%,$19.5m,$8.2m,-2.17%,0.03%,0.42,+0.0040%,+0.0037%,$15.5k,2022-09-12 07:16:32.429172
103,Audius-AUDIO,$0.2842,-0.65%,$19.4m,$8.7m,+4.44%,0.03%,0.45,+0.0064%,+0.0059%,$4.4k,2022-09-12 07:16:32.429172
104,Civic-CVC,$0.1525,+2.69%,$19.2m,$7.2m,+5.67%,0.03%,0.38,+0.0079%,+0.0002%,$19.0k,2022-09-12 07:16:32.429172
105,Qtum-QTUM,$3.32,+0.35%,$18.7m,$15.9m,-0.95%,0.06%,0.85,-0.0009%,+0.0162%,$23.7k,2022-09-12 07:16:32.429172
106,Ontology-ONT,$0.2528,+1.38%,$18.5m,$8.4m,-2.01%,0.03%,0.46,+0.0049%,+0.0036%,$6.8k,2022-09-12 07:16:32.429172
107,Bitcoin SV-BSV,$54.66,+0.22%,$18.3m,$33.6m,-0.16%,0.13%,1.84,-0.0615%,-0.0904%,$4.1k,2022-09-12 07:16:32.429172
108,Iota-IOTA,$0.2942,+1.11%,$18.2m,$10.7m,+0.13%,0.04%,0.59,+0.0012%,-0.0103%,$15.8k,2022-09-12 07:16:32.429172
109,Aragon-ANT,$2.03,+1.61%,$18.1m,$6.5m,+15.46%,0.03%,0.36,-0.0006%,+0.0222%,$40.2k,2022-09-12 07:16:32.429172
110,0x-ZRX,$0.3192,+3.65%,$17.8m,$8.9m,+3.77%,0.04%,0.50,+0.0003%,-0.0064%,$42.0k,2022-09-12 07:16:32.429172
111,Ocean Protocol-OCEAN,$0.1874,+4.36%,$17.7m,$4.6m,-7.23%,0.02%,0.26,+0.0080%,+0.0093%,$46.0k,2022-09-12 07:16:32.429172
112,Swipe-SXP,$0.3886,+1.28%,$17.6m,$8.9m,+4.00%,0.04%,0.50,+0.0079%,+0.0082%,$14.2k,2022-09-12 07:16:32.429172
113,NKN-NKN,$0.1067,+2.98%,$16.8m,$3.3m,+12.50%,0.01%,0.19,+0.0100%,+0.0100%,$23.9k,2022-09-12 07:16:32.429172
114,Bella Protocol-BEL,$0.6893,+2.10%,$16.7m,$4.3m,-6.45%,0.02%,0.26,+0.0095%,+0.0100%,$28.4k,2022-09-12 07:16:32.429172
115,Horizen-ZEN,$16.66,+1.08%,$16.4m,$7.3m,-1.63%,0.03%,0.44,+0.0335%,-0.0210%,$30.3k,2022-09-12 07:16:32.429172
116,Kava-KAVA,$1.73,+0.89%,$16.4m,$10.9m,+1.12%,0.04%,0.66,+0.0076%,+0.0079%,$16.2k,2022-09-12 07:16:32.429172
117,Gitcoin-GTC,$2.32,-0.77%,$16.1m,$5.4m,+1.88%,0.02%,0.34,+0.0100%,+0.0100%,$76.1k,2022-09-12 07:16:32.429172
118,DFI.Money-YFII,"$1,012.25",+0.14%,$16.1m,$18.2m,+0.13%,0.07%,1.14,-0.1390%,-0.0979%,$20.6k,2022-09-12 07:16:32.429172
119,LooksRare-LOOKS,$0.3012,+8.04%,$15.8m,$14.3m,+7.18%,0.06%,0.90,-0.0049%,+0.0035%,$28.0k,2022-09-12 07:16:32.429172
120,CertiK-CTK,$1.03,-0.57%,$15.8m,$7.7m,-3.69%,0.03%,0.49,+0.0019%,+0.0021%,$38.0k,2022-09-12 07:16:32.429172
121,Bluzelle-BLZ,$0.0879,-1.67%,$15.5m,$5.2m,-7.27%,0.02%,0.33,+0.0100%,+0.0100%,$62.0k,2022-09-12 07:16:32.429172
122,Anchor Protocol-ANC,$0.1570,-5.91%,$15.3m,$2.2m,-7.00%,0.01%,0.14,-0.0047%,+0.0025%,$117.2k,2022-09-12 07:16:32.429172
123,Livepeer-LPT,$11.35,+2.81%,$15.0m,$7.7m,-1.45%,0.03%,0.51,+0.0058%,+0.0054%,$1.8k,2022-09-12 07:16:32.429172
124,Immutable X-IMX,$0.8704,+1.07%,$14.8m,$9.2m,+1.58%,0.04%,0.62,+0.0085%,+0.0028%,$3.0k,2022-09-12 07:16:32.429172
125,Band Protocol-BAND,$1.42,+2.17%,$14.8m,$5.9m,+4.53%,0.02%,0.40,+0.0042%,+0.0171%,$64.3k,2022-09-12 07:16:32.429172
126,Mask Network-MASK,$1.48,+1.70%,$14.5m,$8.1m,+0.77%,0.03%,0.56,+0.0179%,+0.0090%,$4.4k,2022-09-12 07:16:32.429172
127,Hedera-HBAR,$0.0642,+1.56%,$14.5m,$8.6m,+3.53%,0.03%,0.59,+0.0078%,+0.0076%,$16.4k,2022-09-12 07:16:32.429172
128,Celo-CELO,$0.8835,+0.98%,$14.2m,$10.3m,+6.55%,0.04%,0.73,+0.0074%,+0.0086%,$2.9k,2022-09-12 07:16:32.429172
129,SKALE Network-SKL,$0.0566,+0.13%,$14.2m,$7.3m,+3.92%,0.03%,0.51,+0.0062%,+0.0064%,$19.6k,2022-09-12 07:16:32.429172
130,Raydium-RAY,$0.6778,+0.48%,$14.0m,$8.4m,+3.54%,0.03%,0.60,+0.0065%,+0.0067%,$9.7k,2022-09-12 07:16:32.429172
131,IOST-IOST,$0.0135,+3.08%,$13.7m,$11.1m,+2.43%,0.04%,0.81,+0.0104%,+0.0057%,$26.5k,2022-09-12 07:16:32.429172
132,Alpha Finance Lab-ALPHA,$0.1308,+1.98%,$13.4m,$6.1m,-1.63%,0.02%,0.46,+0.0080%,+0.0079%,$18.7k,2022-09-12 07:16:32.429172
133,StormX-STMX,$0.0082,+2.95%,$13.3m,$3.8m,-0.69%,0.02%,0.29,+0.0043%,+0.0097%,$17.2k,2022-09-12 07:16:32.429172
134,Dent-DENT,$0.0010,-0.63%,$13.2m,$5.1m,+5.36%,0.02%,0.39,+0.0048%,+0.0048%,$52.4k,2022-09-12 07:16:32.429172
135,Mines of Dalarnia-DAR,$0.2533,+0.64%,$11.9m,$3.6m,-1.08%,0.01%,0.30,+0.0100%,+0.0100%,$2.3k,2022-09-12 07:16:32.429172
136,Origin Protocol-OGN,$0.1800,+0.65%,$11.7m,$7.5m,+0.40%,0.03%,0.64,+0.0063%,+0.0063%,$21.4k,2022-09-12 07:16:32.429172
137,Holo-HOT,$0.0022,+1.28%,$11.7m,$5.1m,-4.14%,0.02%,0.44,+0.0056%,+0.0066%,$15.1k,2022-09-12 07:16:32.429172
138,Coti-COTI,$0.1004,+1.53%,$10.9m,$4.9m,-7.40%,0.02%,0.45,+0.0088%,+0.0100%,$44.4k,2022-09-12 07:16:32.429172
139,Wootrade-WOO,$0.1622,-0.38%,$10.6m,$4.1m,-0.06%,0.02%,0.39,+0.0100%,+0.0100%,$8.9k,2022-09-12 07:16:32.429172
140,Yield Guild Games-YGG,$0.4987,-2.69%,$10.5m,$4.5m,-1.00%,0.02%,0.43,+0.0134%,+0.0049%,$11.2k,2022-09-12 07:16:32.429172
141,Celer Network-CELR,$0.0188,+1.28%,$10.1m,$5.0m,-1.37%,0.02%,0.49,+0.0100%,+0.0100%,$32.0k,2022-09-12 07:16:32.429172
142,Icon-ICX,$0.2886,+1.02%,$10.0m,$4.4m,-3.10%,0.02%,0.44,+0.0029%,+0.0052%,$9.4k,2022-09-12 07:16:32.429172
143,Cream Finance-CREAM,$21.25,+18.94%,$10.0m,$2.3m,+106.50%,0.01%,0.23,-0.2342%,-0.2266%,$22.3k,2022-09-12 07:16:32.429172
144,Cartesi-CTSI,$0.1563,+1.83%,$9.9m,$3.6m,-1.19%,0.01%,0.36,+0.0100%,+0.0094%,$11.6k,2022-09-12 07:16:32.429172
145,Reef-REEF,$0.0039,+1.25%,$9.8m,$5.1m,-1.62%,0.02%,0.52,+0.0065%,+0.0054%,$10.6k,2022-09-12 07:16:32.429172
146,BitDAO-BIT,$0.6297,+0.32%,$9.8m,$23.2m,-2.85%,0.09%,2.37,-0.0515%,-0.0522%,$19.5k,2022-09-12 07:16:32.429172
147,IoTeX-IOTX,$0.0360,+0.97%,$8.5m,$6.4m,+2.83%,0.03%,0.76,+0.0099%,+0.0100%,$18.1k,2022-09-12 07:16:32.429172
148,Binance BTCDOM Index-BTCDOM,"$1,204.90",+2.42%,$8.3m,$11.1m,+7.42%,0.04%,1.34,+0.0288%,+0.0736%,$4.1k,2022-09-12 07:16:32.429172
149,Dusk Network-DUSK,$0.1382,+1.18%,$7.9m,$3.3m,+1.27%,0.01%,0.42,+0.0100%,+0.0100%,$43.2k,2022-09-12 07:16:32.429172
150,Moonbeam-GLMR,$0.5918,+2.69%,$7.4m,$4.1m,+7.92%,0.02%,0.55,-0.0449%,-0.0439%,$1.4k,2022-09-12 07:16:32.429172
151,ARPA Chain-ARPA,$0.0398,+1.89%,$7.3m,$3.5m,-0.36%,0.01%,0.48,+0.0100%,+0.0100%,$6.5k,2022-09-12 07:16:32.429172
152,Tether-USDT,$1.00,-0.01%,$7.2m,$277.2m,+23.79%,1.11%,38.38,-0.0006%,-0.0007%,$0.0,2022-09-12 07:16:32.429172
153,DigiByte-DGB,$0.0111,+3.65%,$7.1m,$4.0m,+7.99%,0.02%,0.57,+0.0100%,+0.0100%,$31.0k,2022-09-12 07:16:32.429172
154,TomoChain-TOMO,$0.5276,+1.44%,$7.0m,$3.5m,-1.42%,0.01%,0.49,+0.0074%,+0.0076%,$5.1k,2022-09-12 07:16:32.429172
155,Spell Token-SPELL,$0.0014,-0.13%,$7.0m,$5.5m,+5.60%,0.02%,0.78,+0.0063%,+0.0061%,$6.4k,2022-09-12 07:16:32.429172
156,Klaytn-KLAY,$0.2283,-0.48%,$6.6m,$5.9m,+5.28%,0.02%,0.89,+0.0093%,+0.0091%,$3.5k,2022-09-12 07:16:32.429172
157,Tornado Cash-TORN,$9.82,-6.35%,$6.1m,$1.3m,-13.35%,0.01%,0.21,+0.1049%,-0.1312%,$11.0k,2022-09-12 07:16:32.429172
