,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
33,Project Galaxy-GAL,$3.26,+4.67%,$131.7m,$23.6m,+14.41%,0.09%,0.18,-0.0116%,-0.0135%,$240.8k,2022-09-11 11:16:43.156647
34,Stargate Finance-STG,$0.7686,+3.95%,$128.8m,$20.7m,-3.80%,0.08%,0.16,+0.0061%,+0.0059%,$159.2k,2022-09-11 11:16:43.156647
35,Axie Infinity-AXS,$15.32,-1.64%,$127.0m,$81.7m,+0.04%,0.32%,0.64,-0.0185%,-0.0101%,$69.8k,2022-09-11 11:16:43.156647
36,Tron-TRX,$0.0641,+0.77%,$122.1m,$143.8m,+2.74%,0.56%,1.18,+0.0000%,-0.0005%,$87.3k,2022-09-11 11:16:43.156647
37,SHIBA INU-SHIB,$0.0000,-0.29%,$119.0m,$23.1m,+4.35%,0.09%,0.19,+0.0059%,+0.0100%,$409.7k,2022-09-11 11:16:43.156647
38,Fantom-FTM,$0.2721,-0.92%,$115.4m,$49.4m,-1.66%,0.19%,0.43,+0.0088%,+0.0101%,$54.5k,2022-09-11 11:16:43.156647
39,Uniswap-UNI,$6.54,-0.19%,$108.4m,$48.5m,-0.07%,0.19%,0.45,-0.0103%,-0.0154%,$36.0k,2022-09-11 11:16:43.156647
40,Aave-AAVE,$91.54,+0.44%,$104.1m,$45.6m,-1.95%,0.18%,0.44,+0.0034%,+0.0119%,$160.5k,2022-09-11 11:16:43.156647
41,Unifi Protocol DAO-UNFI,$7.81,-1.43%,$100.2m,$17.7m,-1.61%,0.07%,0.18,+0.0100%,+0.0100%,$68.5k,2022-09-11 11:16:43.156647
42,Ethereum Name Service-ENS,$15.30,-2.73%,$95.4m,$30.7m,-12.07%,0.12%,0.32,+0.0068%,+0.0030%,$49.2k,2022-09-11 11:16:43.156647
43,dYdX-DYDX,$1.61,+0.14%,$89.6m,$37.5m,-3.87%,0.15%,0.42,+0.0046%,-0.0003%,$28.1k,2022-09-11 11:16:43.156647
44,SushiSwap-SUSHI,$1.32,+0.23%,$89.1m,$32.5m,-3.60%,0.13%,0.37,-0.0060%,+0.0114%,$155.1k,2022-09-11 11:16:43.156647
45,Tellor-TRB,$17.25,-3.02%,$88.2m,$35.0m,-9.55%,0.14%,0.40,-0.0369%,-0.0381%,$54.9k,2022-09-11 11:16:43.156647
46,yearn.finance-YFI,"$10,327.65",+0.00%,$79.2m,$37.8m,-4.73%,0.15%,0.48,-0.0028%,-0.0097%,$82.8k,2022-09-11 11:16:43.156647
47,Decentraland-MANA,$0.8094,-1.12%,$72.9m,$40.6m,-1.93%,0.16%,0.56,+0.0071%,+0.0025%,$55.3k,2022-09-11 11:16:43.156647
48,ConstitutionDAO-PEOPLE,$0.0234,+1.26%,$72.4m,$27.3m,-0.01%,0.11%,0.38,-0.0002%,+0.0020%,$58.7k,2022-09-11 11:16:43.156647
49,Gala-GALA,$0.0521,+0.42%,$66.0m,$34.9m,+0.67%,0.14%,0.53,+0.0062%,+0.0054%,$50.9k,2022-09-11 11:16:43.156647
50,Tezos-XTZ,$1.69,+2.61%,$63.1m,$34.5m,+12.27%,0.14%,0.55,+0.0044%,+0.0123%,$338.8k,2022-09-11 11:16:43.156647
51,Algorand-ALGO,$0.3245,+1.09%,$62.4m,$32.5m,+3.87%,0.13%,0.52,+0.0391%,+0.0443%,$8.6k,2022-09-11 11:16:43.156647
52,THORChain-RUNE,$2.02,+0.83%,$59.4m,$24.5m,+2.00%,0.10%,0.41,+0.0086%,+0.0088%,$40.1k,2022-09-11 11:16:43.156647
53,THETA-THETA,$1.18,-0.06%,$59.4m,$23.5m,-2.21%,0.09%,0.40,-0.0013%,+0.0035%,$112.6k,2022-09-11 11:16:43.156647
54,The Graph-GRT,$0.1169,+2.11%,$53.8m,$25.7m,+8.38%,0.10%,0.48,+0.0000%,-0.0007%,$66.7k,2022-09-11 11:16:43.156647
55,Synthetix Network Token-SNX,$3.02,-0.25%,$52.4m,$33.2m,+0.56%,0.13%,0.63,+0.0099%,-0.0040%,$38.6k,2022-09-11 11:16:43.156647
56,FOOTBALL-FOOTBALL,"$1,145.96",+2.77%,$51.2m,$10.5m,+50.69%,0.04%,0.20,+0.2988%,+0.3882%,$118.2k,2022-09-11 11:16:43.156647
57,Compound-COMP,$55.63,+4.04%,$48.7m,$29.7m,+13.77%,0.12%,0.61,+0.0050%,-0.0019%,$71.3k,2022-09-11 11:16:43.156647
58,Monero-XMR,$157.81,-0.12%,$40.0m,$43.0m,-1.02%,0.17%,1.08,-0.0109%,+0.0003%,$10.9k,2022-09-11 11:16:43.156647
59,Jasmy-JASMY,$0.0093,-2.54%,$38.7m,$14.9m,+2.90%,0.06%,0.39,+0.0073%,+0.0073%,$68.9k,2022-09-11 11:16:43.156647
60,ZCash-ZEC,$64.26,-1.45%,$38.2m,$21.9m,-2.28%,0.09%,0.57,+0.0028%,+0.0197%,$126.6k,2022-09-11 11:16:43.156647
61,Stellar Lumens-XLM,$0.1151,+1.23%,$37.7m,$42.8m,-0.75%,0.17%,1.13,+0.0042%,+0.0051%,$93.6k,2022-09-11 11:16:43.156647
62,Lido DAO Token-LDO,$2.06,+1.17%,$35.8m,$20.5m,+1.89%,0.08%,0.57,+0.0045%,+0.0049%,$14.4k,2022-09-11 11:16:43.156647
63,1inch-1INCH,$0.6752,+0.89%,$33.9m,$21.9m,+1.46%,0.09%,0.64,-0.0012%,+0.0123%,$10.9k,2022-09-11 11:16:43.156647
64,Anchor Protocol-ANC,$0.1775,-7.54%,$33.8m,$2.4m,-24.07%,0.01%,0.07,-0.0012%,-0.0046%,$178.3k,2022-09-11 11:16:43.156647
65,Balancer-BAL,$7.80,+2.51%,$32.6m,$16.1m,+8.14%,0.06%,0.49,+0.0039%,-0.0122%,$78.9k,2022-09-11 11:16:43.156647
66,Oasis Network-ROSE,$0.0658,-2.22%,$31.9m,$13.6m,-7.90%,0.05%,0.43,+0.0083%,+0.0084%,$28.3k,2022-09-11 11:16:43.156647
67,Flow (Dapper labs)-FLOW,$2.09,-0.95%,$31.8m,$24.5m,-4.44%,0.10%,0.77,+0.0057%,+0.0063%,$11.3k,2022-09-11 11:16:43.156647
68,Zilliqa-ZIL,$0.0370,-0.97%,$31.2m,$23.7m,-0.99%,0.09%,0.76,+0.0087%,+0.0039%,$45.5k,2022-09-11 11:16:43.156647
69,Elrond-EGLD,$53.50,-0.57%,$30.7m,$16.9m,+2.24%,0.07%,0.55,+0.0059%,+0.0033%,$20.1k,2022-09-11 11:16:43.156647
70,Enjin Coin-ENJ,$0.5462,+0.14%,$29.1m,$16.2m,+2.90%,0.06%,0.56,+0.0040%,+0.0029%,$18.7k,2022-09-11 11:16:43.156647
71,Dash-DASH,$48.07,-2.21%,$27.5m,$14.9m,-9.03%,0.06%,0.54,+0.0125%,+0.0068%,$23.4k,2022-09-11 11:16:43.156647
72,Flamingo-FLM,$0.1212,-0.47%,$27.1m,$18.9m,-2.03%,0.07%,0.70,+0.0035%,-0.0011%,$12.8k,2022-09-11 11:16:43.156647
73,FTX Token-FTT,$27.67,+1.25%,$26.7m,$69.2m,+1.59%,0.27%,2.59,+0.0078%,+0.0079%,$40.9k,2022-09-11 11:16:43.156647
74,Kusama-KSM,$52.12,+0.06%,$25.4m,$16.1m,-1.16%,0.06%,0.64,+0.0098%,-0.0047%,$18.9k,2022-09-11 11:16:43.156647
75,iExec RLC-RLC,$1.34,+1.81%,$24.9m,$6.8m,-7.03%,0.03%,0.27,-0.0406%,-0.0579%,$52.1k,2022-09-11 11:16:43.156647
76,NEO-NEO,$9.86,+0.62%,$24.9m,$14.7m,-2.76%,0.06%,0.59,-0.0037%,+0.0138%,$26.9k,2022-09-11 11:16:43.156647
77,VeChain-VET,$0.0257,+0.05%,$22.7m,$17.8m,+3.58%,0.07%,0.78,+0.0088%,+0.0089%,$735.6,2022-09-11 11:16:43.156647
78,Arweave-AR,$11.16,+1.33%,$22.6m,$13.0m,+0.53%,0.05%,0.57,+0.0078%,+0.0080%,$13.1k,2022-09-11 11:16:43.156647
79,Loopring-LRC,$0.3625,-1.38%,$22.3m,$14.9m,-2.84%,0.06%,0.67,+0.0012%,+0.0100%,$19.0k,2022-09-11 11:16:43.156647
80,Harmony-ONE,$0.0218,-0.14%,$21.7m,$15.1m,-2.31%,0.06%,0.70,+0.0032%,+0.0077%,$21.5k,2022-09-11 11:16:43.156647
81,Chromia-CHR,$0.1870,-1.24%,$21.6m,$8.5m,-2.45%,0.03%,0.39,+0.0067%,+0.0067%,$47.8k,2022-09-11 11:16:43.156647
82,Ankr-ANKR,$0.0375,-0.87%,$20.5m,$13.8m,-9.39%,0.05%,0.68,+0.0100%,+0.0100%,$29.3k,2022-09-11 11:16:43.156647
83,Ocean Protocol-OCEAN,$0.1802,-2.66%,$20.3m,$4.9m,-17.52%,0.02%,0.24,+0.0100%,+0.0100%,$53.9k,2022-09-11 11:16:43.156647
84,Qtum-QTUM,$3.33,-0.95%,$18.9m,$16.1m,-2.67%,0.06%,0.85,-0.0023%,-0.0007%,$25.2k,2022-09-11 11:16:43.156647
85,Bluzelle-BLZ,$0.0896,+0.02%,$18.7m,$5.6m,-11.23%,0.02%,0.30,+0.0100%,+0.0100%,$32.2k,2022-09-11 11:16:43.156647
86,Maker-MKR,$767.78,+0.71%,$18.7m,$16.7m,+0.64%,0.07%,0.89,+0.0102%,+0.0053%,$6.9k,2022-09-11 11:16:43.156647
87,Serum-SRM,$0.8581,-0.67%,$18.6m,$27.0m,-3.80%,0.11%,1.45,-0.0016%,+0.0048%,$25.8k,2022-09-11 11:16:43.156647
88,DFI.Money-YFII,"$1,021.64",+0.47%,$18.6m,$18.4m,+1.54%,0.07%,0.99,-0.2430%,-0.1863%,$37.0k,2022-09-11 11:16:43.156647
89,Injective Protocol-INJ,$1.72,+5.10%,$18.1m,$4.6m,+55.47%,0.02%,0.26,+0.0100%,+0.0100%,$29.7k,2022-09-11 11:16:43.156647
90,API3-API3,$1.84,+1.04%,$18.1m,$6.0m,+6.28%,0.02%,0.33,+0.0152%,+0.0082%,$22.3k,2022-09-11 11:16:43.156647
91,Litentry-LIT,$0.7495,-0.20%,$17.6m,$5.8m,-1.76%,0.02%,0.33,+0.0100%,+0.0100%,$38.3k,2022-09-11 11:16:43.156647
92,Reserve Rights-RSR,$0.0063,-1.04%,$17.5m,$13.5m,-0.52%,0.05%,0.77,+0.0046%,-0.0029%,$4.2k,2022-09-11 11:16:43.156647
93,Bitcoin SV-BSV,$54.56,-0.18%,$17.1m,$33.7m,-0.69%,0.13%,1.97,+0.0062%,+0.0034%,$10.6k,2022-09-11 11:16:43.156647
94,Kava-KAVA,$1.73,-0.12%,$17.0m,$10.7m,-2.11%,0.04%,0.63,+0.0075%,+0.0079%,$11.5k,2022-09-11 11:16:43.156647
95,Celsius-CEL,$1.38,+0.35%,$16.4m,$22.7m,-1.03%,0.09%,1.39,-0.1925%,-0.2302%,$47.5k,2022-09-11 11:16:43.156647
96,BinaryX-BNX,$150.71,+0.27%,$16.3m,$31.6m,+0.08%,0.12%,1.94,+0.0100%,+0.0100%,$80.1k,2022-09-11 11:16:43.156647
97,MyNeighborAlice-ALICE,$2.19,-0.49%,$16.0m,$11.0m,-2.01%,0.04%,0.69,+0.0073%,+0.0076%,$5.9k,2022-09-11 11:16:43.156647
98,Raydium-RAY,$0.6801,-0.23%,$16.0m,$8.4m,-4.47%,0.03%,0.53,+0.0067%,+0.0070%,$14.8k,2022-09-11 11:16:43.156647
99,Storj-STORJ,$0.5515,-0.26%,$15.9m,$10.9m,-2.30%,0.04%,0.69,+0.0084%,+0.0075%,$42.5k,2022-09-11 11:16:43.156647
100,OmiseGO-OMG,$1.94,+1.29%,$15.8m,$13.2m,+1.20%,0.05%,0.83,+0.0055%,+0.0065%,$2.7k,2022-09-11 11:16:43.156647
101,Dent-DENT,$0.0010,-1.48%,$15.8m,$4.9m,-4.70%,0.02%,0.31,-0.0006%,-0.0023%,$45.7k,2022-09-11 11:16:43.156647
102,NEM-XEM,$0.0466,+2.11%,$15.2m,$9.0m,+2.46%,0.04%,0.59,-0.0150%,+0.0174%,$4.8k,2022-09-11 11:16:43.156647
103,CertiK-CTK,$1.04,+0.76%,$14.7m,$8.0m,-2.79%,0.03%,0.55,+0.0100%,+0.0100%,$55.2k,2022-09-11 11:16:43.156647
104,Tether-USDT,$1.00,-0.01%,$14.7m,$223.9m,+0.25%,0.88%,15.27,-0.0009%,-0.0009%,$2.7k,2022-09-11 11:16:43.156647
105,Bella Protocol-BEL,$0.6802,-1.31%,$14.3m,$4.7m,+0.13%,0.02%,0.33,+0.0100%,+0.0100%,$6.8k,2022-09-11 11:16:43.156647
106,Coin98-C98,$0.4420,-0.23%,$14.3m,$14.3m,-3.70%,0.06%,1.00,+0.0070%,+0.0068%,$14.0k,2022-09-11 11:16:43.156647
107,Ontology-ONT,$0.2518,+0.70%,$14.2m,$8.7m,+0.18%,0.03%,0.61,-0.0010%,-0.0051%,$13.0k,2022-09-11 11:16:43.156647
108,Internet Computer-ICP,$7.10,+0.04%,$14.2m,$15.7m,+0.03%,0.06%,1.11,+0.0115%,+0.0083%,$2.3k,2022-09-11 11:16:43.156647
109,Iota-IOTA,$0.2919,-1.14%,$13.2m,$10.8m,+0.57%,0.04%,0.82,+0.0022%,+0.0072%,$23.6k,2022-09-11 11:16:43.156647
110,Audius-AUDIO,$0.2880,-1.09%,$13.2m,$8.4m,+2.36%,0.03%,0.64,+0.0062%,+0.0052%,$11.2k,2022-09-11 11:16:43.156647
111,Swipe-SXP,$0.3846,-0.46%,$12.9m,$8.7m,-1.90%,0.03%,0.68,+0.0078%,+0.0071%,$3.3k,2022-09-11 11:16:43.156647
112,Livepeer-LPT,$11.25,+0.43%,$12.9m,$8.2m,+1.95%,0.03%,0.63,+0.0103%,+0.0060%,$7.9k,2022-09-11 11:16:43.156647
113,Mask Network-MASK,$1.48,-0.50%,$12.9m,$8.4m,+2.62%,0.03%,0.65,+0.0185%,+0.0030%,$6.3k,2022-09-11 11:16:43.156647
114,Ren-REN,$0.1320,-0.12%,$12.9m,$8.3m,-6.82%,0.03%,0.64,+0.0005%,+0.0063%,$22.3k,2022-09-11 11:16:43.156647
115,TerraClassicUSD-USTC,$0.0599,-5.00%,$12.7m,$1.2m,-17.36%,0.00%,0.09,-0.0053%,-0.0019%,$6.8k,2022-09-11 11:16:43.156647
116,BakeryToken-BAKE,$0.2703,-1.49%,$12.7m,$4.8m,+1.55%,0.02%,0.37,+0.0100%,+0.0100%,$14.1k,2022-09-11 11:16:43.156647
117,Band Protocol-BAND,$1.39,-0.90%,$12.5m,$5.8m,+1.77%,0.02%,0.47,+0.0187%,-0.0035%,$11.3k,2022-09-11 11:16:43.156647
118,Gitcoin-GTC,$2.35,+0.13%,$12.5m,$5.6m,+13.62%,0.02%,0.45,+0.0100%,+0.0100%,$44.7k,2022-09-11 11:16:43.156647
119,SKALE Network-SKL,$0.0569,-1.61%,$12.5m,$7.1m,+8.97%,0.03%,0.57,+0.0071%,+0.0076%,$9.6k,2022-09-11 11:16:43.156647
120,Immutable X-IMX,$0.8681,-0.20%,$12.0m,$9.2m,-0.98%,0.04%,0.76,+0.0076%,+0.0000%,$4.6k,2022-09-11 11:16:43.156647
121,1000XEC-1000XEC,$0.0441,+0.02%,$11.9m,$4.1m,-5.30%,0.02%,0.35,+0.0100%,+0.0100%,$1.6k,2022-09-11 11:16:43.156647
122,Coti-COTI,$0.0989,-1.56%,$11.8m,$5.2m,+3.95%,0.02%,0.44,+0.0059%,+0.0082%,$20.2k,2022-09-11 11:16:43.156647
123,Alpha Finance Lab-ALPHA,$0.1292,+0.82%,$11.4m,$6.3m,+0.56%,0.02%,0.55,+0.0034%,+0.0124%,$10.7k,2022-09-11 11:16:43.156647
124,Celo-CELO,$0.8751,-1.34%,$11.3m,$9.9m,+0.68%,0.04%,0.87,+0.0110%,+0.0072%,$5.2k,2022-09-11 11:16:43.156647
125,0x-ZRX,$0.3095,+0.09%,$11.3m,$8.8m,-4.16%,0.03%,0.78,+0.0028%,+0.0088%,$3.1k,2022-09-11 11:16:43.156647
126,Basic Attention Token-BAT,$0.3536,+0.54%,$11.2m,$11.1m,-0.62%,0.04%,0.99,+0.0065%,+0.0062%,$21.7k,2022-09-11 11:16:43.156647
127,Linear-LINA,$0.0087,-0.61%,$11.1m,$5.0m,-3.93%,0.02%,0.45,+0.0069%,+0.0069%,$12.6k,2022-09-11 11:16:43.156647
128,Holo-HOT,$0.0022,-0.14%,$10.9m,$5.3m,-3.09%,0.02%,0.48,+0.0030%,+0.0016%,$13.9k,2022-09-11 11:16:43.156647
129,Aragon-ANT,$1.99,+0.76%,$10.9m,$5.6m,-5.83%,0.02%,0.51,+0.0010%,+0.0165%,$8.2k,2022-09-11 11:16:43.156647
130,Wootrade-WOO,$0.1642,+0.66%,$10.7m,$4.0m,-6.06%,0.02%,0.38,+0.0100%,+0.0100%,$1.4k,2022-09-11 11:16:43.156647
131,Hedera-HBAR,$0.0638,+0.10%,$10.4m,$8.4m,+2.98%,0.03%,0.81,+0.0078%,+0.0078%,$6.5k,2022-09-11 11:16:43.156647
132,Horizen-ZEN,$16.58,-0.84%,$10.3m,$7.4m,-2.38%,0.03%,0.72,+0.0330%,+0.0094%,$15.6k,2022-09-11 11:16:43.156647
133,BitDAO-BIT,$0.6274,+1.11%,$10.0m,$24.0m,-6.06%,0.09%,2.41,-0.0166%,-0.0149%,$38.8k,2022-09-11 11:16:43.156647
134,Tornado Cash-TORN,$10.48,+4.23%,$9.1m,$1.6m,+22.95%,0.01%,0.17,+0.0989%,+0.0133%,$7.3k,2022-09-11 11:16:43.156647
135,IOST-IOST,$0.0132,-0.18%,$9.0m,$11.0m,-3.22%,0.04%,1.21,-0.0036%,+0.0107%,$9.3k,2022-09-11 11:16:43.156647
136,Origin Protocol-OGN,$0.1784,-0.52%,$8.9m,$7.6m,+2.53%,0.03%,0.86,+0.0100%,+0.0100%,$1.5k,2022-09-11 11:16:43.156647
137,StormX-STMX,$0.0080,+0.47%,$8.5m,$3.9m,+3.47%,0.02%,0.46,+0.0073%,+0.0070%,$9.2k,2022-09-11 11:16:43.156647
138,Civic-CVC,$0.1514,+1.87%,$8.3m,$7.0m,+1.52%,0.03%,0.85,+0.0008%,+0.0042%,$2.1k,2022-09-11 11:16:43.156647
139,Spell Token-SPELL,$0.0014,+0.01%,$8.1m,$5.4m,-6.18%,0.02%,0.67,+0.0050%,+0.0029%,$10.2k,2022-09-11 11:16:43.156647
140,Yield Guild Games-YGG,$0.5297,+1.51%,$8.1m,$4.9m,+3.83%,0.02%,0.60,+0.0064%,+0.0085%,$1.4k,2022-09-11 11:16:43.156647
141,LooksRare-LOOKS,$0.2835,+2.08%,$8.0m,$13.5m,+1.50%,0.05%,1.68,-0.0216%,-0.0228%,$606.5,2022-09-11 11:16:43.156647
142,Reef-REEF,$0.0039,-0.90%,$7.8m,$5.2m,-0.31%,0.02%,0.67,+0.0071%,+0.0081%,$38.3k,2022-09-11 11:16:43.156647
143,Icon-ICX,$0.2907,+2.38%,$7.5m,$4.8m,+2.32%,0.02%,0.64,+0.0047%,+0.0076%,$7.0k,2022-09-11 11:16:43.156647
144,Metal-MTL,$1.22,+0.59%,$7.3m,$6.3m,-5.25%,0.02%,0.86,+0.0043%,-0.0018%,$11.1k,2022-09-11 11:16:43.156647
145,ARPA Chain-ARPA,$0.0393,+0.60%,$7.0m,$3.5m,-9.04%,0.01%,0.51,+0.0100%,+0.0100%,$1.0k,2022-09-11 11:16:43.156647
146,TomoChain-TOMO,$0.5249,+0.88%,$6.9m,$3.6m,-1.37%,0.01%,0.52,+0.0074%,+0.0067%,$6.4k,2022-09-11 11:16:43.156647
147,Step App-FITFI,$0.0695,-1.50%,$6.9m,$2.3m,+4.88%,0.01%,0.34,+0.0173%,-0.0068%,$30.2k,2022-09-11 11:16:43.156647
148,Bonfida-FIDA,$0.5221,+9.57%,$6.8m,$1.3m,+24.94%,0.01%,0.19,-0.0072%,-0.0112%,$30.7k,2022-09-11 11:16:43.156647
149,Moonbeam-GLMR,$0.5902,+4.02%,$6.5m,$4.0m,+21.62%,0.02%,0.61,-0.0487%,-0.0495%,$1.8k,2022-09-11 11:16:43.156647
150,Mines of Dalarnia-DAR,$0.2532,-0.77%,$6.5m,$3.6m,-6.50%,0.01%,0.56,+0.0100%,+0.0100%,$6.5k,2022-09-11 11:16:43.156647
151,NKN-NKN,$0.1043,+1.03%,$6.3m,$2.8m,-5.68%,0.01%,0.45,+0.0100%,+0.0100%,$18.3k,2022-09-11 11:16:43.156647
152,IoTeX-IOTX,$0.0358,-0.35%,$6.2m,$6.3m,-4.35%,0.02%,1.01,+0.0100%,+0.0100%,$12.3k,2022-09-11 11:16:43.156647
153,Celer Network-CELR,$0.0187,-0.05%,$6.0m,$5.1m,-4.28%,0.02%,0.84,+0.0100%,-0.0058%,$1.1k,2022-09-11 11:16:43.156647
154,SafePal-SFP,$0.3967,+0.09%,$5.7m,$4.6m,-1.24%,0.02%,0.81,+0.0100%,+0.0100%,$12.0k,2022-09-11 11:16:43.156647
155,Badger DAO-BADGER,$5.68,+2.38%,$5.3m,$3.0m,-0.31%,0.01%,0.56,-0.0271%,-0.0185%,$0.0,2022-09-11 11:16:43.156647
156,Cartesi-CTSI,$0.1541,-0.94%,$5.1m,$3.6m,-9.51%,0.01%,0.70,+0.0100%,+0.0100%,$1.8k,2022-09-11 11:16:43.156647
157,Binance BTCDOM Index-BTCDOM,"$1,177.80",-0.14%,$5.0m,$10.4m,-0.29%,0.04%,2.06,+0.0322%,+0.0524%,$5.8k,2022-09-11 11:16:43.156647
