,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,586.46",-1.73%,$33.2b,$7.4b,+3.13%,31.84%,0.22,-0.3737%,-0.3940%,$67.3m,2022-09-15 06:16:24.648263
1,Bitcoin-BTC,"$20,018.39",-1.37%,$30.3b,$9.5b,-1.56%,40.90%,0.31,-0.0028%,+0.0026%,$44.9m,2022-09-15 06:16:24.648263
2,Ethereum Classic-ETC,$35.83,-4.06%,$4.0b,$437.9m,-1.71%,1.89%,0.11,-0.0058%,-0.0258%,$17.3m,2022-09-15 06:16:24.648263
3,LUNA2-LUNA2,$2.96,-24.42%,$2.7b,$49.8m,+39.30%,0.22%,0.02,-0.2156%,-0.2275%,$3.8m,2022-09-15 06:16:24.648263
4,Ravencoin-RVN,$0.0624,-7.68%,$1.8b,$64.7m,+9.44%,0.28%,0.04,-0.0118%,-0.0143%,$3.8m,2022-09-15 06:16:24.648263
5,Solana-SOL,$32.84,-2.12%,$1.3b,$394.3m,-2.78%,1.71%,0.30,+0.0011%,-0.0040%,$2.2m,2022-09-15 06:16:24.648263
6,Terra-LUNA,$2.97,-24.22%,$1.2b,$23.3m,+45.97%,0.10%,0.02,+0.0816%,-0.3577%,$10.3m,2022-09-15 06:16:24.648263
7,Cardano-ADA,$0.4662,-1.77%,$776.4m,$259.0m,-2.40%,1.12%,0.33,-0.0016%,-0.0089%,$825.2k,2022-09-15 06:16:24.648263
8,1000LUNC-1000LUNC,$0.2757,-15.97%,$696.1m,$28.1m,-11.91%,0.12%,0.04,-0.0389%,-0.0456%,$1.8m,2022-09-15 06:16:24.648263
9,EOS-EOS,$1.43,-4.11%,$630.1m,$157.8m,-2.40%,0.68%,0.25,-0.0144%,-0.0102%,$1.1m,2022-09-15 06:16:24.648263
10,Binance Coin-BNB,$272.08,-3.02%,$614.3m,$242.1m,-1.75%,1.05%,0.39,-0.0041%,-0.0004%,$685.4k,2022-09-15 06:16:24.648263
11,Ripple-XRP,$0.3353,-0.62%,$585.7m,$316.3m,-1.27%,1.37%,0.54,-0.0028%,-0.0016%,$728.1k,2022-09-15 06:16:24.648263
12,Litecoin-LTC,$58.86,-1.20%,$543.3m,$213.6m,-2.94%,0.92%,0.39,+0.0122%,+0.0019%,$869.5k,2022-09-15 06:16:24.648263
13,Cosmos-ATOM,$13.33,-7.02%,$529.4m,$111.9m,-11.50%,0.48%,0.21,-0.0134%,-0.0024%,$869.8k,2022-09-15 06:16:24.648263
14,Reef-REEF,$0.0049,-0.42%,$515.1m,$24.3m,-1.50%,0.11%,0.05,-0.7115%,-0.5778%,$985.1k,2022-09-15 06:16:24.648263
15,Polygon-MATIC,$0.8383,-2.60%,$485.2m,$161.8m,-6.64%,0.70%,0.33,+0.0014%,-0.0061%,$705.6k,2022-09-15 06:16:24.648263
16,Avalanche-AVAX,$18.54,-3.17%,$457.5m,$127.0m,-2.67%,0.55%,0.28,-0.0125%,-0.0163%,$953.2k,2022-09-15 06:16:24.648263
17,Tellor-TRB,$16.92,+7.84%,$439.7m,$29.3m,-1.71%,0.13%,0.07,+0.0040%,-0.0054%,$750.1k,2022-09-15 06:16:24.648263
18,ApeCoin-APE,$5.13,-1.04%,$430.6m,$78.3m,-4.44%,0.34%,0.18,+0.0059%,+0.0047%,$995.2k,2022-09-15 06:16:24.648263
19,Chainlink-LINK,$7.18,-0.43%,$420.7m,$102.9m,-1.21%,0.45%,0.24,+0.0021%,+0.0025%,$691.8k,2022-09-15 06:16:24.648263
20,Polkadot-DOT,$6.97,-2.96%,$404.3m,$249.0m,-2.11%,1.08%,0.62,-0.0068%,-0.0112%,$373.0k,2022-09-15 06:16:24.648263
21,Chiliz-CHZ,$0.1814,-7.32%,$401.2m,$68.4m,-5.01%,0.30%,0.17,+0.0081%,+0.0059%,$1.3m,2022-09-15 06:16:24.648263
22,Dogecoin-DOGE,$0.0598,-1.40%,$387.0m,$117.4m,-0.05%,0.51%,0.30,+0.0005%,-0.0056%,$724.0k,2022-09-15 06:16:24.648263
23,NEAR Protocol-NEAR,$4.32,-3.89%,$383.6m,$98.6m,-3.58%,0.43%,0.26,+0.0017%,+0.0051%,$868.8k,2022-09-15 06:16:24.648263
24,Optimism-OP,$1.15,-5.81%,$361.9m,$51.5m,-11.72%,0.22%,0.14,+0.0040%,+0.0044%,$1.1m,2022-09-15 06:16:24.648263
25,STEPN-GMT,$0.6491,-2.85%,$340.4m,$92.8m,-4.68%,0.40%,0.27,+0.0084%,-0.0016%,$906.9k,2022-09-15 06:16:24.648263
26,Filecoin-FIL,$5.77,-2.42%,$320.4m,$102.7m,-3.24%,0.44%,0.32,-0.0010%,+0.0028%,$591.2k,2022-09-15 06:16:24.648263
27,Terra Classic-LUNC,$0.0003,-16.00%,$286.7m,$37.1m,-21.29%,0.16%,0.13,+0.0002%,-0.0233%,$1.5m,2022-09-15 06:16:24.648263
28,Curve DAO Token-CRV,$1.03,-5.36%,$265.8m,$51.5m,-5.36%,0.22%,0.19,+0.0213%,-0.0241%,$677.0k,2022-09-15 06:16:24.648263
29,1000SHIB-1000SHIB,$0.0118,-3.38%,$240.7m,$40.2m,-0.56%,0.17%,0.17,-0.0090%,-0.0178%,$1.0m,2022-09-15 06:16:24.648263
30,Bitcoin Cash-BCH,$117.06,-2.00%,$192.8m,$159.5m,-1.59%,0.69%,0.83,-0.0120%,-0.0129%,$482.2k,2022-09-15 06:16:24.648263
31,1000XEC-1000XEC,$0.0438,-6.16%,$180.8m,$4.5m,-15.48%,0.02%,0.02,-0.0013%,-0.0211%,$411.7k,2022-09-15 06:16:24.648263
32,The Sandbox-SAND,$0.8662,-2.82%,$178.7m,$64.3m,-4.40%,0.28%,0.36,+0.0005%,+0.0111%,$320.1k,2022-09-15 06:16:24.648263
33,Axie Infinity-AXS,$12.75,-3.95%,$161.1m,$76.4m,-2.64%,0.33%,0.47,-0.0164%,-0.0089%,$348.7k,2022-09-15 06:16:24.648263
34,Compound-COMP,$55.73,+5.97%,$153.3m,$28.5m,+13.76%,0.12%,0.19,+0.0016%,-0.0030%,$364.8k,2022-09-15 06:16:24.648263
35,Helium-HNT,$4.04,-12.23%,$143.6m,$22.1m,-1.99%,0.10%,0.15,+0.0048%,+0.0057%,$347.9k,2022-09-15 06:16:24.648263
36,Aave-AAVE,$80.43,-5.37%,$131.2m,$41.9m,-0.38%,0.18%,0.32,+0.0086%,+0.0022%,$175.6k,2022-09-15 06:16:24.648263
37,Celsius-CEL,$2.31,+55.52%,$127.0m,$38.5m,+73.62%,0.17%,0.30,+0.0186%,-0.5177%,$3.3m,2022-09-15 06:16:24.648263
38,Fantom-FTM,$0.2401,-3.94%,$124.2m,$42.2m,-4.44%,0.18%,0.34,+0.0064%,+0.0045%,$546.5k,2022-09-15 06:16:24.648263
39,Ethereum Name Service-ENS,$13.96,-6.36%,$123.3m,$21.6m,-16.38%,0.09%,0.17,+0.0056%,+0.0032%,$226.3k,2022-09-15 06:16:24.648263
40,Stargate Finance-STG,$0.5567,-15.41%,$117.4m,$12.6m,-16.04%,0.05%,0.11,+0.0069%,+0.0025%,$582.1k,2022-09-15 06:16:24.648263
41,Uniswap-UNI,$5.93,-3.79%,$116.2m,$43.6m,-4.67%,0.19%,0.38,+0.0041%,-0.0413%,$129.1k,2022-09-15 06:16:24.648263
42,Kyber Network Crystal-KNC,$1.94,+1.21%,$115.5m,$24.9m,-0.38%,0.11%,0.22,-0.0154%,+0.0031%,$154.4k,2022-09-15 06:16:24.648263
43,Decentraland-MANA,$0.7196,-2.80%,$111.8m,$38.3m,-1.51%,0.17%,0.34,+0.0061%,-0.0013%,$342.0k,2022-09-15 06:16:24.648263
44,dYdX-DYDX,$1.32,-5.90%,$109.5m,$31.7m,-5.38%,0.14%,0.29,+0.0067%,+0.0025%,$333.7k,2022-09-15 06:16:24.648263
45,Unifi Protocol DAO-UNFI,$6.81,-5.92%,$108.7m,$16.5m,-4.34%,0.07%,0.15,+0.0068%,+0.0085%,$210.4k,2022-09-15 06:16:24.648263
46,Tron-TRX,$0.0609,-0.49%,$97.0m,$136.0m,-0.62%,0.59%,1.40,-0.0147%,-0.0269%,$81.0k,2022-09-15 06:16:24.648263
47,Gala-GALA,$0.0470,-3.00%,$88.5m,$32.4m,-0.31%,0.14%,0.37,+0.0066%,-0.0023%,$106.5k,2022-09-15 06:16:24.648263
48,SHIBA INU-SHIB,$0.0000,-3.39%,$85.7m,$21.2m,+0.15%,0.09%,0.25,+0.0093%,-0.0032%,$404.9k,2022-09-15 06:16:24.648263
49,Waves-WAVES,$4.29,-2.46%,$83.4m,$45.1m,-4.04%,0.20%,0.54,+0.0091%,-0.0035%,$265.5k,2022-09-15 06:16:24.648263
50,THORChain-RUNE,$1.73,-4.47%,$77.8m,$21.0m,-1.89%,0.09%,0.27,+0.0060%,-0.0005%,$133.1k,2022-09-15 06:16:24.648263
51,THETA-THETA,$1.08,-2.50%,$76.8m,$21.4m,-1.68%,0.09%,0.28,+0.0059%,-0.0110%,$98.4k,2022-09-15 06:16:24.648263
52,Monero-XMR,$147.43,+0.05%,$73.1m,$40.6m,-3.15%,0.18%,0.56,+0.0111%,-0.0065%,$72.9k,2022-09-15 06:16:24.648263
53,ConstitutionDAO-PEOPLE,$0.0194,-6.15%,$67.0m,$22.7m,-0.89%,0.10%,0.34,+0.0044%,+0.0017%,$452.4k,2022-09-15 06:16:24.648263
54,Tezos-XTZ,$1.53,-0.42%,$64.7m,$27.3m,+0.57%,0.12%,0.42,+0.0116%,-0.0051%,$194.7k,2022-09-15 06:16:24.648263
55,Synthetix Network Token-SNX,$2.64,-4.20%,$60.6m,$27.8m,-4.77%,0.12%,0.46,-0.0139%,-0.0162%,$127.8k,2022-09-15 06:16:24.648263
56,ZCash-ZEC,$59.95,-0.02%,$60.5m,$19.9m,-5.21%,0.09%,0.33,+0.0006%,+0.0170%,$96.1k,2022-09-15 06:16:24.648263
57,SushiSwap-SUSHI,$1.14,-4.61%,$59.7m,$26.1m,-5.45%,0.11%,0.44,+0.0031%,-0.0240%,$120.7k,2022-09-15 06:16:24.648263
58,yearn.finance-YFI,"$8,893.04",-3.91%,$59.3m,$29.4m,-7.06%,0.13%,0.49,-0.0069%,-0.0195%,$166.6k,2022-09-15 06:16:24.648263
59,1inch-1INCH,$0.5983,-1.82%,$58.6m,$20.9m,+6.27%,0.09%,0.36,+0.0097%,-0.0287%,$67.3k,2022-09-15 06:16:24.648263
60,Algorand-ALGO,$0.2923,-2.77%,$53.4m,$28.3m,-2.36%,0.12%,0.53,+0.0046%,+0.0116%,$61.3k,2022-09-15 06:16:24.648263
61,Lido DAO Token-LDO,$1.75,-6.54%,$49.6m,$17.1m,-4.77%,0.07%,0.35,-0.0099%,-0.0095%,$97.0k,2022-09-15 06:16:24.648263
