,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,641.76",+0.46%,$20.9b,$10.8b,+0.27%,42.03%,0.52,+0.0005%,+0.0018%,$38.9m,2022-09-11 20:16:28.413119
1,Ethereum-ETH,"$1,766.21",+1.57%,$18.2b,$7.8b,+1.11%,30.30%,0.43,-0.0242%,-0.0214%,$59.7m,2022-09-11 20:16:28.413119
2,LUNA2-LUNA2,$5.58,-6.47%,$1.4b,$36.9m,+12.75%,0.14%,0.03,-0.0826%,-0.0950%,$2.0m,2022-09-11 20:16:28.413119
3,Ethereum Classic-ETC,$38.70,-0.35%,$1.3b,$485.2m,-0.01%,1.89%,0.37,+0.0019%,+0.0012%,$3.2m,2022-09-11 20:16:28.413119
4,ApeCoin-APE,$5.57,+11.00%,$903.0m,$104.9m,+42.41%,0.41%,0.12,+0.0027%,-0.0002%,$1.6m,2022-09-11 20:16:28.413119
5,Terra-LUNA,$5.59,-6.95%,$879.6m,$22.3m,-2.65%,0.09%,0.03,-0.0657%,-0.0660%,$4.6m,2022-09-11 20:16:28.413119
6,Solana-SOL,$35.42,+1.91%,$868.6m,$412.8m,+2.05%,1.61%,0.48,+0.0028%,+0.0013%,$1.6m,2022-09-11 20:16:28.413119
7,EOS-EOS,$1.72,-1.14%,$825.7m,$207.7m,-4.79%,0.81%,0.25,+0.0162%,+0.0122%,$1.4m,2022-09-11 20:16:28.413119
8,Cardano-ADA,$0.5134,+0.16%,$659.1m,$312.0m,+0.65%,1.22%,0.47,+0.0027%,+0.0100%,$615.9k,2022-09-11 20:16:28.413119
9,Chiliz-CHZ,$0.2064,+3.12%,$572.5m,$80.0m,+1.74%,0.31%,0.14,+0.0094%,+0.0037%,$778.8k,2022-09-11 20:16:28.413119
10,Filecoin-FIL,$6.40,+1.76%,$568.5m,$121.3m,+6.65%,0.47%,0.21,+0.0068%,-0.0005%,$988.2k,2022-09-11 20:16:28.413119
11,Cosmos-ATOM,$15.80,-0.73%,$518.2m,$167.9m,-5.54%,0.66%,0.32,+0.0047%,+0.0023%,$470.3k,2022-09-11 20:16:28.413119
12,Optimism-OP,$1.40,+0.54%,$438.5m,$68.3m,+0.96%,0.27%,0.16,+0.0128%,+0.0108%,$597.5k,2022-09-11 20:16:28.413119
13,Binance Coin-BNB,$295.04,+0.37%,$373.1m,$281.7m,-0.44%,1.10%,0.76,+0.0063%,+0.0074%,$209.9k,2022-09-11 20:16:28.413119
14,NEAR Protocol-NEAR,$4.89,+2.54%,$370.8m,$121.1m,+3.46%,0.47%,0.33,+0.0024%,+0.0013%,$772.6k,2022-09-11 20:16:28.413119
15,Litecoin-LTC,$62.78,-0.63%,$368.7m,$215.5m,-2.40%,0.84%,0.58,+0.0105%,+0.0057%,$442.1k,2022-09-11 20:16:28.413119
16,STEPN-GMT,$0.7433,+1.17%,$348.6m,$107.5m,-0.76%,0.42%,0.31,-0.0024%,-0.0126%,$857.8k,2022-09-11 20:16:28.413119
17,1000LUNC-1000LUNC,$0.4125,-5.93%,$341.5m,$22.5m,+72.64%,0.09%,0.07,-0.1171%,-0.1212%,$711.7k,2022-09-11 20:16:28.413119
18,Avalanche-AVAX,$20.54,+0.87%,$334.8m,$136.4m,+0.35%,0.53%,0.41,+0.0123%,+0.0182%,$301.1k,2022-09-11 20:16:28.413119
19,Ravencoin-RVN,$0.0519,-5.15%,$322.4m,$33.0m,-18.70%,0.13%,0.10,+0.0131%,+0.0030%,$579.0k,2022-09-11 20:16:28.413119
20,Chainlink-LINK,$7.99,+1.13%,$316.3m,$126.9m,+1.78%,0.50%,0.40,+0.0095%,+0.0073%,$305.2k,2022-09-11 20:16:28.413119
21,Ripple-XRP,$0.3561,-0.14%,$315.0m,$342.3m,+0.08%,1.34%,1.09,+0.0032%,-0.0041%,$369.2k,2022-09-11 20:16:28.413119
22,1000SHIB-1000SHIB,$0.0130,-0.80%,$305.4m,$47.5m,-0.85%,0.19%,0.16,+0.0072%,+0.0100%,$604.8k,2022-09-11 20:16:28.413119
23,Dogecoin-DOGE,$0.0638,-0.36%,$301.1m,$125.1m,+0.52%,0.49%,0.42,+0.0070%,+0.0106%,$344.6k,2022-09-11 20:16:28.413119
24,Polygon-MATIC,$0.8954,-0.74%,$299.9m,$196.6m,-2.18%,0.77%,0.66,+0.0055%,+0.0054%,$638.8k,2022-09-11 20:16:28.413119
25,Polkadot-DOT,$7.73,+0.34%,$267.1m,$273.5m,-1.25%,1.07%,1.02,-0.0039%,-0.0045%,$282.1k,2022-09-11 20:16:28.413119
26,Helium-HNT,$5.19,-6.86%,$231.8m,$24.6m,-24.36%,0.10%,0.11,-0.0049%,-0.0087%,$376.0k,2022-09-11 20:16:28.413119
27,Curve DAO Token-CRV,$1.21,-2.93%,$216.2m,$66.7m,-5.76%,0.26%,0.31,+0.0246%,-0.0020%,$210.9k,2022-09-11 20:16:28.413119
28,Terra Classic-LUNC,$0.0004,-6.50%,$192.6m,$45.3m,+3.16%,0.18%,0.24,-0.0031%,-0.1300%,$653.9k,2022-09-11 20:16:28.413119
29,Bitcoin Cash-BCH,$131.83,-0.08%,$185.1m,$192.2m,-1.58%,0.75%,1.04,-0.0016%,+0.0037%,$255.2k,2022-09-11 20:16:28.413119
30,The Sandbox-SAND,$0.9832,-0.01%,$181.5m,$79.4m,+3.23%,0.31%,0.44,+0.0153%,+0.0019%,$114.1k,2022-09-11 20:16:28.413119
31,Waves-WAVES,$4.91,+0.25%,$177.4m,$56.2m,-2.78%,0.22%,0.32,+0.0071%,+0.0073%,$324.7k,2022-09-11 20:16:28.413119
32,Unifi Protocol DAO-UNFI,$7.97,+2.23%,$167.3m,$17.1m,-6.12%,0.07%,0.10,+0.0100%,+0.0100%,$144.9k,2022-09-11 20:16:28.413119
33,Project Galaxy-GAL,$3.02,+1.38%,$148.0m,$18.6m,-2.08%,0.07%,0.13,-0.0106%,-0.0029%,$413.9k,2022-09-11 20:16:28.413119
34,Kyber Network Crystal-KNC,$2.01,+2.05%,$142.9m,$28.1m,+9.85%,0.11%,0.20,-0.0003%,+0.0115%,$487.9k,2022-09-11 20:16:28.413119
35,SHIBA INU-SHIB,$0.0000,-0.40%,$123.1m,$23.9m,+3.88%,0.09%,0.19,+0.0079%,+0.0051%,$433.9k,2022-09-11 20:16:28.413119
36,Stargate Finance-STG,$0.7370,-3.16%,$115.4m,$19.4m,-10.01%,0.08%,0.17,+0.0059%,+0.0062%,$202.0k,2022-09-11 20:16:28.413119
37,Axie Infinity-AXS,$15.48,-0.18%,$109.0m,$82.1m,-0.58%,0.32%,0.75,-0.0102%,-0.0238%,$132.8k,2022-09-11 20:16:28.413119
38,ConstitutionDAO-PEOPLE,$0.0236,+3.76%,$108.1m,$28.1m,+6.52%,0.11%,0.26,-0.0006%,+0.0015%,$198.5k,2022-09-11 20:16:28.413119
39,Fantom-FTM,$0.2742,+0.44%,$107.3m,$49.8m,+0.10%,0.19%,0.46,+0.0096%,+0.0080%,$83.7k,2022-09-11 20:16:28.413119
40,Aave-AAVE,$92.04,+0.75%,$107.1m,$46.7m,+0.17%,0.18%,0.44,+0.0080%,+0.0062%,$87.0k,2022-09-11 20:16:28.413119
41,Uniswap-UNI,$6.55,+1.56%,$106.2m,$48.8m,+0.88%,0.19%,0.46,-0.0060%,-0.0045%,$35.1k,2022-09-11 20:16:28.413119
42,Injective Protocol-INJ,$1.81,+12.03%,$101.5m,$6.8m,+144.22%,0.03%,0.07,+0.0049%,-0.0374%,$249.4k,2022-09-11 20:16:28.413119
43,Tron-TRX,$0.0642,-0.12%,$94.7m,$143.3m,+0.61%,0.56%,1.51,-0.0024%,-0.0068%,$22.2k,2022-09-11 20:16:28.413119
44,dYdX-DYDX,$1.64,+2.75%,$90.9m,$37.8m,+0.01%,0.15%,0.42,+0.0017%,+0.0080%,$70.3k,2022-09-11 20:16:28.413119
45,Gala-GALA,$0.0521,+0.75%,$85.8m,$34.9m,+1.55%,0.14%,0.41,+0.0052%,+0.0078%,$93.0k,2022-09-11 20:16:28.413119
46,Ethereum Name Service-ENS,$15.55,+1.14%,$82.5m,$30.5m,-3.34%,0.12%,0.37,+0.0063%,+0.0100%,$46.4k,2022-09-11 20:16:28.413119
47,Tellor-TRB,$16.81,-2.61%,$75.7m,$33.5m,-5.11%,0.13%,0.44,-0.0560%,-0.1308%,$81.8k,2022-09-11 20:16:28.413119
48,Tezos-XTZ,$1.70,+2.69%,$68.8m,$34.7m,+6.27%,0.14%,0.50,+0.0036%,-0.0109%,$349.5k,2022-09-11 20:16:28.413119
49,Decentraland-MANA,$0.8104,-0.27%,$68.1m,$40.6m,-0.91%,0.16%,0.60,+0.0053%,+0.0104%,$52.7k,2022-09-11 20:16:28.413119
50,Celsius-CEL,$1.58,+13.57%,$66.2m,$24.6m,+7.08%,0.10%,0.37,-0.1314%,+0.0090%,$1.2m,2022-09-11 20:16:28.413119
51,yearn.finance-YFI,"$10,243.01",-1.39%,$66.0m,$36.4m,-7.71%,0.14%,0.55,-0.0096%,-0.0120%,$66.6k,2022-09-11 20:16:28.413119
52,SushiSwap-SUSHI,$1.31,-0.69%,$65.8m,$31.6m,-5.13%,0.12%,0.48,+0.0148%,-0.0086%,$37.1k,2022-09-11 20:16:28.413119
53,Compound-COMP,$56.29,+5.92%,$61.8m,$31.1m,+18.98%,0.12%,0.50,+0.0011%,+0.0039%,$81.8k,2022-09-11 20:16:28.413119
54,Algorand-ALGO,$0.3269,+2.03%,$61.4m,$32.4m,+4.12%,0.13%,0.53,+0.0346%,+0.0294%,$10.9k,2022-09-11 20:16:28.413119
55,FOOTBALL-FOOTBALL,"$1,139.00",+2.71%,$57.4m,$9.6m,+38.79%,0.04%,0.17,+0.0350%,+0.0913%,$150.6k,2022-09-11 20:16:28.413119
56,THORChain-RUNE,$2.01,-0.19%,$53.0m,$24.2m,-4.69%,0.09%,0.46,+0.0076%,+0.0080%,$37.7k,2022-09-11 20:16:28.413119
57,THETA-THETA,$1.19,+0.47%,$52.2m,$23.3m,-0.69%,0.09%,0.45,+0.0125%,+0.0000%,$107.7k,2022-09-11 20:16:28.413119
58,1000XEC-1000XEC,$0.0456,+3.09%,$51.0m,$5.5m,+29.17%,0.02%,0.11,+0.0100%,+0.0100%,$74.6k,2022-09-11 20:16:28.413119
