,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
44,Monero-XMR,$162.95,+2.17%,$108.8m,$50.2m,+13.46%,0.20%,0.46,-0.2179%,-0.1727%,$114.4k,2022-09-13 04:16:27.772172
45,SHIBA INU-SHIB,$0.0000,-1.19%,$101.8m,$23.4m,-0.33%,0.09%,0.23,+0.0009%,+0.0082%,$212.4k,2022-09-13 04:16:27.772172
46,dYdX-DYDX,$1.58,-2.21%,$101.4m,$33.7m,-5.77%,0.13%,0.33,+0.0040%,+0.0051%,$243.6k,2022-09-13 04:16:27.772172
47,Gala-GALA,$0.0509,-1.52%,$100.5m,$34.4m,-1.74%,0.14%,0.34,+0.0022%,+0.0058%,$120.5k,2022-09-13 04:16:27.772172
48,Ethereum Name Service-ENS,$14.82,-3.65%,$99.6m,$25.3m,-14.51%,0.10%,0.25,-0.0071%,+0.0012%,$87.1k,2022-09-13 04:16:27.772172
49,THETA-THETA,$1.18,+0.69%,$91.9m,$22.7m,-0.61%,0.09%,0.25,-0.0070%,-0.0037%,$140.7k,2022-09-13 04:16:27.772172
50,THORChain-RUNE,$1.94,-2.64%,$88.3m,$22.8m,-2.56%,0.09%,0.26,+0.0075%,+0.0079%,$180.3k,2022-09-13 04:16:27.772172
51,Kyber Network Crystal-KNC,$1.88,-3.49%,$85.4m,$20.0m,-18.48%,0.08%,0.23,+0.0001%,+0.0031%,$118.4k,2022-09-13 04:16:27.772172
52,Flow (Dapper labs)-FLOW,$2.08,-0.19%,$83.3m,$24.1m,+0.83%,0.10%,0.29,+0.0043%,+0.0045%,$158.6k,2022-09-13 04:16:27.772172
53,ConstitutionDAO-PEOPLE,$0.0225,-2.33%,$82.1m,$24.9m,-8.08%,0.10%,0.30,+0.0026%,+0.0094%,$115.7k,2022-09-13 04:16:27.772172
54,Harmony-ONE,$0.0229,+6.56%,$80.7m,$16.1m,+8.08%,0.06%,0.20,+0.0012%,+0.0018%,$190.7k,2022-09-13 04:16:27.772172
55,SushiSwap-SUSHI,$1.26,-3.43%,$80.3m,$29.0m,-3.55%,0.11%,0.36,+0.0094%,-0.0115%,$89.6k,2022-09-13 04:16:27.772172
56,Injective Protocol-INJ,$1.87,+4.72%,$77.1m,$6.6m,+4.19%,0.03%,0.09,+0.0100%,+0.0100%,$174.7k,2022-09-13 04:16:27.772172
57,Project Galaxy-GAL,$2.94,-3.07%,$64.8m,$16.5m,-1.76%,0.07%,0.26,-0.0020%,+0.0239%,$115.8k,2022-09-13 04:16:27.772172
58,yearn.finance-YFI,"$9,765.71",-3.67%,$63.1m,$32.1m,-9.57%,0.13%,0.51,-0.0199%,-0.0215%,$103.5k,2022-09-13 04:16:27.772172
59,Algorand-ALGO,$0.3192,-0.14%,$60.6m,$31.4m,-0.53%,0.12%,0.52,-0.0189%,+0.0177%,$29.7k,2022-09-13 04:16:27.772172
60,Audius-AUDIO,$0.2851,+1.20%,$57.6m,$8.2m,-3.84%,0.03%,0.14,+0.0073%,+0.0071%,$86.8k,2022-09-13 04:16:27.772172
61,iExec RLC-RLC,$1.38,+4.18%,$57.1m,$6.6m,+4.65%,0.03%,0.12,-0.0376%,-0.0635%,$226.5k,2022-09-13 04:16:27.772172
62,Tezos-XTZ,$1.65,-0.78%,$56.9m,$30.4m,-6.95%,0.12%,0.53,-0.0014%,-0.0004%,$122.3k,2022-09-13 04:16:27.772172
63,Synthetix Network Token-SNX,$2.94,+0.09%,$56.7m,$31.0m,-2.15%,0.12%,0.55,-0.0065%,-0.0096%,$82.5k,2022-09-13 04:16:27.772172
64,FTX Token-FTT,$28.33,+2.18%,$56.6m,$75.9m,+9.08%,0.30%,1.34,+0.0076%,+0.0079%,$17.6k,2022-09-13 04:16:27.772172
65,ZCash-ZEC,$62.08,-3.29%,$56.5m,$21.6m,-0.60%,0.09%,0.38,+0.0121%,+0.0074%,$106.7k,2022-09-13 04:16:27.772172
66,Serum-SRM,$0.8654,+1.95%,$56.1m,$26.9m,+1.31%,0.11%,0.48,+0.0031%,-0.0096%,$125.2k,2022-09-13 04:16:27.772172
67,1inch-1INCH,$0.6462,-0.52%,$54.3m,$20.7m,-0.80%,0.08%,0.38,-0.0031%,-0.0148%,$52.4k,2022-09-13 04:16:27.772172
68,1000XEC-1000XEC,$0.0471,+4.76%,$51.8m,$5.3m,-5.58%,0.02%,0.10,+0.0100%,+0.0100%,$65.4k,2022-09-13 04:16:27.772172
69,Compound-COMP,$55.64,+0.97%,$51.1m,$26.1m,-9.28%,0.10%,0.51,-0.0134%,-0.0068%,$53.1k,2022-09-13 04:16:27.772172
70,Enjin Coin-ENJ,$0.5361,-1.88%,$50.8m,$14.9m,-5.69%,0.06%,0.29,-0.0006%,+0.0053%,$96.7k,2022-09-13 04:16:27.772172
71,Stellar Lumens-XLM,$0.1127,-1.37%,$46.9m,$40.0m,-5.20%,0.16%,0.85,-0.0011%,-0.0043%,$68.2k,2022-09-13 04:16:27.772172
72,Zilliqa-ZIL,$0.0373,+0.33%,$46.9m,$23.3m,+0.57%,0.09%,0.50,+0.0027%,+0.0040%,$51.2k,2022-09-13 04:16:27.772172
73,Balancer-BAL,$7.11,-3.63%,$46.1m,$14.0m,-2.37%,0.06%,0.30,-0.0370%,+0.0022%,$103.8k,2022-09-13 04:16:27.772172
74,Celsius-CEL,$1.47,-5.04%,$45.4m,$21.1m,-9.11%,0.08%,0.46,-0.0789%,-0.1088%,$186.0k,2022-09-13 04:16:27.772172
75,Linear-LINA,$0.0085,-1.76%,$43.8m,$5.2m,-4.01%,0.02%,0.12,+0.0064%,+0.0077%,$179.1k,2022-09-13 04:16:27.772172
76,OmiseGO-OMG,$1.97,+0.95%,$43.3m,$13.6m,+3.36%,0.05%,0.31,+0.0067%,+0.0113%,$82.9k,2022-09-13 04:16:27.772172
77,Dash-DASH,$46.57,-3.07%,$43.0m,$13.9m,-4.62%,0.05%,0.32,+0.0089%,+0.0080%,$77.5k,2022-09-13 04:16:27.772172
78,Jasmy-JASMY,$0.0090,-2.51%,$42.5m,$14.9m,-0.98%,0.06%,0.35,+0.0054%,+0.0045%,$133.9k,2022-09-13 04:16:27.772172
79,Oasis Network-ROSE,$0.0641,-1.42%,$42.4m,$12.9m,-5.53%,0.05%,0.30,+0.0082%,+0.0083%,$110.5k,2022-09-13 04:16:27.772172
80,Lido DAO Token-LDO,$1.98,-2.52%,$41.9m,$19.2m,-3.34%,0.08%,0.46,-0.0041%,-0.0037%,$42.3k,2022-09-13 04:16:27.772172
81,Holo-HOT,$0.0022,+1.31%,$41.8m,$5.4m,+6.89%,0.02%,0.13,+0.0007%,-0.0012%,$90.8k,2022-09-13 04:16:27.772172
82,Immutable X-IMX,$0.8591,-0.65%,$41.2m,$9.0m,+1.01%,0.04%,0.22,-0.0003%,+0.0073%,$61.7k,2022-09-13 04:16:27.772172
83,VeChain-VET,$0.0253,-0.64%,$40.3m,$17.7m,-0.77%,0.07%,0.44,+0.0071%,+0.0078%,$41.1k,2022-09-13 04:16:27.772172
84,Elrond-EGLD,$51.37,-1.94%,$39.8m,$15.5m,-2.69%,0.06%,0.39,-0.0017%,+0.0024%,$84.6k,2022-09-13 04:16:27.772172
85,Flamingo-FLM,$0.1173,-3.08%,$38.9m,$17.9m,-4.67%,0.07%,0.46,-0.1577%,-0.0374%,$125.0k,2022-09-13 04:16:27.772172
86,Kusama-KSM,$51.45,-1.85%,$38.8m,$15.3m,-1.59%,0.06%,0.39,-0.0293%,+0.0138%,$26.9k,2022-09-13 04:16:27.772172
87,Raydium-RAY,$0.6643,-1.37%,$36.2m,$8.7m,+4.59%,0.03%,0.24,+0.0063%,+0.0041%,$141.9k,2022-09-13 04:16:27.772172
88,Loopring-LRC,$0.3506,-3.37%,$35.1m,$14.0m,-7.22%,0.06%,0.40,-0.0044%,+0.0117%,$51.4k,2022-09-13 04:16:27.772172
89,0x-ZRX,$0.3223,+2.43%,$33.8m,$9.5m,+11.08%,0.04%,0.28,-0.0006%,+0.0046%,$96.5k,2022-09-13 04:16:27.772172
90,Metal-MTL,$1.25,+0.36%,$33.5m,$7.1m,+5.15%,0.03%,0.21,-0.0032%,+0.0021%,$56.8k,2022-09-13 04:16:27.772172
91,Storj-STORJ,$0.5617,+1.22%,$33.3m,$11.2m,+5.58%,0.04%,0.34,+0.0016%,+0.0043%,$50.1k,2022-09-13 04:16:27.772172
92,NEO-NEO,$9.74,-1.26%,$33.0m,$13.9m,-3.74%,0.05%,0.42,-0.0006%,-0.0138%,$17.2k,2022-09-13 04:16:27.772172
93,Dent-DENT,$0.0010,-3.27%,$32.9m,$5.4m,+9.29%,0.02%,0.16,-0.0106%,-0.0156%,$128.4k,2022-09-13 04:16:27.772172
94,Reserve Rights-RSR,$0.0064,+2.24%,$31.7m,$13.4m,+1.81%,0.05%,0.42,+0.0050%,+0.0075%,$55.1k,2022-09-13 04:16:27.772172
95,Kava-KAVA,$1.69,-0.79%,$31.3m,$10.0m,-4.25%,0.04%,0.32,-0.0053%,-0.0126%,$27.8k,2022-09-13 04:16:27.772172
96,Ren-REN,$0.1304,-2.04%,$30.0m,$7.9m,-4.06%,0.03%,0.26,+0.0090%,+0.0060%,$122.5k,2022-09-13 04:16:27.772172
97,Ocean Protocol-OCEAN,$0.1794,-2.50%,$27.7m,$3.7m,-14.95%,0.01%,0.13,-0.0226%,-0.0307%,$102.8k,2022-09-13 04:16:27.772172
98,Coin98-C98,$0.4401,-1.38%,$27.5m,$13.4m,-7.65%,0.05%,0.49,+0.0052%,+0.0069%,$31.5k,2022-09-13 04:16:27.772172
99,Litentry-LIT,$0.7345,-2.97%,$27.2m,$5.1m,-9.10%,0.02%,0.19,+0.0097%,+0.0100%,$67.6k,2022-09-13 04:16:27.772172
100,Chromia-CHR,$0.1805,-2.21%,$26.8m,$7.8m,-10.82%,0.03%,0.29,+0.0074%,+0.0072%,$88.4k,2022-09-13 04:16:27.772172
101,BinaryX-BNX,$156.41,+1.07%,$26.3m,$33.2m,-0.20%,0.13%,1.26,+0.0094%,+0.0100%,$96.0k,2022-09-13 04:16:27.772172
102,Ankr-ANKR,$0.0375,-0.06%,$24.9m,$12.3m,-4.57%,0.05%,0.49,+0.0100%,+0.0100%,$64.6k,2022-09-13 04:16:27.772172
103,Step App-FITFI,$0.0780,+4.84%,$24.6m,$2.6m,+4.77%,0.01%,0.11,-0.0132%,+0.0153%,$134.2k,2022-09-13 04:16:27.772172
104,MyNeighborAlice-ALICE,$2.12,-3.14%,$24.5m,$10.0m,-6.52%,0.04%,0.41,+0.0071%,+0.0077%,$75.6k,2022-09-13 04:16:27.772172
105,Bitcoin SV-BSV,$54.72,+1.10%,$23.8m,$34.1m,+2.03%,0.13%,1.43,-0.0584%,-0.0480%,$7.2k,2022-09-13 04:16:27.772172
106,Arweave-AR,$10.74,-4.08%,$22.7m,$11.8m,-11.14%,0.05%,0.52,+0.0075%,+0.0074%,$63.7k,2022-09-13 04:16:27.772172
107,NEM-XEM,$0.0462,-1.73%,$22.7m,$8.9m,-3.69%,0.04%,0.39,-0.0082%,+0.0090%,$16.5k,2022-09-13 04:16:27.772172
108,Qtum-QTUM,$3.27,-0.84%,$21.9m,$15.7m,-0.53%,0.06%,0.71,+0.0150%,-0.0173%,$11.8k,2022-09-13 04:16:27.772172
109,Iota-IOTA,$0.2884,-1.40%,$21.1m,$10.3m,-1.82%,0.04%,0.49,+0.0000%,+0.0154%,$20.7k,2022-09-13 04:16:27.772172
110,Maker-MKR,$729.25,-2.50%,$21.0m,$15.9m,-2.42%,0.06%,0.76,-0.0012%,-0.0052%,$43.0k,2022-09-13 04:16:27.772172
111,Bella Protocol-BEL,$0.6677,-1.97%,$20.9m,$4.0m,-5.18%,0.02%,0.19,-0.0004%,-0.0055%,$8.2k,2022-09-13 04:16:27.772172
112,Swipe-SXP,$0.3871,+0.28%,$20.3m,$9.3m,+8.08%,0.04%,0.46,+0.0073%,+0.0077%,$13.9k,2022-09-13 04:16:27.772172
113,BakeryToken-BAKE,$0.2608,-3.14%,$20.0m,$4.5m,-7.94%,0.02%,0.23,+0.0100%,+0.0100%,$44.5k,2022-09-13 04:16:27.772172
114,Gitcoin-GTC,$2.18,-6.39%,$19.9m,$5.1m,-3.13%,0.02%,0.26,+0.0100%,+0.0100%,$82.5k,2022-09-13 04:16:27.772172
115,Basic Attention Token-BAT,$0.3521,+0.36%,$19.5m,$10.9m,-0.08%,0.04%,0.56,+0.0000%,+0.0030%,$27.1k,2022-09-13 04:16:27.772172
116,Celo-CELO,$0.8808,+0.85%,$18.3m,$9.7m,-0.53%,0.04%,0.53,+0.0051%,+0.0089%,$20.2k,2022-09-13 04:16:27.772172
117,Bluzelle-BLZ,$0.0882,+1.15%,$18.2m,$5.3m,+3.25%,0.02%,0.29,+0.0100%,+0.0071%,$54.2k,2022-09-13 04:16:27.772172
118,Coti-COTI,$0.1030,+2.52%,$17.5m,$5.0m,+2.72%,0.02%,0.29,+0.0088%,+0.0100%,$47.5k,2022-09-13 04:16:27.772172
119,Ontology-ONT,$0.2469,-0.51%,$17.4m,$8.0m,-4.21%,0.03%,0.46,-0.0112%,-0.0169%,$17.7k,2022-09-13 04:16:27.772172
120,Mask Network-MASK,$1.41,-4.02%,$17.1m,$7.2m,-8.81%,0.03%,0.42,-0.0061%,+0.0258%,$49.7k,2022-09-13 04:16:27.772172
121,Internet Computer-ICP,$6.90,-1.93%,$17.1m,$14.4m,-3.18%,0.06%,0.84,+0.0107%,+0.0151%,$14.3k,2022-09-13 04:16:27.772172
122,FOOTBALL-FOOTBALL,"$1,108.88",-1.84%,$16.9m,$8.1m,-12.23%,0.03%,0.48,+0.0406%,+0.0493%,$89.8k,2022-09-13 04:16:27.772172
123,NKN-NKN,$0.1048,-0.58%,$16.9m,$2.8m,-6.90%,0.01%,0.17,+0.0075%,+0.0100%,$13.6k,2022-09-13 04:16:27.772172
124,Band Protocol-BAND,$1.37,-1.68%,$16.5m,$5.7m,-1.06%,0.02%,0.34,+0.0100%,-0.0029%,$25.3k,2022-09-13 04:16:27.772172
125,DFI.Money-YFII,$997.29,-1.66%,$16.3m,$17.6m,-2.96%,0.07%,1.08,-0.0659%,-0.1753%,$47.3k,2022-09-13 04:16:27.772172
126,Horizen-ZEN,$16.12,-2.52%,$16.2m,$6.9m,-4.91%,0.03%,0.43,-0.0152%,+0.0107%,$14.9k,2022-09-13 04:16:27.772172
127,SafePal-SFP,$0.3948,-0.70%,$15.8m,$4.6m,+0.33%,0.02%,0.29,+0.0059%,+0.0000%,$103.5k,2022-09-13 04:16:27.772172
128,API3-API3,$1.89,-0.80%,$15.8m,$5.6m,-7.75%,0.02%,0.36,-0.0337%,-0.0303%,$22.3k,2022-09-13 04:16:27.772172
129,SKALE Network-SKL,$0.0549,-3.06%,$15.7m,$7.2m,-2.52%,0.03%,0.46,+0.0071%,+0.0065%,$35.1k,2022-09-13 04:16:27.772172
130,IOST-IOST,$0.0136,+1.63%,$15.6m,$11.3m,+3.24%,0.04%,0.72,+0.0064%,-0.0084%,$18.5k,2022-09-13 04:16:27.772172
131,CertiK-CTK,$0.9901,-2.87%,$15.4m,$7.3m,-4.03%,0.03%,0.48,+0.0013%,+0.0013%,$58.9k,2022-09-13 04:16:27.772172
132,Aragon-ANT,$1.91,-6.56%,$15.1m,$5.4m,-18.89%,0.02%,0.36,+0.0150%,-0.0054%,$66.7k,2022-09-13 04:16:27.772172
133,Origin Protocol-OGN,$0.1745,-2.06%,$14.7m,$7.4m,-0.18%,0.03%,0.50,-0.0018%,-0.0018%,$8.1k,2022-09-13 04:16:27.772172
134,Binance BTCDOM Index-BTCDOM,"$1,231.20",+2.39%,$14.6m,$10.4m,-4.77%,0.04%,0.71,+0.0100%,+0.0100%,$37.4k,2022-09-13 04:16:27.772172
135,Celer Network-CELR,$0.0183,-1.90%,$14.6m,$5.1m,+4.22%,0.02%,0.35,+0.0086%,+0.0100%,$35.7k,2022-09-13 04:16:27.772172
136,StormX-STMX,$0.0081,-2.96%,$14.0m,$3.5m,-3.67%,0.01%,0.25,+0.0095%,+0.0089%,$43.0k,2022-09-13 04:16:27.772172
137,Mines of Dalarnia-DAR,$0.2457,-2.09%,$13.6m,$3.4m,-3.86%,0.01%,0.25,+0.0100%,+0.0100%,$29.4k,2022-09-13 04:16:27.772172
138,Alpha Finance Lab-ALPHA,$0.1269,-2.20%,$13.2m,$5.7m,-4.61%,0.02%,0.44,-0.0044%,+0.0134%,$20.9k,2022-09-13 04:16:27.772172
139,Tether-USDT,$1.00,+0.00%,$12.9m,$283.3m,+27.14%,1.12%,21.94,-0.0004%,-0.0004%,$0.0,2022-09-13 04:16:27.772172
140,LooksRare-LOOKS,$0.2872,-3.18%,$12.3m,$13.2m,-6.00%,0.05%,1.07,-0.0067%,-0.0084%,$30.1k,2022-09-13 04:16:27.772172
141,BitDAO-BIT,$0.6189,-1.38%,$12.3m,$23.7m,+3.17%,0.09%,1.93,-0.0222%,-0.0222%,$20.8k,2022-09-13 04:16:27.772172
142,Wootrade-WOO,$0.1633,+1.13%,$12.3m,$3.9m,-3.77%,0.02%,0.32,-0.0023%,-0.0023%,$18.1k,2022-09-13 04:16:27.772172
143,Spell Token-SPELL,$0.0013,-2.15%,$11.7m,$5.2m,-2.61%,0.02%,0.45,-0.0202%,+0.0032%,$60.9k,2022-09-13 04:16:27.772172
144,Civic-CVC,$0.1508,-0.51%,$11.4m,$6.9m,-4.73%,0.03%,0.60,+0.0013%,+0.0052%,$32.3k,2022-09-13 04:16:27.772172
145,Livepeer-LPT,$10.97,-1.96%,$11.2m,$7.1m,-7.47%,0.03%,0.63,-0.0089%,+0.0107%,$14.8k,2022-09-13 04:16:27.772172
146,TomoChain-TOMO,$0.5361,+2.43%,$10.2m,$3.7m,+6.00%,0.01%,0.36,+0.0075%,+0.0073%,$53.9k,2022-09-13 04:16:27.772172
147,Cream Finance-CREAM,$17.73,-14.11%,$9.7m,$1.4m,-6.01%,0.01%,0.15,+0.1460%,+0.1381%,$33.8k,2022-09-13 04:16:27.772172
148,Icon-ICX,$0.2882,+0.67%,$8.9m,$4.6m,+5.49%,0.02%,0.52,+0.0058%,+0.0059%,$3.9k,2022-09-13 04:16:27.772172
149,Astar-ASTR,$0.0431,+12.54%,$8.7m,$1.1m,+30.85%,0.00%,0.13,+0.0106%,+0.0349%,$79.7k,2022-09-13 04:16:27.772172
150,IoTeX-IOTX,$0.0350,-2.38%,$8.7m,$6.4m,-0.81%,0.03%,0.73,+0.0100%,+0.0100%,$20.3k,2022-09-13 04:16:27.772172
151,Cartesi-CTSI,$0.1527,-1.64%,$8.5m,$3.1m,-14.08%,0.01%,0.36,+0.0047%,+0.0031%,$4.5k,2022-09-13 04:16:27.772172
152,Automata Network-ATA,$0.1659,-1.47%,$8.4m,$2.4m,-13.31%,0.01%,0.28,+0.0100%,+0.0100%,$40.3k,2022-09-13 04:16:27.772172
153,Pundi X-PUNDIX,$0.6295,+15.74%,$8.0m,$1.6m,+46.90%,0.01%,0.20,-0.1774%,-0.1287%,$4.9k,2022-09-13 04:16:27.772172
154,Crypto.com Coin-CRO,$0.1209,-1.03%,$7.6m,$12.7m,+1.23%,0.05%,1.66,+0.0081%,+0.0095%,$1.7k,2022-09-13 04:16:27.772172
155,ARPA Chain-ARPA,$0.0390,-1.48%,$7.5m,$3.3m,-3.90%,0.01%,0.44,+0.0100%,+0.0100%,$3.8k,2022-09-13 04:16:27.772172
156,Klaytn-KLAY,$0.2264,-0.61%,$7.4m,$5.6m,-2.74%,0.02%,0.76,-0.0038%,-0.0149%,$4.7k,2022-09-13 04:16:27.772172
157,Moonbeam-GLMR,$0.5581,-4.81%,$7.4m,$3.7m,-7.73%,0.01%,0.50,+0.0068%,+0.0067%,$7.8k,2022-09-13 04:16:27.772172
