,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
18,Chiliz-CHZ,$0.1924,-4.41%,$445.4m,$71.0m,-6.48%,0.30%,0.16,+0.0039%,-0.0011%,$864.3k,2022-09-14 15:16:30.706996
19,Dogecoin-DOGE,$0.0610,+0.99%,$425.8m,$119.4m,+0.38%,0.51%,0.28,+0.0119%,+0.0078%,$670.7k,2022-09-14 15:16:30.706996
20,NEAR Protocol-NEAR,$4.48,-2.03%,$418.6m,$102.1m,-1.35%,0.44%,0.24,-0.0091%,-0.0019%,$839.7k,2022-09-14 15:16:30.706996
21,Terra Classic-LUNC,$0.0003,-22.22%,$384.8m,$40.3m,-19.57%,0.17%,0.10,-0.0490%,-0.0748%,$1.8m,2022-09-14 15:16:30.706996
22,Optimism-OP,$1.18,-1.17%,$349.8m,$56.0m,-2.33%,0.24%,0.16,+0.0035%,+0.0078%,$572.9k,2022-09-14 15:16:30.706996
23,Chainlink-LINK,$7.42,+2.07%,$337.3m,$106.8m,-0.99%,0.46%,0.32,-0.0017%,+0.0079%,$999.4k,2022-09-14 15:16:30.706996
24,Polkadot-DOT,$7.23,-0.29%,$328.6m,$253.5m,-1.03%,1.09%,0.77,-0.0027%,-0.0025%,$595.7k,2022-09-14 15:16:30.706996
25,Filecoin-FIL,$5.88,-3.05%,$325.5m,$105.0m,-5.82%,0.45%,0.32,-0.0099%,-0.0054%,$1.1m,2022-09-14 15:16:30.706996
26,STEPN-GMT,$0.6609,-3.00%,$272.7m,$98.4m,+0.21%,0.42%,0.36,+0.0055%,-0.0021%,$504.0k,2022-09-14 15:16:30.706996
27,Curve DAO Token-CRV,$1.09,+2.88%,$267.7m,$54.9m,-0.87%,0.24%,0.21,+0.0154%,-0.0069%,$436.4k,2022-09-14 15:16:30.706996
28,1000SHIB-1000SHIB,$0.0123,+0.94%,$215.1m,$40.3m,+1.64%,0.17%,0.19,+0.0100%,+0.0031%,$795.5k,2022-09-14 15:16:30.706996
29,Bitcoin Cash-BCH,$118.82,-1.15%,$205.9m,$162.7m,-1.93%,0.70%,0.79,-0.0085%,-0.0045%,$867.1k,2022-09-14 15:16:30.706996
30,1000XEC-1000XEC,$0.0465,+1.53%,$182.4m,$6.5m,+30.80%,0.03%,0.04,-0.0129%,-0.0065%,$450.6k,2022-09-14 15:16:30.706996
31,Kyber Network Crystal-KNC,$1.90,+1.46%,$179.8m,$25.1m,+18.01%,0.11%,0.14,-0.0303%,+0.0024%,$362.8k,2022-09-14 15:16:30.706996
32,The Sandbox-SAND,$0.8896,-1.56%,$165.0m,$65.8m,-4.22%,0.28%,0.40,-0.0005%,+0.0027%,$280.9k,2022-09-14 15:16:30.706996
33,Axie Infinity-AXS,$13.51,-3.61%,$160.3m,$77.8m,-1.52%,0.33%,0.49,-0.0229%,-0.0216%,$496.5k,2022-09-14 15:16:30.706996
34,Helium-HNT,$4.23,-10.33%,$146.3m,$21.7m,+18.03%,0.09%,0.15,+0.0053%,+0.0044%,$398.2k,2022-09-14 15:16:30.706996
35,Stargate Finance-STG,$0.5910,-6.56%,$140.2m,$13.2m,+1.68%,0.06%,0.09,-0.0211%,-0.0402%,$433.9k,2022-09-14 15:16:30.706996
36,Ethereum Name Service-ENS,$14.62,+0.95%,$138.7m,$24.1m,+1.86%,0.10%,0.17,-0.0013%,+0.0103%,$71.9k,2022-09-14 15:16:30.706996
37,Fantom-FTM,$0.2502,-1.87%,$121.5m,$43.5m,-2.85%,0.19%,0.36,+0.0050%,+0.0054%,$146.7k,2022-09-14 15:16:30.706996
38,Unifi Protocol DAO-UNFI,$7.10,-4.54%,$118.1m,$16.5m,+6.08%,0.07%,0.14,+0.0057%,+0.0083%,$253.2k,2022-09-14 15:16:30.706996
39,Aave-AAVE,$84.90,-0.51%,$109.5m,$42.0m,+0.96%,0.18%,0.38,+0.0017%,+0.0005%,$132.1k,2022-09-14 15:16:30.706996
40,Tellor-TRB,$16.45,+6.21%,$109.4m,$31.4m,+3.99%,0.13%,0.29,-0.0542%,-0.0662%,$233.9k,2022-09-14 15:16:30.706996
41,dYdX-DYDX,$1.38,-6.24%,$108.0m,$32.7m,+2.82%,0.14%,0.30,+0.0043%,-0.0014%,$219.5k,2022-09-14 15:16:30.706996
42,Uniswap-UNI,$6.16,-0.73%,$104.9m,$46.1m,-2.08%,0.20%,0.44,+0.0065%,-0.0006%,$85.4k,2022-09-14 15:16:30.706996
43,Decentraland-MANA,$0.7390,-1.10%,$93.4m,$39.0m,-0.15%,0.17%,0.42,+0.0059%,-0.0006%,$285.7k,2022-09-14 15:16:30.706996
44,Tron-TRX,$0.0614,-0.28%,$91.7m,$136.8m,+0.59%,0.59%,1.49,-0.0253%,-0.0350%,$174.4k,2022-09-14 15:16:30.706996
45,Waves-WAVES,$4.40,-2.08%,$89.2m,$46.2m,-4.30%,0.20%,0.52,+0.0042%,+0.0050%,$282.0k,2022-09-14 15:16:30.706996
46,Gala-GALA,$0.0484,-0.66%,$83.2m,$32.5m,-0.52%,0.14%,0.39,+0.0003%,+0.0036%,$171.4k,2022-09-14 15:16:30.706996
47,Compound-COMP,$54.09,+3.11%,$81.0m,$26.0m,+6.07%,0.11%,0.32,-0.0077%,-0.0083%,$166.6k,2022-09-14 15:16:30.706996
48,Celsius-CEL,$1.74,+22.92%,$79.1m,$25.0m,+15.83%,0.11%,0.32,-0.0058%,+0.0085%,$2.2m,2022-09-14 15:16:30.706996
49,SHIBA INU-SHIB,$0.0000,+0.75%,$76.1m,$21.0m,-2.07%,0.09%,0.28,+0.0045%,+0.0012%,$154.0k,2022-09-14 15:16:30.706996
50,THORChain-RUNE,$1.80,-1.02%,$75.2m,$21.8m,+0.16%,0.09%,0.29,+0.0064%,+0.0071%,$144.1k,2022-09-14 15:16:30.706996
51,Monero-XMR,$149.98,-2.04%,$74.3m,$42.2m,-5.06%,0.18%,0.57,+0.0148%,-0.0134%,$179.5k,2022-09-14 15:16:30.706996
52,THETA-THETA,$1.10,-0.95%,$70.0m,$22.2m,-0.02%,0.10%,0.32,+0.0132%,-0.0211%,$152.7k,2022-09-14 15:16:30.706996
53,yearn.finance-YFI,"$9,151.39",-1.21%,$66.0m,$30.7m,-2.54%,0.13%,0.46,-0.0035%,-0.0118%,$174.4k,2022-09-14 15:16:30.706996
54,Tezos-XTZ,$1.57,+0.43%,$65.0m,$28.0m,-0.60%,0.12%,0.43,+0.0041%,-0.0043%,$304.6k,2022-09-14 15:16:30.706996
55,SushiSwap-SUSHI,$1.19,-0.55%,$64.3m,$27.4m,-2.45%,0.12%,0.43,+0.0146%,-0.0031%,$97.2k,2022-09-14 15:16:30.706996
56,The Graph-GRT,$0.1098,-1.83%,$60.6m,$23.3m,-5.16%,0.10%,0.39,+0.0012%,-0.0031%,$117.7k,2022-09-14 15:16:30.706996
57,ConstitutionDAO-PEOPLE,$0.0204,-3.24%,$58.8m,$22.7m,+0.29%,0.10%,0.39,-0.0004%,+0.0003%,$351.7k,2022-09-14 15:16:30.706996
58,Flow (Dapper labs)-FLOW,$1.85,-3.94%,$57.7m,$22.4m,-0.42%,0.10%,0.39,-0.0016%,-0.0037%,$216.7k,2022-09-14 15:16:30.706996
59,Synthetix Network Token-SNX,$2.70,-3.41%,$57.7m,$29.1m,-1.74%,0.12%,0.50,-0.0227%,-0.0101%,$106.4k,2022-09-14 15:16:30.706996
60,Project Galaxy-GAL,$2.65,-3.19%,$56.8m,$13.6m,-6.07%,0.06%,0.24,-0.0011%,+0.0002%,$137.5k,2022-09-14 15:16:30.706996
61,BinaryX-BNX,$159.87,-0.12%,$51.1m,$36.9m,+3.07%,0.16%,0.72,+0.0100%,+0.0100%,$110.7k,2022-09-14 15:16:30.706996
62,Algorand-ALGO,$0.3027,+0.29%,$51.0m,$29.1m,-0.98%,0.12%,0.57,-0.0023%,+0.0068%,$108.5k,2022-09-14 15:16:30.706996
63,Stellar Lumens-XLM,$0.1046,-2.38%,$48.5m,$36.6m,-2.47%,0.16%,0.75,-0.0136%,-0.0115%,$51.5k,2022-09-14 15:16:30.706996
64,ZCash-ZEC,$60.63,+0.78%,$48.4m,$20.7m,-2.90%,0.09%,0.43,-0.0025%,+0.0093%,$70.0k,2022-09-14 15:16:30.706996
65,1inch-1INCH,$0.6076,-2.71%,$45.3m,$21.6m,+10.25%,0.09%,0.48,-0.0025%,-0.0436%,$103.3k,2022-09-14 15:16:30.706996
66,NEM-XEM,$0.0428,-2.19%,$42.5m,$8.1m,+1.96%,0.03%,0.19,+0.0148%,-0.0089%,$24.8k,2022-09-14 15:16:30.706996
67,Lido DAO Token-LDO,$1.73,-3.87%,$41.9m,$17.2m,+3.03%,0.07%,0.41,-0.0956%,-0.0948%,$64.3k,2022-09-14 15:16:30.706996
68,Jasmy-JASMY,$0.0084,-1.79%,$40.3m,$15.7m,+13.47%,0.07%,0.39,+0.0039%,+0.0061%,$149.8k,2022-09-14 15:16:30.706996
69,Hedera-HBAR,$0.0640,-3.53%,$40.2m,$11.5m,-24.68%,0.05%,0.29,+0.0075%,+0.0067%,$220.7k,2022-09-14 15:16:30.706996
70,FTX Token-FTT,$25.55,-4.70%,$38.9m,$68.6m,-4.02%,0.29%,1.76,+0.0046%,+0.0047%,$406.7k,2022-09-14 15:16:30.706996
71,VeChain-VET,$0.0240,+0.83%,$37.7m,$16.5m,-0.52%,0.07%,0.44,-0.0359%,-0.0158%,$67.4k,2022-09-14 15:16:30.706996
72,iExec RLC-RLC,$1.23,-9.23%,$37.6m,$6.1m,-14.00%,0.03%,0.16,-0.0449%,-0.0953%,$92.2k,2022-09-14 15:16:30.706996
73,Injective Protocol-INJ,$1.74,-5.08%,$36.0m,$4.2m,-31.34%,0.02%,0.12,+0.0045%,+0.0042%,$341.6k,2022-09-14 15:16:30.706996
74,Elrond-EGLD,$49.67,+0.32%,$35.9m,$15.4m,+1.50%,0.07%,0.43,+0.0061%,+0.0002%,$72.2k,2022-09-14 15:16:30.706996
75,Audius-AUDIO,$0.2553,-2.55%,$35.6m,$7.7m,-4.84%,0.03%,0.22,+0.0070%,-0.0021%,$75.9k,2022-09-14 15:16:30.706996
76,Zilliqa-ZIL,$0.0348,-1.58%,$35.1m,$21.5m,-0.56%,0.09%,0.61,+0.0052%,+0.0052%,$32.0k,2022-09-14 15:16:30.706996
77,Harmony-ONE,$0.0209,-0.14%,$34.1m,$14.0m,-5.55%,0.06%,0.41,+0.0018%,-0.0001%,$90.6k,2022-09-14 15:16:30.706996
78,Enjin Coin-ENJ,$0.5029,-0.52%,$32.8m,$13.6m,-5.02%,0.06%,0.42,-0.0183%,+0.0037%,$62.6k,2022-09-14 15:16:30.706996
79,FOOTBALL-FOOTBALL,$970.06,-10.96%,$32.4m,$7.2m,-13.04%,0.03%,0.22,+0.1673%,+0.1178%,$210.4k,2022-09-14 15:16:30.706996
80,Flamingo-FLM,$0.1090,-1.04%,$31.8m,$17.4m,+1.62%,0.07%,0.55,-0.0819%,-0.0257%,$42.7k,2022-09-14 15:16:30.706996
81,Serum-SRM,$0.8240,+1.66%,$31.2m,$24.2m,+1.10%,0.10%,0.77,+0.0093%,+0.0035%,$47.7k,2022-09-14 15:16:30.706996
82,Dash-DASH,$44.67,-1.19%,$30.8m,$12.6m,-1.88%,0.05%,0.41,+0.0204%,-0.0104%,$49.0k,2022-09-14 15:16:30.706996
83,Kusama-KSM,$47.12,-3.21%,$28.9m,$14.8m,-0.76%,0.06%,0.51,-0.0182%,-0.0001%,$51.7k,2022-09-14 15:16:30.706996
84,Oasis Network-ROSE,$0.0599,-1.68%,$27.3m,$11.4m,-2.09%,0.05%,0.42,+0.0076%,+0.0051%,$33.2k,2022-09-14 15:16:30.706996
85,Coin98-C98,$0.4112,-1.44%,$27.3m,$13.0m,+4.59%,0.06%,0.48,-0.0118%,-0.0367%,$104.5k,2022-09-14 15:16:30.706996
86,Litentry-LIT,$0.6840,-0.80%,$26.4m,$5.1m,+4.77%,0.02%,0.19,+0.0100%,+0.0100%,$13.6k,2022-09-14 15:16:30.706996
87,Ankr-ANKR,$0.0342,-4.26%,$26.4m,$11.2m,-3.59%,0.05%,0.42,+0.0013%,-0.0076%,$93.5k,2022-09-14 15:16:30.706996
88,NEO-NEO,$9.06,-1.34%,$25.7m,$12.7m,-3.34%,0.05%,0.50,+0.0027%,-0.0328%,$21.4k,2022-09-14 15:16:30.706996
89,DFI.Money-YFII,$924.78,-1.79%,$25.2m,$15.1m,-5.57%,0.06%,0.60,-0.1725%,-0.6412%,$464.4k,2022-09-14 15:16:30.706996
90,Reserve Rights-RSR,$0.0059,+0.11%,$25.1m,$12.4m,+0.12%,0.05%,0.49,-0.0047%,+0.0013%,$23.5k,2022-09-14 15:16:30.706996
91,OmiseGO-OMG,$1.80,-2.30%,$24.2m,$11.9m,-6.99%,0.05%,0.49,+0.0000%,-0.0134%,$40.2k,2022-09-14 15:16:30.706996
92,Balancer-BAL,$6.50,-2.28%,$24.2m,$12.4m,-6.18%,0.05%,0.51,-0.0035%,-0.0027%,$64.8k,2022-09-14 15:16:30.706996
93,Loopring-LRC,$0.3331,-1.27%,$24.0m,$13.4m,+1.27%,0.06%,0.56,-0.0043%,-0.0060%,$38.6k,2022-09-14 15:16:30.706996
94,Kava-KAVA,$1.56,-1.49%,$23.4m,$10.1m,+2.87%,0.04%,0.43,-0.0109%,-0.0257%,$46.4k,2022-09-14 15:16:30.706996
95,MyNeighborAlice-ALICE,$2.02,-1.56%,$22.8m,$10.1m,+2.28%,0.04%,0.45,+0.0068%,+0.0034%,$64.2k,2022-09-14 15:16:30.706996
96,Chromia-CHR,$0.1636,-2.74%,$21.8m,$7.3m,-3.99%,0.03%,0.33,-0.0117%,-0.0095%,$56.8k,2022-09-14 15:16:30.706996
97,Maker-MKR,$699.60,-1.29%,$21.8m,$14.6m,-3.51%,0.06%,0.67,-0.0158%,-0.0142%,$78.8k,2022-09-14 15:16:30.706996
98,Iota-IOTA,$0.2713,-1.03%,$21.2m,$9.6m,-0.98%,0.04%,0.46,+0.0020%,-0.0098%,$47.1k,2022-09-14 15:16:30.706996
99,Holo-HOT,$0.0021,-1.45%,$20.1m,$5.0m,-4.87%,0.02%,0.25,-0.0015%,-0.0004%,$46.1k,2022-09-14 15:16:30.706996
100,Storj-STORJ,$0.5185,-1.21%,$19.7m,$9.7m,-6.04%,0.04%,0.49,+0.0098%,-0.0007%,$34.8k,2022-09-14 15:16:30.706996
101,Swipe-SXP,$0.3592,-2.67%,$19.1m,$8.1m,-7.52%,0.03%,0.42,+0.0070%,+0.0059%,$44.5k,2022-09-14 15:16:30.706996
102,Bluzelle-BLZ,$0.0824,+0.48%,$19.0m,$5.7m,+16.22%,0.02%,0.30,+0.0100%,+0.0100%,$46.7k,2022-09-14 15:16:30.706996
103,CertiK-CTK,$0.9094,-3.23%,$18.5m,$6.7m,-2.76%,0.03%,0.36,-0.0044%,+0.0014%,$84.9k,2022-09-14 15:16:30.706996
104,IOST-IOST,$0.0127,-1.36%,$18.3m,$11.6m,-2.90%,0.05%,0.63,-0.0032%,-0.0024%,$43.2k,2022-09-14 15:16:30.706996
105,Tether-USDT,$1.00,+0.01%,$18.1m,$286.1m,-2.64%,1.23%,15.78,+0.0000%,-0.0001%,$2.8k,2022-09-14 15:16:30.706996
106,BakeryToken-BAKE,$0.2422,-3.20%,$18.1m,$4.3m,-5.20%,0.02%,0.24,+0.0100%,+0.0096%,$43.9k,2022-09-14 15:16:30.706996
107,Pundi X-PUNDIX,$0.6667,-12.72%,$18.0m,$2.3m,-31.16%,0.01%,0.13,-0.1615%,-0.1839%,$125.2k,2022-09-14 15:16:30.706996
108,Qtum-QTUM,$3.07,-0.90%,$18.0m,$14.5m,-1.46%,0.06%,0.80,+0.0043%,-0.0077%,$44.8k,2022-09-14 15:16:30.706996
109,Bitcoin SV-BSV,$51.88,-0.96%,$17.0m,$32.6m,+0.31%,0.14%,1.92,-0.0139%,-0.0142%,$3.4k,2022-09-14 15:16:30.706996
110,Bella Protocol-BEL,$0.6234,-1.54%,$16.8m,$3.2m,-12.34%,0.01%,0.19,+0.0021%,-0.0078%,$64.3k,2022-09-14 15:16:30.706996
111,Immutable X-IMX,$0.8178,-0.07%,$16.7m,$8.2m,-4.65%,0.04%,0.49,-0.0071%,-0.0109%,$10.8k,2022-09-14 15:16:30.706996
112,Arweave-AR,$9.73,-3.11%,$16.6m,$10.9m,-3.85%,0.05%,0.66,+0.0045%,+0.0078%,$42.8k,2022-09-14 15:16:30.706996
113,Ren-REN,$0.1209,-1.61%,$16.4m,$7.0m,-8.00%,0.03%,0.43,-0.0004%,-0.0116%,$48.9k,2022-09-14 15:16:30.706996
114,Band Protocol-BAND,$1.29,-1.79%,$16.4m,$5.8m,+5.97%,0.03%,0.36,-0.0048%,-0.0199%,$43.7k,2022-09-14 15:16:30.706996
115,Basic Attention Token-BAT,$0.3251,-2.01%,$15.7m,$10.5m,+0.49%,0.04%,0.67,+0.0045%,-0.0089%,$59.6k,2022-09-14 15:16:30.706996
116,Linear-LINA,$0.0079,-2.85%,$15.6m,$4.5m,-5.39%,0.02%,0.29,+0.0071%,+0.0036%,$37.5k,2022-09-14 15:16:30.706996
117,Metal-MTL,$1.16,-1.37%,$15.5m,$5.9m,-3.40%,0.03%,0.38,-0.0112%,-0.0408%,$26.2k,2022-09-14 15:16:30.706996
118,Dent-DENT,$0.0010,-1.17%,$15.3m,$4.9m,+0.23%,0.02%,0.32,-0.0041%,-0.0078%,$76.2k,2022-09-14 15:16:30.706996
119,Internet Computer-ICP,$6.49,-2.32%,$15.2m,$13.3m,-1.91%,0.06%,0.87,+0.0108%,+0.0046%,$126.8k,2022-09-14 15:16:30.706996
120,Akropolis -AKRO,$0.0043,+18.18%,$14.5m,$364.4k,+42.25%,0.00%,0.03,+0.0100%,+0.0100%,$140.9k,2022-09-14 15:16:30.706996
121,Ocean Protocol-OCEAN,$0.1608,-5.42%,$14.5m,$3.5m,+3.64%,0.02%,0.24,+0.0049%,-0.0055%,$72.2k,2022-09-14 15:16:30.706996
122,Gitcoin-GTC,$2.05,-1.87%,$14.3m,$4.6m,-7.66%,0.02%,0.32,+0.0074%,-0.0063%,$148.3k,2022-09-14 15:16:30.706996
123,Ontology-ONT,$0.2331,-0.20%,$14.3m,$7.5m,+0.81%,0.03%,0.52,-0.0019%,-0.0081%,$16.1k,2022-09-14 15:16:30.706996
124,Cartesi-CTSI,$0.1490,+0.22%,$14.2m,$3.2m,+1.26%,0.01%,0.23,-0.0183%,-0.0199%,$18.5k,2022-09-14 15:16:30.706996
125,BitDAO-BIT,$0.5775,-2.65%,$13.8m,$22.4m,-3.69%,0.10%,1.62,-0.0260%,-0.0271%,$48.4k,2022-09-14 15:16:30.706996
126,Binance BTCDOM Index-BTCDOM,"$1,197.80",-3.33%,$13.8m,$9.8m,-4.70%,0.04%,0.71,+0.1020%,+0.0771%,$35.4k,2022-09-14 15:16:30.706996
127,0x-ZRX,$0.2932,-2.45%,$13.8m,$8.1m,-6.16%,0.03%,0.59,-0.0066%,-0.0108%,$26.4k,2022-09-14 15:16:30.706996
128,SKALE Network-SKL,$0.0508,-2.42%,$13.7m,$6.7m,-10.30%,0.03%,0.49,+0.0019%,+0.0045%,$55.7k,2022-09-14 15:16:30.706996
129,API3-API3,$1.77,-1.69%,$13.4m,$6.0m,+4.49%,0.03%,0.45,-0.0391%,-0.0439%,$10.7k,2022-09-14 15:16:30.706996
130,Origin Protocol-OGN,$0.1634,-1.43%,$12.8m,$6.6m,-3.32%,0.03%,0.52,+0.0100%,+0.0100%,$34.1k,2022-09-14 15:16:30.706996
131,Raydium-RAY,$0.6148,-2.89%,$12.8m,$7.6m,-5.59%,0.03%,0.59,-0.0170%,-0.0160%,$32.2k,2022-09-14 15:16:30.706996
132,Celo-CELO,$0.8018,-2.27%,$12.7m,$8.8m,-0.06%,0.04%,0.70,+0.0103%,-0.0033%,$44.3k,2022-09-14 15:16:30.706996
133,Wootrade-WOO,$0.1485,-4.34%,$12.6m,$4.0m,-1.46%,0.02%,0.32,+0.0100%,+0.0100%,$34.3k,2022-09-14 15:16:30.706996
134,Livepeer-LPT,$9.79,-2.33%,$12.3m,$6.5m,-3.46%,0.03%,0.53,-0.0163%,-0.0197%,$24.9k,2022-09-14 15:16:30.706996
135,Mask Network-MASK,$1.31,-1.56%,$11.9m,$7.0m,+0.22%,0.03%,0.59,-0.0197%,+0.0013%,$42.8k,2022-09-14 15:16:30.706996
136,NKN-NKN,$0.0954,-4.04%,$11.8m,$2.7m,+4.57%,0.01%,0.23,+0.0100%,-0.0182%,$29.6k,2022-09-14 15:16:30.706996
137,Nervos Network-CKB,$0.0047,+13.43%,$11.7m,$612.1k,+189.86%,0.00%,0.05,+0.0144%,+0.0144%,$133.6k,2022-09-14 15:16:30.706996
138,Aragon-ANT,$1.78,-0.34%,$11.4m,$4.5m,-7.61%,0.02%,0.40,+0.0253%,-0.0050%,$27.4k,2022-09-14 15:16:30.706996
139,Horizen-ZEN,$14.81,-3.03%,$11.2m,$6.6m,+0.65%,0.03%,0.59,+0.0098%,-0.0221%,$36.3k,2022-09-14 15:16:30.706996
140,Alpha Finance Lab-ALPHA,$0.1180,-2.42%,$10.8m,$5.1m,-2.71%,0.02%,0.47,-0.0207%,+0.0263%,$12.7k,2022-09-14 15:16:30.706996
141,Celer Network-CELR,$0.0172,-2.91%,$10.5m,$4.5m,-10.74%,0.02%,0.43,+0.0100%,+0.0100%,$24.1k,2022-09-14 15:16:30.706996
142,IoTeX-IOTX,$0.0331,-5.04%,$10.2m,$6.0m,-2.89%,0.03%,0.59,+0.0087%,+0.0026%,$17.9k,2022-09-14 15:16:30.706996
143,Coti-COTI,$0.0944,-1.73%,$10.1m,$4.3m,-4.89%,0.02%,0.43,+0.0010%,-0.0018%,$54.2k,2022-09-14 15:16:30.706996
144,Icon-ICX,$0.2635,-1.87%,$9.7m,$4.0m,-3.57%,0.02%,0.41,-0.0039%,-0.0030%,$28.7k,2022-09-14 15:16:30.706996
145,TerraClassicUSD-USTC,$0.0365,-21.58%,$9.2m,$1.0m,-7.88%,0.00%,0.11,-0.0051%,-0.0032%,$37.1k,2022-09-14 15:16:30.706996
146,Mines of Dalarnia-DAR,$0.2318,-1.67%,$8.9m,$3.1m,-6.67%,0.01%,0.35,+0.0100%,+0.0100%,$23.5k,2022-09-14 15:16:30.706996
147,Civic-CVC,$0.1395,-1.50%,$8.9m,$6.6m,+4.27%,0.03%,0.75,-0.0067%,+0.0112%,$43.5k,2022-09-14 15:16:30.706996
148,StormX-STMX,$0.0076,-2.18%,$8.8m,$3.5m,+2.03%,0.02%,0.40,+0.0103%,+0.0085%,$35.6k,2022-09-14 15:16:30.706996
149,Automata Network-ATA,$0.1499,-4.65%,$8.7m,$2.5m,+10.59%,0.01%,0.28,+0.0100%,+0.0100%,$33.9k,2022-09-14 15:16:30.706996
150,Klaytn-KLAY,$0.2114,-3.85%,$8.2m,$5.2m,-2.38%,0.02%,0.63,-0.0236%,-0.0253%,$20.8k,2022-09-14 15:16:30.706996
151,ARPA Chain-ARPA,$0.0365,-2.91%,$8.0m,$3.1m,-3.70%,0.01%,0.38,-0.0161%,-0.0131%,$37.6k,2022-09-14 15:16:30.706996
152,TomoChain-TOMO,$0.4807,-2.82%,$7.8m,$3.2m,-2.50%,0.01%,0.41,+0.0027%,+0.0075%,$18.8k,2022-09-14 15:16:30.706996
153,Step App-FITFI,$0.0724,-1.08%,$7.6m,$2.5m,+1.79%,0.01%,0.33,+0.0056%,-0.0196%,$39.1k,2022-09-14 15:16:30.706996
154,Adventure Gold-AGLD,$0.3810,-9.36%,$7.2m,$2.8m,-7.47%,0.01%,0.40,-0.0430%,-0.0837%,$16.9k,2022-09-14 15:16:30.706996
155,SafePal-SFP,$0.3702,-0.40%,$6.9m,$4.2m,-2.56%,0.02%,0.60,-0.0061%,+0.0029%,$26.3k,2022-09-14 15:16:30.706996
156,LooksRare-LOOKS,$0.2596,-4.14%,$6.8m,$11.9m,-3.67%,0.05%,1.74,-0.0123%,-0.0089%,$24.0k,2022-09-14 15:16:30.706996
157,Dusk Network-DUSK,$0.1250,-0.79%,$5.3m,$3.0m,-5.99%,0.01%,0.57,-0.0176%,-0.0185%,$13.6k,2022-09-14 15:16:30.706996
