,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
12,Cardano-ADA,$0.4593,-1.89%,$513.5m,$244.9m,-3.57%,1.09%,0.48,+0.0134%,+0.0128%,$830.0k,2022-09-16 18:16:27.931081
13,Polygon-MATIC,$0.7940,-4.71%,$498.2m,$159.6m,-2.92%,0.71%,0.32,-0.0014%,+0.0008%,$893.5k,2022-09-16 18:16:27.931081
14,Binance Coin-BNB,$272.28,+0.50%,$494.9m,$256.4m,+2.90%,1.15%,0.52,+0.0071%,+0.0094%,$245.2k,2022-09-16 18:16:27.931081
15,Litecoin-LTC,$55.11,-3.10%,$434.6m,$170.7m,-10.73%,0.76%,0.39,+0.0033%,+0.0094%,$1.0m,2022-09-16 18:16:27.931081
16,Avalanche-AVAX,$17.72,-4.23%,$419.6m,$131.6m,+1.36%,0.59%,0.31,-0.0282%,-0.0234%,$599.8k,2022-09-16 18:16:27.931081
17,Optimism-OP,$1.08,-6.06%,$368.4m,$56.2m,+2.22%,0.25%,0.15,+0.0022%,+0.0071%,$780.6k,2022-09-16 18:16:27.931081
18,Terra-LUNA,$3.19,+16.20%,$357.4m,$18.0m,+16.51%,0.08%,0.05,-0.1004%,-0.0484%,$1.7m,2022-09-16 18:16:27.931081
19,Polkadot-DOT,$6.76,-3.12%,$329.6m,$246.2m,+0.07%,1.10%,0.75,-0.0086%,-0.0065%,$760.8k,2022-09-16 18:16:27.931081
20,ApeCoin-APE,$4.60,-8.01%,$323.3m,$74.7m,-0.78%,0.33%,0.23,+0.0009%,-0.0046%,$790.5k,2022-09-16 18:16:27.931081
21,Terra Classic-LUNC,$0.0003,+23.82%,$282.6m,$46.6m,+37.36%,0.21%,0.17,-0.0140%,-0.0455%,$1.6m,2022-09-16 18:16:27.931081
22,STEPN-GMT,$0.6432,-5.67%,$271.9m,$93.8m,-3.43%,0.42%,0.34,+0.0005%,-0.0053%,$694.4k,2022-09-16 18:16:27.931081
23,NEAR Protocol-NEAR,$4.15,-1.96%,$267.6m,$101.0m,-1.23%,0.45%,0.38,-0.0125%,-0.0091%,$421.0k,2022-09-16 18:16:27.931081
24,Dogecoin-DOGE,$0.0594,+0.08%,$236.4m,$116.6m,-2.72%,0.52%,0.49,+0.0108%,+0.0044%,$422.3k,2022-09-16 18:16:27.931081
25,Filecoin-FIL,$5.72,-0.99%,$234.4m,$104.2m,+1.15%,0.47%,0.44,-0.0114%,-0.0020%,$242.8k,2022-09-16 18:16:27.931081
26,Bitcoin Cash-BCH,$118.32,-0.23%,$203.0m,$156.2m,-1.54%,0.70%,0.77,+0.0060%,+0.0028%,$183.2k,2022-09-16 18:16:27.931081
27,Curve DAO Token-CRV,$1.04,-1.70%,$199.5m,$54.8m,-0.18%,0.25%,0.27,-0.0036%,+0.0190%,$307.1k,2022-09-16 18:16:27.931081
28,1000SHIB-1000SHIB,$0.0114,-3.69%,$197.6m,$40.3m,-0.72%,0.18%,0.20,+0.0052%,+0.0006%,$436.5k,2022-09-16 18:16:27.931081
29,Kyber Network Crystal-KNC,$1.90,-6.31%,$166.9m,$26.6m,-21.66%,0.12%,0.16,+0.0028%,-0.0108%,$272.9k,2022-09-16 18:16:27.931081
30,Ethereum Name Service-ENS,$14.56,+0.94%,$158.2m,$25.5m,+13.05%,0.11%,0.16,+0.0069%,+0.0050%,$76.0k,2022-09-16 18:16:27.931081
31,Reef-REEF,$0.0049,+2.81%,$154.6m,$17.8m,-9.26%,0.08%,0.12,-0.1091%,-0.0889%,$179.8k,2022-09-16 18:16:27.931081
32,The Sandbox-SAND,$0.8637,-0.12%,$153.2m,$66.8m,+3.81%,0.30%,0.44,+0.0128%,-0.0005%,$307.7k,2022-09-16 18:16:27.931081
33,Axie Infinity-AXS,$12.55,-2.51%,$142.7m,$80.5m,+3.64%,0.36%,0.56,-0.0256%,-0.0469%,$333.4k,2022-09-16 18:16:27.931081
34,Helium-HNT,$4.02,-0.87%,$126.1m,$20.9m,-5.93%,0.09%,0.17,-0.0046%,+0.0013%,$194.8k,2022-09-16 18:16:27.931081
35,Tellor-TRB,$16.12,-0.72%,$124.4m,$26.7m,-6.29%,0.12%,0.21,-0.0024%,+0.0285%,$220.9k,2022-09-16 18:16:27.931081
36,Coti-COTI,$0.0987,+7.56%,$114.6m,$10.9m,+166.89%,0.05%,0.09,-0.4828%,-0.4091%,$365.0k,2022-09-16 18:16:27.931081
37,Aave-AAVE,$78.02,-1.90%,$109.1m,$44.9m,+5.75%,0.20%,0.41,-0.0041%,-0.0101%,$75.4k,2022-09-16 18:16:27.931081
38,Compound-COMP,$56.72,+0.06%,$105.4m,$29.3m,-2.36%,0.13%,0.28,-0.0072%,+0.0063%,$239.5k,2022-09-16 18:16:27.931081
39,Tron-TRX,$0.0610,-0.50%,$100.5m,$129.2m,-5.07%,0.58%,1.29,-0.0078%,-0.0120%,$11.7k,2022-09-16 18:16:27.931081
40,Fantom-FTM,$0.2430,+0.27%,$99.8m,$44.1m,+2.68%,0.20%,0.44,+0.0060%,+0.0065%,$63.4k,2022-09-16 18:16:27.931081
41,Decentraland-MANA,$0.7329,+1.38%,$91.1m,$38.6m,+0.13%,0.17%,0.42,+0.0053%,+0.0061%,$152.1k,2022-09-16 18:16:27.931081
42,Celsius-CEL,$1.49,-19.41%,$87.9m,$16.6m,-28.35%,0.07%,0.19,-0.2168%,+0.1641%,$768.1k,2022-09-16 18:16:27.931081
43,Waves-WAVES,$4.25,-0.58%,$87.6m,$47.8m,+3.02%,0.21%,0.55,+0.0017%,+0.0050%,$118.7k,2022-09-16 18:16:27.931081
44,Uniswap-UNI,$5.74,-3.13%,$84.9m,$44.3m,+0.77%,0.20%,0.52,-0.0071%,-0.0035%,$114.9k,2022-09-16 18:16:27.931081
45,Unifi Protocol DAO-UNFI,$6.94,-0.48%,$79.8m,$16.4m,-2.12%,0.07%,0.21,+0.0100%,+0.0100%,$42.9k,2022-09-16 18:16:27.931081
46,FOOTBALL-FOOTBALL,$974.15,+0.97%,$79.8m,$7.9m,+23.27%,0.04%,0.10,+0.0419%,+0.0354%,$121.4k,2022-09-16 18:16:27.931081
47,Stargate Finance-STG,$0.5496,-3.65%,$70.0m,$12.4m,+0.20%,0.06%,0.18,+0.0040%,+0.0056%,$207.9k,2022-09-16 18:16:27.931081
48,BinaryX-BNX,$155.44,-2.97%,$69.2m,$36.5m,-8.66%,0.16%,0.53,+0.0084%,+0.0100%,$168.0k,2022-09-16 18:16:27.931081
49,Gala-GALA,$0.0473,-0.15%,$69.1m,$33.0m,+0.33%,0.15%,0.48,+0.0092%,+0.0052%,$115.7k,2022-09-16 18:16:27.931081
50,dYdX-DYDX,$1.32,-1.44%,$69.0m,$32.6m,-0.61%,0.15%,0.47,+0.0026%,-0.0011%,$113.2k,2022-09-16 18:16:27.931081
51,yearn.finance-YFI,"$8,566.45",-1.97%,$62.6m,$29.2m,+1.10%,0.13%,0.47,-0.0341%,-0.0347%,$134.0k,2022-09-16 18:16:27.931081
52,ConstitutionDAO-PEOPLE,$0.0201,-0.24%,$60.4m,$25.4m,+6.12%,0.11%,0.42,-0.0016%,+0.0065%,$38.2k,2022-09-16 18:16:27.931081
53,THORChain-RUNE,$1.69,-1.42%,$57.7m,$21.4m,+1.74%,0.10%,0.37,+0.0072%,+0.0043%,$39.5k,2022-09-16 18:16:27.931081
54,1inch-1INCH,$0.6122,+2.08%,$57.3m,$23.7m,+10.33%,0.11%,0.41,-0.0170%,+0.0116%,$69.6k,2022-09-16 18:16:27.931081
55,Monero-XMR,$147.38,+1.27%,$55.2m,$40.4m,+0.98%,0.18%,0.73,-0.0104%,+0.0118%,$49.6k,2022-09-16 18:16:27.931081
56,THETA-THETA,$1.07,-2.07%,$54.3m,$21.6m,-0.43%,0.10%,0.40,+0.0041%,+0.0061%,$20.0k,2022-09-16 18:16:27.931081
57,SHIBA INU-SHIB,$0.0000,-3.45%,$53.7m,$20.4m,-1.95%,0.09%,0.38,+0.0056%,+0.0043%,$178.2k,2022-09-16 18:16:27.931081
58,iExec RLC-RLC,$1.29,+4.87%,$51.5m,$6.1m,+0.40%,0.03%,0.12,-0.0289%,-0.0049%,$79.1k,2022-09-16 18:16:27.931081
59,SushiSwap-SUSHI,$1.13,-0.32%,$49.5m,$25.7m,-1.37%,0.11%,0.52,-0.0063%,+0.0023%,$70.5k,2022-09-16 18:16:27.931081
60,ZCash-ZEC,$56.20,-5.14%,$47.4m,$21.4m,+5.71%,0.10%,0.45,+0.0345%,-0.0130%,$109.8k,2022-09-16 18:16:27.931081
61,Algorand-ALGO,$0.2928,-0.78%,$47.1m,$28.7m,-0.07%,0.13%,0.61,+0.0107%,+0.0021%,$29.3k,2022-09-16 18:16:27.931081
62,Tether-USDT,$0.9997,-0.04%,$44.7m,$302.9m,+29.55%,1.35%,6.78,+0.0005%,+0.0005%,$0.0,2022-09-16 18:16:27.931081
63,Synthetix Network Token-SNX,$2.56,-2.61%,$44.3m,$27.8m,-1.43%,0.12%,0.63,-0.0134%,-0.0159%,$45.1k,2022-09-16 18:16:27.931081
64,Lido DAO Token-LDO,$1.75,-1.25%,$42.1m,$18.1m,+3.73%,0.08%,0.43,-0.0278%,-0.0284%,$78.0k,2022-09-16 18:16:27.931081
65,Metal-MTL,$1.16,+2.32%,$41.5m,$7.0m,+29.66%,0.03%,0.17,-0.0275%,-0.0083%,$65.0k,2022-09-16 18:16:27.931081
66,Coin98-C98,$0.4187,+5.96%,$41.2m,$14.1m,+22.08%,0.06%,0.34,-0.0278%,-0.0306%,$69.2k,2022-09-16 18:16:27.931081
67,Tezos-XTZ,$1.54,-0.29%,$41.2m,$26.8m,+3.56%,0.12%,0.65,-0.0180%,-0.0045%,$40.7k,2022-09-16 18:16:27.931081
68,The Graph-GRT,$0.1052,-4.15%,$40.7m,$22.4m,-2.53%,0.10%,0.55,+0.0014%,-0.0076%,$127.2k,2022-09-16 18:16:27.931081
69,Project Galaxy-GAL,$2.62,+2.27%,$37.6m,$13.5m,+5.75%,0.06%,0.36,+0.0062%,+0.0121%,$38.4k,2022-09-16 18:16:27.931081
70,Flow (Dapper labs)-FLOW,$1.75,-1.94%,$35.0m,$22.3m,+6.28%,0.10%,0.64,-0.0064%,-0.0247%,$142.1k,2022-09-16 18:16:27.931081
71,BitDAO-BIT,$0.5153,-3.34%,$34.6m,$21.9m,+0.96%,0.10%,0.63,+0.0049%,+0.0061%,$127.3k,2022-09-16 18:16:27.931081
72,NEO-NEO,$8.82,-2.64%,$34.4m,$13.9m,-1.92%,0.06%,0.40,-0.0407%,-0.0293%,$18.7k,2022-09-16 18:16:27.931081
73,Jasmy-JASMY,$0.0082,-1.98%,$34.4m,$16.3m,+4.23%,0.07%,0.47,+0.0049%,+0.0075%,$48.6k,2022-09-16 18:16:27.931081
74,Kusama-KSM,$43.39,-4.30%,$32.2m,$16.3m,+9.81%,0.07%,0.51,+0.0028%,-0.0033%,$125.7k,2022-09-16 18:16:27.931081
75,Stellar Lumens-XLM,$0.1036,+1.11%,$31.9m,$36.5m,+2.39%,0.16%,1.14,-0.0061%,+0.0080%,$10.1k,2022-09-16 18:16:27.931081
76,Kava-KAVA,$1.55,-0.11%,$31.5m,$10.9m,+2.78%,0.05%,0.35,-0.0124%,-0.0140%,$40.0k,2022-09-16 18:16:27.931081
77,Bluzelle-BLZ,$0.0814,-2.18%,$31.1m,$5.4m,-6.99%,0.02%,0.17,-0.0171%,-0.0139%,$104.9k,2022-09-16 18:16:27.931081
78,Arweave-AR,$9.98,+4.56%,$31.0m,$12.4m,+16.28%,0.06%,0.40,+0.0025%,+0.0049%,$29.5k,2022-09-16 18:16:27.931081
79,Storj-STORJ,$0.4984,+0.31%,$30.9m,$10.4m,+10.67%,0.05%,0.34,-0.0020%,-0.0055%,$32.1k,2022-09-16 18:16:27.931081
80,Elrond-EGLD,$48.70,+0.00%,$29.5m,$15.4m,+1.45%,0.07%,0.52,-0.0035%,-0.0029%,$30.8k,2022-09-16 18:16:27.931081
81,VeChain-VET,$0.0231,-0.94%,$29.2m,$16.0m,+3.41%,0.07%,0.55,-0.0009%,-0.0029%,$3.3k,2022-09-16 18:16:27.931081
82,Enjin Coin-ENJ,$0.4962,+0.51%,$28.9m,$13.6m,+2.02%,0.06%,0.47,-0.0028%,+0.0075%,$16.4k,2022-09-16 18:16:27.931081
83,Oasis Network-ROSE,$0.0603,+1.29%,$28.5m,$11.5m,-1.19%,0.05%,0.40,+0.0042%,+0.0053%,$16.9k,2022-09-16 18:16:27.931081
84,Flamingo-FLM,$0.1032,-2.43%,$28.3m,$16.5m,-2.77%,0.07%,0.58,-0.0342%,-0.0078%,$17.7k,2022-09-16 18:16:27.931081
85,Loopring-LRC,$0.3218,-1.74%,$27.2m,$13.1m,-2.78%,0.06%,0.48,-0.0034%,-0.0101%,$110.8k,2022-09-16 18:16:27.931081
86,FTX Token-FTT,$23.89,-2.06%,$26.2m,$65.5m,-1.76%,0.29%,2.50,-0.0091%,-0.0014%,$90.0k,2022-09-16 18:16:27.931081
87,Dash-DASH,$43.17,-2.01%,$26.1m,$13.5m,+2.10%,0.06%,0.52,+0.0027%,+0.0016%,$60.5k,2022-09-16 18:16:27.931081
88,Zilliqa-ZIL,$0.0337,-0.84%,$25.9m,$21.1m,+0.79%,0.09%,0.82,+0.0057%,+0.0098%,$40.3k,2022-09-16 18:16:27.931081
89,StormX-STMX,$0.0076,+4.15%,$24.9m,$5.4m,+60.00%,0.02%,0.22,-0.3523%,-0.2929%,$24.0k,2022-09-16 18:16:27.931081
90,Litentry-LIT,$0.6345,-4.66%,$24.6m,$4.8m,+6.87%,0.02%,0.20,+0.0092%,+0.0100%,$14.6k,2022-09-16 18:16:27.931081
91,Reserve Rights-RSR,$0.0057,-0.86%,$24.4m,$13.0m,+2.97%,0.06%,0.53,+0.0062%,-0.0103%,$18.0k,2022-09-16 18:16:27.931081
92,Balancer-BAL,$5.85,-4.15%,$24.3m,$10.5m,-3.93%,0.05%,0.43,-0.0314%,-0.0322%,$99.8k,2022-09-16 18:16:27.931081
93,NEM-XEM,$0.0416,-0.38%,$23.9m,$7.2m,-4.91%,0.03%,0.30,+0.0131%,-0.0090%,$12.4k,2022-09-16 18:16:27.931081
94,Serum-SRM,$0.7684,-3.86%,$23.3m,$21.7m,-5.49%,0.10%,0.93,-0.0012%,+0.0057%,$64.7k,2022-09-16 18:16:27.931081
95,Audius-AUDIO,$0.2451,-0.47%,$22.6m,$6.9m,-1.58%,0.03%,0.31,+0.0034%,-0.0013%,$36.7k,2022-09-16 18:16:27.931081
96,1000XEC-1000XEC,$0.0417,-3.14%,$22.2m,$4.2m,-14.82%,0.02%,0.19,+0.0100%,+0.0100%,$14.1k,2022-09-16 18:16:27.931081
97,Ankr-ANKR,$0.0334,+1.04%,$21.0m,$11.7m,+5.14%,0.05%,0.56,-0.0261%,-0.0315%,$25.6k,2022-09-16 18:16:27.931081
98,Harmony-ONE,$0.0200,-1.83%,$20.0m,$13.1m,-3.78%,0.06%,0.66,-0.0079%,-0.0334%,$10.4k,2022-09-16 18:16:27.931081
99,Bella Protocol-BEL,$0.5753,-3.59%,$19.7m,$3.6m,-4.47%,0.02%,0.18,+0.0002%,+0.0018%,$74.6k,2022-09-16 18:16:27.931081
100,MyNeighborAlice-ALICE,$1.99,+0.74%,$19.5m,$10.3m,+1.38%,0.05%,0.53,+0.0011%,+0.0040%,$17.8k,2022-09-16 18:16:27.931081
101,Bitcoin SV-BSV,$51.18,-1.98%,$18.8m,$45.7m,+40.45%,0.20%,2.43,-0.0198%,-0.0499%,$3.6k,2022-09-16 18:16:27.931081
102,Iota-IOTA,$0.2584,-1.62%,$18.6m,$9.7m,+3.03%,0.04%,0.52,-0.0005%,+0.0181%,$29.7k,2022-09-16 18:16:27.931081
103,Hedera-HBAR,$0.0605,-1.69%,$18.5m,$9.1m,-1.63%,0.04%,0.49,+0.0055%,+0.0049%,$29.6k,2022-09-16 18:16:27.931081
104,Ocean Protocol-OCEAN,$0.1641,+4.05%,$18.5m,$4.2m,+17.48%,0.02%,0.23,-0.3355%,-0.3856%,$18.6k,2022-09-16 18:16:27.931081
105,Injective Protocol-INJ,$1.67,+0.05%,$18.4m,$3.7m,-1.13%,0.02%,0.20,+0.0100%,+0.0100%,$19.6k,2022-09-16 18:16:27.931081
106,Ren-REN,$0.1164,+1.58%,$18.3m,$6.9m,+1.90%,0.03%,0.38,-0.0460%,-0.0521%,$29.1k,2022-09-16 18:16:27.931081
107,API3-API3,$1.56,-2.85%,$18.0m,$5.1m,-13.56%,0.02%,0.28,-0.0386%,-0.0414%,$30.3k,2022-09-16 18:16:27.931081
108,OmiseGO-OMG,$1.73,-1.12%,$17.9m,$11.4m,-0.43%,0.05%,0.64,-0.0069%,-0.0014%,$29.3k,2022-09-16 18:16:27.931081
109,Chromia-CHR,$0.1558,-0.98%,$17.8m,$7.0m,+0.84%,0.03%,0.40,-0.0147%,-0.0159%,$19.6k,2022-09-16 18:16:27.931081
110,Internet Computer-ICP,$6.18,+0.13%,$17.4m,$12.8m,+0.49%,0.06%,0.73,+0.0002%,-0.0012%,$11.5k,2022-09-16 18:16:27.931081
111,Qtum-QTUM,$2.96,-1.45%,$16.8m,$13.9m,-0.04%,0.06%,0.83,-0.0238%,-0.0153%,$33.6k,2022-09-16 18:16:27.931081
112,Binance BTCDOM Index-BTCDOM,"$1,246.80",+1.72%,$16.7m,$9.8m,-4.83%,0.04%,0.58,+0.0100%,+0.0100%,$3.5k,2022-09-16 18:16:27.931081
113,DFI.Money-YFII,$915.15,-0.16%,$16.4m,$14.1m,-7.13%,0.06%,0.86,-0.0554%,-0.0182%,$22.1k,2022-09-16 18:16:27.931081
114,Maker-MKR,$658.55,-0.79%,$16.4m,$14.7m,+2.17%,0.07%,0.90,-0.0067%,-0.0022%,$27.2k,2022-09-16 18:16:27.931081
115,SKALE Network-SKL,$0.0482,-1.35%,$14.6m,$6.8m,-1.09%,0.03%,0.46,+0.0017%,+0.0043%,$52.3k,2022-09-16 18:16:27.931081
116,Swipe-SXP,$0.3469,-0.97%,$14.5m,$7.5m,-0.04%,0.03%,0.52,+0.0075%,+0.0075%,$11.0k,2022-09-16 18:16:27.931081
117,Basic Attention Token-BAT,$0.3156,-0.56%,$14.3m,$9.9m,-1.29%,0.04%,0.69,+0.0087%,-0.0030%,$19.1k,2022-09-16 18:16:27.931081
118,CertiK-CTK,$0.9193,+0.70%,$14.0m,$6.4m,-3.11%,0.03%,0.46,+0.0072%,+0.0099%,$21.8k,2022-09-16 18:16:27.931081
119,Immutable X-IMX,$0.7841,-1.62%,$14.0m,$8.0m,-3.20%,0.04%,0.57,+0.0076%,+0.0049%,$14.9k,2022-09-16 18:16:27.931081
120,Linear-LINA,$0.0075,-1.73%,$14.0m,$4.8m,+5.57%,0.02%,0.35,+0.0006%,+0.0032%,$23.6k,2022-09-16 18:16:27.931081
121,Cartesi-CTSI,$0.1512,+1.58%,$13.9m,$3.6m,+6.00%,0.02%,0.26,-0.0009%,-0.0051%,$8.0k,2022-09-16 18:16:27.931081
122,Holo-HOT,$0.0020,-0.31%,$13.3m,$5.1m,-0.64%,0.02%,0.38,-0.0023%,-0.0014%,$27.1k,2022-09-16 18:16:27.931081
123,Render Token-RNDR,$0.4497,-10.82%,$13.3m,$5.2m,+102.70%,0.02%,0.39,-0.5104%,-0.4566%,$23.4k,2022-09-16 18:16:27.931081
124,Ontology-ONT,$0.2264,-0.51%,$13.2m,$7.5m,+1.69%,0.03%,0.57,-0.0007%,-0.0040%,$4.7k,2022-09-16 18:16:27.931081
125,Origin Protocol-OGN,$0.1545,-1.52%,$13.0m,$6.5m,+0.40%,0.03%,0.50,+0.0100%,+0.0100%,$32.2k,2022-09-16 18:16:27.931081
126,BakeryToken-BAKE,$0.2243,-3.44%,$12.9m,$4.4m,-1.40%,0.02%,0.34,+0.0044%,+0.0059%,$36.0k,2022-09-16 18:16:27.931081
127,NKN-NKN,$0.0919,-0.70%,$12.4m,$3.1m,+9.14%,0.01%,0.25,+0.0074%,+0.0055%,$24.7k,2022-09-16 18:16:27.931081
128,Band Protocol-BAND,$1.24,+1.38%,$12.2m,$5.5m,-2.62%,0.02%,0.45,-0.0186%,-0.0083%,$14.9k,2022-09-16 18:16:27.931081
129,Livepeer-LPT,$9.56,+0.26%,$12.1m,$6.6m,+2.43%,0.03%,0.54,-0.0191%,+0.0078%,$6.0k,2022-09-16 18:16:27.931081
130,Raydium-RAY,$0.5800,-2.46%,$12.0m,$7.1m,-1.74%,0.03%,0.59,-0.0043%,-0.0067%,$32.5k,2022-09-16 18:16:27.931081
131,Mask Network-MASK,$1.28,-0.93%,$11.7m,$6.8m,-2.53%,0.03%,0.58,+0.0260%,-0.0078%,$25.3k,2022-09-16 18:16:27.931081
132,Sweat Economy-SWEAT,$0.0475,-18.51%,$11.4m,$628.9k,-0.02%,0.00%,0.06,+0.1339%,-0.2804%,$179.1k,2022-09-16 18:16:27.931081
133,Akropolis -AKRO,$0.0043,+7.94%,$11.2m,$519.4k,+25.04%,0.00%,0.05,+0.0100%,+0.0100%,$59.7k,2022-09-16 18:16:27.931081
134,Mines of Dalarnia-DAR,$0.2231,-2.16%,$10.8m,$3.2m,+1.56%,0.01%,0.29,+0.0100%,+0.0100%,$27.8k,2022-09-16 18:16:27.931081
135,0x-ZRX,$0.2808,-1.12%,$10.7m,$8.1m,-1.60%,0.04%,0.75,-0.0022%,+0.0010%,$7.6k,2022-09-16 18:16:27.931081
136,Dent-DENT,$0.0009,-0.96%,$10.6m,$5.4m,+5.26%,0.02%,0.50,-0.0032%,+0.0006%,$16.1k,2022-09-16 18:16:27.931081
137,Celo-CELO,$0.7827,-0.01%,$10.5m,$8.4m,-3.11%,0.04%,0.80,+0.0036%,+0.0070%,$5.5k,2022-09-16 18:16:27.931081
138,Gitcoin-GTC,$1.94,-2.76%,$10.5m,$4.2m,+0.18%,0.02%,0.40,+0.0063%,+0.0041%,$66.8k,2022-09-16 18:16:27.931081
139,TomoChain-TOMO,$0.4476,-4.97%,$10.0m,$3.1m,-1.28%,0.01%,0.31,+0.0040%,+0.0008%,$21.8k,2022-09-16 18:16:27.931081
140,Horizen-ZEN,$14.29,-2.13%,$10.0m,$6.6m,+1.57%,0.03%,0.66,-0.0015%,-0.0021%,$9.9k,2022-09-16 18:16:27.931081
141,Wootrade-WOO,$0.1435,+0.23%,$9.9m,$3.9m,+1.14%,0.02%,0.39,+0.0100%,+0.0100%,$1.6k,2022-09-16 18:16:27.931081
142,Civic-CVC,$0.1368,+1.65%,$9.9m,$6.5m,+0.92%,0.03%,0.65,+0.0009%,+0.0003%,$8.7k,2022-09-16 18:16:27.931081
143,Step App-FITFI,$0.0696,-5.77%,$9.8m,$2.4m,-7.62%,0.01%,0.25,+0.0163%,-0.0074%,$58.5k,2022-09-16 18:16:27.931081
144,IOST-IOST,$0.0123,-0.14%,$9.4m,$10.8m,-1.83%,0.05%,1.14,-0.0004%,+0.0051%,$7.8k,2022-09-16 18:16:27.931081
145,Aragon-ANT,$1.70,+1.39%,$8.9m,$4.1m,+0.18%,0.02%,0.46,-0.0067%,+0.0251%,$14.1k,2022-09-16 18:16:27.931081
146,Celer Network-CELR,$0.0164,-2.03%,$8.8m,$4.4m,-4.37%,0.02%,0.50,+0.0100%,+0.0100%,$9.1k,2022-09-16 18:16:27.931081
147,Alpha Finance Lab-ALPHA,$0.1121,-2.10%,$8.6m,$5.0m,-4.75%,0.02%,0.58,+0.0059%,+0.0020%,$9.1k,2022-09-16 18:16:27.931081
148,Spell Token-SPELL,$0.0012,-0.97%,$8.1m,$4.8m,-9.97%,0.02%,0.59,+0.0041%,+0.0044%,$10.9k,2022-09-16 18:16:27.931081
149,Icon-ICX,$0.2550,-1.31%,$7.4m,$4.0m,+0.53%,0.02%,0.54,-0.0105%,-0.0108%,$6.8k,2022-09-16 18:16:27.931081
150,ARPA Chain-ARPA,$0.0347,-2.37%,$6.9m,$3.1m,-0.45%,0.01%,0.45,+0.0100%,+0.0100%,$28.4k,2022-09-16 18:16:27.931081
151,IoTeX-IOTX,$0.0318,-1.08%,$6.5m,$5.6m,+3.59%,0.02%,0.85,+0.0073%,+0.0028%,$8.5k,2022-09-16 18:16:27.931081
152,LooksRare-LOOKS,$0.2348,-6.46%,$6.1m,$11.0m,-4.42%,0.05%,1.81,-0.0130%,-0.0033%,$21.2k,2022-09-16 18:16:27.931081
153,Automata Network-ATA,$0.1422,-2.70%,$6.0m,$2.4m,+4.17%,0.01%,0.40,+0.0100%,+0.0100%,$13.4k,2022-09-16 18:16:27.931081
154,Klaytn-KLAY,$0.2012,-2.50%,$5.9m,$4.6m,+1.10%,0.02%,0.77,+0.0097%,+0.0085%,$13.0k,2022-09-16 18:16:27.931081
155,Pundi X-PUNDIX,$0.5246,-10.08%,$5.6m,$1.5m,-23.30%,0.01%,0.27,-0.0294%,-0.0333%,$2.2k,2022-09-16 18:16:27.931081
156,Adventure Gold-AGLD,$0.3438,-3.93%,$5.4m,$2.0m,-15.03%,0.01%,0.38,+0.0227%,-0.0043%,$2.2k,2022-09-16 18:16:27.931081
157,DigiByte-DGB,$0.0096,-1.67%,$5.0m,$3.4m,-3.41%,0.02%,0.69,-0.0015%,+0.0100%,$9.9k,2022-09-16 18:16:27.931081
