,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,689.54",+3.30%,$35.5b,$7.5b,+6.84%,31.08%,0.21,-0.0054%,-0.0038%,$61.3m,2022-09-09 04:16:33.245415
1,Bitcoin-BTC,"$20,253.96",+5.17%,$29.2b,$9.8b,+1.99%,40.36%,0.33,+0.0015%,+0.0008%,$50.3m,2022-09-09 04:16:33.245415
2,Ethereum Classic-ETC,$38.12,+1.99%,$3.3b,$519.7m,+1.25%,2.14%,0.16,-0.0082%,-0.0245%,$8.4m,2022-09-09 04:16:33.245415
3,Solana-SOL,$34.84,+7.01%,$1.6b,$420.8m,+9.85%,1.74%,0.26,+0.0029%,-0.0022%,$2.6m,2022-09-09 04:16:33.245415
4,EOS-EOS,$1.66,-0.05%,$1.5b,$214.8m,-15.84%,0.89%,0.14,+0.0060%,+0.0058%,$2.5m,2022-09-09 04:16:33.245415
5,Cosmos-ATOM,$14.07,+9.91%,$1.1b,$185.2m,+43.29%,0.76%,0.17,-0.0053%,-0.0227%,$1.6m,2022-09-09 04:16:33.245415
6,Cardano-ADA,$0.4921,+3.19%,$823.7m,$290.6m,+4.08%,1.20%,0.35,+0.0105%,+0.0032%,$844.4k,2022-09-09 04:16:33.245415
7,Ripple-XRP,$0.3482,+4.66%,$762.3m,$338.9m,+3.32%,1.40%,0.44,-0.0024%,+0.0008%,$1.1m,2022-09-09 04:16:33.245415
8,Binance Coin-BNB,$287.55,+2.93%,$691.1m,$285.7m,+1.79%,1.18%,0.41,+0.0111%,+0.0102%,$441.7k,2022-09-09 04:16:33.245415
9,Helium-HNT,$4.83,-8.41%,$687.0m,$31.7m,-24.50%,0.13%,0.05,+0.0028%,+0.0016%,$946.3k,2022-09-09 04:16:33.245415
10,NEAR Protocol-NEAR,$4.72,+5.93%,$679.2m,$125.2m,+18.85%,0.52%,0.18,+0.0026%,+0.0015%,$1.4m,2022-09-09 04:16:33.245415
11,Bitcoin Cash-BCH,$129.93,+10.21%,$644.3m,$208.0m,+23.89%,0.86%,0.32,+0.0037%,-0.0022%,$1.1m,2022-09-09 04:16:33.245415
12,Polygon-MATIC,$0.8662,+2.99%,$562.1m,$190.8m,+0.53%,0.79%,0.34,-0.0122%,-0.0047%,$759.5k,2022-09-09 04:16:33.245415
13,Avalanche-AVAX,$19.98,+5.05%,$545.6m,$136.9m,+5.04%,0.56%,0.25,+0.0101%,+0.0147%,$581.5k,2022-09-09 04:16:33.245415
14,Litecoin-LTC,$59.86,+5.10%,$497.6m,$198.3m,+3.64%,0.82%,0.40,+0.0026%,+0.0058%,$725.3k,2022-09-09 04:16:33.245415
15,Chainlink-LINK,$7.78,+9.71%,$490.2m,$125.0m,+17.80%,0.52%,0.26,+0.0105%,+0.0061%,$1.3m,2022-09-09 04:16:33.245415
16,Polkadot-DOT,$7.61,+5.77%,$489.7m,$281.3m,+5.93%,1.16%,0.57,+0.0029%,+0.0013%,$804.4k,2022-09-09 04:16:33.245415
17,Chiliz-CHZ,$0.1973,+1.87%,$468.3m,$83.0m,+8.14%,0.34%,0.18,+0.0053%,+0.0091%,$576.3k,2022-09-09 04:16:33.245415
18,Optimism-OP,$1.23,+5.07%,$335.4m,$63.1m,+6.90%,0.26%,0.19,+0.0080%,+0.0106%,$679.3k,2022-09-09 04:16:33.245415
19,Dogecoin-DOGE,$0.0625,+2.40%,$333.9m,$121.3m,+2.46%,0.50%,0.36,+0.0113%,+0.0098%,$532.5k,2022-09-09 04:16:33.245415
20,Filecoin-FIL,$6.01,+2.27%,$310.4m,$107.3m,+4.57%,0.44%,0.35,+0.0066%,+0.0091%,$438.6k,2022-09-09 04:16:33.245415
21,Stargate Finance-STG,$0.7815,-2.85%,$303.0m,$28.9m,-18.49%,0.12%,0.10,+0.0051%,+0.0061%,$632.7k,2022-09-09 04:16:33.245415
22,Curve DAO Token-CRV,$1.17,+1.28%,$273.5m,$60.4m,-5.86%,0.25%,0.22,+0.0207%,-0.0029%,$447.3k,2022-09-09 04:16:33.245415
23,STEPN-GMT,$0.6706,+2.54%,$246.6m,$106.5m,+1.53%,0.44%,0.43,+0.0030%,+0.0070%,$271.2k,2022-09-09 04:16:33.245415
24,1000SHIB-1000SHIB,$0.0125,+1.74%,$237.2m,$43.9m,+2.85%,0.18%,0.18,+0.0097%,+0.0100%,$335.3k,2022-09-09 04:16:33.245415
25,Terra Classic-LUNC,$0.0005,+9.52%,$225.5m,$31.9m,+359.41%,0.13%,0.14,-0.2728%,-0.2200%,$947.2k,2022-09-09 04:16:33.245415
26,Axie Infinity-AXS,$13.92,+2.13%,$217.7m,$79.6m,+1.53%,0.33%,0.37,-0.0198%,-0.0239%,$156.8k,2022-09-09 04:16:33.245415
27,ApeCoin-APE,$4.66,+2.92%,$216.0m,$66.5m,-0.34%,0.27%,0.31,+0.0001%,-0.0100%,$388.2k,2022-09-09 04:16:33.245415
