,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$22,422.58",+3.99%,$39.7b,$11.2b,+5.59%,42.90%,0.28,+0.0043%,+0.0009%,$81.1m,2022-09-12 14:16:37.401199
1,Ethereum-ETH,"$1,751.71",-0.83%,$27.8b,$7.6b,-1.24%,29.21%,0.28,-0.0270%,-0.0353%,$41.2m,2022-09-12 14:16:37.401199
2,Ethereum Classic-ETC,$39.17,+1.96%,$2.5b,$495.6m,+3.82%,1.89%,0.20,-0.0083%,+0.0041%,$7.1m,2022-09-12 14:16:37.401199
3,Solana-SOL,$38.09,+9.29%,$2.3b,$502.4m,+25.11%,1.92%,0.22,-0.0007%,-0.0003%,$3.9m,2022-09-12 14:16:37.401199
4,LUNA2-LUNA2,$4.65,-17.62%,$1.0b,$38.4m,+0.87%,0.15%,0.04,+0.0050%,+0.0065%,$1.3m,2022-09-12 14:16:37.401199
5,NEAR Protocol-NEAR,$5.14,+8.51%,$976.6m,$153.5m,+34.66%,0.59%,0.16,+0.0017%,+0.0049%,$1.9m,2022-09-12 14:16:37.401199
6,EOS-EOS,$1.71,-0.69%,$790.7m,$201.9m,-4.09%,0.77%,0.26,+0.0038%,+0.0039%,$1.6m,2022-09-12 14:16:37.401199
7,Cardano-ADA,$0.5174,+1.27%,$773.4m,$308.3m,-1.32%,1.18%,0.40,+0.0020%,+0.0119%,$862.6k,2022-09-12 14:16:37.401199
8,ApeCoin-APE,$5.50,-2.76%,$739.8m,$89.4m,-17.84%,0.34%,0.12,+0.0057%,+0.0089%,$1.3m,2022-09-12 14:16:37.401199
9,Avalanche-AVAX,$21.76,+6.57%,$716.0m,$152.5m,+12.84%,0.58%,0.21,+0.0050%,+0.0187%,$1.1m,2022-09-12 14:16:37.401199
10,Cosmos-ATOM,$16.11,+2.21%,$689.3m,$167.3m,+0.54%,0.64%,0.24,+0.0015%,+0.0107%,$962.1k,2022-09-12 14:16:37.401199
11,Terra-LUNA,$4.65,-17.64%,$647.1m,$21.4m,-8.50%,0.08%,0.03,-0.0042%,-0.0050%,$3.4m,2022-09-12 14:16:37.401199
12,Polygon-MATIC,$0.9291,+3.62%,$603.5m,$210.0m,+5.65%,0.80%,0.35,+0.0006%,+0.0084%,$1.0m,2022-09-12 14:16:37.401199
13,Filecoin-FIL,$6.72,+0.41%,$592.9m,$126.5m,-2.69%,0.48%,0.21,-0.0069%,-0.0267%,$1.3m,2022-09-12 14:16:37.401199
14,Ravencoin-RVN,$0.0633,+19.80%,$580.6m,$52.4m,+48.76%,0.20%,0.09,+0.0005%,+0.0033%,$1.1m,2022-09-12 14:16:37.401199
15,Binance Coin-BNB,$299.20,+1.82%,$560.8m,$287.8m,+2.21%,1.10%,0.51,+0.0078%,+0.0064%,$257.7k,2022-09-12 14:16:37.401199
16,Ripple-XRP,$0.3552,+0.20%,$545.7m,$343.2m,+0.48%,1.31%,0.63,+0.0016%,-0.0032%,$512.4k,2022-09-12 14:16:37.401199
17,Chainlink-LINK,$8.00,+1.12%,$485.3m,$127.9m,+1.29%,0.49%,0.26,+0.0087%,+0.0044%,$475.8k,2022-09-12 14:16:37.401199
18,Polkadot-DOT,$8.00,+3.10%,$455.9m,$285.9m,+3.44%,1.09%,0.63,+0.0053%,+0.0006%,$433.2k,2022-09-12 14:16:37.401199
19,Litecoin-LTC,$62.09,-0.73%,$454.3m,$207.6m,-4.14%,0.79%,0.46,+0.0106%,+0.0022%,$628.1k,2022-09-12 14:16:37.401199
20,Optimism-OP,$1.39,-1.20%,$448.9m,$67.7m,-3.43%,0.26%,0.15,+0.0100%,+0.0111%,$616.0k,2022-09-12 14:16:37.401199
21,STEPN-GMT,$0.7518,-0.06%,$377.2m,$109.5m,+0.15%,0.42%,0.29,+0.0029%,+0.0063%,$809.8k,2022-09-12 14:16:37.401199
22,Dogecoin-DOGE,$0.0647,+0.82%,$376.6m,$127.8m,+3.60%,0.49%,0.34,+0.0113%,+0.0071%,$415.4k,2022-09-12 14:16:37.401199
23,1000LUNC-1000LUNC,$0.3783,-7.91%,$345.6m,$24.1m,+22.70%,0.09%,0.07,-0.0261%,-0.0062%,$624.5k,2022-09-12 14:16:37.401199
24,Chiliz-CHZ,$0.2060,-1.87%,$337.0m,$80.4m,-2.51%,0.31%,0.24,+0.0085%,+0.0036%,$524.0k,2022-09-12 14:16:37.401199
25,Bitcoin Cash-BCH,$131.07,+0.49%,$286.4m,$185.5m,-2.34%,0.71%,0.65,+0.0059%,+0.0030%,$369.7k,2022-09-12 14:16:37.401199
26,1000SHIB-1000SHIB,$0.0131,-0.25%,$264.9m,$50.6m,+7.53%,0.19%,0.19,+0.0100%,+0.0100%,$625.0k,2022-09-12 14:16:37.401199
27,Curve DAO Token-CRV,$1.19,-2.24%,$263.3m,$64.6m,-3.30%,0.25%,0.25,+0.0145%,-0.0050%,$272.3k,2022-09-12 14:16:37.401199
28,The Sandbox-SAND,$0.9907,+1.13%,$241.2m,$78.5m,+0.02%,0.30%,0.33,+0.0136%,+0.0050%,$214.8k,2022-09-12 14:16:37.401199
29,Helium-HNT,$5.25,-0.96%,$237.0m,$22.7m,-13.54%,0.09%,0.10,-0.0137%,-0.0083%,$375.6k,2022-09-12 14:16:37.401199
30,Fantom-FTM,$0.2796,+1.77%,$223.4m,$51.5m,+3.97%,0.20%,0.23,+0.0088%,+0.0097%,$238.4k,2022-09-12 14:16:37.401199
31,Terra Classic-LUNC,$0.0004,-7.93%,$197.9m,$41.9m,+0.39%,0.16%,0.21,+0.0056%,-0.0257%,$798.5k,2022-09-12 14:16:37.401199
32,Uniswap-UNI,$6.90,+4.93%,$182.6m,$56.8m,+16.39%,0.22%,0.31,-0.0008%,-0.0062%,$106.2k,2022-09-12 14:16:37.401199
33,Axie Infinity-AXS,$15.70,+1.94%,$176.2m,$83.3m,+2.51%,0.32%,0.47,+0.0037%,-0.0162%,$200.4k,2022-09-12 14:16:37.401199
34,Aave-AAVE,$94.65,+3.32%,$160.9m,$52.3m,+14.53%,0.20%,0.33,+0.0089%,+0.0114%,$78.5k,2022-09-12 14:16:37.401199
35,Injective Protocol-INJ,$1.89,+1.51%,$149.2m,$8.8m,+42.83%,0.03%,0.06,-0.0049%,+0.0048%,$186.3k,2022-09-12 14:16:37.401199
36,Unifi Protocol DAO-UNFI,$8.00,-1.92%,$137.9m,$17.7m,-11.60%,0.07%,0.13,+0.0100%,+0.0100%,$159.8k,2022-09-12 14:16:37.401199
37,Waves-WAVES,$4.93,+0.86%,$127.9m,$55.9m,-1.76%,0.21%,0.44,+0.0074%,+0.0079%,$177.7k,2022-09-12 14:16:37.401199
38,Tellor-TRB,$16.93,-1.38%,$127.5m,$33.1m,-5.83%,0.13%,0.26,-0.1370%,-0.0279%,$132.1k,2022-09-12 14:16:37.401199
39,Tron-TRX,$0.0642,+0.26%,$116.2m,$141.8m,-1.08%,0.54%,1.22,-0.0025%,-0.0008%,$10.1k,2022-09-12 14:16:37.401199
40,Gala-GALA,$0.0525,+0.65%,$115.4m,$36.5m,+4.31%,0.14%,0.32,+0.0071%,+0.0103%,$115.1k,2022-09-12 14:16:37.401199
