,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
81,Oasis Network-ROSE,$0.0601,+0.30%,$28.9m,$11.5m,+1.05%,0.05%,0.40,+0.0008%,-0.0007%,$13.6k,2022-09-16 14:16:24.007243
82,Enjin Coin-ENJ,$0.4954,-0.64%,$28.7m,$13.4m,+0.18%,0.06%,0.47,-0.0055%,-0.0076%,$88.5k,2022-09-16 14:16:24.007243
83,Kava-KAVA,$1.54,-2.34%,$28.5m,$10.4m,-4.30%,0.05%,0.36,+0.0012%,-0.0065%,$38.2k,2022-09-16 14:16:24.007243
84,Zilliqa-ZIL,$0.0338,-1.53%,$28.2m,$21.3m,+1.36%,0.10%,0.76,+0.0029%,+0.0046%,$38.7k,2022-09-16 14:16:24.007243
85,Storj-STORJ,$0.5018,-0.86%,$27.5m,$10.1m,+7.09%,0.05%,0.37,-0.0173%,-0.0031%,$47.2k,2022-09-16 14:16:24.007243
86,1000XEC-1000XEC,$0.0420,-3.49%,$27.1m,$4.4m,-16.79%,0.02%,0.16,+0.0069%,+0.0071%,$65.0k,2022-09-16 14:16:24.007243
87,Balancer-BAL,$5.94,-6.57%,$26.8m,$10.9m,-4.59%,0.05%,0.41,-0.0092%,-0.0261%,$114.7k,2022-09-16 14:16:24.007243
88,Dash-DASH,$43.81,-1.36%,$26.3m,$13.5m,+3.43%,0.06%,0.51,+0.0221%,+0.0056%,$51.4k,2022-09-16 14:16:24.007243
89,Arweave-AR,$10.13,+5.61%,$26.0m,$12.8m,+20.28%,0.06%,0.49,+0.0075%,+0.0029%,$19.3k,2022-09-16 14:16:24.007243
90,Loopring-LRC,$0.3237,-2.32%,$24.9m,$12.9m,-4.10%,0.06%,0.52,-0.0062%,-0.0013%,$120.7k,2022-09-16 14:16:24.007243
91,NEM-XEM,$0.0418,-1.13%,$24.1m,$7.4m,-5.09%,0.03%,0.31,-0.0290%,+0.0136%,$15.3k,2022-09-16 14:16:24.007243
92,StormX-STMX,$0.0077,+2.77%,$23.8m,$5.1m,+55.70%,0.02%,0.22,-0.3977%,-0.4822%,$44.4k,2022-09-16 14:16:24.007243
93,Reserve Rights-RSR,$0.0058,+0.20%,$23.6m,$13.1m,+3.34%,0.06%,0.55,+0.0083%,+0.0061%,$46.6k,2022-09-16 14:16:24.007243
94,Litentry-LIT,$0.6595,-1.57%,$23.3m,$5.0m,+3.49%,0.02%,0.21,+0.0100%,+0.0060%,$14.9k,2022-09-16 14:16:24.007243
95,Audius-AUDIO,$0.2471,-1.39%,$23.0m,$7.0m,-2.96%,0.03%,0.31,+0.0059%,+0.0041%,$46.7k,2022-09-16 14:16:24.007243
96,Serum-SRM,$0.7765,-2.93%,$22.5m,$22.1m,-3.80%,0.10%,0.99,+0.0108%,+0.0007%,$63.3k,2022-09-16 14:16:24.007243
97,Binance BTCDOM Index-BTCDOM,"$1,247.50",+4.05%,$22.4m,$10.2m,-3.28%,0.05%,0.46,+0.0405%,+0.0130%,$3.4k,2022-09-16 14:16:24.007243
98,Hedera-HBAR,$0.0604,-2.95%,$22.1m,$9.1m,-5.78%,0.04%,0.41,+0.0066%,+0.0049%,$60.6k,2022-09-16 14:16:24.007243
99,Harmony-ONE,$0.0201,-2.55%,$21.8m,$13.2m,-4.67%,0.06%,0.60,+0.0049%,-0.0009%,$29.8k,2022-09-16 14:16:24.007243
100,API3-API3,$1.56,-3.10%,$21.6m,$5.1m,-2.69%,0.02%,0.24,-0.0001%,-0.0173%,$46.0k,2022-09-16 14:16:24.007243
101,Ankr-ANKR,$0.0333,-0.32%,$21.4m,$11.9m,+1.99%,0.05%,0.56,-0.0044%,-0.0068%,$90.4k,2022-09-16 14:16:24.007243
102,MyNeighborAlice-ALICE,$1.99,-0.08%,$21.0m,$10.2m,-1.42%,0.05%,0.49,-0.0036%,-0.0094%,$84.2k,2022-09-16 14:16:24.007243
103,Bella Protocol-BEL,$0.5813,-4.92%,$20.2m,$3.5m,-2.97%,0.02%,0.17,-0.0080%,-0.0109%,$98.5k,2022-09-16 14:16:24.007243
104,Bitcoin SV-BSV,$51.58,-2.29%,$20.2m,$45.4m,+37.96%,0.20%,2.25,-0.0149%,-0.0208%,$1.4k,2022-09-16 14:16:24.007243
105,Internet Computer-ICP,$6.18,-1.10%,$19.8m,$12.8m,-0.78%,0.06%,0.65,+0.0015%,+0.0002%,$35.1k,2022-09-16 14:16:24.007243
106,Maker-MKR,$664.00,-4.39%,$19.3m,$14.6m,+0.59%,0.07%,0.76,-0.0055%,-0.0085%,$101.3k,2022-09-16 14:16:24.007243
107,Iota-IOTA,$0.2606,-2.29%,$19.1m,$9.6m,+0.00%,0.04%,0.50,+0.0134%,-0.0011%,$48.7k,2022-09-16 14:16:24.007243
108,OmiseGO-OMG,$1.73,-3.28%,$18.9m,$11.3m,-6.07%,0.05%,0.60,-0.0019%,-0.0144%,$32.1k,2022-09-16 14:16:24.007243
109,Injective Protocol-INJ,$1.67,+0.08%,$18.5m,$3.6m,+5.70%,0.02%,0.20,+0.0075%,+0.0100%,$53.7k,2022-09-16 14:16:24.007243
110,Chromia-CHR,$0.1556,-2.20%,$18.0m,$7.2m,+1.59%,0.03%,0.40,-0.0107%,-0.0026%,$32.6k,2022-09-16 14:16:24.007243
111,Qtum-QTUM,$2.96,-3.04%,$17.8m,$14.0m,-2.19%,0.06%,0.79,+0.0048%,-0.0238%,$33.9k,2022-09-16 14:16:24.007243
112,DFI.Money-YFII,$916.14,-1.02%,$16.9m,$14.3m,-5.79%,0.06%,0.84,-0.0545%,-0.0683%,$31.2k,2022-09-16 14:16:24.007243
113,Ren-REN,$0.1132,-2.38%,$16.4m,$6.7m,-3.21%,0.03%,0.41,-0.0165%,-0.0444%,$50.2k,2022-09-16 14:16:24.007243
114,SKALE Network-SKL,$0.0482,-2.35%,$16.1m,$6.8m,+1.86%,0.03%,0.43,+0.0028%,-0.0034%,$82.4k,2022-09-16 14:16:24.007243
115,Swipe-SXP,$0.3483,-1.74%,$15.3m,$7.5m,+1.23%,0.03%,0.49,+0.0073%,+0.0076%,$24.3k,2022-09-16 14:16:24.007243
116,CertiK-CTK,$0.9165,-0.07%,$14.8m,$6.4m,-0.70%,0.03%,0.43,+0.0071%,+0.0003%,$23.2k,2022-09-16 14:16:24.007243
117,Holo-HOT,$0.0021,-1.12%,$14.4m,$5.3m,+0.87%,0.02%,0.37,-0.0034%,-0.0050%,$47.6k,2022-09-16 14:16:24.007243
118,BakeryToken-BAKE,$0.2247,-5.03%,$14.4m,$4.5m,+3.47%,0.02%,0.32,+0.0100%,+0.0019%,$72.9k,2022-09-16 14:16:24.007243
119,Basic Attention Token-BAT,$0.3166,-1.33%,$14.1m,$9.9m,-3.12%,0.04%,0.70,-0.0040%,+0.0080%,$13.6k,2022-09-16 14:16:24.007243
120,Immutable X-IMX,$0.7977,-1.10%,$13.7m,$8.0m,-5.74%,0.04%,0.58,+0.0042%,+0.0063%,$31.0k,2022-09-16 14:16:24.007243
121,Origin Protocol-OGN,$0.1545,-3.06%,$13.5m,$6.5m,-0.60%,0.03%,0.48,+0.0100%,+0.0084%,$50.7k,2022-09-16 14:16:24.007243
122,Ontology-ONT,$0.2265,-1.85%,$13.5m,$7.5m,+0.19%,0.03%,0.56,-0.0040%,-0.0004%,$10.6k,2022-09-16 14:16:24.007243
123,Ocean Protocol-OCEAN,$0.1606,+0.59%,$13.4m,$3.6m,+2.05%,0.02%,0.27,-0.0856%,-0.1626%,$18.5k,2022-09-16 14:16:24.007243
124,Linear-LINA,$0.0076,-3.04%,$13.3m,$4.7m,+5.86%,0.02%,0.36,+0.0061%,+0.0046%,$35.0k,2022-09-16 14:16:24.007243
125,Step App-FITFI,$0.0710,-0.39%,$13.1m,$2.5m,+0.32%,0.01%,0.19,-0.0022%,+0.0193%,$72.2k,2022-09-16 14:16:24.007243
126,NKN-NKN,$0.0920,-2.30%,$12.8m,$3.1m,+11.70%,0.01%,0.24,+0.0100%,+0.0100%,$31.3k,2022-09-16 14:16:24.007243
127,Raydium-RAY,$0.5884,-2.55%,$12.5m,$7.2m,+1.11%,0.03%,0.57,+0.0051%,+0.0013%,$38.2k,2022-09-16 14:16:24.007243
128,Cartesi-CTSI,$0.1514,+1.81%,$12.0m,$3.5m,+3.42%,0.02%,0.30,+0.0089%,+0.0100%,$5.4k,2022-09-16 14:16:24.007243
129,Livepeer-LPT,$9.55,-1.28%,$11.9m,$6.6m,+4.10%,0.03%,0.55,-0.0100%,-0.0371%,$10.2k,2022-09-16 14:16:24.007243
130,Render Token-RNDR,$0.4349,-14.47%,$11.8m,$5.7m,+118.90%,0.03%,0.48,-1.0019%,-0.8261%,$23.1k,2022-09-16 14:16:24.007243
131,Celo-CELO,$0.7841,-0.67%,$11.6m,$8.4m,-7.45%,0.04%,0.72,+0.0052%,+0.0033%,$14.8k,2022-09-16 14:16:24.007243
132,Mask Network-MASK,$1.28,-1.80%,$11.6m,$6.9m,-1.91%,0.03%,0.59,-0.0128%,+0.0233%,$21.8k,2022-09-16 14:16:24.007243
133,Sweat Economy-SWEAT,$0.0480,-26.20%,$11.5m,$744.4k,+23.06%,0.00%,0.06,-0.1477%,+0.0922%,$212.8k,2022-09-16 14:16:24.007243
134,0x-ZRX,$0.2825,-1.62%,$11.2m,$8.1m,-3.32%,0.04%,0.72,-0.0108%,-0.0093%,$15.1k,2022-09-16 14:16:24.007243
135,Band Protocol-BAND,$1.24,-0.20%,$11.1m,$5.6m,+0.58%,0.03%,0.50,+0.0039%,-0.0163%,$39.7k,2022-09-16 14:16:24.007243
136,Dent-DENT,$0.0009,-1.10%,$10.9m,$5.3m,+3.95%,0.02%,0.48,+0.0001%,+0.0106%,$29.3k,2022-09-16 14:16:24.007243
137,IOST-IOST,$0.0123,-1.89%,$10.5m,$10.8m,-2.42%,0.05%,1.02,+0.0108%,-0.0016%,$8.7k,2022-09-16 14:16:24.007243
138,Mines of Dalarnia-DAR,$0.2260,-1.93%,$10.3m,$3.2m,+4.55%,0.01%,0.32,+0.0100%,+0.0100%,$42.0k,2022-09-16 14:16:24.007243
139,TomoChain-TOMO,$0.4556,-5.14%,$10.2m,$3.1m,-4.76%,0.01%,0.30,+0.0054%,+0.0058%,$28.9k,2022-09-16 14:16:24.007243
140,Wootrade-WOO,$0.1443,-0.33%,$10.2m,$3.8m,+1.16%,0.02%,0.38,+0.0065%,+0.0100%,$8.4k,2022-09-16 14:16:24.007243
141,Horizen-ZEN,$14.54,-2.08%,$10.1m,$6.6m,+0.57%,0.03%,0.65,+0.0293%,+0.0017%,$9.4k,2022-09-16 14:16:24.007243
142,Alpha Finance Lab-ALPHA,$0.1125,-3.41%,$10.1m,$5.0m,-11.60%,0.02%,0.50,+0.0086%,+0.0096%,$12.7k,2022-09-16 14:16:24.007243
143,Spell Token-SPELL,$0.0012,-3.06%,$10.0m,$4.9m,-15.52%,0.02%,0.49,-0.0141%,+0.0047%,$46.5k,2022-09-16 14:16:24.007243
144,Gitcoin-GTC,$1.95,-3.22%,$10.0m,$4.2m,-2.34%,0.02%,0.42,+0.0100%,+0.0059%,$48.4k,2022-09-16 14:16:24.007243
145,Civic-CVC,$0.1363,-0.20%,$9.9m,$6.4m,+1.13%,0.03%,0.64,-0.0163%,+0.0011%,$30.8k,2022-09-16 14:16:24.007243
146,Akropolis -AKRO,$0.0045,+8.89%,$8.8m,$639.8k,+79.48%,0.00%,0.07,+0.0100%,+0.0100%,$38.3k,2022-09-16 14:16:24.007243
147,Celer Network-CELR,$0.0165,-1.89%,$8.8m,$4.4m,-3.12%,0.02%,0.50,+0.0100%,+0.0100%,$6.7k,2022-09-16 14:16:24.007243
148,Aragon-ANT,$1.72,+1.86%,$8.3m,$4.2m,+0.06%,0.02%,0.51,+0.0234%,-0.0017%,$20.5k,2022-09-16 14:16:24.007243
149,Icon-ICX,$0.2547,-2.56%,$7.8m,$4.0m,-0.21%,0.02%,0.51,-0.0016%,-0.0038%,$6.5k,2022-09-16 14:16:24.007243
150,ARPA Chain-ARPA,$0.0350,-2.93%,$7.4m,$3.1m,-5.11%,0.01%,0.42,+0.0061%,+0.0063%,$33.4k,2022-09-16 14:16:24.007243
151,IoTeX-IOTX,$0.0321,-1.63%,$6.8m,$5.6m,+1.80%,0.02%,0.82,+0.0042%,+0.0061%,$7.3k,2022-09-16 14:16:24.007243
152,Conflux Network-CFX,$0.0490,-8.19%,$6.7m,$1.4m,-18.79%,0.01%,0.20,-0.0123%,+0.0725%,$54.2k,2022-09-16 14:16:24.007243
153,Klaytn-KLAY,$0.2015,-3.41%,$6.5m,$4.6m,+2.30%,0.02%,0.70,+0.0100%,+0.0094%,$15.9k,2022-09-16 14:16:24.007243
154,LooksRare-LOOKS,$0.2390,-8.41%,$6.5m,$11.1m,-7.46%,0.05%,1.71,+0.0024%,-0.0034%,$27.9k,2022-09-16 14:16:24.007243
155,Automata Network-ATA,$0.1427,-3.24%,$6.4m,$2.3m,+4.51%,0.01%,0.36,+0.0100%,+0.0100%,$25.2k,2022-09-16 14:16:24.007243
156,Pundi X-PUNDIX,$0.5227,-12.24%,$5.8m,$1.5m,-27.27%,0.01%,0.26,-0.0409%,-0.0420%,$6.1k,2022-09-16 14:16:24.007243
157,Badger DAO-BADGER,$4.96,-2.36%,$5.5m,$2.5m,+0.05%,0.01%,0.45,-0.0260%,-0.0572%,$3.5k,2022-09-16 14:16:24.007243
