,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$22,326.88",+2.85%,$33.9b,$11.0b,+5.11%,43.17%,0.32,+0.0054%,+0.0079%,$36.7m,2022-09-13 05:16:27.624736
1,Ethereum-ETH,"$1,717.51",-0.44%,$26.9b,$7.5b,-1.45%,29.33%,0.28,-0.0444%,-0.0513%,$40.9m,2022-09-13 05:16:27.624736
2,Solana-SOL,$38.42,+10.51%,$2.7b,$492.2m,+27.22%,1.94%,0.19,+0.0001%,-0.0051%,$3.9m,2022-09-13 05:16:27.624736
3,Ethereum Classic-ETC,$38.26,+1.54%,$2.4b,$454.6m,-0.07%,1.79%,0.19,-0.0053%,+0.0085%,$7.1m,2022-09-13 05:16:27.624736
4,LUNA2-LUNA2,$4.16,-21.34%,$1.4b,$35.9m,+4.07%,0.14%,0.02,-0.0011%,-0.0022%,$2.6m,2022-09-13 05:16:27.624736
5,Ravencoin-RVN,$0.0668,+21.12%,$1.4b,$66.8m,+79.14%,0.26%,0.05,-0.0123%,-0.0036%,$2.9m,2022-09-13 05:16:27.624736
6,NEAR Protocol-NEAR,$4.99,+4.63%,$957.5m,$128.8m,+16.12%,0.51%,0.13,-0.0002%,-0.0098%,$1.7m,2022-09-13 05:16:27.624736
7,Terra-LUNA,$4.15,-21.60%,$866.9m,$17.9m,-19.29%,0.07%,0.02,-0.0019%,+0.0149%,$5.2m,2022-09-13 05:16:27.624736
8,Avalanche-AVAX,$21.36,+4.96%,$862.8m,$147.8m,+13.03%,0.58%,0.17,-0.0040%,+0.0069%,$1.1m,2022-09-13 05:16:27.624736
9,Polygon-MATIC,$0.9370,+6.33%,$861.5m,$211.0m,+11.98%,0.83%,0.24,+0.0056%,+0.0045%,$1.3m,2022-09-13 05:16:27.624736
10,Cardano-ADA,$0.4982,-1.15%,$787.1m,$292.9m,-0.66%,1.15%,0.37,+0.0009%,+0.0074%,$1.1m,2022-09-13 05:16:27.624736
11,Cosmos-ATOM,$15.70,+2.29%,$739.5m,$152.0m,-2.21%,0.60%,0.21,+0.0014%,+0.0026%,$990.9k,2022-09-13 05:16:27.624736
12,EOS-EOS,$1.65,-1.41%,$732.3m,$187.0m,-4.09%,0.74%,0.26,+0.0026%,+0.0024%,$1.6m,2022-09-13 05:16:27.624736
13,Reef-REEF,$0.0050,+30.29%,$647.8m,$23.7m,+371.92%,0.09%,0.04,-0.3473%,-0.4256%,$2.1m,2022-09-13 05:16:27.624736
14,Filecoin-FIL,$6.44,+0.52%,$612.2m,$117.7m,-1.26%,0.46%,0.19,-0.0049%,-0.0078%,$785.9k,2022-09-13 05:16:27.624736
15,ApeCoin-APE,$5.70,+5.24%,$605.0m,$94.9m,+6.01%,0.37%,0.16,+0.0074%,+0.0036%,$1.5m,2022-09-13 05:16:27.624736
16,Binance Coin-BNB,$292.84,-0.11%,$591.2m,$271.1m,-1.58%,1.07%,0.46,-0.0002%,+0.0095%,$371.9k,2022-09-13 05:16:27.624736
17,1000LUNC-1000LUNC,$0.3224,-20.53%,$560.5m,$23.6m,+5.18%,0.09%,0.04,-0.0411%,-0.0355%,$1.8m,2022-09-13 05:16:27.624736
18,Ripple-XRP,$0.3550,+1.08%,$526.0m,$342.1m,+1.84%,1.35%,0.65,-0.0025%,+0.0009%,$512.6k,2022-09-13 05:16:27.624736
19,Polkadot-DOT,$7.62,-0.41%,$491.6m,$268.4m,-0.47%,1.06%,0.55,-0.0050%,-0.0096%,$548.3k,2022-09-13 05:16:27.624736
20,Optimism-OP,$1.26,-7.51%,$454.6m,$65.4m,-1.02%,0.26%,0.14,+0.0119%,+0.0150%,$995.7k,2022-09-13 05:16:27.624736
21,Litecoin-LTC,$61.47,+0.66%,$412.3m,$211.2m,+4.23%,0.83%,0.51,+0.0151%,+0.0136%,$299.8k,2022-09-13 05:16:27.624736
22,Chiliz-CHZ,$0.2015,-1.13%,$386.5m,$73.9m,-6.22%,0.29%,0.19,+0.0059%,+0.0108%,$556.3k,2022-09-13 05:16:27.624736
23,Chainlink-LINK,$7.70,-3.01%,$355.5m,$116.4m,-7.74%,0.46%,0.33,+0.0004%,+0.0116%,$860.6k,2022-09-13 05:16:27.624736
24,STEPN-GMT,$0.7422,+0.26%,$352.1m,$108.6m,-0.96%,0.43%,0.31,+0.0085%,+0.0053%,$554.8k,2022-09-13 05:16:27.624736
25,Dogecoin-DOGE,$0.0635,+0.44%,$346.5m,$124.0m,+1.66%,0.49%,0.36,+0.0122%,+0.0129%,$360.5k,2022-09-13 05:16:27.624736
26,Terra Classic-LUNC,$0.0003,-20.61%,$286.3m,$37.7m,-14.66%,0.15%,0.13,-0.0065%,-0.0105%,$1.8m,2022-09-13 05:16:27.624736
27,Curve DAO Token-CRV,$1.13,-3.58%,$258.0m,$60.0m,-4.99%,0.24%,0.23,+0.0244%,-0.0095%,$380.2k,2022-09-13 05:16:27.624736
28,1000SHIB-1000SHIB,$0.0128,-0.42%,$254.2m,$44.4m,-2.35%,0.17%,0.17,+0.0057%,+0.0090%,$631.2k,2022-09-13 05:16:27.624736
29,Bitcoin Cash-BCH,$128.67,-0.13%,$238.0m,$177.9m,-3.30%,0.70%,0.75,-0.0088%,-0.0093%,$550.0k,2022-09-13 05:16:27.624736
30,The Sandbox-SAND,$0.9539,-1.32%,$230.9m,$72.3m,-4.36%,0.28%,0.31,+0.0104%,+0.0026%,$660.3k,2022-09-13 05:16:27.624736
31,Helium-HNT,$5.17,-5.39%,$227.6m,$21.5m,-11.98%,0.08%,0.09,+0.0069%,+0.0073%,$504.4k,2022-09-13 05:16:27.624736
32,Aave-AAVE,$91.15,+0.39%,$227.0m,$45.8m,+3.58%,0.18%,0.20,+0.0027%,+0.0027%,$248.4k,2022-09-13 05:16:27.624736
33,Fantom-FTM,$0.2683,-1.46%,$206.8m,$47.2m,-2.16%,0.19%,0.23,+0.0055%,+0.0084%,$344.1k,2022-09-13 05:16:27.624736
