,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$22,073.57",+2.01%,$34.8b,$11.0b,+2.85%,42.79%,0.32,+0.0040%,+0.0073%,$72.4m,2022-09-12 10:17:58.394070
1,Ethereum-ETH,"$1,736.86",-1.38%,$25.9b,$7.6b,-2.11%,29.41%,0.29,-0.0224%,-0.0262%,$44.6m,2022-09-12 10:17:58.394070
2,Ethereum Classic-ETC,$38.86,+0.25%,$2.2b,$495.7m,+2.37%,1.93%,0.23,-0.0076%,+0.0133%,$6.5m,2022-09-12 10:17:58.394070
3,Solana-SOL,$37.87,+9.31%,$1.7b,$472.3m,+18.98%,1.84%,0.28,+0.0039%,+0.0110%,$3.2m,2022-09-12 10:17:58.394070
4,LUNA2-LUNA2,$4.95,-18.93%,$1.1b,$37.2m,-6.81%,0.14%,0.04,+0.0060%,+0.0072%,$1.6m,2022-09-12 10:17:58.394070
5,ApeCoin-APE,$5.48,+1.66%,$1.0b,$90.1m,+1.49%,0.35%,0.09,+0.0057%,+0.0078%,$1.9m,2022-09-12 10:17:58.394070
6,EOS-EOS,$1.72,-1.75%,$794.2m,$202.1m,-6.79%,0.79%,0.25,+0.0085%,+0.0076%,$1.6m,2022-09-12 10:17:58.394070
7,NEAR Protocol-NEAR,$5.17,+9.43%,$788.3m,$152.9m,+33.74%,0.59%,0.19,+0.0012%,+0.0048%,$1.7m,2022-09-12 10:17:58.394070
8,Filecoin-FIL,$6.47,+2.55%,$760.2m,$121.6m,+7.06%,0.47%,0.16,-0.0069%,-0.0282%,$1.7m,2022-09-12 10:17:58.394070
9,Cardano-ADA,$0.5132,-0.28%,$754.1m,$302.5m,-3.66%,1.18%,0.40,+0.0003%,+0.0137%,$902.8k,2022-09-12 10:17:58.394070
10,Terra-LUNA,$4.94,-19.13%,$722.3m,$20.6m,-20.59%,0.08%,0.03,-0.0227%,-0.0082%,$4.0m,2022-09-12 10:17:58.394070
11,Cosmos-ATOM,$16.02,+1.25%,$602.0m,$166.9m,-1.06%,0.65%,0.28,+0.0016%,+0.0084%,$754.3k,2022-09-12 10:17:58.394070
12,Avalanche-AVAX,$21.23,+4.33%,$558.6m,$146.5m,+9.42%,0.57%,0.26,+0.0052%,+0.0212%,$778.8k,2022-09-12 10:17:58.394070
13,Ripple-XRP,$0.3541,-0.20%,$512.7m,$340.6m,-0.02%,1.32%,0.66,-0.0005%,-0.0056%,$454.1k,2022-09-12 10:17:58.394070
14,Optimism-OP,$1.37,+0.37%,$506.2m,$65.8m,+1.16%,0.26%,0.13,+0.0104%,+0.0097%,$755.9k,2022-09-12 10:17:58.394070
15,Binance Coin-BNB,$296.48,+0.40%,$501.4m,$284.5m,+1.00%,1.11%,0.57,+0.0018%,+0.0036%,$225.7k,2022-09-12 10:17:58.394070
16,Chainlink-LINK,$8.05,+0.55%,$476.3m,$130.0m,+0.94%,0.51%,0.27,+0.0077%,+0.0095%,$469.5k,2022-09-12 10:17:58.394070
17,Litecoin-LTC,$61.71,-1.94%,$441.9m,$205.4m,-5.34%,0.80%,0.46,+0.0102%,+0.0081%,$676.8k,2022-09-12 10:17:58.394070
18,Polkadot-DOT,$7.93,+2.90%,$428.0m,$283.9m,+3.56%,1.10%,0.66,+0.0052%,+0.0081%,$453.2k,2022-09-12 10:17:58.394070
19,Chiliz-CHZ,$0.2054,-4.23%,$408.3m,$79.8m,-11.32%,0.31%,0.20,+0.0087%,+0.0026%,$709.3k,2022-09-12 10:17:58.394070
20,STEPN-GMT,$0.7447,+0.33%,$407.1m,$107.9m,-1.07%,0.42%,0.26,-0.0057%,-0.0022%,$1.1m,2022-09-12 10:17:58.394070
21,Polygon-MATIC,$0.8970,+0.36%,$394.1m,$193.3m,-2.88%,0.75%,0.49,+0.0008%,+0.0072%,$585.3k,2022-09-12 10:17:58.394070
22,1000LUNC-1000LUNC,$0.3858,-12.68%,$364.0m,$22.2m,+33.92%,0.09%,0.06,-0.0298%,-0.0175%,$820.0k,2022-09-12 10:17:58.394070
23,Dogecoin-DOGE,$0.0641,+0.51%,$351.5m,$125.9m,+2.50%,0.49%,0.36,+0.0116%,+0.0062%,$380.5k,2022-09-12 10:17:58.394070
24,Ravencoin-RVN,$0.0535,+3.72%,$347.5m,$36.0m,+4.34%,0.14%,0.10,+0.0110%,+0.0072%,$568.1k,2022-09-12 10:17:58.394070
25,1000SHIB-1000SHIB,$0.0130,+1.13%,$273.0m,$48.7m,+6.34%,0.19%,0.18,+0.0100%,+0.0100%,$693.4k,2022-09-12 10:17:58.394070
26,Curve DAO Token-CRV,$1.18,-4.01%,$257.3m,$62.9m,-10.01%,0.24%,0.24,+0.0141%,-0.0009%,$286.5k,2022-09-12 10:17:58.394070
27,Bitcoin Cash-BCH,$131.11,+0.62%,$253.3m,$187.3m,-1.05%,0.73%,0.74,+0.0054%,+0.0082%,$260.8k,2022-09-12 10:17:58.394070
28,Helium-HNT,$5.34,+2.14%,$246.5m,$23.5m,-16.18%,0.09%,0.10,-0.0141%,-0.0120%,$396.9k,2022-09-12 10:17:58.394070
29,The Sandbox-SAND,$0.9788,-0.24%,$221.2m,$76.9m,-1.52%,0.30%,0.35,+0.0138%,+0.0073%,$180.8k,2022-09-12 10:17:58.394070
30,Terra Classic-LUNC,$0.0004,-12.84%,$206.3m,$42.7m,-4.93%,0.17%,0.21,+0.0060%,-0.0275%,$1.1m,2022-09-12 10:17:58.394070
31,Fantom-FTM,$0.2785,+2.49%,$189.0m,$50.8m,+3.59%,0.20%,0.27,+0.0087%,+0.0103%,$194.4k,2022-09-12 10:17:58.394070
32,Unifi Protocol DAO-UNFI,$7.87,+0.76%,$177.5m,$17.2m,-1.05%,0.07%,0.10,+0.0100%,+0.0100%,$204.0k,2022-09-12 10:17:58.394070
33,Injective Protocol-INJ,$1.81,+4.86%,$174.0m,$5.9m,+63.45%,0.02%,0.03,-0.0127%,-0.0031%,$346.6k,2022-09-12 10:17:58.394070
34,Uniswap-UNI,$6.83,+4.56%,$161.8m,$56.5m,+17.18%,0.22%,0.35,+0.0008%,-0.0014%,$96.9k,2022-09-12 10:17:58.394070
35,Axie Infinity-AXS,$15.49,+0.92%,$159.7m,$82.0m,+0.35%,0.32%,0.51,+0.0038%,-0.0027%,$179.2k,2022-09-12 10:17:58.394070
36,Waves-WAVES,$4.89,-1.13%,$127.0m,$54.3m,-5.21%,0.21%,0.43,+0.0075%,+0.0088%,$214.3k,2022-09-12 10:17:58.394070
37,Aave-AAVE,$93.07,+1.44%,$124.3m,$48.1m,+5.69%,0.19%,0.39,+0.0089%,+0.0135%,$21.3k,2022-09-12 10:17:58.394070
38,Tellor-TRB,$17.04,-1.17%,$123.9m,$33.4m,-4.47%,0.13%,0.27,-0.1529%,-0.1154%,$154.3k,2022-09-12 10:17:58.394070
39,ConstitutionDAO-PEOPLE,$0.0233,-0.17%,$119.3m,$28.2m,+3.59%,0.11%,0.24,+0.0041%,-0.0096%,$245.2k,2022-09-12 10:17:58.394070
40,Ethereum Name Service-ENS,$15.39,+0.55%,$117.7m,$28.7m,-6.43%,0.11%,0.24,+0.0024%,+0.0078%,$54.6k,2022-09-12 10:17:58.394070
41,dYdX-DYDX,$1.61,-0.05%,$117.6m,$36.5m,-2.42%,0.14%,0.31,+0.0086%,+0.0109%,$144.7k,2022-09-12 10:17:58.394070
42,SHIBA INU-SHIB,$0.0000,+1.19%,$110.0m,$24.6m,+8.03%,0.10%,0.22,+0.0076%,+0.0181%,$203.9k,2022-09-12 10:17:58.394070
43,Gala-GALA,$0.0523,+1.00%,$109.3m,$35.6m,+3.32%,0.14%,0.33,+0.0071%,+0.0089%,$101.7k,2022-09-12 10:17:58.394070
44,Tron-TRX,$0.0639,-0.30%,$103.9m,$142.0m,-1.17%,0.55%,1.37,-0.0043%,-0.0018%,$12.3k,2022-09-12 10:17:58.394070
45,Celsius-CEL,$1.50,+7.36%,$102.1m,$22.0m,-3.59%,0.09%,0.22,-0.0364%,-0.0043%,$1.4m,2022-09-12 10:17:58.394070
46,Project Galaxy-GAL,$3.02,-6.64%,$101.4m,$17.4m,-26.63%,0.07%,0.17,-0.0052%,-0.0035%,$353.4k,2022-09-12 10:17:58.394070
47,Decentraland-MANA,$0.8125,+0.39%,$96.6m,$41.1m,+1.31%,0.16%,0.43,+0.0071%,+0.0120%,$62.9k,2022-09-12 10:17:58.394070
48,Stargate Finance-STG,$0.7195,-5.62%,$93.3m,$19.9m,-2.59%,0.08%,0.21,+0.0066%,+0.0067%,$149.0k,2022-09-12 10:17:58.394070
49,Kyber Network Crystal-KNC,$1.97,-1.37%,$89.9m,$24.5m,-11.78%,0.10%,0.27,+0.0090%,+0.0075%,$115.3k,2022-09-12 10:17:58.394070
50,THETA-THETA,$1.19,+0.76%,$79.1m,$23.4m,+0.14%,0.09%,0.30,-0.0134%,-0.0066%,$60.1k,2022-09-12 10:17:58.394070
51,THORChain-RUNE,$2.05,+2.00%,$77.7m,$25.3m,+4.15%,0.10%,0.33,+0.0086%,+0.0084%,$132.3k,2022-09-12 10:17:58.394070
52,SushiSwap-SUSHI,$1.33,+0.43%,$77.0m,$31.5m,-3.02%,0.12%,0.41,+0.0207%,-0.0048%,$59.2k,2022-09-12 10:17:58.394070
53,1000XEC-1000XEC,$0.0460,+4.73%,$76.2m,$6.4m,+54.64%,0.02%,0.08,+0.0098%,+0.0099%,$101.7k,2022-09-12 10:17:58.394070
54,Algorand-ALGO,$0.3259,+0.14%,$74.2m,$32.6m,+1.06%,0.13%,0.44,+0.0028%,+0.0079%,$17.9k,2022-09-12 10:17:58.394070
55,Tezos-XTZ,$1.70,+0.28%,$69.1m,$33.5m,-3.14%,0.13%,0.48,-0.0030%,+0.0030%,$129.2k,2022-09-12 10:17:58.394070
56,Compound-COMP,$55.24,-0.82%,$64.8m,$28.4m,-3.78%,0.11%,0.44,-0.0155%,+0.0037%,$108.2k,2022-09-12 10:17:58.394070
57,yearn.finance-YFI,"$10,195.58",-1.26%,$59.5m,$35.3m,-5.55%,0.14%,0.59,-0.0054%,-0.0110%,$67.1k,2022-09-12 10:17:58.394070
58,Synthetix Network Token-SNX,$2.98,-0.50%,$58.3m,$32.1m,-3.35%,0.12%,0.55,-0.0021%,-0.0048%,$98.5k,2022-09-12 10:17:58.394070
59,1inch-1INCH,$0.6721,-0.06%,$56.9m,$21.8m,+0.63%,0.08%,0.38,+0.0009%,-0.0111%,$46.5k,2022-09-12 10:17:58.394070
60,Monero-XMR,$160.61,+2.27%,$55.8m,$44.8m,+4.75%,0.17%,0.80,-0.0026%,-0.0282%,$82.4k,2022-09-12 10:17:58.394070
61,Enjin Coin-ENJ,$0.5540,+1.86%,$52.5m,$16.8m,+4.82%,0.07%,0.32,+0.0099%,+0.0120%,$92.2k,2022-09-12 10:17:58.394070
62,Balancer-BAL,$7.31,-5.83%,$50.7m,$14.3m,-9.42%,0.06%,0.28,-0.0053%,-0.0030%,$140.2k,2022-09-12 10:17:58.394070
63,ZCash-ZEC,$64.80,+0.67%,$49.8m,$22.4m,+1.97%,0.09%,0.45,+0.0124%,+0.0138%,$129.3k,2022-09-12 10:17:58.394070
64,Jasmy-JASMY,$0.0093,+0.96%,$49.7m,$15.0m,+0.49%,0.06%,0.30,+0.0078%,+0.0074%,$51.0k,2022-09-12 10:17:58.394070
65,Flow (Dapper labs)-FLOW,$2.13,+2.36%,$47.1m,$26.0m,+6.25%,0.10%,0.55,+0.0057%,+0.0051%,$15.3k,2022-09-12 10:17:58.394070
66,Lido DAO Token-LDO,$2.04,-0.93%,$46.9m,$20.0m,-2.46%,0.08%,0.43,+0.0044%,+0.0038%,$20.8k,2022-09-12 10:17:58.394070
67,The Graph-GRT,$0.1195,+2.31%,$45.1m,$24.6m,-3.96%,0.10%,0.55,+0.0133%,+0.0044%,$49.7k,2022-09-12 10:17:58.394070
68,Zilliqa-ZIL,$0.0380,+2.34%,$43.5m,$24.4m,+2.98%,0.09%,0.56,+0.0096%,+0.0092%,$27.6k,2022-09-12 10:17:58.394070
69,Oasis Network-ROSE,$0.0656,+0.10%,$42.6m,$13.7m,+0.88%,0.05%,0.32,+0.0085%,+0.0085%,$80.5k,2022-09-12 10:17:58.394070
70,Elrond-EGLD,$53.14,-0.42%,$41.0m,$16.5m,-2.11%,0.06%,0.40,+0.0083%,+0.0137%,$47.6k,2022-09-12 10:17:58.394070
71,Stellar Lumens-XLM,$0.1156,+0.90%,$41.0m,$42.5m,-0.14%,0.17%,1.04,+0.0067%,+0.0046%,$49.6k,2022-09-12 10:17:58.394070
72,Storj-STORJ,$0.5663,+3.23%,$40.9m,$11.4m,+4.72%,0.04%,0.28,+0.0025%,+0.0082%,$15.6k,2022-09-12 10:17:58.394070
73,Metal-MTL,$1.26,+3.86%,$40.5m,$7.5m,+19.79%,0.03%,0.19,-0.0555%,-0.0730%,$63.9k,2022-09-12 10:17:58.394070
74,Kusama-KSM,$53.50,+2.25%,$39.2m,$16.3m,+1.20%,0.06%,0.42,-0.0009%,+0.0208%,$46.1k,2022-09-12 10:17:58.394070
