,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,514.41",-4.57%,$54.3b,$6.8b,-4.89%,30.08%,0.13,-0.0057%,-0.0387%,$156.7m,2022-09-15 17:16:31.886550
1,Bitcoin-BTC,"$19,870.77",-1.51%,$36.2b,$9.4b,-2.68%,41.72%,0.26,+0.0022%,-0.0017%,$56.7m,2022-09-15 17:16:31.886550
2,Ethereum Classic-ETC,$37.56,+1.87%,$6.6b,$467.1m,+4.78%,2.07%,0.07,+0.0050%,-0.0063%,$22.7m,2022-09-15 17:16:31.886550
3,Solana-SOL,$33.28,-0.41%,$1.7b,$388.4m,-4.67%,1.72%,0.23,+0.0028%,+0.0107%,$3.7m,2022-09-15 17:16:31.886550
4,Ravencoin-RVN,$0.0580,-18.30%,$1.6b,$63.9m,-35.00%,0.28%,0.04,-0.0359%,-0.0837%,$3.7m,2022-09-15 17:16:31.886550
5,Cosmos-ATOM,$14.97,+8.53%,$1.1b,$142.4m,+16.92%,0.63%,0.13,-0.0125%,-0.0023%,$2.1m,2022-09-15 17:16:31.886550
6,LUNA2-LUNA2,$2.73,-10.35%,$977.5m,$41.0m,-29.36%,0.18%,0.04,-0.0572%,-0.0540%,$1.2m,2022-09-15 17:16:31.886550
7,Cardano-ADA,$0.4701,-2.42%,$812.5m,$256.4m,-4.83%,1.14%,0.32,+0.0083%,+0.0050%,$928.3k,2022-09-15 17:16:31.886550
8,Ripple-XRP,$0.3268,-2.74%,$760.7m,$312.4m,-1.81%,1.38%,0.41,+0.0087%,+0.0104%,$1.2m,2022-09-15 17:16:31.886550
9,EOS-EOS,$1.43,-2.39%,$742.8m,$155.5m,-3.21%,0.69%,0.21,-0.0081%,-0.0073%,$1.5m,2022-09-15 17:16:31.886550
10,Binance Coin-BNB,$271.95,-2.24%,$703.8m,$249.3m,+1.84%,1.10%,0.35,-0.0157%,-0.0261%,$737.2k,2022-09-15 17:16:31.886550
11,Litecoin-LTC,$57.47,-4.65%,$668.4m,$193.0m,-12.74%,0.85%,0.29,+0.0101%,-0.0091%,$1.2m,2022-09-15 17:16:31.886550
12,Polygon-MATIC,$0.8347,-1.84%,$645.4m,$163.8m,-3.71%,0.73%,0.25,+0.0033%,+0.0039%,$1.3m,2022-09-15 17:16:31.886550
13,Optimism-OP,$1.16,-0.86%,$595.7m,$55.1m,-2.03%,0.24%,0.09,+0.0082%,+0.0052%,$1.5m,2022-09-15 17:16:31.886550
14,Avalanche-AVAX,$18.55,-2.15%,$572.2m,$130.0m,-0.34%,0.58%,0.23,+0.0016%,-0.0093%,$1.3m,2022-09-15 17:16:31.886550
15,ApeCoin-APE,$5.04,+1.43%,$520.7m,$76.4m,-3.55%,0.34%,0.15,+0.0061%,+0.0112%,$1.1m,2022-09-15 17:16:31.886550
16,Chiliz-CHZ,$0.1907,-0.14%,$510.7m,$73.2m,+4.09%,0.32%,0.14,-0.0006%,+0.0014%,$1.1m,2022-09-15 17:16:31.886550
17,Polkadot-DOT,$7.01,-2.58%,$488.7m,$246.9m,-2.44%,1.09%,0.51,-0.0172%,-0.0196%,$643.6k,2022-09-15 17:16:31.886550
18,Chainlink-LINK,$7.29,-0.99%,$464.7m,$101.9m,-5.49%,0.45%,0.22,+0.0033%,+0.0096%,$741.1k,2022-09-15 17:16:31.886550
19,Terra-LUNA,$2.74,-11.10%,$461.1m,$15.6m,-43.82%,0.07%,0.03,-0.0655%,-0.3019%,$1.7m,2022-09-15 17:16:31.886550
20,STEPN-GMT,$0.6756,+2.58%,$436.8m,$96.0m,-3.37%,0.43%,0.22,+0.0063%,+0.0034%,$1.0m,2022-09-15 17:16:31.886550
21,NEAR Protocol-NEAR,$4.26,-3.93%,$417.2m,$102.7m,+1.40%,0.45%,0.25,+0.0066%,-0.0015%,$1.1m,2022-09-15 17:16:31.886550
22,1000LUNC-1000LUNC,$0.2563,-13.82%,$414.8m,$25.4m,-14.41%,0.11%,0.06,-0.0199%,-0.0214%,$985.5k,2022-09-15 17:16:31.886550
23,Tellor-TRB,$16.28,-10.17%,$383.9m,$28.3m,-20.26%,0.13%,0.07,+0.0069%,-0.0218%,$559.1k,2022-09-15 17:16:31.886550
24,Dogecoin-DOGE,$0.0594,-2.30%,$369.4m,$119.8m,-0.04%,0.53%,0.32,+0.0036%,+0.0065%,$819.5k,2022-09-15 17:16:31.886550
25,Filecoin-FIL,$5.78,-1.26%,$350.9m,$103.3m,-1.72%,0.46%,0.29,+0.0039%,-0.0097%,$671.0k,2022-09-15 17:16:31.886550
26,Celsius-CEL,$1.87,+9.95%,$298.0m,$23.3m,-6.54%,0.10%,0.08,+0.4131%,-0.4314%,$5.1m,2022-09-15 17:16:31.886550
