,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,594.34",-1.48%,$31.7b,$7.3b,+2.58%,31.68%,0.23,-0.3878%,-0.4102%,$64.7m,2022-09-15 05:16:23.901431
1,Bitcoin-BTC,"$20,032.17",-1.59%,$29.8b,$9.5b,-1.18%,40.99%,0.32,-0.0028%,+0.0027%,$44.3m,2022-09-15 05:16:23.901431
2,Ethereum Classic-ETC,$36.06,-3.20%,$3.9b,$442.4m,-0.72%,1.91%,0.11,-0.0044%,-0.0167%,$16.6m,2022-09-15 05:16:23.901431
3,LUNA2-LUNA2,$2.88,-33.66%,$2.8b,$50.9m,+50.73%,0.22%,0.02,-0.2250%,-0.2460%,$3.9m,2022-09-15 05:16:23.901431
4,Ravencoin-RVN,$0.0637,-3.82%,$1.8b,$68.6m,+18.98%,0.30%,0.04,-0.0106%,-0.0085%,$3.9m,2022-09-15 05:16:23.901431
5,Solana-SOL,$33.06,-2.12%,$1.3b,$396.3m,-2.45%,1.71%,0.31,+0.0011%,-0.0026%,$2.1m,2022-09-15 05:16:23.901431
6,Terra-LUNA,$2.89,-33.59%,$1.2b,$22.9m,+37.12%,0.10%,0.02,+0.0816%,-0.3085%,$10.7m,2022-09-15 05:16:23.901431
7,Cardano-ADA,$0.4683,-1.12%,$759.8m,$259.5m,-1.90%,1.12%,0.34,-0.0019%,-0.0081%,$798.5k,2022-09-15 05:16:23.901431
8,1000LUNC-1000LUNC,$0.2672,-22.33%,$709.4m,$27.8m,-15.33%,0.12%,0.04,-0.0380%,-0.0464%,$1.8m,2022-09-15 05:16:23.901431
9,EOS-EOS,$1.43,-4.40%,$616.5m,$157.6m,-2.55%,0.68%,0.26,-0.0133%,-0.0083%,$1.0m,2022-09-15 05:16:23.901431
10,Binance Coin-BNB,$273.69,-2.66%,$597.5m,$242.1m,-1.44%,1.05%,0.41,-0.0040%,+0.0007%,$638.2k,2022-09-15 05:16:23.901431
11,Ripple-XRP,$0.3371,+0.12%,$558.5m,$318.4m,-0.61%,1.38%,0.57,-0.0028%,-0.0004%,$644.0k,2022-09-15 05:16:23.901431
12,Litecoin-LTC,$59.04,-1.63%,$537.0m,$214.2m,-3.84%,0.93%,0.40,+0.0122%,+0.0029%,$664.1k,2022-09-15 05:16:23.901431
13,Cosmos-ATOM,$13.43,-6.21%,$523.2m,$112.5m,-10.05%,0.49%,0.22,-0.0134%,-0.0023%,$861.6k,2022-09-15 05:16:23.901431
14,Reef-REEF,$0.0049,-2.43%,$522.9m,$24.3m,+0.39%,0.10%,0.05,-0.7164%,-0.5638%,$1.0m,2022-09-15 05:16:23.901431
15,Polygon-MATIC,$0.8412,-2.78%,$469.4m,$163.0m,-6.74%,0.70%,0.35,+0.0010%,-0.0075%,$661.5k,2022-09-15 05:16:23.901431
16,Avalanche-AVAX,$18.68,-2.98%,$448.7m,$128.1m,-2.40%,0.55%,0.29,-0.0128%,-0.0190%,$934.1k,2022-09-15 05:16:23.901431
17,Tellor-TRB,$17.17,+8.55%,$427.3m,$30.8m,+1.83%,0.13%,0.07,+0.0040%,-0.0058%,$737.7k,2022-09-15 05:16:23.901431
18,Chainlink-LINK,$7.19,-0.71%,$409.3m,$102.9m,-1.96%,0.44%,0.25,+0.0020%,+0.0014%,$671.4k,2022-09-15 05:16:23.901431
19,ApeCoin-APE,$5.03,-3.67%,$397.0m,$76.7m,-7.05%,0.33%,0.19,+0.0058%,+0.0045%,$961.6k,2022-09-15 05:16:23.901431
20,Chiliz-CHZ,$0.1815,-8.03%,$394.3m,$69.2m,-4.56%,0.30%,0.18,+0.0081%,+0.0061%,$1.3m,2022-09-15 05:16:23.901431
21,Polkadot-DOT,$7.03,-2.35%,$387.5m,$250.7m,-1.52%,1.08%,0.65,-0.0070%,-0.0124%,$351.0k,2022-09-15 05:16:23.901431
22,Dogecoin-DOGE,$0.0602,-0.76%,$377.4m,$118.2m,+0.51%,0.51%,0.31,+0.0005%,-0.0042%,$676.5k,2022-09-15 05:16:23.901431
23,NEAR Protocol-NEAR,$4.36,-3.66%,$374.4m,$99.7m,-3.21%,0.43%,0.27,+0.0019%,+0.0057%,$819.6k,2022-09-15 05:16:23.901431
24,Optimism-OP,$1.15,-6.13%,$351.4m,$52.0m,-12.33%,0.22%,0.15,+0.0038%,+0.0044%,$870.0k,2022-09-15 05:16:23.901431
25,STEPN-GMT,$0.6519,-2.97%,$331.2m,$93.8m,-4.32%,0.41%,0.28,+0.0080%,-0.0019%,$884.0k,2022-09-15 05:16:23.901431
26,Filecoin-FIL,$5.80,-2.52%,$315.0m,$103.0m,-3.75%,0.45%,0.33,-0.0010%,+0.0039%,$586.8k,2022-09-15 05:16:23.901431
27,Terra Classic-LUNC,$0.0003,-22.20%,$293.1m,$35.9m,-26.61%,0.16%,0.12,-0.0002%,-0.0240%,$1.6m,2022-09-15 05:16:23.901431
28,Curve DAO Token-CRV,$1.03,-5.78%,$258.3m,$51.3m,-6.67%,0.22%,0.20,+0.0196%,-0.0279%,$675.0k,2022-09-15 05:16:23.901431
29,1000SHIB-1000SHIB,$0.0118,-4.02%,$233.8m,$40.4m,-0.46%,0.17%,0.17,-0.0079%,-0.0171%,$1.0m,2022-09-15 05:16:23.901431
30,Bitcoin Cash-BCH,$117.41,-2.19%,$190.2m,$159.8m,-1.87%,0.69%,0.84,-0.0118%,-0.0121%,$461.4k,2022-09-15 05:16:23.901431
31,1000XEC-1000XEC,$0.0442,-4.08%,$180.5m,$4.5m,-13.03%,0.02%,0.03,-0.0033%,-0.0232%,$400.9k,2022-09-15 05:16:23.901431
32,The Sandbox-SAND,$0.8698,-2.73%,$173.0m,$65.0m,-3.59%,0.28%,0.38,+0.0005%,+0.0117%,$314.9k,2022-09-15 05:16:23.901431
33,Axie Infinity-AXS,$12.79,-3.76%,$154.8m,$76.4m,-3.03%,0.33%,0.49,-0.0169%,-0.0098%,$342.2k,2022-09-15 05:16:23.901431
