,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,430.83",-2.67%,$26.9b,$6.6b,-0.47%,29.14%,0.24,+0.0065%,-0.0034%,$47.6m,2022-09-17 06:16:27.608781
1,Bitcoin-BTC,"$19,854.71",+0.46%,$24.2b,$9.6b,+1.53%,42.27%,0.40,-0.0024%,-0.0081%,$26.3m,2022-09-17 06:16:27.608781
2,Ethereum Classic-ETC,$33.95,-0.15%,$2.5b,$422.1m,+1.30%,1.87%,0.17,-0.0915%,-0.0627%,$3.9m,2022-09-17 06:16:27.608781
3,Cosmos-ATOM,$16.16,+8.78%,$1.6b,$202.7m,+24.47%,0.90%,0.13,-0.0087%,-0.0081%,$3.0m,2022-09-17 06:16:27.608781
4,Solana-SOL,$32.68,-0.61%,$1.0b,$385.7m,-1.13%,1.71%,0.37,+0.0078%,+0.0067%,$1.8m,2022-09-17 06:16:27.608781
5,Ripple-XRP,$0.3494,+7.31%,$938.9m,$321.4m,+6.47%,1.42%,0.34,+0.0026%,+0.0007%,$2.2m,2022-09-17 06:16:27.608781
6,LUNA2-LUNA2,$3.02,+5.93%,$852.0m,$41.1m,+0.59%,0.18%,0.05,-0.1738%,-0.2210%,$1.4m,2022-09-17 06:16:27.608781
7,1000LUNC-1000LUNC,$0.3031,+3.94%,$824.9m,$39.6m,+22.78%,0.18%,0.05,-0.1215%,-0.1713%,$1.5m,2022-09-17 06:16:27.608781
8,Ravencoin-RVN,$0.0476,-12.56%,$750.7m,$53.2m,-12.92%,0.24%,0.07,-0.0139%,-0.0300%,$1.8m,2022-09-17 06:16:27.608781
9,Chiliz-CHZ,$0.2164,+7.94%,$698.1m,$99.0m,+16.91%,0.44%,0.14,+0.0106%,-0.0007%,$1.1m,2022-09-17 06:16:27.608781
10,Cardano-ADA,$0.4746,+1.54%,$581.8m,$249.2m,-0.49%,1.10%,0.43,+0.0027%,-0.0059%,$781.1k,2022-09-17 06:16:27.608781
11,EOS-EOS,$1.43,+0.70%,$533.1m,$160.8m,+3.54%,0.71%,0.30,-0.0076%,-0.0008%,$908.7k,2022-09-17 06:16:27.608781
12,Chainlink-LINK,$7.97,+6.20%,$516.0m,$123.4m,+13.47%,0.55%,0.24,+0.0147%,+0.0085%,$801.2k,2022-09-17 06:16:27.608781
13,Binance Coin-BNB,$276.33,+1.16%,$475.4m,$257.8m,+1.24%,1.14%,0.54,+0.0059%,+0.0047%,$249.2k,2022-09-17 06:16:27.608781
14,Polygon-MATIC,$0.8108,-0.99%,$453.2m,$159.9m,-2.03%,0.71%,0.35,-0.0035%,-0.0173%,$831.4k,2022-09-17 06:16:27.608781
15,Avalanche-AVAX,$18.14,-0.12%,$387.8m,$133.8m,+1.43%,0.59%,0.34,-0.0182%,-0.0077%,$874.3k,2022-09-17 06:16:27.608781
16,Litecoin-LTC,$56.30,+0.88%,$366.3m,$172.4m,-3.62%,0.76%,0.47,+0.0077%,-0.0046%,$493.7k,2022-09-17 06:16:27.608781
17,Terra-LUNA,$3.03,+6.24%,$351.8m,$17.6m,+6.55%,0.08%,0.05,-0.0139%,-0.0987%,$1.5m,2022-09-17 06:16:27.608781
18,Polkadot-DOT,$6.99,+1.38%,$341.2m,$248.5m,+1.07%,1.10%,0.73,+0.0048%,-0.0053%,$647.4k,2022-09-17 06:16:27.608781
19,ApeCoin-APE,$4.73,-3.98%,$330.5m,$80.2m,+9.26%,0.35%,0.24,-0.0067%,-0.0068%,$717.4k,2022-09-17 06:16:27.608781
20,Optimism-OP,$1.10,-0.09%,$301.8m,$54.5m,-2.71%,0.24%,0.18,+0.0092%,+0.0049%,$527.8k,2022-09-17 06:16:27.608781
21,Terra Classic-LUNC,$0.0003,+3.12%,$276.1m,$45.0m,+10.98%,0.20%,0.16,-0.0431%,-0.1288%,$1.3m,2022-09-17 06:16:27.608781
22,NEAR Protocol-NEAR,$4.26,+0.74%,$251.7m,$103.0m,-0.49%,0.46%,0.41,-0.0125%,-0.0178%,$336.5k,2022-09-17 06:16:27.608781
23,Filecoin-FIL,$5.82,+1.44%,$224.2m,$106.9m,+2.32%,0.47%,0.48,-0.0011%,-0.0055%,$278.7k,2022-09-17 06:16:27.608781
24,Bitcoin Cash-BCH,$120.09,+1.59%,$210.5m,$159.3m,+1.66%,0.70%,0.76,-0.0044%,+0.0034%,$117.1k,2022-09-17 06:16:27.608781
25,STEPN-GMT,$0.6580,-0.75%,$206.8m,$94.2m,-0.55%,0.42%,0.46,-0.0010%,+0.0030%,$273.9k,2022-09-17 06:16:27.608781
26,Dogecoin-DOGE,$0.0604,+1.60%,$205.4m,$117.1m,-1.19%,0.52%,0.57,-0.0083%,-0.0222%,$252.1k,2022-09-17 06:16:27.608781
27,1000SHIB-1000SHIB,$0.0117,-0.54%,$196.6m,$39.8m,-2.20%,0.18%,0.20,+0.0004%,+0.0061%,$372.2k,2022-09-17 06:16:27.608781
28,Reef-REEF,$0.0052,+8.68%,$169.7m,$21.6m,+19.89%,0.10%,0.13,-0.0805%,-0.1204%,$215.7k,2022-09-17 06:16:27.608781
29,The Sandbox-SAND,$0.8773,+1.96%,$155.8m,$65.5m,+0.52%,0.29%,0.42,+0.0022%,+0.0052%,$196.6k,2022-09-17 06:16:27.608781
30,Curve DAO Token-CRV,$1.05,-0.21%,$151.4m,$54.7m,-0.54%,0.24%,0.36,+0.0239%,+0.0048%,$178.0k,2022-09-17 06:16:27.608781
31,Coti-COTI,$0.0951,+4.01%,$143.4m,$7.5m,+89.08%,0.03%,0.05,-0.0410%,-0.0263%,$434.1k,2022-09-17 06:16:27.608781
32,Tellor-TRB,$17.03,+7.94%,$141.4m,$27.4m,-0.30%,0.12%,0.19,+0.0350%,-0.0047%,$188.1k,2022-09-17 06:16:27.608781
33,Ethereum Name Service-ENS,$14.25,-3.75%,$136.7m,$24.4m,-4.63%,0.11%,0.18,-0.0073%,+0.0099%,$85.2k,2022-09-17 06:16:27.608781
34,ETHPoW-ETHW,$10.27,-18.12%,$135.2m,$11.1m,+182.19k%,0.05%,0.08,-1.2953%,-1.1248%,$2.0m,2022-09-17 06:16:27.608781
35,Kyber Network Crystal-KNC,$1.92,-1.85%,$112.6m,$27.7m,-10.39%,0.12%,0.25,-0.0574%,+0.0027%,$155.3k,2022-09-17 06:16:27.608781
36,Helium-HNT,$4.24,+1.12%,$111.1m,$21.5m,-2.59%,0.09%,0.19,+0.0045%,-0.0079%,$171.8k,2022-09-17 06:16:27.608781
37,Axie Infinity-AXS,$12.66,-0.58%,$109.8m,$81.7m,+4.34%,0.36%,0.74,-0.0410%,-0.0132%,$181.6k,2022-09-17 06:16:27.608781
38,Tron-TRX,$0.0615,+0.00%,$103.2m,$124.4m,-9.15%,0.55%,1.20,-0.0051%,-0.0026%,$1.9k,2022-09-17 06:16:27.608781
39,Aave-AAVE,$79.43,+0.77%,$100.5m,$45.2m,+4.46%,0.20%,0.45,-0.0135%,-0.0074%,$51.6k,2022-09-17 06:16:27.608781
40,BinaryX-BNX,$143.70,-9.74%,$99.4m,$31.3m,-20.30%,0.14%,0.32,+0.0047%,+0.0027%,$296.6k,2022-09-17 06:16:27.608781
41,Compound-COMP,$53.30,+0.00%,$97.2m,$25.3m,-5.96%,0.11%,0.26,+0.0083%,-0.0074%,$194.9k,2022-09-17 06:16:27.608781
42,Decentraland-MANA,$0.7379,+1.56%,$96.6m,$38.9m,-0.18%,0.17%,0.40,+0.0094%,+0.0082%,$145.1k,2022-09-17 06:16:27.608781
43,Fantom-FTM,$0.2468,+2.01%,$96.0m,$43.7m,+1.43%,0.19%,0.46,+0.0085%,+0.0085%,$66.3k,2022-09-17 06:16:27.608781
44,Uniswap-UNI,$5.89,+0.01%,$95.5m,$46.0m,+4.07%,0.20%,0.48,+0.0055%,-0.0139%,$131.0k,2022-09-17 06:16:27.608781
45,Coin98-C98,$0.4455,+9.66%,$91.4m,$19.9m,+58.41%,0.09%,0.22,-0.0083%,-0.0070%,$145.9k,2022-09-17 06:16:27.608781
