,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$22,328.23",+2.82%,$42.4b,$11.2b,+3.97%,43.62%,0.26,+0.0017%,+0.0058%,$81.8m,2022-09-12 21:16:38.543653
1,Ethereum-ETH,"$1,709.64",-2.96%,$31.0b,$7.5b,-3.35%,29.08%,0.24,-0.0426%,-0.0393%,$52.3m,2022-09-12 21:16:38.543653
2,Ethereum Classic-ETC,$38.23,-0.88%,$2.6b,$456.6m,-4.70%,1.78%,0.17,-0.0008%,-0.0070%,$9.9m,2022-09-12 21:16:38.543653
3,Solana-SOL,$37.46,+6.54%,$2.5b,$477.8m,+18.63%,1.86%,0.19,-0.0005%,+0.0009%,$3.5m,2022-09-12 21:16:38.543653
4,LUNA2-LUNA2,$4.18,-24.26%,$1.4b,$33.8m,-3.14%,0.13%,0.02,-0.0122%,-0.0140%,$2.4m,2022-09-12 21:16:38.543653
5,Ravencoin-RVN,$0.0721,+39.89%,$1.1b,$73.0m,+125.16%,0.28%,0.06,-0.0059%,-0.0112%,$2.5m,2022-09-12 21:16:38.543653
6,NEAR Protocol-NEAR,$5.04,+4.20%,$993.1m,$131.1m,+11.12%,0.51%,0.13,+0.0082%,+0.0019%,$1.8m,2022-09-12 21:16:38.543653
7,Avalanche-AVAX,$21.33,+4.35%,$900.6m,$149.3m,+10.68%,0.58%,0.17,+0.0149%,-0.0008%,$1.2m,2022-09-12 21:16:38.543653
8,Cardano-ADA,$0.5092,-0.04%,$870.4m,$295.2m,-3.67%,1.15%,0.34,+0.0075%,-0.0044%,$1.5m,2022-09-12 21:16:38.543653
9,Terra-LUNA,$4.20,-23.85%,$850.7m,$16.4m,-24.02%,0.06%,0.02,+0.0011%,-0.0019%,$5.6m,2022-09-12 21:16:38.543653
10,EOS-EOS,$1.66,-3.25%,$845.3m,$189.7m,-8.67%,0.74%,0.22,+0.0023%,+0.0021%,$2.2m,2022-09-12 21:16:38.543653
11,Cosmos-ATOM,$15.50,-0.73%,$828.0m,$153.3m,-6.83%,0.60%,0.19,+0.0101%,+0.0084%,$1.4m,2022-09-12 21:16:38.543653
12,Polygon-MATIC,$0.9299,+4.40%,$813.3m,$208.4m,+7.10%,0.81%,0.26,+0.0090%,+0.0021%,$1.3m,2022-09-12 21:16:38.543653
13,Filecoin-FIL,$6.53,+2.27%,$661.8m,$118.4m,-0.68%,0.46%,0.18,-0.0211%,-0.0087%,$1.5m,2022-09-12 21:16:38.543653
14,Binance Coin-BNB,$292.86,-0.76%,$650.1m,$270.6m,-3.95%,1.06%,0.42,+0.0054%,+0.0035%,$408.9k,2022-09-12 21:16:38.543653
15,ApeCoin-APE,$5.43,-3.37%,$645.7m,$83.8m,-19.55%,0.33%,0.13,+0.0082%,+0.0058%,$1.7m,2022-09-12 21:16:38.543653
16,Ripple-XRP,$0.3573,+0.01%,$590.4m,$342.4m,-0.48%,1.34%,0.58,-0.0007%,-0.0040%,$682.3k,2022-09-12 21:16:38.543653
17,Polkadot-DOT,$7.72,+0.26%,$527.9m,$271.8m,-0.39%,1.06%,0.51,+0.0005%,-0.0045%,$636.7k,2022-09-12 21:16:38.543653
18,Chainlink-LINK,$7.78,-2.30%,$510.5m,$121.1m,-4.24%,0.47%,0.24,+0.0016%,+0.0033%,$1.0m,2022-09-12 21:16:38.543653
19,Litecoin-LTC,$61.21,-2.39%,$477.4m,$207.7m,-1.69%,0.81%,0.44,+0.0032%,+0.0150%,$716.5k,2022-09-12 21:16:38.543653
20,Optimism-OP,$1.28,-6.72%,$477.3m,$64.3m,-3.11%,0.25%,0.13,+0.0111%,+0.0079%,$1.1m,2022-09-12 21:16:38.543653
21,1000LUNC-1000LUNC,$0.3307,-19.91%,$475.4m,$22.6m,+1.53%,0.09%,0.05,-0.0281%,-0.0450%,$1.2m,2022-09-12 21:16:38.543653
22,Reef-REEF,$0.0051,+33.62%,$434.0m,$22.7m,+350.34%,0.09%,0.05,-0.5373%,-0.6673%,$1.5m,2022-09-12 21:16:38.543653
23,STEPN-GMT,$0.7427,+0.77%,$396.1m,$108.5m,+2.52%,0.42%,0.27,+0.0047%,+0.0092%,$912.9k,2022-09-12 21:16:38.543653
24,Dogecoin-DOGE,$0.0639,+0.14%,$388.0m,$123.3m,-0.77%,0.48%,0.32,+0.0056%,+0.0084%,$561.8k,2022-09-12 21:16:38.543653
25,Chiliz-CHZ,$0.2014,-2.28%,$367.7m,$74.0m,-5.64%,0.29%,0.20,+0.0025%,+0.0037%,$697.7k,2022-09-12 21:16:38.543653
26,Bitcoin Cash-BCH,$128.70,-1.16%,$294.6m,$179.1m,-4.53%,0.70%,0.61,-0.0003%,-0.0104%,$617.9k,2022-09-12 21:16:38.543653
27,1000SHIB-1000SHIB,$0.0129,-0.99%,$280.3m,$45.4m,-3.35%,0.18%,0.16,+0.0100%,-0.0019%,$815.9k,2022-09-12 21:16:38.543653
28,Curve DAO Token-CRV,$1.15,-3.42%,$269.7m,$62.2m,-2.87%,0.24%,0.23,-0.0084%,+0.0242%,$307.1k,2022-09-12 21:16:38.543653
29,The Sandbox-SAND,$0.9702,-0.81%,$259.0m,$74.5m,-4.93%,0.29%,0.29,+0.0025%,+0.0114%,$300.2k,2022-09-12 21:16:38.543653
30,Terra Classic-LUNC,$0.0003,-20.41%,$250.7m,$36.5m,-19.15%,0.14%,0.15,-0.0203%,-0.0128%,$1.6m,2022-09-12 21:16:38.543653
31,Fantom-FTM,$0.2686,-1.06%,$247.9m,$47.6m,-2.58%,0.19%,0.19,+0.0092%,+0.0052%,$388.8k,2022-09-12 21:16:38.543653
32,Helium-HNT,$5.17,-0.84%,$246.1m,$21.0m,-14.27%,0.08%,0.09,-0.0076%,-0.0072%,$577.6k,2022-09-12 21:16:38.543653
33,Uniswap-UNI,$6.69,+3.00%,$209.3m,$52.1m,+7.96%,0.20%,0.25,-0.0060%,+0.0017%,$175.0k,2022-09-12 21:16:38.543653
34,Axie Infinity-AXS,$15.47,-1.68%,$207.9m,$80.7m,+0.00%,0.31%,0.39,-0.0227%,-0.0301%,$247.0k,2022-09-12 21:16:38.543653
35,Aave-AAVE,$90.83,-0.78%,$180.0m,$46.5m,+1.36%,0.18%,0.26,+0.0097%,+0.0030%,$205.0k,2022-09-12 21:16:38.543653
36,Waves-WAVES,$4.88,-0.11%,$150.9m,$54.4m,-1.95%,0.21%,0.36,+0.0063%,+0.0059%,$295.9k,2022-09-12 21:16:38.543653
37,Unifi Protocol DAO-UNFI,$8.00,+0.91%,$142.7m,$17.4m,+2.90%,0.07%,0.12,+0.0097%,+0.0099%,$250.8k,2022-09-12 21:16:38.543653
38,Stargate Finance-STG,$0.6465,-10.94%,$137.0m,$13.5m,-24.82%,0.05%,0.10,-0.0096%,-0.0278%,$349.2k,2022-09-12 21:16:38.543653
39,Tellor-TRB,$16.65,-0.37%,$131.8m,$32.7m,-0.45%,0.13%,0.25,-0.1162%,-0.3024%,$190.2k,2022-09-12 21:16:38.543653
40,The Graph-GRT,$0.1256,+8.58%,$131.0m,$28.5m,+18.27%,0.11%,0.22,-0.0084%,-0.0044%,$364.5k,2022-09-12 21:16:38.543653
