,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,466.65",-7.10%,$33.9b,$6.6b,-6.73%,29.56%,0.20,+0.0053%,-0.0054%,$96.9m,2022-09-16 11:16:23.286612
1,Bitcoin-BTC,"$19,795.70",-1.59%,$24.3b,$9.5b,-0.26%,42.09%,0.39,+0.0008%,-0.0004%,$30.3m,2022-09-16 11:16:23.286612
2,Ethereum Classic-ETC,$34.13,-9.31%,$4.1b,$426.7m,-14.07%,1.90%,0.10,-0.1556%,-0.1586%,$12.0m,2022-09-16 11:16:23.286612
3,Cosmos-ATOM,$15.16,+5.52%,$1.3b,$162.8m,+31.45%,0.72%,0.12,-0.0151%,-0.0174%,$2.1m,2022-09-16 11:16:23.286612
4,Solana-SOL,$32.85,-2.76%,$1.2b,$390.1m,-0.95%,1.74%,0.33,+0.0082%,+0.0104%,$1.7m,2022-09-16 11:16:23.286612
5,Ravencoin-RVN,$0.0515,-19.02%,$910.6m,$61.0m,-11.54%,0.27%,0.07,+0.0078%,+0.0038%,$2.0m,2022-09-16 11:16:23.286612
6,Chiliz-CHZ,$0.2056,+10.42%,$687.0m,$90.4m,+28.37%,0.40%,0.13,+0.0017%,+0.0015%,$727.8k,2022-09-16 11:16:23.286612
7,EOS-EOS,$1.42,-1.75%,$661.1m,$156.0m,-1.97%,0.69%,0.24,-0.0080%,-0.0027%,$1.5m,2022-09-16 11:16:23.286612
8,LUNA2-LUNA2,$2.67,-8.53%,$633.6m,$38.3m,-18.30%,0.17%,0.06,-0.0735%,-0.0890%,$1.0m,2022-09-16 11:16:23.286612
9,Ripple-XRP,$0.3286,-1.95%,$603.4m,$303.5m,-3.61%,1.35%,0.50,+0.0021%,-0.0056%,$1.2m,2022-09-16 11:16:23.286612
10,1000LUNC-1000LUNC,$0.2623,-4.30%,$592.0m,$29.8m,+7.23%,0.13%,0.05,-0.0217%,-0.0119%,$1.2m,2022-09-16 11:16:23.286612
11,Cardano-ADA,$0.4645,-1.54%,$552.8m,$247.0m,-5.48%,1.10%,0.45,+0.0042%,+0.0003%,$740.1k,2022-09-16 11:16:23.286612
12,Litecoin-LTC,$55.83,-6.25%,$521.4m,$174.4m,-18.71%,0.78%,0.33,+0.0106%,+0.0051%,$1.4m,2022-09-16 11:16:23.286612
13,Binance Coin-BNB,$275.04,+0.19%,$516.5m,$255.1m,+4.33%,1.14%,0.49,-0.0136%,+0.0008%,$365.4k,2022-09-16 11:16:23.286612
14,Chainlink-LINK,$7.66,+5.46%,$497.1m,$115.8m,+12.80%,0.52%,0.23,+0.0119%,+0.0140%,$915.7k,2022-09-16 11:16:23.286612
15,Polygon-MATIC,$0.8139,-4.77%,$487.8m,$163.4m,-0.78%,0.73%,0.33,+0.0037%,-0.0021%,$1.1m,2022-09-16 11:16:23.286612
16,Avalanche-AVAX,$18.20,-3.28%,$430.5m,$130.5m,+2.28%,0.58%,0.30,-0.0102%,-0.0157%,$933.4k,2022-09-16 11:16:23.286612
17,Optimism-OP,$1.10,-8.07%,$393.4m,$57.2m,+3.57%,0.25%,0.15,+0.0072%,+0.0023%,$940.1k,2022-09-16 11:16:23.286612
18,STEPN-GMT,$0.6590,-0.35%,$356.0m,$95.1m,+3.52%,0.42%,0.27,+0.0066%,+0.0023%,$882.4k,2022-09-16 11:16:23.286612
19,Polkadot-DOT,$6.90,-2.37%,$336.9m,$246.5m,-1.84%,1.10%,0.73,-0.0056%,-0.0104%,$733.3k,2022-09-16 11:16:23.286612
20,ApeCoin-APE,$4.82,-5.08%,$325.5m,$72.7m,-4.73%,0.32%,0.22,+0.0016%,+0.0026%,$743.3k,2022-09-16 11:16:23.286612
21,Terra-LUNA,$2.68,-8.41%,$317.8m,$14.8m,-32.13%,0.07%,0.05,-0.0576%,-0.0950%,$1.1m,2022-09-16 11:16:23.286612
