,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
74,iExec RLC-RLC,$1.25,+0.77%,$30.4m,$5.8m,-6.64%,0.03%,0.19,-0.0044%,-0.0327%,$33.9k,2022-09-16 10:16:28.902213
75,Kusama-KSM,$43.71,-6.07%,$30.3m,$16.2m,+9.72%,0.07%,0.53,-0.0052%,+0.0047%,$200.2k,2022-09-16 10:16:28.902213
76,Jasmy-JASMY,$0.0083,-1.55%,$29.9m,$15.8m,+3.43%,0.07%,0.53,+0.0080%,+0.0082%,$25.4k,2022-09-16 10:16:28.902213
77,Flamingo-FLM,$0.1040,-3.50%,$29.2m,$16.8m,-3.13%,0.08%,0.57,-0.0478%,-0.0514%,$32.3k,2022-09-16 10:16:28.902213
78,Project Galaxy-GAL,$2.51,-4.37%,$28.6m,$13.2m,+1.39%,0.06%,0.46,+0.0003%,+0.0099%,$51.4k,2022-09-16 10:16:28.902213
79,Coin98-C98,$0.3981,-0.20%,$28.1m,$12.6m,+6.56%,0.06%,0.45,-0.0228%,-0.0157%,$25.7k,2022-09-16 10:16:28.902213
80,Zilliqa-ZIL,$0.0337,-2.22%,$27.6m,$21.3m,+0.44%,0.10%,0.77,+0.0019%,-0.0017%,$33.2k,2022-09-16 10:16:28.902213
81,Enjin Coin-ENJ,$0.4893,-1.86%,$26.5m,$13.0m,-3.78%,0.06%,0.49,-0.0055%,-0.0121%,$87.4k,2022-09-16 10:16:28.902213
82,Oasis Network-ROSE,$0.0598,-0.48%,$26.4m,$11.7m,+3.05%,0.05%,0.44,+0.0008%,+0.0006%,$13.6k,2022-09-16 10:16:28.902213
83,Dash-DASH,$43.93,-1.31%,$25.9m,$13.4m,+0.17%,0.06%,0.52,+0.0228%,+0.0078%,$35.8k,2022-09-16 10:16:28.902213
84,Storj-STORJ,$0.5004,-1.48%,$25.5m,$10.3m,+8.60%,0.05%,0.40,-0.0214%,-0.0174%,$45.7k,2022-09-16 10:16:28.902213
85,BitDAO-BIT,$0.5022,-6.41%,$25.0m,$21.4m,-2.11%,0.10%,0.86,+0.0066%,+0.0057%,$91.6k,2022-09-16 10:16:28.902213
86,Spell Token-SPELL,$0.0012,-1.50%,$24.7m,$5.0m,+14.27%,0.02%,0.20,-0.0126%,+0.0025%,$68.8k,2022-09-16 10:16:28.902213
87,Loopring-LRC,$0.3205,-3.86%,$24.6m,$13.2m,-3.43%,0.06%,0.54,-0.0119%,-0.0085%,$119.9k,2022-09-16 10:16:28.902213
88,Balancer-BAL,$5.91,-8.35%,$24.1m,$10.9m,-5.84%,0.05%,0.45,-0.0058%,-0.0122%,$112.9k,2022-09-16 10:16:28.902213
89,StormX-STMX,$0.0076,+1.63%,$23.7m,$4.6m,+36.12%,0.02%,0.19,-0.3843%,-0.4335%,$46.2k,2022-09-16 10:16:28.902213
90,Litentry-LIT,$0.6570,-1.79%,$22.7m,$4.9m,+1.50%,0.02%,0.22,+0.0081%,+0.0081%,$14.4k,2022-09-16 10:16:28.902213
91,NEM-XEM,$0.0414,-1.79%,$22.7m,$7.6m,-2.53%,0.03%,0.34,-0.0286%,-0.0011%,$14.3k,2022-09-16 10:16:28.902213
92,Audius-AUDIO,$0.2435,-2.95%,$22.4m,$7.0m,-4.07%,0.03%,0.31,+0.0065%,+0.0064%,$41.3k,2022-09-16 10:16:28.902213
93,Binance BTCDOM Index-BTCDOM,"$1,244.90",+3.91%,$22.1m,$10.5m,-1.20%,0.05%,0.48,+0.0405%,+0.0277%,$3.1k,2022-09-16 10:16:28.902213
94,Serum-SRM,$0.7793,-3.21%,$22.1m,$22.3m,-3.19%,0.10%,1.01,+0.0103%,+0.0009%,$63.1k,2022-09-16 10:16:28.902213
95,Harmony-ONE,$0.0200,-3.04%,$22.0m,$13.3m,-4.04%,0.06%,0.60,+0.0051%,+0.0047%,$24.1k,2022-09-16 10:16:28.902213
96,Hedera-HBAR,$0.0607,-2.85%,$21.3m,$9.0m,-8.52%,0.04%,0.42,+0.0069%,+0.0071%,$45.7k,2022-09-16 10:16:28.902213
97,Bitcoin SV-BSV,$51.80,-1.13%,$21.3m,$45.3m,+39.13%,0.20%,2.13,-0.0158%,-0.0211%,$1.3k,2022-09-16 10:16:28.902213
98,Ankr-ANKR,$0.0331,-1.74%,$20.5m,$11.5m,+1.50%,0.05%,0.56,-0.0082%,-0.0103%,$92.8k,2022-09-16 10:16:28.902213
99,API3-API3,$1.54,-4.32%,$20.0m,$5.1m,-4.51%,0.02%,0.25,-0.0001%,-0.0134%,$36.9k,2022-09-16 10:16:28.902213
100,OmiseGO-OMG,$1.72,-3.74%,$19.9m,$11.3m,-7.18%,0.05%,0.57,+0.0008%,-0.0175%,$31.6k,2022-09-16 10:16:28.902213
101,Internet Computer-ICP,$6.11,-1.89%,$19.8m,$12.7m,-1.71%,0.06%,0.64,+0.0003%,+0.0031%,$32.4k,2022-09-16 10:16:28.902213
102,Maker-MKR,$663.89,-4.44%,$19.8m,$14.7m,+2.71%,0.07%,0.74,-0.0070%,-0.0098%,$93.5k,2022-09-16 10:16:28.902213
103,MyNeighborAlice-ALICE,$1.97,-1.19%,$19.5m,$10.2m,-0.13%,0.05%,0.53,-0.0057%,-0.0118%,$78.3k,2022-09-16 10:16:28.902213
104,Iota-IOTA,$0.2602,-2.60%,$19.3m,$9.6m,+1.77%,0.04%,0.50,+0.0133%,+0.0050%,$42.4k,2022-09-16 10:16:28.902213
105,Bella Protocol-BEL,$0.5782,-5.39%,$19.2m,$3.8m,+6.02%,0.02%,0.20,-0.0085%,-0.0129%,$93.4k,2022-09-16 10:16:28.902213
106,Reserve Rights-RSR,$0.0057,-1.63%,$19.0m,$12.4m,-0.79%,0.06%,0.65,+0.0081%,+0.0077%,$45.4k,2022-09-16 10:16:28.902213
107,DFI.Money-YFII,$911.07,-2.32%,$18.5m,$14.4m,-5.11%,0.06%,0.78,-0.0541%,-0.1154%,$24.2k,2022-09-16 10:16:28.902213
108,Injective Protocol-INJ,$1.67,-0.17%,$18.5m,$3.6m,+4.49%,0.02%,0.20,+0.0075%,+0.0100%,$52.2k,2022-09-16 10:16:28.902213
109,Qtum-QTUM,$2.95,-3.03%,$17.8m,$13.9m,-1.87%,0.06%,0.78,+0.0045%,-0.0198%,$32.1k,2022-09-16 10:16:28.902213
110,Chromia-CHR,$0.1542,-3.41%,$17.8m,$7.3m,+3.72%,0.03%,0.41,-0.0152%,-0.0120%,$30.1k,2022-09-16 10:16:28.902213
111,Arweave-AR,$9.72,+1.07%,$17.8m,$11.3m,+7.09%,0.05%,0.63,+0.0070%,+0.0080%,$18.5k,2022-09-16 10:16:28.902213
112,SKALE Network-SKL,$0.0481,-2.76%,$15.7m,$7.0m,+4.72%,0.03%,0.44,+0.0070%,+0.0052%,$73.5k,2022-09-16 10:16:28.902213
113,Swipe-SXP,$0.3471,-2.39%,$15.5m,$7.5m,+0.80%,0.03%,0.48,+0.0072%,+0.0065%,$21.2k,2022-09-16 10:16:28.902213
114,Ren-REN,$0.1120,-4.50%,$15.1m,$6.6m,-2.05%,0.03%,0.44,-0.0045%,-0.0166%,$48.0k,2022-09-16 10:16:28.902213
115,Holo-HOT,$0.0020,-1.14%,$14.8m,$5.2m,+3.18%,0.02%,0.35,-0.0057%,-0.0076%,$39.7k,2022-09-16 10:16:28.902213
116,CertiK-CTK,$0.9183,-1.08%,$14.8m,$6.5m,-0.72%,0.03%,0.44,+0.0100%,+0.0099%,$21.6k,2022-09-16 10:16:28.902213
117,BakeryToken-BAKE,$0.2241,-5.70%,$14.3m,$4.4m,+0.93%,0.02%,0.31,+0.0100%,+0.0072%,$71.0k,2022-09-16 10:16:28.902213
118,Immutable X-IMX,$0.8000,-0.88%,$13.9m,$8.0m,-4.57%,0.04%,0.58,+0.0041%,+0.0051%,$28.1k,2022-09-16 10:16:28.902213
119,Basic Attention Token-BAT,$0.3138,-2.31%,$13.7m,$9.8m,-3.44%,0.04%,0.72,-0.0046%,+0.0047%,$14.9k,2022-09-16 10:16:28.902213
120,Ontology-ONT,$0.2248,-2.63%,$13.6m,$7.4m,-1.00%,0.03%,0.54,-0.0046%,-0.0032%,$9.9k,2022-09-16 10:16:28.902213
121,Celo-CELO,$0.7823,-1.02%,$13.0m,$8.4m,-0.85%,0.04%,0.65,+0.0058%,+0.0074%,$13.7k,2022-09-16 10:16:28.902213
122,Origin Protocol-OGN,$0.1546,-3.24%,$12.9m,$6.5m,-0.35%,0.03%,0.50,+0.0073%,+0.0073%,$48.1k,2022-09-16 10:16:28.902213
123,Band Protocol-BAND,$1.22,-1.93%,$12.6m,$5.6m,+1.04%,0.03%,0.44,+0.0060%,-0.0053%,$40.0k,2022-09-16 10:16:28.902213
124,Sweat Economy-SWEAT,$0.0503,-16.40%,$12.6m,$560.8k,+74.85%,0.00%,0.04,-0.1477%,-0.3965%,$229.5k,2022-09-16 10:16:28.902213
125,NKN-NKN,$0.0912,-3.34%,$12.4m,$3.1m,+11.44%,0.01%,0.25,+0.0100%,+0.0100%,$25.1k,2022-09-16 10:16:28.902213
126,Raydium-RAY,$0.5875,-3.38%,$12.2m,$7.1m,-0.74%,0.03%,0.58,+0.0056%,+0.0051%,$23.4k,2022-09-16 10:16:28.902213
127,Linear-LINA,$0.0076,-3.85%,$12.1m,$4.7m,+6.44%,0.02%,0.39,+0.0069%,+0.0070%,$37.7k,2022-09-16 10:16:28.902213
128,Step App-FITFI,$0.0704,-0.36%,$12.1m,$2.5m,+1.73%,0.01%,0.21,-0.0022%,+0.0170%,$76.3k,2022-09-16 10:16:28.902213
129,Alpha Finance Lab-ALPHA,$0.1120,-4.62%,$12.0m,$5.0m,-3.44%,0.02%,0.41,+0.0081%,+0.0093%,$11.9k,2022-09-16 10:16:28.902213
130,Cartesi-CTSI,$0.1493,+0.86%,$11.5m,$3.4m,-1.81%,0.02%,0.29,+0.0080%,+0.0090%,$5.4k,2022-09-16 10:16:28.902213
131,0x-ZRX,$0.2819,-2.09%,$11.2m,$8.1m,-3.60%,0.04%,0.72,-0.0155%,-0.0157%,$12.3k,2022-09-16 10:16:28.902213
132,Mask Network-MASK,$1.26,-3.16%,$11.0m,$6.9m,-2.19%,0.03%,0.62,-0.0128%,+0.0253%,$20.8k,2022-09-16 10:16:28.902213
133,Ocean Protocol-OCEAN,$0.1556,-2.70%,$10.8m,$3.5m,-3.41%,0.02%,0.32,-0.0612%,-0.0834%,$11.5k,2022-09-16 10:16:28.902213
134,Livepeer-LPT,$9.44,-3.37%,$10.7m,$6.6m,+2.29%,0.03%,0.61,-0.0138%,-0.0335%,$10.3k,2022-09-16 10:16:28.902213
135,Dent-DENT,$0.0009,-1.06%,$10.6m,$5.3m,+4.26%,0.02%,0.50,+0.0021%,-0.0026%,$27.8k,2022-09-16 10:16:28.902213
136,Render Token-RNDR,$0.4374,-13.71%,$10.6m,$5.8m,+128.13%,0.03%,0.55,-1.1235%,-1.1183%,$20.5k,2022-09-16 10:16:28.902213
137,IOST-IOST,$0.0122,-2.62%,$10.5m,$10.7m,-4.02%,0.05%,1.02,+0.0104%,-0.0001%,$7.1k,2022-09-16 10:16:28.902213
138,Horizen-ZEN,$14.50,-2.17%,$10.2m,$6.5m,-1.79%,0.03%,0.64,+0.0293%,+0.0097%,$7.6k,2022-09-16 10:16:28.902213
139,Gitcoin-GTC,$1.95,-3.32%,$10.2m,$4.2m,-0.56%,0.02%,0.41,+0.0100%,+0.0100%,$48.3k,2022-09-16 10:16:28.902213
140,Wootrade-WOO,$0.1437,-1.29%,$10.0m,$3.8m,+1.43%,0.02%,0.38,+0.0065%,+0.0100%,$7.5k,2022-09-16 10:16:28.902213
141,TomoChain-TOMO,$0.4600,-4.13%,$9.6m,$3.1m,-4.52%,0.01%,0.32,+0.0058%,+0.0065%,$25.8k,2022-09-16 10:16:28.902213
142,Metal-MTL,$1.13,-1.17%,$9.6m,$5.4m,-5.29%,0.02%,0.57,-0.0065%,-0.0073%,$24.4k,2022-09-16 10:16:28.902213
143,Civic-CVC,$0.1352,-1.62%,$9.5m,$6.4m,+0.74%,0.03%,0.67,-0.0163%,-0.0131%,$27.2k,2022-09-16 10:16:28.902213
144,Mines of Dalarnia-DAR,$0.2255,-1.61%,$9.4m,$3.2m,+3.70%,0.01%,0.34,+0.0100%,+0.0100%,$40.6k,2022-09-16 10:16:28.902213
145,Coti-COTI,$0.0907,-2.72%,$9.4m,$3.9m,-3.74%,0.02%,0.42,+0.0004%,+0.0012%,$28.1k,2022-09-16 10:16:28.902213
146,Conflux Network-CFX,$0.0496,-13.09%,$8.8m,$1.4m,-19.09%,0.01%,0.16,-0.0123%,+0.0434%,$57.2k,2022-09-16 10:16:28.902213
147,Celer Network-CELR,$0.0165,-2.04%,$8.6m,$4.4m,-1.04%,0.02%,0.52,+0.0100%,+0.0100%,$3.0k,2022-09-16 10:16:28.902213
148,ARPA Chain-ARPA,$0.0349,-2.90%,$8.4m,$3.2m,+4.92%,0.01%,0.38,+0.0000%,+0.0004%,$16.1k,2022-09-16 10:16:28.902213
149,Aragon-ANT,$1.67,-3.12%,$8.4m,$4.0m,-2.26%,0.02%,0.47,+0.0234%,+0.0043%,$15.9k,2022-09-16 10:16:28.902213
150,Icon-ICX,$0.2537,-2.86%,$7.7m,$3.9m,-2.32%,0.02%,0.51,-0.0087%,-0.0111%,$3.0k,2022-09-16 10:16:28.902213
151,LooksRare-LOOKS,$0.2413,-5.46%,$7.1m,$11.1m,-4.31%,0.05%,1.56,+0.0024%,-0.0127%,$22.2k,2022-09-16 10:16:28.902213
152,Akropolis -AKRO,$0.0042,+5.05%,$6.8m,$451.4k,+17.84%,0.00%,0.07,+0.0100%,+0.0100%,$10.6k,2022-09-16 10:16:28.902213
153,IoTeX-IOTX,$0.0320,-2.39%,$6.6m,$5.5m,+0.06%,0.02%,0.84,+0.0042%,+0.0018%,$7.3k,2022-09-16 10:16:28.902213
154,Automata Network-ATA,$0.1424,-4.30%,$6.4m,$2.4m,+6.79%,0.01%,0.37,+0.0100%,+0.0100%,$19.9k,2022-09-16 10:16:28.902213
155,Klaytn-KLAY,$0.2028,-2.63%,$6.2m,$4.4m,-2.11%,0.02%,0.71,+0.0100%,+0.0085%,$11.9k,2022-09-16 10:16:28.902213
156,Pundi X-PUNDIX,$0.5213,-12.88%,$5.7m,$1.5m,-25.43%,0.01%,0.26,-0.0250%,-0.0293%,$5.7k,2022-09-16 10:16:28.902213
157,Adventure Gold-AGLD,$0.3482,-5.08%,$5.3m,$2.2m,-11.51%,0.01%,0.41,+0.0092%,+0.0306%,$10.0k,2022-09-16 10:16:28.902213
