,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
36,Balancer-BAL,$7.44,+1.56%,$120.8m,$15.8m,+0.39%,0.06%,0.13,-0.0069%,+0.0016%,$181.1k,2022-09-09 05:16:29.754388
37,Aave-AAVE,$91.39,+4.00%,$119.5m,$47.0m,+3.31%,0.19%,0.39,+0.0129%,+0.0020%,$119.8k,2022-09-09 05:16:29.754388
38,Terra-LUNA,$1.97,+0.59%,$111.0m,$7.8m,+9.84%,0.03%,0.07,-0.0141%,-0.0099%,$359.3k,2022-09-09 05:16:29.754388
39,dYdX-DYDX,$1.50,+2.97%,$100.7m,$36.8m,-1.04%,0.15%,0.37,+0.0065%,+0.0032%,$135.3k,2022-09-09 05:16:29.754388
40,Unifi Protocol DAO-UNFI,$7.45,+4.27%,$99.0m,$17.9m,+2.92%,0.07%,0.18,+0.0100%,+0.0097%,$178.3k,2022-09-09 05:16:29.754388
41,Decentraland-MANA,$0.7915,+3.44%,$98.2m,$39.6m,+5.34%,0.16%,0.40,+0.0085%,+0.0077%,$148.5k,2022-09-09 05:16:29.754388
42,Gala-GALA,$0.0507,+4.14%,$96.5m,$34.0m,+2.87%,0.14%,0.35,+0.0054%,+0.0062%,$154.8k,2022-09-09 05:16:29.754388
43,Flow (Dapper labs)-FLOW,$1.99,+5.90%,$92.4m,$25.2m,+3.81%,0.10%,0.27,+0.0053%,+0.0061%,$79.7k,2022-09-09 05:16:29.754388
44,Waves-WAVES,$4.58,+4.06%,$90.6m,$51.1m,+5.14%,0.21%,0.56,+0.0079%,+0.0048%,$117.1k,2022-09-09 05:16:29.754388
45,Tezos-XTZ,$1.62,+8.56%,$88.2m,$32.0m,+17.97%,0.13%,0.36,+0.0085%,+0.0108%,$183.4k,2022-09-09 05:16:29.754388
46,THORChain-RUNE,$1.93,+4.54%,$81.5m,$23.3m,+12.75%,0.09%,0.29,+0.0083%,+0.0086%,$98.5k,2022-09-09 05:16:29.754388
47,ConstitutionDAO-PEOPLE,$0.0215,+3.04%,$79.6m,$25.1m,+2.43%,0.10%,0.32,+0.0083%,-0.0028%,$82.8k,2022-09-09 05:16:29.754388
48,Algorand-ALGO,$0.3163,+6.54%,$79.3m,$31.8m,+11.12%,0.13%,0.40,-0.0009%,+0.0088%,$82.3k,2022-09-09 05:16:29.754388
49,yearn.finance-YFI,"$9,598.85",+2.73%,$77.9m,$36.1m,-1.01%,0.15%,0.46,+0.0042%,-0.0015%,$84.7k,2022-09-09 05:16:29.754388
50,iExec RLC-RLC,$1.23,-0.16%,$74.0m,$6.6m,-21.08%,0.03%,0.09,-0.0226%,-0.0594%,$179.5k,2022-09-09 05:16:29.754388
51,Synthetix Network Token-SNX,$3.02,+4.13%,$68.1m,$32.5m,+2.48%,0.13%,0.48,-0.0067%,+0.0015%,$79.2k,2022-09-09 05:16:29.754388
52,Kyber Network Crystal-KNC,$1.82,+4.18%,$67.5m,$21.5m,+9.37%,0.09%,0.32,+0.0053%,+0.0058%,$216.2k,2022-09-09 05:16:29.754388
53,Monero-XMR,$153.79,+2.51%,$66.5m,$42.9m,+5.68%,0.17%,0.64,-0.0015%,+0.0032%,$24.8k,2022-09-09 05:16:29.754388
54,ZCash-ZEC,$62.65,+5.55%,$65.0m,$21.2m,+2.76%,0.09%,0.33,+0.0036%,+0.0015%,$125.5k,2022-09-09 05:16:29.754388
55,THETA-THETA,$1.16,+4.69%,$63.1m,$22.6m,+2.84%,0.09%,0.36,+0.0051%,+0.0135%,$61.2k,2022-09-09 05:16:29.754388
56,Ankr-ANKR,$0.0364,+5.84%,$62.9m,$15.0m,+13.59%,0.06%,0.24,-0.0092%,+0.0068%,$131.8k,2022-09-09 05:16:29.754388
57,Arweave-AR,$11.17,+14.61%,$59.3m,$17.5m,+52.26%,0.07%,0.29,+0.0083%,+0.0077%,$75.9k,2022-09-09 05:16:29.754388
58,SHIBA INU-SHIB,$0.0000,+2.00%,$55.8m,$20.9m,+5.27%,0.09%,0.37,+0.0072%,+0.0095%,$136.1k,2022-09-09 05:16:29.754388
59,NEO-NEO,$9.57,+8.05%,$54.4m,$16.0m,+26.67%,0.07%,0.29,+0.0098%,+0.0026%,$49.1k,2022-09-09 05:16:29.754388
60,BakeryToken-BAKE,$0.2677,+2.90%,$52.7m,$5.4m,+17.94%,0.02%,0.10,+0.0100%,+0.0100%,$105.4k,2022-09-09 05:16:29.754388
61,Elrond-EGLD,$53.96,+5.05%,$50.7m,$17.0m,+12.57%,0.07%,0.33,+0.0111%,+0.0114%,$66.0k,2022-09-09 05:16:29.754388
62,BinaryX-BNX,$141.75,+2.60%,$50.2m,$30.5m,+4.62%,0.12%,0.61,+0.0069%,+0.0056%,$163.2k,2022-09-09 05:16:29.754388
63,Enjin Coin-ENJ,$0.5428,+4.09%,$49.8m,$15.9m,+9.07%,0.06%,0.32,+0.0057%,+0.0105%,$145.0k,2022-09-09 05:16:29.754388
64,Compound-COMP,$50.45,+3.54%,$48.6m,$23.6m,+1.43%,0.10%,0.48,-0.0113%,-0.0019%,$128.6k,2022-09-09 05:16:29.754388
65,Metal-MTL,$1.22,+2.13%,$48.0m,$6.5m,+4.37%,0.03%,0.14,-0.0181%,-0.0248%,$72.0k,2022-09-09 05:16:29.754388
66,1inch-1INCH,$0.6640,+4.29%,$47.6m,$21.2m,+5.11%,0.09%,0.45,+0.0028%,+0.0011%,$37.0k,2022-09-09 05:16:29.754388
67,Serum-SRM,$0.8456,+6.29%,$47.6m,$27.0m,+9.17%,0.11%,0.57,+0.0114%,-0.0022%,$45.4k,2022-09-09 05:16:29.754388
68,Zilliqa-ZIL,$0.0363,+4.74%,$46.8m,$22.4m,+1.88%,0.09%,0.48,+0.0036%,+0.0097%,$69.1k,2022-09-09 05:16:29.754388
69,Stellar Lumens-XLM,$0.1069,+4.78%,$43.9m,$38.4m,+1.82%,0.16%,0.88,+0.0026%,+0.0133%,$34.4k,2022-09-09 05:16:29.754388
70,Project Galaxy-GAL,$2.60,+1.58%,$43.4m,$13.3m,-2.29%,0.05%,0.31,-0.0134%,-0.0125%,$22.4k,2022-09-09 05:16:29.754388
71,1000XEC-1000XEC,$0.0443,+6.41%,$42.7m,$5.5m,+13.53%,0.02%,0.13,+0.0100%,+0.0100%,$26.8k,2022-09-09 05:16:29.754388
72,Kava-KAVA,$1.68,+6.16%,$40.8m,$11.1m,+5.54%,0.05%,0.27,-0.0167%,-0.0013%,$30.2k,2022-09-09 05:16:29.754388
73,Anchor Protocol-ANC,$0.1083,+4.19%,$40.7m,$1.3m,+39.27%,0.01%,0.03,+0.0012%,+0.0018%,$178.8k,2022-09-09 05:16:29.754388
74,Flamingo-FLM,$0.1198,+7.30%,$40.4m,$19.4m,+7.56%,0.08%,0.48,-0.0263%,-0.0237%,$32.7k,2022-09-09 05:16:29.754388
75,VeChain-VET,$0.0249,+4.75%,$40.3m,$16.6m,+6.51%,0.07%,0.41,+0.0082%,+0.0025%,$40.9k,2022-09-09 05:16:29.754388
76,Lido DAO Token-LDO,$2.02,+3.37%,$39.0m,$19.6m,+5.19%,0.08%,0.50,+0.0047%,+0.0044%,$41.2k,2022-09-09 05:16:29.754388
77,Ocean Protocol-OCEAN,$0.1796,+1.01%,$36.4m,$5.5m,-19.49%,0.02%,0.15,+0.0043%,+0.0004%,$90.6k,2022-09-09 05:16:29.754388
78,Harmony-ONE,$0.0207,+3.75%,$35.9m,$14.7m,+1.41%,0.06%,0.41,+0.0055%,+0.0039%,$68.8k,2022-09-09 05:16:29.754388
79,FTX Token-FTT,$26.90,+3.25%,$35.7m,$69.3m,+2.76%,0.28%,1.94,+0.0009%,+0.0056%,$49.0k,2022-09-09 05:16:29.754388
80,The Graph-GRT,$0.1069,+3.25%,$34.7m,$22.1m,+3.33%,0.09%,0.64,+0.0084%,+0.0121%,$41.6k,2022-09-09 05:16:29.754388
81,CertiK-CTK,$1.05,+2.62%,$34.4m,$8.8m,-16.37%,0.04%,0.26,+0.0048%,+0.0048%,$127.5k,2022-09-09 05:16:29.754388
82,Spell Token-SPELL,$0.0014,+1.02%,$33.6m,$6.7m,+4.58%,0.03%,0.20,+0.0055%,+0.0057%,$103.9k,2022-09-09 05:16:29.754388
83,Bitcoin SV-BSV,$55.14,+6.77%,$32.6m,$34.5m,+6.93%,0.14%,1.06,-0.0079%,-0.0277%,$4.1k,2022-09-09 05:16:29.754388
84,Celsius-CEL,$1.30,-3.80%,$32.1m,$23.7m,+2.89%,0.10%,0.74,-0.1824%,-0.2736%,$169.2k,2022-09-09 05:16:29.754388
85,Oasis Network-ROSE,$0.0632,+5.53%,$31.9m,$12.4m,+2.84%,0.05%,0.39,+0.0078%,+0.0085%,$40.3k,2022-09-09 05:16:29.754388
86,Loopring-LRC,$0.3517,+3.43%,$31.5m,$13.3m,+2.60%,0.05%,0.42,+0.0086%,+0.0049%,$38.4k,2022-09-09 05:16:29.754388
87,LUNA2-LUNA2,n/a,n/a,$31.3m,$3.3m,+7.42%,0.01%,0.11,+0.0100%,+0.0100%,$61.0k,2022-09-09 05:16:29.754388
88,Kusama-KSM,$51.10,+4.58%,$31.2m,$16.3m,+4.64%,0.07%,0.52,-0.0081%,+0.0128%,$14.6k,2022-09-09 05:16:29.754388
89,0x-ZRX,$0.3063,+7.42%,$29.2m,$9.1m,+14.05%,0.04%,0.31,-0.0002%,+0.0065%,$40.8k,2022-09-09 05:16:29.754388
90,Jasmy-JASMY,$0.0091,+3.21%,$29.2m,$11.7m,+4.76%,0.05%,0.40,+0.0080%,+0.0030%,$29.7k,2022-09-09 05:16:29.754388
91,Dash-DASH,$47.61,+6.03%,$29.0m,$14.2m,+3.61%,0.06%,0.49,+0.0004%,+0.0124%,$35.0k,2022-09-09 05:16:29.754388
92,MyNeighborAlice-ALICE,$2.14,+3.70%,$28.2m,$10.4m,+1.88%,0.04%,0.37,+0.0079%,+0.0074%,$34.7k,2022-09-09 05:16:29.754388
93,Mask Network-MASK,$1.44,+4.07%,$27.4m,$8.1m,+1.94%,0.03%,0.29,+0.0022%,+0.0262%,$19.1k,2022-09-09 05:16:29.754388
94,Aragon-ANT,$1.86,+2.79%,$27.3m,$6.3m,+0.82%,0.03%,0.23,+0.0165%,+0.0051%,$37.5k,2022-09-09 05:16:29.754388
95,Reserve Rights-RSR,$0.0062,+3.51%,$27.3m,$13.2m,+2.38%,0.05%,0.48,-0.0051%,-0.0001%,$5.6k,2022-09-09 05:16:29.754388
96,NEM-XEM,$0.0449,+4.27%,$27.3m,$8.7m,+1.68%,0.04%,0.32,+0.0179%,-0.0092%,$7.8k,2022-09-09 05:16:29.754388
97,Storj-STORJ,$0.5429,+5.60%,$26.9m,$10.9m,+4.54%,0.04%,0.41,+0.0045%,+0.0102%,$12.5k,2022-09-09 05:16:29.754388
98,Litentry-LIT,$0.7270,+6.36%,$26.3m,$4.7m,+2.31%,0.02%,0.18,+0.0100%,+0.0100%,$33.2k,2022-09-09 05:16:29.754388
99,Chromia-CHR,$0.1836,+3.39%,$26.3m,$8.7m,-4.48%,0.04%,0.33,+0.0075%,+0.0073%,$79.6k,2022-09-09 05:16:29.754388
100,Qtum-QTUM,$3.29,+6.24%,$26.3m,$16.0m,+4.61%,0.07%,0.61,+0.0110%,+0.0075%,$9.7k,2022-09-09 05:16:29.754388
101,OmiseGO-OMG,$1.88,+4.52%,$25.7m,$12.7m,-0.57%,0.05%,0.49,+0.0075%,+0.0037%,$45.4k,2022-09-09 05:16:29.754388
102,Tornado Cash-TORN,$9.07,+11.97%,$25.3m,$1.4m,+74.99%,0.01%,0.06,+0.3673%,-0.0946%,$77.6k,2022-09-09 05:16:29.754388
103,Ontology-ONT,$0.2457,+7.11%,$25.1m,$9.2m,+17.05%,0.04%,0.37,-0.0108%,+0.0041%,$62.9k,2022-09-09 05:16:29.754388
104,Coin98-C98,$0.4163,+4.35%,$24.3m,$13.0m,+6.05%,0.05%,0.53,+0.0059%,+0.0059%,$39.9k,2022-09-09 05:16:29.754388
105,Civic-CVC,$0.1443,+6.13%,$24.3m,$7.0m,+6.37%,0.03%,0.29,-0.0069%,+0.0066%,$20.0k,2022-09-09 05:16:29.754388
106,Dent-DENT,$0.0010,+1.56%,$24.3m,$5.1m,-23.87%,0.02%,0.21,+0.0033%,-0.0019%,$56.5k,2022-09-09 05:16:29.754388
107,Basic Attention Token-BAT,$0.3428,+5.95%,$23.5m,$10.8m,-0.50%,0.04%,0.46,+0.0065%,+0.0099%,$67.1k,2022-09-09 05:16:29.754388
108,Maker-MKR,$753.02,+1.69%,$23.3m,$16.0m,+2.48%,0.07%,0.69,-0.0016%,+0.0113%,$32.2k,2022-09-09 05:16:29.754388
109,Swipe-SXP,$0.3767,+4.56%,$22.6m,$8.1m,+6.99%,0.03%,0.36,+0.0075%,+0.0071%,$14.2k,2022-09-09 05:16:29.754388
110,Bella Protocol-BEL,$0.6622,+1.81%,$21.6m,$4.1m,+28.11%,0.02%,0.19,+0.0100%,+0.0100%,$7.5k,2022-09-09 05:16:29.754388
111,Bluzelle-BLZ,$0.0885,+2.62%,$21.6m,$5.9m,+7.94%,0.02%,0.28,+0.0100%,+0.0089%,$35.5k,2022-09-09 05:16:29.754388
112,Iota-IOTA,$0.2878,+5.02%,$21.5m,$10.1m,+5.21%,0.04%,0.47,+0.0226%,+0.0165%,$32.2k,2022-09-09 05:16:29.754388
113,Immutable X-IMX,$0.8598,+4.54%,$21.4m,$9.2m,+2.16%,0.04%,0.43,+0.0089%,+0.0113%,$43.3k,2022-09-09 05:16:29.754388
114,FOOTBALL-FOOTBALL,"$1,139.15",+2.65%,$20.9m,$6.6m,+0.00%,0.03%,0.31,+0.0100%,+0.2668%,$36.6k,2022-09-09 05:16:29.754388
115,Audius-AUDIO,$0.2884,+2.29%,$20.4m,$7.8m,+4.71%,0.03%,0.38,+0.0071%,+0.0063%,$8.7k,2022-09-09 05:16:29.754388
116,API3-API3,$1.87,+6.09%,$20.0m,$6.1m,+4.47%,0.02%,0.30,-0.0049%,+0.0066%,$33.4k,2022-09-09 05:16:29.754388
117,Raydium-RAY,$0.6392,+4.01%,$19.5m,$7.5m,+0.01%,0.03%,0.39,+0.0066%,+0.0066%,$9.9k,2022-09-09 05:16:29.754388
118,Tether-USDT,$1.00,+0.01%,$18.6m,$278.1m,-2.02%,1.13%,14.95,-0.0006%,-0.0007%,$0.0,2022-09-09 05:16:29.754388
119,Internet Computer-ICP,$6.84,+6.29%,$18.5m,$15.1m,+11.10%,0.06%,0.82,+0.0062%,+0.0047%,$27.7k,2022-09-09 05:16:29.754388
120,Livepeer-LPT,$10.18,+0.09%,$18.4m,$7.4m,+6.78%,0.03%,0.40,+0.0035%,+0.0028%,$6.8k,2022-09-09 05:16:29.754388
121,Coti-COTI,$0.0981,+2.51%,$18.0m,$5.4m,+7.07%,0.02%,0.30,+0.0925%,+0.0925%,$52.6k,2022-09-09 05:16:29.754388
122,Gitcoin-GTC,$2.33,+0.89%,$17.2m,$4.6m,-5.97%,0.02%,0.27,+0.0100%,+0.0100%,$45.9k,2022-09-09 05:16:29.754388
123,Alpha Finance Lab-ALPHA,$0.1226,+3.19%,$17.1m,$5.4m,+3.17%,0.02%,0.32,+0.0014%,+0.0127%,$36.2k,2022-09-09 05:16:29.754388
124,OKB-OKB,$16.33,+17.47%,$16.7m,$5.2m,+18.26%,0.02%,0.31,-0.0429%,-0.0520%,$55.0k,2022-09-09 05:16:29.754388
125,Hedera-HBAR,$0.0627,+2.98%,$16.5m,$8.1m,+6.48%,0.03%,0.49,+0.0081%,+0.0077%,$14.8k,2022-09-09 05:16:29.754388
126,Linear-LINA,$0.0084,+4.82%,$16.1m,$4.6m,+9.67%,0.02%,0.29,+0.0039%,+0.0075%,$64.1k,2022-09-09 05:16:29.754388
127,Cartesi-CTSI,$0.1503,+2.88%,$15.9m,$4.0m,+16.05%,0.02%,0.25,+0.0086%,+0.0080%,$36.0k,2022-09-09 05:16:29.754388
128,StormX-STMX,$0.0079,+5.12%,$15.9m,$3.7m,+9.08%,0.01%,0.23,+0.0028%,+0.0011%,$15.9k,2022-09-09 05:16:29.754388
129,Origin Protocol-OGN,$0.1761,+2.73%,$15.9m,$7.2m,+4.62%,0.03%,0.45,+0.0100%,+0.0100%,$13.4k,2022-09-09 05:16:29.754388
130,Reef-REEF,$0.0037,+3.85%,$15.8m,$4.4m,-0.63%,0.02%,0.28,+0.0015%,+0.0058%,$21.9k,2022-09-09 05:16:29.754388
131,Celer Network-CELR,$0.0185,+5.55%,$15.8m,$5.3m,+8.10%,0.02%,0.33,+0.0100%,+0.0100%,$57.1k,2022-09-09 05:16:29.754388
132,Holo-HOT,$0.0021,+3.00%,$15.7m,$4.8m,+2.72%,0.02%,0.31,+0.0059%,+0.0052%,$19.7k,2022-09-09 05:16:29.754388
133,Celo-CELO,$0.8596,+6.48%,$15.3m,$9.1m,+6.52%,0.04%,0.60,+0.0064%,+0.0131%,$15.0k,2022-09-09 05:16:29.754388
134,Icon-ICX,$0.2790,+6.13%,$15.2m,$4.5m,+21.02%,0.02%,0.30,+0.0079%,+0.0073%,$16.6k,2022-09-09 05:16:29.754388
135,Band Protocol-BAND,$1.33,+2.06%,$15.1m,$5.3m,-5.29%,0.02%,0.35,-0.0040%,+0.0095%,$37.6k,2022-09-09 05:16:29.754388
136,Horizen-ZEN,$16.27,+8.21%,$14.8m,$6.8m,+6.77%,0.03%,0.46,+0.0027%,+0.0446%,$41.4k,2022-09-09 05:16:29.754388
137,NKN-NKN,$0.1016,+4.63%,$14.8m,$3.1m,-2.75%,0.01%,0.21,+0.0100%,-0.0156%,$43.4k,2022-09-09 05:16:29.754388
138,IOST-IOST,$0.0131,+4.45%,$14.6m,$11.4m,+2.77%,0.05%,0.78,+0.0084%,+0.0056%,$21.0k,2022-09-09 05:16:29.754388
139,Ren-REN,$0.1254,+3.73%,$14.5m,$8.2m,+3.19%,0.03%,0.57,+0.0059%,+0.0069%,$14.9k,2022-09-09 05:16:29.754388
140,DFI.Money-YFII,$979.74,+2.39%,$14.3m,$18.6m,+1.68%,0.08%,1.30,-0.0949%,-0.0358%,$7.0k,2022-09-09 05:16:29.754388
141,SKALE Network-SKL,$0.0499,+5.10%,$13.5m,$6.1m,+11.58%,0.02%,0.45,+0.0045%,+0.0057%,$17.1k,2022-09-09 05:16:29.754388
142,ARPA Chain-ARPA,$0.0390,+1.38%,$13.4m,$4.1m,-15.51%,0.02%,0.31,+0.0100%,+0.0017%,$14.8k,2022-09-09 05:16:29.754388
143,Injective Protocol-INJ,$1.59,+1.55%,$13.1m,$2.5m,+6.90%,0.01%,0.19,+0.0100%,+0.0100%,$8.5k,2022-09-09 05:16:29.754388
144,BitDAO-BIT,$0.6349,+1.58%,$13.0m,$25.1m,+1.58%,0.10%,1.94,+0.0066%,+0.0083%,$16.1k,2022-09-09 05:16:29.754388
145,Binance BTCDOM Index-BTCDOM,"$1,146.80",+1.37%,$11.9m,$11.0m,+1.57%,0.04%,0.92,+0.0415%,+0.0515%,$54.2k,2022-09-09 05:16:29.754388
146,Wootrade-WOO,$0.1571,+1.84%,$11.1m,$4.3m,+5.91%,0.02%,0.39,+0.0100%,+0.0100%,$6.2k,2022-09-09 05:16:29.754388
147,Dusk Network-DUSK,$0.1330,+2.17%,$10.0m,$3.6m,+1.37%,0.01%,0.36,+0.0057%,+0.0076%,$9.0k,2022-09-09 05:16:29.754388
148,Automata Network-ATA,$0.1590,+4.48%,$9.5m,$2.4m,+2.12%,0.01%,0.25,+0.0100%,+0.0100%,$7.3k,2022-09-09 05:16:29.754388
149,IoTeX-IOTX,$0.0357,+1.20%,$9.2m,$6.2m,+6.86%,0.03%,0.67,+0.0100%,+0.0059%,$21.5k,2022-09-09 05:16:29.754388
150,Render Token-RNDR,$0.5592,+9.85%,$9.0m,$2.9m,+15.24%,0.01%,0.32,-0.0128%,+0.0015%,$51.6k,2022-09-09 05:16:29.754388
151,SafePal-SFP,$0.3878,+4.36%,$8.2m,$4.6m,+1.70%,0.02%,0.55,+0.0024%,+0.0024%,$18.3k,2022-09-09 05:16:29.754388
152,APENFT-NFT,$0.0000,+1.57%,$8.2m,$478.5k,+15.57%,0.00%,0.06,+0.1127%,-0.0696%,$89.5,2022-09-09 05:16:29.754388
153,Yield Guild Games-YGG,$0.4893,+0.79%,$7.7m,$4.2m,+1.89%,0.02%,0.55,-0.0166%,+0.0332%,$9.2k,2022-09-09 05:16:29.754388
154,Mines of Dalarnia-DAR,$0.2438,+2.57%,$7.6m,$3.2m,+15.46%,0.01%,0.42,+0.0100%,+0.0100%,$5.2k,2022-09-09 05:16:29.754388
155,Crypto.com Coin-CRO,$0.1193,+5.34%,$7.5m,$12.6m,+9.03%,0.05%,1.69,+0.0021%,+0.0009%,$3.5k,2022-09-09 05:16:29.754388
156,TomoChain-TOMO,$0.4990,+3.90%,$7.1m,$3.2m,-0.86%,0.01%,0.45,+0.0068%,+0.0052%,$12.2k,2022-09-09 05:16:29.754388
157,Klaytn-KLAY,$0.2215,+2.21%,$7.0m,$5.1m,+11.86%,0.02%,0.73,+0.0016%,-0.0038%,$462.5,2022-09-09 05:16:29.754388
