,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
93,Raydium-RAY,$0.6732,-0.81%,$35.2m,$9.0m,+6.84%,0.03%,0.26,+0.0064%,+0.0062%,$131.0k,2022-09-12 20:17:06.522243
94,Reserve Rights-RSR,$0.0064,+1.39%,$34.7m,$13.4m,+1.90%,0.05%,0.39,+0.0105%,+0.0090%,$104.5k,2022-09-12 20:17:06.522243
95,Coin98-C98,$0.4426,-1.29%,$33.4m,$13.5m,-6.32%,0.05%,0.40,+0.0073%,+0.0046%,$54.3k,2022-09-12 20:17:06.522243
96,Dent-DENT,$0.0010,+0.80%,$31.3m,$5.4m,+9.59%,0.02%,0.17,+0.0007%,+0.0009%,$126.5k,2022-09-12 20:17:06.522243
97,Kava-KAVA,$1.71,-1.05%,$31.0m,$10.2m,-4.07%,0.04%,0.33,-0.0013%,-0.0060%,$33.0k,2022-09-12 20:17:06.522243
98,Ren-REN,$0.1356,+2.81%,$30.5m,$8.8m,+9.12%,0.03%,0.29,+0.0084%,+0.0096%,$118.2k,2022-09-12 20:17:06.522243
99,Step App-FITFI,$0.0783,-2.25%,$30.3m,$2.8m,-1.66%,0.01%,0.09,+0.0126%,-0.0036%,$199.9k,2022-09-12 20:17:06.522243
100,Chromia-CHR,$0.1840,-0.86%,$29.2m,$8.1m,-3.99%,0.03%,0.28,+0.0008%,+0.0012%,$74.0k,2022-09-12 20:17:06.522243
101,Ocean Protocol-OCEAN,$0.1789,-2.02%,$29.2m,$3.9m,-15.39%,0.02%,0.13,-0.0155%,-0.0266%,$118.7k,2022-09-12 20:17:06.522243
102,Litentry-LIT,$0.7160,-4.79%,$27.9m,$5.2m,-7.11%,0.02%,0.19,+0.0100%,+0.0100%,$79.2k,2022-09-12 20:17:06.522243
103,NEM-XEM,$0.0467,-0.08%,$27.8m,$9.1m,+2.59%,0.04%,0.33,+0.0159%,-0.0045%,$31.1k,2022-09-12 20:17:06.522243
104,Ankr-ANKR,$0.0377,-0.74%,$27.4m,$12.5m,-8.00%,0.05%,0.46,+0.0098%,+0.0100%,$56.7k,2022-09-12 20:17:06.522243
105,Maker-MKR,$744.42,-1.86%,$26.7m,$16.2m,-3.67%,0.06%,0.60,+0.0030%,-0.0007%,$30.3k,2022-09-12 20:17:06.522243
106,Arweave-AR,$10.92,-2.80%,$26.6m,$12.5m,-9.70%,0.05%,0.47,+0.0076%,+0.0077%,$55.8k,2022-09-12 20:17:06.522243
107,FOOTBALL-FOOTBALL,"$1,104.14",-3.30%,$26.3m,$8.0m,-16.04%,0.03%,0.31,+0.0100%,+0.0712%,$80.9k,2022-09-12 20:17:06.522243
108,Qtum-QTUM,$3.31,+0.33%,$25.7m,$15.9m,+0.32%,0.06%,0.62,+0.0014%,+0.0114%,$24.4k,2022-09-12 20:17:06.522243
109,BakeryToken-BAKE,$0.2618,-3.52%,$25.7m,$4.9m,+2.52%,0.02%,0.19,+0.0100%,+0.0100%,$62.7k,2022-09-12 20:17:06.522243
110,MyNeighborAlice-ALICE,$2.18,-1.04%,$25.6m,$10.5m,-3.19%,0.04%,0.41,+0.0071%,+0.0072%,$13.1k,2022-09-12 20:17:06.522243
111,Bitcoin SV-BSV,$54.92,+0.26%,$25.5m,$34.0m,+1.40%,0.13%,1.33,-0.0416%,-0.0662%,$9.9k,2022-09-12 20:17:06.522243
112,Basic Attention Token-BAT,$0.3553,+0.40%,$23.9m,$11.1m,-1.11%,0.04%,0.46,+0.0116%,-0.0014%,$33.9k,2022-09-12 20:17:06.522243
113,API3-API3,$1.89,-2.53%,$23.7m,$5.8m,-6.49%,0.02%,0.24,-0.0297%,-0.0487%,$49.6k,2022-09-12 20:17:06.522243
114,Iota-IOTA,$0.2920,-0.03%,$23.5m,$10.5m,-1.25%,0.04%,0.45,+0.0032%,-0.0034%,$24.8k,2022-09-12 20:17:06.522243
115,Swipe-SXP,$0.3887,+0.37%,$22.4m,$9.3m,+8.46%,0.04%,0.42,+0.0070%,+0.0072%,$21.5k,2022-09-12 20:17:06.522243
116,Bella Protocol-BEL,$0.6687,-1.51%,$22.3m,$4.5m,+1.37%,0.02%,0.20,+0.0100%,+0.0100%,$34.5k,2022-09-12 20:17:06.522243
117,Ontology-ONT,$0.2528,-0.26%,$22.1m,$8.4m,-1.28%,0.03%,0.38,+0.0103%,-0.0065%,$15.8k,2022-09-12 20:17:06.522243
118,Bluzelle-BLZ,$0.0884,-0.12%,$22.1m,$5.4m,+2.49%,0.02%,0.25,+0.0057%,+0.0100%,$109.5k,2022-09-12 20:17:06.522243
119,Aragon-ANT,$1.94,-1.79%,$21.3m,$5.6m,+1.05%,0.02%,0.26,-0.0056%,+0.0070%,$104.7k,2022-09-12 20:17:06.522243
120,Celo-CELO,$0.8848,+0.69%,$21.0m,$9.9m,+0.70%,0.04%,0.47,+0.0109%,+0.0075%,$20.8k,2022-09-12 20:17:06.522243
121,Gitcoin-GTC,$2.18,-6.31%,$20.3m,$5.1m,-1.71%,0.02%,0.25,+0.0100%,+0.0100%,$122.7k,2022-09-12 20:17:06.522243
122,Mask Network-MASK,$1.41,-3.50%,$19.5m,$7.3m,-7.74%,0.03%,0.38,+0.0128%,-0.0077%,$45.8k,2022-09-12 20:17:06.522243
123,DFI.Money-YFII,$997.35,-2.00%,$19.5m,$17.8m,-3.05%,0.07%,0.91,-0.0815%,-0.0665%,$50.1k,2022-09-12 20:17:06.522243
124,Horizen-ZEN,$16.39,-0.84%,$19.3m,$7.0m,-3.95%,0.03%,0.36,+0.0346%,-0.0086%,$34.0k,2022-09-12 20:17:06.522243
125,Internet Computer-ICP,$6.97,-2.42%,$19.1m,$14.7m,-4.95%,0.06%,0.77,+0.0062%,+0.0092%,$13.1k,2022-09-12 20:17:06.522243
126,SKALE Network-SKL,$0.0558,-1.21%,$18.3m,$7.2m,-2.87%,0.03%,0.39,+0.0066%,+0.0066%,$30.6k,2022-09-12 20:17:06.522243
127,Band Protocol-BAND,$1.38,-1.00%,$17.9m,$5.8m,+2.10%,0.02%,0.33,-0.0016%,+0.0133%,$74.8k,2022-09-12 20:17:06.522243
128,Coti-COTI,$0.1037,+3.83%,$17.9m,$5.0m,+0.08%,0.02%,0.28,-0.0134%,-0.0101%,$73.4k,2022-09-12 20:17:06.522243
129,Mines of Dalarnia-DAR,$0.2504,-1.10%,$17.7m,$3.5m,-0.62%,0.01%,0.20,+0.0100%,+0.0100%,$16.3k,2022-09-12 20:17:06.522243
130,NKN-NKN,$0.1045,+0.34%,$17.7m,$2.9m,-3.65%,0.01%,0.16,+0.0085%,+0.0038%,$19.0k,2022-09-12 20:17:06.522243
131,Civic-CVC,$0.1519,+0.21%,$17.4m,$7.1m,+0.51%,0.03%,0.41,+0.0033%,+0.0082%,$26.9k,2022-09-12 20:17:06.522243
132,Alpha Finance Lab-ALPHA,$0.1279,-1.51%,$16.4m,$5.8m,-4.87%,0.02%,0.35,+0.0125%,-0.0001%,$34.8k,2022-09-12 20:17:06.522243
133,Origin Protocol-OGN,$0.1778,-0.85%,$16.4m,$7.6m,+2.94%,0.03%,0.46,-0.0001%,-0.0001%,$24.6k,2022-09-12 20:17:06.522243
134,Celer Network-CELR,$0.0188,+0.61%,$16.4m,$5.0m,+0.16%,0.02%,0.31,+0.0100%,+0.0100%,$46.7k,2022-09-12 20:17:06.522243
135,IOST-IOST,$0.0134,-0.73%,$16.2m,$11.1m,-0.54%,0.04%,0.68,+0.0038%,+0.0069%,$29.0k,2022-09-12 20:17:06.522243
136,CertiK-CTK,$1.01,-1.93%,$16.2m,$7.5m,-4.59%,0.03%,0.46,-0.0114%,-0.0120%,$78.4k,2022-09-12 20:17:06.522243
137,SafePal-SFP,$0.4014,+1.34%,$16.1m,$4.8m,+6.53%,0.02%,0.30,-0.0133%,+0.0089%,$125.0k,2022-09-12 20:17:06.522243
138,LooksRare-LOOKS,$0.2913,-3.57%,$15.9m,$13.5m,-6.25%,0.05%,0.85,-0.0069%,+0.0053%,$38.9k,2022-09-12 20:17:06.522243
139,Binance BTCDOM Index-BTCDOM,"$1,233.10",+4.73%,$15.4m,$10.6m,+1.47%,0.04%,0.69,+0.0106%,+0.0100%,$31.6k,2022-09-12 20:17:06.522243
140,Livepeer-LPT,$10.90,-2.82%,$14.2m,$7.1m,-10.43%,0.03%,0.50,+0.0130%,-0.0064%,$15.2k,2022-09-12 20:17:06.522243
141,StormX-STMX,$0.0083,-0.74%,$13.8m,$3.6m,-7.46%,0.01%,0.26,+0.0048%,+0.0045%,$27.0k,2022-09-12 20:17:06.522243
142,Wootrade-WOO,$0.1648,+0.79%,$13.7m,$3.8m,-3.13%,0.01%,0.28,+0.0100%,+0.0100%,$24.8k,2022-09-12 20:17:06.522243
143,BitDAO-BIT,$0.6232,-0.93%,$12.9m,$23.9m,+2.26%,0.09%,1.86,+0.0019%,+0.0021%,$24.2k,2022-09-12 20:17:06.522243
144,Icon-ICX,$0.2925,+1.56%,$11.3m,$4.7m,+4.07%,0.02%,0.42,+0.0057%,+0.0065%,$5.9k,2022-09-12 20:17:06.522243
145,Cartesi-CTSI,$0.1537,-1.37%,$11.1m,$3.2m,-10.42%,0.01%,0.29,+0.0079%,+0.0079%,$6.5k,2022-09-12 20:17:06.522243
146,Cream Finance-CREAM,$19.07,-1.72%,$10.9m,$1.6m,+22.17%,0.01%,0.15,+0.2564%,+0.2548%,$34.0k,2022-09-12 20:17:06.522243
147,Spell Token-SPELL,$0.0013,-3.09%,$10.8m,$5.1m,-3.92%,0.02%,0.48,+0.0037%,-0.0060%,$52.7k,2022-09-12 20:17:06.522243
148,Anchor Protocol-ANC,$0.1396,-13.33%,$10.8m,$2.1m,-0.77%,0.01%,0.19,n/a,n/a,$13.0k,2022-09-12 20:17:06.522243
149,TomoChain-TOMO,$0.5271,+0.95%,$10.7m,$3.4m,-1.93%,0.01%,0.32,+0.0065%,+0.0061%,$57.1k,2022-09-12 20:17:06.522243
150,IoTeX-IOTX,$0.0355,-1.11%,$9.8m,$6.4m,-1.13%,0.02%,0.65,+0.0100%,+0.0100%,$34.2k,2022-09-12 20:17:06.522243
151,Tether-USDT,$1.00,+0.00%,$8.8m,$278.1m,+24.41%,1.08%,31.65,-0.0005%,-0.0005%,$0.0,2022-09-12 20:17:06.522243
152,Automata Network-ATA,$0.1664,-0.88%,$8.7m,$2.3m,-16.25%,0.01%,0.26,+0.0100%,+0.0100%,$51.2k,2022-09-12 20:17:06.522243
153,Moonbeam-GLMR,$0.5772,-3.64%,$8.7m,$3.9m,-7.44%,0.02%,0.45,+0.0060%,+0.0074%,$7.2k,2022-09-12 20:17:06.522243
154,Yield Guild Games-YGG,$0.4832,-7.49%,$8.6m,$4.3m,-10.93%,0.02%,0.49,+0.0088%,+0.0020%,$8.4k,2022-09-12 20:17:06.522243
155,DigiByte-DGB,$0.0109,+1.00%,$8.3m,$3.7m,-1.04%,0.01%,0.45,+0.0100%,+0.0052%,$35.5k,2022-09-12 20:17:06.522243
156,ARPA Chain-ARPA,$0.0393,-0.65%,$8.2m,$3.3m,-8.34%,0.01%,0.41,+0.0100%,+0.0100%,$10.2k,2022-09-12 20:17:06.522243
157,Klaytn-KLAY,$0.2270,-1.43%,$8.1m,$5.6m,-5.24%,0.02%,0.69,+0.0066%,-0.0027%,$869.1,2022-09-12 20:17:06.522243
