,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,435.84",-2.60%,$26.8b,$6.6b,-0.62%,29.11%,0.25,+0.0066%,-0.0041%,$47.2m,2022-09-17 05:16:24.657191
1,Bitcoin-BTC,"$19,870.18",+0.25%,$24.1b,$9.5b,+1.25%,42.26%,0.40,-0.0025%,-0.0086%,$26.0m,2022-09-17 05:16:24.657191
2,Ethereum Classic-ETC,$34.08,-0.02%,$2.5b,$420.3m,+1.07%,1.86%,0.17,-0.0906%,-0.0568%,$3.9m,2022-09-17 05:16:24.657191
3,Cosmos-ATOM,$16.28,+8.57%,$1.6b,$203.8m,+22.65%,0.90%,0.13,-0.0083%,-0.0066%,$3.0m,2022-09-17 05:16:24.657191
4,Solana-SOL,$32.77,-0.54%,$1.0b,$387.5m,-0.97%,1.71%,0.37,+0.0078%,+0.0077%,$1.9m,2022-09-17 05:16:24.657191
5,Ripple-XRP,$0.3490,+6.40%,$938.2m,$320.3m,+5.31%,1.42%,0.34,+0.0022%,-0.0003%,$2.2m,2022-09-17 05:16:24.657191
6,LUNA2-LUNA2,$3.04,+5.84%,$857.1m,$41.1m,+3.18%,0.18%,0.05,-0.1727%,-0.2169%,$1.5m,2022-09-17 05:16:24.657191
7,1000LUNC-1000LUNC,$0.3062,+5.51%,$828.7m,$39.8m,+30.58%,0.18%,0.05,-0.1367%,-0.1989%,$1.4m,2022-09-17 05:16:24.657191
8,Chiliz-CHZ,$0.2165,+7.48%,$705.0m,$98.6m,+14.86%,0.44%,0.14,+0.0103%,-0.0002%,$1.1m,2022-09-17 05:16:24.657191
9,Ravencoin-RVN,$0.0510,-6.43%,$685.1m,$55.0m,-11.29%,0.24%,0.08,-0.0088%,-0.0097%,$1.4m,2022-09-17 05:16:24.657191
10,Cardano-ADA,$0.4764,+1.82%,$580.2m,$250.2m,-0.20%,1.11%,0.43,+0.0021%,-0.0120%,$776.5k,2022-09-17 05:16:24.657191
11,EOS-EOS,$1.44,+1.35%,$530.3m,$162.8m,+4.26%,0.72%,0.31,-0.0071%,+0.0000%,$903.9k,2022-09-17 05:16:24.657191
12,Chainlink-LINK,$7.81,+4.17%,$486.2m,$118.7m,+9.71%,0.53%,0.24,+0.0147%,+0.0084%,$687.5k,2022-09-17 05:16:24.657191
13,Binance Coin-BNB,$276.33,+1.34%,$473.7m,$258.2m,+1.30%,1.14%,0.55,+0.0058%,+0.0057%,$245.0k,2022-09-17 05:16:24.657191
14,Polygon-MATIC,$0.8127,-1.08%,$454.0m,$160.4m,-1.61%,0.71%,0.35,-0.0037%,-0.0172%,$830.7k,2022-09-17 05:16:24.657191
15,Avalanche-AVAX,$18.24,+0.00%,$386.9m,$134.3m,+1.93%,0.59%,0.35,-0.0179%,-0.0038%,$855.0k,2022-09-17 05:16:24.657191
16,Litecoin-LTC,$56.18,+0.17%,$368.7m,$172.1m,-4.44%,0.76%,0.47,+0.0076%,-0.0079%,$495.9k,2022-09-17 05:16:24.657191
17,Terra-LUNA,$3.06,+7.01%,$358.0m,$17.5m,+7.33%,0.08%,0.05,-0.0139%,-0.0732%,$1.6m,2022-09-17 05:16:24.657191
18,Polkadot-DOT,$7.00,+1.08%,$342.5m,$248.6m,+0.81%,1.10%,0.73,+0.0052%,-0.0051%,$647.4k,2022-09-17 05:16:24.657191
19,ApeCoin-APE,$4.76,-3.33%,$327.6m,$80.6m,+10.48%,0.36%,0.25,-0.0071%,-0.0111%,$712.4k,2022-09-17 05:16:24.657191
20,Optimism-OP,$1.11,-0.53%,$301.7m,$54.7m,-2.11%,0.24%,0.18,+0.0086%,+0.0033%,$516.2k,2022-09-17 05:16:24.657191
21,Terra Classic-LUNC,$0.0003,+5.33%,$277.6m,$45.3m,+12.94%,0.20%,0.16,-0.0447%,-0.1377%,$1.3m,2022-09-17 05:16:24.657191
22,NEAR Protocol-NEAR,$4.25,+0.61%,$253.4m,$102.5m,-0.75%,0.45%,0.40,-0.0126%,-0.0187%,$354.7k,2022-09-17 05:16:24.657191
23,Filecoin-FIL,$5.83,+1.49%,$222.4m,$106.9m,+2.15%,0.47%,0.48,-0.0010%,-0.0049%,$275.7k,2022-09-17 05:16:24.657191
24,Bitcoin Cash-BCH,$119.62,+0.98%,$213.3m,$158.5m,+0.94%,0.70%,0.74,-0.0045%,+0.0017%,$117.3k,2022-09-17 05:16:24.657191
25,STEPN-GMT,$0.6603,-0.46%,$206.3m,$94.5m,-0.26%,0.42%,0.46,-0.0009%,+0.0032%,$273.6k,2022-09-17 05:16:24.657191
26,Dogecoin-DOGE,$0.0605,+1.58%,$206.0m,$117.8m,-0.73%,0.52%,0.57,-0.0079%,-0.0263%,$194.3k,2022-09-17 05:16:24.657191
27,1000SHIB-1000SHIB,$0.0117,-0.71%,$195.9m,$39.8m,-2.69%,0.18%,0.20,+0.0004%,+0.0058%,$366.6k,2022-09-17 05:16:24.657191
28,Reef-REEF,$0.0052,+7.21%,$161.2m,$20.0m,+11.44%,0.09%,0.12,-0.0756%,-0.1075%,$208.6k,2022-09-17 05:16:24.657191
29,Curve DAO Token-CRV,$1.06,+0.50%,$157.1m,$55.3m,+1.84%,0.24%,0.35,+0.0240%,+0.0071%,$140.1k,2022-09-17 05:16:24.657191
30,The Sandbox-SAND,$0.8794,+2.46%,$155.5m,$65.8m,+1.33%,0.29%,0.42,+0.0022%,+0.0046%,$196.2k,2022-09-17 05:16:24.657191
31,Coti-COTI,$0.0953,+4.23%,$142.0m,$7.6m,+91.93%,0.03%,0.05,-0.0439%,-0.0377%,$429.8k,2022-09-17 05:16:24.657191
32,Tellor-TRB,$16.91,+6.17%,$138.9m,$27.1m,-2.56%,0.12%,0.20,+0.0350%,-0.0059%,$188.0k,2022-09-17 05:16:24.657191
33,Ethereum Name Service-ENS,$14.36,-3.02%,$137.7m,$24.8m,-2.62%,0.11%,0.18,-0.0074%,+0.0075%,$83.0k,2022-09-17 05:16:24.657191
34,ETHPoW-ETHW,$10.42,-19.32%,$126.4m,$11.0m,+180.33k%,0.05%,0.09,-1.2919%,-1.1176%,$1.9m,2022-09-17 05:16:24.657191
35,Kyber Network Crystal-KNC,$1.89,-4.15%,$115.9m,$27.2m,-14.82%,0.12%,0.23,-0.0589%,-0.0088%,$159.4k,2022-09-17 05:16:24.657191
36,Helium-HNT,$4.27,+3.23%,$114.6m,$21.8m,-0.75%,0.10%,0.19,+0.0041%,-0.0091%,$172.4k,2022-09-17 05:16:24.657191
37,Axie Infinity-AXS,$12.66,-0.45%,$112.2m,$81.7m,+4.65%,0.36%,0.73,-0.0416%,-0.0160%,$183.4k,2022-09-17 05:16:24.657191
38,Tron-TRX,$0.0615,-0.04%,$102.9m,$124.3m,-9.28%,0.55%,1.21,-0.0048%,-0.0023%,$1.9k,2022-09-17 05:16:24.657191
39,Aave-AAVE,$79.61,+0.82%,$100.8m,$45.4m,+4.81%,0.20%,0.45,-0.0132%,-0.0091%,$51.6k,2022-09-17 05:16:24.657191
40,Compound-COMP,$53.37,-0.66%,$98.4m,$25.4m,-5.07%,0.11%,0.26,+0.0083%,-0.0041%,$211.9k,2022-09-17 05:16:24.657191
41,BinaryX-BNX,$143.71,-9.96%,$98.2m,$31.7m,-19.72%,0.14%,0.32,+0.0047%,+0.0014%,$295.9k,2022-09-17 05:16:24.657191
42,Fantom-FTM,$0.2473,+2.23%,$96.3m,$44.0m,+2.16%,0.19%,0.46,+0.0086%,+0.0087%,$66.3k,2022-09-17 05:16:24.657191
43,Decentraland-MANA,$0.7371,+1.70%,$95.4m,$38.9m,+0.75%,0.17%,0.41,+0.0096%,+0.0092%,$144.9k,2022-09-17 05:16:24.657191
44,Uniswap-UNI,$5.87,-0.51%,$92.9m,$46.1m,+4.43%,0.20%,0.50,+0.0054%,-0.0165%,$130.9k,2022-09-17 05:16:24.657191
45,Coin98-C98,$0.4429,+10.72%,$87.4m,$18.8m,+59.71%,0.08%,0.22,-0.0062%,-0.0029%,$147.6k,2022-09-17 05:16:24.657191
46,Waves-WAVES,$4.30,+1.37%,$83.0m,$47.8m,+3.05%,0.21%,0.58,+0.0108%,+0.0092%,$75.9k,2022-09-17 05:16:24.657191
47,Unifi Protocol DAO-UNFI,$7.19,+2.23%,$78.4m,$17.0m,-2.81%,0.08%,0.22,+0.0100%,+0.0100%,$28.9k,2022-09-17 05:16:24.657191
48,Celsius-CEL,$1.53,-15.75%,$73.7m,$16.8m,-15.83%,0.07%,0.23,+0.1485%,-0.1030%,$644.5k,2022-09-17 05:16:24.657191
49,Gala-GALA,$0.0480,+0.99%,$70.3m,$33.4m,+0.95%,0.15%,0.48,+0.0054%,+0.0072%,$41.3k,2022-09-17 05:16:24.657191
50,dYdX-DYDX,$1.36,+1.44%,$63.3m,$32.5m,-0.56%,0.14%,0.51,+0.0020%,-0.0045%,$103.7k,2022-09-17 05:16:24.657191
