,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
11,Avalanche-AVAX,$20.34,+7.11%,$562.5m,$142.0m,+7.07%,0.56%,0.25,+0.0141%,+0.0071%,$684.2k,2022-09-09 15:16:51.084643
12,Chainlink-LINK,$7.89,+6.84%,$560.6m,$130.4m,+12.36%,0.52%,0.23,+0.0104%,+0.0072%,$1.6m,2022-09-09 15:16:51.084643
13,NEAR Protocol-NEAR,$4.82,+5.05%,$538.3m,$123.4m,+0.81%,0.49%,0.23,+0.0036%,+0.0061%,$1.3m,2022-09-09 15:16:51.084643
14,Polygon-MATIC,$0.8900,+6.10%,$538.2m,$197.0m,+4.55%,0.78%,0.37,+0.0051%,+0.0066%,$881.4k,2022-09-09 15:16:51.084643
15,Chiliz-CHZ,$0.1991,+6.29%,$536.9m,$80.9m,+5.43%,0.32%,0.15,+0.0103%,+0.0152%,$626.3k,2022-09-09 15:16:51.084643
16,ApeCoin-APE,$5.18,+15.46%,$528.5m,$80.3m,+27.61%,0.32%,0.15,-0.0017%,+0.0061%,$1.7m,2022-09-09 15:16:51.084643
17,1000SHIB-1000SHIB,$0.0130,+7.15%,$522.1m,$48.4m,+12.00%,0.19%,0.09,+0.0076%,+0.0100%,$1.5m,2022-09-09 15:16:51.084643
18,Ravencoin-RVN,$0.0463,+27.30%,$506.3m,$34.8m,+95.91%,0.14%,0.07,+0.0089%,+0.0102%,$1.2m,2022-09-09 15:16:51.084643
19,Litecoin-LTC,$61.10,+6.29%,$499.0m,$197.1m,+4.23%,0.78%,0.40,+0.0073%,+0.0047%,$1.0m,2022-09-09 15:16:51.084643
20,Polkadot-DOT,$7.80,+7.34%,$497.0m,$282.6m,+6.40%,1.12%,0.57,+0.0021%,-0.0079%,$945.4k,2022-09-09 15:16:51.084643
21,Optimism-OP,$1.29,+10.28%,$484.0m,$63.7m,+10.44%,0.25%,0.13,+0.0140%,+0.0129%,$1.3m,2022-09-09 15:16:51.084643
22,Filecoin-FIL,$6.32,+8.13%,$465.8m,$110.6m,+6.02%,0.44%,0.24,+0.0053%,+0.0072%,$791.7k,2022-09-09 15:16:51.084643
23,Dogecoin-DOGE,$0.0639,+4.88%,$445.4m,$120.9m,+0.53%,0.48%,0.27,+0.0068%,+0.0075%,$957.5k,2022-09-09 15:16:51.084643
24,LUNA2-LUNA2,n/a,n/a,$411.6m,$14.4m,+357.17%,0.06%,0.03,-0.2622%,-0.2622%,$2.5m,2022-09-09 15:16:51.084643
25,STEPN-GMT,$0.7027,+8.28%,$361.3m,$106.9m,+3.25%,0.42%,0.30,+0.0089%,+0.0020%,$955.4k,2022-09-09 15:16:51.084643
26,Stargate Finance-STG,$0.8206,+7.15%,$352.3m,$27.4m,-0.48%,0.11%,0.08,+0.0064%,+0.0061%,$760.4k,2022-09-09 15:16:51.084643
27,Helium-HNT,$4.65,-5.74%,$324.0m,$26.6m,-25.48%,0.11%,0.08,+0.0033%,-0.0001%,$461.2k,2022-09-09 15:16:51.084643
28,Curve DAO Token-CRV,$1.22,+5.88%,$316.7m,$65.9m,+7.16%,0.26%,0.21,-0.0032%,+0.0261%,$485.2k,2022-09-09 15:16:51.084643
29,Axie Infinity-AXS,$14.54,+5.75%,$310.9m,$84.3m,+1.93%,0.33%,0.27,-0.0128%,-0.0216%,$561.2k,2022-09-09 15:16:51.084643
30,Unifi Protocol DAO-UNFI,$8.15,+15.27%,$289.1m,$17.8m,+1.32%,0.07%,0.06,+0.0100%,+0.0100%,$399.4k,2022-09-09 15:16:51.084643
31,Terra Classic-LUNC,$0.0005,-11.33%,$263.9m,$33.8m,+23.07%,0.13%,0.13,-0.1240%,-0.0569%,$1.6m,2022-09-09 15:16:51.084643
32,The Sandbox-SAND,$0.9699,+6.49%,$261.2m,$77.3m,+5.69%,0.31%,0.30,+0.0037%,+0.0111%,$494.9k,2022-09-09 15:16:51.084643
33,yearn.finance-YFI,"$10,501.33",+11.59%,$226.3m,$46.1m,+24.05%,0.18%,0.20,+0.0015%,+0.0103%,$404.3k,2022-09-09 15:16:51.084643
34,SushiSwap-SUSHI,$1.34,+8.89%,$201.4m,$37.1m,+19.99%,0.15%,0.18,+0.0040%,+0.0162%,$369.4k,2022-09-09 15:16:51.084643
35,Fantom-FTM,$0.2698,+6.12%,$197.5m,$48.8m,+2.90%,0.19%,0.25,+0.0101%,+0.0101%,$221.5k,2022-09-09 15:16:51.084643
36,Ethereum Name Service-ENS,$15.82,+2.92%,$180.1m,$36.2m,-1.60%,0.14%,0.20,+0.0050%,+0.0105%,$412.9k,2022-09-09 15:16:51.084643
37,Tellor-TRB,$17.43,+6.36%,$173.3m,$40.4m,+4.69%,0.16%,0.23,+0.0072%,+0.0075%,$287.6k,2022-09-09 15:16:51.084643
38,SHIBA INU-SHIB,$0.0000,+6.91%,$157.4m,$21.1m,+2.67%,0.08%,0.13,+0.0078%,+0.0054%,$479.8k,2022-09-09 15:16:51.084643
39,Uniswap-UNI,$6.60,+7.00%,$156.4m,$49.3m,+9.02%,0.20%,0.32,-0.0017%,-0.0034%,$124.5k,2022-09-09 15:16:51.084643
40,Tron-TRX,$0.0629,+3.77%,$123.5m,$135.8m,-4.23%,0.54%,1.10,-0.0040%,+0.0021%,$185.1k,2022-09-09 15:16:51.084643
41,Gala-GALA,$0.0520,+3.95%,$118.5m,$34.8m,+1.72%,0.14%,0.29,+0.0061%,+0.0086%,$202.9k,2022-09-09 15:16:51.084643
42,Decentraland-MANA,$0.8085,+5.13%,$115.6m,$40.8m,+4.92%,0.16%,0.35,+0.0056%,+0.0091%,$211.6k,2022-09-09 15:16:51.084643
43,Aave-AAVE,$91.88,+3.30%,$114.2m,$47.8m,+3.23%,0.19%,0.42,+0.0030%,+0.0108%,$188.0k,2022-09-09 15:16:51.084643
44,Waves-WAVES,$4.68,+5.85%,$111.3m,$51.7m,+3.52%,0.21%,0.46,+0.0061%,+0.0079%,$252.9k,2022-09-09 15:16:51.084643
45,Flow (Dapper labs)-FLOW,$2.13,+9.15%,$103.9m,$26.3m,+3.66%,0.10%,0.25,+0.0058%,+0.0057%,$100.0k,2022-09-09 15:16:51.084643
46,dYdX-DYDX,$1.55,+6.42%,$102.1m,$37.4m,+3.24%,0.15%,0.37,+0.0070%,+0.0092%,$319.4k,2022-09-09 15:16:51.084643
47,ConstitutionDAO-PEOPLE,$0.0222,+5.20%,$90.6m,$26.0m,+6.52%,0.10%,0.29,-0.0023%,+0.0066%,$125.7k,2022-09-09 15:16:51.084643
48,Tezos-XTZ,$1.63,+5.19%,$90.1m,$33.1m,+14.32%,0.13%,0.37,+0.0108%,+0.0097%,$233.6k,2022-09-09 15:16:51.084643
49,Ankr-ANKR,$0.0373,+8.38%,$87.9m,$15.3m,+14.86%,0.06%,0.17,+0.0100%,+0.0100%,$166.5k,2022-09-09 15:16:51.084643
50,Arweave-AR,$11.34,+13.48%,$87.0m,$16.1m,+33.88%,0.06%,0.18,+0.0079%,+0.0085%,$188.1k,2022-09-09 15:16:51.084643
51,THORChain-RUNE,$2.01,+7.28%,$86.5m,$23.9m,+11.71%,0.09%,0.28,+0.0080%,+0.0081%,$138.2k,2022-09-09 15:16:51.084643
52,THETA-THETA,$1.19,+6.32%,$86.2m,$23.4m,+4.19%,0.09%,0.27,+0.0153%,+0.0090%,$148.8k,2022-09-09 15:16:51.084643
53,Algorand-ALGO,$0.3189,+5.26%,$78.5m,$31.2m,+6.52%,0.12%,0.40,+0.0058%,-0.0061%,$83.9k,2022-09-09 15:16:51.084643
54,Kyber Network Crystal-KNC,$1.85,+3.55%,$76.6m,$21.2m,-0.39%,0.08%,0.28,+0.0033%,+0.0070%,$361.0k,2022-09-09 15:16:51.084643
55,Synthetix Network Token-SNX,$3.05,+4.13%,$70.2m,$33.3m,+4.62%,0.13%,0.47,+0.0064%,-0.0018%,$168.4k,2022-09-09 15:16:51.084643
56,Monero-XMR,$156.47,+3.10%,$66.1m,$42.3m,+0.56%,0.17%,0.64,+0.0076%,+0.0041%,$166.0k,2022-09-09 15:16:51.084643
57,Balancer-BAL,$7.47,-1.00%,$63.5m,$15.2m,-20.07%,0.06%,0.24,-0.0084%,-0.0232%,$123.0k,2022-09-09 15:16:51.084643
58,BinaryX-BNX,$150.30,+4.62%,$63.1m,$32.1m,-1.60%,0.13%,0.51,+0.0100%,+0.0100%,$221.5k,2022-09-09 15:16:51.084643
59,Anchor Protocol-ANC,$0.1714,+55.63%,$62.6m,$3.3m,+118.54%,0.01%,0.05,-0.0073%,+0.0040%,$369.9k,2022-09-09 15:16:51.084643
60,ZCash-ZEC,$64.74,+6.87%,$61.8m,$21.9m,+7.09%,0.09%,0.35,+0.0004%,-0.0003%,$97.8k,2022-09-09 15:16:51.084643
61,Flamingo-FLM,$0.1211,+6.84%,$56.1m,$19.2m,+4.93%,0.08%,0.34,-0.0058%,+0.0038%,$122.0k,2022-09-09 15:16:51.084643
62,Stellar Lumens-XLM,$0.1102,+7.18%,$55.7m,$39.9m,+6.31%,0.16%,0.72,+0.0141%,+0.0029%,$57.4k,2022-09-09 15:16:51.084643
63,Project Galaxy-GAL,$2.76,+10.82%,$55.5m,$13.7m,+2.53%,0.05%,0.25,-0.0165%,-0.0101%,$60.8k,2022-09-09 15:16:51.084643
64,NEO-NEO,$9.69,+5.82%,$55.4m,$15.0m,+14.20%,0.06%,0.27,+0.0065%,+0.0105%,$63.8k,2022-09-09 15:16:51.084643
65,Enjin Coin-ENJ,$0.5460,+5.37%,$54.0m,$16.2m,+8.80%,0.06%,0.30,+0.0105%,+0.0064%,$168.4k,2022-09-09 15:16:51.084643
66,Elrond-EGLD,$53.88,+4.55%,$53.6m,$17.6m,+17.33%,0.07%,0.33,+0.0109%,+0.0050%,$99.7k,2022-09-09 15:16:51.084643
67,Zilliqa-ZIL,$0.0370,+6.32%,$52.8m,$23.8m,+6.10%,0.09%,0.45,+0.0018%,-0.0102%,$96.1k,2022-09-09 15:16:51.084643
68,iExec RLC-RLC,$1.28,+5.18%,$52.4m,$7.2m,-5.16%,0.03%,0.14,-0.0795%,-0.1275%,$127.6k,2022-09-09 15:16:51.084643
69,1inch-1INCH,$0.6706,+4.04%,$47.9m,$21.3m,+0.25%,0.08%,0.45,+0.0050%,+0.0029%,$48.4k,2022-09-09 15:16:51.084643
70,Serum-SRM,$0.8619,+5.44%,$47.6m,$28.4m,+11.30%,0.11%,0.60,+0.0026%,+0.0108%,$71.2k,2022-09-09 15:16:51.084643
71,Lido DAO Token-LDO,$2.00,+3.68%,$45.1m,$19.3m,+2.62%,0.08%,0.43,+0.0047%,+0.0042%,$24.5k,2022-09-09 15:16:51.084643
72,DFI.Money-YFII,"$1,055.19",+10.02%,$44.7m,$20.0m,+8.08%,0.08%,0.45,-0.0644%,-0.1287%,$67.9k,2022-09-09 15:16:51.084643
73,1000XEC-1000XEC,$0.0441,+2.15%,$44.0m,$4.6m,-14.22%,0.02%,0.10,+0.0100%,+0.0100%,$19.7k,2022-09-09 15:16:51.084643
74,The Graph-GRT,$0.1107,+6.24%,$44.0m,$23.4m,+9.33%,0.09%,0.53,+0.0122%,+0.0106%,$58.1k,2022-09-09 15:16:51.084643
75,Compound-COMP,$51.25,+2.64%,$43.9m,$23.2m,-6.55%,0.09%,0.53,-0.0025%,+0.0044%,$89.9k,2022-09-09 15:16:51.084643
76,VeChain-VET,$0.0255,+5.92%,$43.6m,$17.5m,+7.00%,0.07%,0.40,+0.0005%,+0.0033%,$105.1k,2022-09-09 15:16:51.084643
77,Harmony-ONE,$0.0220,+8.96%,$40.9m,$15.4m,+6.07%,0.06%,0.38,+0.0078%,+0.0082%,$160.3k,2022-09-09 15:16:51.084643
78,Litentry-LIT,$0.7440,+8.85%,$38.7m,$5.8m,+28.50%,0.02%,0.15,+0.0100%,+0.0100%,$39.5k,2022-09-09 15:16:51.084643
79,Kusama-KSM,$53.27,+7.31%,$38.0m,$16.9m,+7.34%,0.07%,0.44,+0.0120%,+0.0092%,$73.6k,2022-09-09 15:16:51.084643
80,Kava-KAVA,$1.73,+5.76%,$37.3m,$11.4m,+1.44%,0.05%,0.31,+0.0077%,+0.0072%,$52.8k,2022-09-09 15:16:51.084643
81,Oasis Network-ROSE,$0.0644,+6.83%,$37.1m,$12.8m,+7.16%,0.05%,0.35,+0.0083%,+0.0079%,$64.5k,2022-09-09 15:16:51.084643
82,FTX Token-FTT,$27.66,+6.48%,$37.1m,$68.8m,+2.28%,0.27%,1.85,+0.0078%,+0.0081%,$27.7k,2022-09-09 15:16:51.084643
83,Celsius-CEL,$1.33,+0.98%,$37.0m,$22.7m,-4.83%,0.09%,0.61,-0.2380%,-0.1089%,$205.1k,2022-09-09 15:16:51.084643
84,Jasmy-JASMY,$0.0093,+5.32%,$36.5m,$12.0m,+4.95%,0.05%,0.33,+0.0040%,-0.0004%,$26.4k,2022-09-09 15:16:51.084643
85,Ocean Protocol-OCEAN,$0.1823,+2.04%,$35.8m,$5.7m,-11.23%,0.02%,0.16,+0.0041%,+0.0001%,$81.1k,2022-09-09 15:16:51.084643
86,BakeryToken-BAKE,$0.2706,+4.62%,$35.1m,$5.0m,-0.96%,0.02%,0.14,+0.0100%,+0.0100%,$57.7k,2022-09-09 15:16:51.084643
87,Loopring-LRC,$0.3581,+5.06%,$34.1m,$14.1m,+5.57%,0.06%,0.41,+0.0055%,+0.0072%,$40.2k,2022-09-09 15:16:51.084643
88,Dash-DASH,$48.57,+5.87%,$33.2m,$14.8m,+2.47%,0.06%,0.45,+0.0111%,-0.0017%,$79.1k,2022-09-09 15:16:51.084643
89,Spell Token-SPELL,$0.0014,+3.79%,$32.5m,$6.7m,+1.91%,0.03%,0.21,+0.0025%,+0.0026%,$56.6k,2022-09-09 15:16:51.084643
90,Maker-MKR,$777.96,+5.78%,$32.3m,$16.5m,+5.77%,0.07%,0.51,+0.0106%,+0.0001%,$17.0k,2022-09-09 15:16:51.084643
91,Bitcoin SV-BSV,$55.25,+3.40%,$30.5m,$34.4m,+2.52%,0.14%,1.13,-0.0248%,-0.0021%,$10.7k,2022-09-09 15:16:51.084643
92,Coin98-C98,$0.4382,+10.03%,$30.3m,$14.1m,+10.99%,0.06%,0.47,+0.0082%,+0.0082%,$67.0k,2022-09-09 15:16:51.084643
93,Basic Attention Token-BAT,$0.3543,+8.54%,$30.3m,$11.8m,+10.36%,0.05%,0.39,+0.0086%,+0.0139%,$67.6k,2022-09-09 15:16:51.084643
94,Storj-STORJ,$0.5546,+6.41%,$29.4m,$11.0m,+6.46%,0.04%,0.37,+0.0097%,+0.0066%,$21.2k,2022-09-09 15:16:51.084643
95,0x-ZRX,$0.3117,+7.94%,$29.3m,$9.1m,+12.93%,0.04%,0.31,+0.0050%,+0.0050%,$55.2k,2022-09-09 15:16:51.084643
96,Ontology-ONT,$0.2472,+5.60%,$28.9m,$9.1m,+11.83%,0.04%,0.32,+0.0106%,+0.0014%,$84.0k,2022-09-09 15:16:51.084643
97,CertiK-CTK,$1.05,+2.66%,$28.9m,$8.7m,-3.70%,0.03%,0.30,+0.0100%,+0.0097%,$89.6k,2022-09-09 15:16:51.084643
98,Horizen-ZEN,$16.88,+10.38%,$28.1m,$8.0m,+23.59%,0.03%,0.29,+0.0374%,-0.0085%,$101.0k,2022-09-09 15:16:51.084643
99,Bella Protocol-BEL,$0.6878,+6.20%,$27.6m,$4.6m,+36.14%,0.02%,0.17,+0.0100%,+0.0100%,$38.9k,2022-09-09 15:16:51.084643
100,NEM-XEM,$0.0455,+5.94%,$27.4m,$8.6m,+5.15%,0.03%,0.31,-0.0080%,+0.0202%,$28.9k,2022-09-09 15:16:51.084643
101,Reserve Rights-RSR,$0.0063,+4.18%,$27.1m,$13.4m,+3.36%,0.05%,0.49,+0.0061%,+0.0061%,$22.3k,2022-09-09 15:16:51.084643
102,Swipe-SXP,$0.3819,+4.77%,$26.9m,$8.9m,+16.05%,0.04%,0.33,+0.0076%,+0.0065%,$37.1k,2022-09-09 15:16:51.084643
103,MyNeighborAlice-ALICE,$2.19,+5.99%,$26.8m,$10.9m,+10.24%,0.04%,0.41,+0.0073%,+0.0076%,$60.7k,2022-09-09 15:16:51.084643
104,Civic-CVC,$0.1485,+8.47%,$26.1m,$7.1m,+7.00%,0.03%,0.27,+0.0083%,-0.0048%,$30.4k,2022-09-09 15:16:51.084643
105,Internet Computer-ICP,$7.07,+8.64%,$26.0m,$15.0m,+6.71%,0.06%,0.58,+0.0057%,+0.0053%,$77.6k,2022-09-09 15:16:51.084643
106,Chromia-CHR,$0.1859,+5.12%,$25.9m,$8.4m,-7.36%,0.03%,0.33,+0.0076%,+0.0070%,$67.4k,2022-09-09 15:16:51.084643
107,OmiseGO-OMG,$1.91,+4.06%,$25.2m,$13.3m,+3.73%,0.05%,0.53,+0.0037%,+0.0112%,$106.4k,2022-09-09 15:16:51.084643
108,Mask Network-MASK,$1.48,+7.15%,$25.0m,$8.3m,+9.56%,0.03%,0.33,+0.0232%,+0.0080%,$37.3k,2022-09-09 15:16:51.084643
109,Tether-USDT,$1.00,+0.02%,$23.9m,$281.5m,+25.99%,1.12%,11.76,-0.0006%,-0.0007%,$512.0,2022-09-09 15:16:51.084643
110,Aragon-ANT,$2.02,+11.28%,$23.8m,$6.8m,-2.26%,0.03%,0.28,+0.0060%,+0.0215%,$93.2k,2022-09-09 15:16:51.084643
111,Immutable X-IMX,$0.8701,+5.64%,$23.2m,$9.1m,+2.41%,0.04%,0.39,+0.0102%,+0.0102%,$14.3k,2022-09-09 15:16:51.084643
112,Dent-DENT,$0.0010,+4.05%,$23.1m,$4.6m,-20.69%,0.02%,0.20,+0.0000%,-0.0063%,$53.9k,2022-09-09 15:16:51.084643
113,Qtum-QTUM,$3.33,+5.35%,$22.7m,$16.3m,+4.12%,0.06%,0.72,+0.0065%,+0.0118%,$9.7k,2022-09-09 15:16:51.084643
114,Iota-IOTA,$0.2911,+5.29%,$22.6m,$10.6m,+8.24%,0.04%,0.47,+0.0119%,+0.0013%,$32.4k,2022-09-09 15:16:51.084643
115,Ren-REN,$0.1307,+7.20%,$22.1m,$8.8m,+8.17%,0.03%,0.40,+0.0079%,+0.0079%,$48.2k,2022-09-09 15:16:51.084643
116,Metal-MTL,$1.22,+4.50%,$21.8m,$6.8m,+2.15%,0.03%,0.31,-0.0213%,-0.0121%,$11.9k,2022-09-09 15:16:51.084643
117,API3-API3,$1.82,+2.93%,$21.5m,$5.7m,+1.90%,0.02%,0.26,+0.0034%,-0.0079%,$34.8k,2022-09-09 15:16:51.084643
118,Audius-AUDIO,$0.2920,+4.28%,$21.0m,$8.2m,+14.10%,0.03%,0.39,+0.0067%,+0.0074%,$20.6k,2022-09-09 15:16:51.084643
119,Livepeer-LPT,$10.55,+5.12%,$20.3m,$7.2m,+3.65%,0.03%,0.36,+0.0018%,+0.0196%,$8.1k,2022-09-09 15:16:51.084643
120,Celo-CELO,$0.8861,+8.41%,$20.0m,$10.0m,+15.09%,0.04%,0.50,+0.0144%,+0.0050%,$33.8k,2022-09-09 15:16:51.084643
121,Holo-HOT,$0.0022,+7.07%,$20.0m,$5.5m,+9.05%,0.02%,0.27,+0.0071%,+0.0064%,$73.0k,2022-09-09 15:16:51.084643
122,Gitcoin-GTC,$2.36,+3.57%,$19.8m,$4.9m,+14.29%,0.02%,0.25,+0.0100%,+0.0100%,$31.8k,2022-09-09 15:16:51.084643
123,Bluzelle-BLZ,$0.0907,+5.52%,$19.7m,$6.1m,-1.05%,0.02%,0.31,+0.0031%,+0.0100%,$54.4k,2022-09-09 15:16:51.084643
124,Hedera-HBAR,$0.0635,+4.53%,$19.7m,$8.6m,+8.63%,0.03%,0.44,+0.0084%,+0.0087%,$23.3k,2022-09-09 15:16:51.084643
125,Alpha Finance Lab-ALPHA,$0.1277,+6.44%,$19.2m,$6.1m,+6.82%,0.02%,0.32,+0.0104%,+0.0123%,$60.3k,2022-09-09 15:16:51.084643
126,FOOTBALL-FOOTBALL,"$1,110.31",+0.84%,$19.1m,$6.8m,+5.48%,0.03%,0.35,+0.2897%,+0.3267%,$23.3k,2022-09-09 15:16:51.084643
127,Raydium-RAY,$0.6684,+8.95%,$18.7m,$8.2m,+8.68%,0.03%,0.44,+0.0072%,+0.0070%,$18.9k,2022-09-09 15:16:51.084643
128,StormX-STMX,$0.0080,+5.45%,$17.9m,$3.6m,+4.86%,0.01%,0.20,+0.0055%,+0.0059%,$20.0k,2022-09-09 15:16:51.084643
129,Linear-LINA,$0.0087,+9.41%,$17.8m,$5.1m,+17.45%,0.02%,0.29,+0.0074%,+0.0070%,$71.7k,2022-09-09 15:16:51.084643
130,Origin Protocol-OGN,$0.1780,+4.73%,$17.7m,$7.3m,+9.90%,0.03%,0.41,+0.0100%,+0.0100%,$46.7k,2022-09-09 15:16:51.084643
131,Band Protocol-BAND,$1.35,+4.29%,$17.2m,$5.9m,+15.45%,0.02%,0.35,+0.0170%,+0.0056%,$37.2k,2022-09-09 15:16:51.084643
132,IoTeX-IOTX,$0.0384,+13.37%,$17.2m,$6.7m,+13.53%,0.03%,0.39,+0.0067%,+0.0072%,$55.9k,2022-09-09 15:16:51.084643
133,Tornado Cash-TORN,$9.22,-9.70%,$16.5m,$1.3m,-4.67%,0.01%,0.08,-0.0634%,+0.1853%,$31.4k,2022-09-09 15:16:51.084643
134,IOST-IOST,$0.0133,+4.79%,$16.2m,$11.6m,+3.76%,0.05%,0.71,+0.0059%,+0.0175%,$29.7k,2022-09-09 15:16:51.084643
135,Icon-ICX,$0.2840,+7.52%,$16.2m,$4.6m,+19.02%,0.02%,0.28,+0.0080%,+0.0075%,$47.4k,2022-09-09 15:16:51.084643
136,Wootrade-WOO,$0.1642,+5.30%,$16.1m,$4.4m,+11.58%,0.02%,0.27,+0.0100%,+0.0100%,$19.5k,2022-09-09 15:16:51.084643
137,ARPA Chain-ARPA,$0.0394,+2.62%,$15.9m,$4.1m,-4.18%,0.02%,0.26,+0.0018%,+0.0100%,$56.8k,2022-09-09 15:16:51.084643
138,SKALE Network-SKL,$0.0509,+6.42%,$15.5m,$6.2m,+10.75%,0.02%,0.40,+0.0067%,+0.0066%,$18.7k,2022-09-09 15:16:51.084643
139,Reef-REEF,$0.0038,+7.36%,$15.0m,$5.0m,+5.76%,0.02%,0.33,+0.0066%,+0.0063%,$15.3k,2022-09-09 15:16:51.084643
140,NKN-NKN,$0.1025,+3.14%,$14.9m,$3.1m,-7.56%,0.01%,0.21,-0.0026%,+0.0100%,$14.6k,2022-09-09 15:16:51.084643
141,Celer Network-CELR,$0.0186,+6.01%,$14.6m,$5.1m,+2.21%,0.02%,0.35,+0.0100%,+0.0100%,$63.7k,2022-09-09 15:16:51.084643
142,Coti-COTI,$0.0980,-0.18%,$14.3m,$5.2m,-4.11%,0.02%,0.36,+0.0136%,+0.0136%,$24.6k,2022-09-09 15:16:51.084643
143,BitDAO-BIT,$0.6363,+1.95%,$13.9m,$26.3m,+4.52%,0.10%,1.89,+0.0082%,+0.0081%,$14.0k,2022-09-09 15:16:51.084643
144,Injective Protocol-INJ,$1.62,+5.41%,$13.8m,$2.6m,+11.06%,0.01%,0.19,+0.0100%,+0.0100%,$7.1k,2022-09-09 15:16:51.084643
145,Binance BTCDOM Index-BTCDOM,"$1,171.70",+4.36%,$13.8m,$10.0m,-10.20%,0.04%,0.72,+0.0240%,+0.0100%,$24.8k,2022-09-09 15:16:51.084643
146,Cartesi-CTSI,$0.1518,+1.70%,$12.6m,$4.0m,+2.40%,0.02%,0.32,+0.0100%,+0.0042%,$10.0k,2022-09-09 15:16:51.084643
147,Mines of Dalarnia-DAR,$0.2558,+7.91%,$12.6m,$3.8m,+29.00%,0.01%,0.30,+0.0100%,+0.0100%,$9.4k,2022-09-09 15:16:51.084643
148,Automata Network-ATA,$0.1645,+7.85%,$11.1m,$2.6m,+11.99%,0.01%,0.23,+0.0100%,+0.0100%,$8.2k,2022-09-09 15:16:51.084643
149,OKB-OKB,$16.68,-1.20%,$10.6m,$5.4m,+2.86%,0.02%,0.51,-0.0416%,-0.0368%,$39.3k,2022-09-09 15:16:51.084643
150,Dusk Network-DUSK,$0.1366,+5.09%,$10.5m,$3.5m,-4.43%,0.01%,0.33,-0.0029%,+0.0090%,$17.5k,2022-09-09 15:16:51.084643
151,Render Token-RNDR,$0.5502,+8.64%,$9.8m,$2.8m,+15.44%,0.01%,0.29,+0.0068%,+0.0061%,$57.1k,2022-09-09 15:16:51.084643
152,TomoChain-TOMO,$0.5191,+7.61%,$9.8m,$3.5m,+16.49%,0.01%,0.36,+0.0055%,+0.0079%,$37.0k,2022-09-09 15:16:51.084643
153,SafePal-SFP,$0.3943,+3.27%,$8.9m,$4.6m,-2.97%,0.02%,0.52,+0.0086%,+0.0086%,$21.6k,2022-09-09 15:16:51.084643
154,Yield Guild Games-YGG,$0.4980,+5.45%,$8.8m,$4.4m,+5.99%,0.02%,0.50,+0.0337%,-0.0170%,$5.9k,2022-09-09 15:16:51.084643
155,LooksRare-LOOKS,$0.2786,+5.73%,$8.2m,$13.3m,+5.07%,0.05%,1.62,+0.0021%,+0.0069%,$11.8k,2022-09-09 15:16:51.084643
156,APENFT-NFT,$0.0000,+2.54%,$7.9m,$531.3k,+15.34%,0.00%,0.07,-0.0695%,+0.0981%,$768.3,2022-09-09 15:16:51.084643
157,Adventure Gold-AGLD,$0.4176,+1.84%,$7.7m,$2.4m,+6.28%,0.01%,0.31,-0.0042%,-0.0259%,$9.1k,2022-09-09 15:16:51.084643
