,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,465.11",-9.09%,$51.3b,$6.5b,-9.62%,29.51%,0.13,-0.0273%,-0.0016%,$139.4m,2022-09-16 02:16:32.877382
1,Bitcoin-BTC,"$19,723.06",-2.00%,$29.6b,$9.4b,-1.10%,42.35%,0.32,-0.0024%,+0.0032%,$35.1m,2022-09-16 02:16:32.877382
2,Ethereum Classic-ETC,$33.21,-13.48%,$6.3b,$388.4m,-16.46%,1.75%,0.06,-0.0195%,-0.0307%,$24.5m,2022-09-16 02:16:32.877382
3,Solana-SOL,$32.79,-2.82%,$1.7b,$386.5m,-3.04%,1.74%,0.23,+0.0081%,+0.0083%,$2.7m,2022-09-16 02:16:32.877382
4,Cosmos-ATOM,$15.05,+10.76%,$1.4b,$163.8m,+45.34%,0.74%,0.12,-0.0270%,-0.0211%,$2.3m,2022-09-16 02:16:32.877382
5,Ravencoin-RVN,$0.0543,-15.45%,$1.2b,$59.9m,-19.73%,0.27%,0.05,-0.0160%,+0.0067%,$2.8m,2022-09-16 02:16:32.877382
6,LUNA2-LUNA2,$2.90,-2.00%,$845.8m,$41.5m,-17.21%,0.19%,0.05,-0.0374%,-0.0385%,$1.2m,2022-09-16 02:16:32.877382
7,EOS-EOS,$1.41,-2.83%,$776.7m,$154.2m,-2.41%,0.70%,0.20,-0.0150%,-0.0222%,$2.0m,2022-09-16 02:16:32.877382
8,Ripple-XRP,$0.3224,-4.38%,$721.0m,$300.7m,-4.70%,1.36%,0.42,+0.0040%,+0.0081%,$1.4m,2022-09-16 02:16:32.877382
9,Cardano-ADA,$0.4651,-2.28%,$710.0m,$249.9m,-4.48%,1.13%,0.35,-0.0009%,+0.0003%,$924.8k,2022-09-16 02:16:32.877382
10,Binance Coin-BNB,$272.00,-1.62%,$668.6m,$254.8m,+5.53%,1.15%,0.38,-0.0130%,-0.0198%,$652.6k,2022-09-16 02:16:32.877382
11,Litecoin-LTC,$55.75,-6.76%,$628.2m,$180.8m,-16.31%,0.82%,0.29,-0.0066%,+0.0050%,$1.5m,2022-09-16 02:16:32.877382
12,Polygon-MATIC,$0.8185,-3.91%,$620.4m,$162.1m,-0.71%,0.73%,0.26,-0.0072%,+0.0000%,$1.1m,2022-09-16 02:16:32.877382
13,Optimism-OP,$1.10,-6.64%,$599.6m,$53.5m,+4.44%,0.24%,0.09,+0.0036%,+0.0046%,$1.5m,2022-09-16 02:16:32.877382
14,Chiliz-CHZ,$0.1950,+3.13%,$572.1m,$76.4m,+10.16%,0.34%,0.13,+0.0110%,+0.0104%,$1.0m,2022-09-16 02:16:32.877382
15,Avalanche-AVAX,$17.99,-4.48%,$516.8m,$129.9m,+2.30%,0.59%,0.25,-0.0222%,-0.0259%,$1.0m,2022-09-16 02:16:32.877382
16,Chainlink-LINK,$7.47,+2.18%,$516.3m,$107.1m,+2.52%,0.48%,0.21,+0.0062%,+0.0094%,$999.3k,2022-09-16 02:16:32.877382
17,1000LUNC-1000LUNC,$0.2910,+0.94%,$499.5m,$28.1m,+3.13%,0.13%,0.06,-0.0663%,-0.0712%,$1.3m,2022-09-16 02:16:32.877382
18,ApeCoin-APE,$4.87,-3.27%,$461.2m,$71.7m,-5.30%,0.32%,0.16,+0.0100%,+0.0022%,$906.0k,2022-09-16 02:16:32.877382
19,Polkadot-DOT,$6.89,-2.58%,$444.3m,$244.5m,-2.01%,1.10%,0.55,-0.0077%,-0.0091%,$648.2k,2022-09-16 02:16:32.877382
20,STEPN-GMT,$0.6610,+0.15%,$423.8m,$93.2m,-0.37%,0.42%,0.22,+0.0002%,+0.0045%,$956.1k,2022-09-16 02:16:32.877382
21,Terra-LUNA,$2.90,-1.76%,$399.9m,$16.8m,-25.91%,0.08%,0.04,-0.2303%,-0.0397%,$1.5m,2022-09-16 02:16:32.877382
22,NEAR Protocol-NEAR,$4.16,-6.32%,$382.1m,$101.5m,+2.27%,0.46%,0.27,-0.0074%,-0.0063%,$971.9k,2022-09-16 02:16:32.877382
23,Dogecoin-DOGE,$0.0587,-3.13%,$340.9m,$117.7m,+0.55%,0.53%,0.35,-0.0020%,-0.0064%,$942.5k,2022-09-16 02:16:32.877382
24,Filecoin-FIL,$5.70,-3.24%,$313.0m,$103.6m,+0.93%,0.47%,0.33,-0.0048%,+0.0106%,$552.3k,2022-09-16 02:16:32.877382
25,Celsius-CEL,$1.81,-2.98%,$310.1m,$19.9m,-32.06%,0.09%,0.06,-0.4240%,+0.2602%,$5.2m,2022-09-16 02:16:32.877382
26,Curve DAO Token-CRV,$1.04,-0.25%,$282.2m,$53.7m,+1.99%,0.24%,0.19,-0.0120%,+0.0286%,$601.8k,2022-09-16 02:16:32.877382
27,1000SHIB-1000SHIB,$0.0116,-4.28%,$277.0m,$40.1m,-1.33%,0.18%,0.14,+0.0007%,+0.0078%,$502.0k,2022-09-16 02:16:32.877382
28,Bitcoin Cash-BCH,$116.91,-1.11%,$265.1m,$155.1m,-2.55%,0.70%,0.59,-0.0247%,-0.0156%,$361.4k,2022-09-16 02:16:32.877382
29,Kyber Network Crystal-KNC,$2.03,+6.38%,$240.0m,$34.4m,+46.52%,0.16%,0.14,-0.0162%,-0.0101%,$325.1k,2022-09-16 02:16:32.877382
