,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
33,yearn.finance-YFI,"$10,302.27",+6.99%,$269.4m,$39.7m,+11.50%,0.16%,0.15,-0.0098%,+0.0096%,$464.0k,2022-09-10 09:16:25.295493
34,Fantom-FTM,$0.2760,+4.30%,$239.0m,$50.1m,+1.64%,0.20%,0.21,+0.0083%,+0.0089%,$303.1k,2022-09-10 09:16:25.295493
35,Helium-HNT,$4.84,-0.29%,$226.3m,$25.0m,-18.32%,0.10%,0.11,+0.0044%,+0.0062%,$384.3k,2022-09-10 09:16:25.295493
36,Unifi Protocol DAO-UNFI,$7.95,-1.25%,$205.6m,$17.6m,-5.94%,0.07%,0.09,+0.0100%,+0.0100%,$268.8k,2022-09-10 09:16:25.295493
37,Stargate Finance-STG,$0.7440,-12.17%,$185.9m,$22.0m,-30.18%,0.09%,0.12,+0.0061%,+0.0062%,$270.9k,2022-09-10 09:16:25.295493
38,SHIBA INU-SHIB,$0.0000,-2.08%,$169.8m,$22.3m,-6.37%,0.09%,0.13,+0.0058%,+0.0046%,$224.7k,2022-09-10 09:16:25.295493
39,Tellor-TRB,$17.62,+1.70%,$161.8m,$37.7m,-5.86%,0.15%,0.23,-0.0054%,-0.0166%,$276.1k,2022-09-10 09:16:25.295493
40,ConstitutionDAO-PEOPLE,$0.0231,+5.82%,$160.3m,$27.0m,+5.68%,0.11%,0.17,+0.0010%,+0.0124%,$263.7k,2022-09-10 09:16:25.295493
41,Uniswap-UNI,$6.58,+0.85%,$159.7m,$48.9m,+0.12%,0.19%,0.31,-0.0043%,-0.0053%,$75.7k,2022-09-10 09:16:25.295493
42,Decentraland-MANA,$0.8215,+2.09%,$135.7m,$41.8m,+4.08%,0.17%,0.31,+0.0109%,+0.0057%,$135.9k,2022-09-10 09:16:25.295493
43,SushiSwap-SUSHI,$1.32,-0.43%,$127.5m,$33.3m,-9.65%,0.13%,0.26,+0.0159%,+0.0014%,$88.2k,2022-09-10 09:16:25.295493
44,Gala-GALA,$0.0524,+2.55%,$125.4m,$34.7m,+1.18%,0.14%,0.28,+0.0067%,+0.0091%,$74.8k,2022-09-10 09:16:25.295493
45,Ethereum Name Service-ENS,$15.36,-4.27%,$125.1m,$32.4m,-11.65%,0.13%,0.26,+0.0087%,+0.0083%,$82.1k,2022-09-10 09:16:25.295493
46,Aave-AAVE,$91.64,+0.07%,$113.2m,$46.7m,-1.65%,0.19%,0.41,+0.0089%,+0.0052%,$114.0k,2022-09-10 09:16:25.295493
47,dYdX-DYDX,$1.62,+6.14%,$113.1m,$39.2m,+5.53%,0.16%,0.35,+0.0091%,+0.0029%,$227.8k,2022-09-10 09:16:25.295493
48,Tron-TRX,$0.0636,+1.16%,$109.4m,$139.5m,+3.05%,0.55%,1.28,+0.0008%,-0.0024%,$201.9k,2022-09-10 09:16:25.295493
49,Anchor Protocol-ANC,$0.1786,+67.01%,$109.3m,$3.1m,+140.64%,0.01%,0.03,-0.0025%,-0.0121%,$777.3k,2022-09-10 09:16:25.295493
50,Flow (Dapper labs)-FLOW,$2.13,+5.43%,$108.5m,$25.8m,+1.32%,0.10%,0.24,+0.0053%,+0.0053%,$86.1k,2022-09-10 09:16:25.295493
51,THETA-THETA,$1.19,+1.87%,$100.2m,$23.9m,+5.09%,0.09%,0.24,-0.0031%,-0.0056%,$118.5k,2022-09-10 09:16:25.295493
52,Jasmy-JASMY,$0.0095,+3.26%,$92.1m,$14.2m,+16.36%,0.06%,0.15,+0.0080%,+0.0040%,$139.5k,2022-09-10 09:16:25.295493
53,Kyber Network Crystal-KNC,$1.93,+5.10%,$92.0m,$23.4m,+8.25%,0.09%,0.25,+0.0078%,+0.0067%,$193.3k,2022-09-10 09:16:25.295493
54,THORChain-RUNE,$2.01,+3.59%,$87.7m,$24.3m,+3.19%,0.10%,0.28,+0.0083%,+0.0088%,$122.0k,2022-09-10 09:16:25.295493
55,Synthetix Network Token-SNX,$3.07,+2.45%,$81.8m,$33.5m,+2.26%,0.13%,0.41,-0.0023%,-0.0053%,$173.4k,2022-09-10 09:16:25.295493
56,Algorand-ALGO,$0.3230,+1.89%,$75.5m,$31.2m,-1.27%,0.12%,0.41,-0.0047%,-0.0012%,$52.3k,2022-09-10 09:16:25.295493
57,Zilliqa-ZIL,$0.0375,+2.24%,$68.5m,$23.9m,+2.94%,0.09%,0.35,+0.0070%,+0.0078%,$70.3k,2022-09-10 09:16:25.295493
58,Stellar Lumens-XLM,$0.1147,+5.05%,$68.5m,$43.5m,+8.92%,0.17%,0.64,+0.0081%,+0.0144%,$131.4k,2022-09-10 09:16:25.295493
59,Tezos-XTZ,$1.65,+1.02%,$66.5m,$32.3m,+1.00%,0.13%,0.49,+0.0096%,+0.0050%,$135.5k,2022-09-10 09:16:25.295493
60,Monero-XMR,$158.54,+2.76%,$65.6m,$43.5m,+1.63%,0.17%,0.66,+0.0090%,-0.0040%,$223.1k,2022-09-10 09:16:25.295493
61,Ankr-ANKR,$0.0381,+1.93%,$65.4m,$15.4m,-0.58%,0.06%,0.24,+0.0100%,+0.0100%,$203.0k,2022-09-10 09:16:25.295493
62,Balancer-BAL,$7.66,+3.01%,$61.2m,$15.0m,+1.67%,0.06%,0.25,-0.0032%,-0.0031%,$82.8k,2022-09-10 09:16:25.295493
63,1inch-1INCH,$0.6673,+1.87%,$60.2m,$21.6m,+2.97%,0.09%,0.36,+0.0047%,+0.0195%,$59.1k,2022-09-10 09:16:25.295493
64,DFI.Money-YFII,"$1,011.52",+3.43%,$59.7m,$18.1m,-2.60%,0.07%,0.30,-0.1437%,-0.4595%,$183.0k,2022-09-10 09:16:25.295493
65,Oasis Network-ROSE,$0.0672,+4.88%,$58.8m,$14.9m,+19.44%,0.06%,0.25,+0.0085%,+0.0085%,$141.1k,2022-09-10 09:16:25.295493
66,ZCash-ZEC,$65.30,+2.93%,$56.9m,$22.4m,+6.20%,0.09%,0.39,+0.0031%,+0.0161%,$43.6k,2022-09-10 09:16:25.295493
67,Flamingo-FLM,$0.1222,+0.45%,$49.8m,$19.4m,-1.55%,0.08%,0.39,+0.0056%,-0.0012%,$114.0k,2022-09-10 09:16:25.295493
68,iExec RLC-RLC,$1.36,+8.87%,$48.5m,$7.8m,+15.78%,0.03%,0.16,-0.0319%,-0.0314%,$183.8k,2022-09-10 09:16:25.295493
69,Enjin Coin-ENJ,$0.5481,+0.19%,$48.0m,$15.9m,-2.35%,0.06%,0.33,+0.0058%,+0.0072%,$77.0k,2022-09-10 09:16:25.295493
70,Elrond-EGLD,$54.00,-0.10%,$45.9m,$16.6m,-4.17%,0.07%,0.36,+0.0061%,+0.0004%,$29.3k,2022-09-10 09:16:25.295493
71,Lido DAO Token-LDO,$2.04,+2.12%,$45.2m,$20.2m,+5.84%,0.08%,0.45,+0.0053%,+0.0044%,$123.8k,2022-09-10 09:16:25.295493
72,Coin98-C98,$0.4455,+5.34%,$44.0m,$15.0m,+16.38%,0.06%,0.34,+0.0075%,+0.0076%,$87.5k,2022-09-10 09:16:25.295493
73,Compound-COMP,$53.47,+5.91%,$43.5m,$26.2m,+13.27%,0.10%,0.60,+0.0054%,+0.0019%,$54.6k,2022-09-10 09:16:25.295493
74,Kava-KAVA,$1.74,+1.66%,$41.4m,$10.9m,-3.69%,0.04%,0.26,+0.0078%,+0.0078%,$30.3k,2022-09-10 09:16:25.295493
75,The Graph-GRT,$0.1151,+4.86%,$41.3m,$23.8m,+3.31%,0.09%,0.58,+0.0030%,+0.0089%,$64.9k,2022-09-10 09:16:25.295493
76,Loopring-LRC,$0.3729,+4.56%,$39.9m,$15.5m,+15.16%,0.06%,0.39,+0.0124%,+0.0045%,$27.1k,2022-09-10 09:16:25.295493
77,Kusama-KSM,$52.24,+0.72%,$39.5m,$16.4m,-0.97%,0.07%,0.42,+0.0084%,+0.0218%,$78.1k,2022-09-10 09:16:25.295493
78,Harmony-ONE,$0.0220,+3.70%,$39.4m,$15.5m,+3.21%,0.06%,0.39,+0.0075%,+0.0075%,$102.8k,2022-09-10 09:16:25.295493
79,Dash-DASH,$49.49,+3.42%,$39.0m,$16.4m,+12.61%,0.07%,0.42,+0.0009%,+0.0204%,$67.2k,2022-09-10 09:16:25.295493
80,VeChain-VET,$0.0257,+1.45%,$38.7m,$17.2m,-0.04%,0.07%,0.45,+0.0089%,+0.0044%,$64.3k,2022-09-10 09:16:25.295493
81,Ocean Protocol-OCEAN,$0.1866,+4.25%,$38.1m,$6.0m,+8.98%,0.02%,0.16,+0.0062%,+0.0100%,$107.5k,2022-09-10 09:16:25.295493
82,Aragon-ANT,$1.98,+5.36%,$37.0m,$6.0m,-1.89%,0.02%,0.16,+0.0180%,+0.0048%,$107.6k,2022-09-10 09:16:25.295493
83,BinaryX-BNX,$148.89,+1.38%,$36.9m,$31.1m,-2.91%,0.12%,0.84,+0.0100%,+0.0100%,$137.4k,2022-09-10 09:16:25.295493
84,Litentry-LIT,$0.7550,+0.13%,$35.9m,$6.0m,+5.43%,0.02%,0.17,+0.0100%,+0.0100%,$33.0k,2022-09-10 09:16:25.295493
85,Internet Computer-ICP,$7.13,+4.64%,$35.8m,$15.7m,+5.54%,0.06%,0.44,+0.0101%,+0.0012%,$51.1k,2022-09-10 09:16:25.295493
86,Arweave-AR,$11.01,-1.39%,$34.7m,$13.2m,-19.04%,0.05%,0.38,+0.0073%,+0.0071%,$57.1k,2022-09-10 09:16:25.295493
87,Maker-MKR,$768.01,+2.00%,$32.8m,$16.6m,+2.53%,0.07%,0.51,+0.0011%,+0.0134%,$22.5k,2022-09-10 09:16:25.295493
88,FTX Token-FTT,$27.27,+0.07%,$32.7m,$67.9m,-1.02%,0.27%,2.07,+0.0076%,+0.0076%,$10.4k,2022-09-10 09:16:25.295493
89,Serum-SRM,$0.8645,+0.73%,$32.0m,$28.3m,+0.24%,0.11%,0.89,+0.0077%,+0.0103%,$54.5k,2022-09-10 09:16:25.295493
90,NEO-NEO,$9.84,+2.90%,$31.2m,$15.1m,-2.06%,0.06%,0.48,+0.0191%,+0.0042%,$39.0k,2022-09-10 09:16:25.295493
91,BakeryToken-BAKE,$0.2754,+2.61%,$28.8m,$4.7m,-15.03%,0.02%,0.16,+0.0100%,+0.0100%,$56.0k,2022-09-10 09:16:25.295493
92,CertiK-CTK,$1.04,-1.72%,$27.3m,$8.4m,-7.44%,0.03%,0.31,-0.0143%,-0.0143%,$49.7k,2022-09-10 09:16:25.295493
93,Chromia-CHR,$0.1901,+3.05%,$27.0m,$8.8m,+3.26%,0.03%,0.32,+0.0070%,+0.0077%,$43.3k,2022-09-10 09:16:25.295493
94,Reserve Rights-RSR,$0.0063,+1.69%,$26.9m,$13.6m,+2.69%,0.05%,0.50,+0.0090%,+0.0024%,$36.1k,2022-09-10 09:16:25.295493
95,OmiseGO-OMG,$1.93,+1.65%,$26.8m,$13.2m,+0.01%,0.05%,0.49,+0.0053%,+0.0068%,$36.6k,2022-09-10 09:16:25.295493
96,MyNeighborAlice-ALICE,$2.21,+2.20%,$26.7m,$11.2m,+1.56%,0.04%,0.42,+0.0084%,+0.0083%,$47.0k,2022-09-10 09:16:25.295493
97,Spell Token-SPELL,$0.0014,-2.28%,$26.5m,$5.8m,-17.52%,0.02%,0.22,+0.0033%,+0.0035%,$68.5k,2022-09-10 09:16:25.295493
98,Swipe-SXP,$0.3860,+1.30%,$26.3m,$8.9m,+7.94%,0.04%,0.34,+0.0078%,+0.0076%,$28.5k,2022-09-10 09:16:25.295493
99,Storj-STORJ,$0.5585,+1.35%,$26.1m,$11.2m,+0.39%,0.04%,0.43,+0.0084%,+0.0112%,$24.2k,2022-09-10 09:16:25.295493
100,Ontology-ONT,$0.2514,-0.02%,$25.9m,$8.6m,-8.94%,0.03%,0.33,-0.0118%,-0.0067%,$19.4k,2022-09-10 09:16:25.295493
101,Basic Attention Token-BAT,$0.3534,+1.27%,$25.9m,$11.2m,+1.97%,0.04%,0.43,+0.0068%,+0.0081%,$23.6k,2022-09-10 09:16:25.295493
102,Bitcoin SV-BSV,$54.76,-0.46%,$25.7m,$34.0m,-0.81%,0.13%,1.32,-0.0036%,-0.0061%,$4.7k,2022-09-10 09:16:25.295493
103,Celsius-CEL,$1.35,+3.16%,$25.1m,$23.0m,-0.84%,0.09%,0.92,-0.1398%,-0.2783%,$88.9k,2022-09-10 09:16:25.295493
104,Tether-USDT,$1.00,+0.02%,$24.4m,$279.7m,+26.58%,1.11%,11.46,-0.0014%,-0.0015%,$2.8k,2022-09-10 09:16:25.295493
105,NEM-XEM,$0.0459,+1.60%,$24.1m,$8.8m,+2.31%,0.03%,0.36,+0.0157%,+0.0095%,$20.3k,2022-09-10 09:16:25.295493
106,Qtum-QTUM,$3.37,+2.07%,$24.0m,$16.7m,+4.32%,0.07%,0.69,+0.0053%,+0.0111%,$11.9k,2022-09-10 09:16:25.295493
107,Livepeer-LPT,$11.25,+9.50%,$23.4m,$8.2m,+11.59%,0.03%,0.35,+0.0094%,+0.0052%,$9.8k,2022-09-10 09:16:25.295493
108,0x-ZRX,$0.3111,-0.01%,$22.8m,$9.2m,-0.55%,0.04%,0.40,+0.0044%,+0.0057%,$20.0k,2022-09-10 09:16:25.295493
109,Ren-REN,$0.1326,+1.41%,$22.5m,$8.9m,+2.19%,0.04%,0.40,+0.0085%,+0.0033%,$67.4k,2022-09-10 09:16:25.295493
110,Alpha Finance Lab-ALPHA,$0.1343,+7.83%,$21.5m,$6.3m,+11.53%,0.02%,0.29,+0.0119%,+0.0000%,$36.4k,2022-09-10 09:16:25.295493
111,Bella Protocol-BEL,$0.6924,+3.30%,$21.2m,$4.7m,+15.31%,0.02%,0.22,+0.0100%,+0.0100%,$46.8k,2022-09-10 09:16:25.295493
112,Audius-AUDIO,$0.2921,-0.20%,$21.0m,$8.2m,+4.18%,0.03%,0.39,+0.0063%,+0.0060%,$17.0k,2022-09-10 09:16:25.295493
113,Holo-HOT,$0.0022,+3.91%,$20.7m,$5.5m,+12.87%,0.02%,0.27,+0.0045%,+0.0092%,$57.3k,2022-09-10 09:16:25.295493
114,1000XEC-1000XEC,$0.0442,+0.18%,$20.7m,$4.5m,-11.23%,0.02%,0.22,+0.0100%,+0.0100%,$16.6k,2022-09-10 09:16:25.295493
115,Celo-CELO,$0.8991,+4.67%,$20.6m,$9.9m,+3.98%,0.04%,0.48,+0.0096%,+0.0144%,$36.0k,2022-09-10 09:16:25.295493
116,Mask Network-MASK,$1.50,+2.42%,$20.5m,$8.2m,-0.72%,0.03%,0.40,-0.0071%,+0.0262%,$23.4k,2022-09-10 09:16:25.295493
117,Iota-IOTA,$0.2972,+2.18%,$20.5m,$10.8m,+5.28%,0.04%,0.53,-0.0382%,+0.0055%,$57.9k,2022-09-10 09:16:25.295493
118,Immutable X-IMX,$0.8757,+0.71%,$20.0m,$9.3m,+0.24%,0.04%,0.46,+0.0063%,+0.0072%,$3.4k,2022-09-10 09:16:25.295493
119,Horizen-ZEN,$16.76,+0.67%,$20.0m,$7.6m,-3.53%,0.03%,0.38,-0.0121%,+0.0782%,$29.9k,2022-09-10 09:16:25.295493
120,Gitcoin-GTC,$2.35,-0.86%,$19.6m,$4.9m,+5.16%,0.02%,0.25,+0.0100%,+0.0100%,$106.1k,2022-09-10 09:16:25.295493
121,Hedera-HBAR,$0.0640,+1.31%,$19.5m,$8.2m,-0.34%,0.03%,0.42,+0.0079%,+0.0084%,$16.9k,2022-09-10 09:16:25.295493
122,Bluzelle-BLZ,$0.0897,+0.18%,$19.3m,$6.3m,+2.87%,0.02%,0.33,+0.0100%,+0.0100%,$85.7k,2022-09-10 09:16:25.295493
123,Dent-DENT,$0.0010,+2.20%,$18.8m,$5.0m,+3.75%,0.02%,0.26,-0.0034%,+0.0019%,$62.9k,2022-09-10 09:16:25.295493
124,Metal-MTL,$1.23,+0.94%,$18.4m,$6.5m,-1.76%,0.03%,0.36,+0.0036%,+0.0043%,$26.2k,2022-09-10 09:16:25.295493
125,Linear-LINA,$0.0088,+2.36%,$18.4m,$5.2m,+5.72%,0.02%,0.28,+0.0071%,+0.0079%,$40.0k,2022-09-10 09:16:25.295493
126,Injective Protocol-INJ,$1.64,+2.70%,$18.1m,$2.9m,+13.77%,0.01%,0.16,+0.0100%,+0.0100%,$35.9k,2022-09-10 09:16:25.295493
127,FOOTBALL-FOOTBALL,"$1,113.99",-0.58%,$17.6m,$6.9m,+9.49%,0.03%,0.39,+0.2139%,+0.1626%,$31.7k,2022-09-10 09:16:25.295493
128,Band Protocol-BAND,$1.39,+1.45%,$17.3m,$5.7m,-0.04%,0.02%,0.33,+0.0011%,+0.0199%,$58.5k,2022-09-10 09:16:25.295493
129,API3-API3,$1.84,+0.87%,$17.2m,$5.7m,-1.11%,0.02%,0.33,+0.0063%,+0.0088%,$11.2k,2022-09-10 09:16:25.295493
130,IoTeX-IOTX,$0.0380,+7.61%,$16.7m,$6.7m,+6.62%,0.03%,0.40,+0.0100%,+0.0100%,$27.0k,2022-09-10 09:16:25.295493
131,SKALE Network-SKL,$0.0585,+2.37%,$16.4m,$6.6m,+6.46%,0.03%,0.40,+0.0065%,+0.0064%,$14.3k,2022-09-10 09:16:25.295493
132,Raydium-RAY,$0.6807,+4.01%,$16.4m,$8.8m,+13.49%,0.03%,0.54,+0.0067%,+0.0068%,$15.8k,2022-09-10 09:16:25.295493
133,Origin Protocol-OGN,$0.1801,+1.75%,$16.2m,$7.4m,+2.62%,0.03%,0.46,+0.0100%,+0.0100%,$25.8k,2022-09-10 09:16:25.295493
134,ARPA Chain-ARPA,$0.0394,+0.55%,$15.9m,$4.0m,-3.75%,0.02%,0.25,+0.0088%,+0.0100%,$68.4k,2022-09-10 09:16:25.295493
135,BitDAO-BIT,$0.6181,-2.98%,$15.3m,$25.5m,-0.91%,0.10%,1.67,+0.0014%,+0.0026%,$28.0k,2022-09-10 09:16:25.295493
136,Tornado Cash-TORN,$10.25,+12.40%,$15.0m,$1.3m,-12.69%,0.01%,0.09,+0.0370%,-0.0715%,$38.6k,2022-09-10 09:16:25.295493
137,Coti-COTI,$0.1009,+3.01%,$14.9m,$5.0m,-4.78%,0.02%,0.34,+0.0095%,+0.0100%,$30.2k,2022-09-10 09:16:25.295493
138,IOST-IOST,$0.0133,+0.61%,$14.4m,$11.4m,-1.25%,0.05%,0.79,+0.0165%,+0.0116%,$9.7k,2022-09-10 09:16:25.295493
139,Wootrade-WOO,$0.1659,+2.41%,$14.1m,$4.4m,-4.04%,0.02%,0.31,+0.0100%,+0.0100%,$11.0k,2022-09-10 09:16:25.295493
140,Mines of Dalarnia-DAR,$0.2575,+3.54%,$13.9m,$3.9m,+16.75%,0.02%,0.28,+0.0100%,+0.0100%,$12.9k,2022-09-10 09:16:25.295493
141,Reef-REEF,$0.0039,+2.72%,$13.8m,$5.2m,+8.02%,0.02%,0.38,+0.0059%,-0.0004%,$14.8k,2022-09-10 09:16:25.295493
142,TomoChain-TOMO,$0.5225,+1.90%,$13.3m,$3.5m,+6.70%,0.01%,0.26,+0.0069%,+0.0068%,$39.1k,2022-09-10 09:16:25.295493
143,Binance BTCDOM Index-BTCDOM,"$1,182.50",+1.89%,$13.1m,$10.4m,-3.19%,0.04%,0.79,+0.0507%,+0.0337%,$27.2k,2022-09-10 09:16:25.295493
144,Civic-CVC,$0.1496,+1.66%,$12.6m,$7.0m,-1.51%,0.03%,0.56,+0.0023%,+0.0143%,$9.4k,2022-09-10 09:16:25.295493
145,NKN-NKN,$0.1047,+1.44%,$12.3m,$3.1m,-1.38%,0.01%,0.25,+0.0100%,+0.0100%,$5.4k,2022-09-10 09:16:25.295493
146,StormX-STMX,$0.0080,-0.11%,$12.1m,$3.7m,+0.12%,0.01%,0.31,+0.0074%,+0.0077%,$15.2k,2022-09-10 09:16:25.295493
147,Yield Guild Games-YGG,$0.5199,+3.87%,$12.0m,$4.7m,+7.31%,0.02%,0.39,-0.0201%,+0.0024%,$3.5k,2022-09-10 09:16:25.295493
148,Celer Network-CELR,$0.0188,+2.47%,$11.7m,$5.4m,+6.72%,0.02%,0.46,+0.0100%,+0.0100%,$32.3k,2022-09-10 09:16:25.295493
149,Icon-ICX,$0.2853,+0.72%,$11.6m,$4.7m,+3.76%,0.02%,0.40,+0.0078%,+0.0081%,$25.2k,2022-09-10 09:16:25.295493
150,Automata Network-ATA,$0.1687,+4.42%,$10.6m,$2.8m,+13.02%,0.01%,0.26,+0.0100%,+0.0100%,$11.5k,2022-09-10 09:16:25.295493
151,Cartesi-CTSI,$0.1565,+3.36%,$10.6m,$4.1m,+0.54%,0.02%,0.39,+0.0100%,+0.0100%,$20.2k,2022-09-10 09:16:25.295493
152,Moonbeam-GLMR,$0.5594,+8.95%,$10.6m,$3.3m,+36.21%,0.01%,0.31,-0.2038%,-0.2381%,$9.1k,2022-09-10 09:16:25.295493
153,LooksRare-LOOKS,$0.2812,+3.60%,$10.0m,$13.5m,+2.74%,0.05%,1.35,-0.0032%,-0.0219%,$11.2k,2022-09-10 09:16:25.295493
154,Dusk Network-DUSK,$0.1404,+4.23%,$9.9m,$3.6m,+3.00%,0.01%,0.36,+0.0100%,+0.0100%,$12.5k,2022-09-10 09:16:25.295493
155,Step App-FITFI,$0.0710,+3.73%,$9.7m,$2.2m,-4.56%,0.01%,0.23,-0.0163%,+0.0245%,$53.0k,2022-09-10 09:16:25.295493
156,Klaytn-KLAY,$0.2309,+2.27%,$9.0m,$5.8m,+14.71%,0.02%,0.65,+0.0100%,+0.0100%,$14.4k,2022-09-10 09:16:25.295493
157,SafePal-SFP,$0.4002,+1.16%,$8.7m,$4.7m,+0.13%,0.02%,0.54,+0.0100%,+0.0100%,$15.6k,2022-09-10 09:16:25.295493
