,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,502.06",-4.53%,$53.5b,$6.7b,-5.07%,29.79%,0.12,-0.0055%,-0.0468%,$141.1m,2022-09-15 18:16:37.826071
1,Bitcoin-BTC,"$19,793.12",+0.05%,$33.6b,$9.4b,-1.65%,41.87%,0.28,+0.0014%,-0.0048%,$40.0m,2022-09-15 18:16:37.826071
2,Ethereum Classic-ETC,$37.69,+3.00%,$6.4b,$469.6m,+6.73%,2.10%,0.07,+0.0054%,-0.0069%,$21.3m,2022-09-15 18:16:37.826071
3,Solana-SOL,$33.34,+1.03%,$1.7b,$387.1m,-2.84%,1.73%,0.23,+0.0028%,+0.0096%,$3.5m,2022-09-15 18:16:37.826071
4,Ravencoin-RVN,$0.0587,-17.68%,$1.5b,$64.6m,-36.66%,0.29%,0.04,-0.0295%,-0.0703%,$3.6m,2022-09-15 18:16:37.826071
5,Cosmos-ATOM,$15.09,+11.90%,$1.1b,$144.6m,+24.16%,0.65%,0.13,-0.0131%,-0.0035%,$1.8m,2022-09-15 18:16:37.826071
6,LUNA2-LUNA2,$2.74,-6.97%,$934.2m,$40.6m,-27.75%,0.18%,0.04,-0.0476%,-0.0327%,$1.2m,2022-09-15 18:16:37.826071
7,Cardano-ADA,$0.4683,-1.91%,$772.6m,$254.0m,-4.47%,1.13%,0.33,+0.0079%,+0.0033%,$815.3k,2022-09-15 18:16:37.826071
8,Ripple-XRP,$0.3273,-2.17%,$752.1m,$310.8m,-1.83%,1.39%,0.41,+0.0086%,+0.0078%,$1.2m,2022-09-15 18:16:37.826071
9,EOS-EOS,$1.42,-0.82%,$697.3m,$153.8m,-1.22%,0.69%,0.22,-0.0104%,-0.0139%,$1.2m,2022-09-15 18:16:37.826071
10,Binance Coin-BNB,$270.77,-1.69%,$673.8m,$249.1m,+2.91%,1.11%,0.37,-0.0159%,-0.0221%,$612.2k,2022-09-15 18:16:37.826071
11,Litecoin-LTC,$56.87,-3.84%,$632.1m,$190.6m,-11.83%,0.85%,0.30,+0.0095%,-0.0130%,$1.1m,2022-09-15 18:16:37.826071
12,Polygon-MATIC,$0.8336,-0.53%,$618.9m,$164.1m,-1.06%,0.73%,0.27,+0.0033%,+0.0009%,$1.0m,2022-09-15 18:16:37.826071
13,Optimism-OP,$1.15,-1.00%,$577.2m,$54.9m,+1.59%,0.24%,0.10,+0.0083%,+0.0048%,$1.2m,2022-09-15 18:16:37.826071
14,Avalanche-AVAX,$18.50,-0.87%,$545.1m,$129.7m,+1.36%,0.58%,0.24,+0.0015%,-0.0125%,$933.3k,2022-09-15 18:16:37.826071
15,Chiliz-CHZ,$0.1919,+1.35%,$505.8m,$73.7m,+6.44%,0.33%,0.15,+0.0001%,+0.0039%,$1.0m,2022-09-15 18:16:37.826071
16,ApeCoin-APE,$5.02,+2.37%,$501.4m,$75.3m,-1.15%,0.34%,0.15,+0.0060%,+0.0123%,$871.4k,2022-09-15 18:16:37.826071
17,Polkadot-DOT,$6.98,-1.74%,$467.5m,$245.8m,-1.31%,1.10%,0.53,-0.0157%,-0.0185%,$550.1k,2022-09-15 18:16:37.826071
18,Terra-LUNA,$2.75,-7.75%,$442.1m,$15.6m,-41.55%,0.07%,0.04,-0.0655%,-0.2660%,$1.6m,2022-09-15 18:16:37.826071
19,Chainlink-LINK,$7.29,-0.21%,$439.0m,$102.4m,-3.43%,0.46%,0.23,+0.0033%,+0.0084%,$661.8k,2022-09-15 18:16:37.826071
20,STEPN-GMT,$0.6813,+5.54%,$436.3m,$97.4m,+1.20%,0.43%,0.22,+0.0056%,+0.0018%,$915.3k,2022-09-15 18:16:37.826071
21,1000LUNC-1000LUNC,$0.2540,-10.72%,$415.6m,$26.1m,-8.26%,0.12%,0.06,-0.0288%,-0.0307%,$931.3k,2022-09-15 18:16:37.826071
22,NEAR Protocol-NEAR,$4.24,-3.41%,$396.6m,$102.1m,+3.57%,0.46%,0.26,+0.0067%,-0.0029%,$1.0m,2022-09-15 18:16:37.826071
23,Tellor-TRB,$16.25,-8.86%,$349.7m,$28.5m,-18.82%,0.13%,0.08,-0.0006%,-0.0357%,$533.1k,2022-09-15 18:16:37.826071
24,Dogecoin-DOGE,$0.0593,-1.84%,$346.8m,$119.9m,+1.37%,0.54%,0.35,+0.0036%,+0.0047%,$717.4k,2022-09-15 18:16:37.826071
25,Filecoin-FIL,$5.77,-0.43%,$335.2m,$103.0m,-2.19%,0.46%,0.31,+0.0040%,-0.0157%,$587.4k,2022-09-15 18:16:37.826071
26,Celsius-CEL,$1.88,+10.86%,$298.4m,$23.2m,-7.74%,0.10%,0.08,+0.4144%,-0.4290%,$5.1m,2022-09-15 18:16:37.826071
27,1000SHIB-1000SHIB,$0.0118,-1.61%,$278.1m,$40.6m,+2.65%,0.18%,0.15,-0.0042%,-0.0128%,$653.4k,2022-09-15 18:16:37.826071
28,Curve DAO Token-CRV,$1.05,+0.35%,$273.0m,$54.7m,+3.86%,0.24%,0.20,+0.0260%,-0.0037%,$507.2k,2022-09-15 18:16:37.826071
29,Bitcoin Cash-BCH,$118.56,+0.94%,$270.3m,$159.0m,+0.40%,0.71%,0.59,-0.0142%,-0.0302%,$330.8k,2022-09-15 18:16:37.826071
30,Reef-REEF,$0.0048,-5.08%,$250.9m,$19.7m,-30.14%,0.09%,0.08,-0.1750%,-0.1907%,$325.5k,2022-09-15 18:16:37.826071
31,Compound-COMP,$56.80,+7.04%,$228.1m,$30.1m,+19.52%,0.13%,0.13,-0.0186%,-0.0270%,$534.1k,2022-09-15 18:16:37.826071
32,The Sandbox-SAND,$0.8644,-1.30%,$206.9m,$64.2m,-1.48%,0.29%,0.31,-0.0019%,+0.0122%,$418.8k,2022-09-15 18:16:37.826071
33,Kyber Network Crystal-KNC,$2.03,+7.45%,$200.3m,$34.0m,+41.74%,0.15%,0.17,-0.0329%,-0.0082%,$225.4k,2022-09-15 18:16:37.826071
34,Axie Infinity-AXS,$12.80,-1.32%,$183.8m,$77.5m,+1.17%,0.35%,0.42,-0.0240%,-0.0177%,$922.5k,2022-09-15 18:16:37.826071
35,Aave-AAVE,$79.63,-4.19%,$173.6m,$42.4m,+3.36%,0.19%,0.24,+0.0025%,-0.0025%,$395.8k,2022-09-15 18:16:37.826071
36,Terra Classic-LUNC,$0.0003,-10.91%,$156.6m,$35.0m,-7.40%,0.16%,0.22,+0.0104%,-0.0055%,$436.4k,2022-09-15 18:16:37.826071
37,Helium-HNT,$4.04,-3.03%,$145.0m,$22.2m,-0.02%,0.10%,0.15,-0.0028%,+0.0038%,$301.3k,2022-09-15 18:16:37.826071
38,Uniswap-UNI,$5.94,-1.25%,$144.5m,$44.6m,-1.26%,0.20%,0.31,-0.0521%,-0.0181%,$212.1k,2022-09-15 18:16:37.826071
39,Fantom-FTM,$0.2424,-1.55%,$140.4m,$43.0m,+1.32%,0.19%,0.31,+0.0044%,+0.0066%,$336.9k,2022-09-15 18:16:37.826071
40,Ethereum Name Service-ENS,$14.43,+0.88%,$123.8m,$22.5m,-3.88%,0.10%,0.18,+0.0071%,+0.0076%,$145.0k,2022-09-15 18:16:37.826071
41,Decentraland-MANA,$0.7244,-0.40%,$122.0m,$38.7m,+0.08%,0.17%,0.32,+0.0044%,+0.0053%,$279.8k,2022-09-15 18:16:37.826071
42,Waves-WAVES,$4.27,-1.58%,$121.7m,$46.4m,+2.78%,0.21%,0.38,+0.0007%,+0.0022%,$244.0k,2022-09-15 18:16:37.826071
43,Lido DAO Token-LDO,$1.77,+5.92%,$108.3m,$17.5m,+1.87%,0.08%,0.16,-0.0163%,-0.0143%,$438.6k,2022-09-15 18:16:37.826071
44,dYdX-DYDX,$1.33,-2.40%,$108.0m,$32.7m,+2.08%,0.15%,0.30,+0.0044%,+0.0061%,$288.0k,2022-09-15 18:16:37.826071
45,Tron-TRX,$0.0613,+0.34%,$107.2m,$136.2m,+0.15%,0.61%,1.27,-0.0168%,-0.0187%,$107.8k,2022-09-15 18:16:37.826071
