,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$20,372.30",-4.83%,$43.3b,$9.7b,-8.14%,41.54%,0.22,+0.0010%,-0.0004%,$96.8m,2022-09-14 13:16:26.150601
1,Ethereum-ETH,"$1,607.33",-0.59%,$35.8b,$7.1b,+0.99%,30.53%,0.20,-0.1699%,-0.1539%,$74.1m,2022-09-14 13:16:26.150601
2,Ethereum Classic-ETC,$37.20,+4.21%,$2.6b,$444.5m,+6.06%,1.91%,0.17,+0.0045%,-0.0050%,$7.1m,2022-09-14 13:16:26.150601
3,LUNA2-LUNA2,$2.82,-29.13%,$2.5b,$57.6m,+81.18%,0.25%,0.02,-0.6004%,-0.8548%,$4.3m,2022-09-14 13:16:26.150601
4,Solana-SOL,$33.58,-5.91%,$1.9b,$412.7m,-5.49%,1.77%,0.22,-0.0024%,-0.0020%,$4.6m,2022-09-14 13:16:26.150601
5,Terra-LUNA,$2.84,-28.88%,$1.2b,$25.4m,+71.94%,0.11%,0.02,-0.2150%,-1.0853%,$9.8m,2022-09-14 13:16:26.150601
6,Ravencoin-RVN,$0.0698,+16.65%,$1.1b,$75.4m,+52.05%,0.32%,0.07,-0.0199%,-0.0211%,$2.4m,2022-09-14 13:16:26.150601
7,Reef-REEF,$0.0052,+1.68%,$973.7m,$29.0m,-8.94%,0.12%,0.03,-0.6297%,-1.0604%,$2.2m,2022-09-14 13:16:26.150601
8,1000LUNC-1000LUNC,$0.2893,-14.81%,$871.1m,$31.6m,+24.85%,0.14%,0.04,-0.0942%,-0.0986%,$2.3m,2022-09-14 13:16:26.150601
9,Cardano-ADA,$0.4802,+1.15%,$817.4m,$265.7m,-3.15%,1.14%,0.32,-0.0052%,+0.0011%,$1.3m,2022-09-14 13:16:26.150601
10,Litecoin-LTC,$60.57,-4.33%,$801.9m,$223.1m,-10.20%,0.96%,0.28,+0.0121%,+0.0052%,$1.9m,2022-09-14 13:16:26.150601
11,EOS-EOS,$1.49,-6.66%,$730.3m,$161.0m,-10.39%,0.69%,0.22,-0.0301%,-0.0197%,$1.9m,2022-09-14 13:16:26.150601
12,Binance Coin-BNB,$280.00,-1.00%,$676.1m,$247.7m,-3.99%,1.06%,0.37,-0.0127%,+0.0042%,$436.8k,2022-09-14 13:16:26.150601
13,Cosmos-ATOM,$14.26,-4.39%,$667.5m,$124.2m,-11.74%,0.53%,0.19,-0.0045%,+0.0096%,$1.5m,2022-09-14 13:16:26.150601
