,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$22,607.42",+1.23%,$32.7b,$11.2b,+0.93%,43.38%,0.34,+0.0078%,+0.0104%,$35.4m,2022-09-13 12:16:29.121339
1,Ethereum-ETH,"$1,739.76",-0.38%,$26.3b,$7.5b,-0.77%,29.01%,0.28,-0.0481%,-0.0169%,$42.5m,2022-09-13 12:16:29.121339
2,Solana-SOL,$38.39,+2.24%,$2.1b,$493.8m,-0.30%,1.91%,0.23,-0.0097%,-0.0067%,$2.4m,2022-09-13 12:16:29.121339
3,Ethereum Classic-ETC,$38.60,-0.41%,$1.8b,$467.0m,-3.52%,1.81%,0.26,+0.0117%,+0.0062%,$5.0m,2022-09-13 12:16:29.121339
4,Ravencoin-RVN,$0.0643,+14.78%,$1.6b,$55.8m,+44.98%,0.22%,0.04,+0.0099%,+0.0085%,$3.5m,2022-09-13 12:16:29.121339
5,LUNA2-LUNA2,$4.41,-8.90%,$1.5b,$36.1m,-3.04%,0.14%,0.02,-0.0040%,-0.0043%,$2.6m,2022-09-13 12:16:29.121339
6,Reef-REEF,$0.0055,+38.47%,$930.1m,$32.5m,+491.94%,0.13%,0.03,-0.8431%,-1.3078%,$2.8m,2022-09-13 12:16:29.121339
7,Terra-LUNA,$4.41,-8.59%,$899.9m,$17.3m,-16.28%,0.07%,0.02,+0.0150%,+0.0027%,$4.9m,2022-09-13 12:16:29.121339
8,Avalanche-AVAX,$21.44,-0.41%,$807.1m,$149.2m,-0.37%,0.58%,0.18,+0.0066%,-0.0152%,$627.6k,2022-09-13 12:16:29.121339
9,Polygon-MATIC,$0.9324,+1.47%,$804.3m,$211.5m,+2.07%,0.82%,0.26,+0.0063%,+0.0012%,$844.8k,2022-09-13 12:16:29.121339
10,Cardano-ADA,$0.5055,-1.72%,$719.9m,$297.4m,-2.28%,1.15%,0.41,+0.0158%,+0.0094%,$1.1m,2022-09-13 12:16:29.121339
11,ApeCoin-APE,$5.78,+5.14%,$669.7m,$101.4m,+12.53%,0.39%,0.15,+0.0059%,+0.0009%,$1.5m,2022-09-13 12:16:29.121339
12,EOS-EOS,$1.68,-2.17%,$656.6m,$189.6m,-6.11%,0.73%,0.29,+0.0042%,+0.0058%,$1.3m,2022-09-13 12:16:29.121339
13,1000LUNC-1000LUNC,$0.3621,-3.65%,$654.7m,$28.4m,+24.73%,0.11%,0.04,-0.0708%,-0.0907%,$2.1m,2022-09-13 12:16:29.121339
14,Litecoin-LTC,$66.84,+8.46%,$652.8m,$255.2m,+24.54%,0.99%,0.39,+0.0120%,+0.0141%,$1.2m,2022-09-13 12:16:29.121339
15,Cosmos-ATOM,$15.91,-1.30%,$651.6m,$153.9m,-8.47%,0.60%,0.24,+0.0058%,+0.0063%,$658.6k,2022-09-13 12:16:29.121339
16,NEAR Protocol-NEAR,$4.99,-4.10%,$626.1m,$125.4m,-18.88%,0.49%,0.20,-0.0146%,-0.0095%,$1.0m,2022-09-13 12:16:29.121339
17,Filecoin-FIL,$6.47,-1.46%,$550.0m,$119.6m,-2.50%,0.46%,0.22,-0.0069%,-0.0055%,$783.6k,2022-09-13 12:16:29.121339
18,Binance Coin-BNB,$296.16,-0.80%,$546.1m,$274.3m,-5.10%,1.06%,0.50,+0.0092%,+0.0023%,$383.6k,2022-09-13 12:16:29.121339
19,Ripple-XRP,$0.3566,+0.51%,$529.6m,$343.7m,+0.65%,1.33%,0.65,+0.0007%,+0.0034%,$459.5k,2022-09-13 12:16:29.121339
20,Optimism-OP,$1.32,-4.36%,$471.0m,$68.6m,+3.03%,0.27%,0.15,+0.0180%,+0.0093%,$1.0m,2022-09-13 12:16:29.121339
21,Polkadot-DOT,$7.90,-0.27%,$453.1m,$277.6m,-2.18%,1.07%,0.61,-0.0050%,+0.0004%,$542.5k,2022-09-13 12:16:29.121339
22,Chiliz-CHZ,$0.2021,-2.10%,$376.9m,$73.9m,-7.33%,0.29%,0.20,+0.0094%,+0.0075%,$528.7k,2022-09-13 12:16:29.121339
23,Chainlink-LINK,$7.90,-1.58%,$337.0m,$118.7m,-8.03%,0.46%,0.35,+0.0123%,+0.0037%,$876.5k,2022-09-13 12:16:29.121339
24,Terra Classic-LUNC,$0.0004,-3.90%,$335.8m,$45.2m,+8.67%,0.17%,0.13,-0.0168%,-0.0411%,$1.8m,2022-09-13 12:16:29.121339
25,STEPN-GMT,$0.7425,-1.14%,$323.2m,$109.0m,+0.64%,0.42%,0.34,+0.0090%,+0.0039%,$480.8k,2022-09-13 12:16:29.121339
26,Dogecoin-DOGE,$0.0639,-2.00%,$309.0m,$126.0m,-3.76%,0.49%,0.41,+0.0118%,+0.0144%,$319.0k,2022-09-13 12:16:29.121339
27,Curve DAO Token-CRV,$1.14,-3.72%,$258.1m,$61.3m,-4.11%,0.24%,0.24,-0.0098%,+0.0228%,$375.6k,2022-09-13 12:16:29.121339
28,Bitcoin Cash-BCH,$133.15,+1.05%,$231.8m,$184.1m,-1.20%,0.71%,0.79,-0.0074%,-0.0009%,$512.1k,2022-09-13 12:16:29.121339
29,1000SHIB-1000SHIB,$0.0130,-1.51%,$221.7m,$46.7m,-7.88%,0.18%,0.21,+0.0100%,+0.0100%,$530.9k,2022-09-13 12:16:29.121339
30,The Sandbox-SAND,$0.9641,-2.78%,$210.8m,$72.1m,-8.12%,0.28%,0.34,+0.0039%,+0.0112%,$662.5k,2022-09-13 12:16:29.121339
31,Aave-AAVE,$92.67,-2.91%,$197.5m,$46.1m,-11.93%,0.18%,0.23,+0.0076%,+0.0079%,$188.5k,2022-09-13 12:16:29.121339
32,Unifi Protocol DAO-UNFI,$7.92,-0.48%,$196.3m,$16.8m,-4.45%,0.07%,0.09,+0.0100%,+0.0100%,$277.5k,2022-09-13 12:16:29.121339
33,Axie Infinity-AXS,$15.57,-3.02%,$185.6m,$83.7m,+0.66%,0.32%,0.45,-0.0065%,-0.0278%,$430.7k,2022-09-13 12:16:29.121339
