,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,451.79",-1.56%,$27.9b,$6.6b,+0.45%,29.03%,0.24,+0.0061%,+0.0062%,$49.5m,2022-09-17 00:34:23.059919
1,Bitcoin-BTC,"$20,013.23",+1.34%,$23.3b,$9.6b,+1.97%,42.22%,0.41,+0.0003%,-0.0049%,$25.3m,2022-09-17 00:34:23.059919
2,Ethereum Classic-ETC,$34.69,-2.73%,$3.3b,$431.3m,+4.05%,1.91%,0.13,-0.0926%,-0.0617%,$6.3m,2022-09-17 00:34:23.059919
3,Cosmos-ATOM,$16.50,+7.36%,$1.6b,$207.2m,+26.98%,0.92%,0.13,-0.0126%,-0.0182%,$3.1m,2022-09-17 00:34:23.059919
4,Solana-SOL,$32.78,-0.96%,$1.1b,$390.8m,+0.24%,1.73%,0.36,+0.0067%,+0.0125%,$1.8m,2022-09-17 00:34:23.059919
5,Ripple-XRP,$0.3531,+8.34%,$888.7m,$324.5m,+7.15%,1.43%,0.37,+0.0008%,+0.0001%,$2.4m,2022-09-17 00:34:23.059919
6,1000LUNC-1000LUNC,$0.2930,+7.56%,$887.4m,$40.6m,+51.24%,0.18%,0.05,-0.1495%,-0.1514%,$1.8m,2022-09-17 00:34:23.059919
7,LUNA2-LUNA2,$2.96,+4.40%,$876.9m,$38.7m,-2.95%,0.17%,0.04,-0.1008%,-0.0926%,$1.6m,2022-09-17 00:34:23.059919
8,Chiliz-CHZ,$0.2106,+8.93%,$780.2m,$92.5m,+24.55%,0.41%,0.12,+0.0081%,+0.0000%,$1.1m,2022-09-17 00:34:23.059919
9,Ravencoin-RVN,$0.0519,-8.24%,$738.1m,$57.1m,-10.00%,0.25%,0.08,-0.0052%,+0.0014%,$1.7m,2022-09-17 00:34:23.059919
10,EOS-EOS,$1.44,+1.45%,$620.8m,$163.3m,+4.36%,0.72%,0.26,-0.0066%,+0.0055%,$980.4k,2022-09-17 00:34:23.059919
11,Cardano-ADA,$0.4750,+1.70%,$542.5m,$251.4m,-0.04%,1.11%,0.46,+0.0039%,-0.0095%,$762.2k,2022-09-17 00:34:23.059919
12,Chainlink-LINK,$7.72,+1.75%,$497.8m,$115.9m,+6.60%,0.51%,0.23,+0.0112%,+0.0160%,$566.1k,2022-09-17 00:34:23.059919
13,Polygon-MATIC,$0.8146,-1.33%,$483.5m,$160.7m,-1.30%,0.71%,0.33,-0.0029%,-0.0006%,$845.0k,2022-09-17 00:34:23.059919
14,Binance Coin-BNB,$277.26,+1.63%,$482.4m,$261.1m,+3.01%,1.15%,0.54,+0.0043%,-0.0023%,$245.6k,2022-09-17 00:34:23.059919
15,Avalanche-AVAX,$18.42,+0.94%,$407.9m,$135.5m,+4.26%,0.60%,0.33,-0.0122%,-0.0023%,$827.3k,2022-09-17 00:34:23.059919
16,Litecoin-LTC,$56.32,-0.73%,$388.0m,$172.1m,-6.28%,0.76%,0.44,+0.0099%,+0.0102%,$902.5k,2022-09-17 00:34:23.059919
17,Terra-LUNA,$2.96,+4.61%,$376.3m,$16.0m,-1.00%,0.07%,0.04,-0.0488%,-0.0178%,$1.7m,2022-09-17 00:34:23.059919
18,Polkadot-DOT,$7.03,+1.13%,$351.7m,$251.1m,+2.56%,1.11%,0.71,+0.0014%,+0.0116%,$669.5k,2022-09-17 00:34:23.059919
19,Optimism-OP,$1.13,-0.46%,$334.4m,$57.1m,+5.79%,0.25%,0.17,+0.0071%,+0.0024%,$670.7k,2022-09-17 00:34:23.059919
20,ApeCoin-APE,$4.73,-4.00%,$324.5m,$78.8m,+8.36%,0.35%,0.24,-0.0086%,-0.0062%,$778.3k,2022-09-17 00:34:23.059919
21,Terra Classic-LUNC,$0.0003,+7.41%,$300.0m,$43.4m,+14.44%,0.19%,0.14,-0.0431%,-0.1146%,$1.5m,2022-09-17 00:34:23.059919
22,NEAR Protocol-NEAR,$4.29,+2.87%,$264.2m,$103.9m,+3.09%,0.46%,0.39,-0.0140%,-0.0085%,$371.8k,2022-09-17 00:34:23.059919
23,STEPN-GMT,$0.6580,-1.63%,$229.2m,$94.7m,+1.16%,0.42%,0.41,-0.0011%,+0.0029%,$451.7k,2022-09-17 00:34:23.059919
24,Filecoin-FIL,$5.90,+2.88%,$225.9m,$108.1m,+3.97%,0.48%,0.48,-0.0012%,-0.0022%,$224.4k,2022-09-17 00:34:23.059919
25,Dogecoin-DOGE,$0.0608,+3.70%,$219.5m,$119.1m,+0.91%,0.53%,0.54,+0.0007%,-0.0089%,$249.5k,2022-09-17 00:34:23.059919
26,Bitcoin Cash-BCH,$120.42,+1.59%,$202.2m,$159.4m,+2.50%,0.70%,0.79,-0.0005%,+0.0034%,$151.0k,2022-09-17 00:34:23.059919
