,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,640.49",+1.72%,$23.0b,$10.7b,+1.70%,41.91%,0.46,+0.0006%,-0.0053%,$43.8m,2022-09-11 00:16:27.125015
1,Ethereum-ETH,"$1,775.55",+3.71%,$18.0b,$7.7b,+3.35%,30.35%,0.43,-0.0104%,-0.0062%,$59.5m,2022-09-11 00:16:27.125015
2,Ethereum Classic-ETC,$39.29,+0.63%,$1.8b,$493.2m,-3.68%,1.94%,0.27,+0.0065%,+0.0080%,$4.4m,2022-09-11 00:16:27.125015
3,LUNA2-LUNA2,$6.28,+23.92%,$1.8b,$32.3m,+177.66%,0.13%,0.02,-0.0220%,-0.0218%,$4.0m,2022-09-11 00:16:27.125015
4,EOS-EOS,$1.75,+6.38%,$1.3b,$214.2m,+8.11%,0.84%,0.17,+0.0073%,+0.0147%,$2.5m,2022-09-11 00:16:27.125015
5,Terra-LUNA,$6.29,+27.82%,$1.3b,$23.6m,+33.55%,0.09%,0.02,-0.0388%,-0.0341%,$7.7m,2022-09-11 00:16:27.125015
6,Cardano-ADA,$0.5152,+3.57%,$1.0b,$311.0m,+6.06%,1.22%,0.31,+0.0040%,+0.0200%,$1.3m,2022-09-11 00:16:27.125015
7,Solana-SOL,$35.08,+1.65%,$893.6m,$405.8m,-2.04%,1.59%,0.45,+0.0054%,-0.0001%,$975.1k,2022-09-11 00:16:27.125015
8,Cosmos-ATOM,$16.03,+0.46%,$774.7m,$175.6m,-0.63%,0.69%,0.23,+0.0069%,+0.0090%,$1.2m,2022-09-11 00:16:27.125015
9,Ravencoin-RVN,$0.0561,+4.01%,$580.8m,$41.9m,-3.45%,0.16%,0.07,+0.0119%,+0.0134%,$1.3m,2022-09-11 00:16:27.125015
10,Litecoin-LTC,$63.62,+4.30%,$549.4m,$220.9m,+11.06%,0.87%,0.40,+0.0051%,+0.0099%,$780.7k,2022-09-11 00:16:27.125015
11,Helium-HNT,$5.57,+18.97%,$545.8m,$29.6m,+11.69%,0.12%,0.05,+0.0069%,+0.0059%,$1.0m,2022-09-11 00:16:27.125015
12,Optimism-OP,$1.40,+0.66%,$516.4m,$68.2m,-2.90%,0.27%,0.13,+0.0194%,+0.0162%,$703.0k,2022-09-11 00:16:27.125015
13,Ripple-XRP,$0.3583,+1.55%,$514.1m,$344.4m,+0.77%,1.35%,0.67,+0.0010%,-0.0013%,$540.6k,2022-09-11 00:16:27.125015
14,Binance Coin-BNB,$297.19,+1.83%,$483.0m,$284.1m,+2.49%,1.12%,0.59,+0.0068%,+0.0037%,$342.1k,2022-09-11 00:16:27.125015
15,Avalanche-AVAX,$20.68,+1.87%,$478.3m,$137.0m,-2.14%,0.54%,0.29,+0.0102%,+0.0111%,$529.9k,2022-09-11 00:16:27.125015
