,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
83,Flamingo-FLM,$0.1090,-7.92%,$39.1m,$17.1m,-5.57%,0.07%,0.44,-0.0945%,-0.0914%,$107.8k,2022-09-14 09:16:33.723778
84,Oasis Network-ROSE,$0.0600,-7.41%,$38.0m,$11.7m,-10.22%,0.05%,0.31,+0.0076%,+0.0077%,$95.5k,2022-09-14 09:16:33.723778
85,Kusama-KSM,$46.81,-8.62%,$37.7m,$14.8m,-5.67%,0.06%,0.39,-0.0186%,-0.0079%,$107.7k,2022-09-14 09:16:33.723778
86,OmiseGO-OMG,$1.80,-9.69%,$35.8m,$11.8m,-16.96%,0.05%,0.33,-0.0013%,-0.0126%,$84.0k,2022-09-14 09:16:33.723778
87,Holo-HOT,$0.0021,-6.87%,$35.4m,$5.0m,-10.59%,0.02%,0.14,-0.0257%,-0.0356%,$152.1k,2022-09-14 09:16:33.723778
88,Balancer-BAL,$6.52,-9.00%,$34.9m,$12.3m,-13.15%,0.05%,0.35,-0.0007%,+0.0021%,$132.6k,2022-09-14 09:16:33.723778
89,Ankr-ANKR,$0.0342,-9.92%,$34.5m,$11.2m,-9.87%,0.05%,0.32,+0.0025%,+0.0035%,$163.3k,2022-09-14 09:16:33.723778
90,NEO-NEO,$9.02,-8.04%,$34.4m,$12.8m,-7.22%,0.06%,0.37,-0.0002%,-0.0296%,$72.7k,2022-09-14 09:16:33.723778
91,IOST-IOST,$0.0127,-9.75%,$33.0m,$11.6m,-13.65%,0.05%,0.35,-0.0044%,-0.0019%,$126.8k,2022-09-14 09:16:33.723778
92,DFI.Money-YFII,$922.22,-7.61%,$32.9m,$15.4m,-10.85%,0.07%,0.47,-0.1757%,-1.0014%,$678.2k,2022-09-14 09:16:33.723778
93,Loopring-LRC,$0.3314,-6.39%,$31.2m,$13.2m,-6.24%,0.06%,0.42,-0.0021%,-0.0026%,$50.0k,2022-09-14 09:16:33.723778
94,Chromia-CHR,$0.1628,-9.97%,$30.7m,$7.5m,-2.14%,0.03%,0.24,-0.0141%,-0.0139%,$110.7k,2022-09-14 09:16:33.723778
95,Kava-KAVA,$1.54,-9.43%,$29.9m,$9.9m,-2.87%,0.04%,0.33,-0.0151%,-0.0222%,$89.3k,2022-09-14 09:16:33.723778
96,Storj-STORJ,$0.5129,-8.68%,$29.6m,$9.8m,-13.74%,0.04%,0.33,+0.0106%,+0.0053%,$83.7k,2022-09-14 09:16:33.723778
97,Reserve Rights-RSR,$0.0058,-8.20%,$28.5m,$12.2m,-9.40%,0.05%,0.43,-0.0045%,-0.0045%,$59.5k,2022-09-14 09:16:33.723778
98,MyNeighborAlice-ALICE,$2.01,-6.12%,$28.0m,$10.0m,-3.38%,0.04%,0.36,+0.0060%,+0.0045%,$73.5k,2022-09-14 09:16:33.723778
99,Litentry-LIT,$0.6825,-6.95%,$27.9m,$5.2m,+1.13%,0.02%,0.19,+0.0100%,+0.0100%,$54.7k,2022-09-14 09:16:33.723778
100,Maker-MKR,$698.54,-5.33%,$27.4m,$14.6m,-8.34%,0.06%,0.53,-0.0144%,+0.0010%,$118.8k,2022-09-14 09:16:33.723778
101,Pundi X-PUNDIX,$0.6835,-16.92%,$27.0m,$2.5m,-40.47%,0.01%,0.09,-0.1355%,-0.1849%,$179.7k,2022-09-14 09:16:33.723778
102,Swipe-SXP,$0.3573,-9.11%,$25.0m,$8.1m,-15.83%,0.03%,0.32,+0.0072%,+0.0071%,$73.4k,2022-09-14 09:16:33.723778
103,BitDAO-BIT,$0.5808,-6.49%,$24.1m,$22.8m,-3.95%,0.10%,0.95,-0.0132%,-0.0128%,$100.6k,2022-09-14 09:16:33.723778
104,Immutable X-IMX,$0.8131,-7.24%,$23.9m,$8.2m,-9.82%,0.04%,0.34,-0.0073%,-0.0147%,$59.2k,2022-09-14 09:16:33.723778
105,Ren-REN,$0.1202,-7.91%,$23.8m,$7.2m,-9.37%,0.03%,0.30,+0.0024%,-0.0044%,$85.4k,2022-09-14 09:16:33.723778
106,Arweave-AR,$9.79,-9.00%,$23.3m,$10.9m,-8.73%,0.05%,0.47,+0.0048%,+0.0072%,$72.2k,2022-09-14 09:16:33.723778
107,Iota-IOTA,$0.2702,-7.38%,$23.0m,$9.8m,-6.67%,0.04%,0.42,+0.0019%,-0.0229%,$76.4k,2022-09-14 09:16:33.723778
108,CertiK-CTK,$0.9185,-6.60%,$22.6m,$6.7m,-8.96%,0.03%,0.30,+0.0007%,+0.0021%,$121.2k,2022-09-14 09:16:33.723778
109,Qtum-QTUM,$3.06,-6.98%,$22.6m,$14.5m,-8.06%,0.06%,0.64,+0.0030%,-0.0197%,$114.3k,2022-09-14 09:16:33.723778
110,Coin98-C98,$0.3968,-9.85%,$22.4m,$11.9m,-11.07%,0.05%,0.53,+0.0001%,+0.0010%,$141.6k,2022-09-14 09:16:33.723778
111,Basic Attention Token-BAT,$0.3248,-9.66%,$22.0m,$10.2m,-11.89%,0.04%,0.46,+0.0046%,-0.0018%,$129.5k,2022-09-14 09:16:33.723778
112,Gitcoin-GTC,$2.03,-6.65%,$21.2m,$4.6m,-13.13%,0.02%,0.22,+0.0074%,+0.0061%,$227.7k,2022-09-14 09:16:33.723778
113,Internet Computer-ICP,$6.36,-8.54%,$21.2m,$13.3m,-8.78%,0.06%,0.63,+0.0112%,+0.0215%,$156.7k,2022-09-14 09:16:33.723778
114,Metal-MTL,$1.16,-8.85%,$21.0m,$5.9m,-17.21%,0.03%,0.28,-0.0263%,-0.0564%,$99.5k,2022-09-14 09:16:33.723778
115,Bella Protocol-BEL,$0.6197,-7.51%,$20.9m,$3.3m,-18.49%,0.01%,0.16,+0.0012%,-0.0008%,$100.1k,2022-09-14 09:16:33.723778
116,SKALE Network-SKL,$0.0509,-5.81%,$20.8m,$6.8m,-12.12%,0.03%,0.33,+0.0019%,+0.0028%,$105.8k,2022-09-14 09:16:33.723778
117,0x-ZRX,$0.2911,-10.61%,$20.4m,$7.9m,-18.82%,0.03%,0.39,-0.0055%,-0.0022%,$61.1k,2022-09-14 09:16:33.723778
118,Bluzelle-BLZ,$0.0818,-6.73%,$20.3m,$5.4m,-0.35%,0.02%,0.27,+0.0100%,+0.0100%,$133.2k,2022-09-14 09:16:33.723778
119,Band Protocol-BAND,$1.28,-6.41%,$20.2m,$5.8m,+2.26%,0.03%,0.29,-0.0029%,-0.0007%,$90.5k,2022-09-14 09:16:33.723778
120,Cartesi-CTSI,$0.1468,-4.50%,$19.9m,$3.2m,+0.49%,0.01%,0.16,-0.0058%,-0.0022%,$31.6k,2022-09-14 09:16:33.723778
121,Bitcoin SV-BSV,$51.94,-4.07%,$19.7m,$32.7m,-2.87%,0.14%,1.66,-0.0190%,-0.0258%,$72.6k,2022-09-14 09:16:33.723778
122,Ontology-ONT,$0.2317,-6.64%,$19.6m,$7.3m,-9.95%,0.03%,0.37,-0.0062%,-0.0163%,$55.0k,2022-09-14 09:16:33.723778
123,Dent-DENT,$0.0010,-5.57%,$19.5m,$4.8m,-10.82%,0.02%,0.25,-0.0050%,-0.0055%,$148.6k,2022-09-14 09:16:33.723778
124,Linear-LINA,$0.0079,-7.85%,$19.1m,$4.5m,-14.11%,0.02%,0.24,+0.0073%,+0.0067%,$68.4k,2022-09-14 09:16:33.723778
125,Wootrade-WOO,$0.1496,-9.79%,$19.0m,$4.0m,-13.64%,0.02%,0.21,+0.0100%,+0.0100%,$91.4k,2022-09-14 09:16:33.723778
126,API3-API3,$1.77,-5.92%,$19.0m,$5.8m,+3.09%,0.03%,0.31,-0.0370%,-0.0527%,$81.4k,2022-09-14 09:16:33.723778
127,Ocean Protocol-OCEAN,$0.1602,-12.97%,$18.9m,$3.6m,-3.72%,0.02%,0.19,+0.0100%,+0.0097%,$111.8k,2022-09-14 09:16:33.723778
128,Binance BTCDOM Index-BTCDOM,"$1,204.60",-2.22%,$18.4m,$9.7m,-4.77%,0.04%,0.53,+0.1020%,+0.0949%,$36.0k,2022-09-14 09:16:33.723778
129,BakeryToken-BAKE,$0.2433,-8.79%,$18.1m,$4.3m,-7.21%,0.02%,0.24,+0.0100%,+0.0100%,$82.6k,2022-09-14 09:16:33.723778
130,Raydium-RAY,$0.6121,-8.65%,$17.8m,$7.6m,-10.89%,0.03%,0.43,-0.0252%,-0.0246%,$125.1k,2022-09-14 09:16:33.723778
131,Origin Protocol-OGN,$0.1621,-7.85%,$17.8m,$6.7m,-9.44%,0.03%,0.38,+0.0100%,+0.0100%,$127.7k,2022-09-14 09:16:33.723778
132,Mask Network-MASK,$1.31,-7.63%,$16.5m,$7.0m,-4.61%,0.03%,0.43,-0.0197%,+0.0085%,$67.2k,2022-09-14 09:16:33.723778
133,Coti-COTI,$0.0924,-10.74%,$16.4m,$4.1m,-24.49%,0.02%,0.25,+0.0010%,-0.0034%,$112.8k,2022-09-14 09:16:33.723778
134,Celo-CELO,$0.7983,-7.82%,$16.4m,$8.7m,-10.51%,0.04%,0.53,+0.0105%,+0.0007%,$114.5k,2022-09-14 09:16:33.723778
135,Civic-CVC,$0.1393,-8.54%,$15.6m,$6.5m,-6.96%,0.03%,0.42,-0.0068%,+0.0199%,$72.1k,2022-09-14 09:16:33.723778
136,Livepeer-LPT,$9.75,-11.20%,$15.4m,$6.5m,-10.21%,0.03%,0.42,-0.0163%,-0.0303%,$52.2k,2022-09-14 09:16:33.723778
137,Celer Network-CELR,$0.0171,-8.04%,$14.6m,$4.6m,-18.60%,0.02%,0.31,+0.0100%,+0.0100%,$41.5k,2022-09-14 09:16:33.723778
138,NKN-NKN,$0.0950,-10.43%,$14.2m,$2.7m,-3.37%,0.01%,0.19,+0.0100%,+0.0100%,$65.1k,2022-09-14 09:16:33.723778
139,Horizen-ZEN,$15.01,-7.92%,$14.0m,$6.5m,-6.40%,0.03%,0.46,+0.0098%,-0.0369%,$58.3k,2022-09-14 09:16:33.723778
140,Alpha Finance Lab-ALPHA,$0.1178,-6.94%,$13.7m,$5.1m,-10.54%,0.02%,0.37,-0.0209%,+0.0081%,$49.2k,2022-09-14 09:16:33.723778
141,Icon-ICX,$0.2619,-9.41%,$13.3m,$4.0m,-13.70%,0.02%,0.30,+0.0030%,+0.0049%,$50.3k,2022-09-14 09:16:33.723778
142,StormX-STMX,$0.0076,-7.31%,$12.7m,$3.6m,-7.29%,0.02%,0.28,+0.0074%,+0.0060%,$65.9k,2022-09-14 09:16:33.723778
143,Step App-FITFI,$0.0681,-10.04%,$11.8m,$2.4m,-4.70%,0.01%,0.20,+0.0056%,-0.0150%,$49.9k,2022-09-14 09:16:33.723778
144,IoTeX-IOTX,$0.0333,-3.67%,$11.7m,$5.9m,-7.39%,0.03%,0.50,+0.0087%,+0.0100%,$36.1k,2022-09-14 09:16:33.723778
145,Adventure Gold-AGLD,$0.3912,-9.74%,$11.4m,$2.9m,-5.66%,0.01%,0.25,-0.0339%,-0.0489%,$41.5k,2022-09-14 09:16:33.723778
146,Aragon-ANT,$1.75,-9.32%,$11.1m,$4.5m,-15.29%,0.02%,0.41,+0.0253%,-0.0049%,$68.6k,2022-09-14 09:16:33.723778
147,TerraClassicUSD-USTC,$0.0347,-26.21%,$10.8m,$961.2k,-16.00%,0.00%,0.09,-0.0268%,-0.0187%,$39.7k,2022-09-14 09:16:33.723778
148,Mines of Dalarnia-DAR,$0.2309,-7.10%,$10.4m,$3.2m,-5.74%,0.01%,0.31,+0.0100%,+0.0100%,$63.4k,2022-09-14 09:16:33.723778
149,Klaytn-KLAY,$0.2134,-5.65%,$10.1m,$5.2m,-9.54%,0.02%,0.51,-0.0338%,-0.0412%,$107.5k,2022-09-14 09:16:33.723778
150,TomoChain-TOMO,$0.4768,-10.07%,$10.1m,$3.1m,-14.22%,0.01%,0.31,+0.0004%,-0.0003%,$44.4k,2022-09-14 09:16:33.723778
151,LooksRare-LOOKS,$0.2592,-9.84%,$10.0m,$12.0m,-9.45%,0.05%,1.21,-0.0162%,-0.0187%,$31.6k,2022-09-14 09:16:33.723778
152,Automata Network-ATA,$0.1476,-10.45%,$9.6m,$2.5m,+3.77%,0.01%,0.26,+0.0100%,+0.0100%,$46.8k,2022-09-14 09:16:33.723778
153,Nervos Network-CKB,$0.0048,+26.54%,$9.3m,$607.4k,+208.83%,0.00%,0.07,+0.0100%,+0.0100%,$121.5k,2022-09-14 09:16:33.723778
154,SafePal-SFP,$0.3687,-6.51%,$8.7m,$4.2m,-10.28%,0.02%,0.48,-0.0046%,+0.0003%,$72.3k,2022-09-14 09:16:33.723778
155,ARPA Chain-ARPA,$0.0361,-7.44%,$8.6m,$3.1m,-5.27%,0.01%,0.37,-0.0220%,-0.0236%,$53.9k,2022-09-14 09:16:33.723778
156,DigiByte-DGB,$0.0100,-9.18%,$7.6m,$3.6m,-7.72%,0.02%,0.47,-0.0077%,-0.0205%,$32.2k,2022-09-14 09:16:33.723778
157,Crypto.com Coin-CRO,$0.1106,-8.32%,$7.5m,$11.5m,-8.92%,0.05%,1.53,-0.0124%,-0.0178%,$94.7k,2022-09-14 09:16:33.723778
