,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,186.09",-5.46%,$48.4b,$10.5b,-6.66%,43.37%,0.22,+0.0077%,+0.0092%,$63.0m,2022-09-13 14:17:50.690800
1,Ethereum-ETH,"$1,607.35",-8.19%,$38.8b,$7.1b,-7.54%,29.19%,0.18,-0.0510%,-0.0235%,$88.0m,2022-09-13 14:17:50.690800
2,Solana-SOL,$35.47,-6.66%,$2.7b,$437.2m,-12.95%,1.81%,0.16,-0.0092%,-0.0039%,$4.5m,2022-09-13 14:17:50.690800
3,Ethereum Classic-ETC,$35.45,-9.45%,$2.3b,$414.5m,-16.06%,1.72%,0.18,+0.0103%,-0.0020%,$11.3m,2022-09-13 14:17:50.690800
4,LUNA2-LUNA2,$4.31,-7.05%,$1.6b,$32.3m,-15.56%,0.13%,0.02,-0.0094%,-0.0124%,$3.0m,2022-09-13 14:17:50.690800
5,Ravencoin-RVN,$0.0624,-1.47%,$1.5b,$51.4m,-0.98%,0.21%,0.03,+0.0102%,+0.0083%,$3.8m,2022-09-13 14:17:50.690800
6,Reef-REEF,$0.0053,+30.50%,$1.1b,$36.3m,+503.88%,0.15%,0.03,-0.6726%,-1.1541%,$3.2m,2022-09-13 14:17:50.690800
7,Polygon-MATIC,$0.8608,-7.37%,$990.8m,$184.5m,-12.32%,0.76%,0.19,+0.0047%,+0.0025%,$2.0m,2022-09-13 14:17:50.690800
8,Cardano-ADA,$0.4707,-8.97%,$987.7m,$269.0m,-13.09%,1.11%,0.27,+0.0146%,+0.0068%,$2.3m,2022-09-13 14:17:50.690800
9,Litecoin-LTC,$63.58,+2.42%,$982.0m,$248.0m,+19.45%,1.03%,0.25,+0.0113%,+0.0145%,$2.4m,2022-09-13 14:17:50.690800
10,Terra-LUNA,$4.35,-6.27%,$958.9m,$15.9m,-25.84%,0.07%,0.02,+0.0150%,+0.0014%,$5.7m,2022-09-13 14:17:50.690800
11,Avalanche-AVAX,$19.90,-8.38%,$952.1m,$136.1m,-10.83%,0.56%,0.14,+0.0048%,-0.0130%,$1.4m,2022-09-13 14:17:50.690800
12,Cosmos-ATOM,$14.64,-9.00%,$862.5m,$136.0m,-18.69%,0.56%,0.16,+0.0057%,+0.0072%,$1.8m,2022-09-13 14:17:50.690800
13,EOS-EOS,$1.58,-7.29%,$828.6m,$178.4m,-11.57%,0.74%,0.22,+0.0037%,+0.0061%,$2.1m,2022-09-13 14:17:50.690800
14,Binance Coin-BNB,$284.43,-4.82%,$828.5m,$253.6m,-11.87%,1.05%,0.31,+0.0070%,-0.0067%,$690.6k,2022-09-13 14:17:50.690800
15,ApeCoin-APE,$5.50,+0.45%,$801.0m,$92.4m,+3.26%,0.38%,0.12,+0.0057%,+0.0060%,$1.8m,2022-09-13 14:17:50.690800
16,1000LUNC-1000LUNC,$0.3761,+0.03%,$729.4m,$27.7m,+14.93%,0.11%,0.04,-0.0694%,-0.0725%,$2.6m,2022-09-13 14:17:50.690800
17,NEAR Protocol-NEAR,$4.66,-9.24%,$721.3m,$108.7m,-28.90%,0.45%,0.15,-0.0165%,-0.0086%,$1.6m,2022-09-13 14:17:50.690800
18,Ripple-XRP,$0.3414,-3.89%,$710.0m,$329.3m,-4.14%,1.36%,0.46,+0.0008%,+0.0091%,$1.0m,2022-09-13 14:17:50.690800
19,Filecoin-FIL,$6.09,-8.52%,$633.3m,$110.9m,-11.29%,0.46%,0.18,-0.0070%,-0.0067%,$1.6m,2022-09-13 14:17:50.690800
20,Optimism-OP,$1.21,-12.34%,$609.4m,$57.9m,-14.45%,0.24%,0.10,+0.0175%,+0.0062%,$1.8m,2022-09-13 14:17:50.690800
21,Polkadot-DOT,$7.32,-8.39%,$578.8m,$258.5m,-9.39%,1.07%,0.45,-0.0058%,-0.0040%,$1.0m,2022-09-13 14:17:50.690800
22,Chiliz-CHZ,$0.2045,-0.66%,$521.8m,$75.8m,-5.67%,0.31%,0.15,+0.0092%,+0.0061%,$1.2m,2022-09-13 14:17:50.690800
23,STEPN-GMT,$0.6902,-8.04%,$430.6m,$100.1m,-8.60%,0.41%,0.23,+0.0079%,+0.0010%,$1.1m,2022-09-13 14:17:50.690800
24,Chainlink-LINK,$7.30,-8.29%,$426.8m,$109.4m,-14.15%,0.45%,0.26,+0.0110%,+0.0060%,$1.5m,2022-09-13 14:17:50.690800
25,Dogecoin-DOGE,$0.0608,-5.90%,$424.3m,$119.1m,-6.77%,0.49%,0.28,+0.0116%,+0.0131%,$1.4m,2022-09-13 14:17:50.690800
26,Terra Classic-LUNC,$0.0004,-0.02%,$381.2m,$48.4m,+16.11%,0.20%,0.13,-0.0181%,-0.0340%,$2.3m,2022-09-13 14:17:50.690800
27,Bitcoin Cash-BCH,$121.99,-6.84%,$332.0m,$168.2m,-8.83%,0.70%,0.51,-0.0083%,-0.0038%,$1.0m,2022-09-13 14:17:50.690800
28,Curve DAO Token-CRV,$1.06,-10.52%,$321.0m,$55.7m,-13.75%,0.23%,0.17,-0.0101%,+0.0223%,$833.8k,2022-09-13 14:17:50.690800
29,1000SHIB-1000SHIB,$0.0122,-6.63%,$285.0m,$40.1m,-20.56%,0.17%,0.14,+0.0100%,+0.0038%,$1.0m,2022-09-13 14:17:50.690800
30,The Sandbox-SAND,$0.9081,-8.20%,$277.4m,$69.1m,-12.13%,0.29%,0.25,+0.0038%,+0.0107%,$890.2k,2022-09-13 14:17:50.690800
31,Axie Infinity-AXS,$14.80,-7.85%,$240.9m,$79.2m,-4.81%,0.33%,0.33,-0.0080%,-0.0313%,$619.2k,2022-09-13 14:17:50.690800
32,Aave-AAVE,$85.95,-9.09%,$237.2m,$41.9m,-20.07%,0.17%,0.18,+0.0039%,+0.0040%,$262.1k,2022-09-13 14:17:50.690800
33,Unifi Protocol DAO-UNFI,$7.41,-7.38%,$216.5m,$15.6m,-11.84%,0.06%,0.07,+0.0100%,+0.0100%,$447.9k,2022-09-13 14:17:50.690800
34,Fantom-FTM,$0.2565,-7.85%,$205.4m,$44.5m,-13.88%,0.18%,0.22,+0.0091%,+0.0083%,$568.6k,2022-09-13 14:17:50.690800
35,Hedera-HBAR,$0.0666,+2.60%,$201.3m,$15.4m,+73.50%,0.06%,0.08,-0.0219%,-0.0184%,$627.7k,2022-09-13 14:17:50.690800
36,Helium-HNT,$4.80,-8.38%,$195.7m,$18.8m,-16.98%,0.08%,0.10,+0.0066%,+0.0037%,$671.0k,2022-09-13 14:17:50.690800
37,Uniswap-UNI,$6.26,-9.39%,$177.8m,$47.3m,-16.61%,0.20%,0.27,-0.0066%,-0.0132%,$280.6k,2022-09-13 14:17:50.690800
38,The Graph-GRT,$0.1124,-6.66%,$173.5m,$24.8m,+0.50%,0.10%,0.14,-0.0012%,+0.0051%,$540.8k,2022-09-13 14:17:50.690800
39,Waves-WAVES,$4.53,-8.20%,$169.1m,$48.7m,-12.90%,0.20%,0.29,+0.0081%,+0.0063%,$440.4k,2022-09-13 14:17:50.690800
40,SHIBA INU-SHIB,$0.0000,-6.45%,$142.8m,$21.5m,-15.25%,0.09%,0.15,+0.0092%,+0.0057%,$699.4k,2022-09-13 14:17:50.690800
41,Decentraland-MANA,$0.7538,-7.87%,$140.0m,$38.8m,-8.67%,0.16%,0.28,+0.0076%,+0.0068%,$439.4k,2022-09-13 14:17:50.690800
42,Stargate Finance-STG,$0.6410,-7.13%,$136.9m,$13.2m,-30.26%,0.05%,0.10,+0.0049%,+0.0025%,$438.5k,2022-09-13 14:17:50.690800
43,Monero-XMR,$154.15,-4.44%,$134.5m,$45.1m,-0.98%,0.19%,0.34,+0.0101%,-0.0026%,$181.0k,2022-09-13 14:17:50.690800
44,Gala-GALA,$0.0487,-6.98%,$132.2m,$32.9m,-9.97%,0.14%,0.25,+0.0083%,+0.0062%,$310.7k,2022-09-13 14:17:50.690800
45,Ethereum Name Service-ENS,$14.52,-5.35%,$125.4m,$23.8m,-15.67%,0.10%,0.19,+0.0108%,+0.0046%,$283.2k,2022-09-13 14:17:50.690800
46,Tellor-TRB,$15.63,-7.53%,$122.2m,$30.3m,-8.28%,0.13%,0.25,-0.0740%,-0.1111%,$382.3k,2022-09-13 14:17:50.690800
47,FTX Token-FTT,$27.18,-3.73%,$120.4m,$72.2m,-0.11%,0.30%,0.60,+0.0071%,+0.0061%,$307.5k,2022-09-13 14:17:50.690800
48,Tron-TRX,$0.0619,-3.48%,$118.2m,$136.0m,-3.96%,0.56%,1.15,-0.0162%,-0.0262%,$66.9k,2022-09-13 14:17:50.690800
