,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,344.72",+3.27%,$36.9b,$10.5b,+2.27%,41.87%,0.29,+0.0063%,+0.0061%,$95.8m,2022-09-10 08:16:23.234922
1,Ethereum-ETH,"$1,716.14",+0.66%,$26.4b,$7.6b,-0.85%,30.19%,0.29,-0.0118%,-0.0092%,$53.0m,2022-09-10 08:16:23.234922
2,Ethereum Classic-ETC,$39.05,+0.82%,$2.6b,$504.9m,+0.29%,2.01%,0.19,+0.0091%,-0.0001%,$8.1m,2022-09-10 08:16:23.234922
3,Terra-LUNA,$5.76,+192.82%,$2.1b,$24.2m,+199.68%,0.10%,0.01,-0.0410%,-0.0312%,$22.8m,2022-09-10 08:16:23.234922
4,Cosmos-ATOM,$15.79,+8.68%,$1.8b,$175.2m,-11.12%,0.70%,0.10,+0.0082%,+0.0094%,$5.2m,2022-09-10 08:16:23.234922
5,Solana-SOL,$34.62,-2.23%,$1.4b,$410.8m,-6.27%,1.63%,0.30,+0.0120%,+0.0108%,$1.5m,2022-09-10 08:16:23.234922
6,LUNA2-LUNA2,$5.74,+13.36%,$1.2b,$24.2m,+620.47%,0.10%,0.02,-0.1039%,-0.1027%,$5.1m,2022-09-10 08:16:23.234922
7,Cardano-ADA,$0.5100,+3.66%,$1.1b,$308.1m,+6.73%,1.22%,0.28,+0.0140%,+0.0207%,$1.8m,2022-09-10 08:16:23.234922
8,Ravencoin-RVN,$0.0521,+16.22%,$1.0b,$42.5m,+16.78%,0.17%,0.04,+0.0135%,+0.0112%,$2.7m,2022-09-10 08:16:23.234922
9,EOS-EOS,$1.67,+1.05%,$938.1m,$201.1m,-3.58%,0.80%,0.21,+0.0092%,+0.0094%,$1.9m,2022-09-10 08:16:23.234922
10,Ripple-XRP,$0.3546,+1.16%,$825.0m,$338.8m,+0.34%,1.35%,0.41,+0.0076%,+0.0093%,$1.0m,2022-09-10 08:16:23.234922
11,Optimism-OP,$1.37,+8.83%,$796.0m,$68.1m,+3.78%,0.27%,0.09,+0.0206%,+0.0204%,$1.9m,2022-09-10 08:16:23.234922
12,STEPN-GMT,$0.7574,+9.31%,$718.3m,$113.6m,+4.76%,0.45%,0.16,-0.0012%,+0.0003%,$1.9m,2022-09-10 08:16:23.234922
13,1000SHIB-1000SHIB,$0.0130,+3.19%,$626.6m,$46.2m,+5.72%,0.18%,0.07,+0.0085%,+0.0083%,$2.0m,2022-09-10 08:16:23.234922
14,Binance Coin-BNB,$293.60,+1.00%,$621.0m,$281.6m,-1.87%,1.12%,0.45,+0.0061%,+0.0028%,$639.7k,2022-09-10 08:16:23.234922
15,Avalanche-AVAX,$20.49,+2.19%,$607.7m,$139.9m,+2.22%,0.56%,0.23,+0.0067%,+0.0062%,$715.4k,2022-09-10 08:16:23.234922
16,Filecoin-FIL,$6.37,+4.07%,$561.3m,$114.3m,+8.44%,0.45%,0.20,-0.0032%,+0.0030%,$799.9k,2022-09-10 08:16:23.234922
17,Chiliz-CHZ,$0.2011,+1.39%,$516.1m,$79.6m,-3.86%,0.32%,0.15,+0.0101%,+0.0125%,$498.4k,2022-09-10 08:16:23.234922
18,Dogecoin-DOGE,$0.0640,+1.59%,$503.8m,$122.5m,+1.65%,0.49%,0.24,+0.0085%,+0.0189%,$1.2m,2022-09-10 08:16:23.234922
19,Polygon-MATIC,$0.8868,+0.65%,$492.7m,$194.9m,+0.36%,0.77%,0.40,+0.0070%,+0.0056%,$722.7k,2022-09-10 08:16:23.234922
20,Polkadot-DOT,$7.72,+0.22%,$490.7m,$278.6m,-2.17%,1.11%,0.57,-0.0086%,-0.0083%,$611.9k,2022-09-10 08:16:23.234922
21,Bitcoin Cash-BCH,$132.60,+2.68%,$474.6m,$202.6m,+0.49%,0.81%,0.43,-0.0011%,+0.0160%,$1.3m,2022-09-10 08:16:23.234922
22,ApeCoin-APE,$5.00,-2.94%,$468.2m,$72.2m,-5.90%,0.29%,0.15,+0.0053%,+0.0064%,$1.0m,2022-09-10 08:16:23.234922
23,NEAR Protocol-NEAR,$4.76,+0.97%,$455.6m,$118.7m,-5.28%,0.47%,0.26,-0.0023%,+0.0010%,$1.3m,2022-09-10 08:16:23.234922
24,Litecoin-LTC,$61.35,+1.46%,$432.4m,$202.9m,+5.91%,0.81%,0.47,+0.0056%,+0.0054%,$657.6k,2022-09-10 08:16:23.234922
25,Chainlink-LINK,$7.75,-1.57%,$424.7m,$119.5m,-7.13%,0.47%,0.28,+0.0100%,+0.0097%,$982.9k,2022-09-10 08:16:23.234922
26,Axie Infinity-AXS,$15.51,+2.07%,$320.0m,$81.8m,+1.93%,0.33%,0.26,-0.0242%,-0.0407%,$567.3k,2022-09-10 08:16:23.234922
27,Curve DAO Token-CRV,$1.19,+2.22%,$312.2m,$64.0m,+5.58%,0.25%,0.21,+0.0231%,-0.0004%,$486.1k,2022-09-10 08:16:23.234922
28,Terra Classic-LUNC,$0.0004,-16.15%,$308.1m,$38.6m,+11.36%,0.15%,0.13,-0.0422%,-0.1992%,$1.8m,2022-09-10 08:16:23.234922
29,1000LUNC-1000LUNC,$0.4327,-8.48%,$294.8m,$11.5m,+776.02k%,0.05%,0.04,-0.1846%,-0.1877%,$1.6m,2022-09-10 08:16:23.234922
30,Project Galaxy-GAL,$3.08,+16.15%,$275.1m,$19.9m,+46.57%,0.08%,0.07,-0.0220%,-0.0137%,$555.9k,2022-09-10 08:16:23.234922
31,The Sandbox-SAND,$0.9892,+3.40%,$274.9m,$78.5m,+4.65%,0.31%,0.29,+0.0140%,+0.0086%,$418.5k,2022-09-10 08:16:23.234922
32,yearn.finance-YFI,"$10,235.72",+5.14%,$270.6m,$39.5m,+8.29%,0.16%,0.15,-0.0102%,+0.0130%,$465.1k,2022-09-10 08:16:23.234922
33,Waves-WAVES,$5.08,+9.86%,$261.2m,$60.3m,+17.25%,0.24%,0.23,+0.0096%,+0.0125%,$700.0k,2022-09-10 08:16:23.234922
34,Fantom-FTM,$0.2747,+3.47%,$244.8m,$49.7m,+0.34%,0.20%,0.20,+0.0083%,+0.0084%,$351.9k,2022-09-10 08:16:23.234922
35,Helium-HNT,$4.81,-2.09%,$234.3m,$24.8m,-21.69%,0.10%,0.11,+0.0047%,+0.0051%,$419.5k,2022-09-10 08:16:23.234922
36,Unifi Protocol DAO-UNFI,$7.96,-1.45%,$215.3m,$17.4m,-11.92%,0.07%,0.08,+0.0100%,+0.0100%,$272.0k,2022-09-10 08:16:23.234922
37,SHIBA INU-SHIB,$0.0000,+2.46%,$211.9m,$22.2m,+5.99%,0.09%,0.10,+0.0057%,-0.0028%,$492.9k,2022-09-10 08:16:23.234922
38,Stargate Finance-STG,$0.7538,-11.83%,$197.4m,$22.2m,-31.70%,0.09%,0.11,+0.0066%,+0.0061%,$285.6k,2022-09-10 08:16:23.234922
39,Tellor-TRB,$17.51,+1.35%,$166.6m,$37.4m,-7.58%,0.15%,0.22,-0.0054%,-0.0172%,$301.7k,2022-09-10 08:16:23.234922
40,Uniswap-UNI,$6.56,+1.16%,$164.0m,$48.7m,+0.37%,0.19%,0.30,-0.0044%,+0.0016%,$86.4k,2022-09-10 08:16:23.234922
41,ConstitutionDAO-PEOPLE,$0.0231,+5.89%,$162.5m,$27.0m,+6.07%,0.11%,0.17,+0.0009%,+0.0028%,$278.4k,2022-09-10 08:16:23.234922
42,SushiSwap-SUSHI,$1.32,-0.17%,$137.0m,$33.3m,-12.73%,0.13%,0.24,+0.0159%,+0.0024%,$233.7k,2022-09-10 08:16:23.234922
43,Ethereum Name Service-ENS,$15.24,-3.93%,$135.7m,$32.0m,-13.86%,0.13%,0.24,+0.0077%,+0.0029%,$217.3k,2022-09-10 08:16:23.234922
44,Gala-GALA,$0.0522,+2.27%,$127.3m,$34.6m,+0.78%,0.14%,0.27,+0.0067%,+0.0089%,$111.8k,2022-09-10 08:16:23.234922
45,Decentraland-MANA,$0.8116,+1.17%,$124.7m,$40.9m,+2.33%,0.16%,0.33,+0.0106%,+0.0044%,$124.1k,2022-09-10 08:16:23.234922
46,Aave-AAVE,$91.53,-0.27%,$115.2m,$46.8m,-1.50%,0.19%,0.41,+0.0089%,+0.0035%,$153.1k,2022-09-10 08:16:23.234922
47,dYdX-DYDX,$1.60,+4.84%,$112.4m,$39.0m,+3.87%,0.15%,0.35,+0.0091%,-0.0010%,$233.9k,2022-09-10 08:16:23.234922
48,Tron-TRX,$0.0635,+1.01%,$112.4m,$139.0m,+2.97%,0.55%,1.24,+0.0008%,-0.0119%,$212.0k,2022-09-10 08:16:23.234922
49,Flow (Dapper labs)-FLOW,$2.11,+4.67%,$109.5m,$25.7m,+1.70%,0.10%,0.23,+0.0050%,+0.0054%,$87.6k,2022-09-10 08:16:23.234922
50,Anchor Protocol-ANC,$0.1786,+64.99%,$107.2m,$3.2m,+150.51%,0.01%,0.03,-0.0065%,-0.0004%,$767.1k,2022-09-10 08:16:23.234922
