,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
20,Polygon-MATIC,$0.9077,+1.45%,$409.5m,$197.8m,-0.71%,0.76%,0.48,+0.0013%,+0.0097%,$594.2k,2022-09-12 11:17:13.187586
21,Chiliz-CHZ,$0.2064,-4.03%,$397.5m,$80.0m,-11.57%,0.31%,0.20,+0.0086%,+0.0028%,$709.6k,2022-09-12 11:17:13.187586
22,1000LUNC-1000LUNC,$0.3749,-15.18%,$369.6m,$21.7m,+25.60%,0.08%,0.06,-0.0303%,-0.0156%,$828.8k,2022-09-12 11:17:13.187586
23,Dogecoin-DOGE,$0.0644,+0.92%,$355.3m,$126.7m,+2.61%,0.49%,0.36,+0.0116%,+0.0062%,$381.7k,2022-09-12 11:17:13.187586
24,Ravencoin-RVN,$0.0537,+3.04%,$344.5m,$36.3m,+3.62%,0.14%,0.11,+0.0110%,+0.0061%,$564.2k,2022-09-12 11:17:13.187586
25,1000SHIB-1000SHIB,$0.0131,+1.56%,$276.8m,$50.0m,+6.99%,0.19%,0.18,+0.0100%,+0.0100%,$693.6k,2022-09-12 11:17:13.187586
26,Curve DAO Token-CRV,$1.19,-3.19%,$260.2m,$63.6m,-8.70%,0.25%,0.24,+0.0142%,-0.0035%,$287.7k,2022-09-12 11:17:13.187586
27,Bitcoin Cash-BCH,$131.46,+0.45%,$254.9m,$187.5m,-1.40%,0.72%,0.74,+0.0054%,+0.0067%,$261.2k,2022-09-12 11:17:13.187586
28,Helium-HNT,$5.36,+1.09%,$240.1m,$23.2m,-16.71%,0.09%,0.10,-0.0140%,-0.0105%,$402.6k,2022-09-12 11:17:13.187586
29,The Sandbox-SAND,$0.9895,+0.93%,$233.1m,$78.3m,+0.35%,0.30%,0.34,+0.0139%,+0.0086%,$206.7k,2022-09-12 11:17:13.187586
30,Fantom-FTM,$0.2819,+3.34%,$211.4m,$53.1m,+7.30%,0.21%,0.25,+0.0089%,+0.0105%,$221.7k,2022-09-12 11:17:13.187586
31,Terra Classic-LUNC,$0.0004,-15.58%,$210.4m,$41.8m,-8.21%,0.16%,0.20,+0.0052%,-0.0304%,$1.1m,2022-09-12 11:17:13.187586
32,Unifi Protocol DAO-UNFI,$7.97,+1.54%,$181.7m,$17.6m,-0.65%,0.07%,0.10,+0.0100%,+0.0100%,$204.2k,2022-09-12 11:17:13.187586
33,Injective Protocol-INJ,$1.85,+3.28%,$170.2m,$6.5m,+41.15%,0.03%,0.04,-0.0079%,+0.0029%,$334.1k,2022-09-12 11:17:13.187586
34,Axie Infinity-AXS,$15.73,+2.57%,$169.4m,$84.6m,+3.46%,0.33%,0.50,+0.0044%,-0.0080%,$200.8k,2022-09-12 11:17:13.187586
35,Uniswap-UNI,$6.87,+4.91%,$167.4m,$57.5m,+18.45%,0.22%,0.34,+0.0008%,-0.0020%,$96.4k,2022-09-12 11:17:13.187586
36,Aave-AAVE,$95.29,+3.96%,$140.4m,$52.6m,+15.14%,0.20%,0.37,+0.0092%,+0.0139%,$43.2k,2022-09-12 11:17:13.187586
37,Waves-WAVES,$4.93,-0.02%,$129.9m,$55.4m,-3.26%,0.21%,0.43,+0.0077%,+0.0100%,$216.7k,2022-09-12 11:17:13.187586
38,Tellor-TRB,$17.13,-0.74%,$124.9m,$33.8m,-3.67%,0.13%,0.27,-0.1458%,-0.0806%,$150.0k,2022-09-12 11:17:13.187586
39,ConstitutionDAO-PEOPLE,$0.0236,+0.48%,$120.4m,$28.4m,+3.93%,0.11%,0.24,+0.0046%,-0.0052%,$245.2k,2022-09-12 11:17:13.187586
40,Ethereum Name Service-ENS,$15.43,+0.42%,$118.3m,$28.7m,-6.35%,0.11%,0.24,+0.0020%,+0.0094%,$54.6k,2022-09-12 11:17:13.187586
41,dYdX-DYDX,$1.63,+0.29%,$116.7m,$36.8m,-1.88%,0.14%,0.32,+0.0089%,+0.0091%,$143.1k,2022-09-12 11:17:13.187586
42,Gala-GALA,$0.0527,+1.12%,$112.1m,$36.3m,+3.89%,0.14%,0.32,+0.0072%,+0.0101%,$101.9k,2022-09-12 11:17:13.187586
43,SHIBA INU-SHIB,$0.0000,+1.42%,$111.2m,$25.0m,+8.01%,0.10%,0.22,+0.0077%,+0.0183%,$203.9k,2022-09-12 11:17:13.187586
44,Tron-TRX,$0.0642,+0.03%,$106.6m,$142.5m,-0.96%,0.55%,1.34,-0.0037%,-0.0017%,$12.3k,2022-09-12 11:17:13.187586
45,Celsius-CEL,$1.52,+9.58%,$103.2m,$22.2m,-2.23%,0.09%,0.22,-0.0361%,+0.0068%,$1.4m,2022-09-12 11:17:13.187586
46,Project Galaxy-GAL,$3.04,-6.86%,$99.8m,$17.4m,-26.36%,0.07%,0.17,-0.0054%,-0.0021%,$353.4k,2022-09-12 11:17:13.187586
47,Decentraland-MANA,$0.8189,+1.18%,$99.8m,$41.8m,+2.71%,0.16%,0.42,+0.0071%,+0.0111%,$70.1k,2022-09-12 11:17:13.187586
48,Stargate Finance-STG,$0.7260,-5.41%,$96.1m,$19.8m,-4.10%,0.08%,0.21,+0.0068%,+0.0065%,$158.7k,2022-09-12 11:17:13.187586
49,Kyber Network Crystal-KNC,$1.98,-0.51%,$90.3m,$24.5m,-12.03%,0.09%,0.27,+0.0092%,+0.0113%,$115.3k,2022-09-12 11:17:13.187586
50,THETA-THETA,$1.21,+2.39%,$83.7m,$24.7m,+5.18%,0.10%,0.29,-0.0134%,-0.0068%,$60.4k,2022-09-12 11:17:13.187586
51,SushiSwap-SUSHI,$1.33,+0.70%,$79.8m,$31.5m,-3.03%,0.12%,0.40,+0.0207%,-0.0076%,$62.6k,2022-09-12 11:17:13.187586
52,THORChain-RUNE,$2.08,+2.88%,$79.3m,$26.1m,+6.84%,0.10%,0.33,+0.0085%,+0.0086%,$132.5k,2022-09-12 11:17:13.187586
53,1000XEC-1000XEC,$0.0463,+5.15%,$76.9m,$6.4m,+56.46%,0.02%,0.08,+0.0098%,+0.0100%,$101.7k,2022-09-12 11:17:13.187586
54,Algorand-ALGO,$0.3292,+1.39%,$71.3m,$33.2m,+1.92%,0.13%,0.47,+0.0027%,+0.0100%,$17.9k,2022-09-12 11:17:13.187586
55,Tezos-XTZ,$1.71,+0.98%,$69.1m,$33.7m,-2.36%,0.13%,0.49,-0.0027%,+0.0042%,$129.4k,2022-09-12 11:17:13.187586
56,Compound-COMP,$55.78,+0.01%,$67.6m,$28.8m,-3.17%,0.11%,0.43,-0.0144%,+0.0047%,$113.8k,2022-09-12 11:17:13.187586
57,yearn.finance-YFI,"$10,255.54",-0.81%,$60.6m,$35.4m,-5.43%,0.14%,0.58,-0.0034%,-0.0046%,$67.1k,2022-09-12 11:17:13.187586
58,Synthetix Network Token-SNX,$3.01,+0.37%,$60.2m,$32.3m,-2.63%,0.12%,0.54,-0.0039%,-0.0098%,$100.4k,2022-09-12 11:17:13.187586
59,1inch-1INCH,$0.6750,-0.24%,$57.1m,$22.0m,+0.72%,0.09%,0.39,+0.0023%,-0.0081%,$48.2k,2022-09-12 11:17:13.187586
60,Monero-XMR,$161.49,+2.28%,$56.0m,$45.3m,+5.25%,0.18%,0.81,-0.0015%,-0.0246%,$83.6k,2022-09-12 11:17:13.187586
61,Balancer-BAL,$7.40,-5.57%,$55.4m,$14.5m,-10.29%,0.06%,0.26,-0.0045%,-0.0051%,$146.6k,2022-09-12 11:17:13.187586
62,Enjin Coin-ENJ,$0.5589,+2.38%,$53.8m,$17.0m,+5.00%,0.07%,0.32,+0.0102%,+0.0125%,$113.6k,2022-09-12 11:17:13.187586
63,Flow (Dapper labs)-FLOW,$2.16,+3.26%,$49.9m,$26.4m,+7.78%,0.10%,0.53,+0.0048%,+0.0043%,$15.9k,2022-09-12 11:17:13.187586
64,Jasmy-JASMY,$0.0094,+1.22%,$49.8m,$15.2m,+1.59%,0.06%,0.30,+0.0076%,+0.0078%,$51.5k,2022-09-12 11:17:13.187586
65,ZCash-ZEC,$65.14,+1.19%,$49.8m,$22.8m,+3.78%,0.09%,0.46,+0.0123%,+0.0087%,$129.3k,2022-09-12 11:17:13.187586
66,Lido DAO Token-LDO,$2.08,+0.95%,$48.7m,$20.7m,+0.68%,0.08%,0.43,+0.0042%,+0.0044%,$20.8k,2022-09-12 11:17:13.187586
67,The Graph-GRT,$0.1197,+2.10%,$45.0m,$24.7m,-3.69%,0.10%,0.55,+0.0136%,+0.0027%,$49.7k,2022-09-12 11:17:13.187586
68,Zilliqa-ZIL,$0.0381,+2.47%,$45.0m,$24.9m,+4.99%,0.10%,0.55,+0.0097%,+0.0105%,$27.6k,2022-09-12 11:17:13.187586
69,Storj-STORJ,$0.5778,+5.21%,$44.1m,$11.9m,+8.94%,0.05%,0.27,+0.0029%,+0.0088%,$22.0k,2022-09-12 11:17:13.187586
70,Harmony-ONE,$0.0232,+6.51%,$43.7m,$17.4m,+15.23%,0.07%,0.40,+0.0030%,+0.0061%,$121.7k,2022-09-12 11:17:13.187586
71,Oasis Network-ROSE,$0.0661,+0.22%,$43.3m,$14.1m,+3.23%,0.05%,0.33,+0.0084%,+0.0079%,$80.5k,2022-09-12 11:17:13.187586
72,Metal-MTL,$1.28,+4.94%,$42.2m,$7.8m,+23.90%,0.03%,0.18,-0.0490%,-0.0548%,$64.1k,2022-09-12 11:17:13.187586
73,Elrond-EGLD,$53.56,+0.04%,$41.8m,$16.7m,-1.29%,0.06%,0.40,+0.0084%,+0.0145%,$47.6k,2022-09-12 11:17:13.187586
74,Kusama-KSM,$54.03,+2.96%,$41.6m,$16.4m,+1.76%,0.06%,0.39,-0.0008%,+0.0209%,$48.5k,2022-09-12 11:17:13.187586
75,Stellar Lumens-XLM,$0.1159,+0.65%,$41.1m,$42.6m,-0.63%,0.16%,1.03,+0.0067%,+0.0056%,$49.6k,2022-09-12 11:17:13.187586
76,iExec RLC-RLC,$1.36,+2.66%,$39.8m,$7.4m,+8.79%,0.03%,0.19,-0.0433%,-0.0865%,$171.3k,2022-09-12 11:17:13.187586
77,Dash-DASH,$49.57,+3.03%,$35.7m,$15.0m,+0.66%,0.06%,0.42,+0.0027%,+0.0053%,$57.7k,2022-09-12 11:17:13.187586
78,Serum-SRM,$0.8882,+3.58%,$35.4m,$29.2m,+7.90%,0.11%,0.82,+0.0118%,+0.0032%,$47.5k,2022-09-12 11:17:13.187586
79,Linear-LINA,$0.0089,+2.56%,$35.4m,$6.2m,+22.86%,0.02%,0.18,+0.0062%,+0.0008%,$159.4k,2022-09-12 11:17:13.187586
80,BinaryX-BNX,$155.39,+3.08%,$34.7m,$33.2m,+5.17%,0.13%,0.96,+0.0100%,+0.0100%,$249.1k,2022-09-12 11:17:13.187586
81,Loopring-LRC,$0.3699,+1.85%,$34.1m,$15.6m,+4.16%,0.06%,0.46,+0.0068%,+0.0127%,$32.6k,2022-09-12 11:17:13.187586
82,VeChain-VET,$0.0261,+1.58%,$34.1m,$18.7m,+5.43%,0.07%,0.55,+0.0079%,+0.0089%,$12.2k,2022-09-12 11:17:13.187586
83,Step App-FITFI,$0.0815,+17.44%,$33.6m,$3.0m,+29.22%,0.01%,0.09,-0.0028%,+0.0088%,$260.4k,2022-09-12 11:17:13.187586
84,Flamingo-FLM,$0.1231,+1.65%,$33.5m,$18.9m,-0.03%,0.07%,0.56,-0.0162%,-0.0137%,$29.8k,2022-09-12 11:17:13.187586
85,NEO-NEO,$10.19,+3.34%,$32.6m,$15.0m,+2.49%,0.06%,0.46,+0.0064%,+0.0068%,$28.6k,2022-09-12 11:17:13.187586
86,NEM-XEM,$0.0478,+2.30%,$31.6m,$9.5m,+5.70%,0.04%,0.30,+0.0022%,+0.0309%,$43.5k,2022-09-12 11:17:13.187586
87,Arweave-AR,$11.49,+2.42%,$30.4m,$13.6m,+4.41%,0.05%,0.45,+0.0080%,+0.0080%,$29.9k,2022-09-12 11:17:13.187586
88,Coin98-C98,$0.4614,+4.04%,$29.9m,$14.6m,+2.06%,0.06%,0.49,+0.0076%,+0.0065%,$36.4k,2022-09-12 11:17:13.187586
89,FOOTBALL-FOOTBALL,"$1,125.10",-1.77%,$28.8m,$9.1m,-13.46%,0.04%,0.31,+0.0190%,+0.1123%,$63.9k,2022-09-12 11:17:13.187586
90,OmiseGO-OMG,$2.09,+7.60%,$28.2m,$15.3m,+15.63%,0.06%,0.54,+0.0050%,+0.0120%,$51.2k,2022-09-12 11:17:13.187586
91,Reserve Rights-RSR,$0.0065,+3.16%,$28.2m,$13.8m,+2.70%,0.05%,0.49,+0.0062%,+0.0138%,$81.9k,2022-09-12 11:17:13.187586
92,API3-API3,$1.83,-0.45%,$28.1m,$6.0m,+0.49%,0.02%,0.21,+0.0083%,+0.0061%,$29.2k,2022-09-12 11:17:13.187586
93,FTX Token-FTT,$28.05,+1.42%,$28.0m,$71.5m,+3.24%,0.28%,2.55,+0.0075%,+0.0073%,$13.3k,2022-09-12 11:17:13.187586
94,0x-ZRX,$0.3299,+6.05%,$27.9m,$10.4m,+19.16%,0.04%,0.37,-0.0126%,-0.0112%,$102.9k,2022-09-12 11:17:13.187586
95,Ankr-ANKR,$0.0383,+1.81%,$27.3m,$13.2m,-4.61%,0.05%,0.48,+0.0100%,+0.0100%,$26.7k,2022-09-12 11:17:13.187586
96,Maker-MKR,$757.88,-1.31%,$25.1m,$16.5m,-0.96%,0.06%,0.66,+0.0043%,+0.0054%,$22.5k,2022-09-12 11:17:13.187586
97,Basic Attention Token-BAT,$0.3621,+2.34%,$24.6m,$11.3m,+1.75%,0.04%,0.46,+0.0081%,+0.0149%,$40.6k,2022-09-12 11:17:13.187586
98,Ocean Protocol-OCEAN,$0.1894,+4.79%,$24.4m,$4.9m,-0.54%,0.02%,0.20,-0.0035%,-0.0115%,$60.8k,2022-09-12 11:17:13.187586
99,Internet Computer-ICP,$7.23,+1.66%,$24.3m,$15.6m,-0.81%,0.06%,0.64,+0.0091%,+0.0078%,$9.1k,2022-09-12 11:17:13.187586
100,Chromia-CHR,$0.1886,+0.67%,$24.0m,$8.7m,+2.26%,0.03%,0.36,+0.0073%,+0.0066%,$26.9k,2022-09-12 11:17:13.187586
101,MyNeighborAlice-ALICE,$2.24,+2.06%,$22.5m,$11.2m,+2.27%,0.04%,0.50,+0.0076%,+0.0073%,$4.4k,2022-09-12 11:17:13.187586
102,Ren-REN,$0.1363,+3.01%,$22.3m,$8.5m,+3.22%,0.03%,0.38,+0.0066%,+0.0161%,$33.4k,2022-09-12 11:17:13.187586
103,Litentry-LIT,$0.7610,+1.47%,$22.2m,$5.5m,-6.25%,0.02%,0.25,+0.0146%,+0.0146%,$15.6k,2022-09-12 11:17:13.187586
104,BakeryToken-BAKE,$0.2754,+1.87%,$22.1m,$5.0m,+6.21%,0.02%,0.23,+0.0100%,+0.0100%,$27.2k,2022-09-12 11:17:13.187586
105,Audius-AUDIO,$0.2893,+0.31%,$22.1m,$8.6m,+1.49%,0.03%,0.39,+0.0079%,+0.0085%,$4.4k,2022-09-12 11:17:13.187586
106,Raydium-RAY,$0.7206,+5.72%,$22.0m,$10.3m,+21.99%,0.04%,0.47,+0.0065%,+0.0073%,$16.9k,2022-09-12 11:17:13.187586
107,Bitcoin SV-BSV,$55.43,+1.59%,$21.2m,$34.3m,+1.97%,0.13%,1.62,-0.0819%,-0.0550%,$4.1k,2022-09-12 11:17:13.187586
108,Kava-KAVA,$1.76,+1.71%,$21.1m,$11.3m,+5.10%,0.04%,0.53,+0.0077%,+0.0074%,$16.3k,2022-09-12 11:17:13.187586
109,NKN-NKN,$0.1074,+2.43%,$21.0m,$3.3m,+17.32%,0.01%,0.16,+0.0100%,-0.0034%,$27.8k,2022-09-12 11:17:13.187586
110,Qtum-QTUM,$3.39,+1.79%,$20.6m,$16.2m,+0.30%,0.06%,0.79,+0.0165%,+0.0113%,$25.4k,2022-09-12 11:17:13.187586
111,Ontology-ONT,$0.2569,+2.01%,$20.5m,$8.9m,+2.12%,0.03%,0.43,+0.0044%,+0.0074%,$6.8k,2022-09-12 11:17:13.187586
112,Iota-IOTA,$0.2979,+1.95%,$19.9m,$10.9m,+1.13%,0.04%,0.55,-0.0089%,+0.0099%,$19.6k,2022-09-12 11:17:13.187586
113,Swipe-SXP,$0.3932,+1.84%,$19.8m,$9.2m,+5.67%,0.04%,0.46,+0.0076%,+0.0077%,$19.6k,2022-09-12 11:17:13.187586
114,Aragon-ANT,$2.01,+1.16%,$19.8m,$6.2m,+10.59%,0.02%,0.31,+0.0212%,+0.0049%,$42.6k,2022-09-12 11:17:13.187586
115,Civic-CVC,$0.1541,+1.67%,$19.5m,$7.3m,+4.51%,0.03%,0.38,+0.0006%,-0.0030%,$18.7k,2022-09-12 11:17:13.187586
116,Bella Protocol-BEL,$0.6925,+1.78%,$18.8m,$4.4m,-6.77%,0.02%,0.23,+0.0100%,+0.0100%,$28.4k,2022-09-12 11:17:13.187586
117,Horizen-ZEN,$16.91,+1.70%,$18.5m,$7.3m,-1.32%,0.03%,0.40,-0.0204%,+0.0280%,$30.4k,2022-09-12 11:17:13.187586
118,Immutable X-IMX,$0.8909,+2.43%,$18.4m,$9.9m,+8.38%,0.04%,0.54,+0.0032%,+0.0092%,$3.5k,2022-09-12 11:17:13.187586
119,SKALE Network-SKL,$0.0572,+0.32%,$18.2m,$7.7m,+8.42%,0.03%,0.42,+0.0066%,+0.0069%,$19.7k,2022-09-12 11:17:13.187586
120,LooksRare-LOOKS,$0.3012,+6.19%,$17.8m,$14.1m,+4.41%,0.05%,0.79,-0.0032%,-0.0219%,$31.4k,2022-09-12 11:17:13.187586
121,Celo-CELO,$0.8959,+1.68%,$17.1m,$10.6m,+7.14%,0.04%,0.62,+0.0085%,+0.0119%,$4.6k,2022-09-12 11:17:13.187586
122,Anchor Protocol-ANC,$0.1454,-18.01%,$16.7m,$1.7m,-29.77%,0.01%,0.10,+0.0001%,-0.0073%,$154.1k,2022-09-12 11:17:13.187586
123,Bluzelle-BLZ,$0.0894,-0.34%,$16.6m,$5.3m,-5.26%,0.02%,0.32,+0.0100%,+0.0100%,$63.3k,2022-09-12 11:17:13.187586
124,Band Protocol-BAND,$1.42,+2.24%,$16.6m,$5.7m,-1.86%,0.02%,0.34,+0.0157%,+0.0012%,$65.8k,2022-09-12 11:17:13.187586
125,DFI.Money-YFII,"$1,023.82",+0.16%,$16.6m,$18.5m,-0.01%,0.07%,1.11,-0.0861%,-0.0970%,$29.8k,2022-09-12 11:17:13.187586
126,CertiK-CTK,$1.03,-0.89%,$16.0m,$7.7m,-3.99%,0.03%,0.48,+0.0055%,+0.0055%,$40.2k,2022-09-12 11:17:13.187586
127,Gitcoin-GTC,$2.34,-1.14%,$15.9m,$5.3m,-4.39%,0.02%,0.33,+0.0100%,+0.0100%,$77.3k,2022-09-12 11:17:13.187586
128,Hedera-HBAR,$0.0648,+1.23%,$15.9m,$8.8m,+4.61%,0.03%,0.55,+0.0079%,+0.0080%,$16.5k,2022-09-12 11:17:13.187586
129,StormX-STMX,$0.0082,+1.78%,$15.7m,$3.8m,-2.38%,0.01%,0.24,+0.0072%,+0.0088%,$20.1k,2022-09-12 11:17:13.187586
130,Mask Network-MASK,$1.49,+0.13%,$15.6m,$8.1m,-2.94%,0.03%,0.52,+0.0081%,+0.0073%,$6.9k,2022-09-12 11:17:13.187586
131,IOST-IOST,$0.0137,+3.27%,$15.2m,$11.4m,+4.24%,0.04%,0.75,+0.0061%,+0.0180%,$26.5k,2022-09-12 11:17:13.187586
132,Alpha Finance Lab-ALPHA,$0.1311,+1.23%,$14.7m,$6.1m,-3.36%,0.02%,0.41,+0.0075%,+0.0268%,$23.9k,2022-09-12 11:17:13.187586
133,Origin Protocol-OGN,$0.1824,+1.77%,$14.6m,$7.8m,+1.73%,0.03%,0.53,+0.0089%,+0.0089%,$21.8k,2022-09-12 11:17:13.187586
134,Livepeer-LPT,$11.29,+0.44%,$14.6m,$7.6m,-7.89%,0.03%,0.52,+0.0030%,+0.0191%,$1.4k,2022-09-12 11:17:13.187586
135,Dent-DENT,$0.0011,+1.35%,$14.3m,$5.4m,+9.63%,0.02%,0.37,+0.0066%,+0.0064%,$56.2k,2022-09-12 11:17:13.187586
136,Holo-HOT,$0.0022,+1.20%,$13.1m,$5.2m,-2.11%,0.02%,0.39,+0.0053%,+0.0062%,$13.1k,2022-09-12 11:17:13.187586
137,Mines of Dalarnia-DAR,$0.2551,+0.86%,$13.1m,$3.8m,+3.13%,0.01%,0.29,+0.0100%,+0.0100%,$2.3k,2022-09-12 11:17:13.187586
138,Celer Network-CELR,$0.0194,+3.71%,$13.1m,$5.5m,+7.52%,0.02%,0.42,+0.0100%,+0.0100%,$32.3k,2022-09-12 11:17:13.187586
139,Cream Finance-CREAM,$21.45,+13.19%,$13.0m,$2.1m,+80.57%,0.01%,0.16,-0.0747%,-0.0944%,$42.3k,2022-09-12 11:17:13.187586
140,Coti-COTI,$0.1015,+1.81%,$11.9m,$4.9m,-6.07%,0.02%,0.41,+0.0100%,+0.0100%,$46.4k,2022-09-12 11:17:13.187586
141,Reef-REEF,$0.0040,+2.61%,$11.3m,$5.4m,+3.63%,0.02%,0.48,+0.0059%,+0.0057%,$13.4k,2022-09-12 11:17:13.187586
142,BitDAO-BIT,$0.6326,+0.49%,$10.9m,$23.7m,-1.50%,0.09%,2.16,-0.0203%,-0.0179%,$19.5k,2022-09-12 11:17:13.187586
143,Cartesi-CTSI,$0.1570,+1.61%,$10.9m,$3.6m,-0.86%,0.01%,0.33,+0.0098%,+0.0100%,$11.7k,2022-09-12 11:17:13.187586
144,SafePal-SFP,$0.4140,+4.45%,$10.5m,$5.3m,+15.65%,0.02%,0.51,+0.0100%,+0.0100%,$44.4k,2022-09-12 11:17:13.187586
145,Icon-ICX,$0.2939,+1.23%,$10.3m,$4.5m,-5.17%,0.02%,0.44,+0.0073%,+0.0075%,$9.5k,2022-09-12 11:17:13.187586
146,Wootrade-WOO,$0.1651,+1.05%,$10.3m,$4.0m,-0.80%,0.02%,0.39,+0.0100%,+0.0100%,$7.9k,2022-09-12 11:17:13.187586
147,Binance BTCDOM Index-BTCDOM,"$1,206.30",+2.40%,$10.0m,$10.7m,+3.06%,0.04%,1.07,+0.0604%,+0.0542%,$4.1k,2022-09-12 11:17:13.187586
148,Yield Guild Games-YGG,$0.4990,-5.46%,$9.9m,$4.5m,-7.13%,0.02%,0.46,+0.0048%,+0.0074%,$10.6k,2022-09-12 11:17:13.187586
149,IoTeX-IOTX,$0.0361,+1.16%,$9.5m,$6.6m,+4.22%,0.03%,0.69,+0.0100%,+0.0100%,$18.1k,2022-09-12 11:17:13.187586
150,Dusk Network-DUSK,$0.1399,+1.64%,$8.4m,$3.4m,+3.38%,0.01%,0.41,+0.0100%,+0.0100%,$38.8k,2022-09-12 11:17:13.187586
151,ARPA Chain-ARPA,$0.0398,+1.14%,$8.2m,$3.6m,+1.13%,0.01%,0.44,+0.0100%,+0.0100%,$6.5k,2022-09-12 11:17:13.187586
152,DigiByte-DGB,$0.0110,+2.08%,$7.9m,$3.9m,+8.06%,0.02%,0.50,+0.0100%,+0.0100%,$31.8k,2022-09-12 11:17:13.187586
153,Tether-USDT,$1.00,-0.01%,$7.9m,$277.1m,-1.06%,1.07%,35.00,-0.0005%,-0.0005%,$0.0,2022-09-12 11:17:13.187586
154,TomoChain-TOMO,$0.5357,+1.52%,$7.7m,$3.5m,-2.07%,0.01%,0.46,+0.0072%,+0.0080%,$8.7k,2022-09-12 11:17:13.187586
155,Moonbeam-GLMR,$0.6195,+5.20%,$7.4m,$4.3m,+9.51%,0.02%,0.58,+0.0042%,+0.0050%,$2.1k,2022-09-12 11:17:13.187586
156,Klaytn-KLAY,$0.2295,-0.19%,$7.1m,$6.1m,+7.61%,0.02%,0.86,+0.0100%,+0.0100%,$3.5k,2022-09-12 11:17:13.187586
157,TerraClassicUSD-USTC,$0.0475,-20.84%,$6.4m,$1.1m,-2.51%,0.00%,0.17,-0.0067%,-0.0076%,$74.4k,2022-09-12 11:17:13.187586
