,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,612.91",+0.82%,$43.9b,$7.2b,+2.26%,31.14%,0.16,-0.2135%,-0.0286%,$90.3m,2022-09-15 09:16:28.627111
1,Bitcoin-BTC,"$20,139.55",-1.01%,$32.5b,$9.5b,-1.79%,41.07%,0.29,+0.0004%,+0.0043%,$43.7m,2022-09-15 09:16:28.627111
2,Ethereum Classic-ETC,$37.22,+1.28%,$5.6b,$489.1m,+11.70%,2.12%,0.09,-0.0277%,-0.0146%,$21.6m,2022-09-15 09:16:28.627111
3,Ravencoin-RVN,$0.0636,+0.16%,$2.0b,$67.3m,+24.47%,0.29%,0.03,-0.0339%,-0.0944%,$4.0m,2022-09-15 09:16:28.627111
4,LUNA2-LUNA2,$2.99,+12.96%,$1.7b,$48.9m,-10.38%,0.21%,0.03,-0.1387%,-0.1140%,$1.8m,2022-09-15 09:16:28.627111
5,Solana-SOL,$33.97,+1.49%,$1.6b,$394.6m,-2.35%,1.71%,0.25,-0.0019%,+0.0020%,$2.9m,2022-09-15 09:16:28.627111
6,Cardano-ADA,$0.4750,+0.75%,$845.6m,$262.6m,+0.23%,1.14%,0.31,-0.0057%,-0.0015%,$908.6k,2022-09-15 09:16:28.627111
7,Terra-LUNA,$3.00,+9.48%,$753.7m,$22.4m,-6.35%,0.10%,0.03,-0.3369%,-0.1070%,$4.1m,2022-09-15 09:16:28.627111
8,Cosmos-ATOM,$14.31,+0.48%,$707.9m,$120.5m,-3.15%,0.52%,0.17,+0.0028%,-0.0028%,$1.0m,2022-09-15 09:16:28.627111
9,Binance Coin-BNB,$275.50,-1.51%,$691.7m,$245.9m,-0.01%,1.06%,0.36,-0.0016%,-0.0158%,$771.4k,2022-09-15 09:16:28.627111
