,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,050.09",+10.38%,$43.4b,$10.5b,+9.91%,41.89%,0.24,+0.0015%,+0.0041%,$116.2m,2022-09-09 13:15:58.520467
1,Ethereum-ETH,"$1,719.09",+7.02%,$38.6b,$7.6b,+5.70%,30.15%,0.20,-0.0053%,+0.0020%,$87.6m,2022-09-09 13:15:58.520467
2,Ethereum Classic-ETC,$39.28,+9.60%,$3.6b,$508.3m,+3.83%,2.03%,0.14,-0.0056%,+0.0092%,$11.6m,2022-09-09 13:15:58.520467
3,Solana-SOL,$35.25,+9.02%,$1.9b,$429.8m,+9.69%,1.72%,0.23,+0.0039%,+0.0066%,$3.4m,2022-09-09 13:15:58.520467
4,Cosmos-ATOM,$16.02,+23.14%,$1.7b,$180.9m,+19.93%,0.72%,0.11,-0.0183%,+0.0129%,$6.2m,2022-09-09 13:15:58.520467
5,EOS-EOS,$1.69,+5.67%,$1.3b,$209.4m,-9.33%,0.84%,0.16,+0.0076%,+0.0088%,$2.8m,2022-09-09 13:15:58.520467
6,Cardano-ADA,$0.4967,+6.88%,$945.6m,$290.9m,+6.55%,1.16%,0.31,+0.0058%,+0.0060%,$1.2m,2022-09-09 13:15:58.520467
7,Ripple-XRP,$0.3495,+6.14%,$853.1m,$337.8m,+6.15%,1.35%,0.40,+0.0004%,-0.0015%,$1.3m,2022-09-09 13:15:58.520467
8,Binance Coin-BNB,$292.10,+5.54%,$761.7m,$284.6m,+2.62%,1.14%,0.37,+0.0135%,+0.0110%,$900.3k,2022-09-09 13:15:58.520467
9,Terra-LUNA,$5.95,+208.59%,$738.6m,$22.3m,+179.57%,0.09%,0.03,-0.0155%,-0.1369%,$11.6m,2022-09-09 13:15:58.520467
10,Bitcoin Cash-BCH,$135.02,+7.06%,$728.4m,$212.3m,+7.78%,0.85%,0.29,-0.0022%,+0.0030%,$1.6m,2022-09-09 13:15:58.520467
11,NEAR Protocol-NEAR,$4.78,+8.53%,$632.2m,$122.3m,+4.16%,0.49%,0.19,+0.0038%,+0.0040%,$1.6m,2022-09-09 13:15:58.520467
12,Polygon-MATIC,$0.8855,+8.14%,$599.0m,$196.2m,+6.46%,0.78%,0.33,+0.0049%,+0.0061%,$1.0m,2022-09-09 13:15:58.520467
13,Chainlink-LINK,$7.98,+11.00%,$584.6m,$132.6m,+18.05%,0.53%,0.23,+0.0105%,+0.0049%,$1.8m,2022-09-09 13:15:58.520467
14,Avalanche-AVAX,$20.12,+8.75%,$580.8m,$137.7m,+7.17%,0.55%,0.24,+0.0142%,+0.0082%,$747.8k,2022-09-09 13:15:58.520467
15,Chiliz-CHZ,$0.1992,+8.12%,$549.5m,$81.1m,+8.90%,0.32%,0.15,+0.0102%,+0.0139%,$645.4k,2022-09-09 13:15:58.520467
16,Litecoin-LTC,$61.01,+8.25%,$531.8m,$197.7m,+5.12%,0.79%,0.37,+0.0073%,+0.0031%,$1.1m,2022-09-09 13:15:58.520467
17,ApeCoin-APE,$5.19,+18.18%,$522.7m,$79.2m,+28.39%,0.32%,0.15,-0.0017%,+0.0058%,$1.7m,2022-09-09 13:15:58.520467
