,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
55,Kyber Network Crystal-KNC,$1.84,-5.87%,$89.8m,$20.3m,-17.27%,0.08%,0.23,-0.0016%,-0.0218%,$116.6k,2022-09-13 13:16:32.744677
56,Flow (Dapper labs)-FLOW,$1.95,-10.16%,$83.3m,$22.8m,-14.32%,0.09%,0.27,+0.0050%,+0.0049%,$274.1k,2022-09-13 13:16:32.744677
57,yearn.finance-YFI,"$9,400.37",-8.12%,$78.2m,$31.4m,-10.50%,0.13%,0.40,-0.0154%,-0.0145%,$204.8k,2022-09-13 13:16:32.744677
58,ZCash-ZEC,$60.60,-6.91%,$76.5m,$21.3m,-7.02%,0.09%,0.28,+0.0144%,+0.0003%,$231.8k,2022-09-13 13:16:32.744677
59,Project Galaxy-GAL,$2.70,-11.37%,$74.3m,$14.0m,-20.26%,0.06%,0.19,-0.0054%,-0.0048%,$448.0k,2022-09-13 13:16:32.744677
60,Tezos-XTZ,$1.57,-7.75%,$73.8m,$29.0m,-13.46%,0.12%,0.39,+0.0034%,+0.0089%,$189.6k,2022-09-13 13:16:32.744677
61,1000XEC-1000XEC,$0.0455,-2.07%,$72.6m,$4.7m,-22.33%,0.02%,0.07,+0.0100%,+0.0100%,$135.5k,2022-09-13 13:16:32.744677
62,Algorand-ALGO,$0.3022,-8.06%,$72.5m,$29.2m,-11.34%,0.12%,0.40,+0.0220%,-0.0027%,$106.5k,2022-09-13 13:16:32.744677
63,Harmony-ONE,$0.0210,-10.43%,$72.4m,$15.0m,-14.80%,0.06%,0.21,+0.0000%,+0.0065%,$185.6k,2022-09-13 13:16:32.744677
64,Compound-COMP,$53.27,-3.57%,$70.3m,$25.5m,-9.98%,0.11%,0.36,-0.0034%,-0.0007%,$173.0k,2022-09-13 13:16:32.744677
65,Synthetix Network Token-SNX,$2.79,-7.12%,$68.9m,$29.2m,-10.26%,0.12%,0.42,-0.0046%,+0.0007%,$179.5k,2022-09-13 13:16:32.744677
66,iExec RLC-RLC,$1.32,-4.01%,$66.7m,$7.1m,-4.04%,0.03%,0.11,-0.0752%,-0.0472%,$199.3k,2022-09-13 13:16:32.744677
67,Audius-AUDIO,$0.2606,-10.30%,$66.6m,$7.9m,-9.27%,0.03%,0.12,+0.0072%,+0.0076%,$207.1k,2022-09-13 13:16:32.744677
68,Zilliqa-ZIL,$0.0351,-7.46%,$61.8m,$21.7m,-12.55%,0.09%,0.35,+0.0081%,+0.0068%,$105.3k,2022-09-13 13:16:32.744677
69,1inch-1INCH,$0.6244,-6.43%,$60.4m,$19.8m,-9.99%,0.08%,0.33,-0.0135%,+0.0139%,$119.4k,2022-09-13 13:16:32.744677
70,IOST-IOST,$0.0130,-4.80%,$58.0m,$12.1m,+4.92%,0.05%,0.21,-0.0245%,-0.0007%,$150.6k,2022-09-13 13:16:32.744677
71,Stellar Lumens-XLM,$0.1079,-6.75%,$57.8m,$38.3m,-9.30%,0.16%,0.66,+0.0002%,-0.0031%,$95.1k,2022-09-13 13:16:32.744677
72,Holo-HOT,$0.0021,-2.40%,$57.8m,$5.5m,+6.28%,0.02%,0.10,-0.0089%,-0.0163%,$173.2k,2022-09-13 13:16:32.744677
73,Elrond-EGLD,$49.29,-8.14%,$57.5m,$15.1m,-11.26%,0.06%,0.26,+0.0050%,+0.0016%,$179.5k,2022-09-13 13:16:32.744677
74,Enjin Coin-ENJ,$0.5116,-9.30%,$52.8m,$14.2m,-18.25%,0.06%,0.27,+0.0102%,+0.0036%,$152.0k,2022-09-13 13:16:32.744677
75,Serum-SRM,$0.8211,-8.00%,$50.1m,$24.5m,-16.59%,0.10%,0.49,-0.0162%,-0.0132%,$119.1k,2022-09-13 13:16:32.744677
76,Dash-DASH,$44.84,-8.63%,$49.9m,$13.0m,-11.73%,0.05%,0.26,+0.0097%,+0.0085%,$143.7k,2022-09-13 13:16:32.744677
77,Lido DAO Token-LDO,$1.79,-14.79%,$49.6m,$16.2m,-23.30%,0.07%,0.33,-0.0106%,-0.0086%,$89.4k,2022-09-13 13:16:32.744677
78,Jasmy-JASMY,$0.0086,-9.60%,$48.5m,$13.4m,-15.24%,0.06%,0.28,+0.0058%,+0.0055%,$231.4k,2022-09-13 13:16:32.744677
79,Oasis Network-ROSE,$0.0602,-10.21%,$44.5m,$11.5m,-19.72%,0.05%,0.26,+0.0073%,+0.0080%,$172.5k,2022-09-13 13:16:32.744677
80,BinaryX-BNX,$160.87,+3.19%,$43.7m,$35.5m,+6.66%,0.15%,0.81,+0.0100%,+0.0100%,$379.5k,2022-09-13 13:16:32.744677
81,VeChain-VET,$0.0240,-9.02%,$43.7m,$16.6m,-13.86%,0.07%,0.38,+0.0088%,+0.0086%,$133.4k,2022-09-13 13:16:32.744677
82,Flamingo-FLM,$0.1107,-9.60%,$43.6m,$17.1m,-9.13%,0.07%,0.39,-0.0161%,-0.1100%,$189.6k,2022-09-13 13:16:32.744677
83,Loopring-LRC,$0.3361,-8.81%,$43.3m,$13.1m,-16.17%,0.05%,0.30,+0.0103%,+0.0043%,$67.7k,2022-09-13 13:16:32.744677
84,Balancer-BAL,$6.70,-8.85%,$43.1m,$13.1m,-10.06%,0.05%,0.30,+0.0045%,-0.0136%,$110.7k,2022-09-13 13:16:32.744677
85,Kusama-KSM,$48.93,-9.20%,$41.5m,$14.7m,-9.78%,0.06%,0.36,+0.0253%,-0.0150%,$79.2k,2022-09-13 13:16:32.744677
86,OmiseGO-OMG,$1.85,-8.18%,$38.2m,$12.9m,-15.02%,0.05%,0.34,+0.0106%,+0.0070%,$72.5k,2022-09-13 13:16:32.744677
87,NEO-NEO,$9.24,-8.89%,$37.5m,$13.1m,-12.82%,0.05%,0.35,-0.0088%,+0.0090%,$58.1k,2022-09-13 13:16:32.744677
88,NEM-XEM,$0.0440,-7.31%,$36.3m,$8.0m,-15.95%,0.03%,0.22,+0.0088%,-0.0017%,$83.1k,2022-09-13 13:16:32.744677
89,Celsius-CEL,$1.41,-6.78%,$35.4m,$20.8m,-8.12%,0.09%,0.59,-0.0531%,-0.0208%,$212.3k,2022-09-13 13:16:32.744677
90,Litentry-LIT,$0.6885,-9.47%,$35.0m,$4.7m,-12.53%,0.02%,0.14,+0.0100%,+0.0100%,$124.1k,2022-09-13 13:16:32.744677
91,Storj-STORJ,$0.5302,-6.31%,$34.4m,$10.4m,-10.49%,0.04%,0.30,+0.0082%,+0.0073%,$88.2k,2022-09-13 13:16:32.744677
92,Reserve Rights-RSR,$0.0059,-9.87%,$34.0m,$12.4m,-11.43%,0.05%,0.37,+0.0109%,+0.0038%,$83.4k,2022-09-13 13:16:32.744677
93,Dent-DENT,$0.0010,-10.34%,$33.3m,$5.0m,-8.66%,0.02%,0.15,-0.0023%,-0.0006%,$181.2k,2022-09-13 13:16:32.744677
94,Kava-KAVA,$1.60,-8.67%,$32.5m,$9.7m,-11.21%,0.04%,0.30,-0.0019%,+0.0038%,$73.0k,2022-09-13 13:16:32.744677
95,Ankr-ANKR,$0.0357,-7.15%,$32.1m,$11.6m,-12.67%,0.05%,0.36,+0.0100%,+0.0100%,$144.4k,2022-09-13 13:16:32.744677
96,Immutable X-IMX,$0.8171,-9.32%,$32.1m,$8.5m,-18.71%,0.04%,0.27,+0.0049%,+0.0085%,$103.0k,2022-09-13 13:16:32.744677
97,Chromia-CHR,$0.1682,-10.86%,$32.0m,$7.5m,-13.77%,0.03%,0.23,+0.0073%,+0.0068%,$130.1k,2022-09-13 13:16:32.744677
98,MyNeighborAlice-ALICE,$2.03,-8.91%,$30.9m,$9.9m,-11.63%,0.04%,0.32,+0.0066%,+0.0070%,$112.3k,2022-09-13 13:16:32.744677
99,0x-ZRX,$0.2998,-8.05%,$30.8m,$8.8m,-13.71%,0.04%,0.29,+0.0050%,+0.0036%,$60.0k,2022-09-13 13:16:32.744677
100,Metal-MTL,$1.19,-7.02%,$30.4m,$6.3m,-18.73%,0.03%,0.21,-0.0043%,-0.0079%,$118.2k,2022-09-13 13:16:32.744677
101,Pundi X-PUNDIX,$0.7954,+42.92%,$30.1m,$3.7m,+238.69%,0.02%,0.12,-0.2891%,-0.3658%,$151.3k,2022-09-13 13:16:32.744677
102,Ren-REN,$0.1229,-10.00%,$29.8m,$7.7m,-12.27%,0.03%,0.26,+0.0063%,+0.0075%,$118.7k,2022-09-13 13:16:32.744677
103,Wootrade-WOO,$0.1549,-6.81%,$29.8m,$4.0m,-3.98%,0.02%,0.13,+0.0100%,+0.0100%,$79.0k,2022-09-13 13:16:32.744677
104,Raydium-RAY,$0.6269,-11.51%,$28.7m,$7.7m,-20.09%,0.03%,0.27,+0.0046%,+0.0060%,$222.1k,2022-09-13 13:16:32.744677
105,Linear-LINA,$0.0081,-10.15%,$28.1m,$4.8m,-22.07%,0.02%,0.17,+0.0064%,+0.0067%,$106.3k,2022-09-13 13:16:32.744677
106,Gitcoin-GTC,$2.06,-11.74%,$27.3m,$4.6m,-11.94%,0.02%,0.17,+0.0100%,+0.0100%,$155.5k,2022-09-13 13:16:32.744677
107,Coin98-C98,$0.4159,-9.61%,$26.6m,$12.4m,-14.68%,0.05%,0.47,+0.0062%,+0.0061%,$65.9k,2022-09-13 13:16:32.744677
108,Bitcoin SV-BSV,$53.01,-4.24%,$26.0m,$32.8m,-4.33%,0.14%,1.26,-0.0323%,-0.0199%,$58.7k,2022-09-13 13:16:32.744677
109,Iota-IOTA,$0.2756,-7.04%,$25.7m,$9.8m,-10.88%,0.04%,0.38,+0.0153%,+0.0029%,$43.9k,2022-09-13 13:16:32.744677
110,Qtum-QTUM,$3.09,-8.54%,$25.7m,$14.7m,-9.23%,0.06%,0.57,-0.0073%,+0.0025%,$60.8k,2022-09-13 13:16:32.744677
111,Swipe-SXP,$0.3705,-6.39%,$25.7m,$9.0m,-3.37%,0.04%,0.35,+0.0066%,+0.0070%,$31.5k,2022-09-13 13:16:32.744677
112,Maker-MKR,$707.44,-7.30%,$25.3m,$15.2m,-9.31%,0.06%,0.60,-0.0001%,-0.0037%,$78.0k,2022-09-13 13:16:32.744677
113,Basic Attention Token-BAT,$0.3366,-6.60%,$25.0m,$10.4m,-11.87%,0.04%,0.42,+0.0086%,+0.0070%,$87.5k,2022-09-13 13:16:32.744677
114,Coti-COTI,$0.0972,-4.59%,$24.2m,$4.6m,-4.42%,0.02%,0.19,+0.0100%,+0.0100%,$102.9k,2022-09-13 13:16:32.744677
115,DFI.Money-YFII,$930.99,-8.99%,$23.5m,$16.0m,-12.80%,0.07%,0.68,-0.1158%,-0.2733%,$252.3k,2022-09-13 13:16:32.744677
116,Arweave-AR,$10.15,-10.46%,$23.5m,$11.3m,-16.21%,0.05%,0.48,+0.0070%,+0.0065%,$102.5k,2022-09-13 13:16:32.744677
117,Ontology-ONT,$0.2350,-7.57%,$23.2m,$7.4m,-16.78%,0.03%,0.32,-0.0095%,-0.0011%,$58.6k,2022-09-13 13:16:32.744677
118,Bella Protocol-BEL,$0.6278,-8.92%,$22.8m,$3.6m,-16.71%,0.01%,0.16,+0.0100%,+0.0100%,$51.7k,2022-09-13 13:16:32.744677
119,BakeryToken-BAKE,$0.2493,-9.25%,$22.3m,$4.3m,-13.12%,0.02%,0.19,+0.0100%,+0.0100%,$105.1k,2022-09-13 13:16:32.744677
120,Internet Computer-ICP,$6.65,-7.53%,$22.1m,$13.5m,-12.91%,0.06%,0.61,+0.0343%,+0.0273%,$45.7k,2022-09-13 13:16:32.744677
121,StormX-STMX,$0.0078,-8.16%,$21.7m,$3.4m,-8.87%,0.01%,0.16,+0.0073%,+0.0071%,$84.8k,2022-09-13 13:16:32.744677
122,Bluzelle-BLZ,$0.0816,-10.08%,$21.2m,$4.7m,-19.65%,0.02%,0.22,+0.0100%,+0.0100%,$138.5k,2022-09-13 13:16:32.744677
123,Ocean Protocol-OCEAN,$0.1711,-9.50%,$21.0m,$3.3m,-29.75%,0.01%,0.16,-0.0169%,-0.0187%,$109.7k,2022-09-13 13:16:32.744677
124,Mask Network-MASK,$1.34,-9.54%,$20.4m,$6.9m,-14.20%,0.03%,0.34,+0.0260%,+0.0004%,$71.7k,2022-09-13 13:16:32.744677
125,SKALE Network-SKL,$0.0523,-9.41%,$20.2m,$7.6m,+0.24%,0.03%,0.37,+0.0066%,+0.0062%,$98.4k,2022-09-13 13:16:32.744677
126,CertiK-CTK,$0.9324,-9.98%,$20.1m,$6.7m,-13.15%,0.03%,0.33,+0.0053%,+0.0044%,$97.3k,2022-09-13 13:16:32.744677
127,Step App-FITFI,$0.0736,-7.09%,$20.0m,$2.5m,-18.03%,0.01%,0.12,+0.0150%,-0.0057%,$99.6k,2022-09-13 13:16:32.744677
128,BitDAO-BIT,$0.5982,-5.25%,$19.9m,$23.2m,-1.82%,0.10%,1.17,-0.0063%,-0.0071%,$66.3k,2022-09-13 13:16:32.744677
129,Band Protocol-BAND,$1.32,-6.95%,$18.2m,$5.5m,-3.93%,0.02%,0.30,+0.0006%,+0.0068%,$66.0k,2022-09-13 13:16:32.744677
130,Tether-USDT,$1.00,+0.00%,$18.1m,$279.6m,+26.29%,1.16%,15.43,-0.0005%,-0.0003%,$16.0,2022-09-13 13:16:32.744677
131,Horizen-ZEN,$15.27,-9.99%,$17.8m,$6.5m,-12.05%,0.03%,0.37,+0.0242%,-0.0054%,$43.0k,2022-09-13 13:16:32.744677
132,Celo-CELO,$0.8344,-6.90%,$17.6m,$8.9m,-14.82%,0.04%,0.51,+0.0109%,+0.0063%,$75.3k,2022-09-13 13:16:32.744677
133,Celer Network-CELR,$0.0176,-8.79%,$17.5m,$5.1m,-4.81%,0.02%,0.29,+0.0100%,+0.0100%,$47.7k,2022-09-13 13:16:32.744677
134,FOOTBALL-FOOTBALL,"$1,070.00",-4.46%,$17.4m,$7.9m,-10.74%,0.03%,0.46,+0.0229%,+0.0268%,$132.9k,2022-09-13 13:16:32.744677
135,API3-API3,$1.78,-6.95%,$17.2m,$5.6m,-5.69%,0.02%,0.33,-0.0119%,-0.0390%,$85.2k,2022-09-13 13:16:32.744677
136,Origin Protocol-OGN,$0.1653,-8.75%,$16.9m,$6.8m,-13.72%,0.03%,0.40,+0.0100%,+0.0100%,$100.5k,2022-09-13 13:16:32.744677
137,Civic-CVC,$0.1428,-7.22%,$15.8m,$6.5m,-10.92%,0.03%,0.41,+0.0064%,-0.0008%,$55.6k,2022-09-13 13:16:32.744677
138,Cartesi-CTSI,$0.1470,-5.69%,$15.1m,$3.3m,-7.49%,0.01%,0.22,+0.0088%,+0.0082%,$18.3k,2022-09-13 13:16:32.744677
139,Binance BTCDOM Index-BTCDOM,"$1,250.00",+2.83%,$15.1m,$10.4m,-2.32%,0.04%,0.69,+0.0100%,+0.0100%,$37.8k,2022-09-13 13:16:32.744677
140,Alpha Finance Lab-ALPHA,$0.1200,-8.39%,$14.3m,$5.3m,-12.74%,0.02%,0.37,+0.0162%,+0.0019%,$50.8k,2022-09-13 13:16:32.744677
141,NKN-NKN,$0.0994,-6.94%,$14.2m,$2.5m,-20.73%,0.01%,0.18,+0.0100%,+0.0100%,$38.8k,2022-09-13 13:16:32.744677
142,TomoChain-TOMO,$0.4979,-7.70%,$14.2m,$3.3m,-9.47%,0.01%,0.23,+0.0048%,+0.0051%,$87.0k,2022-09-13 13:16:32.744677
143,Mines of Dalarnia-DAR,$0.2342,-8.87%,$13.9m,$3.2m,-16.48%,0.01%,0.23,+0.0100%,+0.0100%,$74.0k,2022-09-13 13:16:32.744677
144,Aragon-ANT,$1.82,-9.19%,$13.7m,$4.8m,-21.43%,0.02%,0.35,-0.0048%,+0.0187%,$105.5k,2022-09-13 13:16:32.744677
145,Livepeer-LPT,$10.29,-7.81%,$13.6m,$6.7m,-10.50%,0.03%,0.49,+0.0158%,+0.0020%,$38.5k,2022-09-13 13:16:32.744677
146,Adventure Gold-AGLD,$0.4126,-1.76%,$12.6m,$2.9m,+5.95%,0.01%,0.23,-0.0497%,-0.0461%,$34.1k,2022-09-13 13:16:32.744677
147,SafePal-SFP,$0.3700,-10.65%,$11.9m,$4.3m,-17.17%,0.02%,0.36,+0.0065%,+0.0100%,$123.9k,2022-09-13 13:16:32.744677
148,LooksRare-LOOKS,$0.2698,-10.90%,$11.9m,$12.2m,-14.43%,0.05%,1.03,-0.0060%,-0.0083%,$39.6k,2022-09-13 13:16:32.744677
149,Icon-ICX,$0.2710,-8.23%,$11.8m,$4.3m,-5.25%,0.02%,0.36,+0.0050%,+0.0037%,$26.5k,2022-09-13 13:16:32.744677
150,Spell Token-SPELL,$0.0013,-9.60%,$11.4m,$4.8m,-17.48%,0.02%,0.42,+0.0035%,+0.0029%,$86.3k,2022-09-13 13:16:32.744677
151,Automata Network-ATA,$0.1565,-8.02%,$9.8m,$2.2m,-22.45%,0.01%,0.22,+0.0100%,+0.0100%,$60.9k,2022-09-13 13:16:32.744677
152,IoTeX-IOTX,$0.0332,-8.25%,$9.7m,$6.0m,-9.84%,0.02%,0.62,+0.0100%,+0.0100%,$41.7k,2022-09-13 13:16:32.744677
153,Klaytn-KLAY,$0.2234,-2.30%,$9.0m,$5.3m,-13.49%,0.02%,0.58,+0.0008%,-0.0118%,$88.7k,2022-09-13 13:16:32.744677
154,ARPA Chain-ARPA,$0.0374,-5.96%,$8.5m,$3.2m,-11.65%,0.01%,0.37,+0.0056%,+0.0056%,$20.1k,2022-09-13 13:16:32.744677
155,DigiByte-DGB,$0.0102,-7.88%,$8.5m,$3.6m,-9.45%,0.01%,0.42,+0.0100%,+0.0100%,$25.6k,2022-09-13 13:16:32.744677
156,Crypto.com Coin-CRO,$0.1141,-8.15%,$8.4m,$11.5m,-9.84%,0.05%,1.37,+0.0109%,+0.0041%,$76.4k,2022-09-13 13:16:32.744677
157,Astar-ASTR,$0.0394,-4.58%,$7.8m,$1.0m,-2.69%,0.00%,0.13,+0.0003%,+0.0664%,$29.9k,2022-09-13 13:16:32.744677
