,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
26,Unifi Protocol DAO-UNFI,$7.97,+12.52%,$319.3m,$17.1m,-2.79%,0.07%,0.05,+0.0100%,+0.0100%,$523.8k,2022-09-09 22:17:06.639436
27,Curve DAO Token-CRV,$1.20,+6.02%,$318.9m,$64.9m,+9.95%,0.26%,0.20,+0.0254%,-0.0033%,$503.8k,2022-09-09 22:17:06.639436
28,Stargate Finance-STG,$0.8301,+1.62%,$310.5m,$26.6m,-13.40%,0.11%,0.09,+0.0068%,+0.0067%,$634.1k,2022-09-09 22:17:06.639436
29,Axie Infinity-AXS,$15.64,+5.36%,$299.4m,$82.7m,+8.21%,0.33%,0.28,-0.0237%,-0.0178%,$535.6k,2022-09-09 22:17:06.639436
30,Terra Classic-LUNC,$0.0004,-17.28%,$292.3m,$34.8m,+9.17%,0.14%,0.12,-0.0496%,-0.1710%,$1.9m,2022-09-09 22:17:06.639436
31,Helium-HNT,$4.70,-2.21%,$289.8m,$26.3m,-18.40%,0.10%,0.09,+0.0004%,+0.0041%,$466.5k,2022-09-09 22:17:06.639436
32,yearn.finance-YFI,"$10,497.84",+13.71%,$267.4m,$42.6m,+19.85%,0.17%,0.16,+0.0105%,-0.0014%,$466.8k,2022-09-09 22:17:06.639436
33,The Sandbox-SAND,$0.9769,+7.07%,$264.3m,$76.9m,+6.76%,0.31%,0.29,+0.0107%,+0.0076%,$503.4k,2022-09-09 22:17:06.639436
34,Tellor-TRB,$17.24,+7.20%,$194.1m,$38.2m,+2.75%,0.15%,0.20,+0.0087%,+0.0048%,$423.0k,2022-09-09 22:17:06.639436
35,Fantom-FTM,$0.2695,+6.74%,$194.0m,$49.2m,+7.08%,0.20%,0.25,+0.0095%,+0.0096%,$244.3k,2022-09-09 22:17:06.639436
36,Project Galaxy-GAL,$3.19,+28.62%,$190.4m,$21.8m,+63.37%,0.09%,0.11,-0.0110%,-0.0088%,$403.5k,2022-09-09 22:17:06.639436
37,SHIBA INU-SHIB,$0.0000,+5.56%,$181.2m,$21.7m,+6.37%,0.09%,0.12,+0.0054%,+0.0126%,$492.6k,2022-09-09 22:17:06.639436
38,Uniswap-UNI,$6.46,+4.27%,$160.7m,$47.6m,+3.52%,0.19%,0.30,-0.0040%,-0.0077%,$151.5k,2022-09-09 22:17:06.639436
39,Ethereum Name Service-ENS,$15.60,-0.91%,$154.3m,$34.9m,-9.99%,0.14%,0.23,+0.0105%,+0.0077%,$376.5k,2022-09-09 22:17:06.639436
40,ConstitutionDAO-PEOPLE,$0.0236,+13.09%,$150.6m,$28.4m,+17.38%,0.11%,0.19,+0.0046%,+0.0041%,$277.0k,2022-09-09 22:17:06.639436
41,SushiSwap-SUSHI,$1.33,+0.67%,$146.9m,$35.1m,-10.71%,0.14%,0.24,+0.0158%,+0.0046%,$234.3k,2022-09-09 22:17:06.639436
42,Tron-TRX,$0.0633,+3.57%,$130.2m,$137.7m,-3.07%,0.55%,1.06,+0.0040%,+0.0019%,$312.1k,2022-09-09 22:17:06.639436
43,Gala-GALA,$0.0517,+5.81%,$120.4m,$34.6m,+1.85%,0.14%,0.29,+0.0084%,+0.0060%,$193.4k,2022-09-09 22:17:06.639436
44,Decentraland-MANA,$0.8024,+4.11%,$118.7m,$40.3m,+4.76%,0.16%,0.34,+0.0093%,+0.0044%,$248.1k,2022-09-09 22:17:06.639436
45,Waves-WAVES,$4.70,+5.63%,$115.0m,$51.6m,+3.95%,0.21%,0.45,+0.0081%,+0.0076%,$266.5k,2022-09-09 22:17:06.639436
46,Aave-AAVE,$90.77,+2.52%,$113.2m,$46.6m,+0.93%,0.19%,0.41,+0.0102%,-0.0011%,$207.2k,2022-09-09 22:17:06.639436
47,Flow (Dapper labs)-FLOW,$2.09,+6.90%,$109.5m,$25.5m,+2.95%,0.10%,0.23,+0.0042%,+0.0048%,$103.0k,2022-09-09 22:17:06.639436
48,dYdX-DYDX,$1.57,+7.36%,$100.9m,$37.9m,+4.29%,0.15%,0.38,+0.0089%,+0.0081%,$329.6k,2022-09-09 22:17:06.639436
49,Jasmy-JASMY,$0.0096,+8.91%,$88.9m,$14.3m,+24.04%,0.06%,0.16,+0.0008%,+0.0071%,$151.2k,2022-09-09 22:17:06.639436
50,THETA-THETA,$1.18,+5.21%,$88.7m,$23.5m,+6.04%,0.09%,0.26,+0.0063%,-0.0064%,$149.1k,2022-09-09 22:17:06.639436
51,Arweave-AR,$11.07,+11.91%,$88.2m,$14.4m,+22.43%,0.06%,0.16,+0.0077%,+0.0076%,$212.9k,2022-09-09 22:17:06.639436
52,THORChain-RUNE,$2.01,+8.98%,$86.8m,$24.0m,+11.93%,0.10%,0.28,+0.0082%,+0.0085%,$146.4k,2022-09-09 22:17:06.639436
53,Algorand-ALGO,$0.3229,+5.57%,$85.1m,$31.6m,+7.69%,0.13%,0.37,-0.0076%,+0.0065%,$103.5k,2022-09-09 22:17:06.639436
54,Anchor Protocol-ANC,$0.1621,+49.89%,$81.2m,$2.7m,+87.88%,0.01%,0.03,-0.0020%,+0.0009%,$483.6k,2022-09-09 22:17:06.639436
55,Kyber Network Crystal-KNC,$1.84,+3.29%,$74.8m,$20.6m,-2.52%,0.08%,0.27,+0.0062%,+0.0078%,$361.2k,2022-09-09 22:17:06.639436
56,Tezos-XTZ,$1.63,+3.21%,$74.2m,$31.8m,+5.35%,0.13%,0.43,+0.0086%,+0.0038%,$137.0k,2022-09-09 22:17:06.639436
57,Synthetix Network Token-SNX,$3.02,+3.37%,$73.1m,$32.8m,+3.87%,0.13%,0.45,+0.0012%,+0.0073%,$194.2k,2022-09-09 22:17:06.639436
58,Ankr-ANKR,$0.0384,+9.81%,$66.1m,$15.4m,+5.40%,0.06%,0.23,+0.0029%,-0.0114%,$143.1k,2022-09-09 22:17:06.639436
59,Monero-XMR,$157.84,+4.14%,$65.1m,$42.8m,+2.21%,0.17%,0.66,+0.0007%,-0.0172%,$166.7k,2022-09-09 22:17:06.639436
60,Balancer-BAL,$7.53,+3.04%,$64.6m,$15.0m,-7.95%,0.06%,0.23,-0.0201%,-0.0045%,$112.4k,2022-09-09 22:17:06.639436
61,Stellar Lumens-XLM,$0.1126,+8.13%,$60.9m,$40.9m,+9.51%,0.16%,0.67,+0.0023%,+0.0077%,$104.8k,2022-09-09 22:17:06.639436
62,ZCash-ZEC,$65.95,+7.81%,$60.7m,$23.0m,+12.71%,0.09%,0.38,-0.0012%,+0.0114%,$108.5k,2022-09-09 22:17:06.639436
63,BinaryX-BNX,$149.80,+5.18%,$60.5m,$31.6m,-1.26%,0.13%,0.52,+0.0100%,+0.0050%,$228.9k,2022-09-09 22:17:06.639436
64,DFI.Money-YFII,"$1,020.12",+8.18%,$55.6m,$18.9m,+5.15%,0.08%,0.34,-0.1152%,-0.0821%,$94.2k,2022-09-09 22:17:06.639436
65,Flamingo-FLM,$0.1207,+6.48%,$55.5m,$19.2m,+4.69%,0.08%,0.35,+0.0004%,+0.0005%,$133.1k,2022-09-09 22:17:06.639436
66,Zilliqa-ZIL,$0.0370,+4.96%,$53.8m,$23.0m,+4.54%,0.09%,0.43,-0.0123%,-0.0010%,$76.1k,2022-09-09 22:17:06.639436
67,Elrond-EGLD,$53.82,+2.23%,$51.3m,$17.0m,+6.94%,0.07%,0.33,+0.0043%,+0.0024%,$82.8k,2022-09-09 22:17:06.639436
68,Lido DAO Token-LDO,$2.08,+10.96%,$50.4m,$20.9m,+9.39%,0.08%,0.41,+0.0064%,+0.0058%,$73.8k,2022-09-09 22:17:06.639436
69,Enjin Coin-ENJ,$0.5431,+4.28%,$48.0m,$15.9m,+7.89%,0.06%,0.33,+0.0057%,+0.0047%,$169.4k,2022-09-09 22:17:06.639436
70,iExec RLC-RLC,$1.32,+9.85%,$47.5m,$8.0m,+21.09%,0.03%,0.17,-0.1324%,-0.1038%,$193.3k,2022-09-09 22:17:06.639436
71,1inch-1INCH,$0.6661,+3.09%,$47.0m,$21.0m,-0.14%,0.08%,0.45,+0.0015%,-0.0029%,$66.1k,2022-09-09 22:17:06.639436
72,Oasis Network-ROSE,$0.0666,+10.24%,$46.6m,$14.3m,+24.00%,0.06%,0.31,+0.0082%,+0.0084%,$90.6k,2022-09-09 22:17:06.639436
73,Compound-COMP,$52.34,+7.54%,$44.9m,$25.0m,+7.55%,0.10%,0.56,+0.0052%,+0.0061%,$89.7k,2022-09-09 22:17:06.639436
74,Kava-KAVA,$1.75,+6.36%,$44.7m,$11.9m,+5.42%,0.05%,0.27,+0.0076%,+0.0076%,$57.6k,2022-09-09 22:17:06.639436
75,NEO-NEO,$9.87,+3.91%,$44.1m,$15.1m,-2.97%,0.06%,0.34,+0.0096%,-0.0145%,$46.2k,2022-09-09 22:17:06.639436
76,VeChain-VET,$0.0256,+5.25%,$43.5m,$17.1m,+5.38%,0.07%,0.39,+0.0034%,+0.0088%,$99.8k,2022-09-09 22:17:06.639436
77,1000XEC-1000XEC,$0.0442,+5.59%,$42.7m,$4.4m,-5.39%,0.02%,0.10,+0.0100%,+0.0100%,$17.9k,2022-09-09 22:17:06.639436
78,The Graph-GRT,$0.1114,+6.92%,$41.3m,$23.1m,+8.55%,0.09%,0.56,+0.0104%,+0.0075%,$58.5k,2022-09-09 22:17:06.639436
79,Litentry-LIT,$0.7450,+8.84%,$41.1m,$5.6m,+24.99%,0.02%,0.14,+0.0100%,+0.0100%,$64.2k,2022-09-09 22:17:06.639436
80,Kusama-KSM,$52.60,+5.61%,$40.4m,$16.5m,+2.86%,0.07%,0.41,+0.0089%,+0.0059%,$81.4k,2022-09-09 22:17:06.639436
81,Harmony-ONE,$0.0216,+8.06%,$40.3m,$15.2m,+6.01%,0.06%,0.38,+0.0080%,+0.0085%,$163.6k,2022-09-09 22:17:06.639436
82,Coin98-C98,$0.4488,+12.89%,$38.2m,$15.0m,+18.94%,0.06%,0.39,+0.0076%,+0.0078%,$91.4k,2022-09-09 22:17:06.639436
83,Ocean Protocol-OCEAN,$0.1794,+2.93%,$38.1m,$5.6m,-5.58%,0.02%,0.15,-0.0063%,-0.0094%,$97.5k,2022-09-09 22:17:06.639436
84,Serum-SRM,$0.8527,+3.35%,$38.1m,$27.9m,+6.34%,0.11%,0.73,+0.0072%,-0.0034%,$82.1k,2022-09-09 22:17:06.639436
85,FTX Token-FTT,$27.26,+4.52%,$38.1m,$67.2m,-0.26%,0.27%,1.77,+0.0073%,+0.0076%,$27.8k,2022-09-09 22:17:06.639436
86,Aragon-ANT,$2.04,+11.83%,$37.5m,$6.7m,-0.60%,0.03%,0.18,+0.0190%,-0.0013%,$137.4k,2022-09-09 22:17:06.639436
87,Celsius-CEL,$1.33,+5.28%,$35.8m,$22.6m,-2.75%,0.09%,0.63,-0.1003%,-0.1696%,$179.1k,2022-09-09 22:17:06.639436
88,Dash-DASH,$48.70,+5.55%,$34.8m,$15.2m,+6.45%,0.06%,0.44,-0.0015%,+0.0153%,$70.0k,2022-09-09 22:17:06.639436
89,Maker-MKR,$776.36,+6.71%,$34.5m,$16.6m,+6.79%,0.07%,0.48,-0.0004%,+0.0118%,$29.0k,2022-09-09 22:17:06.639436
90,Spell Token-SPELL,$0.0014,+3.68%,$34.1m,$6.1m,-8.32%,0.02%,0.18,+0.0033%,+0.0039%,$73.0k,2022-09-09 22:17:06.639436
91,BakeryToken-BAKE,$0.2713,+4.21%,$34.0m,$4.8m,-5.58%,0.02%,0.14,+0.0100%,+0.0100%,$66.9k,2022-09-09 22:17:06.639436
92,Loopring-LRC,$0.3629,+5.60%,$33.8m,$15.0m,+15.68%,0.06%,0.44,+0.0080%,+0.0036%,$40.1k,2022-09-09 22:17:06.639436
93,Tether-USDT,$1.00,+0.03%,$30.7m,$282.7m,+26.60%,1.13%,9.19,-0.0011%,-0.0012%,$512.0,2022-09-09 22:17:06.639436
94,Bitcoin SV-BSV,$55.31,+3.87%,$30.2m,$34.4m,+2.46%,0.14%,1.14,-0.0097%,-0.0658%,$10.2k,2022-09-09 22:17:06.639436
95,CertiK-CTK,$1.05,+1.75%,$29.7m,$8.4m,-2.63%,0.03%,0.28,+0.0100%,+0.0100%,$92.1k,2022-09-09 22:17:06.639436
96,Horizen-ZEN,$16.72,+8.10%,$28.1m,$7.8m,+19.74%,0.03%,0.28,-0.0062%,+0.0465%,$111.7k,2022-09-09 22:17:06.639436
97,Internet Computer-ICP,$7.12,+9.66%,$27.8m,$15.6m,+11.51%,0.06%,0.56,+0.0056%,+0.0015%,$78.5k,2022-09-09 22:17:06.639436
98,0x-ZRX,$0.3109,+4.26%,$27.4m,$9.1m,+7.70%,0.04%,0.33,+0.0040%,+0.0043%,$50.5k,2022-09-09 22:17:06.639436
99,MyNeighborAlice-ALICE,$2.18,+5.14%,$27.1m,$10.9m,+8.92%,0.04%,0.40,+0.0076%,+0.0076%,$61.7k,2022-09-09 22:17:06.639436
100,NEM-XEM,$0.0458,+5.22%,$26.2m,$8.6m,+2.39%,0.03%,0.33,+0.0187%,+0.0023%,$31.8k,2022-09-09 22:17:06.639436
101,Bella Protocol-BEL,$0.6913,+7.34%,$26.0m,$4.6m,+19.75%,0.02%,0.18,+0.0100%,+0.0100%,$39.0k,2022-09-09 22:17:06.639436
102,Ontology-ONT,$0.2513,+4.07%,$25.9m,$8.7m,+2.35%,0.03%,0.34,+0.0018%,+0.0058%,$84.8k,2022-09-09 22:17:06.639436
103,Swipe-SXP,$0.3826,+3.97%,$25.9m,$8.9m,+15.17%,0.04%,0.34,+0.0068%,+0.0070%,$38.5k,2022-09-09 22:17:06.639436
104,Basic Attention Token-BAT,$0.3495,+6.20%,$25.8m,$11.1m,+3.74%,0.04%,0.43,+0.0129%,+0.0040%,$71.4k,2022-09-09 22:17:06.639436
105,Chromia-CHR,$0.1851,+4.68%,$25.4m,$8.3m,-7.15%,0.03%,0.33,+0.0065%,+0.0069%,$78.3k,2022-09-09 22:17:06.639436
106,Reserve Rights-RSR,$0.0062,+3.37%,$25.1m,$13.3m,+1.40%,0.05%,0.53,+0.0056%,+0.0040%,$23.6k,2022-09-09 22:17:06.639436
107,OmiseGO-OMG,$1.91,+3.58%,$24.7m,$13.1m,+4.62%,0.05%,0.53,+0.0114%,+0.0083%,$105.8k,2022-09-09 22:17:06.639436
108,Immutable X-IMX,$0.8671,+5.74%,$23.4m,$9.3m,+3.71%,0.04%,0.40,+0.0100%,+0.0135%,$13.9k,2022-09-09 22:17:06.639436
109,Storj-STORJ,$0.5530,+4.88%,$23.2m,$11.0m,+2.74%,0.04%,0.47,+0.0068%,+0.0123%,$19.3k,2022-09-09 22:17:06.639436
110,Mask Network-MASK,$1.46,+4.87%,$22.9m,$8.2m,+9.29%,0.03%,0.36,+0.0061%,+0.0265%,$37.6k,2022-09-09 22:17:06.639436
111,Ren-REN,$0.1312,+7.57%,$22.8m,$8.8m,+9.68%,0.04%,0.39,+0.0087%,+0.0076%,$105.4k,2022-09-09 22:17:06.639436
112,API3-API3,$1.82,+3.75%,$21.6m,$5.6m,+6.52%,0.02%,0.26,-0.0136%,-0.0064%,$29.1k,2022-09-09 22:17:06.639436
113,Audius-AUDIO,$0.2896,+2.98%,$21.1m,$8.0m,+6.73%,0.03%,0.38,+0.0066%,+0.0061%,$22.4k,2022-09-09 22:17:06.639436
114,FOOTBALL-FOOTBALL,"$1,110.53",+2.18%,$20.8m,$6.9m,+10.94%,0.03%,0.33,+0.2776%,+0.2522%,$23.0k,2022-09-09 22:17:06.639436
115,Gitcoin-GTC,$2.31,+2.81%,$20.6m,$4.7m,+5.90%,0.02%,0.23,+0.0100%,+0.0100%,$88.8k,2022-09-09 22:17:06.639436
116,Dent-DENT,$0.0010,+3.00%,$20.5m,$4.9m,-7.12%,0.02%,0.24,-0.0040%,-0.0065%,$51.2k,2022-09-09 22:17:06.639436
117,Qtum-QTUM,$3.31,+5.23%,$20.5m,$16.1m,+4.33%,0.06%,0.78,+0.0110%,-0.0012%,$10.1k,2022-09-09 22:17:06.639436
118,Iota-IOTA,$0.2912,+4.63%,$20.5m,$10.5m,+6.91%,0.04%,0.51,-0.0005%,+0.0084%,$31.6k,2022-09-09 22:17:06.639436
119,Hedera-HBAR,$0.0635,+4.44%,$20.3m,$8.3m,+5.29%,0.03%,0.41,+0.0084%,+0.0079%,$30.9k,2022-09-09 22:17:06.639436
120,Holo-HOT,$0.0022,+7.39%,$20.0m,$5.5m,+11.38%,0.02%,0.27,+0.0061%,+0.0056%,$77.7k,2022-09-09 22:17:06.639436
121,Metal-MTL,$1.23,+3.75%,$19.9m,$6.6m,+2.95%,0.03%,0.33,-0.0133%,-0.0131%,$17.1k,2022-09-09 22:17:06.639436
122,Bluzelle-BLZ,$0.0903,+5.14%,$19.9m,$6.1m,+0.16%,0.02%,0.31,+0.0100%,+0.0100%,$80.8k,2022-09-09 22:17:06.639436
123,Celo-CELO,$0.8772,+5.42%,$19.6m,$9.7m,+10.71%,0.04%,0.49,+0.0042%,+0.0066%,$36.7k,2022-09-09 22:17:06.639436
124,Alpha Finance Lab-ALPHA,$0.1278,+6.88%,$18.9m,$6.3m,+15.40%,0.03%,0.33,+0.0086%,-0.0039%,$56.6k,2022-09-09 22:17:06.639436
125,Raydium-RAY,$0.6717,+8.73%,$18.5m,$8.6m,+14.77%,0.03%,0.46,+0.0064%,+0.0069%,$19.4k,2022-09-09 22:17:06.639436
126,IoTeX-IOTX,$0.0380,+11.83%,$17.8m,$6.7m,+13.99%,0.03%,0.38,+0.0054%,+0.0100%,$63.0k,2022-09-09 22:17:06.639436
127,Linear-LINA,$0.0087,+7.98%,$17.5m,$5.0m,+10.34%,0.02%,0.28,+0.0063%,+0.0070%,$68.7k,2022-09-09 22:17:06.639436
128,Origin Protocol-OGN,$0.1783,+4.31%,$17.4m,$7.4m,+10.45%,0.03%,0.43,+0.0100%,+0.0100%,$54.8k,2022-09-09 22:17:06.639436
129,Wootrade-WOO,$0.1622,+3.79%,$16.8m,$4.4m,+7.97%,0.02%,0.26,+0.0100%,+0.0100%,$23.5k,2022-09-09 22:17:06.639436
130,Band Protocol-BAND,$1.36,+5.04%,$16.7m,$5.9m,+13.45%,0.02%,0.35,+0.0043%,+0.0097%,$43.0k,2022-09-09 22:17:06.639436
131,ARPA Chain-ARPA,$0.0392,+2.14%,$16.7m,$4.1m,-5.22%,0.02%,0.24,+0.0055%,+0.0018%,$73.8k,2022-09-09 22:17:06.639436
132,Injective Protocol-INJ,$1.65,+7.25%,$16.5m,$2.9m,+17.28%,0.01%,0.18,+0.0100%,+0.0100%,$23.1k,2022-09-09 22:17:06.639436
133,BitDAO-BIT,$0.6264,+0.57%,$15.7m,$25.9m,+2.92%,0.10%,1.64,-0.0043%,-0.0030%,$21.1k,2022-09-09 22:17:06.639436
134,StormX-STMX,$0.0080,+1.90%,$15.7m,$3.7m,+3.43%,0.01%,0.23,+0.0052%,+0.0059%,$18.3k,2022-09-09 22:17:06.639436
135,Binance BTCDOM Index-BTCDOM,"$1,185.20",+5.34%,$15.6m,$10.2m,-9.10%,0.04%,0.65,+0.0100%,+0.0366%,$29.6k,2022-09-09 22:17:06.639436
136,IOST-IOST,$0.0133,+4.13%,$15.5m,$11.4m,+2.68%,0.05%,0.73,+0.0176%,+0.0014%,$28.8k,2022-09-09 22:17:06.639436
137,Tornado Cash-TORN,$9.72,+1.57%,$14.6m,$1.4m,+6.21%,0.01%,0.10,+0.1869%,+0.0434%,$37.3k,2022-09-09 22:17:06.639436
138,Reef-REEF,$0.0038,+6.49%,$14.4m,$4.9m,+7.17%,0.02%,0.34,+0.0074%,-0.0057%,$19.9k,2022-09-09 22:17:06.639436
139,Coti-COTI,$0.0986,+1.47%,$14.2m,$5.1m,-2.65%,0.02%,0.36,+0.0094%,+0.0093%,$36.2k,2022-09-09 22:17:06.639436
140,Livepeer-LPT,$10.60,+6.71%,$14.1m,$7.3m,+0.06%,0.03%,0.52,+0.0186%,+0.0052%,$7.4k,2022-09-09 22:17:06.639436
141,Celer Network-CELR,$0.0186,+5.71%,$14.0m,$5.1m,+4.62%,0.02%,0.36,+0.0100%,+0.0100%,$64.4k,2022-09-09 22:17:06.639436
142,Icon-ICX,$0.2848,+4.67%,$13.9m,$4.5m,+12.05%,0.02%,0.32,+0.0073%,+0.0071%,$52.8k,2022-09-09 22:17:06.639436
143,Civic-CVC,$0.1486,+6.74%,$13.7m,$7.1m,-1.61%,0.03%,0.51,-0.0043%,+0.0103%,$17.4k,2022-09-09 22:17:06.639436
144,NKN-NKN,$0.1031,+3.02%,$13.1m,$2.9m,-11.70%,0.01%,0.22,+0.0100%,+0.0100%,$10.9k,2022-09-09 22:17:06.639436
145,Mines of Dalarnia-DAR,$0.2558,+7.52%,$13.1m,$4.0m,+34.25%,0.02%,0.31,+0.0100%,+0.0100%,$10.6k,2022-09-09 22:17:06.639436
146,SKALE Network-SKL,$0.0516,+6.86%,$13.0m,$6.2m,+7.67%,0.02%,0.48,+0.0077%,+0.0076%,$15.0k,2022-09-09 22:17:06.639436
147,Automata Network-ATA,$0.1664,+8.62%,$11.2m,$2.7m,+15.73%,0.01%,0.24,+0.0100%,+0.0100%,$13.3k,2022-09-09 22:17:06.639436
148,Cartesi-CTSI,$0.1524,+2.03%,$10.8m,$4.1m,+0.57%,0.02%,0.38,+0.0072%,+0.0099%,$10.4k,2022-09-09 22:17:06.639436
149,TomoChain-TOMO,$0.5188,+7.76%,$10.1m,$3.5m,+12.51%,0.01%,0.35,+0.0073%,+0.0056%,$32.1k,2022-09-09 22:17:06.639436
150,LooksRare-LOOKS,$0.2809,+7.12%,$9.2m,$13.6m,+7.83%,0.05%,1.47,-0.0006%,-0.0061%,$17.3k,2022-09-09 22:17:06.639436
151,SafePal-SFP,$0.3937,+4.46%,$9.1m,$4.7m,+2.39%,0.02%,0.51,-0.0013%,-0.0013%,$21.7k,2022-09-09 22:17:06.639436
152,Yield Guild Games-YGG,$0.4965,+5.43%,$9.0m,$4.4m,+7.56%,0.02%,0.49,-0.0192%,+0.0230%,$4.9k,2022-09-09 22:17:06.639436
153,Dusk Network-DUSK,$0.1370,+5.13%,$8.8m,$3.4m,-10.20%,0.01%,0.39,+0.0098%,+0.0100%,$17.7k,2022-09-09 22:17:06.639436
154,Everdome-DOME,$0.0022,+36.20%,$8.4m,$1.0m,+12.50%,0.00%,0.12,+0.0030%,-0.1378%,$58.2k,2022-09-09 22:17:06.639436
155,Klaytn-KLAY,$0.2274,+4.86%,$8.4m,$5.5m,+13.80%,0.02%,0.66,+0.0100%,+0.0100%,$13.2k,2022-09-09 22:17:06.639436
156,Step App-FITFI,$0.0733,+10.89%,$8.4m,$2.3m,-0.04%,0.01%,0.28,-0.0088%,+0.0350%,$45.0k,2022-09-09 22:17:06.639436
157,Badger DAO-BADGER,$5.48,+9.30%,$8.1m,$2.9m,+14.13%,0.01%,0.36,-0.0316%,-0.0270%,$16.8k,2022-09-09 22:17:06.639436
