,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
12,Chainlink-LINK,$7.68,+5.31%,$527.9m,$117.7m,+16.38%,0.52%,0.22,+0.0100%,+0.0098%,$950.4k,2022-09-16 13:16:31.641229
13,Binance Coin-BNB,$274.26,-0.57%,$520.4m,$252.9m,+3.20%,1.12%,0.49,-0.0091%,-0.0032%,$370.9k,2022-09-16 13:16:31.641229
14,Litecoin-LTC,$55.53,-7.05%,$519.8m,$173.3m,-18.47%,0.77%,0.33,+0.0147%,+0.0028%,$1.4m,2022-09-16 13:16:31.641229
15,Polygon-MATIC,$0.8095,-5.54%,$492.9m,$161.5m,-1.46%,0.72%,0.33,+0.0033%,-0.0057%,$1.1m,2022-09-16 13:16:31.641229
16,Avalanche-AVAX,$17.92,-5.35%,$424.5m,$129.7m,+3.20%,0.58%,0.31,-0.0100%,-0.0215%,$932.8k,2022-09-16 13:16:31.641229
17,Optimism-OP,$1.09,-8.81%,$383.6m,$56.3m,+0.15%,0.25%,0.15,+0.0073%,+0.0032%,$946.3k,2022-09-16 13:16:31.641229
18,STEPN-GMT,$0.6575,-0.95%,$349.2m,$94.9m,+2.37%,0.42%,0.27,+0.0044%,-0.0002%,$894.4k,2022-09-16 13:16:31.641229
19,Polkadot-DOT,$6.85,-3.60%,$336.2m,$245.4m,-1.86%,1.09%,0.73,-0.0019%,-0.0084%,$744.5k,2022-09-16 13:16:31.641229
20,ApeCoin-APE,$4.81,-6.27%,$321.9m,$72.9m,-5.40%,0.32%,0.23,-0.0006%,+0.0054%,$734.6k,2022-09-16 13:16:31.641229
21,Terra-LUNA,$2.73,-5.95%,$315.4m,$15.2m,-25.96%,0.07%,0.05,-0.0339%,-0.0883%,$1.1m,2022-09-16 13:16:31.641229
22,NEAR Protocol-NEAR,$4.20,-3.55%,$280.2m,$102.3m,+0.89%,0.45%,0.37,-0.0137%,-0.0164%,$591.8k,2022-09-16 13:16:31.641229
23,Dogecoin-DOGE,$0.0596,-1.62%,$260.2m,$118.1m,-0.31%,0.52%,0.45,+0.0049%,+0.0085%,$763.5k,2022-09-16 13:16:31.641229
24,Filecoin-FIL,$5.75,-2.03%,$240.5m,$104.8m,+1.97%,0.47%,0.44,+0.0127%,-0.0111%,$416.7k,2022-09-16 13:16:31.641229
25,Bitcoin Cash-BCH,$118.59,-1.42%,$238.5m,$155.7m,-4.15%,0.69%,0.65,-0.0042%,+0.0028%,$328.3k,2022-09-16 13:16:31.641229
26,Terra Classic-LUNC,$0.0003,+1.49%,$223.7m,$38.6m,+5.76%,0.17%,0.17,-0.0161%,-0.0061%,$759.8k,2022-09-16 13:16:31.641229
27,Kyber Network Crystal-KNC,$1.92,-3.51%,$218.5m,$27.4m,-6.75%,0.12%,0.13,-0.0035%,-0.0009%,$324.3k,2022-09-16 13:16:31.641229
28,Curve DAO Token-CRV,$1.05,-1.72%,$213.6m,$55.1m,+2.55%,0.24%,0.26,+0.0276%,-0.0026%,$383.7k,2022-09-16 13:16:31.641229
29,1000SHIB-1000SHIB,$0.0117,-3.00%,$198.1m,$40.9m,-0.20%,0.18%,0.21,+0.0054%,+0.0100%,$298.8k,2022-09-16 13:16:31.641229
30,Reef-REEF,$0.0048,-3.90%,$157.2m,$18.3m,-22.07%,0.08%,0.12,-0.0882%,-0.1253%,$192.7k,2022-09-16 13:16:31.641229
31,Axie Infinity-AXS,$12.65,-3.15%,$150.9m,$79.2m,+2.56%,0.35%,0.52,-0.0429%,-0.0321%,$895.5k,2022-09-16 13:16:31.641229
32,The Sandbox-SAND,$0.8660,-1.99%,$147.8m,$67.1m,+3.99%,0.30%,0.45,-0.0038%,+0.0119%,$322.1k,2022-09-16 13:16:31.641229
33,Ethereum Name Service-ENS,$14.89,+2.43%,$143.5m,$28.7m,+25.19%,0.13%,0.20,+0.0035%,+0.0073%,$76.5k,2022-09-16 13:16:31.641229
34,Tellor-TRB,$15.87,-5.48%,$137.2m,$27.0m,-6.07%,0.12%,0.20,-0.0040%,-0.0274%,$282.7k,2022-09-16 13:16:31.641229
35,Helium-HNT,$4.03,-0.07%,$135.0m,$21.5m,-1.15%,0.10%,0.16,-0.0022%,-0.0035%,$263.2k,2022-09-16 13:16:31.641229
36,Compound-COMP,$56.22,+2.31%,$133.5m,$29.9m,+10.88%,0.13%,0.22,-0.0175%,-0.0212%,$269.3k,2022-09-16 13:16:31.641229
37,Celsius-CEL,$1.69,-11.58%,$126.2m,$18.9m,-30.34%,0.08%,0.15,+0.2793%,-0.2107%,$777.0k,2022-09-16 13:16:31.641229
38,Aave-AAVE,$79.11,-2.74%,$116.2m,$44.8m,+5.64%,0.20%,0.39,+0.0000%,-0.0034%,$272.9k,2022-09-16 13:16:31.641229
39,Fantom-FTM,$0.2426,-0.92%,$93.6m,$43.0m,+0.07%,0.19%,0.46,+0.0060%,+0.0064%,$65.2k,2022-09-16 13:16:31.641229
40,Uniswap-UNI,$5.81,-4.38%,$92.0m,$44.2m,+0.13%,0.20%,0.48,-0.0141%,-0.0125%,$149.6k,2022-09-16 13:16:31.641229
41,Waves-WAVES,$4.30,-0.66%,$91.2m,$47.8m,+0.84%,0.21%,0.52,+0.0058%,+0.0033%,$232.2k,2022-09-16 13:16:31.641229
42,Decentraland-MANA,$0.7340,+0.28%,$88.9m,$39.3m,+2.14%,0.17%,0.44,+0.0046%,+0.0057%,$249.1k,2022-09-16 13:16:31.641229
43,FOOTBALL-FOOTBALL,$974.49,+1.40%,$87.1m,$8.5m,+29.12%,0.04%,0.10,+0.0100%,+0.0308%,$155.2k,2022-09-16 13:16:31.641229
44,Tron-TRX,$0.0612,-0.62%,$86.2m,$131.1m,-3.58%,0.58%,1.52,-0.0188%,-0.0058%,$41.4k,2022-09-16 13:16:31.641229
45,Unifi Protocol DAO-UNFI,$7.00,-0.64%,$84.9m,$16.9m,+0.78%,0.07%,0.20,+0.0100%,+0.0100%,$73.8k,2022-09-16 13:16:31.641229
46,dYdX-DYDX,$1.32,-3.05%,$72.2m,$32.4m,-1.46%,0.14%,0.45,+0.0032%,+0.0053%,$170.5k,2022-09-16 13:16:31.641229
47,Stargate Finance-STG,$0.5569,-3.76%,$68.3m,$12.3m,-3.46%,0.05%,0.18,+0.0059%,+0.0061%,$147.4k,2022-09-16 13:16:31.641229
48,yearn.finance-YFI,"$8,673.95",-2.61%,$66.6m,$29.1m,-0.80%,0.13%,0.44,-0.0270%,-0.0371%,$199.7k,2022-09-16 13:16:31.641229
49,Gala-GALA,$0.0474,-1.02%,$65.8m,$33.6m,+2.28%,0.15%,0.51,+0.0035%,+0.0089%,$166.3k,2022-09-16 13:16:31.641229
50,THORChain-RUNE,$1.71,-1.53%,$65.4m,$21.5m,+1.53%,0.10%,0.33,+0.0072%,+0.0067%,$119.0k,2022-09-16 13:16:31.641229
51,ConstitutionDAO-PEOPLE,$0.0199,+0.04%,$59.1m,$24.4m,+4.50%,0.11%,0.41,+0.0124%,-0.0026%,$69.1k,2022-09-16 13:16:31.641229
52,SHIBA INU-SHIB,$0.0000,-2.80%,$57.9m,$20.9m,-0.03%,0.09%,0.36,+0.0106%,+0.0056%,$306.8k,2022-09-16 13:16:31.641229
53,THETA-THETA,$1.07,-2.21%,$56.5m,$21.3m,-0.84%,0.09%,0.38,+0.0077%,+0.0033%,$30.6k,2022-09-16 13:16:31.641229
54,Lido DAO Token-LDO,$1.75,-6.83%,$55.7m,$17.8m,-9.59%,0.08%,0.32,-0.0694%,-0.0711%,$232.4k,2022-09-16 13:16:31.641229
55,Monero-XMR,$147.67,-0.58%,$55.7m,$40.2m,-0.48%,0.18%,0.72,+0.0133%,-0.0144%,$100.4k,2022-09-16 13:16:31.641229
56,1inch-1INCH,$0.6082,-0.04%,$55.6m,$23.6m,+9.90%,0.10%,0.42,-0.0087%,-0.0234%,$77.9k,2022-09-16 13:16:31.641229
57,SushiSwap-SUSHI,$1.15,-0.71%,$49.3m,$25.9m,-2.09%,0.12%,0.53,+0.0049%,-0.0086%,$119.2k,2022-09-16 13:16:31.641229
58,Algorand-ALGO,$0.2970,+0.12%,$47.0m,$28.9m,+1.47%,0.13%,0.61,+0.0058%,+0.0112%,$23.0k,2022-09-16 13:16:31.641229
59,Synthetix Network Token-SNX,$2.62,-1.52%,$44.1m,$28.6m,+0.29%,0.13%,0.65,-0.0386%,-0.0191%,$72.3k,2022-09-16 13:16:31.641229
60,ZCash-ZEC,$58.01,-4.74%,$42.5m,$21.0m,+1.03%,0.09%,0.49,-0.0136%,+0.0350%,$116.1k,2022-09-16 13:16:31.641229
61,Tezos-XTZ,$1.53,-1.33%,$41.8m,$26.8m,-2.88%,0.12%,0.64,-0.0147%,-0.0248%,$81.2k,2022-09-16 13:16:31.641229
62,NEO-NEO,$8.86,-2.66%,$41.4m,$13.8m,+1.70%,0.06%,0.33,+0.0012%,-0.0201%,$27.5k,2022-09-16 13:16:31.641229
63,The Graph-GRT,$0.1075,-3.95%,$40.2m,$22.7m,-3.00%,0.10%,0.57,+0.0122%,+0.0039%,$133.3k,2022-09-16 13:16:31.641229
64,BinaryX-BNX,$161.41,+0.18%,$40.0m,$41.7m,+6.61%,0.19%,1.04,+0.0100%,+0.0100%,$74.9k,2022-09-16 13:16:31.641229
65,Tether-USDT,$0.9999,-0.01%,$39.3m,$302.5m,+31.11%,1.34%,7.70,+0.0004%,+0.0003%,$750.0,2022-09-16 13:16:31.641229
66,iExec RLC-RLC,$1.27,+2.50%,$39.1m,$6.5m,+6.04%,0.03%,0.17,-0.0044%,-0.0241%,$44.1k,2022-09-16 13:16:31.641229
67,Bluzelle-BLZ,$0.0810,-1.17%,$36.0m,$5.4m,+4.84%,0.02%,0.15,+0.0100%,+0.0023%,$93.5k,2022-09-16 13:16:31.641229
68,Metal-MTL,$1.18,+3.31%,$33.7m,$7.8m,+39.09%,0.03%,0.23,-0.0314%,-0.0664%,$58.9k,2022-09-16 13:16:31.641229
69,Flow (Dapper labs)-FLOW,$1.77,-3.44%,$33.4m,$22.1m,+3.30%,0.10%,0.66,-0.0070%,-0.0076%,$220.5k,2022-09-16 13:16:31.641229
70,Stellar Lumens-XLM,$0.1033,-0.32%,$33.0m,$36.2m,+0.07%,0.16%,1.10,+0.0067%,-0.0081%,$72.6k,2022-09-16 13:16:31.641229
71,Jasmy-JASMY,$0.0083,-1.68%,$32.1m,$15.8m,+3.00%,0.07%,0.49,+0.0079%,+0.0044%,$26.0k,2022-09-16 13:16:31.641229
72,Kava-KAVA,$1.54,-2.99%,$31.4m,$10.6m,-0.75%,0.05%,0.34,+0.0024%,-0.0050%,$39.7k,2022-09-16 13:16:31.641229
73,FTX Token-FTT,$24.13,-2.84%,$31.4m,$66.4m,-0.98%,0.30%,2.12,+0.0070%,-0.0003%,$109.6k,2022-09-16 13:16:31.641229
74,Kusama-KSM,$43.84,-5.30%,$31.3m,$16.2m,+10.52%,0.07%,0.52,-0.0055%,+0.0005%,$200.1k,2022-09-16 13:16:31.641229
75,Elrond-EGLD,$48.75,-1.12%,$31.2m,$15.5m,+2.88%,0.07%,0.50,+0.0094%,-0.0049%,$52.3k,2022-09-16 13:16:31.641229
76,Project Galaxy-GAL,$2.56,-1.55%,$30.9m,$13.4m,+4.81%,0.06%,0.43,+0.0077%,+0.0082%,$51.9k,2022-09-16 13:16:31.641229
77,Coin98-C98,$0.4050,+1.51%,$30.8m,$13.0m,+10.76%,0.06%,0.42,-0.0168%,-0.0037%,$29.7k,2022-09-16 13:16:31.641229
78,VeChain-VET,$0.0233,-1.38%,$30.6m,$16.1m,+3.03%,0.07%,0.53,-0.0261%,-0.0054%,$29.6k,2022-09-16 13:16:31.641229
79,BitDAO-BIT,$0.5107,-3.78%,$28.6m,$21.7m,-2.95%,0.10%,0.76,+0.0048%,+0.0060%,$112.0k,2022-09-16 13:16:31.641229
80,Flamingo-FLM,$0.1049,-2.69%,$28.1m,$16.8m,-2.64%,0.07%,0.60,-0.0550%,-0.0829%,$33.3k,2022-09-16 13:16:31.641229
81,Enjin Coin-ENJ,$0.4947,-0.72%,$27.5m,$13.4m,-0.34%,0.06%,0.49,-0.0052%,-0.0087%,$88.1k,2022-09-16 13:16:31.641229
82,1000XEC-1000XEC,$0.0419,-3.88%,$27.4m,$4.4m,-13.87%,0.02%,0.16,+0.0069%,+0.0053%,$64.6k,2022-09-16 13:16:31.641229
83,Zilliqa-ZIL,$0.0338,-1.51%,$27.4m,$21.3m,+1.14%,0.09%,0.78,+0.0030%,+0.0044%,$33.3k,2022-09-16 13:16:31.641229
84,Oasis Network-ROSE,$0.0600,-0.17%,$27.0m,$11.6m,+2.10%,0.05%,0.43,+0.0014%,-0.0021%,$13.6k,2022-09-16 13:16:31.641229
85,Storj-STORJ,$0.5021,-0.77%,$26.2m,$10.2m,+9.02%,0.05%,0.39,-0.0182%,-0.0062%,$48.8k,2022-09-16 13:16:31.641229
86,Dash-DASH,$43.97,-1.11%,$25.3m,$13.4m,+2.54%,0.06%,0.53,+0.0223%,+0.0072%,$38.8k,2022-09-16 13:16:31.641229
87,Balancer-BAL,$5.96,-6.75%,$24.8m,$10.9m,-3.02%,0.05%,0.44,-0.0076%,-0.0202%,$112.2k,2022-09-16 13:16:31.641229
88,Loopring-LRC,$0.3240,-2.81%,$24.2m,$13.0m,-4.24%,0.06%,0.54,-0.0066%,-0.0029%,$120.4k,2022-09-16 13:16:31.641229
89,NEM-XEM,$0.0416,-1.33%,$23.3m,$7.5m,-5.08%,0.03%,0.32,-0.0292%,+0.0087%,$15.3k,2022-09-16 13:16:31.641229
90,Audius-AUDIO,$0.2442,-2.47%,$22.2m,$7.1m,-2.15%,0.03%,0.32,+0.0066%,+0.0060%,$42.0k,2022-09-16 13:16:31.641229
91,StormX-STMX,$0.0077,+2.86%,$22.2m,$5.1m,+53.87%,0.02%,0.23,-0.3844%,-0.4612%,$41.2k,2022-09-16 13:16:31.641229
92,Litentry-LIT,$0.6610,-1.34%,$22.0m,$5.0m,+1.64%,0.02%,0.23,+0.0100%,+0.0089%,$14.4k,2022-09-16 13:16:31.641229
93,Reserve Rights-RSR,$0.0058,+0.36%,$21.9m,$13.2m,+5.67%,0.06%,0.60,+0.0084%,+0.0053%,$45.4k,2022-09-16 13:16:31.641229
94,Arweave-AR,$9.90,+2.97%,$21.9m,$12.1m,+14.76%,0.05%,0.55,+0.0074%,+0.0058%,$21.6k,2022-09-16 13:16:31.641229
95,Serum-SRM,$0.7815,-2.61%,$21.7m,$22.2m,-3.34%,0.10%,1.02,+0.0106%,+0.0012%,$63.1k,2022-09-16 13:16:31.641229
96,Binance BTCDOM Index-BTCDOM,"$1,245.50",+4.18%,$21.6m,$10.2m,-1.23%,0.05%,0.47,+0.0405%,+0.0100%,$3.4k,2022-09-16 13:16:31.641229
97,Harmony-ONE,$0.0201,-2.23%,$20.9m,$13.3m,-3.06%,0.06%,0.64,+0.0051%,+0.0011%,$24.1k,2022-09-16 13:16:31.641229
98,API3-API3,$1.56,-3.18%,$20.9m,$5.2m,-1.57%,0.02%,0.25,+0.0004%,-0.0144%,$37.0k,2022-09-16 13:16:31.641229
99,Ankr-ANKR,$0.0334,-0.13%,$20.9m,$11.9m,+4.68%,0.05%,0.57,-0.0065%,-0.0131%,$88.4k,2022-09-16 13:16:31.641229
100,Bitcoin SV-BSV,$51.66,-1.13%,$20.6m,$45.5m,+40.18%,0.20%,2.21,-0.0152%,-0.0223%,$1.3k,2022-09-16 13:16:31.641229
101,Hedera-HBAR,$0.0610,-2.27%,$20.5m,$9.0m,-6.49%,0.04%,0.44,+0.0073%,+0.0075%,$46.1k,2022-09-16 13:16:31.641229
102,MyNeighborAlice-ALICE,$1.99,-0.18%,$19.9m,$10.2m,-1.65%,0.05%,0.51,-0.0043%,-0.0138%,$78.3k,2022-09-16 13:16:31.641229
103,Maker-MKR,$664.67,-3.69%,$19.3m,$14.6m,+1.41%,0.06%,0.76,-0.0056%,-0.0109%,$96.9k,2022-09-16 13:16:31.641229
104,Bella Protocol-BEL,$0.5804,-4.86%,$19.2m,$3.6m,+1.12%,0.02%,0.19,-0.0091%,-0.0131%,$93.4k,2022-09-16 13:16:31.641229
105,OmiseGO-OMG,$1.73,-3.41%,$18.7m,$11.3m,-7.41%,0.05%,0.60,-0.0023%,-0.0167%,$31.6k,2022-09-16 13:16:31.641229
106,Internet Computer-ICP,$6.13,-2.14%,$18.6m,$12.6m,-2.42%,0.06%,0.68,+0.0017%,+0.0009%,$35.0k,2022-09-16 13:16:31.641229
107,Iota-IOTA,$0.2609,-2.17%,$18.6m,$9.6m,+0.94%,0.04%,0.51,+0.0134%,+0.0018%,$42.4k,2022-09-16 13:16:31.641229
108,Injective Protocol-INJ,$1.67,+0.46%,$18.2m,$3.6m,+4.87%,0.02%,0.20,+0.0075%,+0.0100%,$52.2k,2022-09-16 13:16:31.641229
109,Qtum-QTUM,$2.96,-2.71%,$17.2m,$14.0m,-0.81%,0.06%,0.81,+0.0048%,-0.0231%,$33.8k,2022-09-16 13:16:31.641229
110,Chromia-CHR,$0.1543,-2.91%,$17.2m,$7.2m,+1.63%,0.03%,0.42,-0.0107%,-0.0030%,$29.7k,2022-09-16 13:16:31.641229
111,DFI.Money-YFII,$917.95,-1.50%,$16.8m,$14.4m,-4.49%,0.06%,0.85,-0.0539%,-0.0763%,$21.7k,2022-09-16 13:16:31.641229
112,SKALE Network-SKL,$0.0483,-2.56%,$15.6m,$6.9m,+3.87%,0.03%,0.44,+0.0037%,-0.0012%,$68.9k,2022-09-16 13:16:31.641229
113,Ren-REN,$0.1132,-2.71%,$15.5m,$6.6m,-2.44%,0.03%,0.43,-0.0150%,-0.0394%,$48.0k,2022-09-16 13:16:31.641229
114,Swipe-SXP,$0.3474,-2.03%,$14.9m,$7.6m,+2.18%,0.03%,0.51,+0.0071%,+0.0076%,$18.7k,2022-09-16 13:16:31.641229
115,CertiK-CTK,$0.9157,-0.23%,$14.5m,$6.4m,-0.53%,0.03%,0.44,+0.0078%,+0.0015%,$19.3k,2022-09-16 13:16:31.641229
116,Holo-HOT,$0.0020,-1.09%,$14.1m,$5.3m,+2.44%,0.02%,0.38,-0.0033%,-0.0033%,$38.6k,2022-09-16 13:16:31.641229
117,BakeryToken-BAKE,$0.2245,-5.07%,$13.7m,$4.5m,+3.44%,0.02%,0.33,+0.0100%,+0.0034%,$68.9k,2022-09-16 13:16:31.641229
118,Basic Attention Token-BAT,$0.3163,-1.53%,$13.5m,$9.8m,-2.59%,0.04%,0.73,-0.0044%,+0.0082%,$10.5k,2022-09-16 13:16:31.641229
119,Immutable X-IMX,$0.8001,-0.79%,$13.2m,$8.0m,-4.96%,0.04%,0.60,+0.0044%,+0.0069%,$28.1k,2022-09-16 13:16:31.641229
120,Ontology-ONT,$0.2261,-2.02%,$13.2m,$7.4m,+0.43%,0.03%,0.56,-0.0044%,+0.0001%,$9.8k,2022-09-16 13:16:31.641229
121,Origin Protocol-OGN,$0.1556,-2.55%,$12.8m,$6.5m,+0.40%,0.03%,0.51,+0.0100%,+0.0070%,$48.1k,2022-09-16 13:16:31.641229
122,Step App-FITFI,$0.0710,-1.23%,$12.5m,$2.6m,+1.62%,0.01%,0.20,-0.0022%,+0.0196%,$71.9k,2022-09-16 13:16:31.641229
123,NKN-NKN,$0.0921,-2.24%,$12.4m,$3.1m,+10.58%,0.01%,0.25,+0.0100%,+0.0100%,$25.1k,2022-09-16 13:16:31.641229
124,Linear-LINA,$0.0076,-3.14%,$12.4m,$4.7m,+6.84%,0.02%,0.38,+0.0061%,+0.0058%,$30.2k,2022-09-16 13:16:31.641229
125,Raydium-RAY,$0.5901,-2.42%,$11.9m,$7.2m,+1.34%,0.03%,0.60,+0.0055%,+0.0043%,$23.5k,2022-09-16 13:16:31.641229
126,Ocean Protocol-OCEAN,$0.1575,-1.39%,$11.7m,$3.5m,-1.31%,0.02%,0.30,-0.0724%,-0.1294%,$11.4k,2022-09-16 13:16:31.641229
127,Band Protocol-BAND,$1.23,-0.81%,$11.7m,$5.6m,+0.77%,0.02%,0.48,+0.0035%,-0.0154%,$40.2k,2022-09-16 13:16:31.641229
128,Sweat Economy-SWEAT,$0.0458,-31.57%,$11.6m,$680.0k,+18.72%,0.00%,0.06,-0.1477%,+0.0221%,$221.1k,2022-09-16 13:16:31.641229
129,Coti-COTI,$0.0949,+1.53%,$11.5m,$4.5m,+10.89%,0.02%,0.39,+0.0004%,-0.0131%,$34.1k,2022-09-16 13:16:31.641229
130,Livepeer-LPT,$9.52,-1.55%,$11.5m,$6.6m,+4.85%,0.03%,0.58,-0.0118%,-0.0486%,$10.4k,2022-09-16 13:16:31.641229
131,Cartesi-CTSI,$0.1508,+1.84%,$11.3m,$3.4m,+1.62%,0.02%,0.31,+0.0089%,+0.0100%,$5.4k,2022-09-16 13:16:31.641229
132,Celo-CELO,$0.7842,-0.56%,$11.3m,$8.4m,-6.42%,0.04%,0.75,+0.0052%,+0.0052%,$13.7k,2022-09-16 13:16:31.641229
133,Mask Network-MASK,$1.27,-2.14%,$11.1m,$6.9m,-0.27%,0.03%,0.62,-0.0128%,+0.0249%,$20.8k,2022-09-16 13:16:31.641229
134,Spell Token-SPELL,$0.0012,-3.55%,$11.1m,$5.0m,-16.71%,0.02%,0.45,-0.0132%,+0.0036%,$54.9k,2022-09-16 13:16:31.641229
135,Render Token-RNDR,$0.4366,-13.99%,$11.0m,$5.7m,+123.67%,0.03%,0.52,-1.0331%,-0.9153%,$20.6k,2022-09-16 13:16:31.641229
136,0x-ZRX,$0.2828,-1.57%,$10.9m,$8.1m,-2.69%,0.04%,0.74,-0.0109%,-0.0089%,$12.4k,2022-09-16 13:16:31.641229
137,Dent-DENT,$0.0009,-0.93%,$10.4m,$5.3m,+2.92%,0.02%,0.51,-0.0001%,+0.0009%,$27.3k,2022-09-16 13:16:31.641229
138,Alpha Finance Lab-ALPHA,$0.1124,-3.47%,$10.3m,$5.0m,-10.72%,0.02%,0.49,+0.0084%,+0.0105%,$12.1k,2022-09-16 13:16:31.641229
139,IOST-IOST,$0.0123,-2.20%,$10.1m,$10.7m,-2.47%,0.05%,1.06,+0.0113%,-0.0007%,$7.8k,2022-09-16 13:16:31.641229
140,Wootrade-WOO,$0.1442,-0.63%,$10.1m,$3.9m,+4.26%,0.02%,0.39,+0.0065%,+0.0100%,$7.5k,2022-09-16 13:16:31.641229
141,Horizen-ZEN,$14.56,-1.92%,$9.9m,$6.6m,+0.01%,0.03%,0.66,+0.0293%,+0.0050%,$7.6k,2022-09-16 13:16:31.641229
142,Gitcoin-GTC,$1.95,-3.30%,$9.7m,$4.2m,-0.29%,0.02%,0.44,+0.0100%,+0.0090%,$48.0k,2022-09-16 13:16:31.641229
143,Civic-CVC,$0.1362,-0.31%,$9.6m,$6.4m,+1.79%,0.03%,0.66,-0.0167%,-0.0002%,$27.1k,2022-09-16 13:16:31.641229
144,TomoChain-TOMO,$0.4610,-3.97%,$9.6m,$3.0m,-5.25%,0.01%,0.32,+0.0056%,+0.0059%,$25.3k,2022-09-16 13:16:31.641229
145,Mines of Dalarnia-DAR,$0.2261,-1.61%,$9.5m,$3.2m,+3.71%,0.01%,0.33,+0.0100%,+0.0100%,$40.7k,2022-09-16 13:16:31.641229
146,Celer Network-CELR,$0.0166,-1.85%,$8.1m,$4.4m,-2.13%,0.02%,0.54,+0.0100%,+0.0100%,$3.0k,2022-09-16 13:16:31.641229
147,Aragon-ANT,$1.70,-0.50%,$7.6m,$4.0m,-3.54%,0.02%,0.53,+0.0234%,-0.0003%,$20.2k,2022-09-16 13:16:31.641229
148,Icon-ICX,$0.2554,-2.41%,$7.4m,$3.9m,-0.94%,0.02%,0.54,-0.0006%,-0.0028%,$3.0k,2022-09-16 13:16:31.641229
149,ARPA Chain-ARPA,$0.0350,-3.03%,$7.3m,$3.1m,-4.24%,0.01%,0.43,+0.0065%,+0.0069%,$15.7k,2022-09-16 13:16:31.641229
150,Akropolis -AKRO,$0.0042,+2.88%,$6.8m,$432.1k,+23.31%,0.00%,0.06,+0.0100%,+0.0100%,$8.4k,2022-09-16 13:16:31.641229
151,Conflux Network-CFX,$0.0490,-9.61%,$6.6m,$1.4m,-20.52%,0.01%,0.21,-0.0123%,+0.0756%,$54.0k,2022-09-16 13:16:31.641229
152,IoTeX-IOTX,$0.0321,-1.81%,$6.6m,$5.6m,+2.60%,0.02%,0.85,+0.0042%,+0.0044%,$7.3k,2022-09-16 13:16:31.641229
153,Klaytn-KLAY,$0.2029,-2.54%,$6.4m,$4.6m,+3.49%,0.02%,0.72,+0.0100%,+0.0100%,$11.9k,2022-09-16 13:16:31.641229
154,LooksRare-LOOKS,$0.2419,-6.23%,$6.3m,$11.1m,-5.77%,0.05%,1.75,+0.0026%,-0.0066%,$22.7k,2022-09-16 13:16:31.641229
155,Automata Network-ATA,$0.1432,-3.19%,$6.2m,$2.3m,+5.66%,0.01%,0.38,+0.0100%,+0.0100%,$19.9k,2022-09-16 13:16:31.641229
156,Pundi X-PUNDIX,$0.5239,-11.80%,$5.8m,$1.5m,-25.04%,0.01%,0.26,-0.0365%,-0.0404%,$5.8k,2022-09-16 13:16:31.641229
157,Badger DAO-BADGER,$4.98,-1.85%,$5.5m,$2.5m,-0.15%,0.01%,0.46,-0.0260%,-0.0600%,$2.6k,2022-09-16 13:16:31.641229
