,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
106,NEM-XEM,$0.0457,+1.38%,$24.0m,$8.7m,+1.42%,0.03%,0.36,+0.0164%,+0.0055%,$20.3k,2022-09-10 10:17:28.250094
107,0x-ZRX,$0.3096,-0.65%,$22.8m,$9.1m,-0.96%,0.04%,0.40,+0.0044%,+0.0069%,$19.9k,2022-09-10 10:17:28.250094
108,Ren-REN,$0.1318,+1.22%,$21.6m,$8.9m,+1.41%,0.04%,0.41,+0.0081%,+0.0011%,$67.5k,2022-09-10 10:17:28.250094
109,Bella Protocol-BEL,$0.6879,+2.17%,$21.1m,$4.6m,+12.53%,0.02%,0.22,+0.0100%,+0.0100%,$46.8k,2022-09-10 10:17:28.250094
110,Audius-AUDIO,$0.2910,-0.80%,$21.0m,$8.2m,+3.20%,0.03%,0.39,+0.0058%,+0.0063%,$17.0k,2022-09-10 10:17:28.250094
111,Spell Token-SPELL,$0.0014,-4.01%,$20.8m,$5.8m,-28.58%,0.02%,0.28,+0.0041%,+0.0050%,$68.2k,2022-09-10 10:17:28.250094
112,Holo-HOT,$0.0022,+2.31%,$20.7m,$5.5m,+10.66%,0.02%,0.26,+0.0049%,+0.0056%,$57.3k,2022-09-10 10:17:28.250094
113,Mask Network-MASK,$1.48,+1.41%,$20.5m,$8.1m,-1.72%,0.03%,0.39,-0.0071%,+0.0254%,$23.2k,2022-09-10 10:17:28.250094
114,Iota-IOTA,$0.2952,+1.07%,$20.5m,$10.7m,+3.10%,0.04%,0.52,-0.0381%,+0.0106%,$57.9k,2022-09-10 10:17:28.250094
115,1000XEC-1000XEC,$0.0438,-1.51%,$20.5m,$4.4m,-10.66%,0.02%,0.22,+0.0100%,+0.0100%,$16.6k,2022-09-10 10:17:28.250094
116,Alpha Finance Lab-ALPHA,$0.1336,+6.20%,$20.4m,$6.2m,+4.15%,0.02%,0.30,+0.0123%,-0.0076%,$34.0k,2022-09-10 10:17:28.250094
117,Celo-CELO,$0.8855,+3.08%,$19.7m,$9.7m,-2.33%,0.04%,0.49,+0.0094%,+0.0119%,$37.0k,2022-09-10 10:17:28.250094
118,Immutable X-IMX,$0.8703,-0.22%,$19.7m,$9.2m,-0.45%,0.04%,0.47,+0.0065%,+0.0071%,$3.4k,2022-09-10 10:17:28.250094
119,Bluzelle-BLZ,$0.0895,-0.53%,$19.3m,$6.3m,+2.67%,0.02%,0.33,+0.0100%,+0.0100%,$85.7k,2022-09-10 10:17:28.250094
120,Gitcoin-GTC,$2.33,-1.53%,$19.2m,$4.9m,+3.79%,0.02%,0.25,+0.0100%,+0.0100%,$107.2k,2022-09-10 10:17:28.250094
121,Dent-DENT,$0.0010,+1.75%,$19.0m,$4.9m,+4.37%,0.02%,0.26,+0.0025%,+0.0021%,$62.9k,2022-09-10 10:17:28.250094
122,Hedera-HBAR,$0.0636,+0.53%,$18.5m,$8.2m,-3.08%,0.03%,0.44,+0.0081%,+0.0083%,$16.9k,2022-09-10 10:17:28.250094
123,Linear-LINA,$0.0087,+1.05%,$18.5m,$5.1m,+4.04%,0.02%,0.28,+0.0069%,+0.0066%,$40.0k,2022-09-10 10:17:28.250094
124,Horizen-ZEN,$16.73,+0.07%,$18.2m,$7.6m,-6.40%,0.03%,0.42,-0.0121%,+0.0465%,$30.3k,2022-09-10 10:17:28.250094
125,Injective Protocol-INJ,$1.63,+2.58%,$17.7m,$3.0m,+16.00%,0.01%,0.17,+0.0100%,+0.0100%,$35.9k,2022-09-10 10:17:28.250094
126,FOOTBALL-FOOTBALL,"$1,114.80",-0.97%,$17.6m,$6.9m,+9.75%,0.03%,0.39,+0.2139%,+0.2027%,$31.7k,2022-09-10 10:17:28.250094
127,Metal-MTL,$1.22,-0.56%,$17.3m,$6.5m,-6.58%,0.03%,0.38,+0.0045%,+0.0058%,$26.2k,2022-09-10 10:17:28.250094
128,API3-API3,$1.83,-0.30%,$17.2m,$5.6m,-0.80%,0.02%,0.33,+0.0063%,+0.0071%,$11.2k,2022-09-10 10:17:28.250094
129,Band Protocol-BAND,$1.38,+0.56%,$17.2m,$5.7m,-1.61%,0.02%,0.33,+0.0010%,+0.0087%,$59.9k,2022-09-10 10:17:28.250094
130,SKALE Network-SKL,$0.0580,+1.18%,$16.9m,$6.5m,+5.21%,0.03%,0.38,+0.0061%,+0.0059%,$14.3k,2022-09-10 10:17:28.250094
131,Origin Protocol-OGN,$0.1788,+0.77%,$16.1m,$7.4m,+1.94%,0.03%,0.46,+0.0100%,+0.0100%,$25.8k,2022-09-10 10:17:28.250094
132,Raydium-RAY,$0.6799,+3.61%,$16.1m,$8.8m,+13.51%,0.03%,0.55,+0.0070%,+0.0068%,$15.8k,2022-09-10 10:17:28.250094
133,IoTeX-IOTX,$0.0379,+6.38%,$15.8m,$6.6m,+2.78%,0.03%,0.42,+0.0100%,+0.0100%,$18.0k,2022-09-10 10:17:28.250094
134,ARPA Chain-ARPA,$0.0390,-0.91%,$15.7m,$3.9m,-5.98%,0.02%,0.25,+0.0088%,+0.0100%,$68.4k,2022-09-10 10:17:28.250094
135,Coti-COTI,$0.1006,+2.65%,$14.8m,$5.0m,-3.98%,0.02%,0.34,+0.0095%,+0.0100%,$27.9k,2022-09-10 10:17:28.250094
136,Tornado Cash-TORN,$9.98,+8.60%,$14.8m,$1.3m,-13.68%,0.01%,0.09,+0.0370%,-0.0711%,$38.8k,2022-09-10 10:17:28.250094
137,BitDAO-BIT,$0.6197,-2.51%,$14.7m,$25.5m,+0.14%,0.10%,1.74,-0.0017%,-0.0038%,$28.0k,2022-09-10 10:17:28.250094
138,IOST-IOST,$0.0132,+0.20%,$14.2m,$11.3m,-2.28%,0.04%,0.79,+0.0167%,+0.0122%,$9.7k,2022-09-10 10:17:28.250094
139,Wootrade-WOO,$0.1650,+1.19%,$14.0m,$4.3m,-7.33%,0.02%,0.31,+0.0100%,+0.0100%,$11.0k,2022-09-10 10:17:28.250094
140,Reef-REEF,$0.0039,+1.50%,$13.7m,$5.2m,+5.55%,0.02%,0.38,+0.0066%,-0.0119%,$12.5k,2022-09-10 10:17:28.250094
141,TomoChain-TOMO,$0.5210,+0.94%,$13.6m,$3.6m,+9.65%,0.01%,0.27,+0.0066%,+0.0077%,$39.1k,2022-09-10 10:17:28.250094
142,Mines of Dalarnia-DAR,$0.2549,+1.49%,$13.4m,$3.9m,+13.46%,0.02%,0.29,+0.0100%,+0.0100%,$12.9k,2022-09-10 10:17:28.250094
143,Binance BTCDOM Index-BTCDOM,"$1,179.80",+1.33%,$12.8m,$10.3m,-4.28%,0.04%,0.81,+0.0507%,+0.0202%,$27.2k,2022-09-10 10:17:28.250094
144,Civic-CVC,$0.1485,+0.63%,$12.5m,$6.9m,-2.53%,0.03%,0.55,+0.0022%,+0.0033%,$9.4k,2022-09-10 10:17:28.250094
145,NKN-NKN,$0.1039,+0.79%,$12.2m,$3.0m,-1.27%,0.01%,0.25,+0.0100%,+0.0100%,$5.6k,2022-09-10 10:17:28.250094
146,Yield Guild Games-YGG,$0.5197,+4.40%,$12.2m,$4.7m,+7.31%,0.02%,0.38,-0.0201%,+0.0055%,$3.5k,2022-09-10 10:17:28.250094
147,Celer Network-CELR,$0.0187,+1.77%,$11.7m,$5.3m,+5.30%,0.02%,0.45,+0.0100%,+0.0100%,$32.3k,2022-09-10 10:17:28.250094
148,StormX-STMX,$0.0080,-1.13%,$11.7m,$3.7m,-0.63%,0.01%,0.32,+0.0066%,+0.0058%,$14.7k,2022-09-10 10:17:28.250094
149,Moonbeam-GLMR,$0.5619,+8.64%,$11.6m,$3.2m,+34.16%,0.01%,0.28,-0.2347%,-0.2374%,$14.4k,2022-09-10 10:17:28.250094
150,Icon-ICX,$0.2838,-0.31%,$11.5m,$4.7m,+3.52%,0.02%,0.41,+0.0076%,+0.0075%,$25.2k,2022-09-10 10:17:28.250094
151,Cartesi-CTSI,$0.1554,+2.99%,$10.6m,$4.0m,-0.68%,0.02%,0.38,+0.0100%,+0.0100%,$20.2k,2022-09-10 10:17:28.250094
152,Automata Network-ATA,$0.1677,+3.50%,$10.5m,$2.8m,+12.03%,0.01%,0.26,+0.0100%,+0.0100%,$11.6k,2022-09-10 10:17:28.250094
153,LooksRare-LOOKS,$0.2776,+2.31%,$9.8m,$13.3m,+0.74%,0.05%,1.35,+0.0047%,-0.0212%,$11.2k,2022-09-10 10:17:28.250094
154,Step App-FITFI,$0.0711,+3.04%,$9.8m,$2.2m,-5.89%,0.01%,0.23,-0.0163%,+0.0300%,$55.9k,2022-09-10 10:17:28.250094
155,Dusk Network-DUSK,$0.1396,+2.24%,$9.5m,$3.5m,+0.50%,0.01%,0.37,+0.0100%,+0.0100%,$8.4k,2022-09-10 10:17:28.250094
156,Klaytn-KLAY,$0.2305,+1.94%,$8.9m,$5.8m,+14.01%,0.02%,0.65,+0.0100%,+0.0100%,$14.4k,2022-09-10 10:17:28.250094
157,SafePal-SFP,$0.3960,-0.91%,$8.4m,$4.6m,-2.07%,0.02%,0.55,+0.0100%,+0.0100%,$15.4k,2022-09-10 10:17:28.250094
