,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$22,192.18",+2.87%,$33.0b,$10.9b,+2.07%,42.73%,0.33,+0.0035%,+0.0050%,$70.5m,2022-09-12 08:16:36.391915
1,Ethereum-ETH,"$1,752.83",-0.36%,$24.3b,$7.6b,-1.09%,29.97%,0.31,-0.0219%,-0.0296%,$43.6m,2022-09-12 08:16:36.391915
2,Ethereum Classic-ETC,$38.86,+0.42%,$1.7b,$472.8m,-1.93%,1.86%,0.28,-0.0118%,-0.0049%,$4.7m,2022-09-12 08:16:36.391915
3,Solana-SOL,$35.41,+2.43%,$1.2b,$401.8m,+1.31%,1.58%,0.34,+0.0060%,+0.0133%,$1.7m,2022-09-12 08:16:36.391915
4,ApeCoin-APE,$5.42,+5.51%,$1.1b,$88.3m,+15.59%,0.35%,0.08,+0.0055%,+0.0076%,$1.9m,2022-09-12 08:16:36.391915
5,LUNA2-LUNA2,$5.15,-17.97%,$1.0b,$34.2m,-10.67%,0.13%,0.03,-0.0039%,-0.0038%,$1.5m,2022-09-12 08:16:36.391915
6,Cardano-ADA,$0.5098,-0.99%,$744.8m,$298.2m,-4.16%,1.17%,0.40,-0.0010%,+0.0034%,$878.5k,2022-09-12 08:16:36.391915
7,Filecoin-FIL,$6.48,+3.22%,$730.5m,$121.9m,+7.54%,0.48%,0.17,-0.0071%,-0.0338%,$1.7m,2022-09-12 08:16:36.391915
8,EOS-EOS,$1.71,-2.25%,$723.7m,$201.3m,-7.35%,0.79%,0.28,+0.0083%,+0.0102%,$1.3m,2022-09-12 08:16:36.391915
9,Terra-LUNA,$5.16,-17.63%,$701.6m,$20.8m,-21.60%,0.08%,0.03,-0.0227%,-0.0126%,$3.6m,2022-09-12 08:16:36.391915
10,Cosmos-ATOM,$15.57,-2.23%,$515.6m,$155.2m,-8.58%,0.61%,0.30,+0.0013%,-0.0023%,$615.4k,2022-09-12 08:16:36.391915
11,NEAR Protocol-NEAR,$4.80,+1.73%,$508.8m,$112.6m,-1.45%,0.44%,0.22,+0.0008%,+0.0028%,$1.1m,2022-09-12 08:16:36.391915
12,Chainlink-LINK,$7.99,+0.44%,$490.2m,$127.4m,+0.47%,0.50%,0.26,+0.0052%,-0.0042%,$532.3k,2022-09-12 08:16:36.391915
13,Optimism-OP,$1.37,+1.01%,$486.4m,$66.8m,+2.99%,0.26%,0.14,+0.0101%,+0.0034%,$714.7k,2022-09-12 08:16:36.391915
14,Ripple-XRP,$0.3531,-0.53%,$475.0m,$338.9m,-0.50%,1.33%,0.71,+0.0016%,-0.0014%,$387.5k,2022-09-12 08:16:36.391915
15,Avalanche-AVAX,$20.75,+2.22%,$474.0m,$135.7m,+1.54%,0.53%,0.29,+0.0036%,+0.0126%,$548.5k,2022-09-12 08:16:36.391915
16,Chiliz-CHZ,$0.2060,-5.48%,$471.9m,$80.6m,-13.41%,0.32%,0.17,+0.0073%,-0.0014%,$732.6k,2022-09-12 08:16:36.391915
17,Binance Coin-BNB,$296.11,+0.42%,$468.0m,$279.1m,-0.46%,1.10%,0.60,+0.0017%,+0.0053%,$197.6k,2022-09-12 08:16:36.391915
18,Litecoin-LTC,$61.90,-1.71%,$424.7m,$205.6m,-5.51%,0.81%,0.48,+0.0104%,+0.0093%,$637.6k,2022-09-12 08:16:36.391915
19,STEPN-GMT,$0.7409,+0.29%,$396.5m,$107.7m,+0.41%,0.42%,0.27,-0.0050%,-0.0036%,$1.1m,2022-09-12 08:16:36.391915
20,Polkadot-DOT,$7.76,+0.72%,$368.2m,$273.1m,-0.44%,1.07%,0.74,+0.0017%,-0.0022%,$403.0k,2022-09-12 08:16:36.391915
21,Polygon-MATIC,$0.8901,-0.55%,$365.7m,$189.6m,-4.62%,0.75%,0.52,-0.0006%,-0.0018%,$498.7k,2022-09-12 08:16:36.391915
