,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
66,Compound-COMP,$56.49,+1.90%,$55.0m,$26.8m,-6.13%,0.11%,0.49,-0.0020%,-0.0008%,$75.2k,2022-09-13 09:16:24.098062
67,Tezos-XTZ,$1.66,-1.68%,$54.8m,$31.0m,-6.66%,0.12%,0.57,+0.0069%,+0.0151%,$102.2k,2022-09-13 09:16:24.098062
68,1000XEC-1000XEC,$0.0480,+3.30%,$54.1m,$5.5m,-17.55%,0.02%,0.10,+0.0100%,+0.0079%,$68.4k,2022-09-13 09:16:24.098062
69,1inch-1INCH,$0.6569,-1.14%,$52.0m,$20.8m,-5.02%,0.08%,0.40,-0.0118%,+0.0068%,$49.9k,2022-09-13 09:16:24.098062
70,Zilliqa-ZIL,$0.0375,-1.34%,$48.9m,$23.9m,-0.49%,0.09%,0.49,+0.0084%,+0.0107%,$51.5k,2022-09-13 09:16:24.098062
71,Enjin Coin-ENJ,$0.5432,-2.96%,$46.2m,$15.1m,-11.02%,0.06%,0.33,+0.0107%,+0.0070%,$95.9k,2022-09-13 09:16:24.098062
72,Stellar Lumens-XLM,$0.1132,-2.37%,$45.9m,$40.2m,-5.98%,0.16%,0.88,+0.0033%,+0.0063%,$35.5k,2022-09-13 09:16:24.098062
73,IOST-IOST,$0.0140,+3.01%,$45.7m,$13.4m,+18.34%,0.05%,0.29,-0.0243%,-0.0158%,$79.6k,2022-09-13 09:16:24.098062
74,Balancer-BAL,$7.16,-3.00%,$45.3m,$14.1m,-2.13%,0.06%,0.31,+0.0013%,-0.0231%,$97.2k,2022-09-13 09:16:24.098062
75,Dash-DASH,$47.06,-3.94%,$45.2m,$13.7m,-7.66%,0.05%,0.30,+0.0099%,+0.0156%,$80.2k,2022-09-13 09:16:24.098062
76,OmiseGO-OMG,$1.99,+0.63%,$43.9m,$14.1m,+5.90%,0.06%,0.32,+0.0119%,+0.0101%,$82.6k,2022-09-13 09:16:24.098062
77,Holo-HOT,$0.0022,+0.62%,$43.5m,$5.6m,+8.27%,0.02%,0.13,+0.0032%,+0.0015%,$91.0k,2022-09-13 09:16:24.098062
78,Immutable X-IMX,$0.8771,-0.13%,$42.7m,$9.1m,-1.70%,0.04%,0.21,+0.0053%,+0.0083%,$61.6k,2022-09-13 09:16:24.098062
79,Jasmy-JASMY,$0.0091,-3.51%,$42.1m,$15.0m,-1.07%,0.06%,0.36,+0.0074%,+0.0074%,$134.0k,2022-09-13 09:16:24.098062
80,Oasis Network-ROSE,$0.0649,-2.05%,$40.8m,$13.0m,-6.55%,0.05%,0.32,+0.0086%,+0.0082%,$110.0k,2022-09-13 09:16:24.098062
81,Lido DAO Token-LDO,$1.95,-4.96%,$40.3m,$18.6m,-7.15%,0.07%,0.46,-0.0249%,-0.0249%,$41.4k,2022-09-13 09:16:24.098062
82,VeChain-VET,$0.0255,-2.35%,$39.1m,$17.9m,-3.09%,0.07%,0.46,+0.0075%,+0.0092%,$41.4k,2022-09-13 09:16:24.098062
83,Kusama-KSM,$51.28,-4.49%,$38.9m,$15.6m,-3.87%,0.06%,0.40,+0.0277%,-0.0052%,$25.7k,2022-09-13 09:16:24.098062
84,Elrond-EGLD,$51.72,-3.52%,$38.3m,$15.8m,-5.40%,0.06%,0.41,+0.0054%,+0.0051%,$84.6k,2022-09-13 09:16:24.098062
85,Flamingo-FLM,$0.1181,-4.87%,$37.6m,$18.0m,-6.40%,0.07%,0.48,-0.0148%,-0.0746%,$120.1k,2022-09-13 09:16:24.098062
86,Loopring-LRC,$0.3558,-3.71%,$37.0m,$14.1m,-8.48%,0.06%,0.38,+0.0105%,+0.0052%,$55.3k,2022-09-13 09:16:24.098062
87,Raydium-RAY,$0.6710,-2.23%,$36.8m,$8.6m,-0.15%,0.03%,0.23,+0.0065%,+0.0061%,$142.4k,2022-09-13 09:16:24.098062
88,Celsius-CEL,$1.47,-1.00%,$35.2m,$21.6m,-2.10%,0.08%,0.62,-0.0533%,-0.0218%,$99.4k,2022-09-13 09:16:24.098062
89,Dent-DENT,$0.0010,-4.22%,$32.2m,$5.4m,+2.54%,0.02%,0.17,-0.0017%,-0.0020%,$120.6k,2022-09-13 09:16:24.098062
90,Storj-STORJ,$0.5670,+0.22%,$32.1m,$11.3m,+1.19%,0.04%,0.35,+0.0084%,+0.0062%,$46.4k,2022-09-13 09:16:24.098062
91,NEO-NEO,$9.82,-3.01%,$32.0m,$13.8m,-7.26%,0.05%,0.43,-0.0083%,+0.0092%,$15.4k,2022-09-13 09:16:24.098062
92,0x-ZRX,$0.3259,+0.15%,$31.8m,$9.7m,-1.60%,0.04%,0.31,+0.0056%,+0.0013%,$86.3k,2022-09-13 09:16:24.098062
93,Reserve Rights-RSR,$0.0064,-0.06%,$31.2m,$13.4m,-1.07%,0.05%,0.43,+0.0118%,+0.0168%,$54.9k,2022-09-13 09:16:24.098062
94,Litentry-LIT,$0.7335,-3.74%,$30.2m,$5.1m,-8.21%,0.02%,0.17,+0.0100%,+0.0100%,$79.9k,2022-09-13 09:16:24.098062
95,Ren-REN,$0.1306,-2.87%,$29.5m,$7.9m,-3.38%,0.03%,0.27,+0.0035%,+0.0028%,$117.4k,2022-09-13 09:16:24.098062
96,Linear-LINA,$0.0086,-4.45%,$29.0m,$5.3m,-16.12%,0.02%,0.18,+0.0067%,+0.0091%,$78.7k,2022-09-13 09:16:24.098062
97,Kava-KAVA,$1.70,-2.70%,$28.8m,$10.2m,-7.50%,0.04%,0.35,-0.0009%,+0.0048%,$28.4k,2022-09-13 09:16:24.098062
98,Metal-MTL,$1.27,-0.17%,$28.4m,$7.1m,-5.77%,0.03%,0.25,-0.0057%,-0.0063%,$38.2k,2022-09-13 09:16:24.098062
99,BinaryX-BNX,$157.00,+1.10%,$27.7m,$33.6m,+1.57%,0.13%,1.21,+0.0100%,+0.0100%,$107.2k,2022-09-13 09:16:24.098062
100,Chromia-CHR,$0.1809,-3.44%,$26.3m,$7.6m,-12.32%,0.03%,0.29,+0.0068%,+0.0076%,$83.3k,2022-09-13 09:16:24.098062
101,MyNeighborAlice-ALICE,$2.14,-3.98%,$25.5m,$10.3m,-6.97%,0.04%,0.40,+0.0069%,+0.0072%,$78.0k,2022-09-13 09:16:24.098062
102,Ankr-ANKR,$0.0379,-1.21%,$25.3m,$12.4m,-6.68%,0.05%,0.49,+0.0100%,+0.0100%,$70.2k,2022-09-13 09:16:24.098062
103,Wootrade-WOO,$0.1679,+1.14%,$25.1m,$4.6m,+15.00%,0.02%,0.18,+0.0100%,+0.0100%,$21.7k,2022-09-13 09:16:24.098062
104,Bitcoin SV-BSV,$54.10,-2.21%,$24.6m,$33.6m,-1.38%,0.13%,1.37,-0.0316%,-0.0160%,$7.2k,2022-09-13 09:16:24.098062
105,NEM-XEM,$0.0462,-3.08%,$23.8m,$8.9m,-6.47%,0.04%,0.37,+0.0092%,+0.0009%,$13.0k,2022-09-13 09:16:24.098062
106,Coin98-C98,$0.4395,-4.19%,$23.6m,$13.3m,-6.80%,0.05%,0.56,+0.0075%,+0.0072%,$27.4k,2022-09-13 09:16:24.098062
107,Pundi X-PUNDIX,$0.9317,+70.31%,$22.3m,$4.2m,+283.95%,0.02%,0.19,-0.6652%,-0.5101%,$113.9k,2022-09-13 09:16:24.098062
108,Qtum-QTUM,$3.29,-2.11%,$22.2m,$15.7m,-1.85%,0.06%,0.71,-0.0061%,+0.0108%,$11.8k,2022-09-13 09:16:24.098062
109,Arweave-AR,$10.81,-4.65%,$21.9m,$11.9m,-13.83%,0.05%,0.54,+0.0078%,+0.0079%,$63.8k,2022-09-13 09:16:24.098062
110,Gitcoin-GTC,$2.18,-7.20%,$21.9m,$5.3m,-2.96%,0.02%,0.24,+0.0100%,+0.0100%,$80.7k,2022-09-13 09:16:24.098062
111,Ocean Protocol-OCEAN,$0.1838,-4.32%,$21.7m,$3.8m,-24.42%,0.01%,0.17,-0.0332%,-0.0399%,$76.9k,2022-09-13 09:16:24.098062
112,Iota-IOTA,$0.2906,-2.16%,$21.5m,$10.5m,-3.73%,0.04%,0.49,+0.0159%,+0.0105%,$17.1k,2022-09-13 09:16:24.098062
113,Step App-FITFI,$0.0754,-4.46%,$21.5m,$2.5m,-8.44%,0.01%,0.12,+0.0150%,-0.0128%,$113.1k,2022-09-13 09:16:24.098062
114,Maker-MKR,$738.56,-2.59%,$20.8m,$16.0m,-3.44%,0.06%,0.77,-0.0025%,-0.0143%,$43.1k,2022-09-13 09:16:24.098062
115,Swipe-SXP,$0.3918,-0.25%,$20.7m,$9.6m,+6.21%,0.04%,0.46,+0.0076%,+0.0081%,$9.7k,2022-09-13 09:16:24.098062
116,Basic Attention Token-BAT,$0.3594,-0.07%,$20.6m,$11.5m,+2.95%,0.05%,0.56,+0.0087%,+0.0150%,$25.5k,2022-09-13 09:16:24.098062
117,Bella Protocol-BEL,$0.6698,-2.84%,$19.9m,$4.0m,-8.69%,0.02%,0.20,+0.0100%,+0.0100%,$8.2k,2022-09-13 09:16:24.098062
118,Ontology-ONT,$0.2482,-1.62%,$19.5m,$8.1m,-5.49%,0.03%,0.42,-0.0088%,+0.0141%,$18.5k,2022-09-13 09:16:24.098062
119,Coti-COTI,$0.1034,+2.50%,$19.1m,$5.5m,+14.14%,0.02%,0.29,+0.0247%,+0.0247%,$49.9k,2022-09-13 09:16:24.098062
120,BakeryToken-BAKE,$0.2663,-3.48%,$19.0m,$4.6m,-9.97%,0.02%,0.24,+0.0100%,+0.0100%,$54.7k,2022-09-13 09:16:24.098062
121,Bluzelle-BLZ,$0.0878,-1.60%,$18.9m,$5.4m,+3.01%,0.02%,0.29,+0.0100%,+0.0100%,$52.5k,2022-09-13 09:16:24.098062
122,StormX-STMX,$0.0083,-2.54%,$18.6m,$3.9m,+0.46%,0.02%,0.21,+0.0057%,+0.0071%,$49.8k,2022-09-13 09:16:24.098062
123,DFI.Money-YFII,$998.61,-2.71%,$17.8m,$17.3m,-6.25%,0.07%,0.97,-0.1081%,-0.0664%,$37.6k,2022-09-13 09:16:24.098062
124,Mask Network-MASK,$1.42,-4.59%,$17.0m,$7.4m,-10.49%,0.03%,0.43,+0.0260%,-0.0074%,$49.3k,2022-09-13 09:16:24.098062
125,SKALE Network-SKL,$0.0543,-5.32%,$17.0m,$7.8m,+5.27%,0.03%,0.46,+0.0071%,+0.0078%,$39.8k,2022-09-13 09:16:24.098062
126,SafePal-SFP,$0.3941,-2.54%,$16.4m,$4.7m,-0.82%,0.02%,0.29,+0.0065%,+0.0098%,$98.9k,2022-09-13 09:16:24.098062
127,Internet Computer-ICP,$6.95,-2.92%,$16.1m,$14.6m,-4.97%,0.06%,0.91,+0.0349%,+0.0410%,$14.3k,2022-09-13 09:16:24.098062
128,CertiK-CTK,$0.9834,-4.82%,$16.0m,$7.4m,-5.06%,0.03%,0.46,+0.0100%,+0.0100%,$57.4k,2022-09-13 09:16:24.098062
129,Celo-CELO,$0.8834,-0.96%,$15.6m,$9.8m,-5.96%,0.04%,0.63,+0.0115%,+0.0116%,$19.4k,2022-09-13 09:16:24.098062
130,Tether-USDT,$1.00,+0.01%,$15.5m,$279.5m,+26.52%,1.10%,18.01,-0.0004%,-0.0006%,$0.0,2022-09-13 09:16:24.098062
131,Celer Network-CELR,$0.0183,-4.04%,$15.3m,$5.6m,+6.61%,0.02%,0.37,+0.0100%,+0.0100%,$35.8k,2022-09-13 09:16:24.098062
132,Horizen-ZEN,$16.33,-3.34%,$15.2m,$6.9m,-5.61%,0.03%,0.46,+0.0242%,-0.0210%,$16.2k,2022-09-13 09:16:24.098062
133,Band Protocol-BAND,$1.38,-3.22%,$14.6m,$5.7m,-1.98%,0.02%,0.39,+0.0012%,+0.0021%,$20.2k,2022-09-13 09:16:24.098062
134,FOOTBALL-FOOTBALL,"$1,097.10",-2.64%,$14.5m,$7.8m,-14.50%,0.03%,0.53,+0.0229%,+0.0369%,$75.8k,2022-09-13 09:16:24.098062
135,Origin Protocol-OGN,$0.1763,-3.10%,$14.2m,$7.4m,-4.88%,0.03%,0.52,+0.0100%,+0.0100%,$7.8k,2022-09-13 09:16:24.098062
136,NKN-NKN,$0.1059,-1.84%,$13.9m,$2.8m,-18.88%,0.01%,0.20,+0.0100%,+0.0100%,$13.5k,2022-09-13 09:16:24.098062
137,API3-API3,$1.88,-1.71%,$13.8m,$5.7m,-5.26%,0.02%,0.41,-0.0055%,-0.0146%,$22.4k,2022-09-13 09:16:24.098062
138,Mines of Dalarnia-DAR,$0.2482,-3.10%,$13.7m,$3.4m,-8.26%,0.01%,0.25,+0.0100%,+0.0100%,$29.9k,2022-09-13 09:16:24.098062
139,Binance BTCDOM Index-BTCDOM,"$1,231.90",+1.70%,$12.9m,$10.2m,-6.07%,0.04%,0.79,+0.0100%,+0.0102%,$37.4k,2022-09-13 09:16:24.098062
140,BitDAO-BIT,$0.6197,-1.93%,$12.8m,$23.8m,+1.85%,0.09%,1.86,-0.0240%,-0.0249%,$21.3k,2022-09-13 09:16:24.098062
141,TomoChain-TOMO,$0.5315,-0.20%,$12.4m,$3.7m,+3.29%,0.01%,0.30,+0.0057%,+0.0066%,$66.0k,2022-09-13 09:16:24.098062
142,Aragon-ANT,$1.92,-4.65%,$12.0m,$5.3m,-14.29%,0.02%,0.45,-0.0048%,+0.0101%,$64.3k,2022-09-13 09:16:24.098062
143,Alpha Finance Lab-ALPHA,$0.1267,-3.28%,$11.9m,$5.7m,-6.42%,0.02%,0.48,+0.0166%,-0.0359%,$16.7k,2022-09-13 09:16:24.098062
144,Spell Token-SPELL,$0.0013,-4.04%,$11.6m,$5.1m,-7.37%,0.02%,0.44,+0.0046%,+0.0033%,$60.9k,2022-09-13 09:16:24.098062
145,LooksRare-LOOKS,$0.2885,-5.06%,$11.5m,$13.3m,-7.68%,0.05%,1.15,-0.0070%,-0.0105%,$27.3k,2022-09-13 09:16:24.098062
146,Livepeer-LPT,$11.17,-1.18%,$10.6m,$7.3m,-4.90%,0.03%,0.69,+0.0158%,+0.0069%,$14.8k,2022-09-13 09:16:24.098062
147,Civic-CVC,$0.1527,-0.62%,$10.6m,$7.0m,-3.60%,0.03%,0.66,+0.0074%,-0.0073%,$32.0k,2022-09-13 09:16:24.098062
148,Cartesi-CTSI,$0.1538,-2.11%,$9.3m,$3.2m,-12.19%,0.01%,0.34,+0.0100%,+0.0100%,$4.6k,2022-09-13 09:16:24.098062
149,Icon-ICX,$0.2889,-1.24%,$9.1m,$4.6m,+3.80%,0.02%,0.51,+0.0075%,+0.0076%,$5.7k,2022-09-13 09:16:24.098062
150,Adventure Gold-AGLD,$0.4356,+4.24%,$8.5m,$3.0m,+8.87%,0.01%,0.35,-0.0704%,-0.0780%,$7.6k,2022-09-13 09:16:24.098062
151,IoTeX-IOTX,$0.0353,-2.70%,$8.2m,$6.4m,-3.72%,0.02%,0.77,+0.0100%,+0.0100%,$20.3k,2022-09-13 09:16:24.098062
152,Automata Network-ATA,$0.1651,-3.02%,$8.2m,$2.4m,-13.72%,0.01%,0.29,+0.0100%,+0.0100%,$40.3k,2022-09-13 09:16:24.098062
153,Astar-ASTR,$0.0415,+0.24%,$8.1m,$1.2m,+3.76%,0.00%,0.14,+0.0003%,+0.0234%,$20.9k,2022-09-13 09:16:24.098062
154,Klaytn-KLAY,$0.2265,-1.90%,$7.2m,$5.7m,-5.72%,0.02%,0.79,+0.0056%,+0.0090%,$4.7k,2022-09-13 09:16:24.098062
155,Crypto.com Coin-CRO,$0.1206,-2.52%,$7.0m,$12.7m,-0.59%,0.05%,1.81,+0.0102%,+0.0084%,$1.7k,2022-09-13 09:16:24.098062
156,ARPA Chain-ARPA,$0.0390,-2.18%,$6.9m,$3.3m,-6.57%,0.01%,0.48,+0.0100%,+0.0100%,$3.8k,2022-09-13 09:16:24.098062
157,Moonbeam-GLMR,$0.5601,-6.76%,$6.8m,$3.7m,-14.10%,0.01%,0.54,+0.0073%,+0.0063%,$7.3k,2022-09-13 09:16:24.098062
