,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,516.40",+0.02%,$21.5b,$10.6b,-0.50%,41.99%,0.49,+0.0018%,+0.0068%,$44.4m,2022-09-11 07:16:25.304306
1,Ethereum-ETH,"$1,758.32",+1.54%,$17.8b,$7.7b,+0.96%,30.53%,0.43,-0.0112%,-0.0102%,$59.5m,2022-09-11 07:16:25.304306
2,LUNA2-LUNA2,$6.08,+3.45%,$1.9b,$37.4m,+50.88%,0.15%,0.02,-0.0236%,-0.0224%,$3.6m,2022-09-11 07:16:25.304306
3,Ethereum Classic-ETC,$38.57,-2.19%,$1.5b,$483.3m,-6.23%,1.92%,0.32,+0.0046%,+0.0012%,$5.3m,2022-09-11 07:16:25.304306
4,EOS-EOS,$1.74,+3.71%,$1.4b,$213.9m,+5.92%,0.85%,0.15,+0.0086%,+0.0067%,$3.1m,2022-09-11 07:16:25.304306
5,Terra-LUNA,$6.08,+3.50%,$1.2b,$26.7m,+7.29%,0.11%,0.02,-0.0235%,-0.0554%,$7.1m,2022-09-11 07:16:25.304306
6,Solana-SOL,$34.46,-1.66%,$866.2m,$394.5m,-5.78%,1.56%,0.46,+0.0056%,+0.0015%,$1.2m,2022-09-11 07:16:25.304306
7,Cardano-ADA,$0.5071,-1.68%,$749.1m,$301.1m,-3.01%,1.19%,0.40,+0.0017%,+0.0023%,$703.2k,2022-09-11 07:16:25.304306
8,Cosmos-ATOM,$16.09,+0.64%,$701.5m,$173.6m,-2.59%,0.69%,0.25,+0.0068%,+0.0051%,$1.3m,2022-09-11 07:16:25.304306
9,Litecoin-LTC,$62.73,+1.44%,$560.2m,$216.7m,+5.48%,0.86%,0.39,+0.0039%,+0.0085%,$853.8k,2022-09-11 07:16:25.304306
10,Helium-HNT,$5.32,+9.16%,$554.2m,$28.3m,+12.20%,0.11%,0.05,+0.0062%,+0.0068%,$1.0m,2022-09-11 07:16:25.304306
11,Ravencoin-RVN,$0.0520,-1.76%,$506.8m,$36.5m,-13.16%,0.14%,0.07,+0.0119%,+0.0086%,$1.3m,2022-09-11 07:16:25.304306
12,Optimism-OP,$1.35,-3.82%,$470.1m,$64.8m,-9.36%,0.26%,0.14,+0.0186%,+0.0171%,$815.5k,2022-09-11 07:16:25.304306
13,Binance Coin-BNB,$293.71,-0.68%,$439.1m,$279.2m,-1.47%,1.11%,0.64,+0.0055%,+0.0047%,$318.7k,2022-09-11 07:16:25.304306
14,Ripple-XRP,$0.3545,-1.36%,$405.6m,$341.2m,-1.07%,1.35%,0.84,-0.0006%,-0.0012%,$567.2k,2022-09-11 07:16:25.304306
15,Avalanche-AVAX,$20.26,-2.22%,$400.3m,$134.0m,-6.64%,0.53%,0.33,+0.0101%,+0.0103%,$418.9k,2022-09-11 07:16:25.304306
16,Polygon-MATIC,$0.8932,-0.66%,$394.8m,$198.3m,+0.01%,0.79%,0.50,+0.0062%,+0.0080%,$750.9k,2022-09-11 07:16:25.304306
17,1000LUNC-1000LUNC,$0.4465,+3.72%,$387.2m,$15.7m,+37.01%,0.06%,0.04,-0.1071%,-0.0944%,$1.1m,2022-09-11 07:16:25.304306
18,STEPN-GMT,$0.7350,-3.95%,$363.8m,$106.4m,-7.43%,0.42%,0.29,-0.0018%,-0.0065%,$772.1k,2022-09-11 07:16:25.304306
19,Chainlink-LINK,$7.91,+1.71%,$340.7m,$125.8m,+4.43%,0.50%,0.37,+0.0039%,+0.0022%,$344.7k,2022-09-11 07:16:25.304306
20,Filecoin-FIL,$6.27,-2.47%,$324.3m,$113.3m,-2.70%,0.45%,0.35,-0.0039%,+0.0051%,$436.7k,2022-09-11 07:16:25.304306
21,Dogecoin-DOGE,$0.0635,-1.51%,$324.3m,$122.5m,-0.94%,0.49%,0.38,+0.0115%,+0.0137%,$586.7k,2022-09-11 07:16:25.304306
22,1000SHIB-1000SHIB,$0.0128,-2.92%,$314.2m,$46.1m,-2.26%,0.18%,0.15,+0.0100%,+0.0068%,$576.4k,2022-09-11 07:16:25.304306
23,Polkadot-DOT,$7.68,-1.24%,$310.6m,$273.9m,-2.71%,1.09%,0.88,-0.0068%,-0.0017%,$252.4k,2022-09-11 07:16:25.304306
24,NEAR Protocol-NEAR,$4.70,-2.43%,$306.8m,$113.7m,-5.82%,0.45%,0.37,+0.0026%,-0.0019%,$530.4k,2022-09-11 07:16:25.304306
25,The Sandbox-SAND,$0.9730,-1.38%,$300.7m,$76.8m,-1.95%,0.30%,0.26,+0.0133%,+0.0034%,$342.0k,2022-09-11 07:16:25.304306
26,Waves-WAVES,$4.95,-3.14%,$293.1m,$57.1m,-7.13%,0.23%,0.19,+0.0058%,+0.0092%,$461.2k,2022-09-11 07:16:25.304306
27,ApeCoin-APE,$5.04,-0.13%,$265.2m,$74.3m,+0.84%,0.29%,0.28,+0.0075%,+0.0171%,$547.2k,2022-09-11 07:16:25.304306
28,Curve DAO Token-CRV,$1.24,+2.61%,$260.0m,$70.4m,+6.99%,0.28%,0.27,+0.0158%,-0.0140%,$326.2k,2022-09-11 07:16:25.304306
29,Chiliz-CHZ,$0.2056,+1.42%,$256.1m,$80.4m,-0.62%,0.32%,0.31,+0.0099%,+0.0123%,$207.1k,2022-09-11 07:16:25.304306
30,Bitcoin Cash-BCH,$129.75,-3.14%,$252.1m,$190.4m,-6.62%,0.76%,0.76,-0.0023%,-0.0029%,$410.1k,2022-09-11 07:16:25.304306
31,Terra Classic-LUNC,$0.0004,+3.82%,$209.0m,$45.4m,+19.81%,0.18%,0.22,-0.0215%,-0.1079%,$612.0k,2022-09-11 07:16:25.304306
32,Kyber Network Crystal-KNC,$1.98,+2.77%,$177.5m,$27.9m,+24.87%,0.11%,0.16,-0.0055%,+0.0031%,$534.2k,2022-09-11 07:16:25.304306
33,Axie Infinity-AXS,$15.31,-2.56%,$143.7m,$81.2m,-2.07%,0.32%,0.56,-0.0212%,-0.0215%,$122.1k,2022-09-11 07:16:25.304306
34,Fantom-FTM,$0.2704,-3.16%,$133.8m,$48.8m,-3.06%,0.19%,0.36,+0.0083%,+0.0085%,$66.8k,2022-09-11 07:16:25.304306
35,Stargate Finance-STG,$0.7452,-4.53%,$127.7m,$19.1m,-14.35%,0.08%,0.15,+0.0061%,+0.0063%,$218.0k,2022-09-11 07:16:25.304306
36,Tron-TRX,$0.0641,+0.57%,$125.4m,$144.0m,+3.65%,0.57%,1.15,+0.0085%,-0.0023%,$94.7k,2022-09-11 07:16:25.304306
37,SHIBA INU-SHIB,$0.0000,-1.87%,$122.8m,$22.1m,-2.18%,0.09%,0.18,+0.0105%,+0.0078%,$423.8k,2022-09-11 07:16:25.304306
38,Uniswap-UNI,$6.52,-0.55%,$117.6m,$48.2m,-2.64%,0.19%,0.41,-0.0033%,-0.0094%,$40.2k,2022-09-11 07:16:25.304306
39,Project Galaxy-GAL,$3.26,+5.89%,$110.9m,$22.4m,+12.80%,0.09%,0.20,-0.0113%,-0.0128%,$197.9k,2022-09-11 07:16:25.304306
40,Unifi Protocol DAO-UNFI,$7.75,-3.28%,$110.3m,$17.6m,+0.12%,0.07%,0.16,+0.0100%,+0.0100%,$90.8k,2022-09-11 07:16:25.304306
41,Aave-AAVE,$90.60,-2.99%,$109.0m,$45.2m,-5.65%,0.18%,0.41,+0.0101%,+0.0029%,$211.6k,2022-09-11 07:16:25.304306
42,Tellor-TRB,$17.16,-4.01%,$108.6m,$34.8m,-9.77%,0.14%,0.32,-0.0588%,-0.0361%,$72.2k,2022-09-11 07:16:25.304306
43,dYdX-DYDX,$1.59,-1.47%,$106.4m,$37.0m,-5.98%,0.15%,0.35,+0.0146%,+0.0051%,$20.5k,2022-09-11 07:16:25.304306
44,Ethereum Name Service-ENS,$15.44,-0.73%,$106.1m,$31.8m,-1.56%,0.13%,0.30,+0.0081%,+0.0072%,$84.8k,2022-09-11 07:16:25.304306
45,Decentraland-MANA,$0.8033,-1.69%,$103.5m,$40.2m,-2.30%,0.16%,0.39,+0.0094%,+0.0061%,$98.2k,2022-09-11 07:16:25.304306
46,SushiSwap-SUSHI,$1.31,-0.77%,$100.1m,$32.5m,-4.39%,0.13%,0.32,+0.0163%,-0.0059%,$162.0k,2022-09-11 07:16:25.304306
47,yearn.finance-YFI,"$10,257.46",-1.23%,$84.9m,$37.7m,-5.68%,0.15%,0.44,-0.0133%,-0.0037%,$99.7k,2022-09-11 07:16:25.304306
48,Gala-GALA,$0.0513,-2.82%,$74.8m,$33.9m,-3.59%,0.13%,0.45,+0.0065%,+0.0063%,$58.7k,2022-09-11 07:16:25.304306
49,ConstitutionDAO-PEOPLE,$0.0231,-1.42%,$72.9m,$26.8m,-2.23%,0.11%,0.37,-0.0032%,+0.0006%,$62.9k,2022-09-11 07:16:25.304306
50,THORChain-RUNE,$2.00,-1.78%,$65.0m,$24.1m,-2.09%,0.10%,0.37,+0.0078%,+0.0085%,$44.7k,2022-09-11 07:16:25.304306
51,THETA-THETA,$1.17,-2.39%,$64.8m,$23.2m,-4.45%,0.09%,0.36,+0.0059%,-0.0011%,$115.3k,2022-09-11 07:16:25.304306
52,Synthetix Network Token-SNX,$3.02,-2.05%,$60.8m,$33.5m,-2.33%,0.13%,0.55,-0.0214%,+0.0106%,$52.9k,2022-09-11 07:16:25.304306
53,Algorand-ALGO,$0.3202,-1.37%,$56.3m,$31.6m,+0.08%,0.13%,0.56,+0.0273%,+0.0390%,$4.1k,2022-09-11 07:16:25.304306
54,The Graph-GRT,$0.1176,+1.74%,$53.8m,$26.2m,+10.09%,0.10%,0.49,+0.0011%,-0.0019%,$71.9k,2022-09-11 07:16:25.304306
55,Anchor Protocol-ANC,$0.1663,-18.26%,$50.2m,$2.3m,-39.00%,0.01%,0.05,-0.0047%,-0.0006%,$284.5k,2022-09-11 07:16:25.304306
56,Tezos-XTZ,$1.68,+0.90%,$48.9m,$33.6m,+3.36%,0.13%,0.69,+0.0095%,+0.0037%,$36.9k,2022-09-11 07:16:25.304306
57,Stellar Lumens-XLM,$0.1137,-1.54%,$43.3m,$42.4m,-2.06%,0.17%,0.98,+0.0102%,+0.0045%,$100.9k,2022-09-11 07:16:25.304306
58,Jasmy-JASMY,$0.0092,-4.02%,$43.2m,$14.9m,+3.89%,0.06%,0.34,+0.0064%,+0.0072%,$72.4k,2022-09-11 07:16:25.304306
59,Monero-XMR,$156.06,-2.08%,$41.0m,$42.3m,-3.92%,0.17%,1.03,-0.0007%,-0.0123%,$12.9k,2022-09-11 07:16:25.304306
60,Flow (Dapper labs)-FLOW,$2.08,-2.71%,$40.7m,$24.4m,-6.09%,0.10%,0.60,+0.0055%,+0.0051%,$12.3k,2022-09-11 07:16:25.304306
61,Compound-COMP,$54.69,+1.88%,$39.4m,$28.7m,+10.47%,0.11%,0.73,+0.0061%,+0.0052%,$42.1k,2022-09-11 07:16:25.304306
62,ZCash-ZEC,$63.87,-2.39%,$38.6m,$21.6m,-3.54%,0.09%,0.56,+0.0057%,+0.0027%,$123.8k,2022-09-11 07:16:25.304306
63,Zilliqa-ZIL,$0.0366,-2.50%,$37.8m,$23.4m,-3.61%,0.09%,0.62,+0.0055%,+0.0094%,$51.4k,2022-09-11 07:16:25.304306
64,Oasis Network-ROSE,$0.0653,-2.66%,$37.1m,$13.5m,-7.67%,0.05%,0.36,+0.0079%,+0.0084%,$38.6k,2022-09-11 07:16:25.304306
65,Lido DAO Token-LDO,$2.05,-1.09%,$36.3m,$20.3m,-2.43%,0.08%,0.56,+0.0050%,+0.0050%,$19.4k,2022-09-11 07:16:25.304306
66,1inch-1INCH,$0.6667,-1.12%,$33.6m,$21.0m,-2.74%,0.08%,0.62,-0.0082%,-0.0023%,$14.4k,2022-09-11 07:16:25.304306
67,Enjin Coin-ENJ,$0.5401,-1.51%,$33.2m,$15.9m,-0.17%,0.06%,0.48,+0.0057%,+0.0040%,$20.0k,2022-09-11 07:16:25.304306
68,Elrond-EGLD,$53.14,-2.25%,$32.3m,$16.7m,-0.75%,0.07%,0.52,+0.0081%,+0.0064%,$21.2k,2022-09-11 07:16:25.304306
69,Flamingo-FLM,$0.1204,-1.99%,$31.4m,$18.6m,-4.64%,0.07%,0.59,+0.0000%,+0.0052%,$13.4k,2022-09-11 07:16:25.304306
70,Balancer-BAL,$7.72,+0.54%,$30.7m,$15.0m,-1.68%,0.06%,0.49,-0.0038%,+0.0083%,$38.7k,2022-09-11 07:16:25.304306
71,Dash-DASH,$47.73,-3.99%,$29.7m,$15.0m,-8.05%,0.06%,0.50,+0.0036%,+0.0120%,$23.5k,2022-09-11 07:16:25.304306
72,iExec RLC-RLC,$1.30,-3.34%,$28.4m,$6.4m,-13.65%,0.03%,0.23,-0.0199%,-0.0478%,$69.3k,2022-09-11 07:16:25.304306
73,Kusama-KSM,$51.76,-1.68%,$27.3m,$16.0m,-2.67%,0.06%,0.59,-0.0020%,+0.0111%,$21.7k,2022-09-11 07:16:25.304306
74,NEO-NEO,$9.80,-1.21%,$26.4m,$14.7m,-3.91%,0.06%,0.55,+0.0110%,-0.0032%,$32.1k,2022-09-11 07:16:25.304306
75,Harmony-ONE,$0.0216,-1.87%,$25.7m,$15.2m,-1.27%,0.06%,0.59,+0.0066%,+0.0005%,$27.5k,2022-09-11 07:16:25.304306
76,Chromia-CHR,$0.1852,-1.49%,$25.1m,$8.5m,-0.02%,0.03%,0.34,+0.0075%,+0.0083%,$49.9k,2022-09-11 07:16:25.304306
77,Loopring-LRC,$0.3618,-2.87%,$24.8m,$14.7m,-5.33%,0.06%,0.59,+0.0118%,+0.0018%,$18.9k,2022-09-11 07:16:25.304306
78,FTX Token-FTT,$27.52,+0.26%,$24.4m,$68.7m,+0.49%,0.27%,2.81,+0.0077%,+0.0076%,$74.4k,2022-09-11 07:16:25.304306
79,VeChain-VET,$0.0255,-1.04%,$24.3m,$17.7m,+1.55%,0.07%,0.73,+0.0088%,+0.0085%,$876.2,2022-09-11 07:16:25.304306
80,Ocean Protocol-OCEAN,$0.1791,-4.04%,$23.4m,$5.0m,-15.20%,0.02%,0.21,+0.0100%,+0.0100%,$67.6k,2022-09-11 07:16:25.304306
81,Ankr-ANKR,$0.0374,-2.82%,$22.8m,$13.9m,-11.17%,0.06%,0.61,+0.0100%,+0.0100%,$37.7k,2022-09-11 07:16:25.304306
82,Arweave-AR,$11.19,+0.67%,$22.5m,$12.9m,-2.67%,0.05%,0.57,+0.0052%,+0.0072%,$12.0k,2022-09-11 07:16:25.304306
83,Qtum-QTUM,$3.30,-2.67%,$22.4m,$16.1m,-3.13%,0.06%,0.72,+0.0144%,-0.0023%,$28.0k,2022-09-11 07:16:25.304306
84,Reserve Rights-RSR,$0.0062,-2.84%,$20.2m,$13.4m,-1.38%,0.05%,0.66,+0.0067%,+0.0055%,$2.5k,2022-09-11 07:16:25.304306
85,Serum-SRM,$0.8580,-1.89%,$20.1m,$27.0m,-5.01%,0.11%,1.35,+0.0109%,-0.0023%,$33.3k,2022-09-11 07:16:25.304306
86,Kava-KAVA,$1.71,-2.47%,$20.0m,$10.7m,-2.07%,0.04%,0.54,+0.0069%,+0.0081%,$17.6k,2022-09-11 07:16:25.304306
