,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
31,Unifi Protocol DAO-UNFI,$7.85,-0.71%,$168.5m,$16.9m,-9.25%,0.07%,0.10,+0.0100%,+0.0100%,$193.0k,2022-09-12 00:17:33.165617
32,Waves-WAVES,$4.88,-2.96%,$163.4m,$55.0m,-10.39%,0.22%,0.34,+0.0065%,+0.0051%,$304.5k,2022-09-12 00:17:33.165617
33,Project Galaxy-GAL,$3.07,+0.80%,$148.7m,$18.5m,-5.27%,0.07%,0.12,-0.0103%,-0.0064%,$447.7k,2022-09-12 00:17:33.165617
34,Injective Protocol-INJ,$1.79,+9.76%,$137.2m,$7.4m,+170.48%,0.03%,0.05,-0.0971%,-0.1041%,$296.5k,2022-09-12 00:17:33.165617
35,Axie Infinity-AXS,$15.35,-1.58%,$123.4m,$80.6m,-3.73%,0.32%,0.65,-0.0237%,-0.0198%,$159.2k,2022-09-12 00:17:33.165617
36,Stargate Finance-STG,$0.7173,-6.81%,$118.6m,$18.2m,-14.23%,0.07%,0.15,+0.0061%,+0.0066%,$237.3k,2022-09-12 00:17:33.165617
37,SHIBA INU-SHIB,$0.0000,-2.06%,$116.0m,$23.7m,+0.59%,0.09%,0.20,+0.0024%,+0.0021%,$446.5k,2022-09-12 00:17:33.165617
38,Fantom-FTM,$0.2726,-0.84%,$114.4m,$48.7m,-3.28%,0.19%,0.43,+0.0080%,+0.0081%,$196.7k,2022-09-12 00:17:33.165617
39,ConstitutionDAO-PEOPLE,$0.0232,-0.06%,$113.2m,$27.8m,+4.14%,0.11%,0.25,+0.0064%,+0.0188%,$221.3k,2022-09-12 00:17:33.165617
40,Aave-AAVE,$91.03,-2.33%,$110.4m,$44.6m,-6.90%,0.17%,0.40,+0.0008%,+0.0000%,$86.7k,2022-09-12 00:17:33.165617
41,Kyber Network Crystal-KNC,$2.01,-1.66%,$106.0m,$27.5m,-8.98%,0.11%,0.26,+0.0052%,+0.0131%,$176.6k,2022-09-12 00:17:33.165617
42,Uniswap-UNI,$6.48,-1.35%,$105.2m,$47.9m,-4.88%,0.19%,0.45,-0.0101%,-0.0048%,$52.3k,2022-09-12 00:17:33.165617
43,Ethereum Name Service-ENS,$15.61,-0.05%,$102.9m,$31.5m,-0.38%,0.12%,0.31,+0.0096%,+0.0083%,$56.0k,2022-09-12 00:17:33.165617
44,dYdX-DYDX,$1.63,+0.51%,$95.6m,$36.6m,-4.19%,0.14%,0.38,+0.0068%,+0.0084%,$86.6k,2022-09-12 00:17:33.165617
45,Tron-TRX,$0.0644,-0.51%,$93.5m,$143.8m,-0.18%,0.56%,1.54,-0.0072%,-0.0034%,$13.1k,2022-09-12 00:17:33.165617
46,Gala-GALA,$0.0520,-0.73%,$88.9m,$34.8m,-0.18%,0.14%,0.39,+0.0076%,+0.0069%,$98.3k,2022-09-12 00:17:33.165617
47,Tellor-TRB,$16.50,-6.33%,$85.0m,$32.6m,-9.78%,0.13%,0.38,-0.1741%,-0.0910%,$123.6k,2022-09-12 00:17:33.165617
48,Celsius-CEL,$1.59,+13.55%,$75.3m,$24.9m,+7.37%,0.10%,0.33,+0.0236%,+0.0061%,$1.3m,2022-09-12 00:17:33.165617
49,Tezos-XTZ,$1.67,+0.35%,$74.3m,$34.0m,+8.16%,0.13%,0.46,-0.0134%,-0.0102%,$347.7k,2022-09-12 00:17:33.165617
50,Decentraland-MANA,$0.8028,-2.08%,$71.0m,$40.0m,-3.91%,0.16%,0.56,+0.0084%,+0.0152%,$70.0k,2022-09-12 00:17:33.165617
51,Compound-COMP,$55.40,+1.83%,$67.2m,$30.1m,+9.65%,0.12%,0.45,-0.0091%,-0.0272%,$92.5k,2022-09-12 00:17:33.165617
52,Algorand-ALGO,$0.3259,+0.40%,$66.5m,$32.2m,+1.22%,0.13%,0.48,+0.0191%,+0.0190%,$11.0k,2022-09-12 00:17:33.165617
53,SushiSwap-SUSHI,$1.30,-3.31%,$61.0m,$30.9m,-8.30%,0.12%,0.51,-0.0168%,+0.0082%,$51.7k,2022-09-12 00:17:33.165617
54,yearn.finance-YFI,"$10,135.29",-3.78%,$60.2m,$35.2m,-11.02%,0.14%,0.59,-0.0116%,-0.0083%,$98.7k,2022-09-12 00:17:33.165617
55,FOOTBALL-FOOTBALL,"$1,137.96",+2.09%,$59.2m,$9.5m,+35.62%,0.04%,0.16,+0.0651%,+0.0679%,$134.0k,2022-09-12 00:17:33.165617
56,THETA-THETA,$1.18,-1.32%,$56.6m,$23.0m,-2.63%,0.09%,0.41,-0.0069%,-0.0097%,$128.0k,2022-09-12 00:17:33.165617
57,1000XEC-1000XEC,$0.0452,+0.80%,$56.4m,$5.6m,+35.47%,0.02%,0.10,+0.0100%,+0.0100%,$77.2k,2022-09-12 00:17:33.165617
58,THORChain-RUNE,$2.00,-1.62%,$51.8m,$23.7m,-4.49%,0.09%,0.46,+0.0084%,+0.0087%,$31.7k,2022-09-12 00:17:33.165617
59,Balancer-BAL,$7.51,-1.85%,$49.3m,$14.6m,+2.71%,0.06%,0.30,+0.0039%,-0.0035%,$143.3k,2022-09-12 00:17:33.165617
60,Jasmy-JASMY,$0.0094,-0.15%,$47.2m,$15.2m,+1.25%,0.06%,0.32,+0.0072%,+0.0069%,$88.0k,2022-09-12 00:17:33.165617
61,Synthetix Network Token-SNX,$2.96,-2.54%,$46.0m,$32.4m,-3.37%,0.13%,0.70,-0.0124%,-0.0201%,$98.8k,2022-09-12 00:17:33.165617
62,The Graph-GRT,$0.1159,-1.79%,$45.4m,$24.1m,-5.96%,0.09%,0.53,-0.0053%,+0.0074%,$60.0k,2022-09-12 00:17:33.165617
63,1inch-1INCH,$0.6593,-1.33%,$44.1m,$21.0m,-2.73%,0.08%,0.48,-0.0077%,+0.0035%,$36.0k,2022-09-12 00:17:33.165617
64,Monero-XMR,$158.27,+0.23%,$43.9m,$43.6m,+1.49%,0.17%,0.99,-0.0306%,-0.0334%,$30.5k,2022-09-12 00:17:33.165617
65,ZCash-ZEC,$64.15,-1.90%,$41.6m,$21.4m,-1.44%,0.08%,0.52,+0.0039%,+0.0315%,$234.7k,2022-09-12 00:17:33.165617
66,Oasis Network-ROSE,$0.0656,-1.49%,$36.7m,$14.0m,-3.97%,0.05%,0.38,+0.0084%,+0.0083%,$68.2k,2022-09-12 00:17:33.165617
67,Lido DAO Token-LDO,$2.08,-2.38%,$35.9m,$20.4m,-4.42%,0.08%,0.57,+0.0032%,+0.0037%,$13.6k,2022-09-12 00:17:33.165617
68,Enjin Coin-ENJ,$0.5416,-1.48%,$34.1m,$16.1m,-0.20%,0.06%,0.47,+0.0019%,+0.0006%,$67.0k,2022-09-12 00:17:33.165617
69,Stellar Lumens-XLM,$0.1142,-0.88%,$33.1m,$42.4m,-2.36%,0.17%,1.28,+0.0032%,+0.0049%,$80.6k,2022-09-12 00:17:33.165617
70,Kusama-KSM,$51.77,-1.22%,$32.1m,$15.8m,-3.50%,0.06%,0.49,-0.0023%,-0.0065%,$47.7k,2022-09-12 00:17:33.165617
71,Elrond-EGLD,$52.71,-2.69%,$32.0m,$16.8m,-2.29%,0.07%,0.53,+0.0034%,+0.0004%,$37.3k,2022-09-12 00:17:33.165617
72,Zilliqa-ZIL,$0.0372,-0.93%,$31.9m,$23.2m,-2.59%,0.09%,0.73,+0.0064%,+0.0108%,$44.2k,2022-09-12 00:17:33.165617
73,Flow (Dapper labs)-FLOW,$2.10,-0.78%,$31.1m,$24.5m,-1.28%,0.10%,0.79,+0.0053%,+0.0054%,$10.1k,2022-09-12 00:17:33.165617
74,Dash-DASH,$48.04,-1.50%,$30.4m,$14.7m,-7.11%,0.06%,0.48,+0.0058%,+0.0060%,$35.9k,2022-09-12 00:17:33.165617
75,Storj-STORJ,$0.5551,-0.15%,$29.7m,$10.6m,-3.70%,0.04%,0.36,+0.0086%,+0.0132%,$46.9k,2022-09-12 00:17:33.165617
76,Loopring-LRC,$0.3616,-1.61%,$25.9m,$15.0m,-0.24%,0.06%,0.58,+0.0045%,+0.0003%,$19.8k,2022-09-12 00:17:33.165617
77,Arweave-AR,$11.31,+0.44%,$25.7m,$13.6m,+4.81%,0.05%,0.53,+0.0081%,+0.0075%,$28.5k,2022-09-12 00:17:33.165617
78,FTX Token-FTT,$27.74,+0.20%,$25.6m,$70.2m,+1.13%,0.27%,2.74,+0.0027%,+0.0039%,$3.2k,2022-09-12 00:17:33.165617
79,BinaryX-BNX,$154.84,+3.20%,$25.5m,$33.1m,+5.76%,0.13%,1.30,+0.0100%,+0.0100%,$126.3k,2022-09-12 00:17:33.165617
80,Metal-MTL,$1.26,+2.28%,$25.4m,$6.7m,+5.46%,0.03%,0.27,-0.0222%,-0.0240%,$42.9k,2022-09-12 00:17:33.165617
81,API3-API3,$1.81,+0.84%,$25.1m,$5.9m,+7.33%,0.02%,0.23,-0.0092%,-0.0108%,$26.9k,2022-09-12 00:17:33.165617
82,iExec RLC-RLC,$1.32,-0.51%,$24.2m,$6.3m,-7.59%,0.02%,0.26,-0.0075%,-0.0064%,$64.8k,2022-09-12 00:17:33.165617
83,VeChain-VET,$0.0257,-0.52%,$23.8m,$17.9m,+1.30%,0.07%,0.75,+0.0080%,+0.0060%,$2.6k,2022-09-12 00:17:33.165617
84,Flamingo-FLM,$0.1197,-2.51%,$23.8m,$18.5m,-2.95%,0.07%,0.78,-0.0598%,-0.0753%,$30.0k,2022-09-12 00:17:33.165617
85,Ankr-ANKR,$0.0378,-0.83%,$22.6m,$13.3m,-9.31%,0.05%,0.59,+0.0073%,+0.0073%,$37.8k,2022-09-12 00:17:33.165617
86,Reserve Rights-RSR,$0.0062,-2.33%,$22.2m,$13.3m,-2.37%,0.05%,0.60,+0.0023%,-0.0039%,$62.6k,2022-09-12 00:17:33.165617
87,Harmony-ONE,$0.0215,-2.25%,$22.1m,$14.7m,-5.47%,0.06%,0.67,+0.0069%,+0.0059%,$35.5k,2022-09-12 00:17:33.165617
88,Internet Computer-ICP,$7.13,-0.20%,$21.6m,$15.2m,-5.29%,0.06%,0.70,+0.0078%,-0.0065%,$6.6k,2022-09-12 00:17:33.165617
89,Step App-FITFI,$0.0789,+12.11%,$21.6m,$2.8m,+22.39%,0.01%,0.13,+0.0000%,-0.0035%,$207.2k,2022-09-12 00:17:33.165617
90,NEM-XEM,$0.0467,+2.14%,$20.9m,$8.7m,-0.52%,0.03%,0.41,-0.0085%,+0.0046%,$25.0k,2022-09-12 00:17:33.165617
91,Maker-MKR,$750.76,-2.26%,$20.2m,$16.4m,-0.96%,0.06%,0.81,+0.0079%,+0.0051%,$19.2k,2022-09-12 00:17:33.165617
92,NEO-NEO,$9.77,-1.94%,$19.1m,$14.4m,-3.78%,0.06%,0.76,-0.0052%,-0.0135%,$13.7k,2022-09-12 00:17:33.165617
93,Anchor Protocol-ANC,$0.1642,-6.89%,$18.9m,$2.1m,-17.88%,0.01%,0.11,-0.0040%,-0.0054%,$149.2k,2022-09-12 00:17:33.165617
94,DFI.Money-YFII,"$1,015.26",-0.49%,$18.3m,$18.5m,+1.75%,0.07%,1.01,-0.1410%,-0.1508%,$24.6k,2022-09-12 00:17:33.165617
95,Coin98-C98,$0.4429,-1.15%,$18.3m,$14.4m,+0.17%,0.06%,0.79,+0.0070%,+0.0070%,$15.9k,2022-09-12 00:17:33.165617
96,Serum-SRM,$0.8547,-1.79%,$18.3m,$26.6m,-3.73%,0.10%,1.46,-0.0068%,+0.0026%,$11.6k,2022-09-12 00:17:33.165617
97,Basic Attention Token-BAT,$0.3505,-1.13%,$18.2m,$11.0m,-2.37%,0.04%,0.60,+0.0054%,+0.0018%,$36.3k,2022-09-12 00:17:33.165617
98,Bluzelle-BLZ,$0.0864,-2.24%,$18.0m,$4.9m,-14.99%,0.02%,0.27,+0.0100%,+0.0100%,$86.1k,2022-09-12 00:17:33.165617
99,MyNeighborAlice-ALICE,$2.19,-1.46%,$17.7m,$10.7m,-4.05%,0.04%,0.61,+0.0074%,+0.0067%,$7.9k,2022-09-12 00:17:33.165617
100,Chromia-CHR,$0.1842,-1.70%,$17.7m,$8.6m,-0.09%,0.03%,0.48,+0.0077%,+0.0081%,$37.1k,2022-09-12 00:17:33.165617
101,Litentry-LIT,$0.7460,-0.73%,$17.6m,$5.7m,-4.91%,0.02%,0.32,+0.0100%,+0.0100%,$29.0k,2022-09-12 00:17:33.165617
102,OmiseGO-OMG,$1.93,-0.58%,$17.2m,$12.9m,-1.93%,0.05%,0.75,-0.0027%,-0.0044%,$4.8k,2022-09-12 00:17:33.165617
103,Kava-KAVA,$1.72,-2.88%,$16.8m,$10.5m,-5.02%,0.04%,0.63,+0.0020%,+0.0021%,$16.6k,2022-09-12 00:17:33.165617
104,Bitcoin SV-BSV,$54.33,-1.97%,$16.1m,$33.5m,-2.14%,0.13%,2.08,-0.0689%,-0.0861%,$10.4k,2022-09-12 00:17:33.165617
105,CertiK-CTK,$1.02,-1.64%,$15.4m,$7.6m,-5.67%,0.03%,0.50,-0.0191%,-0.0196%,$45.6k,2022-09-12 00:17:33.165617
106,Audius-AUDIO,$0.2837,-2.36%,$15.1m,$8.4m,+1.40%,0.03%,0.56,+0.0056%,+0.0056%,$8.7k,2022-09-12 00:17:33.165617
107,Ren-REN,$0.1307,-2.33%,$15.0m,$7.9m,-8.94%,0.03%,0.53,+0.0052%,+0.0114%,$12.8k,2022-09-12 00:17:33.165617
108,Ontology-ONT,$0.2510,-0.74%,$15.0m,$8.5m,-2.78%,0.03%,0.57,+0.0034%,+0.0076%,$9.1k,2022-09-12 00:17:33.165617
109,Ocean Protocol-OCEAN,$0.1811,-1.79%,$14.9m,$4.5m,-17.42%,0.02%,0.30,+0.0080%,+0.0085%,$39.3k,2022-09-12 00:17:33.165617
110,Iota-IOTA,$0.2910,-2.06%,$14.6m,$10.4m,-4.62%,0.04%,0.71,+0.0009%,+0.0098%,$20.0k,2022-09-12 00:17:33.165617
111,Swipe-SXP,$0.3838,-1.49%,$14.5m,$8.6m,-0.09%,0.03%,0.59,+0.0077%,+0.0072%,$11.8k,2022-09-12 00:17:33.165617
112,Qtum-QTUM,$3.29,-2.11%,$14.5m,$15.9m,-3.44%,0.06%,1.10,-0.0060%,+0.0080%,$36.9k,2022-09-12 00:17:33.165617
113,LooksRare-LOOKS,$0.3039,+6.47%,$14.4m,$14.6m,+7.25%,0.06%,1.01,-0.0091%,+0.0011%,$17.1k,2022-09-12 00:17:33.165617
114,BakeryToken-BAKE,$0.2682,-3.44%,$14.3m,$4.9m,+3.99%,0.02%,0.35,+0.0100%,+0.0100%,$17.6k,2022-09-12 00:17:33.165617
115,Gitcoin-GTC,$2.30,-2.09%,$14.1m,$5.3m,+2.77%,0.02%,0.37,+0.0100%,+0.0100%,$71.5k,2022-09-12 00:17:33.165617
116,Civic-CVC,$0.1516,+0.98%,$14.0m,$7.2m,+2.34%,0.03%,0.51,+0.0074%,-0.0121%,$14.0k,2022-09-12 00:17:33.165617
117,Livepeer-LPT,$11.16,+0.66%,$13.8m,$7.9m,-1.19%,0.03%,0.57,+0.0058%,+0.0118%,$3.7k,2022-09-12 00:17:33.165617
118,Linear-LINA,$0.0086,-1.67%,$13.6m,$5.3m,+0.35%,0.02%,0.39,+0.0071%,+0.0076%,$25.8k,2022-09-12 00:17:33.165617
119,Immutable X-IMX,$0.8639,-1.57%,$13.6m,$9.1m,-2.84%,0.04%,0.67,+0.0086%,-0.0015%,$4.9k,2022-09-12 00:17:33.165617
120,NKN-NKN,$0.1029,-2.68%,$13.4m,$3.0m,-2.45%,0.01%,0.22,+0.0100%,+0.0100%,$23.3k,2022-09-12 00:17:33.165617
121,Bella Protocol-BEL,$0.6754,-2.24%,$13.2m,$4.4m,-11.55%,0.02%,0.33,+0.0095%,+0.0095%,$16.8k,2022-09-12 00:17:33.165617
122,0x-ZRX,$0.3120,-0.26%,$13.1m,$8.7m,-4.14%,0.03%,0.67,-0.0010%,-0.0030%,$34.1k,2022-09-12 00:17:33.165617
123,Horizen-ZEN,$16.44,-1.98%,$13.0m,$7.3m,-3.79%,0.03%,0.56,+0.0335%,-0.0265%,$31.0k,2022-09-12 00:17:33.165617
124,Mask Network-MASK,$1.46,-2.59%,$12.6m,$8.1m,-2.63%,0.03%,0.65,+0.0179%,+0.0598%,$5.4k,2022-09-12 00:17:33.165617
125,SKALE Network-SKL,$0.0561,-2.77%,$12.5m,$7.5m,+10.09%,0.03%,0.60,+0.0078%,+0.0074%,$16.2k,2022-09-12 00:17:33.165617
126,Aragon-ANT,$1.96,-0.80%,$12.3m,$5.7m,+0.38%,0.02%,0.47,-0.0006%,+0.0039%,$17.1k,2022-09-12 00:17:33.165617
127,Hedera-HBAR,$0.0637,-0.79%,$12.0m,$8.5m,+0.60%,0.03%,0.70,+0.0075%,+0.0073%,$13.8k,2022-09-12 00:17:33.165617
128,Raydium-RAY,$0.6771,-1.47%,$12.0m,$8.4m,+0.53%,0.03%,0.70,+0.0066%,+0.0066%,$22.1k,2022-09-12 00:17:33.165617
129,IOST-IOST,$0.0134,+0.15%,$11.7m,$11.1m,-1.99%,0.04%,0.94,+0.0099%,+0.0191%,$23.9k,2022-09-12 00:17:33.165617
130,Alpha Finance Lab-ALPHA,$0.1286,-0.97%,$11.7m,$6.0m,-3.72%,0.02%,0.51,+0.0077%,-0.0110%,$15.4k,2022-09-12 00:17:33.165617
131,Dent-DENT,$0.0010,-2.63%,$11.3m,$5.0m,+2.17%,0.02%,0.44,-0.0060%,+0.0056%,$32.6k,2022-09-12 00:17:33.165617
132,StormX-STMX,$0.0081,+0.04%,$11.3m,$3.7m,-1.20%,0.01%,0.33,+0.0060%,+0.0054%,$17.8k,2022-09-12 00:17:33.165617
133,Band Protocol-BAND,$1.38,-1.39%,$11.3m,$5.6m,-3.11%,0.02%,0.50,+0.0031%,+0.0164%,$42.9k,2022-09-12 00:17:33.165617
134,Celo-CELO,$0.8717,-2.14%,$11.0m,$9.9m,+1.05%,0.04%,0.90,+0.0070%,+0.0165%,$3.2k,2022-09-12 00:17:33.165617
135,Coti-COTI,$0.0993,-0.96%,$10.2m,$4.8m,-12.49%,0.02%,0.47,+0.0024%,+0.0020%,$33.9k,2022-09-12 00:17:33.165617
136,Holo-HOT,$0.0021,-1.90%,$10.1m,$5.0m,-7.68%,0.02%,0.50,+0.0037%,+0.0030%,$12.4k,2022-09-12 00:17:33.165617
137,Wootrade-WOO,$0.1638,-0.35%,$9.8m,$3.9m,-7.22%,0.02%,0.40,-0.0047%,-0.0047%,$5.6k,2022-09-12 00:17:33.165617
138,Origin Protocol-OGN,$0.1776,-2.05%,$9.8m,$7.4m,-2.99%,0.03%,0.76,+0.0100%,+0.0100%,$19.6k,2022-09-12 00:17:33.165617
139,Tornado Cash-TORN,$10.15,-0.83%,$9.4m,$1.4m,+2.90%,0.01%,0.15,+0.1049%,-0.0010%,$9.2k,2022-09-12 00:17:33.165617
140,Yield Guild Games-YGG,$0.5156,+0.23%,$9.1m,$4.7m,+2.74%,0.02%,0.51,+0.0134%,+0.0062%,$8.6k,2022-09-12 00:17:33.165617
141,Reef-REEF,$0.0038,-1.63%,$9.0m,$5.0m,-8.22%,0.02%,0.55,+0.0063%,+0.0061%,$39.0k,2022-09-12 00:17:33.165617
142,BitDAO-BIT,$0.6307,-0.12%,$8.9m,$23.4m,-3.96%,0.09%,2.64,-0.0215%,-0.0230%,$9.9k,2022-09-12 00:17:33.165617
143,Mines of Dalarnia-DAR,$0.2562,+0.03%,$8.4m,$3.7m,-3.58%,0.01%,0.44,+0.0100%,+0.0100%,$5.6k,2022-09-12 00:17:33.165617
144,TerraClassicUSD-USTC,$0.0532,-13.80%,$7.9m,$1.2m,-5.30%,0.00%,0.15,+0.0013%,-0.0008%,$45.6k,2022-09-12 00:17:33.165617
145,Icon-ICX,$0.2875,-0.57%,$7.7m,$4.5m,-2.04%,0.02%,0.58,-0.0046%,-0.0035%,$10.9k,2022-09-12 00:17:33.165617
146,Spell Token-SPELL,$0.0014,-1.47%,$7.6m,$5.4m,-2.68%,0.02%,0.71,+0.0059%,+0.0069%,$4.3k,2022-09-12 00:17:33.165617
147,Dusk Network-DUSK,$0.1374,-2.50%,$7.5m,$3.3m,-0.49%,0.01%,0.45,+0.0027%,+0.0027%,$46.6k,2022-09-12 00:17:33.165617
148,IoTeX-IOTX,$0.0357,-1.35%,$7.4m,$6.4m,-2.58%,0.02%,0.87,+0.0099%,+0.0098%,$12.6k,2022-09-12 00:17:33.165617
149,ARPA Chain-ARPA,$0.0391,-1.48%,$7.3m,$3.4m,-5.84%,0.01%,0.47,+0.0100%,+0.0100%,$7.4k,2022-09-12 00:17:33.165617
150,Bonfida-FIDA,$0.5113,-1.36%,$6.8m,$1.2m,-8.80%,0.00%,0.17,-0.0064%,-0.0132%,$32.9k,2022-09-12 00:17:33.165617
151,DigiByte-DGB,$0.0108,-0.33%,$6.6m,$3.7m,+0.12%,0.01%,0.56,+0.0100%,+0.0100%,$26.5k,2022-09-12 00:17:33.165617
152,Celer Network-CELR,$0.0185,-2.56%,$6.6m,$5.0m,-1.56%,0.02%,0.76,+0.0100%,+0.0100%,$2.0k,2022-09-12 00:17:33.165617
153,Cartesi-CTSI,$0.1537,-0.52%,$6.4m,$3.5m,-7.28%,0.01%,0.55,+0.0100%,+0.0100%,$8.6k,2022-09-12 00:17:33.165617
154,Moonbeam-GLMR,$0.5911,+4.63%,$6.4m,$4.0m,+7.40%,0.02%,0.62,+0.0025%,+0.0036%,$962.1,2022-09-12 00:17:33.165617
155,TomoChain-TOMO,$0.5192,-1.69%,$6.2m,$3.5m,-4.43%,0.01%,0.56,+0.0077%,+0.0061%,$5.8k,2022-09-12 00:17:33.165617
156,Cream Finance-CREAM,$18.87,+5.50%,$6.0m,$1.3m,+14.14%,0.00%,0.21,-0.0021%,-0.0038%,$14.8k,2022-09-12 00:17:33.165617
157,Binance BTCDOM Index-BTCDOM,"$1,189.70",+1.54%,$5.6m,$10.5m,+1.00%,0.04%,1.87,+0.0288%,+0.0254%,$20.0,2022-09-12 00:17:33.165617
