,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,634.41",+1.64%,$21.5b,$10.7b,+1.33%,42.07%,0.50,+0.0023%,+0.0024%,$40.9m,2022-09-11 10:16:23.605435
1,Ethereum-ETH,"$1,760.92",+2.47%,$17.0b,$7.7b,+1.95%,30.41%,0.45,-0.0142%,-0.0163%,$55.6m,2022-09-11 10:16:23.605435
2,LUNA2-LUNA2,$6.09,-7.85%,$1.9b,$39.8m,+23.91%,0.16%,0.02,-0.0280%,-0.0327%,$2.9m,2022-09-11 10:16:23.605435
3,Ethereum Classic-ETC,$38.79,-0.56%,$1.4b,$484.3m,-4.11%,1.90%,0.35,+0.0014%,+0.0016%,$4.8m,2022-09-11 10:16:23.605435
4,EOS-EOS,$1.75,+2.84%,$1.4b,$216.7m,+2.94%,0.85%,0.16,+0.0080%,+0.0032%,$2.9m,2022-09-11 10:16:23.605435
5,Terra-LUNA,$6.11,-3.45%,$1.1b,$26.0m,-13.92%,0.10%,0.02,-0.0440%,-0.0480%,$5.6m,2022-09-11 10:16:23.605435
6,Solana-SOL,$34.57,-0.22%,$797.9m,$397.0m,-2.91%,1.56%,0.50,+0.0027%,+0.0034%,$991.3k,2022-09-11 10:16:23.605435
7,Cardano-ADA,$0.5148,+0.84%,$761.9m,$314.2m,+1.01%,1.24%,0.41,+0.0010%,+0.0068%,$662.5k,2022-09-11 10:16:23.605435
8,Cosmos-ATOM,$15.82,-0.16%,$669.0m,$168.5m,-3.45%,0.66%,0.25,+0.0055%,+0.0071%,$1.2m,2022-09-11 10:16:23.605435
9,Helium-HNT,$5.23,+7.52%,$563.7m,$28.1m,+9.56%,0.11%,0.05,+0.0059%,+0.0044%,$1.0m,2022-09-11 10:16:23.605435
10,Litecoin-LTC,$62.93,+2.61%,$554.4m,$217.8m,+7.97%,0.86%,0.39,+0.0069%,+0.0075%,$782.5k,2022-09-11 10:16:23.605435
11,Chiliz-CHZ,$0.2145,+7.05%,$485.0m,$90.0m,+12.92%,0.35%,0.19,+0.0103%,+0.0137%,$536.6k,2022-09-11 10:16:23.605435
12,Ravencoin-RVN,$0.0516,-1.29%,$483.8m,$34.5m,-14.80%,0.14%,0.07,+0.0079%,+0.0164%,$1.2m,2022-09-11 10:16:23.605435
13,Optimism-OP,$1.36,-1.26%,$425.7m,$65.3m,-3.42%,0.26%,0.15,+0.0187%,+0.0144%,$655.5k,2022-09-11 10:16:23.605435
14,Binance Coin-BNB,$295.33,+0.39%,$400.2m,$281.7m,-0.34%,1.11%,0.70,+0.0040%,+0.0115%,$289.8k,2022-09-11 10:16:23.605435
15,ApeCoin-APE,$5.41,+8.27%,$392.3m,$87.9m,+21.79%,0.35%,0.22,+0.0071%,+0.0131%,$790.2k,2022-09-11 10:16:23.605435
16,1000LUNC-1000LUNC,$0.4427,+5.40%,$384.1m,$16.5m,+45.55%,0.06%,0.04,-0.0519%,-0.0514%,$960.8k,2022-09-11 10:16:23.605435
17,Chainlink-LINK,$8.01,+3.73%,$364.9m,$129.0m,+7.82%,0.51%,0.35,+0.0048%,+0.0151%,$414.2k,2022-09-11 10:16:23.605435
18,Avalanche-AVAX,$20.31,-0.31%,$364.5m,$133.8m,-3.40%,0.53%,0.37,+0.0093%,+0.0041%,$311.1k,2022-09-11 10:16:23.605435
19,Ripple-XRP,$0.3547,+0.25%,$364.5m,$341.5m,+1.30%,1.34%,0.94,-0.0016%,+0.0034%,$496.0k,2022-09-11 10:16:23.605435
20,Polygon-MATIC,$0.8939,+0.96%,$349.8m,$199.1m,+2.40%,0.78%,0.57,+0.0082%,+0.0080%,$711.1k,2022-09-11 10:16:23.605435
21,STEPN-GMT,$0.7421,-2.35%,$343.4m,$108.7m,-3.88%,0.43%,0.32,-0.0108%,-0.0016%,$687.6k,2022-09-11 10:16:23.605435
22,1000SHIB-1000SHIB,$0.0129,-0.18%,$307.3m,$45.7m,-1.67%,0.18%,0.15,+0.0029%,+0.0034%,$532.8k,2022-09-11 10:16:23.605435
23,Dogecoin-DOGE,$0.0638,-0.19%,$292.8m,$122.8m,+0.26%,0.48%,0.42,+0.0102%,+0.0108%,$377.5k,2022-09-11 10:16:23.605435
24,Filecoin-FIL,$6.29,-0.22%,$284.1m,$113.6m,+0.30%,0.45%,0.40,+0.0046%,+0.0058%,$335.7k,2022-09-11 10:16:23.605435
25,NEAR Protocol-NEAR,$4.72,-0.38%,$281.6m,$114.3m,-3.02%,0.45%,0.41,-0.0005%,+0.0019%,$468.9k,2022-09-11 10:16:23.605435
26,Polkadot-DOT,$7.71,-0.15%,$274.1m,$274.1m,-1.10%,1.08%,1.00,-0.0073%,-0.0124%,$196.7k,2022-09-11 10:16:23.605435
27,Curve DAO Token-CRV,$1.23,+3.15%,$252.1m,$69.9m,+9.23%,0.27%,0.28,-0.0133%,+0.0253%,$333.8k,2022-09-11 10:16:23.605435
28,Bitcoin Cash-BCH,$130.35,-1.46%,$233.7m,$190.4m,-5.46%,0.75%,0.81,-0.0019%,-0.0068%,$386.9k,2022-09-11 10:16:23.605435
29,The Sandbox-SAND,$0.9807,-2.80%,$224.1m,$78.1m,-4.31%,0.31%,0.35,+0.0040%,+0.0148%,$205.2k,2022-09-11 10:16:23.605435
30,Waves-WAVES,$4.94,-0.58%,$212.7m,$57.2m,+0.18%,0.22%,0.27,+0.0095%,+0.0077%,$331.2k,2022-09-11 10:16:23.605435
31,Terra Classic-LUNC,$0.0004,+4.92%,$202.2m,$45.0m,+16.84%,0.18%,0.22,-0.1036%,-0.0003%,$583.3k,2022-09-11 10:16:23.605435
32,Kyber Network Crystal-KNC,$2.00,+2.48%,$160.1m,$27.8m,+18.73%,0.11%,0.17,+0.0039%,+0.0034%,$498.8k,2022-09-11 10:16:23.605435
33,Project Galaxy-GAL,$3.24,+4.79%,$132.8m,$23.7m,+16.11%,0.09%,0.18,-0.0114%,-0.0148%,$252.3k,2022-09-11 10:16:23.605435
34,Stargate Finance-STG,$0.7610,+2.49%,$129.1m,$20.4m,-7.05%,0.08%,0.16,+0.0063%,+0.0064%,$159.3k,2022-09-11 10:16:23.605435
35,Axie Infinity-AXS,$15.34,-1.60%,$128.8m,$81.7m,+0.30%,0.32%,0.63,-0.0193%,-0.0141%,$73.1k,2022-09-11 10:16:23.605435
36,Tron-TRX,$0.0640,+0.65%,$123.4m,$143.6m,+3.29%,0.56%,1.16,+0.0000%,+0.0002%,$93.5k,2022-09-11 10:16:23.605435
37,SHIBA INU-SHIB,$0.0000,-0.31%,$120.4m,$22.8m,+3.57%,0.09%,0.19,+0.0061%,+0.0092%,$416.6k,2022-09-11 10:16:23.605435
38,Fantom-FTM,$0.2713,-1.25%,$118.0m,$49.1m,-1.34%,0.19%,0.42,+0.0086%,+0.0095%,$56.4k,2022-09-11 10:16:23.605435
39,Uniswap-UNI,$6.53,+0.06%,$108.9m,$48.2m,-0.31%,0.19%,0.44,-0.0109%,-0.0183%,$35.5k,2022-09-11 10:16:23.605435
40,Aave-AAVE,$91.66,+0.93%,$103.6m,$45.5m,-1.66%,0.18%,0.44,+0.0033%,+0.0116%,$190.8k,2022-09-11 10:16:23.605435
41,Ethereum Name Service-ENS,$15.22,-1.76%,$102.7m,$30.7m,-6.41%,0.12%,0.30,+0.0069%,+0.0012%,$85.6k,2022-09-11 10:16:23.605435
42,Unifi Protocol DAO-UNFI,$7.78,-1.80%,$101.5m,$17.4m,-1.61%,0.07%,0.17,+0.0100%,+0.0100%,$74.3k,2022-09-11 10:16:23.605435
43,Tellor-TRB,$17.25,-3.08%,$91.7m,$34.9m,-8.99%,0.14%,0.38,-0.0385%,-0.0384%,$53.0k,2022-09-11 10:16:23.605435
44,SushiSwap-SUSHI,$1.32,+0.55%,$90.9m,$32.5m,-3.08%,0.13%,0.36,-0.0059%,+0.0087%,$155.3k,2022-09-11 10:16:23.605435
45,dYdX-DYDX,$1.60,-0.07%,$88.4m,$37.2m,-4.22%,0.15%,0.42,+0.0047%,-0.0011%,$27.1k,2022-09-11 10:16:23.605435
46,yearn.finance-YFI,"$10,303.88",-0.10%,$79.8m,$37.8m,-3.53%,0.15%,0.47,-0.0031%,-0.0056%,$82.7k,2022-09-11 10:16:23.605435
