,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
32,Waves-WAVES,$4.83,-4.20%,$154.7m,$53.4m,-10.33%,0.21%,0.35,+0.0065%,+0.0060%,$321.4k,2022-09-12 02:16:36.267878
33,Project Galaxy-GAL,$3.04,-0.78%,$152.3m,$17.9m,-8.19%,0.07%,0.12,-0.0106%,-0.0065%,$468.3k,2022-09-12 02:16:36.267878
34,Injective Protocol-INJ,$1.76,+7.90%,$146.2m,$6.9m,+146.66%,0.03%,0.05,-0.0971%,-0.0985%,$302.9k,2022-09-12 02:16:36.267878
35,Fantom-FTM,$0.2751,+0.27%,$143.8m,$49.4m,-1.88%,0.20%,0.34,+0.0079%,+0.0079%,$216.6k,2022-09-12 02:16:36.267878
36,Axie Infinity-AXS,$15.35,-0.86%,$140.1m,$79.8m,-3.87%,0.32%,0.57,-0.0227%,-0.0109%,$172.2k,2022-09-12 02:16:36.267878
37,ConstitutionDAO-PEOPLE,$0.0233,+0.82%,$120.8m,$27.5m,+3.21%,0.11%,0.23,+0.0061%,+0.0046%,$250.7k,2022-09-12 02:16:36.267878
38,Stargate Finance-STG,$0.7126,-5.30%,$119.9m,$18.1m,-6.24%,0.07%,0.15,+0.0058%,+0.0054%,$242.1k,2022-09-12 02:16:36.267878
39,Ethereum Name Service-ENS,$15.57,-0.36%,$117.5m,$30.5m,-3.87%,0.12%,0.26,+0.0093%,+0.0045%,$69.2k,2022-09-12 02:16:36.267878
40,Uniswap-UNI,$6.52,-0.99%,$115.5m,$48.4m,-2.12%,0.19%,0.42,-0.0071%,+0.0025%,$50.1k,2022-09-12 02:16:36.267878
41,SHIBA INU-SHIB,$0.0000,+0.11%,$113.8m,$23.7m,+2.28%,0.09%,0.21,+0.0025%,+0.0051%,$469.6k,2022-09-12 02:16:36.267878
42,Aave-AAVE,$91.13,-1.07%,$110.4m,$44.7m,-4.92%,0.18%,0.40,+0.0033%,+0.0044%,$88.7k,2022-09-12 02:16:36.267878
43,Kyber Network Crystal-KNC,$1.98,-0.92%,$109.2m,$26.0m,-12.05%,0.10%,0.24,+0.0073%,+0.0080%,$177.1k,2022-09-12 02:16:36.267878
44,dYdX-DYDX,$1.62,+0.95%,$108.7m,$36.1m,-4.36%,0.14%,0.33,+0.0066%,+0.0077%,$144.5k,2022-09-12 02:16:36.267878
45,Tron-TRX,$0.0642,-0.69%,$104.1m,$142.6m,-1.25%,0.57%,1.37,-0.0069%,-0.0056%,$12.2k,2022-09-12 02:16:36.267878
46,Gala-GALA,$0.0518,-0.34%,$100.6m,$34.5m,-0.43%,0.14%,0.34,+0.0076%,+0.0060%,$106.2k,2022-09-12 02:16:36.267878
47,Tellor-TRB,$16.76,-4.00%,$98.9m,$33.6m,-6.87%,0.13%,0.34,-0.2218%,-0.1780%,$143.5k,2022-09-12 02:16:36.267878
48,Celsius-CEL,$1.56,+12.63%,$86.7m,$23.7m,+4.22%,0.09%,0.27,+0.0232%,-0.0301%,$1.3m,2022-09-12 02:16:36.267878
49,Decentraland-MANA,$0.8018,-1.65%,$83.2m,$39.8m,-3.69%,0.16%,0.48,+0.0084%,+0.0076%,$83.4k,2022-09-12 02:16:36.267878
50,Tezos-XTZ,$1.67,+0.28%,$82.4m,$32.9m,+0.42%,0.13%,0.40,-0.0107%,-0.0033%,$393.4k,2022-09-12 02:16:36.267878
51,Compound-COMP,$55.08,+0.55%,$72.8m,$28.9m,+3.40%,0.12%,0.40,-0.0073%,-0.0309%,$145.0k,2022-09-12 02:16:36.267878
52,Algorand-ALGO,$0.3246,-0.18%,$72.7m,$32.2m,+1.07%,0.13%,0.44,+0.0191%,+0.0139%,$15.1k,2022-09-12 02:16:36.267878
53,SushiSwap-SUSHI,$1.31,-2.71%,$70.2m,$30.6m,-9.28%,0.12%,0.44,-0.0174%,+0.0127%,$71.8k,2022-09-12 02:16:36.267878
54,THETA-THETA,$1.18,-0.83%,$68.0m,$23.1m,-2.07%,0.09%,0.34,-0.0049%,-0.0031%,$140.4k,2022-09-12 02:16:36.267878
55,FOOTBALL-FOOTBALL,"$1,139.28",+2.64%,$66.7m,$9.1m,+31.28%,0.04%,0.14,+0.0651%,+0.0552%,$135.7k,2022-09-12 02:16:36.267878
56,yearn.finance-YFI,"$10,221.82",-2.53%,$64.3m,$35.7m,-9.35%,0.14%,0.56,-0.0080%,-0.0091%,$101.0k,2022-09-12 02:16:36.267878
57,THORChain-RUNE,$2.00,-1.36%,$63.4m,$23.6m,-6.24%,0.09%,0.37,+0.0081%,+0.0075%,$85.6k,2022-09-12 02:16:36.267878
58,1000XEC-1000XEC,$0.0453,+2.16%,$59.5m,$5.5m,+35.53%,0.02%,0.09,+0.0100%,+0.0100%,$96.6k,2022-09-12 02:16:36.267878
59,Synthetix Network Token-SNX,$2.98,-1.33%,$53.5m,$32.2m,-3.91%,0.13%,0.60,-0.0092%,-0.0145%,$101.8k,2022-09-12 02:16:36.267878
60,Balancer-BAL,$7.51,-1.12%,$52.8m,$14.5m,+2.03%,0.06%,0.28,+0.0055%,+0.0014%,$144.9k,2022-09-12 02:16:36.267878
61,Monero-XMR,$159.49,+1.32%,$51.5m,$44.2m,+3.60%,0.18%,0.86,-0.0230%,-0.0057%,$83.8k,2022-09-12 02:16:36.267878
62,Jasmy-JASMY,$0.0094,-0.34%,$50.3m,$15.1m,+0.14%,0.06%,0.30,+0.0075%,+0.0073%,$90.2k,2022-09-12 02:16:36.267878
63,1inch-1INCH,$0.6613,-1.26%,$49.6m,$20.9m,-3.04%,0.08%,0.42,-0.0074%,+0.0003%,$39.3k,2022-09-12 02:16:36.267878
64,ZCash-ZEC,$64.66,-0.20%,$47.8m,$22.0m,+1.46%,0.09%,0.46,+0.0041%,+0.0184%,$190.2k,2022-09-12 02:16:36.267878
65,The Graph-GRT,$0.1186,-1.23%,$46.8m,$24.6m,-8.59%,0.10%,0.53,-0.0052%,+0.0130%,$50.2k,2022-09-12 02:16:36.267878
66,Enjin Coin-ENJ,$0.5510,+0.77%,$42.4m,$16.2m,+1.18%,0.06%,0.38,+0.0018%,+0.0067%,$96.2k,2022-09-12 02:16:36.267878
67,Oasis Network-ROSE,$0.0653,-1.66%,$40.6m,$13.9m,-3.77%,0.06%,0.34,+0.0082%,+0.0083%,$90.5k,2022-09-12 02:16:36.267878
68,Lido DAO Token-LDO,$2.04,-2.25%,$39.1m,$19.7m,-5.41%,0.08%,0.50,-0.0011%,-0.0003%,$15.1k,2022-09-12 02:16:36.267878
69,Elrond-EGLD,$52.89,-2.31%,$38.1m,$16.3m,-5.73%,0.06%,0.43,+0.0033%,+0.0039%,$64.1k,2022-09-12 02:16:36.267878
70,Zilliqa-ZIL,$0.0374,+0.23%,$36.8m,$23.4m,-2.20%,0.09%,0.64,+0.0064%,+0.0084%,$56.7k,2022-09-12 02:16:36.267878
71,Flow (Dapper labs)-FLOW,$2.10,-0.92%,$36.5m,$24.1m,-2.68%,0.10%,0.66,+0.0052%,+0.0060%,$13.5k,2022-09-12 02:16:36.267878
72,Stellar Lumens-XLM,$0.1143,-0.76%,$36.2m,$42.3m,-2.29%,0.17%,1.17,+0.0053%,+0.0081%,$74.0k,2022-09-12 02:16:36.267878
73,Storj-STORJ,$0.5577,+1.16%,$34.9m,$10.8m,-1.56%,0.04%,0.31,+0.0083%,+0.0055%,$47.0k,2022-09-12 02:16:36.267878
74,Kusama-KSM,$52.36,-0.34%,$34.6m,$15.6m,-4.72%,0.06%,0.45,+0.0001%,-0.0057%,$48.1k,2022-09-12 02:16:36.267878
75,Dash-DASH,$48.31,-0.44%,$32.9m,$14.6m,-7.57%,0.06%,0.44,+0.0058%,+0.0024%,$58.0k,2022-09-12 02:16:36.267878
76,BinaryX-BNX,$155.06,+3.50%,$29.6m,$33.3m,+6.03%,0.13%,1.12,+0.0100%,+0.0100%,$236.2k,2022-09-12 02:16:36.267878
77,Loopring-LRC,$0.3654,-0.01%,$29.3m,$15.4m,+2.29%,0.06%,0.53,+0.0048%,+0.0049%,$39.3k,2022-09-12 02:16:36.267878
78,FTX Token-FTT,$27.77,+0.87%,$28.5m,$70.1m,+1.92%,0.28%,2.46,+0.0060%,+0.0073%,$11.4k,2022-09-12 02:16:36.267878
79,Metal-MTL,$1.25,+2.36%,$28.3m,$6.6m,+2.18%,0.03%,0.23,-0.0077%,-0.0067%,$48.4k,2022-09-12 02:16:36.267878
80,Arweave-AR,$11.28,+0.48%,$28.0m,$13.4m,+4.15%,0.05%,0.48,+0.0083%,+0.0081%,$32.1k,2022-09-12 02:16:36.267878
81,VeChain-VET,$0.0258,-0.08%,$28.0m,$18.2m,+2.48%,0.07%,0.65,+0.0076%,+0.0081%,$12.1k,2022-09-12 02:16:36.267878
82,API3-API3,$1.83,+1.96%,$27.2m,$6.1m,+11.14%,0.02%,0.23,-0.0023%,+0.0002%,$32.6k,2022-09-12 02:16:36.267878
83,Flamingo-FLM,$0.1210,-0.57%,$26.7m,$18.9m,-0.30%,0.08%,0.71,-0.0677%,-0.0733%,$31.1k,2022-09-12 02:16:36.267878
84,NEO-NEO,$9.97,+0.91%,$26.4m,$14.6m,-1.34%,0.06%,0.55,-0.0030%,-0.0025%,$27.4k,2022-09-12 02:16:36.267878
85,iExec RLC-RLC,$1.33,+0.01%,$26.2m,$6.2m,-7.96%,0.02%,0.24,-0.0075%,-0.0136%,$70.5k,2022-09-12 02:16:36.267878
86,Harmony-ONE,$0.0217,-1.37%,$25.3m,$15.0m,-3.82%,0.06%,0.59,+0.0065%,+0.0057%,$42.0k,2022-09-12 02:16:36.267878
87,Ankr-ANKR,$0.0377,-0.63%,$25.0m,$13.2m,-9.42%,0.05%,0.53,+0.0100%,+0.0100%,$46.5k,2022-09-12 02:16:36.267878
88,Step App-FITFI,$0.0740,+6.49%,$25.0m,$2.5m,+7.68%,0.01%,0.10,+0.0008%,-0.0038%,$208.6k,2022-09-12 02:16:36.267878
89,Reserve Rights-RSR,$0.0063,-0.52%,$24.7m,$13.2m,-2.38%,0.05%,0.54,+0.0021%,+0.0040%,$84.9k,2022-09-12 02:16:36.267878
90,Internet Computer-ICP,$7.07,-1.15%,$24.0m,$14.9m,-7.74%,0.06%,0.62,+0.0082%,+0.0009%,$8.6k,2022-09-12 02:16:36.267878
91,Serum-SRM,$0.8589,-0.85%,$23.5m,$26.8m,-2.40%,0.11%,1.14,-0.0121%,-0.0001%,$19.7k,2022-09-12 02:16:36.267878
92,NEM-XEM,$0.0470,+3.35%,$23.4m,$8.8m,+0.83%,0.03%,0.38,-0.0087%,+0.0000%,$26.3k,2022-09-12 02:16:36.267878
93,Maker-MKR,$751.19,-2.10%,$23.3m,$16.4m,-1.09%,0.07%,0.70,+0.0058%,-0.0050%,$22.3k,2022-09-12 02:16:36.267878
94,Coin98-C98,$0.4488,+0.29%,$21.5m,$14.5m,+0.22%,0.06%,0.67,+0.0072%,+0.0068%,$32.9k,2022-09-12 02:16:36.267878
95,MyNeighborAlice-ALICE,$2.20,-0.49%,$20.8m,$10.8m,-2.38%,0.04%,0.52,+0.0076%,+0.0068%,$8.4k,2022-09-12 02:16:36.267878
96,Basic Attention Token-BAT,$0.3523,-0.39%,$20.8m,$10.9m,-2.81%,0.04%,0.53,+0.0056%,+0.0033%,$38.2k,2022-09-12 02:16:36.267878
97,Chromia-CHR,$0.1848,-1.43%,$20.6m,$8.6m,+0.55%,0.03%,0.42,+0.0078%,+0.0073%,$39.2k,2022-09-12 02:16:36.267878
98,Litentry-LIT,$0.7580,+0.00%,$20.4m,$5.6m,-6.80%,0.02%,0.27,+0.0100%,+0.0100%,$40.2k,2022-09-12 02:16:36.267878
99,OmiseGO-OMG,$1.95,+0.25%,$19.4m,$13.2m,-0.95%,0.05%,0.68,+0.0002%,-0.0019%,$6.2k,2022-09-12 02:16:36.267878
100,Bluzelle-BLZ,$0.0878,-2.52%,$19.0m,$5.1m,-13.43%,0.02%,0.27,+0.0100%,+0.0100%,$67.1k,2022-09-12 02:16:36.267878
101,Audius-AUDIO,$0.2861,-1.73%,$18.6m,$8.4m,-0.84%,0.03%,0.45,+0.0068%,+0.0071%,$9.1k,2022-09-12 02:16:36.267878
102,DFI.Money-YFII,"$1,019.65",-1.92%,$18.5m,$18.5m,-1.45%,0.07%,1.00,-0.1402%,-0.1574%,$22.3k,2022-09-12 02:16:36.267878
103,Anchor Protocol-ANC,$0.1613,-11.29%,$18.4m,$2.1m,-18.87%,0.01%,0.12,-0.0033%,+0.0016%,$148.8k,2022-09-12 02:16:36.267878
104,Ren-REN,$0.1339,+1.09%,$18.1m,$8.0m,-6.86%,0.03%,0.44,+0.0066%,+0.0043%,$14.9k,2022-09-12 02:16:36.267878
105,Qtum-QTUM,$3.32,-0.80%,$18.0m,$15.9m,-2.66%,0.06%,0.88,-0.0025%,+0.0060%,$37.2k,2022-09-12 02:16:36.267878
106,Bitcoin SV-BSV,$54.85,-0.69%,$17.9m,$33.8m,-1.02%,0.13%,1.89,-0.0637%,-0.1005%,$10.4k,2022-09-12 02:16:36.267878
107,Ontology-ONT,$0.2515,+0.10%,$17.9m,$8.4m,-3.36%,0.03%,0.47,+0.0020%,-0.0083%,$13.0k,2022-09-12 02:16:36.267878
108,BakeryToken-BAKE,$0.2738,-1.39%,$17.5m,$5.1m,+8.62%,0.02%,0.29,+0.0100%,+0.0100%,$35.8k,2022-09-12 02:16:36.267878
109,Iota-IOTA,$0.2937,-0.70%,$17.5m,$10.6m,-2.11%,0.04%,0.61,+0.0011%,-0.0052%,$26.1k,2022-09-12 02:16:36.267878
110,Civic-CVC,$0.1531,+2.57%,$17.0m,$7.3m,+5.02%,0.03%,0.43,+0.0077%,+0.0012%,$18.9k,2022-09-12 02:16:36.267878
111,Swipe-SXP,$0.3857,-0.44%,$16.8m,$8.7m,+0.89%,0.03%,0.52,+0.0078%,+0.0075%,$15.8k,2022-09-12 02:16:36.267878
112,Ocean Protocol-OCEAN,$0.1851,+0.91%,$16.5m,$4.4m,-17.02%,0.02%,0.27,+0.0080%,+0.0100%,$43.4k,2022-09-12 02:16:36.267878
113,Kava-KAVA,$1.72,-1.85%,$16.4m,$10.6m,-3.95%,0.04%,0.65,+0.0033%,+0.0030%,$19.7k,2022-09-12 02:16:36.267878
114,0x-ZRX,$0.3155,+1.82%,$16.4m,$8.7m,-3.34%,0.03%,0.53,-0.0015%,-0.0061%,$42.1k,2022-09-12 02:16:36.267878
115,CertiK-CTK,$1.02,-1.77%,$16.4m,$7.5m,-7.40%,0.03%,0.46,-0.0152%,-0.0150%,$47.3k,2022-09-12 02:16:36.267878
116,Linear-LINA,$0.0087,-0.62%,$16.0m,$5.4m,+2.27%,0.02%,0.34,+0.0076%,+0.0069%,$58.5k,2022-09-12 02:16:36.267878
117,Bella Protocol-BEL,$0.6828,-0.58%,$16.0m,$4.3m,-11.72%,0.02%,0.27,+0.0095%,+0.0100%,$30.4k,2022-09-12 02:16:36.267878
118,Gitcoin-GTC,$2.31,-1.83%,$15.9m,$5.2m,-1.08%,0.02%,0.33,+0.0100%,+0.0100%,$76.9k,2022-09-12 02:16:36.267878
119,LooksRare-LOOKS,$0.2963,+3.31%,$15.7m,$14.1m,+4.20%,0.06%,0.90,-0.0049%,+0.0049%,$25.8k,2022-09-12 02:16:36.267878
120,Immutable X-IMX,$0.8668,-1.15%,$15.5m,$9.1m,-3.01%,0.04%,0.58,+0.0086%,+0.0005%,$4.9k,2022-09-12 02:16:36.267878
121,Horizen-ZEN,$16.66,+0.03%,$15.5m,$7.3m,-2.81%,0.03%,0.47,+0.0335%,-0.0309%,$34.9k,2022-09-12 02:16:36.267878
122,Livepeer-LPT,$11.21,+0.79%,$14.9m,$7.7m,-3.34%,0.03%,0.52,+0.0058%,+0.0042%,$3.8k,2022-09-12 02:16:36.267878
123,Mask Network-MASK,$1.47,-1.11%,$14.7m,$8.0m,-3.06%,0.03%,0.54,+0.0179%,+0.0108%,$5.7k,2022-09-12 02:16:36.267878
124,NKN-NKN,$0.1035,-1.45%,$14.3m,$3.0m,-1.71%,0.01%,0.21,+0.0100%,+0.0100%,$24.5k,2022-09-12 02:16:36.267878
125,SKALE Network-SKL,$0.0564,-1.82%,$13.8m,$7.4m,+9.06%,0.03%,0.54,+0.0074%,+0.0074%,$20.4k,2022-09-12 02:16:36.267878
126,Alpha Finance Lab-ALPHA,$0.1293,-0.73%,$13.7m,$6.1m,-3.35%,0.02%,0.44,+0.0079%,-0.0026%,$21.9k,2022-09-12 02:16:36.267878
127,Hedera-HBAR,$0.0641,+0.35%,$13.6m,$8.5m,+0.73%,0.03%,0.62,+0.0077%,+0.0075%,$20.3k,2022-09-12 02:16:36.267878
128,Aragon-ANT,$2.01,+1.29%,$13.6m,$6.0m,+6.10%,0.02%,0.44,-0.0006%,+0.0157%,$38.9k,2022-09-12 02:16:36.267878
129,IOST-IOST,$0.0134,+0.90%,$13.6m,$11.2m,-0.01%,0.04%,0.82,+0.0101%,+0.0117%,$30.8k,2022-09-12 02:16:36.267878
130,Raydium-RAY,$0.6733,-2.00%,$13.5m,$8.4m,-0.98%,0.03%,0.62,+0.0066%,+0.0064%,$20.4k,2022-09-12 02:16:36.267878
131,Celo-CELO,$0.8811,-0.59%,$12.9m,$9.9m,+1.83%,0.04%,0.77,+0.0070%,+0.0075%,$5.1k,2022-09-12 02:16:36.267878
132,Band Protocol-BAND,$1.40,+0.33%,$12.7m,$5.7m,-1.49%,0.02%,0.45,+0.0040%,+0.0106%,$65.7k,2022-09-12 02:16:36.267878
133,Dent-DENT,$0.0010,-0.80%,$12.7m,$5.0m,+1.73%,0.02%,0.40,-0.0025%,+0.0010%,$45.9k,2022-09-12 02:16:36.267878
134,Mines of Dalarnia-DAR,$0.2545,-0.76%,$11.7m,$3.6m,-4.39%,0.01%,0.31,+0.0100%,+0.0100%,$5.6k,2022-09-12 02:16:36.267878
135,StormX-STMX,$0.0080,+0.73%,$11.6m,$3.7m,-3.39%,0.01%,0.32,+0.0078%,+0.0050%,$17.3k,2022-09-12 02:16:36.267878
136,Holo-HOT,$0.0022,-0.79%,$11.5m,$5.0m,-7.07%,0.02%,0.44,+0.0058%,+0.0054%,$17.0k,2022-09-12 02:16:36.267878
137,Origin Protocol-OGN,$0.1795,-0.68%,$11.2m,$7.4m,-1.76%,0.03%,0.67,+0.0080%,+0.0080%,$21.4k,2022-09-12 02:16:36.267878
138,Wootrade-WOO,$0.1647,+0.16%,$11.1m,$4.0m,-4.06%,0.02%,0.36,+0.0061%,+0.0061%,$5.7k,2022-09-12 02:16:36.267878
139,Coti-COTI,$0.0998,-0.39%,$10.7m,$4.7m,-14.20%,0.02%,0.44,+0.0088%,+0.0083%,$37.7k,2022-09-12 02:16:36.267878
140,Yield Guild Games-YGG,$0.5075,-0.87%,$10.4m,$4.4m,-2.46%,0.02%,0.43,+0.0134%,-0.0032%,$10.5k,2022-09-12 02:16:36.267878
141,Reef-REEF,$0.0039,-0.90%,$9.9m,$5.0m,-6.25%,0.02%,0.51,+0.0058%,+0.0048%,$40.8k,2022-09-12 02:16:36.267878
142,Icon-ICX,$0.2877,+0.23%,$9.9m,$4.4m,-2.46%,0.02%,0.45,-0.0039%,-0.0012%,$12.2k,2022-09-12 02:16:36.267878
143,BitDAO-BIT,$0.6292,-0.35%,$9.6m,$23.2m,-3.99%,0.09%,2.41,-0.0538%,-0.0555%,$13.0k,2022-09-12 02:16:36.267878
144,Cartesi-CTSI,$0.1559,+1.21%,$8.9m,$3.7m,-2.29%,0.01%,0.41,+0.0100%,+0.0100%,$11.8k,2022-09-12 02:16:36.267878
145,Celer Network-CELR,$0.0187,-1.08%,$8.6m,$5.2m,+2.67%,0.02%,0.60,+0.0100%,+0.0100%,$32.3k,2022-09-12 02:16:36.267878
146,IoTeX-IOTX,$0.0358,-1.07%,$8.4m,$6.4m,-2.99%,0.03%,0.76,+0.0099%,+0.0100%,$29.3k,2022-09-12 02:16:36.267878
147,Tornado Cash-TORN,$10.20,-9.61%,$8.1m,$1.5m,-12.56%,0.01%,0.18,+0.1049%,-0.0362%,$6.5k,2022-09-12 02:16:36.267878
148,Dusk Network-DUSK,$0.1386,-0.76%,$8.0m,$3.3m,-0.80%,0.01%,0.42,+0.0100%,+0.0100%,$47.4k,2022-09-12 02:16:36.267878
149,ARPA Chain-ARPA,$0.0393,-0.76%,$8.0m,$3.4m,-5.54%,0.01%,0.43,+0.0100%,+0.0100%,$7.5k,2022-09-12 02:16:36.267878
150,Spell Token-SPELL,$0.0014,-1.67%,$7.7m,$5.4m,-1.93%,0.02%,0.70,+0.0058%,+0.0044%,$5.6k,2022-09-12 02:16:36.267878
151,DigiByte-DGB,$0.0109,+1.46%,$7.4m,$3.8m,+1.04%,0.02%,0.51,+0.0100%,+0.0100%,$30.3k,2022-09-12 02:16:36.267878
152,TerraClassicUSD-USTC,$0.0526,-19.34%,$7.4m,$1.1m,-9.50%,0.00%,0.15,-0.0060%,-0.0037%,$43.8k,2022-09-12 02:16:36.267878
153,TomoChain-TOMO,$0.5216,-1.05%,$7.3m,$3.5m,-4.72%,0.01%,0.48,+0.0075%,+0.0058%,$7.7k,2022-09-12 02:16:36.267878
154,Moonbeam-GLMR,$0.5976,+5.49%,$6.9m,$4.0m,+7.65%,0.02%,0.58,-0.0201%,-0.0228%,$1.3k,2022-09-12 02:16:36.267878
155,Binance BTCDOM Index-BTCDOM,"$1,201.20",+2.19%,$6.9m,$10.7m,+2.79%,0.04%,1.56,+0.0288%,+0.0360%,$4.2k,2022-09-12 02:16:36.267878
156,Cream Finance-CREAM,$19.12,+7.30%,$6.5m,$1.3m,+15.49%,0.01%,0.20,+0.0194%,+0.0142%,$15.5k,2022-09-12 02:16:36.267878
157,Klaytn-KLAY,$0.2278,-0.82%,$6.3m,$5.9m,+6.68%,0.02%,0.94,+0.0093%,+0.0094%,$4.5k,2022-09-12 02:16:36.267878
