,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,438.62",-2.94%,$30.5b,$6.5b,-1.03%,29.03%,0.21,+0.0010%,+0.0053%,$60.3m,2022-09-16 22:16:40.502784
1,Bitcoin-BTC,"$19,724.77",-0.31%,$24.2b,$9.5b,+0.66%,42.22%,0.39,+0.0022%,+0.0052%,$24.9m,2022-09-16 22:16:40.502784
2,Ethereum Classic-ETC,$34.08,-7.38%,$3.5b,$424.7m,-3.66%,1.90%,0.12,-0.1235%,-0.1251%,$10.0m,2022-09-16 22:16:40.502784
3,Cosmos-ATOM,$16.46,+6.92%,$1.7b,$198.3m,+22.37%,0.89%,0.12,-0.0080%,-0.0096%,$3.2m,2022-09-16 22:16:40.502784
4,Solana-SOL,$32.24,-2.93%,$1.1b,$384.7m,-1.12%,1.72%,0.34,+0.0108%,+0.0071%,$1.6m,2022-09-16 22:16:40.502784
5,1000LUNC-1000LUNC,$0.3212,+26.66%,$866.2m,$42.8m,+67.70%,0.19%,0.05,-0.0999%,-0.1193%,$1.9m,2022-09-16 22:16:40.502784
6,LUNA2-LUNA2,$3.22,+18.77%,$852.1m,$43.2m,+14.70%,0.19%,0.05,-0.1270%,-0.1594%,$1.6m,2022-09-16 22:16:40.502784
7,Ravencoin-RVN,$0.0510,-10.15%,$784.4m,$55.7m,-10.73%,0.25%,0.07,-0.0025%,-0.0088%,$1.8m,2022-09-16 22:16:40.502784
8,Chiliz-CHZ,$0.2103,+9.66%,$754.1m,$90.4m,+25.02%,0.40%,0.12,+0.0031%,+0.0108%,$931.0k,2022-09-16 22:16:40.502784
9,Ripple-XRP,$0.3462,+5.76%,$722.2m,$310.5m,+1.74%,1.39%,0.43,-0.0077%,-0.0017%,$1.8m,2022-09-16 22:16:40.502784
10,EOS-EOS,$1.42,+0.54%,$694.4m,$161.5m,+6.42%,0.72%,0.23,-0.0055%,-0.0160%,$1.7m,2022-09-16 22:16:40.502784
11,Chainlink-LINK,$7.65,+2.26%,$555.7m,$114.8m,+10.54%,0.51%,0.21,+0.0082%,+0.0102%,$676.6k,2022-09-16 22:16:40.502784
12,Cardano-ADA,$0.4656,-0.03%,$529.7m,$246.6m,-1.39%,1.10%,0.47,+0.0132%,+0.0165%,$826.6k,2022-09-16 22:16:40.502784
13,Binance Coin-BNB,$273.84,+1.09%,$504.2m,$257.3m,+3.41%,1.15%,0.51,+0.0034%,+0.0089%,$239.8k,2022-09-16 22:16:40.502784
14,Polygon-MATIC,$0.8082,-3.14%,$501.7m,$161.3m,-1.79%,0.72%,0.32,-0.0022%,-0.0020%,$888.3k,2022-09-16 22:16:40.502784
15,Litecoin-LTC,$55.56,-1.83%,$422.0m,$170.4m,-8.75%,0.76%,0.40,+0.0027%,+0.0075%,$1.0m,2022-09-16 22:16:40.502784
16,Avalanche-AVAX,$18.02,-1.63%,$419.0m,$134.1m,+3.83%,0.60%,0.32,-0.0264%,-0.0197%,$663.9k,2022-09-16 22:16:40.502784
17,Terra-LUNA,$3.23,+18.72%,$377.3m,$17.5m,+21.68%,0.08%,0.05,-0.0705%,-0.0465%,$1.7m,2022-09-16 22:16:40.502784
18,Optimism-OP,$1.11,-2.54%,$352.9m,$56.2m,+2.75%,0.25%,0.16,+0.0031%,+0.0086%,$812.9k,2022-09-16 22:16:40.502784
19,Polkadot-DOT,$6.85,-1.33%,$351.4m,$246.9m,+0.95%,1.10%,0.70,-0.0104%,+0.0061%,$744.6k,2022-09-16 22:16:40.502784
20,ApeCoin-APE,$4.66,-6.22%,$332.0m,$77.0m,+4.83%,0.34%,0.23,+0.0021%,-0.0049%,$772.7k,2022-09-16 22:16:40.502784
21,Terra Classic-LUNC,$0.0003,+26.66%,$297.5m,$47.6m,+35.36%,0.21%,0.16,-0.0138%,-0.0431%,$1.5m,2022-09-16 22:16:40.502784
22,NEAR Protocol-NEAR,$4.21,-0.23%,$265.9m,$103.3m,+2.04%,0.46%,0.39,-0.0099%,-0.0122%,$457.0k,2022-09-16 22:16:40.502784
23,STEPN-GMT,$0.6515,-2.55%,$253.4m,$94.0m,+0.21%,0.42%,0.37,-0.0021%,+0.0009%,$677.7k,2022-09-16 22:16:40.502784
24,Filecoin-FIL,$5.80,+0.97%,$237.6m,$106.0m,+3.39%,0.47%,0.45,-0.0116%,-0.0014%,$229.8k,2022-09-16 22:16:40.502784
25,Dogecoin-DOGE,$0.0598,+0.92%,$236.1m,$117.2m,-1.75%,0.52%,0.50,+0.0080%,-0.0022%,$446.6k,2022-09-16 22:16:40.502784
26,1000SHIB-1000SHIB,$0.0115,-1.84%,$211.7m,$40.2m,+0.15%,0.18%,0.19,+0.0052%,-0.0047%,$437.1k,2022-09-16 22:16:40.502784
27,Bitcoin Cash-BCH,$119.39,+0.24%,$209.6m,$158.5m,+0.40%,0.71%,0.76,+0.0057%,-0.0017%,$183.2k,2022-09-16 22:16:40.502784
28,Curve DAO Token-CRV,$1.05,-0.79%,$191.4m,$55.1m,-0.71%,0.25%,0.29,-0.0034%,+0.0241%,$268.8k,2022-09-16 22:16:40.502784
29,Reef-REEF,$0.0050,+4.63%,$158.8m,$18.4m,-2.03%,0.08%,0.12,-0.1189%,-0.0995%,$190.5k,2022-09-16 22:16:40.502784
30,The Sandbox-SAND,$0.8739,+1.23%,$158.4m,$67.0m,+4.29%,0.30%,0.42,+0.0128%,+0.0016%,$311.9k,2022-09-16 22:16:40.502784
31,Kyber Network Crystal-KNC,$1.89,-6.58%,$153.6m,$26.9m,-19.93%,0.12%,0.18,-0.0039%,-0.0494%,$263.7k,2022-09-16 22:16:40.502784
32,Ethereum Name Service-ENS,$14.66,+2.21%,$149.6m,$25.3m,+11.28%,0.11%,0.17,+0.0071%,-0.0048%,$76.1k,2022-09-16 22:16:40.502784
33,Axie Infinity-AXS,$12.64,-1.65%,$143.5m,$81.0m,+5.05%,0.36%,0.56,-0.0220%,-0.0431%,$333.2k,2022-09-16 22:16:40.502784
34,Coti-COTI,$0.0989,+8.23%,$129.5m,$9.5m,+133.68%,0.04%,0.07,-0.4602%,-0.0713%,$385.4k,2022-09-16 22:16:40.502784
35,Tellor-TRB,$16.41,+3.47%,$128.5m,$26.7m,-4.28%,0.12%,0.21,-0.0024%,+0.0318%,$229.2k,2022-09-16 22:16:40.502784
36,Helium-HNT,$4.17,+0.63%,$120.2m,$21.2m,-2.10%,0.09%,0.18,-0.0046%,+0.0055%,$178.5k,2022-09-16 22:16:40.502784
37,Aave-AAVE,$79.59,+0.79%,$109.8m,$45.4m,+7.24%,0.20%,0.41,-0.0021%,-0.0129%,$79.6k,2022-09-16 22:16:40.502784
38,Tron-TRX,$0.0612,-0.35%,$105.6m,$128.1m,-6.20%,0.57%,1.21,-0.0060%,-0.0082%,$11.7k,2022-09-16 22:16:40.502784
