,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
33,Kyber Network Crystal-KNC,$2.02,+3.22%,$149.6m,$28.2m,+16.02%,0.11%,0.19,-0.0008%,+0.0085%,$489.0k,2022-09-11 17:16:24.089888
34,Project Galaxy-GAL,$3.14,+6.51%,$136.9m,$20.9m,+9.55%,0.08%,0.15,-0.0124%,-0.0122%,$270.3k,2022-09-11 17:16:24.089888
35,SHIBA INU-SHIB,$0.0000,+0.21%,$130.8m,$24.2m,+9.47%,0.09%,0.19,+0.0078%,+0.0062%,$440.8k,2022-09-11 17:16:24.089888
36,Stargate Finance-STG,$0.7442,-1.17%,$118.3m,$19.3m,-9.27%,0.08%,0.16,+0.0065%,+0.0065%,$209.7k,2022-09-11 17:16:24.089888
37,Axie Infinity-AXS,$15.58,+0.87%,$107.3m,$83.1m,+0.97%,0.32%,0.77,-0.0128%,-0.0252%,$132.9k,2022-09-11 17:16:24.089888
38,Fantom-FTM,$0.2777,+1.57%,$106.4m,$51.1m,+1.58%,0.20%,0.48,+0.0096%,+0.0097%,$80.4k,2022-09-11 17:16:24.089888
39,ConstitutionDAO-PEOPLE,$0.0240,+5.11%,$105.9m,$29.1m,+10.41%,0.11%,0.28,-0.0009%,+0.0061%,$191.9k,2022-09-11 17:16:24.089888
40,Tron-TRX,$0.0643,+0.16%,$102.0m,$143.7m,+1.30%,0.56%,1.41,-0.0033%,-0.0030%,$22.2k,2022-09-11 17:16:24.089888
41,Uniswap-UNI,$6.63,+1.56%,$101.7m,$49.6m,+2.43%,0.19%,0.49,-0.0060%,-0.0064%,$33.4k,2022-09-11 17:16:24.089888
42,Aave-AAVE,$92.82,+2.58%,$100.7m,$46.7m,+0.96%,0.18%,0.46,+0.0088%,+0.0090%,$87.2k,2022-09-11 17:16:24.089888
43,dYdX-DYDX,$1.65,+4.00%,$90.1m,$38.6m,+1.85%,0.15%,0.43,+0.0017%,+0.0031%,$68.8k,2022-09-11 17:16:24.089888
44,Gala-GALA,$0.0527,+2.33%,$83.1m,$35.8m,+4.01%,0.14%,0.43,+0.0054%,+0.0081%,$91.1k,2022-09-11 17:16:24.089888
45,Ethereum Name Service-ENS,$15.66,+2.02%,$81.6m,$30.8m,-3.09%,0.12%,0.38,+0.0065%,+0.0116%,$46.1k,2022-09-11 17:16:24.089888
46,Injective Protocol-INJ,$1.79,+11.56%,$79.5m,$6.2m,+121.83%,0.02%,0.08,+0.0096%,-0.0018%,$236.1k,2022-09-11 17:16:24.089888
47,SushiSwap-SUSHI,$1.33,-2.21%,$77.7m,$32.2m,-9.47%,0.13%,0.41,+0.0149%,+0.0036%,$52.2k,2022-09-11 17:16:24.089888
48,Tellor-TRB,$17.13,-1.90%,$72.3m,$34.8m,-4.32%,0.14%,0.48,-0.0574%,-0.1099%,$62.4k,2022-09-11 17:16:24.089888
49,yearn.finance-YFI,"$10,309.89",+1.29%,$72.3m,$36.9m,-3.69%,0.14%,0.51,-0.0108%,-0.0193%,$68.9k,2022-09-11 17:16:24.089888
50,Decentraland-MANA,$0.8129,+0.20%,$68.1m,$41.5m,+1.47%,0.16%,0.61,+0.0053%,+0.0150%,$52.9k,2022-09-11 17:16:24.089888
51,Tezos-XTZ,$1.72,+3.54%,$67.3m,$35.2m,+11.49%,0.14%,0.52,+0.0036%,-0.0121%,$352.7k,2022-09-11 17:16:24.089888
52,Algorand-ALGO,$0.3268,+1.96%,$62.0m,$32.6m,+4.72%,0.13%,0.52,+0.0350%,+0.0345%,$11.0k,2022-09-11 17:16:24.089888
53,THETA-THETA,$1.20,+2.30%,$57.0m,$24.1m,+2.64%,0.09%,0.42,+0.0127%,+0.0151%,$101.6k,2022-09-11 17:16:24.089888
54,Compound-COMP,$56.33,+6.42%,$56.8m,$30.6m,+17.13%,0.12%,0.54,+0.0035%,+0.0051%,$81.0k,2022-09-11 17:16:24.089888
55,FOOTBALL-FOOTBALL,"$1,131.00",+2.30%,$56.1m,$9.5m,+38.76%,0.04%,0.17,+0.0350%,+0.0662%,$150.6k,2022-09-11 17:16:24.089888
56,THORChain-RUNE,$2.03,+1.89%,$54.0m,$24.6m,-1.73%,0.10%,0.46,+0.0083%,+0.0085%,$43.0k,2022-09-11 17:16:24.089888
57,The Graph-GRT,$0.1175,+3.30%,$53.3m,$25.3m,+8.19%,0.10%,0.48,+0.0019%,+0.0047%,$56.6k,2022-09-11 17:16:24.089888
58,1000XEC-1000XEC,$0.0458,+3.87%,$47.7m,$5.8m,+34.57%,0.02%,0.12,+0.0100%,+0.0090%,$74.6k,2022-09-11 17:16:24.089888
59,Celsius-CEL,$1.68,+22.61%,$47.2m,$27.8m,+21.79%,0.11%,0.59,-0.1304%,-0.0179%,$1.1m,2022-09-11 17:16:24.089888
60,Synthetix Network Token-SNX,$3.02,+1.73%,$46.4m,$33.6m,+3.21%,0.13%,0.72,-0.0053%,+0.0125%,$14.5k,2022-09-11 17:16:24.089888
61,Jasmy-JASMY,$0.0096,+1.05%,$44.6m,$15.9m,+4.42%,0.06%,0.36,+0.0071%,+0.0070%,$75.8k,2022-09-11 17:16:24.089888
62,Balancer-BAL,$7.83,+4.39%,$44.1m,$16.6m,+17.33%,0.06%,0.38,-0.0010%,+0.0043%,$101.6k,2022-09-11 17:16:24.089888
63,ZCash-ZEC,$65.37,+0.66%,$39.2m,$22.4m,+3.05%,0.09%,0.57,+0.0080%,+0.0077%,$201.8k,2022-09-11 17:16:24.089888
64,Monero-XMR,$156.86,-1.01%,$38.2m,$43.1m,-0.89%,0.17%,1.13,+0.0031%,+0.0078%,$8.8k,2022-09-11 17:16:24.089888
65,1inch-1INCH,$0.6749,+2.21%,$37.7m,$21.8m,+2.18%,0.08%,0.58,+0.0053%,+0.0013%,$12.0k,2022-09-11 17:16:24.089888
66,Stellar Lumens-XLM,$0.1147,+0.46%,$34.5m,$42.4m,-2.32%,0.17%,1.23,+0.0071%,+0.0046%,$91.2k,2022-09-11 17:16:24.089888
67,Lido DAO Token-LDO,$2.08,+5.94%,$34.3m,$21.2m,+5.91%,0.08%,0.62,+0.0045%,+0.0035%,$5.4k,2022-09-11 17:16:24.089888
68,Oasis Network-ROSE,$0.0666,+1.98%,$32.1m,$14.4m,+3.09%,0.06%,0.45,+0.0086%,+0.0082%,$18.6k,2022-09-11 17:16:24.089888
69,Zilliqa-ZIL,$0.0375,+0.84%,$29.7m,$24.1m,+1.60%,0.09%,0.81,+0.0050%,+0.0072%,$49.3k,2022-09-11 17:16:24.089888
70,Elrond-EGLD,$53.83,+0.58%,$27.9m,$17.5m,+4.03%,0.07%,0.63,+0.0019%,+0.0146%,$19.5k,2022-09-11 17:16:24.089888
71,Dash-DASH,$48.63,-0.38%,$27.7m,$15.1m,-6.97%,0.06%,0.54,+0.0035%,-0.0009%,$28.0k,2022-09-11 17:16:24.089888
72,Enjin Coin-ENJ,$0.5535,+2.40%,$27.5m,$16.7m,+4.36%,0.06%,0.61,-0.0022%,+0.0104%,$39.6k,2022-09-11 17:16:24.089888
73,Arweave-AR,$11.35,+1.29%,$27.2m,$13.9m,+7.13%,0.05%,0.51,+0.0080%,+0.0083%,$26.9k,2022-09-11 17:16:24.089888
74,Kusama-KSM,$53.20,+2.97%,$27.1m,$16.6m,+2.33%,0.06%,0.62,-0.0062%,+0.0005%,$20.2k,2022-09-11 17:16:24.089888
75,FTX Token-FTT,$27.72,+1.66%,$26.8m,$69.6m,+2.88%,0.27%,2.60,+0.0076%,+0.0075%,$4.5k,2022-09-11 17:16:24.089888
76,Flow (Dapper labs)-FLOW,$2.11,+1.98%,$25.5m,$24.6m,-1.10%,0.10%,0.97,+0.0051%,+0.0058%,$10.3k,2022-09-11 17:16:24.089888
77,Storj-STORJ,$0.5629,+2.73%,$24.8m,$11.0m,-0.23%,0.04%,0.44,+0.0073%,+0.0145%,$40.3k,2022-09-11 17:16:24.089888
78,Anchor Protocol-ANC,$0.1573,-8.24%,$24.3m,$2.1m,-23.95%,0.01%,0.08,+0.0005%,-0.0040%,$175.1k,2022-09-11 17:16:24.089888
79,Loopring-LRC,$0.3690,+1.96%,$24.2m,$15.4m,+1.72%,0.06%,0.63,+0.0090%,+0.0078%,$15.7k,2022-09-11 17:16:24.089888
80,Flamingo-FLM,$0.1217,+0.47%,$24.0m,$19.0m,-0.16%,0.07%,0.79,-0.0053%,-0.0145%,$7.2k,2022-09-11 17:16:24.089888
81,iExec RLC-RLC,$1.34,+1.70%,$23.7m,$6.7m,-2.97%,0.03%,0.28,-0.0558%,-0.0594%,$46.6k,2022-09-11 17:16:24.089888
82,Ankr-ANKR,$0.0382,+1.73%,$23.6m,$13.9m,-6.67%,0.05%,0.59,+0.0100%,+0.0100%,$33.6k,2022-09-11 17:16:24.089888
83,VeChain-VET,$0.0259,+1.41%,$22.2m,$18.1m,+4.24%,0.07%,0.82,+0.0087%,+0.0072%,$479.2,2022-09-11 17:16:24.089888
84,API3-API3,$1.84,+4.35%,$21.6m,$6.0m,+9.50%,0.02%,0.28,+0.0039%,+0.0118%,$19.4k,2022-09-11 17:16:24.089888
85,Harmony-ONE,$0.0219,+1.69%,$21.4m,$15.2m,+0.71%,0.06%,0.71,+0.0071%,+0.0081%,$15.8k,2022-09-11 17:16:24.089888
86,Internet Computer-ICP,$7.30,+3.06%,$20.5m,$16.1m,+1.62%,0.06%,0.78,+0.0071%,+0.0070%,$6.6k,2022-09-11 17:16:24.089888
87,Metal-MTL,$1.25,+3.41%,$20.1m,$6.7m,+4.83%,0.03%,0.33,-0.0055%,-0.0027%,$36.7k,2022-09-11 17:16:24.089888
88,NEM-XEM,$0.0467,+2.99%,$20.0m,$9.0m,+3.80%,0.03%,0.45,+0.0179%,-0.0148%,$24.4k,2022-09-11 17:16:24.089888
89,Reserve Rights-RSR,$0.0064,+3.18%,$19.4m,$13.6m,+2.15%,0.05%,0.70,+0.0047%,+0.0001%,$7.7k,2022-09-11 17:16:24.089888
90,NEO-NEO,$9.91,+1.45%,$19.4m,$14.7m,-0.71%,0.06%,0.76,+0.0164%,+0.0127%,$2.9k,2022-09-11 17:16:24.089888
91,DFI.Money-YFII,"$1,026.00",+2.84%,$19.0m,$18.6m,+4.79%,0.07%,0.98,-0.1190%,-0.1441%,$39.7k,2022-09-11 17:16:24.089888
92,Bluzelle-BLZ,$0.0893,+1.24%,$18.5m,$5.6m,-6.14%,0.02%,0.30,+0.0040%,+0.0065%,$35.4k,2022-09-11 17:16:24.089888
93,Maker-MKR,$768.25,+1.56%,$18.3m,$17.0m,+4.01%,0.07%,0.93,+0.0061%,+0.0119%,$9.9k,2022-09-11 17:16:24.089888
94,Chromia-CHR,$0.1881,+2.05%,$17.2m,$8.7m,+0.71%,0.03%,0.51,+0.0076%,+0.0081%,$31.3k,2022-09-11 17:16:24.089888
95,Litentry-LIT,$0.7575,+2.30%,$16.7m,$5.7m,-3.55%,0.02%,0.34,+0.0100%,+0.0100%,$25.1k,2022-09-11 17:16:24.089888
96,Serum-SRM,$0.8664,+1.41%,$16.4m,$27.3m,-0.36%,0.11%,1.66,+0.0111%,+0.0011%,$14.5k,2022-09-11 17:16:24.089888
97,MyNeighborAlice-ALICE,$2.23,+1.07%,$16.4m,$11.1m,-1.28%,0.04%,0.68,+0.0072%,+0.0071%,$6.8k,2022-09-11 17:16:24.089888
98,Ocean Protocol-OCEAN,$0.1853,+0.45%,$16.2m,$4.9m,-16.18%,0.02%,0.30,+0.0071%,+0.0071%,$33.3k,2022-09-11 17:16:24.089888
99,Kava-KAVA,$1.74,+1.44%,$16.1m,$10.9m,+2.44%,0.04%,0.68,+0.0076%,+0.0073%,$9.9k,2022-09-11 17:16:24.089888
100,BinaryX-BNX,$151.67,+0.81%,$15.8m,$31.7m,+0.70%,0.12%,2.00,+0.0100%,+0.0100%,$77.8k,2022-09-11 17:16:24.089888
101,OmiseGO-OMG,$1.96,+2.85%,$15.1m,$13.3m,+2.50%,0.05%,0.88,+0.0061%,+0.0181%,$3.8k,2022-09-11 17:16:24.089888
102,Bitcoin SV-BSV,$55.01,+0.52%,$14.9m,$33.9m,+0.37%,0.13%,2.28,-0.0228%,-0.0420%,$9.0k,2022-09-11 17:16:24.089888
103,Basic Attention Token-BAT,$0.3594,+2.99%,$14.8m,$11.5m,+1.76%,0.04%,0.77,+0.0070%,+0.0140%,$18.8k,2022-09-11 17:16:24.089888
104,Coin98-C98,$0.4533,+3.60%,$14.6m,$14.6m,+1.15%,0.06%,1.00,+0.0076%,+0.0075%,$9.0k,2022-09-11 17:16:24.089888
105,Qtum-QTUM,$3.34,-0.07%,$14.1m,$16.2m,-2.02%,0.06%,1.15,+0.0105%,+0.0174%,$15.8k,2022-09-11 17:16:24.089888
106,CertiK-CTK,$1.05,+2.80%,$14.1m,$8.2m,+0.95%,0.03%,0.58,+0.0100%,+0.0100%,$34.8k,2022-09-11 17:16:24.089888
107,Ontology-ONT,$0.2549,+2.42%,$13.9m,$8.7m,-1.33%,0.03%,0.63,-0.0029%,+0.0073%,$7.7k,2022-09-11 17:16:24.089888
108,Ren-REN,$0.1346,+2.66%,$13.6m,$8.3m,-3.63%,0.03%,0.61,+0.0121%,+0.0142%,$17.1k,2022-09-11 17:16:24.089888
109,Bella Protocol-BEL,$0.6852,+1.25%,$13.4m,$4.6m,-3.25%,0.02%,0.34,+0.0100%,+0.0100%,$5.2k,2022-09-11 17:16:24.089888
110,Audius-AUDIO,$0.2918,+2.00%,$13.2m,$8.5m,+4.75%,0.03%,0.64,+0.0068%,+0.0057%,$11.1k,2022-09-11 17:16:24.089888
111,Swipe-SXP,$0.3892,+0.93%,$13.1m,$9.0m,+2.57%,0.03%,0.69,+0.0079%,+0.0076%,$7.7k,2022-09-11 17:16:24.089888
112,Gitcoin-GTC,$2.37,+2.44%,$12.9m,$5.5m,+13.06%,0.02%,0.42,+0.0100%,+0.0100%,$33.7k,2022-09-11 17:16:24.089888
113,Iota-IOTA,$0.2946,+0.41%,$12.8m,$10.9m,+2.18%,0.04%,0.85,+0.0083%,+0.0137%,$18.6k,2022-09-11 17:16:24.089888
114,Linear-LINA,$0.0088,+1.75%,$12.6m,$5.9m,+16.09%,0.02%,0.47,+0.0056%,+0.0031%,$12.4k,2022-09-11 17:16:24.089888
115,Livepeer-LPT,$11.32,+3.60%,$12.5m,$8.2m,+3.50%,0.03%,0.65,+0.0041%,+0.0104%,$3.1k,2022-09-11 17:16:24.089888
116,NKN-NKN,$0.1044,+1.05%,$12.4m,$3.1m,+2.67%,0.01%,0.25,+0.0082%,+0.0069%,$12.2k,2022-09-11 17:16:24.089888
117,Civic-CVC,$0.1526,+3.33%,$12.3m,$7.2m,+5.11%,0.03%,0.58,+0.0093%,-0.0006%,$6.8k,2022-09-11 17:16:24.089888
118,BakeryToken-BAKE,$0.2753,+2.10%,$12.2m,$4.9m,+6.73%,0.02%,0.40,+0.0100%,+0.0100%,$11.3k,2022-09-11 17:16:24.089888
119,Immutable X-IMX,$0.8753,+1.14%,$11.9m,$9.2m,+1.54%,0.04%,0.77,+0.0000%,+0.0132%,$3.2k,2022-09-11 17:16:24.089888
120,Mask Network-MASK,$1.49,+2.55%,$11.9m,$8.3m,+2.98%,0.03%,0.70,-0.0009%,+0.0398%,$5.7k,2022-09-11 17:16:24.089888
121,StormX-STMX,$0.0082,+3.16%,$11.8m,$4.0m,+7.72%,0.02%,0.34,+0.0088%,+0.0088%,$14.6k,2022-09-11 17:16:24.089888
122,0x-ZRX,$0.3172,+3.06%,$11.8m,$9.1m,+0.80%,0.04%,0.77,+0.0061%,+0.0048%,$3.2k,2022-09-11 17:16:24.089888
123,Raydium-RAY,$0.6902,+2.34%,$11.8m,$8.6m,+0.92%,0.03%,0.73,+0.0064%,+0.0072%,$15.4k,2022-09-11 17:16:24.089888
124,SKALE Network-SKL,$0.0569,+0.40%,$11.7m,$7.4m,+15.76%,0.03%,0.63,+0.0082%,+0.0078%,$1.7k,2022-09-11 17:16:24.089888
125,Aragon-ANT,$2.00,+2.66%,$11.6m,$5.6m,-1.14%,0.02%,0.48,+0.0189%,-0.0001%,$5.4k,2022-09-11 17:16:24.089888
126,Coti-COTI,$0.1008,+0.58%,$11.5m,$5.3m,+0.28%,0.02%,0.46,+0.0100%,+0.0100%,$20.5k,2022-09-11 17:16:24.089888
127,LooksRare-LOOKS,$0.3014,+8.91%,$11.1m,$14.6m,+10.63%,0.06%,1.31,-0.0042%,-0.0163%,$15.1k,2022-09-11 17:16:24.089888
128,Alpha Finance Lab-ALPHA,$0.1307,+0.67%,$11.0m,$6.2m,+0.80%,0.02%,0.57,+0.0146%,+0.0043%,$8.2k,2022-09-11 17:16:24.089888
129,BitDAO-BIT,$0.6296,+1.45%,$10.9m,$23.5m,-6.83%,0.09%,2.15,-0.0352%,-0.0348%,$39.0k,2022-09-11 17:16:24.089888
130,Horizen-ZEN,$16.72,+0.27%,$10.6m,$7.2m,-5.60%,0.03%,0.67,-0.0071%,+0.0011%,$9.6k,2022-09-11 17:16:24.089888
131,Celo-CELO,$0.8817,+0.22%,$10.6m,$10.0m,+3.63%,0.04%,0.94,+0.0071%,+0.0080%,$3.0k,2022-09-11 17:16:24.089888
132,Hedera-HBAR,$0.0647,+1.80%,$10.6m,$8.9m,+6.09%,0.03%,0.84,+0.0115%,+0.0118%,$7.1k,2022-09-11 17:16:24.089888
133,Band Protocol-BAND,$1.41,+2.24%,$10.4m,$5.9m,+3.74%,0.02%,0.57,+0.0001%,+0.0024%,$11.3k,2022-09-11 17:16:24.089888
134,Dent-DENT,$0.0010,+0.59%,$10.4m,$5.0m,+1.15%,0.02%,0.48,+0.0063%,+0.0071%,$9.8k,2022-09-11 17:16:24.089888
135,IOST-IOST,$0.0135,+2.49%,$10.2m,$11.2m,-0.24%,0.04%,1.10,+0.0065%,+0.0169%,$12.7k,2022-09-11 17:16:24.089888
136,Wootrade-WOO,$0.1656,+1.27%,$9.8m,$4.0m,-5.59%,0.02%,0.41,+0.0100%,+0.0100%,$1.5k,2022-09-11 17:16:24.089888
137,Holo-HOT,$0.0022,+1.58%,$9.5m,$5.3m,-1.20%,0.02%,0.55,+0.0062%,+0.0065%,$7.1k,2022-09-11 17:16:24.089888
138,Origin Protocol-OGN,$0.1812,+2.27%,$9.4m,$7.6m,+2.30%,0.03%,0.81,+0.0100%,+0.0100%,$423.1,2022-09-11 17:16:24.089888
139,Tornado Cash-TORN,$10.36,+7.42%,$9.4m,$1.4m,+14.42%,0.01%,0.15,-0.0236%,+0.0967%,$9.1k,2022-09-11 17:16:24.089888
140,TerraClassicUSD-USTC,$0.0533,-16.41%,$9.3m,$1.1m,-14.56%,0.00%,0.12,-0.0028%,-0.0026%,$27.3k,2022-09-11 17:16:24.089888
141,Reef-REEF,$0.0039,+1.33%,$8.4m,$5.2m,-1.51%,0.02%,0.62,+0.0067%,+0.0064%,$36.7k,2022-09-11 17:16:24.089888
142,Spell Token-SPELL,$0.0014,-0.24%,$8.0m,$5.4m,-2.40%,0.02%,0.68,+0.0035%,+0.0053%,$2.8k,2022-09-11 17:16:24.089888
143,Yield Guild Games-YGG,$0.5211,+2.91%,$8.0m,$4.8m,+5.47%,0.02%,0.60,+0.0032%,+0.0150%,$5.5k,2022-09-11 17:16:24.089888
144,Step App-FITFI,$0.0723,+3.95%,$7.6m,$2.5m,+15.50%,0.01%,0.32,-0.0028%,+0.0117%,$33.5k,2022-09-11 17:16:24.089888
145,Bonfida-FIDA,$0.5131,+12.56%,$7.3m,$1.2m,+17.21%,0.00%,0.17,-0.0081%,-0.0093%,$33.4k,2022-09-11 17:16:24.089888
146,ARPA Chain-ARPA,$0.0398,+2.04%,$7.2m,$3.7m,-1.13%,0.01%,0.51,+0.0100%,+0.0100%,$1.0k,2022-09-11 17:16:24.089888
147,Dusk Network-DUSK,$0.1405,+1.44%,$7.2m,$3.5m,+3.66%,0.01%,0.49,+0.0073%,+0.0072%,$35.2k,2022-09-11 17:16:24.089888
148,IoTeX-IOTX,$0.0359,+0.87%,$7.1m,$6.6m,+1.28%,0.03%,0.93,+0.0100%,+0.0100%,$12.7k,2022-09-11 17:16:24.089888
149,Icon-ICX,$0.2924,+2.45%,$6.7m,$4.6m,+2.31%,0.02%,0.69,+0.0077%,+0.0080%,$7.4k,2022-09-11 17:16:24.089888
150,Mines of Dalarnia-DAR,$0.2564,+2.09%,$6.2m,$3.7m,-0.14%,0.01%,0.59,+0.0100%,+0.0100%,$4.9k,2022-09-11 17:16:24.089888
151,Celer Network-CELR,$0.0191,+2.65%,$6.2m,$5.1m,-0.16%,0.02%,0.82,+0.0100%,+0.0100%,$1.0k,2022-09-11 17:16:24.089888
152,Cartesi-CTSI,$0.1579,+2.94%,$5.9m,$3.7m,-2.41%,0.01%,0.63,+0.0100%,+0.0100%,$7.9k,2022-09-11 17:16:24.089888
153,TomoChain-TOMO,$0.5281,+1.51%,$5.9m,$3.6m,-2.48%,0.01%,0.61,+0.0074%,+0.0065%,$4.6k,2022-09-11 17:16:24.089888
154,Moonbeam-GLMR,$0.5772,-0.58%,$5.5m,$3.9m,+5.96%,0.02%,0.70,-0.0053%,-0.0059%,$2.0k,2022-09-11 17:16:24.089888
155,Cream Finance-CREAM,$19.62,+8.99%,$5.5m,$1.3m,+16.91%,0.01%,0.24,+0.1029%,+0.0987%,$14.0k,2022-09-11 17:16:24.089888
156,SafePal-SFP,$0.4000,+0.45%,$5.3m,$4.7m,-0.40%,0.02%,0.88,+0.0100%,+0.0100%,$6.3k,2022-09-11 17:16:24.089888
157,Badger DAO-BADGER,$5.66,+2.50%,$5.1m,$2.9m,-1.55%,0.01%,0.58,-0.0054%,+0.0255%,$0.0,2022-09-11 17:16:24.089888
